
[00:00:00.000 --> 00:00:10.700]  今天的信息的題目是「與主同釘十字架和背十字架」
[00:26:25.600 --> 00:26:27.600]  他的後面有撒旦
[00:26:27.600 --> 00:26:28.600]  他的後面有撒旦
[00:26:28.600 --> 00:26:31.600]  就是空中掌權者的手領
[00:26:31.600 --> 00:26:34.600]  是空中掌權者的手領
[00:26:34.600 --> 00:26:36.600]  在一切的罪惡後面
[00:26:36.600 --> 00:26:38.600]  在一切的罪惡的後面
[00:26:38.600 --> 00:26:41.600]  有撒旦操縱
[00:26:41.600 --> 00:26:44.600]  這是人看不出來的
[00:26:44.600 --> 00:26:47.600]  這是無形的祖兄
[00:26:47.600 --> 00:26:49.600]  是這個無形的主空
[00:26:49.600 --> 00:26:50.600]  撒旦
[00:26:50.600 --> 00:26:51.600]  撒旦
[00:26:51.600 --> 00:26:55.600]  會裝作光明的天使
[00:26:55.600 --> 00:27:00.600]  他會用很多的似是而非的話
[00:27:00.600 --> 00:27:04.600]  好像光明正大的名義
[00:27:04.600 --> 00:27:09.600]  來做一些黑暗的勾當
[00:27:09.600 --> 00:27:10.600]  這是第一點
[00:27:10.600 --> 00:27:11.600]  第二點
[00:27:11.600 --> 00:27:13.600]  第三點
[00:27:13.600 --> 00:27:17.600]  放縱肉體的私慾
[00:27:17.600 --> 00:27:20.600]  這裡又來了情慾
[00:27:20.600 --> 00:27:21.600]  第三
[00:27:21.600 --> 00:27:26.600]  心中所喜好的去行
[00:27:26.600 --> 00:27:29.600]  這就是自我中心
[00:27:29.600 --> 00:27:30.600]  三樣
[00:27:30.600 --> 00:27:31.600]  第一
[00:27:31.600 --> 00:27:35.600]  撒旦幕後的祖使
[00:27:35.600 --> 00:27:38.600]  雖然人不知道
[00:27:38.600 --> 00:27:43.600]  但是聖經告訴我們這是一個事實
[00:27:43.600 --> 00:27:44.600]  第二
[00:27:44.600 --> 00:27:46.600]  肉體的情慾
[00:27:46.600 --> 00:27:47.600]  第三
[00:27:47.600 --> 00:27:49.600]  自我中心
[00:27:49.600 --> 00:27:51.600]  自私自利
[00:27:51.600 --> 00:27:53.600]  這三個因素
[00:27:53.600 --> 00:27:58.600]  就造成了世界的風緒
[00:27:58.600 --> 00:28:00.600]  風緒是潮流
[00:28:00.600 --> 00:28:02.600]  就是趨向
[00:28:02.600 --> 00:28:04.600]  就是趨向
[00:28:04.600 --> 00:28:08.600]  在這樣的一個情況之下
[00:28:08.600 --> 00:28:10.600]  聖經說
[00:28:10.600 --> 00:28:12.600]  就我而論
[00:28:12.600 --> 00:28:16.600]  世界釘在十字架上
[00:28:16.600 --> 00:28:24.600]  這就是與主同死三方面的意義
[00:28:24.600 --> 00:28:25.600]  今天早上
[00:28:25.600 --> 00:28:27.600]  我們這些蒙人的人
[00:28:27.600 --> 00:28:29.600]  我們這些蒙人的人
[00:28:29.600 --> 00:28:30.600]  屬主的人
[00:28:30.600 --> 00:28:34.600]  要一同有這些追求
[00:28:34.600 --> 00:28:36.600]  我們低頭祈禱

