
[00:00:00.000 --> 00:00:04.800]  當我們之前讀到主耶穌吩咐我們
[00:20:26.000 --> 00:20:29.000]  我們都要在神面前為所行所做的事情
[00:20:29.000 --> 00:20:31.000]  作出交代
[00:20:31.000 --> 00:20:32.000]  然後第十二節
[00:20:32.000 --> 00:20:33.400]  我請大家一起讀
[00:20:33.400 --> 00:20:35.400]  這樣看來
[00:20:35.400 --> 00:20:39.000]  我們各人必要將自己的事
[00:20:39.000 --> 00:20:42.200]  在神面前說明
[00:20:42.200 --> 00:20:44.600]  神是知道人的內心的
[00:20:44.600 --> 00:20:46.200]  有些事情未必有一些的
[00:20:46.200 --> 00:20:50.600]  絕對的客觀的標準
[00:20:50.600 --> 00:20:55.800]  因此很多人按照他自己對神的引導
[00:20:55.800 --> 00:20:58.400]  來作出一些判斷
[00:20:58.400 --> 00:20:59.800]  這些事情
[00:20:59.800 --> 00:21:04.200]  他們都是為主食食或為主不吃
[00:21:04.200 --> 00:21:06.800]  聖經就說不要隨便論斷
[00:21:06.800 --> 00:21:09.200]  批評這些人
[00:21:09.200 --> 00:21:11.800]  因為我們反而要自己留心
[00:21:11.800 --> 00:21:13.600]  自己所做的事情
[00:21:13.600 --> 00:21:18.800]  因為都要在神面前作最後的交代
[00:21:18.800 --> 00:21:21.600]  生活上我們都遇到類似的事情
[00:21:21.600 --> 00:21:23.400]  或者其中一個可能的
[00:21:23.400 --> 00:21:25.800]  可以參考的例子
[00:21:25.800 --> 00:21:27.800]  就是大家或許都會留意到
[00:21:27.800 --> 00:21:30.600]  在我們香港很多的家庭
[00:21:30.600 --> 00:21:32.600]  都要考慮一件事情
[00:21:32.600 --> 00:21:35.600]  當我們年長的公公婆婆
[00:21:35.600 --> 00:21:38.800]  他們到了一個階段
[00:21:38.800 --> 00:21:43.200]  他們未必能夠在家裏生活
[00:21:43.200 --> 00:21:45.400]  因此有些弟兄姊妹都會考慮
[00:21:45.400 --> 00:21:49.600]  要將一些長者安排在養老院
[00:21:49.600 --> 00:21:51.400]  或者一些老人中心
[00:21:51.400 --> 00:21:53.200]  或者一些護老院
[00:21:53.200 --> 00:21:56.200]  讓他們可以在裏面生活
[00:21:56.200 --> 00:21:58.800]  但有些都覺得不可能的
[00:21:58.800 --> 00:22:02.800]  一定要自己親自來照顧自己的親人
[00:22:02.800 --> 00:22:06.600]  不可以將他們放在安老院
[00:22:06.600 --> 00:22:09.000]  兩邊的人可以互相責備
[00:22:09.000 --> 00:22:12.200]  一邊就說為何你不愛你的家人
[00:22:12.200 --> 00:22:15.000]  另一邊就說為何你這麼不現實
[00:22:15.000 --> 00:22:17.000]  你24小時可以看著他嗎
[00:22:17.000 --> 00:22:18.400]  有些什麼事情
[00:22:18.400 --> 00:22:21.000]  如果要照顧你不在他身邊
[00:22:21.000 --> 00:22:23.400]  你反而害了他
[00:22:23.400 --> 00:22:27.600]  很多不同的說法提出來
[00:22:27.600 --> 00:22:30.600]  但這些事情似乎在很多生活上
[00:22:30.600 --> 00:22:32.400]  有很多不同的考慮
[00:22:32.400 --> 00:22:34.600]  不同的處境
[00:22:34.600 --> 00:22:37.200]  但重要的是內心裏面會知道
[00:22:37.200 --> 00:22:40.800]  你仍然在裏面愛護你的家人
[00:22:40.800 --> 00:22:43.000]  而嘗試用一些合適的方式
[00:22:43.000 --> 00:22:46.800]  來幫助、照顧
[00:22:46.800 --> 00:22:47.600]  在這事情上
[00:22:47.600 --> 00:22:50.800]  如果我們何時容易作出一些論斷
[00:22:50.800 --> 00:22:52.600]  或者輕視
[00:22:52.600 --> 00:22:56.800]  就會產生像剛才聖經所提及的情況
[00:22:56.800 --> 00:23:00.200]  因為始終在各樣的事情上
[00:23:00.200 --> 00:23:03.400]  我們是要向神來交代
[00:23:03.400 --> 00:23:07.400]  我們要小心避免用自己的標準來批判別人
[00:23:07.400 --> 00:23:11.400]  而產生對別人的一種不公道
[00:23:11.400 --> 00:23:14.400]  或者甚至是惡意的批評
[00:23:14.400 --> 00:23:18.800]  我們回到剛才的《馬太福音》第七章
[00:23:18.800 --> 00:23:20.000]  當主耶穌提醒我們
[00:23:20.000 --> 00:23:22.800]  要留心不要惡意批評的時候
[00:23:22.800 --> 00:23:24.400]  接著在第六節
[00:23:24.400 --> 00:23:27.600]  祂就突然這樣說
[00:23:27.600 --> 00:23:30.200]  「不要把聖物給狗
[00:23:30.200 --> 00:23:33.400]  也不要把你們的珍珠丟在豬前
[00:23:33.400 --> 00:23:38.000]  免得牠們用腳把珍珠踐踏
[00:23:38.000 --> 00:23:41.800]  又轉過來猛洗你們」
[00:23:41.800 --> 00:23:44.600]  如果你將一些最珍貴的珍珠
[00:23:44.600 --> 00:23:46.800]  你給那些豬
[00:23:46.800 --> 00:23:48.200]  最珍貴的
[00:23:48.200 --> 00:23:50.200]  價值連城的
[00:23:50.200 --> 00:23:52.200]  你給牠
[00:23:52.200 --> 00:23:54.600]  聖經有一個很極端的例子
[00:23:54.600 --> 00:23:56.000]  主耶穌說到
[00:23:56.000 --> 00:23:59.200]  豬不會欣賞珍珠
[00:23:59.200 --> 00:24:02.400]  牠會踐踏這些寶貴的物品
[00:24:02.400 --> 00:24:03.800]  而且反過來
[00:24:03.800 --> 00:24:07.800]  可能牠會咬你一口
[00:24:07.800 --> 00:24:09.800]  主耶穌提到這件事情的時候也說
[00:24:09.800 --> 00:24:13.600]  沒錯我們不應該去批評論斷人
[00:24:13.600 --> 00:24:18.200]  但也應該知所分辨
[00:24:18.200 --> 00:24:20.200]  對於不同的人
[00:24:20.200 --> 00:24:21.600]  不同的處境
[00:24:21.600 --> 00:24:24.600]  要留心作出分辨
[00:24:24.600 --> 00:24:25.800]  特別是在當時的處境
[00:24:25.800 --> 00:24:28.400]  一些人對神的真道
[00:24:28.400 --> 00:24:32.400]  是還敢抗拒的
[00:24:32.400 --> 00:24:38.400]  是很狂傲地拒絕神自己的說話
[00:24:38.400 --> 00:24:40.800]  主耶穌言下之意是說
[00:24:40.800 --> 00:24:42.800]  你們不需要向這些人
[00:24:42.800 --> 00:24:45.800]  詳述聖經的道理
[00:24:45.800 --> 00:24:47.000]  在這情況下
[00:24:47.000 --> 00:24:49.800]  他們只會糟蹋了神的道
[00:24:49.800 --> 00:24:53.000]  反過來可能會傷害你
[00:24:53.000 --> 00:24:55.000]  如果大家記得
[00:24:55.000 --> 00:24:57.800]  當主耶穌被釘十字架之前
[00:24:57.800 --> 00:25:00.000]  他被抓到公會的時候
[00:25:00.000 --> 00:25:03.000]  當時公會有很多人
[00:25:03.000 --> 00:25:04.600]  去誣告耶穌
[00:25:04.600 --> 00:25:07.200]  對他提出很多的控訴
[00:25:07.200 --> 00:25:08.400]  但當時主耶穌
[00:25:08.400 --> 00:25:11.000]  竟然一句也不回答
[00:25:11.000 --> 00:25:12.200]  周圍的人都很驚奇
[00:25:12.200 --> 00:25:13.600]  為何別人控訴你
[00:25:13.600 --> 00:25:16.400]  你沒有回答呢?
[00:25:16.400 --> 00:25:19.800]  後來祭司就問耶穌
[00:25:19.800 --> 00:25:21.200]  如果你是耶穌基督
[00:25:21.200 --> 00:25:22.000]  你是基督的話
[00:25:22.000 --> 00:25:25.000]  你就告訴我們吧
[00:25:25.000 --> 00:25:27.400]  在那時候耶穌回答了
[00:25:27.400 --> 00:25:30.800]  祂說:我若告訴你們
[00:25:30.800 --> 00:25:35.200]  你們也是不信
[00:25:35.200 --> 00:25:37.600]  耶穌知道就算祂說
[00:25:37.600 --> 00:25:39.600]  對方也不會相信
[00:25:39.600 --> 00:25:45.600]  也不會轉會
[00:25:45.600 --> 00:25:47.800]  當然當我們這樣說的時候
[00:25:47.800 --> 00:25:52.400]  我們不要很快就批判對方
[00:25:52.400 --> 00:25:54.600]  這個人冥頑不靈
[00:25:54.600 --> 00:25:57.400]  我們不要告訴他
[00:25:57.400 --> 00:25:59.400]  但在某些處境裏
[00:25:59.400 --> 00:26:03.200]  我們留心去分辨情況
[00:26:03.200 --> 00:26:05.200]  以致我們能夠在其中
[00:26:05.200 --> 00:26:09.800]  讓神的道被尊崇
[00:26:09.800 --> 00:26:13.800]  我們也知道自己當作的事情
[00:26:13.800 --> 00:26:16.400]  當聖經主耶穌提到
[00:26:16.400 --> 00:26:18.800]  人際關係的時候
[00:26:18.800 --> 00:26:20.800]  很重要地提醒我們
[00:26:20.800 --> 00:26:23.400]  知道我們是天國的子民
[00:26:23.400 --> 00:26:27.400]  留心到我們的言語行為
[00:26:27.400 --> 00:26:33.600]  是帶著天父的慈愛和恩慈去待人
[00:26:33.600 --> 00:26:35.400]  但當我們看完這段經文的時候
[00:26:35.400 --> 00:26:39.000]  你就會察覺主最重要提醒我們
[00:26:39.000 --> 00:26:43.800]  要留心自己眼中有沒有良目
[00:26:43.800 --> 00:26:45.800]  各位弟兄姊妹
[00:26:45.800 --> 00:26:49.000]  我們自己有沒有一些良目
[00:26:49.000 --> 00:26:51.600]  一些大的錯失
[00:26:51.600 --> 00:26:55.000]  是自己也不理會的
[00:26:55.000 --> 00:26:57.800]  我們求神幫助我們去承認
[00:26:57.800 --> 00:26:59.600]  也去改變
[00:26:59.600 --> 00:27:01.600]  以致我們能夠真正幫助到
[00:27:01.600 --> 00:27:03.600]  我們身邊的人
[00:27:03.600 --> 00:27:05.600]  去清除他們眼中的慈
[00:27:05.600 --> 00:27:07.600]  在過程裏面
[00:27:07.600 --> 00:27:12.600]  我們更加能夠將天父的恩慈
[00:27:12.600 --> 00:27:14.600]  活在我們的生命當中
[00:27:14.600 --> 00:27:16.600]  我們大家一起去祈禱

