
[00:00:00.000 --> 00:00:02.000]  在我信耶穌的過程裏面
[00:15:30.000 --> 00:15:33.000]  為什麼你們都不明白呢
[00:15:33.000 --> 00:15:34.000]  我們講你們不明白
[00:15:34.000 --> 00:15:37.000]  為什麼我們要用武力進來
[00:15:37.000 --> 00:15:39.000]  告訴你們
[00:15:39.000 --> 00:15:41.000]  什麼生活對你們是更好的呢
[00:15:41.000 --> 00:15:46.000]  昆德拉說當時你自己的國家被攻陷了
[00:15:46.000 --> 00:15:47.000]  你們的領袖
[00:15:47.000 --> 00:15:50.000]  我們的領袖已經被抓的抓的抓的走的走
[00:15:50.000 --> 00:15:53.000]  但是一個入侵的軍人
[00:15:54.000 --> 00:15:57.000]  竟然跟我們講一個愛的訊息
[00:15:57.000 --> 00:15:59.000]  我們打仗打贏你
[00:15:59.000 --> 00:16:00.000]  攻陷你們
[00:16:00.000 --> 00:16:04.000]  其實是讓你們過一個更好的生活的方式
[00:16:04.000 --> 00:16:06.000]  用愛的名義
[00:16:06.000 --> 00:16:09.000]  接著就可以做很多殺人放火的事
[00:16:09.000 --> 00:16:11.000]  這個就是人性
[00:16:11.000 --> 00:16:12.000]  這個就是人的罪性
[00:16:12.000 --> 00:16:15.000]  人罪性的表現是很多
[00:16:15.000 --> 00:16:20.000]  其實我不用再講很多的例子
[00:16:20.000 --> 00:16:22.000]  其實很多這樣的例子在歷史上
[00:16:22.000 --> 00:16:23.000]  在我身邊
[00:16:23.000 --> 00:16:24.000]  小的例子
[00:16:24.000 --> 00:16:25.000]  大的例子
[00:16:25.000 --> 00:16:27.000]  處處見到這樣
[00:16:27.000 --> 00:16:29.000]  我再講一個例子
[00:16:29.000 --> 00:16:31.000]  1950年代中國
[00:16:31.000 --> 00:16:33.000]  1958年
[00:16:33.000 --> 00:16:36.000]  有一個叫大躍進運動
[00:16:36.000 --> 00:16:38.000]  大躍進運動就是希望
[00:16:38.000 --> 00:16:40.000]  在15年之內超英趕美
[00:16:40.000 --> 00:16:42.000]  中國可以超英趕美
[00:16:42.000 --> 00:16:45.000]  可以去趕英國
[00:16:45.000 --> 00:16:48.000]  趕英國經過一個物質的生活
[00:16:48.000 --> 00:16:51.000]  所以當時就不要種田了
[00:16:51.000 --> 00:16:53.000]  全部練鋼
[00:16:53.000 --> 00:16:55.000]  練鋼
[00:16:55.000 --> 00:16:56.000]  練一些鋼
[00:16:56.000 --> 00:16:58.000]  每個放下了所有東西
[00:16:58.000 --> 00:17:01.000]  用了所有家裏的東西去練一些鋼出來
[00:17:01.000 --> 00:17:03.000]  接著過了幾年
[00:17:03.000 --> 00:17:04.000]  過了三年
[00:17:04.000 --> 00:17:05.000]  1960年
[00:17:05.000 --> 00:17:07.000]  中國有個大饑荒
[00:17:07.000 --> 00:17:08.000]  這個饑荒
[00:17:08.000 --> 00:17:10.000]  是天災
[00:17:10.000 --> 00:17:11.000]  是人禍
[00:17:11.000 --> 00:17:12.000]  就是因為個個不種
[00:17:12.000 --> 00:17:13.000]  所以荒廢了
[00:17:13.000 --> 00:17:15.000]  所以就沒有糧食
[00:17:15.000 --> 00:17:16.000]  是沒有糧食
[00:17:16.000 --> 00:17:18.000]  當時據估計
[00:17:18.000 --> 00:17:20.000]  1960年差不多死了一千萬人
[00:17:20.000 --> 00:17:24.000]  很嚴重的一個饑荒
[00:17:24.000 --> 00:17:29.000]  一個好的動機
[00:17:29.000 --> 00:17:31.000]  兩個議員做一些事
[00:17:31.000 --> 00:17:33.000]  其實是不是好呢
[00:17:33.000 --> 00:17:35.000]  那些行動可以做任何的事
[00:17:35.000 --> 00:17:37.000]  用一個很美麗的包裝
[00:17:37.000 --> 00:17:39.000]  去做出很多很多
[00:17:39.000 --> 00:17:41.000]  很不好的一些事
[00:17:41.000 --> 00:17:44.000]  這個就是人的罪性
[00:17:44.000 --> 00:17:46.000]  在地上
[00:17:46.000 --> 00:17:48.000]  其實我們都有法律的制度
[00:17:48.000 --> 00:17:51.000]  法律的制度其實都是好的
[00:17:51.000 --> 00:17:53.000]  讓犯了法的人
[00:17:53.000 --> 00:17:56.000]  能夠受到應得的制裁
[00:17:56.000 --> 00:17:58.000]  也不要讓罪惡去蔓延
[00:17:58.000 --> 00:18:01.000]  不過地上的法律
[00:18:01.000 --> 00:18:04.000]  是不是可以完全伸張正義呢
[00:18:04.000 --> 00:18:07.000]  是不是可以完全去將公義去彰顯呢
[00:18:07.000 --> 00:18:09.000]  我舉一些例子
[00:18:09.000 --> 00:18:13.000]  不知道大家有沒有看電視
[00:18:13.000 --> 00:18:14.000]  看電影
[00:18:14.000 --> 00:18:15.000]  通常有些執法人員
[00:18:15.000 --> 00:18:18.000]  去捉到疑犯的時候
[00:18:18.000 --> 00:18:19.000]  就會怎樣
[00:18:19.000 --> 00:18:21.000]  就會說一段話
[00:18:21.000 --> 00:18:22.000]  你可以保持心脈
[00:18:22.000 --> 00:18:23.000]  你可以不說話
[00:18:23.000 --> 00:18:24.000]  大家記不記得
[00:18:24.000 --> 00:18:25.000]  有沒有留意
[00:18:25.000 --> 00:18:26.000]  應該這樣說
[00:18:26.000 --> 00:18:29.000]  其實為什麼會這樣呢
[00:18:29.000 --> 00:18:33.000]  應該說一個典型的警告
[00:18:33.000 --> 00:18:36.000]  就是我說的米蘭達警告
[00:18:36.000 --> 00:18:37.000]  就是執法人員
[00:18:37.000 --> 00:18:38.000]  捉住一個疑犯的時候
[00:18:38.000 --> 00:18:40.000]  就要說出一個警告
[00:18:40.000 --> 00:18:41.000]  這個警告就是
[00:18:41.000 --> 00:18:43.000]  你有權保持心脈
[00:18:43.000 --> 00:18:45.000]  如果你開口說話
[00:18:45.000 --> 00:18:47.000]  你所說的每一句話
[00:18:47.000 --> 00:18:49.000]  都會作呈堂證供
[00:18:49.000 --> 00:18:50.000]  你有權請律師
[00:18:50.000 --> 00:18:51.000]  並可以要求
[00:18:51.000 --> 00:18:52.000]  在審訊過程當中
[00:18:52.000 --> 00:18:54.000]  有一個律師在場
[00:18:54.000 --> 00:18:56.000]  如果你請不了律師
[00:18:56.000 --> 00:18:59.000]  我們可以免費提供一個律師
[00:18:59.000 --> 00:19:01.000]  在詢問的過程當中
[00:19:01.000 --> 00:19:04.000]  你可以隨時要求行使這些權利
[00:19:04.000 --> 00:19:05.000]  不回答問題
[00:19:05.000 --> 00:19:09.000]  或者不作出任何的陳述
[00:19:09.000 --> 00:19:10.000]  這個是很典型的
[00:19:10.000 --> 00:19:13.000]  一個執法人員要說的一段話
[00:19:13.000 --> 00:19:16.000]  為什麼要說一段這樣的說話呢
[00:19:16.000 --> 00:19:18.000]  其實是有一段故事
[00:19:18.000 --> 00:19:19.000]  就是我說的
[00:19:19.000 --> 00:19:22.000]  其實是有真實的故事
[00:19:22.000 --> 00:19:23.000]  以致到之後
[00:19:23.000 --> 00:19:26.000]  執法人員要說出一段這樣的說話
[00:19:26.000 --> 00:19:31.000]  在美國憲法裡面
[00:19:31.000 --> 00:19:34.000]  有一條叫第五條的修正案
[00:19:34.000 --> 00:19:35.000]  這個說什麼呢
[00:19:35.000 --> 00:19:39.000]  就是說任何人不得在刑事案件中
[00:19:39.000 --> 00:19:41.000]  被迫自證己罪
[00:19:41.000 --> 00:19:42.000]  意思就是說
[00:19:42.000 --> 00:19:46.000]  任何人不可以在刑事案件裡面
[00:19:46.000 --> 00:19:49.000]  被迫自己證明自己有罪
[00:19:49.000 --> 00:19:50.000]  意思就是這樣
[00:19:50.000 --> 00:19:52.000]  故事就是這樣
[00:19:52.000 --> 00:19:55.000]  在1963年3月3日
[00:19:55.000 --> 00:19:58.000]  有一個美國的年輕人叫米蘭達
[00:19:58.000 --> 00:20:02.000]  他挾持了一個八歲的小女孩
[00:20:02.000 --> 00:20:03.000]  並且強暴了她
[00:20:03.000 --> 00:20:05.000]  後來這個女孩子逃了出來
[00:20:05.000 --> 00:20:07.000]  警察抓了一個米蘭達
[00:20:07.000 --> 00:20:10.000]  在警察的審問過程裡面
[00:20:10.000 --> 00:20:12.000]  這個米蘭達寫了一個自白書
[00:20:12.000 --> 00:20:15.000]  他承認挾持這個女孩子
[00:20:15.000 --> 00:20:17.000]  強暴了她
[00:20:17.000 --> 00:20:20.000]  後來法院也都按照他的自白書
[00:20:20.000 --> 00:20:23.000]  判他挾持罪30年的監禁
[00:20:23.000 --> 00:20:24.000]  強暴罪20年
[00:20:24.000 --> 00:20:28.000]  所以他一共應該要坐50年的監禁
[00:20:28.000 --> 00:20:30.000]  這個米蘭達有了判決之後
[00:20:30.000 --> 00:20:32.000]  他不服他上訴
[00:20:32.000 --> 00:20:34.000]  他上訴的理由是什麼呢
[00:20:34.000 --> 00:20:37.000]  就是說他寫自白書的時候
[00:20:37.000 --> 00:20:39.000]  警察沒有告訴他
[00:20:39.000 --> 00:20:45.000]  自白書將來可能會作為對他不利判決的依據
[00:20:45.000 --> 00:20:47.000]  就是因為這個理由我要上訴
[00:20:47.000 --> 00:20:50.000]  大家知道結果是怎樣嗎
[00:20:50.000 --> 00:20:51.000]  很驚訝
[00:20:51.000 --> 00:20:57.000]  上訴庭認為當時警察的做法是違反了憲法
[00:20:57.000 --> 00:21:01.000]  所以侵犯了嫌疑人的權益
[00:21:01.000 --> 00:21:05.000]  所以最後這個米蘭達無罪釋放
[00:21:05.000 --> 00:21:09.000]  聽完這個案例你有什麼感受
[00:21:09.000 --> 00:21:11.000]  我有四個字形容
[00:21:11.000 --> 00:21:13.000]  人神共憤
[00:21:13.000 --> 00:21:17.000]  就是這樣都可以
[00:21:17.000 --> 00:21:19.000]  但是你再想想
[00:21:19.000 --> 00:21:24.000]  現在在法律上有很多案件要你留意
[00:21:24.000 --> 00:21:27.000]  有很多案件不是打你有沒有罪
[00:21:27.000 --> 00:21:30.000]  就是你有沒有真的做過那件罪
[00:21:30.000 --> 00:21:32.000]  是和你打程序
[00:21:32.000 --> 00:21:35.000]  就是說如果你的程序有些事情做得不對
[00:21:35.000 --> 00:21:38.000]  只要你有錢請多些律師
[00:21:38.000 --> 00:21:41.000]  你就分分鐘可以不用審
[00:21:41.000 --> 00:21:44.000]  你就已經整件案件審了
[00:21:44.000 --> 00:21:46.000]  程序出錯
[00:21:46.000 --> 00:21:49.000]  你就不用再問你有沒有做
[00:21:49.000 --> 00:21:51.000]  還沒有去到那一步
[00:21:51.000 --> 00:21:54.000]  人的罪性是很嚴重
[00:21:54.000 --> 00:21:57.000]  可以去找很多洞洞瀨瀨
[00:21:57.000 --> 00:21:59.000]  去脫罪
[00:21:59.000 --> 00:22:04.000]  地上的法律是沒有一個絕對公義的章言
[00:22:04.000 --> 00:22:07.000]  但是聖經說有一個公義的上帝
[00:22:07.000 --> 00:22:09.000]  去審判人間一切的罪惡
[00:22:09.000 --> 00:22:13.000]  終有一日上帝會在人身上顯出他的公義
[00:22:13.000 --> 00:22:15.000]  這一日未來之前
[00:22:15.000 --> 00:22:18.000]  代表著上帝仍然容忍我們
[00:22:18.000 --> 00:22:21.000]  給我們機會有一個悔改的機會
[00:22:21.000 --> 00:22:25.000]  耶穌的死和復活證明了什麼
[00:22:25.000 --> 00:22:28.000]  其實上帝可不可以說
[00:22:28.000 --> 00:22:31.000]  所有罪人都無罪釋放了
[00:22:31.000 --> 00:22:34.000]  就是無罪了 赦免了
[00:22:34.000 --> 00:22:36.000]  可不可以呢 上帝可不可以這樣做呢
[00:22:36.000 --> 00:22:37.000]  上帝可以這樣做
[00:22:37.000 --> 00:22:39.000]  不過上帝沒有這樣做
[00:22:39.000 --> 00:22:41.000]  他讓耶穌來到地上
[00:22:41.000 --> 00:22:42.000]  為我們的罪
[00:22:42.000 --> 00:22:43.000]  釘在十字架上
[00:22:43.000 --> 00:22:46.000]  顯出了上帝的公義
[00:22:46.000 --> 00:22:48.000]  有罪就要受罰
[00:22:48.000 --> 00:22:53.000]  這個罰就是讓耶穌承擔了我們罪的刑罰
[00:22:53.000 --> 00:22:55.000]  當我們在罪惡裏面
[00:22:55.000 --> 00:22:57.000]  上帝審判完我們
[00:22:57.000 --> 00:22:59.000]  就是說個個都是罪人
[00:22:59.000 --> 00:23:01.000]  要受到永恆的懲罰
[00:23:01.000 --> 00:23:02.000]  停在這裏
[00:23:02.000 --> 00:23:03.000]  可不可以呢
[00:23:03.000 --> 00:23:05.000]  上帝可以這樣做
[00:23:05.000 --> 00:23:07.000]  但上帝也沒有這樣做
[00:23:07.000 --> 00:23:08.000]  他讓耶穌來到地上
[00:23:08.000 --> 00:23:11.000]  讓耶穌為我們的罪
[00:23:11.000 --> 00:23:12.000]  承擔在十字架上
[00:23:12.000 --> 00:23:17.000]  讓我們知道上帝是一個愛我們的上帝
[00:23:17.000 --> 00:23:19.000]  復活節 聖誕節
[00:23:19.000 --> 00:23:22.000]  是紀念耶穌的降生和耶穌的復活
[00:23:22.000 --> 00:23:24.000]  耶穌的復活是顯明了
[00:23:24.000 --> 00:23:29.000]  上帝的審判和赦免人的罪都是真實的
[00:23:29.000 --> 00:23:30.000]  甚麼是福音呢
[00:23:30.000 --> 00:23:33.000]  福音就是指到耶穌為罪人的緣故
[00:23:33.000 --> 00:23:35.000]  被釘在十字架上
[00:23:35.000 --> 00:23:36.000]  代替了我們的刑罰
[00:23:36.000 --> 00:23:39.000]  叫我們可以跟從上帝
[00:23:39.000 --> 00:23:43.000]  這個也是向罪死的意思
[00:23:43.000 --> 00:23:46.000]  向罪死就是過去的生命完結了
[00:23:46.000 --> 00:23:49.000]  過去抵擋上帝的生命完結了
[00:23:49.000 --> 00:23:51.000]  遠離上帝的生活也都完結了
[00:23:51.000 --> 00:23:55.000]  洗禮我們相信信耶穌
[00:23:55.000 --> 00:23:58.000]  就是我願意過去的生活
[00:23:58.000 --> 00:24:00.000]  我不再這樣去生活了
[00:24:00.000 --> 00:24:01.000]  我不再遠離上帝
[00:24:01.000 --> 00:24:03.000]  現在我願意悔改
[00:24:03.000 --> 00:24:07.000]  轉向我的人生方向的一個改變
[00:24:07.000 --> 00:24:10.000]  我現在願意一生的去跟從上帝
[00:24:10.000 --> 00:24:12.000]  人直著信
[00:24:12.000 --> 00:24:14.000]  洗到我們的罪
[00:24:14.000 --> 00:24:15.000]  得到上帝的赦免
[00:24:15.000 --> 00:24:18.000]  也都不是因為我們自己做了甚麼好事
[00:24:18.000 --> 00:24:19.000]  無論我未信耶穌
[00:24:19.000 --> 00:24:20.000]  我信了耶穌之後
[00:24:20.000 --> 00:24:22.000]  我做了甚麼好事
[00:24:22.000 --> 00:24:24.000]  值得上帝對我的赦免
[00:24:24.000 --> 00:24:25.000]  不是
[00:24:25.000 --> 00:24:28.000]  上帝只不過是直著耶穌去看我們
[00:24:28.000 --> 00:24:31.000]  看我們好像無罪的一樣
[00:24:31.000 --> 00:24:36.000]  悔改是指我們一生的去跟從上帝
[00:24:36.000 --> 00:24:38.000]  當我們信耶穌的那一刻
[00:24:38.000 --> 00:24:41.000]  多謝願意說人生方向的改變
[00:24:41.000 --> 00:24:44.000]  就是已經向罪死了
[00:24:44.000 --> 00:24:48.000]  這個是說到人生整個方向的改變
[00:24:48.000 --> 00:24:50.000]  第二方面我們都要看
[00:24:50.000 --> 00:24:52.000]  當人整個生命方向的改變
[00:24:52.000 --> 00:24:54.000]  有一個新的生命的時候
[00:24:54.000 --> 00:24:56.000]  是不是代表我們是一個聖人呢
[00:24:56.000 --> 00:24:59.000]  就是完全是一個聖人
[00:24:59.000 --> 00:25:00.000]  不是
[00:25:00.000 --> 00:25:04.000]  其實在我們小時候
[00:25:04.000 --> 00:25:06.000]  你會發覺我們成長過程裡
[00:25:06.000 --> 00:25:09.000]  我們都有一個過程
[00:25:09.000 --> 00:25:12.000]  小時候我們很容易劃分
[00:25:12.000 --> 00:25:15.000]  甚麼是好甚麼是不好
[00:25:15.000 --> 00:25:16.000]  這個是不是好人
[00:25:16.000 --> 00:25:17.000]  這個是不是壞人
[00:25:17.000 --> 00:25:19.000]  我們是會這樣劃分人的
[00:25:19.000 --> 00:25:21.000]  所以我女兒現在八歲
[00:25:21.000 --> 00:25:22.000]  都是這個階段
[00:25:22.000 --> 00:25:23.000]  這個階段是甚麼呢
[00:25:23.000 --> 00:25:25.000]  她經常問我在電視
[00:25:25.000 --> 00:25:27.000]  有時看到一些劇集
[00:25:27.000 --> 00:25:29.000]  我們很喜歡看電視
[00:25:29.000 --> 00:25:31.000]  不過有時來不及看到
[00:25:31.000 --> 00:25:33.000]  她說這個是好人還是壞人呢
[00:25:33.000 --> 00:25:34.000]  我說我不知道回答你
[00:25:34.000 --> 00:25:36.000]  誰是好人誰是壞人
[00:25:36.000 --> 00:25:37.000]  很難這樣說的
[00:25:37.000 --> 00:25:38.000]  大家知道
[00:25:38.000 --> 00:25:39.000]  她繼續問我
[00:25:39.000 --> 00:25:42.000]  這個是好人誰是壞人
[00:25:42.000 --> 00:25:45.000]  我就說那個壞人那個好人
[00:25:45.000 --> 00:25:46.000]  這樣回答她
[00:25:46.000 --> 00:25:48.000]  在她的觀念裡
[00:25:48.000 --> 00:25:50.000]  就是好人和壞人
[00:25:50.000 --> 00:25:52.000]  你說我們越來越大
[00:25:52.000 --> 00:25:54.000]  你知道我們不是這樣去劃分的
[00:25:54.000 --> 00:25:56.000]  好人都可以做壞事的
[00:25:56.000 --> 00:25:58.000]  壞人都可以做好事的
[00:25:58.000 --> 00:25:59.000]  我們要承認
[00:25:59.000 --> 00:26:02.000]  有時壞人不是一定做所有事都是壞事
[00:26:02.000 --> 00:26:03.000]  壞人都可以做好事的
[00:26:03.000 --> 00:26:06.000]  所以好人壞人有時都很難去劃分
[00:26:06.000 --> 00:26:08.000]  不過我們就很容易是這樣
[00:26:08.000 --> 00:26:10.000]  將一些事物
[00:26:10.000 --> 00:26:11.000]  很容易就是
[00:26:11.000 --> 00:26:12.000]  要不這樣
[00:26:12.000 --> 00:26:13.000]  要不就另一個這樣
[00:26:13.000 --> 00:26:15.000]  我舉一個例子
[00:26:15.000 --> 00:26:18.000]  不知道大家有沒有記不記得
[00:26:18.000 --> 00:26:21.000]  臥薪嘗膽的故事
[00:26:21.000 --> 00:26:23.000]  臥薪嘗膽
[00:26:23.000 --> 00:26:26.000]  我不想問誰聽過
[00:26:26.000 --> 00:26:29.000]  你們應該聽過一個小學生說這個成語
[00:26:29.000 --> 00:26:31.000]  就是臥薪嘗膽
[00:26:31.000 --> 00:26:32.000]  是說什麼呢
[00:26:32.000 --> 00:26:33.000]  就是說
[00:26:33.000 --> 00:26:36.000]  在春秋的時代
[00:26:36.000 --> 00:26:38.000]  有一個月王勾踐
[00:26:38.000 --> 00:26:41.000]  他當時就被吳國的扶差
[00:26:41.000 --> 00:26:43.000]  攻陷了自己的國家
[00:26:43.000 --> 00:26:46.000]  就將勾踐去避擾
[00:26:46.000 --> 00:26:48.000]  擾到他自己的國家
[00:26:48.000 --> 00:26:49.000]  吳國的地方
[00:26:49.000 --> 00:26:53.000]  接著要糟蹋他
[00:26:53.000 --> 00:26:55.000]  讓他做最低下賤的事
[00:26:55.000 --> 00:26:58.000]  用很多東西去凌辱他
[00:26:58.000 --> 00:27:00.000]  這個月王勾踐
[00:27:00.000 --> 00:27:01.000]  忍辱負重
[00:27:01.000 --> 00:27:05.000]  能忍人之不能忍
[00:27:05.000 --> 00:27:08.000]  就是說一般人都忍不了的事他都忍
[00:27:08.000 --> 00:27:16.000]  他曾經試過去嘗吳王扶差的糞便
[00:27:16.000 --> 00:27:19.000]  以至幫大夫幫他治病
[00:27:19.000 --> 00:27:21.000]  一國之君
[00:27:21.000 --> 00:27:22.000]  去到這樣
[00:27:22.000 --> 00:27:23.000]  你說多厲害
[00:27:23.000 --> 00:27:26.000]  接著吳王扶差見他
[00:27:26.000 --> 00:27:27.000]  你都沒什麼作為
[00:27:27.000 --> 00:27:28.000]  這樣都可以
[00:27:28.000 --> 00:27:32.000]  已經去到整個心智已經沒有了
[00:27:32.000 --> 00:27:36.000]  放回去自己的國家越國
[00:27:36.000 --> 00:27:40.000]  勾踐很堅忍
[00:27:40.000 --> 00:27:42.000]  回到自己的國家
[00:27:42.000 --> 00:27:44.000]  他要臥薪嘗膽
[00:27:44.000 --> 00:27:45.000]  是什麼意思呢
[00:27:45.000 --> 00:27:46.000]  就是躺在哪裡呢
[00:27:46.000 --> 00:27:47.000]  躺在柴那裡
[00:27:47.000 --> 00:27:48.000]  碰到柴
[00:27:48.000 --> 00:27:49.000]  所以就不舒服
[00:27:49.000 --> 00:27:50.000]  他可以躺在很多的床
[00:27:50.000 --> 00:27:52.000]  但是他要讓自己不舒服
[00:27:52.000 --> 00:27:53.000]  接著有個苦膽
[00:27:53.000 --> 00:27:55.000]  他不讓自己吃珍鮮的白眉
[00:27:55.000 --> 00:27:56.000]  這個膽子是很苦的
[00:27:56.000 --> 00:27:58.000]  一舔就覺得苦很久
[00:27:58.000 --> 00:28:01.000]  他要提醒自己亡國之痛
[00:28:01.000 --> 00:28:07.000]  所以他要有一個復國的行動
[00:28:07.000 --> 00:28:09.000]  所以要讓自己努力
[00:28:09.000 --> 00:28:12.000]  這個我們通常教小朋友
[00:28:12.000 --> 00:28:14.000]  有什麼困難都好
[00:28:14.000 --> 00:28:15.000]  你應該勾踐
[00:28:15.000 --> 00:28:17.000]  臥薪嘗膽
[00:28:17.000 --> 00:28:18.000]  多困難都好
[00:28:18.000 --> 00:28:20.000]  他都可以復國的
[00:28:20.000 --> 00:28:21.000]  最後勾踐就復國
[00:28:21.000 --> 00:28:24.000]  成為了攻陷吳國
[00:28:24.000 --> 00:28:25.000]  接著成為春秋五霸
[00:28:25.000 --> 00:28:27.000]  最後一個霸主
[00:28:27.000 --> 00:28:28.000]  講到這裡
[00:28:28.000 --> 00:28:29.000]  我們通常都講到這裡
[00:28:29.000 --> 00:28:32.000]  通常我們都會講一些事蹟
[00:28:32.000 --> 00:28:35.000]  去鼓勵小朋友
[00:28:35.000 --> 00:28:36.000]  鼓勵人
[00:28:36.000 --> 00:28:37.000]  無論多困難都好
[00:28:37.000 --> 00:28:38.000]  不要放棄
[00:28:38.000 --> 00:28:40.000]  人家國家亡了都可以復國
[00:28:40.000 --> 00:28:41.000]  你不要放棄
[00:28:41.000 --> 00:28:42.000]  努力
[00:28:42.000 --> 00:28:43.000]  臥薪嘗膽我們
[00:28:43.000 --> 00:28:44.000]  一起努力
[00:28:44.000 --> 00:28:46.000]  不過故事的後半部
[00:28:46.000 --> 00:28:47.000]  他不是這樣
[00:28:47.000 --> 00:28:51.000]  當時幫他復國
[00:28:51.000 --> 00:28:53.000]  有很多的忠臣
[00:28:53.000 --> 00:28:56.000]  其中有一個範例
[00:28:56.000 --> 00:28:57.000]  一個民眾
[00:28:57.000 --> 00:28:58.000]  其實還有很多
[00:28:58.000 --> 00:29:00.000]  範例就看得出
[00:29:00.000 --> 00:29:01.000]  勾踐這個人
[00:29:01.000 --> 00:29:04.000]  是很疑心很重的人
[00:29:04.000 --> 00:29:07.000]  他也都經過亡國
[00:29:07.000 --> 00:29:09.000]  心理上很有問題
[00:29:09.000 --> 00:29:11.000]  所以範例知道
[00:29:11.000 --> 00:29:12.000]  他一復國之後
[00:29:12.000 --> 00:29:14.000]  他一定會對我們這一班人
[00:29:14.000 --> 00:29:17.000]  一個殺害我們這一班的人
[00:29:17.000 --> 00:29:18.000]  範例看得很清楚
[00:29:18.000 --> 00:29:20.000]  所以他就提民眾
[00:29:20.000 --> 00:29:21.000]  我們走
[00:29:21.000 --> 00:29:23.000]  如果不是我們會沒命
[00:29:23.000 --> 00:29:25.000]  但民眾不聽
[00:29:25.000 --> 00:29:27.000]  所以當時範例就帶了西施
[00:29:27.000 --> 00:29:28.000]  就走了
[00:29:28.000 --> 00:29:29.000]  離開了越國
[00:29:29.000 --> 00:29:31.000]  就免去了一個
[00:29:31.000 --> 00:29:36.000]  被勾踐殺害的情況
[00:29:36.000 --> 00:29:38.000]  但民眾和其他的人
[00:29:38.000 --> 00:29:40.000]  最後都被勾踐
[00:29:40.000 --> 00:29:42.000]  全部差不多殺了
[00:29:42.000 --> 00:29:45.000]  這是一個真實的故事
[00:29:45.000 --> 00:29:47.000]  勾踐有沒有好東西可以學
[00:29:47.000 --> 00:29:48.000]  有
[00:29:48.000 --> 00:29:49.000]  但有罪性
[00:29:49.000 --> 00:29:51.000]  當我們說信耶穌的時候
[00:29:51.000 --> 00:29:53.000]  我們有一個新的生命
[00:29:53.000 --> 00:29:56.000]  我們都有一個罪性在
[00:29:56.000 --> 00:29:58.000]  所以我們說要讓一個新的生命
[00:29:58.000 --> 00:29:59.000]  不斷的成長
[00:29:59.000 --> 00:30:01.000]  不斷努力去學習
[00:30:01.000 --> 00:30:02.000]  如何跟從這個新的人
[00:30:02.000 --> 00:30:04.000]  去聽從上帝的吩咐
[00:30:04.000 --> 00:30:06.000]  不要讓這個罪性
[00:30:06.000 --> 00:30:08.000]  這個老鵝去影響我們
[00:30:08.000 --> 00:30:10.000]  不要聽他的意見
[00:30:10.000 --> 00:30:12.000]  我們要聽新的生命
[00:30:12.000 --> 00:30:13.000]  那個意見
[00:30:13.000 --> 00:30:15.000]  去遵循上帝的說話
[00:30:15.000 --> 00:30:18.000]  一個真正悔改的人
[00:30:18.000 --> 00:30:20.000]  他的人生方向有所改變
[00:30:20.000 --> 00:30:22.000]  在他一生裏面
[00:30:22.000 --> 00:30:24.000]  都不會達到上帝的標準
[00:30:24.000 --> 00:30:25.000]  他都不會完美
[00:30:25.000 --> 00:30:27.000]  都會有很多的事
[00:30:27.000 --> 00:30:28.000]  是上帝不喜歡的
[00:30:28.000 --> 00:30:30.000]  但是一個真正悔改
[00:30:30.000 --> 00:30:32.000]  人生方向改變的人
[00:30:32.000 --> 00:30:36.000]  不再懼怕會再因為罪的緣故
[00:30:36.000 --> 00:30:37.000]  而被定罪
[00:30:37.000 --> 00:30:39.000]  但一個新人
[00:30:39.000 --> 00:30:41.000]  亦都不斷學習
[00:30:41.000 --> 00:30:44.000]  如何去跟從上帝的路去走
[00:30:44.000 --> 00:30:45.000]  上個星期
[00:30:45.000 --> 00:30:48.000]  我都去內地一個農村
[00:30:48.000 --> 00:30:49.000]  教會
[00:30:49.000 --> 00:30:51.000]  和一些領袖去聊天
[00:30:51.000 --> 00:30:52.000]  他們說到那裏
[00:30:52.000 --> 00:30:54.000]  有一派的異端
[00:30:54.000 --> 00:30:56.000]  叫做恩典福音派
[00:30:56.000 --> 00:30:58.000]  這個恩典福音派是什麼意思呢
[00:30:58.000 --> 00:31:00.000]  就是那一班人說
[00:31:00.000 --> 00:31:02.000]  耶穌已經為我們的罪死了
[00:31:02.000 --> 00:31:04.000]  所以信了耶穌之後
[00:31:04.000 --> 00:31:06.000]  不要再講罪了
[00:31:06.000 --> 00:31:07.000]  不用再講罪了
[00:31:07.000 --> 00:31:08.000]  不用再講罪
[00:31:08.000 --> 00:31:10.000]  其實另一面
[00:31:10.000 --> 00:31:11.000]  沒有講出來的那句
[00:31:11.000 --> 00:31:14.000]  其實我們繼續自由犯罪
[00:31:14.000 --> 00:31:15.000]  都沒有問題的
[00:31:15.000 --> 00:31:18.000]  因為耶穌已經為我們的罪死了
[00:31:18.000 --> 00:31:20.000]  但保羅說
[00:31:20.000 --> 00:31:23.000]  我們已經在罪上死了的人
[00:31:23.000 --> 00:31:25.000]  不可以再在罪中活
[00:31:25.000 --> 00:31:27.000]  過去遠離上帝
[00:31:27.000 --> 00:31:29.000]  上帝和我們沒有關係的生活
[00:31:29.000 --> 00:31:31.000]  過去了
[00:31:31.000 --> 00:31:32.000]  現在我們不可以說
[00:31:32.000 --> 00:31:33.000]  信了耶穌之後
[00:31:33.000 --> 00:31:35.000]  再好像過去那樣生活
[00:31:35.000 --> 00:31:38.000]  是應該人生方向的改變
