
[00:00:00.000 --> 00:00:05.000]  大家知道我們過去這一季是在說使命教會
[00:18:44.000 --> 00:18:47.000]  我們在二十八字讀到一句話
[00:18:47.000 --> 00:18:50.000]  「一有者奢侈」
[00:18:50.000 --> 00:18:53.000]  如果你發覺日月升神有異兆
[00:18:53.000 --> 00:18:54.000]  有海嘯出現
[00:18:54.000 --> 00:18:56.000]  有地震等等的問題
[00:18:56.000 --> 00:18:58.000]  「一有者奢侈」
[00:18:58.000 --> 00:19:01.000]  你們就當挺身昂首
[00:19:01.000 --> 00:19:04.000]  因為你們的救贖勤勞
[00:19:04.000 --> 00:19:06.000]  無錯我們靈魂得到拯救
[00:19:06.000 --> 00:19:08.000]  但是當主再回來的時候
[00:19:08.000 --> 00:19:10.000]  我們身體會得贖
[00:19:10.000 --> 00:19:13.000]  我們會領受贖靈的身體
[00:19:13.000 --> 00:19:17.000]  而領受神給我們完全的救贖
[00:19:17.000 --> 00:19:23.000]  因此聖經說我們可以挺身昂首
[00:19:23.000 --> 00:19:25.000]  各位弟兄姊妹
[00:19:25.000 --> 00:19:27.000]  我們讀完這段聖經
[00:19:27.000 --> 00:19:31.000]  一方面我們知道將會發生的事
[00:19:31.000 --> 00:19:33.000]  另一方面我們心裡充滿著感恩
[00:19:33.000 --> 00:19:38.000]  因為上帝將平安賜給信靠祂的人
[00:19:38.000 --> 00:19:42.000]  因此你不需要像其他人一樣去恐慌
[00:19:42.000 --> 00:19:46.000]  你的內心只是深深地感謝神
[00:19:46.000 --> 00:19:48.000]  賜給你的英雄
[00:19:48.000 --> 00:19:51.000]  在過程當中你不斷地鼓勵自己
[00:19:51.000 --> 00:19:52.000]  挺身昂首
[00:19:52.000 --> 00:19:55.000]  繼續作你的見證
[00:19:55.000 --> 00:19:56.000]  挺身昂首
[00:19:56.000 --> 00:20:01.000]  繼續在當中堅定地信靠上帝
[00:20:01.000 --> 00:20:03.000]  你記得在《馬太福音》說到
[00:20:03.000 --> 00:20:07.000]  二十五章有十個童女的故事
[00:20:07.000 --> 00:20:08.000]  有五個童女很聰明
[00:20:08.000 --> 00:20:12.000]  他們預先預備了油點著燈
[00:20:12.000 --> 00:20:15.000]  另外五個愚拙的童女
[00:20:15.000 --> 00:20:16.000]  沒有坐燈點著
[00:20:16.000 --> 00:20:20.000]  不過油瓶裡沒有油
[00:20:20.000 --> 00:20:21.000]  當主人快要回來的時候
[00:20:21.000 --> 00:20:23.000]  他們發覺燈熄滅了
[00:20:23.000 --> 00:20:25.000]  就問聰明的童女
[00:20:25.000 --> 00:20:27.000]  可不可以借一點給我們
[00:20:27.000 --> 00:20:29.000]  他們說不夠兩份
[00:20:29.000 --> 00:20:31.000]  你們去買吧
[00:20:31.000 --> 00:20:33.000]  當他們去買的時候
[00:20:33.000 --> 00:20:36.000]  主人就回來了
[00:20:36.000 --> 00:20:40.000]  主耶穌為什麼告訴我們將會發生的事呢?
[00:20:40.000 --> 00:20:44.000]  是叫我們預備好
[00:20:44.000 --> 00:20:46.000]  讓你的生命準備好
[00:20:46.000 --> 00:20:48.000]  隨時去迎見主
[00:20:48.000 --> 00:20:51.000]  讓你的生命繼續作主的見證
[00:20:51.000 --> 00:20:53.000]  當主回來的時候
[00:20:53.000 --> 00:20:55.000]  你挺身昂首
[00:20:55.000 --> 00:20:58.000]  去領受神給你的永恆的應許
[00:20:58.000 --> 00:20:59.000]  弟兄姊妹
[00:20:59.000 --> 00:21:01.000]  做聰明的童女
[00:21:01.000 --> 00:21:04.000]  不要做愚拙的童女
[00:21:04.000 --> 00:21:06.000]  我們一起祈禱
[00:21:06.000 --> 00:21:08.000]  (字幕製作:貝爾)

