
[00:00:00.000 --> 00:00:06.000]  我非常地感謝主在這一次機會能夠到Edmonton來
[00:17:28.500 --> 00:17:30.500]  脫離了肉體
[00:17:30.500 --> 00:17:33.500]  我們和主的那個復活的身體一樣
[00:17:33.500 --> 00:17:36.500]  感謝主
[00:17:36.500 --> 00:17:38.500]  祂為我們復活
[00:17:38.500 --> 00:17:41.500]  為我們死了以後又為我們復活
[00:17:41.500 --> 00:17:45.500]  祂帶著祂的復活的身體升天
[00:17:45.500 --> 00:17:49.500]  今天在天父的右邊
[00:17:49.500 --> 00:17:52.500]  祂帶著祂的復活的身體
[00:17:52.500 --> 00:17:58.500]  這是祂救恩的永遠的一個記號
[00:17:58.500 --> 00:18:02.500]  這是祂救恩的永遠的一個紀念
[00:18:02.500 --> 00:18:04.500]  有一天
[00:18:04.500 --> 00:18:07.500]  祂帶著祂的復活的身體再來
[00:18:07.500 --> 00:18:10.500]  我們被提和祂同在
[00:18:10.500 --> 00:18:12.500]  我們改變
[00:18:12.500 --> 00:18:17.500]  變成好像祂的身體一樣的身體
[00:18:17.500 --> 00:18:19.500]  那個時候
[00:18:19.500 --> 00:18:21.500]  我們就脫離了罪性
[00:18:21.500 --> 00:18:24.500]  脫離了肉體的敗壞
[00:18:24.500 --> 00:18:25.500]  那個時候
[00:18:25.500 --> 00:18:29.500]  將來救恩的完成
[00:18:29.500 --> 00:18:31.500]  將來是
[00:18:31.500 --> 00:18:32.500]  現在還沒有
[00:18:32.500 --> 00:18:34.500]  我們等候那一天
[00:18:34.500 --> 00:18:35.500]  永遠的盼望
[00:18:35.500 --> 00:18:37.500]  永遠的改變
[00:18:37.500 --> 00:18:39.500]  永遠的成全
[00:18:39.500 --> 00:18:41.500]  過去階段
[00:18:41.500 --> 00:18:42.500]  現在的階段
[00:18:42.500 --> 00:18:44.500]  將來的階段
[00:18:44.500 --> 00:18:45.500]  合起來
[00:18:45.500 --> 00:18:49.500]  就是保羅在這裡所說的
[00:18:49.500 --> 00:18:53.500]  完全的救贖
[00:18:53.500 --> 00:18:55.500]  這位救主
[00:18:55.500 --> 00:18:59.500]  這樣的救我們
[00:18:59.500 --> 00:19:01.500]  現在我們要看
[00:19:01.500 --> 00:19:06.500]  這位救主怎麼樣做成這三件事
[00:19:06.500 --> 00:19:08.500]  我們要看一看
[00:19:08.500 --> 00:19:12.500]  這位救主在這三個階段裡面的作為
[00:19:12.500 --> 00:19:14.500]  我們看一看救主在三個階段裡面的作為
[00:19:14.500 --> 00:19:16.500]  第一個階段
[00:19:16.500 --> 00:19:20.500]  我們的救主怎麼樣救我們脫離那極大的死亡
[00:19:20.500 --> 00:19:23.500]  我們的救主怎麼救我們脫離極大的死亡
[00:19:23.500 --> 00:19:25.500]  我們看一節聖經
[00:19:25.500 --> 00:19:26.500]  新約聖經
[00:19:26.500 --> 00:19:28.500]  約翰一書
[00:19:28.500 --> 00:19:29.500]  第一章
[00:19:29.500 --> 00:19:30.500]  第二章
[00:19:30.500 --> 00:19:32.500]  第二章
[00:19:32.500 --> 00:19:36.500]  第一節
[00:19:36.500 --> 00:19:37.500]  第二節
[00:19:37.500 --> 00:19:39.500]  約翰一書第二章
[00:19:39.500 --> 00:19:41.500]  第一節和第二節
[00:19:41.500 --> 00:19:46.500]  聖經差不多最後的地方
[00:19:46.500 --> 00:19:48.500]  在三百四十五頁
[00:19:48.500 --> 00:19:50.500]  雙航本聖經三百四十五頁
[00:19:50.500 --> 00:19:51.500]  找到以後
[00:19:51.500 --> 00:19:53.500]  我們一起讀
[00:19:53.500 --> 00:19:55.500]  二章一節二節
[00:19:55.500 --> 00:19:57.500]  約翰一書二章一節和第二節
[00:19:57.500 --> 00:19:59.500]  我小子們啊
[00:19:59.500 --> 00:20:02.500]  我將這些話寫給你們
[00:20:02.500 --> 00:20:04.500]  是要叫你們不犯罪
[00:20:04.500 --> 00:20:06.500]  若有人犯罪
[00:20:06.500 --> 00:20:09.500]  在乎哪裡我們有一位宗保
[00:20:09.500 --> 00:20:12.500]  就是那義者耶穌基督
[00:20:12.500 --> 00:20:15.500]  他為我們的罪作了還回制
[00:20:15.500 --> 00:20:17.500]  不是單為我們的罪
[00:20:17.500 --> 00:20:19.500]  也是為保天下人的罪
[00:20:19.500 --> 00:20:21.500]  在這裡說得很清楚
[00:20:21.500 --> 00:20:22.500]  在這裡說得很清楚
[00:20:22.500 --> 00:20:23.500]  這位救主
[00:20:23.500 --> 00:20:24.500]  這位救主
[00:20:24.500 --> 00:20:25.500]  是義者
[00:20:25.500 --> 00:20:26.500]  是義者
[00:20:26.500 --> 00:20:28.500]  這是一個很寶貴的名字
[00:20:28.500 --> 00:20:29.500]  是一個很寶貴的名字
[00:20:29.500 --> 00:20:31.500]  表示祂是完全無罪
[00:20:31.500 --> 00:20:33.500]  是表示祂完全無罪
[00:20:33.500 --> 00:20:35.500]  是百分之百的義
[00:20:35.500 --> 00:20:36.500]  是百分之百的義
[00:20:36.500 --> 00:20:38.500]  這位無罪的救主
[00:20:38.500 --> 00:20:39.500]  這個無罪的救主
[00:20:39.500 --> 00:20:42.500]  替我們成為罪
[00:20:42.500 --> 00:20:45.500]  做了還回制
[00:20:45.500 --> 00:20:48.500]  還回制是還回什麼呢
[00:20:48.500 --> 00:20:49.500]  還回制是還回什麼呢
[00:20:49.500 --> 00:20:51.500]  還回神的審判
[00:20:51.500 --> 00:20:52.500]  還回神的審判
[00:20:52.500 --> 00:20:54.500]  還回神的憤怒
[00:20:54.500 --> 00:20:55.500]  還回神的憤怒
[00:20:55.500 --> 00:20:58.500]  還回神公義在我們身上的作為
[00:20:58.500 --> 00:21:01.500]  還回神公義在身上的作為
[00:21:01.500 --> 00:21:02.500]  耶穌基督
[00:21:02.500 --> 00:21:05.500]  把自己當作祭物獻上
[00:21:05.500 --> 00:21:06.500]  把自己當作祭物獻上
[00:21:06.500 --> 00:21:07.500]  祂是大祭司
[00:21:07.500 --> 00:21:08.500]  祂是大祭司
[00:21:08.500 --> 00:21:10.500]  祂獻的祭物不是牛羊
[00:21:10.500 --> 00:21:12.500]  祂獻的祭物不是牛羊
[00:21:12.500 --> 00:21:13.500]  祂把自己獻上
[00:21:13.500 --> 00:21:14.500]  祂把自己獻上
[00:21:14.500 --> 00:21:16.500]  祂又是獻祭者
[00:21:16.500 --> 00:21:18.500]  又是被獻的祭
[00:21:18.500 --> 00:21:19.500]  又是獻祭者
[00:21:19.500 --> 00:21:21.500]  又是被獻祭的祭物
[00:21:21.500 --> 00:21:22.500]  是非常奇妙
[00:21:22.500 --> 00:21:23.500]  是非常奇妙
[00:21:23.500 --> 00:21:25.500]  祂自己獻上做什麼祭
[00:21:25.500 --> 00:21:27.500]  祂把自己獻上做什麼祭
[00:21:27.500 --> 00:21:28.500]  還回祭
[00:21:28.500 --> 00:21:30.500]  還回就是改變
[00:21:30.500 --> 00:21:31.500]  還回就是改變
[00:21:31.500 --> 00:21:37.500]  改變神公義的審判
[00:21:37.500 --> 00:21:40.500]  讓我們脫離那個審判
[00:21:40.500 --> 00:21:44.500]  也就是脫離那個極大的死亡
[00:21:44.500 --> 00:21:46.500]  怎麼樣還回呢
[00:21:46.500 --> 00:21:50.500]  就是替我們成為罪
[00:21:50.500 --> 00:21:52.500]  沒有罪的成為有罪的
[00:21:52.500 --> 00:21:54.500]  沒有罪成為有罪的
[00:21:54.500 --> 00:21:57.500]  那義者擔當我們的不義
[00:21:57.500 --> 00:21:59.500]  義者擔當我們的不義
[00:21:59.500 --> 00:22:01.500]  他把自己的生命獻上
[00:22:01.500 --> 00:22:03.500]  他把自己的生命獻上
[00:22:03.500 --> 00:22:09.500]  替我們擔當了神公義的刑罰
[00:22:09.500 --> 00:22:10.500]  有一節聖經
[00:22:10.500 --> 00:22:11.500]  有一節聖經
[00:22:11.500 --> 00:22:12.500]  如果你明白
[00:22:12.500 --> 00:22:13.500]  如果你明白
[00:22:13.500 --> 00:22:15.500]  你就是完全了解救贖的道理
[00:22:15.500 --> 00:22:17.500]  你就是完全了解救贖的道理
[00:22:17.500 --> 00:22:19.500]  我要試驗大家
[00:22:19.500 --> 00:22:21.500]  看看你了解不了解那一節聖經
[00:22:21.500 --> 00:22:23.500]  看看你了解不了解那一節聖經
[00:22:23.500 --> 00:22:24.500]  聖舊約
[00:22:24.500 --> 00:22:25.500]  舊約
[00:22:25.500 --> 00:22:26.500]  撒加利亞書
[00:22:26.500 --> 00:22:27.500]  撒加利亞書
[00:22:27.500 --> 00:22:29.500]  在馬太福音以前的第二卷
[00:22:29.500 --> 00:22:31.500]  是馬太福音之前的第二卷書
[00:22:31.500 --> 00:22:33.500]  撒加利亞書
[00:22:33.500 --> 00:22:34.500]  撒加利亞書
[00:22:34.500 --> 00:22:35.500]  第六章
[00:22:35.500 --> 00:22:36.500]  第六章
[00:22:36.500 --> 00:22:37.500]  十三節
[00:22:37.500 --> 00:22:38.500]  十三節
[00:22:38.500 --> 00:22:39.500]  非常重要的一節
[00:22:39.500 --> 00:22:40.500]  是非常重要的
[00:22:40.500 --> 00:22:41.500]  我再說
[00:22:41.500 --> 00:22:42.500]  一節聖經
[00:22:42.500 --> 00:22:43.500]  我再說
[00:22:43.500 --> 00:22:44.500]  我再說
[00:22:44.500 --> 00:22:46.500]  如果你了解這節聖經的意義
[00:22:46.500 --> 00:22:47.500]  如果你了解這節聖經的意義
[00:22:47.500 --> 00:22:50.500]  你就是真的透徹了解什麼叫救贖了
[00:22:50.500 --> 00:22:53.500]  你就是真的透徹了解什麼叫救贖了
[00:22:53.500 --> 00:22:55.500]  十三節
[00:22:55.500 --> 00:22:56.500]  撒加利亞書
[00:22:56.500 --> 00:22:57.500]  讀章十三節
[00:22:57.500 --> 00:22:58.500]  一起讀
[00:22:58.500 --> 00:22:59.500]  我們一起讀
[00:22:59.500 --> 00:23:02.500]  他要建造耶和華的殿
[00:23:02.500 --> 00:23:04.500]  並擔負尊榮
[00:23:04.500 --> 00:23:07.500]  坐在位上掌王權
[00:23:07.500 --> 00:23:10.500]  又必在位上作祭司
[00:23:10.500 --> 00:23:12.500]  使兩職之間
[00:23:12.500 --> 00:23:13.500]  求定和平
[00:23:13.500 --> 00:23:16.500]  你看在這裡預言到將來的救贖
[00:23:16.500 --> 00:23:17.500]  你看在這裡預言到將來的救贖
[00:23:17.500 --> 00:23:18.500]  你看在這裡預言到將來的救贖
[00:23:18.500 --> 00:23:20.500]  就是彌賽亞
[00:23:20.500 --> 00:23:21.500]  就是彌賽亞
[00:23:21.500 --> 00:23:23.500]  他有兩個地位
[00:23:23.500 --> 00:23:24.500]  他有兩個地位
[00:23:24.500 --> 00:23:25.500]  第一他是君王
[00:23:25.500 --> 00:23:26.500]  他是君王
[00:23:26.500 --> 00:23:28.500]  坐在寶座上做王
[00:23:28.500 --> 00:23:29.500]  坐在寶座上做王
[00:23:29.500 --> 00:23:31.500]  第二他是大祭司
[00:23:31.500 --> 00:23:32.500]  他是大祭司
[00:23:32.500 --> 00:23:34.500]  又是王又是祭司
[00:23:34.500 --> 00:23:35.500]  又是王又是祭司
[00:23:35.500 --> 00:23:37.500]  這兩個職份是相衝突的
[00:23:37.500 --> 00:23:39.500]  這兩個職份是相衝突的
[00:23:39.500 --> 00:23:40.500]  為什麼
[00:23:40.500 --> 00:23:42.500]  君王的責任
[00:23:42.500 --> 00:23:43.500]  君王的責任
[00:23:43.500 --> 00:23:44.500]  就是執行審判
[00:23:44.500 --> 00:23:45.500]  就是執行審判
[00:23:45.500 --> 00:23:47.500]  公義的審判
[00:23:47.500 --> 00:23:48.500]  公義的審判
[00:23:48.500 --> 00:23:49.500]  大祭司的責任呢
[00:23:49.500 --> 00:23:50.500]  大祭司的責任呢
[00:23:50.500 --> 00:23:51.500]  是要贖罪
[00:23:51.500 --> 00:23:52.500]  是要贖罪
[00:23:52.500 --> 00:23:53.500]  是要赦免人的罪
[00:23:53.500 --> 00:23:54.500]  是要赦免人的罪
[00:23:54.500 --> 00:23:56.500]  君王要定人的罪
[00:23:56.500 --> 00:23:57.500]  君王要定人的罪
[00:23:57.500 --> 00:23:58.500]  要審判人的罪
[00:23:58.500 --> 00:23:59.500]  要審判人的罪
[00:23:59.500 --> 00:24:01.500]  大祭司要救人的罪
[00:24:01.500 --> 00:24:02.500]  要救人的罪
[00:24:02.500 --> 00:24:03.500]  要贖人的罪
[00:24:03.500 --> 00:24:04.500]  要贖人的罪
[00:24:04.500 --> 00:24:06.500]  這兩個剛剛是衝突的
[00:24:06.500 --> 00:24:08.500]  這兩個剛剛是衝突的
[00:24:08.500 --> 00:24:11.500]  這兩個職份這兩個地位是衝突的
[00:24:11.500 --> 00:24:12.500]  沒有和平在內
[00:24:12.500 --> 00:24:14.500]  這兩個職份是衝突的
[00:24:14.500 --> 00:24:16.500]  是沒有和平在中間
[00:24:16.500 --> 00:24:17.500]  但是在這裡說
[00:24:17.500 --> 00:24:18.500]  要說
[00:24:18.500 --> 00:24:19.500]  這一位彌賽亞
[00:24:19.500 --> 00:24:20.500]  這一位彌賽亞
[00:24:20.500 --> 00:24:21.500]  這一位救主
[00:24:21.500 --> 00:24:22.500]  這一位救主
[00:24:22.500 --> 00:24:25.500]  他要在這兩者之間
[00:24:25.500 --> 00:24:26.500]  籌定和平
[00:24:26.500 --> 00:24:28.500]  要在兩者之間籌定和平
[00:24:28.500 --> 00:24:30.500]  這個和平的意思
[00:24:30.500 --> 00:24:31.500]  這個和平的意思
[00:24:31.500 --> 00:24:32.500]  就是調和起來
[00:24:32.500 --> 00:24:34.500]  除去那個矛盾
[00:24:34.500 --> 00:24:35.500]  就是調和起來
[00:24:35.500 --> 00:24:36.500]  除去那個矛盾
[00:24:36.500 --> 00:24:38.500]  能夠和諧的關係產生
[00:24:38.500 --> 00:24:40.500]  能夠和諧的合作一起
[00:24:40.500 --> 00:24:43.500]  一起的同存
[00:24:43.500 --> 00:24:45.500]  這就是救主要做的
[00:24:45.500 --> 00:24:47.500]  把神的審判
[00:24:47.500 --> 00:24:48.500]  把神的審判
[00:24:48.500 --> 00:24:49.500]  把神的赦罪
[00:24:49.500 --> 00:24:50.500]  把神的贖罪
[00:24:50.500 --> 00:24:52.500]  能夠調和在一起
[00:24:52.500 --> 00:24:53.500]  能夠調和在一起
[00:24:53.500 --> 00:24:54.500]  怎麼能夠調和
[00:24:54.500 --> 00:24:55.500]  怎麼調和呢
[00:24:55.500 --> 00:24:56.500]  如果你是神
[00:24:56.500 --> 00:24:57.500]  如果你是神
[00:24:57.500 --> 00:24:58.500]  你怎麼調和
[00:24:58.500 --> 00:24:59.500]  你需要審判
[00:24:59.500 --> 00:25:00.500]  你需要審判
[00:25:00.500 --> 00:25:01.500]  你需要愛人
[00:25:01.500 --> 00:25:02.500]  想救人
[00:25:02.500 --> 00:25:03.500]  想赦免人
[00:25:03.500 --> 00:25:04.500]  想赦免人
[00:25:04.500 --> 00:25:05.500]  你赦免人的時候
[00:25:05.500 --> 00:25:08.500]  就和你的公義違背了
[00:25:08.500 --> 00:25:09.500]  你赦免人的時候
[00:25:09.500 --> 00:25:10.500]  就和你的公義違背了
[00:25:10.500 --> 00:25:11.500]  因為人犯了罪
[00:25:11.500 --> 00:25:12.500]  因為人犯了罪
[00:25:12.500 --> 00:25:13.500]  人犯了罪
[00:25:13.500 --> 00:25:15.500]  應該受公平的審判
[00:25:15.500 --> 00:25:16.500]  因為人犯了罪
[00:25:16.500 --> 00:25:17.500]  應該受公義的審判
[00:25:17.500 --> 00:25:19.500]  所以這兩者是矛盾的衝突
[00:25:19.500 --> 00:25:21.500]  所以兩者是矛盾的衝突
[00:25:21.500 --> 00:25:23.500]  神怎麼樣來解決這個矛盾呢
[00:25:23.500 --> 00:25:25.500]  神怎麼樣來解決這個矛盾呢
[00:25:25.500 --> 00:25:26.500]  預備了救主
[00:25:26.500 --> 00:25:27.500]  祂預備了救主
[00:25:27.500 --> 00:25:29.500]  讓祂為我們的罪死了
[00:25:29.500 --> 00:25:30.500]  讓祂為我們的罪死了
[00:25:30.500 --> 00:25:31.500]  擔當我們的罪
[00:25:31.500 --> 00:25:32.500]  擔當我們的罪
[00:25:32.500 --> 00:25:33.500]  換句話說
[00:25:33.500 --> 00:25:34.500]  換句話來說
[00:25:34.500 --> 00:25:36.500]  這是神自己在基督裡
[00:25:36.500 --> 00:25:38.500]  替我們受了刑罰
[00:25:38.500 --> 00:25:41.500]  這是神在基督裡替我們受了刑罰
[00:25:41.500 --> 00:25:43.500]  有一個事實的故事
[00:25:43.500 --> 00:25:44.500]  有一個事實的故事
[00:25:44.500 --> 00:25:47.500]  幫助我充分了解這節聖經
[00:25:47.500 --> 00:25:49.500]  幫助我充分了解這節聖經
[00:25:49.500 --> 00:25:50.500]  也許你們聽過
[00:25:50.500 --> 00:25:51.500]  也許你們聽過
[00:25:51.500 --> 00:25:52.500]  從前在希臘國
[00:25:52.500 --> 00:25:53.500]  從前在希臘國
[00:25:53.500 --> 00:25:54.500]  古代的希臘地
[00:25:54.500 --> 00:25:55.500]  古代的希臘地
[00:25:55.500 --> 00:25:56.500]  有一個王
[00:25:56.500 --> 00:25:57.500]  有一個王
[00:25:57.500 --> 00:26:01.500]  有一次他發了一個命令
[00:26:01.500 --> 00:26:02.500]  有一次他發了一個命令
[00:26:02.500 --> 00:26:06.500]  說全國的人不准任何人做某一件事
[00:26:06.500 --> 00:26:09.500]  如果做某一件事就是違反法定
[00:26:09.500 --> 00:26:11.500]  說全國的人不准任何人做某一件事
[00:26:11.500 --> 00:26:14.500]  如果做某一件事就是違反法定
[00:26:14.500 --> 00:26:18.500]  違反法定的刑罰就是把兩隻眼都挖出來
[00:26:18.500 --> 00:26:21.500]  違反法定的刑罰就是把兩隻眼都挖出來
[00:26:21.500 --> 00:26:23.500]  這個命令發出以後
[00:26:23.500 --> 00:26:25.500]  後來有人違反了
[00:26:25.500 --> 00:26:26.500]  後來有人違反了
[00:26:26.500 --> 00:26:27.500]  是誰?
[00:26:27.500 --> 00:26:28.500]  是誰?
[00:26:28.500 --> 00:26:29.500]  是王太子
[00:26:29.500 --> 00:26:30.500]  是王太子
[00:26:30.500 --> 00:26:31.500]  他的親生兒子
[00:26:31.500 --> 00:26:32.500]  他的親生兒子
[00:26:32.500 --> 00:26:34.500]  當王聽到這個消息的時候
[00:26:34.500 --> 00:26:36.500]  當王聽到這個消息的時候
[00:26:36.500 --> 00:26:37.500]  他非常痛苦
[00:26:37.500 --> 00:26:38.500]  他非常痛苦
[00:26:38.500 --> 00:26:39.500]  他怎樣辦?
[00:26:39.500 --> 00:26:40.500]  他怎樣辦?
[00:26:40.500 --> 00:26:42.500]  是執行法令還是赦免他?
[00:26:42.500 --> 00:26:44.500]  是執行法令還是赦免他?
[00:26:44.500 --> 00:26:46.500]  如果執行法令
[00:26:46.500 --> 00:26:47.500]  如果執行法令
[00:26:47.500 --> 00:26:49.500]  孩子的兩隻眼都要挖出來
[00:26:49.500 --> 00:26:51.500]  孩子的兩隻眼都要挖出來
[00:26:51.500 --> 00:26:52.500]  如果要赦免他
[00:26:52.500 --> 00:26:53.500]  如果要赦免他
[00:26:53.500 --> 00:26:54.500]  就是違反法定
[00:26:54.500 --> 00:26:55.500]  就是違反法定
[00:26:55.500 --> 00:26:57.500]  如果法令被破壞
[00:26:57.500 --> 00:26:59.500]  他就沒有威信了
[00:26:59.500 --> 00:27:01.500]  如果法令被破壞他就沒有威信了
[00:27:01.500 --> 00:27:03.500]  以後全國的人都不接受他的法令了
[00:27:03.500 --> 00:27:05.500]  以後全國的人都不接受他的法令了
[00:27:05.500 --> 00:27:08.500]  他要保持他法令的尊嚴
[00:27:08.500 --> 00:27:10.500]  他要保持他法令的尊嚴
[00:27:10.500 --> 00:27:11.500]  他怎麼辦?
[00:27:11.500 --> 00:27:12.500]  他怎麼辦?
[00:27:12.500 --> 00:27:13.500]  他不知道怎麼辦
[00:27:13.500 --> 00:27:14.500]  他不知道怎麼辦
[00:27:14.500 --> 00:27:15.500]  兩難之間
[00:27:15.500 --> 00:27:16.500]  兩難之間
[00:27:16.500 --> 00:27:17.500]  這真是最大的兩難
[00:27:17.500 --> 00:27:18.500]  這真是最大的兩難
[00:27:18.500 --> 00:27:19.500]  沒有辦法解決
[00:27:19.500 --> 00:27:20.500]  沒有辦法解決
[00:27:20.500 --> 00:27:21.500]  不能睡覺
[00:27:21.500 --> 00:27:22.500]  不能睡覺
[00:27:22.500 --> 00:27:23.500]  不能睡覺
[00:27:23.500 --> 00:27:24.500]  一直在反覆思想
[00:27:24.500 --> 00:27:25.500]  一直在反覆思想
[00:27:25.500 --> 00:27:26.500]  一直在反覆思想
[00:27:26.500 --> 00:27:27.500]  最後他找了一個辦法
[00:27:27.500 --> 00:27:28.500]  最後他找了一個辦法
[00:27:28.500 --> 00:27:29.500]  他把自己的一隻眼挖出來
[00:27:29.500 --> 00:27:30.500]  他把自己的一隻眼挖出來
[00:27:30.500 --> 00:27:31.500]  把他的兒子的一隻眼挖出來
[00:27:31.500 --> 00:27:33.500]  把他的兒子的一隻眼挖出來
[00:27:33.500 --> 00:27:35.500]  他執行了他的法令
[00:27:35.500 --> 00:27:37.500]  執行了他的法令
[00:27:37.500 --> 00:27:42.500]  他的君王的地位責任沒有被破壞
[00:27:42.500 --> 00:27:45.500]  他的君王的地位責任沒有被破壞
[00:27:45.500 --> 00:27:46.500]  同時
[00:27:46.500 --> 00:27:50.500]  他的愛也存在
[00:27:50.500 --> 00:27:51.500]  他的愛也存在
[00:27:51.500 --> 00:27:53.500]  這個事實的故事
[00:27:53.500 --> 00:27:54.500]  這個事實的故事
[00:27:54.500 --> 00:27:55.500]  很感動我的心
[00:27:55.500 --> 00:27:56.500]  很感動我的心
[00:27:56.500 --> 00:27:57.500]  讓我了解到
[00:27:57.500 --> 00:27:58.500]  讓我了解到
[00:27:58.500 --> 00:27:59.500]  十字架的意義是什麼?
[00:27:59.500 --> 00:28:00.500]  十字架的意義是什麼?
[00:28:00.500 --> 00:28:01.500]  十字架的意義是什麼?
[00:28:01.500 --> 00:28:03.500]  神在基督裡
[00:28:03.500 --> 00:28:04.500]  神在基督裡
[00:28:04.500 --> 00:28:06.500]  基督是和神合而為一的
[00:28:06.500 --> 00:28:07.500]  基督和神合而為一的
[00:28:07.500 --> 00:28:09.500]  所以神在基督裡
[00:28:09.500 --> 00:28:10.500]  所以神在基督裡
[00:28:10.500 --> 00:28:16.500]  替我們擔當罪的刑罰
[00:28:16.500 --> 00:28:18.500]  為了讓我們得救
[00:28:18.500 --> 00:28:19.500]  為了讓我們得救
[00:28:19.500 --> 00:28:21.500]  這就是為什麼這裡說
[00:28:21.500 --> 00:28:22.500]  這就是為什麼這裡說
[00:28:22.500 --> 00:28:24.500]  君王的職份
[00:28:24.500 --> 00:28:25.500]  君王的職份
[00:28:25.500 --> 00:28:26.500]  大祭司的職份
[00:28:26.500 --> 00:28:27.500]  大祭司的職份
[00:28:27.500 --> 00:28:30.500]  兩者之間有了和諧的關係
[00:28:30.500 --> 00:28:32.500]  兩者之間有了和諧的關係
[00:28:32.500 --> 00:28:35.500]  衝突那個矛盾解決了
[00:28:35.500 --> 00:28:37.500]  衝突那個矛盾解決了
[00:28:37.500 --> 00:28:39.500]  你看這裡的寓言講得多麼清楚
[00:28:39.500 --> 00:28:41.500]  你看這裡的寓言講得多麼清楚
[00:28:41.500 --> 00:28:43.500]  將來有一位救主
[00:28:43.500 --> 00:28:44.500]  將來有一個救主
[00:28:44.500 --> 00:28:45.500]  就是李塞鴦
[00:28:45.500 --> 00:28:46.500]  就是李塞鴦
[00:28:46.500 --> 00:28:47.500]  他來了
[00:28:47.500 --> 00:28:47.500]  他來了
[00:28:47.500 --> 00:28:48.500]  兩重職份
[00:28:48.500 --> 00:28:49.500]  兩重職份
[00:28:49.500 --> 00:28:51.500]  君王和大祭司
[00:28:51.500 --> 00:28:52.500]  君王和大祭司
[00:28:52.500 --> 00:28:54.500]  兩個職份之間的矛盾解決了
[00:28:54.500 --> 00:28:56.500]  兩個職份之間的矛盾解決了
[00:28:56.500 --> 00:28:58.500]  就是十字架的方法
[00:28:58.500 --> 00:28:59.500]  就是十字架的方法
[00:28:59.500 --> 00:29:01.500]  解決了這個矛盾
[00:29:01.500 --> 00:29:02.500]  解決了這個矛盾
[00:29:02.500 --> 00:29:03.500]  感謝主
[00:29:03.500 --> 00:29:04.500]  感謝主
[00:29:04.500 --> 00:29:05.500]  他借了十字架
[00:29:05.500 --> 00:29:08.500]  救我們脫離那極大的死亡
[00:29:08.500 --> 00:29:09.500]  他借了十字架
[00:29:09.500 --> 00:29:11.500]  救我們脫離那極大的死亡
[00:29:11.500 --> 00:29:13.500]  獻上自己
[00:29:13.500 --> 00:29:14.500]  獻上自己
[00:29:14.500 --> 00:29:15.500]  做挽回祭
[00:29:15.500 --> 00:29:16.500]  做挽回祭
[00:29:16.500 --> 00:29:18.500]  挽回了神的審判
[00:29:18.500 --> 00:29:20.500]  挽回了神的審判
[00:29:20.500 --> 00:29:22.500]  這是過去
[00:29:22.500 --> 00:29:23.500]  這是過去
[00:29:23.500 --> 00:29:25.500]  過去的階段裡救主所做的
[00:29:25.500 --> 00:29:27.500]  過去的階段裡救主所做的
[00:29:27.500 --> 00:29:28.500]  現在呢
[00:29:28.500 --> 00:29:29.500]  現在呢
[00:29:29.500 --> 00:29:31.500]  在今天的階段裡怎麼樣呢
[00:29:31.500 --> 00:29:32.500]  在今天的階段裡怎麼樣呢
[00:29:32.500 --> 00:29:33.500]  在今天的階段裡怎麼樣呢
[00:29:33.500 --> 00:29:34.500]  我們這位救主
[00:29:34.500 --> 00:29:35.500]  我們這位救主
[00:29:35.500 --> 00:29:36.500]  他做了兩件事
[00:29:36.500 --> 00:29:37.500]  他做了兩件事
[00:29:37.500 --> 00:29:38.500]  第一件事
[00:29:38.500 --> 00:29:39.500]  第一件事
[00:29:39.500 --> 00:29:41.500]  他在父神的右邊為我們禱告
[00:29:41.500 --> 00:29:43.500]  他在父神的右邊為我們祈禱
[00:29:43.500 --> 00:29:44.500]  羅馬書
[00:29:44.500 --> 00:29:45.500]  羅馬書
[00:29:45.500 --> 00:29:46.500]  翻到羅馬書第八章
[00:29:46.500 --> 00:29:47.500]  翻到羅馬書第八章
[00:29:47.500 --> 00:29:49.500]  很寶貴的經文
[00:29:49.500 --> 00:29:50.500]  很寶貴的經文
[00:29:50.500 --> 00:29:54.500]  也是每一個基督徒應該牢牢記住的
[00:29:54.500 --> 00:29:56.500]  也是每一個基督徒應該牢牢記住的
[00:29:56.500 --> 00:29:58.500]  羅馬書第八章
[00:29:58.500 --> 00:29:59.500]  羅馬書第八章
[00:29:59.500 --> 00:30:00.500]  羅馬書第八章
[00:30:00.500 --> 00:30:04.500]  第三十四節
[00:30:04.500 --> 00:30:05.500]  第三十四節
[00:30:05.500 --> 00:30:10.500]  羅馬書第八章第三十四節
[00:30:10.500 --> 00:30:13.500]  誰能定他們的罪呢
[00:30:13.500 --> 00:30:16.500]  有基督耶穌已經死了
[00:30:16.500 --> 00:30:18.500]  而且從死裡復活
[00:30:18.500 --> 00:30:21.500]  現今在神的右邊
[00:30:21.500 --> 00:30:23.500]  也替我們祈求
[00:30:23.500 --> 00:30:25.500]  在這裡告訴我們主復活以後
[00:30:25.500 --> 00:30:29.500]  不但為我們死也為我們復活
[00:30:29.500 --> 00:30:31.500]  復活以後
[00:30:31.500 --> 00:30:32.500]  在聖天
[00:30:32.500 --> 00:30:34.500]  在父神的右邊
[00:30:34.500 --> 00:30:36.500]  為我們代禱
[00:30:36.500 --> 00:30:37.500]  為我們代禱
[00:30:37.500 --> 00:30:40.500]  我們有兩位代禱者
[00:30:40.500 --> 00:30:41.500]  耶穌基督
