
[00:00:00.000 --> 00:00:03.260]  在今早的崇拜我們一起繼續思想
[00:20:14.840 --> 00:20:15.720]  其實你不明白
[00:20:15.720 --> 00:20:17.440]  因為這些東西是認不認
[00:20:17.440 --> 00:20:19.120]  我們剛才的時候
[00:20:19.120 --> 00:20:21.520]  還在用一個人的世界裡面
[00:20:21.520 --> 00:20:22.840]  在財富上的升高
[00:20:22.840 --> 00:20:24.160]  職位的升高
[00:20:24.160 --> 00:20:25.080]  本來很不濟
[00:20:25.080 --> 00:20:26.160]  現在搞得很濟的升高
[00:20:26.160 --> 00:20:28.240]  這個是實質生活上的升高
[00:20:28.240 --> 00:20:30.960]  這裡所說的升高其實是最重要的
[00:20:30.960 --> 00:20:32.960]  第九節所說的升高是在
[00:20:32.960 --> 00:20:35.480]  宿命上的升高
[00:20:35.480 --> 00:20:38.040]  不是物質上的升高
[00:20:38.040 --> 00:20:40.040]  就是說你是貧賤的
[00:20:40.040 --> 00:20:42.040]  卑微的
[00:20:42.040 --> 00:20:43.440]  在神的眼中
[00:20:43.440 --> 00:20:45.120]  在神的國裡面
[00:20:45.120 --> 00:20:46.520]  被神重視
[00:20:46.520 --> 00:20:49.160]  這個才是真正值得
[00:20:49.160 --> 00:20:52.160]  誇獎的地方
[00:20:52.160 --> 00:20:55.760]  就是說神是特別看重你的
[00:20:55.760 --> 00:20:58.240]  這句話是明白的
[00:20:58.240 --> 00:20:59.280]  是接受的
[00:20:59.280 --> 00:21:01.200]  不過好像有沒有更多的根據呢?
[00:21:01.200 --> 00:21:03.040]  你看整個聖經都是這樣
[00:21:03.040 --> 00:21:05.040]  神是站在貧窮人那邊
[00:21:05.040 --> 00:21:07.920]  特別關顧
[00:21:07.920 --> 00:21:09.840]  其中一個最明顯的例子
[00:21:09.840 --> 00:21:13.240]  我們如果看路加福音第一章
[00:21:13.240 --> 00:21:15.000]  路加福音第一章
[00:21:15.000 --> 00:21:16.280]  大家還記得
[00:21:16.320 --> 00:21:23.160]  當天使告訴瑪利亞
[00:21:23.160 --> 00:21:28.080]  你要生一個從神而來的兒子
[00:21:28.080 --> 00:21:32.680]  這個將來會成為尼塞亞的拯救者
[00:21:32.680 --> 00:21:34.520]  當天使離開之後
[00:21:34.520 --> 00:21:37.320]  路加福音特別記載了一段
[00:21:37.320 --> 00:21:41.520]  瑪利亞心裡面充滿了一種
[00:21:41.520 --> 00:21:43.520]  對神的那種稱頌
[00:21:43.520 --> 00:21:45.520]  然後她就唱了一段
[00:21:45.520 --> 00:21:50.320]  我們通常叫做「我心尊主為大」的頌歌
[00:21:50.320 --> 00:21:56.520]  記載在路加福音第一章
[00:21:56.520 --> 00:21:58.200]  那裡說「我心尊主為大」
[00:21:58.200 --> 00:21:59.520]  「我的靈兒我救主為樂」
[00:21:59.520 --> 00:22:00.920]  然後她就數出來
[00:22:00.920 --> 00:22:02.320]  將來這位救主
[00:22:02.320 --> 00:22:05.120]  我生出來的救主是怎樣的救主
[00:22:05.120 --> 00:22:07.120]  其中你沒有留意
[00:22:07.120 --> 00:22:08.000]  可能你都記得
[00:22:08.000 --> 00:22:10.520]  其中有一幾句話是這樣說的
[00:22:10.520 --> 00:22:16.320]  她代表神自己的一個標準
[00:22:16.320 --> 00:22:21.320]  她會使有權位的、全能的失位
[00:22:21.320 --> 00:22:24.200]  叫卑微的升高
[00:22:24.200 --> 00:22:27.520]  讓飢餓的得飽美食
[00:22:27.520 --> 00:22:29.720]  使富足的空手會去
[00:22:29.720 --> 00:22:30.800]  你有沒有看到
[00:22:30.800 --> 00:22:35.600]  特別傾斜給那些缺乏的、卑微的
[00:22:35.600 --> 00:22:36.720]  讓他升高
[00:22:36.720 --> 00:22:40.720]  讓他得到他本來得不到的東西
[00:22:40.720 --> 00:22:47.520]  所以神是站在這樣的角度去看貧寒
[00:22:47.520 --> 00:22:49.520]  這個是不是和我們今天世界
[00:22:49.520 --> 00:22:52.320]  甚至有時我們自己很不同
[00:22:52.320 --> 00:22:54.720]  這是第一個提醒我們
[00:22:54.720 --> 00:22:57.720]  我們一些貧寒的弟兄姐妹
[00:22:57.720 --> 00:23:00.120]  你對自己當然
[00:23:00.120 --> 00:23:03.520]  你發覺周圍的世界很看不起你
[00:23:03.520 --> 00:23:05.720]  周圍的世界對你覺得很沒用
[00:23:05.720 --> 00:23:09.720]  甚至你都覺得自己很沒價值
[00:23:09.720 --> 00:23:11.320]  生活很困難
[00:23:11.320 --> 00:23:12.520]  在這個時間
[00:23:12.520 --> 00:23:13.720]  我想告訴你
[00:23:13.720 --> 00:23:16.520]  如果你有從神的角度去看的時候
[00:23:16.520 --> 00:23:17.520]  你知不知道
[00:23:17.520 --> 00:23:18.720]  你都要提醒自己
[00:23:18.720 --> 00:23:20.120]  神看你
[00:23:20.120 --> 00:23:24.520]  祂看你為特別值得
[00:23:24.520 --> 00:23:26.720]  祂所看重的
[00:23:26.720 --> 00:23:28.520]  在祂的國裏面
[00:23:28.520 --> 00:23:32.720]  祂要令你要成為富足
[00:23:32.720 --> 00:23:34.520]  如果是這樣的話
[00:23:34.520 --> 00:23:39.720]  卑微的弟兄就懂得真正的升高
[00:23:39.720 --> 00:23:41.920]  那個升高是他自己知道
[00:23:41.920 --> 00:23:45.120]  在神的眼中看他為寶
[00:23:45.120 --> 00:23:46.720]  看重他
[00:23:46.720 --> 00:23:49.120]  他不會再這樣去悲觀
[00:23:49.120 --> 00:23:51.920]  不會再放棄自己
[00:23:51.920 --> 00:23:54.520]  這種不是阿Q精神
[00:23:54.520 --> 00:23:56.120]  也不是自我安慰
[00:23:56.120 --> 00:23:58.520]  這個是神不斷告訴你
[00:23:58.520 --> 00:24:00.120]  祂是這樣
[00:24:00.120 --> 00:24:01.920]  弟兄姐妹如果你是基督徒
[00:24:01.920 --> 00:24:06.120]  你在這個經濟的困壓當中的時候
[00:24:06.120 --> 00:24:09.920]  請你試一下用神的角度再看自己
[00:24:09.920 --> 00:24:11.520]  這樣看自己
[00:24:11.520 --> 00:24:13.520]  神說我愛你
[00:24:13.520 --> 00:24:14.320]  你看看我
[00:24:14.320 --> 00:24:20.120]  我特意傾斜在這些有缺乏有需要的人身上
[00:24:20.120 --> 00:24:23.320]  請你不要用世人的眼光看自己
[00:24:23.320 --> 00:24:25.320]  雖然生活都是很大的困難
[00:24:25.320 --> 00:24:26.720]  仍然有掙扎
[00:24:26.720 --> 00:24:29.520]  但心裏面有這種屬靈上的
[00:24:29.520 --> 00:24:31.520]  知道的祝福
[00:24:31.520 --> 00:24:33.320]  你就繼續走下去
[00:24:33.320 --> 00:24:34.920]  因為神是知道
[00:24:34.920 --> 00:24:36.920]  並且神是看顧
[00:24:36.920 --> 00:24:42.720]  並且神是去看重在他的國裏面
[00:24:42.720 --> 00:24:47.120]  我是他自己特別所愛的人
[00:24:47.120 --> 00:24:50.520]  這是第一個很重要的不同的角度
[00:24:50.520 --> 00:24:51.720]  這個是沒有信仰的人
[00:24:51.720 --> 00:24:52.720]  沒有基督教信仰
[00:24:52.720 --> 00:24:55.320]  不明白神的人沒有辦法有的
[00:24:55.320 --> 00:24:57.120]  但這個不容易
[00:24:57.120 --> 00:24:58.520]  是不是?
[00:24:58.520 --> 00:24:59.720]  我們要向著一個方向
[00:24:59.720 --> 00:25:00.920]  不斷提醒自己
[00:25:00.920 --> 00:25:02.920]  這個神自己是這樣看
[00:25:02.920 --> 00:25:04.320]  我們不斷告訴自己
[00:25:04.320 --> 00:25:05.120]  是這樣的
[00:25:05.120 --> 00:25:08.720]  於是去操練了解這種這樣的角度
[00:25:08.720 --> 00:25:14.920]  去看自己的價值和生命的際遇
[00:25:14.920 --> 00:25:18.520]  第二個顛覆性的了解
[00:25:18.520 --> 00:25:22.120]  就是對於富有、擁有的人
[00:25:22.120 --> 00:25:24.720]  你富有、擁有的時候
[00:25:24.720 --> 00:25:25.920]  沒錯
[00:25:25.920 --> 00:25:28.520]  神從來不會受苦
[00:25:28.520 --> 00:25:30.920]  聖經裏面有很多很富裕的人
[00:25:30.920 --> 00:25:32.720]  都是神所喜愛的
[00:25:32.720 --> 00:25:33.720]  阿伯拉罕
[00:25:33.720 --> 00:25:34.920]  是不是?
[00:25:34.920 --> 00:25:36.720]  他很富裕
[00:25:36.720 --> 00:25:37.920]  都是神自己所喜愛
[00:25:37.920 --> 00:25:39.920]  他可以是很好的
[00:25:39.920 --> 00:25:42.920]  但不是受苦的
[00:25:42.920 --> 00:25:47.320]  新約聖經裏面很多很愛主的弟兄姊妹
[00:25:47.320 --> 00:25:49.520]  他們背景很有錢的
[00:25:49.520 --> 00:25:50.320]  雖然不多
[00:25:50.320 --> 00:25:51.720]  但都有很多很有錢的
[00:25:51.720 --> 00:25:53.520]  神沒有咒詛他們
[00:25:53.520 --> 00:25:54.520]  所以我們首先明白
[00:25:54.520 --> 00:25:57.920]  神不是找這些有錢的特登打擊你
[00:25:57.920 --> 00:25:58.720]  不是
[00:25:58.720 --> 00:25:59.920]  神不是這樣
[00:25:59.920 --> 00:26:02.320]  神的顛覆性在哪裡呢?
[00:26:02.320 --> 00:26:03.920]  對於富有的
[00:26:03.920 --> 00:26:07.320]  神特別要強調
[00:26:07.320 --> 00:26:09.520]  他們一定要學習一件事
[00:26:09.520 --> 00:26:12.520]  就是降臂
[00:26:12.520 --> 00:26:14.720]  真正的祝福
[00:26:14.720 --> 00:26:17.120]  一定要透過降臂
[00:26:17.120 --> 00:26:21.520]  然後才神讓他升高
[00:26:21.520 --> 00:26:26.320]  這個升高才是真正在神眼中寶貴的升高
[00:26:26.320 --> 00:26:29.920]  但這與我們世上的觀點不同
[00:26:29.920 --> 00:26:32.920]  我們擁有的時候當然要繼續升
[00:26:32.920 --> 00:26:33.720]  是不是?
[00:26:33.720 --> 00:26:35.320]  有了這麼多錢當然要再投資
[00:26:35.320 --> 00:26:36.720]  這個沒有錯的
[00:26:36.720 --> 00:26:39.720]  心裏總是覺得越多越好
[00:26:39.720 --> 00:26:42.920]  但我們不斷去做的時候
[00:26:42.920 --> 00:26:44.120]  我們提醒自己
[00:26:44.120 --> 00:26:45.320]  在神的角度來說
[00:26:45.320 --> 00:26:49.320]  神是更加看重我們生命裏面的降臂
[00:26:49.320 --> 00:26:52.720]  這個降臂可能有時真是具體地
[00:26:52.720 --> 00:26:53.720]  在實質地
[00:26:53.720 --> 00:26:54.520]  在生活上
[00:26:54.520 --> 00:26:55.720]  或者在經濟上
[00:26:55.720 --> 00:26:57.120]  在能力上
[00:26:57.120 --> 00:27:01.120]  甚至我們說投資上突然間降臂
[00:27:01.120 --> 00:27:02.120]  當我們降臂的時候
[00:27:02.120 --> 00:27:03.720]  覺得這個真是就座
[00:27:03.720 --> 00:27:05.520]  不過我們希望在這個時間裏面
[00:27:05.520 --> 00:27:06.920]  我們提醒自己
[00:27:06.920 --> 00:27:08.520]  就算不是這樣實質上降臂
[00:27:08.520 --> 00:27:10.520]  就算我們自己本身
[00:27:10.520 --> 00:27:11.720]  繼續過日子的時候
[00:27:11.720 --> 00:27:15.720]  我們心裏面預備一種降臂的心境
[00:27:15.720 --> 00:27:17.320]  或者用一個比較最
[00:27:17.320 --> 00:27:18.920]  大家明白多一點的字眼
[00:27:18.920 --> 00:27:21.120]  一個謙卑的心境
[00:27:21.120 --> 00:27:23.520]  因為神是最討厭那些
[00:27:23.520 --> 00:27:25.520]  有了自己的財富
[00:27:25.520 --> 00:27:28.320]  就以為自己是不可一世
[00:27:28.320 --> 00:27:29.920]  有了自己的權力
[00:27:29.920 --> 00:27:31.920]  就呼籲目空一切
[00:27:31.920 --> 00:27:34.320]  自大驕傲的人
[00:27:34.320 --> 00:27:36.720]  會不會呢?會
[00:27:36.720 --> 00:27:37.920]  很容易會
[00:27:37.920 --> 00:27:39.520]  為什麼?因為是人性
[00:27:39.520 --> 00:27:41.320]  當一個人擁有的時候
[00:27:41.320 --> 00:27:43.720]  如果他不是時常提醒自己
[00:27:43.720 --> 00:27:44.720]  他就很容易覺得
[00:27:44.720 --> 00:27:46.720]  這個是我自己的
[00:27:46.720 --> 00:27:49.520]  我找回來的
[00:27:49.520 --> 00:27:51.520]  那些窮人他不碰而已
[00:27:51.520 --> 00:27:52.520]  我碰的嘛
[00:27:52.520 --> 00:27:54.320]  我努力的嘛
[00:27:54.320 --> 00:27:55.720]  但是神經常提醒你
[00:27:55.720 --> 00:27:57.120]  你知不知道你去看一下
[00:27:57.120 --> 00:28:00.520]  為什麼今天有你這樣的背景
[00:28:00.520 --> 00:28:04.920]  有這樣的財富在你手裏面
[00:28:04.920 --> 00:28:07.520]  你發覺很多不是你的
[00:28:07.520 --> 00:28:11.520]  但是我們在教育裏經常記住這件事
[00:28:11.520 --> 00:28:16.120]  BBC電台曾經做過一個50年的追蹤的研究
[00:28:16.120 --> 00:28:19.720]  在1964年一直追蹤14個小孩
[00:28:19.720 --> 00:28:23.320]  追蹤到2015年50年之後
[00:28:23.320 --> 00:28:25.320]  他們發覺原來很多人
[00:28:25.320 --> 00:28:26.920]  本來開始是貧窮的
[00:28:26.920 --> 00:28:29.920]  後來都是繼續貧窮
[00:28:29.920 --> 00:28:31.520]  不是因為貧窮
[00:28:31.520 --> 00:28:33.920]  不是一定是因為他們懶
[00:28:33.920 --> 00:28:36.520]  你不要以為貧窮是因為懶
[00:28:36.520 --> 00:28:38.320]  你不要以為今天你有成就
[00:28:38.320 --> 00:28:40.320]  你有財富是因為你勤力
[00:28:40.320 --> 00:28:43.120]  你不勤力你懶就死定了
[00:28:43.120 --> 00:28:44.520]  但是你勤力不一定
[00:28:44.520 --> 00:28:47.320]  你看到當日我也是
[00:28:47.320 --> 00:28:50.120]  當日和我一樣出身的都是貧寒的人
[00:28:50.120 --> 00:28:51.920]  有很多他們蠢不蠢
[00:28:51.920 --> 00:28:53.720]  一點都不蠢
[00:28:53.720 --> 00:28:54.520]  基因呢
[00:28:54.520 --> 00:28:55.920]  哎呀那些人的基因差一點
[00:28:55.920 --> 00:28:58.920]  不是的 他們多麼聰明
[00:28:58.920 --> 00:29:00.920]  勤力呢 他們有很多人很勤力的
[00:29:00.920 --> 00:29:04.720]  但是今天仍然在社會底層裏面浮浮沉沉
[00:29:04.720 --> 00:29:07.720]  為什麼 因為他沒有機會
[00:29:07.720 --> 00:29:10.720]  突然間你發覺原來你今天所擁有的東西
[00:29:10.720 --> 00:29:13.120]  是很多的因素組成
[00:29:13.120 --> 00:29:14.720]  這個機會這些東西全部很多
[00:29:14.720 --> 00:29:17.120]  全部今天不是你的
[00:29:17.120 --> 00:29:19.120]  一個人如果有拿著財富
[00:29:19.120 --> 00:29:22.120]  你就在自誇
[00:29:22.120 --> 00:29:24.120]  撲空一切
[00:29:24.120 --> 00:29:27.920]  以為可以驕傲的話
[00:29:27.920 --> 00:29:29.920]  很容易就會有這樣的傾向
[00:29:29.920 --> 00:29:31.920]  神說我最討厭這樣的人
[00:29:31.920 --> 00:29:33.120]  所以他一定要提醒我們
[00:29:33.120 --> 00:29:34.520]  如果你今天擁有的時候
[00:29:34.520 --> 00:29:35.520]  你一定要學一件事
[00:29:35.520 --> 00:29:38.520]  你要學習降悲
[00:29:38.520 --> 00:29:40.920]  你說是不是這麼誇張啊
[00:29:40.920 --> 00:29:42.520]  擁有的東西是不是一定要降悲啊
[00:29:42.520 --> 00:29:45.520]  是
[00:29:45.520 --> 00:29:47.920]  真的
[00:29:47.920 --> 00:29:50.920]  雅各書直接這麼說的
[00:29:50.920 --> 00:29:52.920]  他說你們應該親近神
[00:29:52.920 --> 00:29:54.920]  你們要怎樣呢
[00:29:54.920 --> 00:29:56.920]  親近神的人要學習什麼呢
[00:29:56.920 --> 00:30:00.920]  能夠去受苦、悲哀、哭泣
[00:30:00.920 --> 00:30:02.920]  把歡笑變為傷痛
[00:30:02.920 --> 00:30:04.920]  哇 真是越來越慘
[00:30:04.920 --> 00:30:07.920]  OK 將快樂變為憂愁
[00:30:07.920 --> 00:30:10.920]  那時候你就在主面前可以學到
[00:30:10.920 --> 00:30:14.920]  見悲 祂就使你們升高
[00:30:14.920 --> 00:30:18.920]  先降悲 然後才有真正的升高
[00:30:18.920 --> 00:30:22.920]  這個是神的規律
[00:30:22.920 --> 00:30:25.920]  剛才我們說 雅各書是這樣說的
[00:30:25.920 --> 00:30:26.920]  我說我不是很服氣
[00:30:26.920 --> 00:30:27.920]  不是真的這麼誇張
[00:30:27.920 --> 00:30:29.920]  一定要先降悲嗎
[00:30:29.920 --> 00:30:34.920]  再舉一個很重要的根據給你
[00:30:34.920 --> 00:30:37.920]  菲律賓書第二章
[00:30:37.920 --> 00:30:39.920]  大家如果讀菲律賓書第二章
[00:30:39.920 --> 00:30:42.920]  就知道是很重要的篇章
[00:30:42.920 --> 00:30:45.920]  說到第五節
[00:30:45.920 --> 00:30:48.920]  我們當以耶穌基督的心為心
[00:30:48.920 --> 00:30:50.920]  大家知道這句金句嗎
[00:30:50.920 --> 00:30:54.920]  教會不是你以我的心為心
[00:30:54.920 --> 00:30:55.920]  或者我以你的心為心
[00:30:55.920 --> 00:30:57.920]  而是大家放下自己的心
[00:30:57.920 --> 00:30:59.920]  以耶穌基督的心作為心
[00:30:59.920 --> 00:31:01.920]  那我們的教會就合一了
[00:31:01.920 --> 00:31:04.920]  我們的生命的團契就美麗了
[00:31:04.920 --> 00:31:05.920]  OK
[00:31:05.920 --> 00:31:10.920]  那耶穌的心是怎樣的心呢
[00:31:10.920 --> 00:31:12.920]  很抽象的
[00:31:12.920 --> 00:31:13.920]  一點都不抽象
[00:31:13.920 --> 00:31:16.920]  第六節開始就數出來耶穌的心
[00:31:16.920 --> 00:31:20.920]  就是說神自己那種原則
[00:31:20.920 --> 00:31:23.920]  那個心 那個做法是怎樣的呢
[00:31:23.920 --> 00:31:24.920]  大家還記得嗎
[00:31:24.920 --> 00:31:28.920]  第六節開始一段很著名的描述
[00:31:28.920 --> 00:31:33.920]  耶穌基督那種降悲和升高那條路
[00:31:33.920 --> 00:31:37.920]  耶穌基督代表神自己
[00:31:37.920 --> 00:31:39.920]  祂是怎樣的原則告訴我們呢
[00:31:39.920 --> 00:31:41.920]  黑本有神的形象
[00:31:41.920 --> 00:31:44.920]  不與神同等為強奪的反倒虛己
[00:31:44.920 --> 00:31:45.920]  成為人的樣式
[00:31:45.920 --> 00:31:49.920]  既有人的樣式就成為奴隸的樣式
[00:31:49.920 --> 00:31:50.920]  不單成為奴隸的樣式
[00:31:50.920 --> 00:31:52.920]  並且以至於死
[00:31:52.920 --> 00:31:54.920]  且死在十字架上
[00:31:54.920 --> 00:31:56.920]  這裡想說什麼呢
[00:31:56.920 --> 00:31:58.920]  這裡用祂的字眼來說
[00:31:58.920 --> 00:31:59.920]  叫虛己
[00:31:59.920 --> 00:32:02.920]  虛己就是祂本來可以不是這樣做的
[00:32:02.920 --> 00:32:05.920]  但是祂願意放下
[00:32:05.920 --> 00:32:09.920]  這種心態就是祂本來是神的
[00:32:09.920 --> 00:32:11.920]  祂本來什麼都可以
[00:32:11.920 --> 00:32:15.920]  祂竟然願意成為被困所的人
[00:32:15.920 --> 00:32:17.920]  是不是一種降悲的虛己
[00:32:17.920 --> 00:32:19.920]  祂本來可以不是這樣
[00:32:19.920 --> 00:32:22.920]  但是祂願意成為被困所的人
[00:32:22.920 --> 00:32:23.920]  做一個人
[00:32:23.920 --> 00:32:25.920]  好了 做人呢
[00:32:25.920 --> 00:32:27.920]  你也可以做個人上人的
[00:32:27.920 --> 00:32:29.920]  所以那些 記得嗎
[00:32:29.920 --> 00:32:31.920]  那些三博士要找那個新生的尼采
[00:32:31.920 --> 00:32:32.920]  要去哪裡找呢
[00:32:32.920 --> 00:32:33.920]  去皇宮找
[00:32:33.920 --> 00:32:34.920]  那就做人了
[00:32:34.920 --> 00:32:36.920]  神都願意做人了
[00:32:36.920 --> 00:32:37.920]  起碼還是做皇帝了
[00:32:37.920 --> 00:32:39.920]  不是的
[00:32:39.920 --> 00:32:41.920]  馬曹才找到他
[00:32:41.920 --> 00:32:43.920]  找到最卑微的人
[00:32:43.920 --> 00:32:44.920]  最卑微的人
[00:32:44.920 --> 00:32:45.920]  聖經說
[00:32:45.920 --> 00:32:47.920]  那也不用死的
[00:32:47.920 --> 00:32:49.920]  死也可以好一點
[00:32:49.920 --> 00:32:50.920]  病死就算了
[00:32:50.920 --> 00:32:51.920]  他還要找什麼呢
[00:32:51.920 --> 00:32:53.920]  十字架最殘酷的方法
[00:32:53.920 --> 00:32:54.920]  你不要留意
[00:32:54.920 --> 00:32:55.920]  一步一步
[00:32:55.920 --> 00:32:56.920]  本有本有
[00:32:56.920 --> 00:32:59.920]  但是他不以他擁有的東西
[00:32:59.920 --> 00:33:02.920]  作為他的藉口
[00:33:02.920 --> 00:33:04.920]  然後他一路放下放下
[00:33:04.920 --> 00:33:06.920]  這個就是不斷降卑
[00:33:06.920 --> 00:33:07.920]  降到最卑了
[00:33:07.920 --> 00:33:10.920]  十字架死了
[00:33:10.920 --> 00:33:11.920]  最低了
[00:33:11.920 --> 00:33:12.920]  跌到最低點
[00:33:12.920 --> 00:33:14.920]  然後神才將他升為至高
[00:33:14.920 --> 00:33:16.920]  超乎萬名之上的名
[00:33:16.920 --> 00:33:18.920]  這個升高才是真正的升高
[00:33:18.920 --> 00:33:19.920]  沒有降卑的升高
[00:33:19.920 --> 00:33:22.920]  在神的眼中不是真正的升高
[00:33:22.920 --> 00:33:23.920]  是不是啊
[00:33:23.920 --> 00:33:24.920]  我希望我能夠
[00:33:24.920 --> 00:33:25.920]  在聖經的真理裡面
[00:33:25.920 --> 00:33:26.920]  告訴你
[00:33:26.920 --> 00:33:27.920]  神這種這樣的
[00:33:27.920 --> 00:33:30.920]  我們可以說很逆向的性格
[00:33:30.920 --> 00:33:33.920]  所以你這樣就會明白
[00:33:33.920 --> 00:33:34.920]  剛才那段聖經
[00:33:34.920 --> 00:33:35.920]  亞各說
[00:33:35.920 --> 00:33:38.920]  付足的降卑都以隱義為榮
[00:33:38.920 --> 00:33:40.920]  因為他有機會
[00:33:40.920 --> 00:33:43.920]  走神給他的原則的路
[00:33:43.920 --> 00:33:44.920]  他降卑了
[00:33:44.920 --> 00:33:47.920]  這樣才能夠真正的升高
[00:33:47.920 --> 00:33:49.920]  這個就是我們
[00:33:49.920 --> 00:33:51.920]  這樣了解的時候
[00:33:51.920 --> 00:33:53.920]  當有一天你和我都擁有
[00:33:53.920 --> 00:33:54.920]  我們感恩
[00:33:54.920 --> 00:33:55.920]  好擁有的時候
[00:33:55.920 --> 00:33:57.920]  我們就不斷提醒自己
[00:33:57.920 --> 00:33:59.920]  如果是這樣的話
[00:33:59.920 --> 00:34:01.920]  我呼籲
[00:34:01.920 --> 00:34:03.920]  但我不會自負
[00:34:03.920 --> 00:34:04.920]  我知道這一切
[00:34:04.920 --> 00:34:05.920]  在心態上
[00:34:05.920 --> 00:34:07.920]  我要繼續學習
[00:34:07.920 --> 00:34:08.920]  越來越多的謙卑
[00:34:08.920 --> 00:34:10.920]  甚至有一天
[00:34:10.920 --> 00:34:12.920]  我真是降卑了
[00:34:12.920 --> 00:34:14.920]  我都不會以為這個世界沒人
[00:34:14.920 --> 00:34:16.920]  因為這個可能
[00:34:16.920 --> 00:34:19.920]  正是走神給我要學習
[00:34:19.920 --> 00:34:21.920]  真正升高的那條路
[00:34:21.920 --> 00:34:24.920]  正在走的那一部分
[00:34:24.920 --> 00:34:26.920]  能夠這樣看的時候
[00:34:26.920 --> 00:34:27.920]  我們就可以將
[00:34:27.920 --> 00:34:29.920]  我們所面對的
[00:34:29.920 --> 00:34:31.920]  是財富和貧寒
[00:34:31.920 --> 00:34:34.920]  這種不同的人生際遇
[00:34:34.920 --> 00:34:36.920]  變來變去的日子
[00:34:36.920 --> 00:34:37.920]  這個風風浪浪的日子裏面
[00:34:37.920 --> 00:34:39.920]  我們心裏面有一種新的把握
[00:34:39.920 --> 00:34:41.920]  這把握就是因為我們
[00:34:41.920 --> 00:34:43.920]  能夠試一下從神的
[00:34:43.920 --> 00:34:45.920]  操練從神的角度去再看自己
[00:34:45.920 --> 00:34:47.920]  無論是貧富
[00:34:47.920 --> 00:34:49.920]  我都會有一個不同的看法
[00:34:49.920 --> 00:34:50.920]  大家明白了嗎?
[00:34:50.920 --> 00:34:52.920]  這個聽起來不容易
[00:34:52.920 --> 00:34:54.920]  但我一定要去學
[00:34:54.920 --> 00:34:55.920]  如果不是的時候
[00:34:55.920 --> 00:34:57.920]  我們剛才都經常說
[00:34:57.920 --> 00:34:59.920]  那不是和基督徒有什麼分別呢?
[00:34:59.920 --> 00:35:00.920]  你作為基督徒這麼久
[00:35:00.920 --> 00:35:02.920]  又是和別人的看法
[00:35:02.920 --> 00:35:04.920]  貧寒的時候
[00:35:04.920 --> 00:35:06.920]  貧賤的時候
[00:35:06.920 --> 00:35:08.920]  你就充滿怨言覺得是咒詛
[00:35:08.920 --> 00:35:10.920]  然後你能夠爬上來
[00:35:10.920 --> 00:35:12.920]  哎呀真是幸運
[00:35:12.920 --> 00:35:13.920]  誰知道被人推下來的時候
[00:35:13.920 --> 00:35:15.920]  哎呀為什麼會這麼差
[00:35:15.920 --> 00:35:16.920]  你明白嗎?
[00:35:16.920 --> 00:35:17.920]  和人一樣
[00:35:17.920 --> 00:35:19.920]  浮浮沉沉
[00:35:19.920 --> 00:35:21.920]  隨風敗流
[00:35:21.920 --> 00:35:23.920]  這個也是我們基督徒
[00:35:23.920 --> 00:35:25.920]  之所以不同的地方
[00:35:25.920 --> 00:35:27.920]  剩下一點點時間
[00:35:27.920 --> 00:35:29.920]  我和大家再說
[00:35:29.920 --> 00:35:31.920]  剛才說到這個很重要
[00:35:31.920 --> 00:35:33.920]  基礎的自傳
[00:35:33.920 --> 00:35:37.920]  面對其他人呢?
[00:35:37.920 --> 00:35:41.920]  在這個貧富的世界
[00:35:41.920 --> 00:35:43.920]  剛才說教會裏面也好
[00:35:43.920 --> 00:35:44.920]  這個世界也好
[00:35:44.920 --> 00:35:46.920]  很多貧富的夾雜的
[00:35:46.920 --> 00:35:48.920]  複雜的情況出現的時候
[00:35:48.920 --> 00:35:50.920]  亞國書提了有三個
[00:35:50.920 --> 00:35:52.920]  很重要的
[00:35:52.920 --> 00:35:54.920]  關於基督徒
[00:35:54.920 --> 00:35:58.920]  對其他人的警告
[00:35:58.920 --> 00:36:00.920]  這三個警告
[00:36:00.920 --> 00:36:02.920]  其實你看看背後
[00:36:02.920 --> 00:36:04.920]  都是出於剛才我們這些原則
[00:36:04.920 --> 00:36:06.920]  你看看就知道了
[00:36:06.920 --> 00:36:08.920]  好 現在我們來看了
[00:36:08.920 --> 00:36:10.920]  第一個警告
[00:36:10.920 --> 00:36:12.920]  就是我們對那些有缺乏的
[00:36:12.920 --> 00:36:14.920]  有需要的人
[00:36:14.920 --> 00:36:16.920]  我們會有危機
[00:36:16.920 --> 00:36:18.920]  有危機
[00:36:18.920 --> 00:36:20.920]  甚至基督徒也會
[00:36:20.920 --> 00:36:24.920]  有一種無動於衷的冷漠
[00:36:24.920 --> 00:36:26.920]  這是神極為討厭
[00:36:26.920 --> 00:36:28.920]  和很嚴肅的
[00:36:28.920 --> 00:36:30.920]  來提醒我們
[00:36:30.920 --> 00:36:34.920]  不可以無動於衷
[00:36:34.920 --> 00:36:36.920]  這個經文
[00:36:36.920 --> 00:36:38.920]  就是
[00:36:38.920 --> 00:36:40.920]  來自第二章的
[00:36:40.920 --> 00:36:42.920]  十四節到十七節這一段
[00:36:42.920 --> 00:36:44.920]  這一段讀出來
[00:36:44.920 --> 00:36:46.920]  可能你也會很熟悉
[00:36:46.920 --> 00:36:48.920]  不過我試試讀
[00:36:48.920 --> 00:36:50.920]  第十四節就好像我們上一次
