
[00:00:00.000 --> 00:00:01.800]  想得到的福
[00:20:17.800 --> 00:20:21.800]  並且一直對我們不離不棄
[00:20:21.800 --> 00:20:23.800]  所以我們是否願意
[00:20:23.800 --> 00:20:27.800]  效法基督、寫記與生命同行
[00:20:27.800 --> 00:20:32.800]  你說怎麼做呢?
[00:20:34.800 --> 00:20:36.800]  首先很重要的第一步
[00:20:36.800 --> 00:20:41.800]  至少要真心誠意地為對方去禱告
[00:20:41.800 --> 00:20:45.800]  記得很多年前
[00:20:45.800 --> 00:20:48.800]  有一套電視劇有一個這樣的說話
[00:20:48.800 --> 00:20:53.800]  「可恨之人必有其可憐之處」
[00:20:53.800 --> 00:20:57.800]  這個說話這麼多年我都記得
[00:20:57.800 --> 00:20:58.800]  是因為我覺得
[00:20:58.800 --> 00:21:01.800]  我們身處在一個有罪的世界
[00:21:01.800 --> 00:21:03.800]  這個世界是破碎的世界
[00:21:03.800 --> 00:21:05.800]  其實說對方可恨可憐
[00:21:05.800 --> 00:21:07.800]  其實我們自己都是
[00:21:07.800 --> 00:21:08.800]  其實每一個人
[00:21:08.800 --> 00:21:10.800]  我們都是可憐的人
[00:21:10.800 --> 00:21:13.800]  因為在這個罪的世界
[00:21:13.800 --> 00:21:14.800]  破碎的世界當中
[00:21:14.800 --> 00:21:17.800]  每一個人都不能免疫
[00:21:17.800 --> 00:21:20.800]  我們都很需要主的拯救
[00:21:20.800 --> 00:21:22.800]  淋到我們的身上
[00:21:22.800 --> 00:21:24.800]  所以求主幫助我們
[00:21:24.800 --> 00:21:26.800]  在破碎的世界裡
[00:21:26.800 --> 00:21:28.800]  一起去經歷神的大愛
[00:21:28.800 --> 00:21:30.800]  和祂的大恩
[00:21:31.800 --> 00:21:33.800]  剛才主席跟我們說
[00:21:33.800 --> 00:21:35.800]  今天是如虎期的第二主日
[00:21:35.800 --> 00:21:37.800]  如虎期也叫做大齋期
[00:21:37.800 --> 00:21:41.800]  意義就是讓我們在復活節之前
[00:21:41.800 --> 00:21:43.800]  好好地預備自己
[00:21:43.800 --> 00:21:45.800]  多點去思想
[00:21:45.800 --> 00:21:48.800]  耶穌基督為世人
[00:21:48.800 --> 00:21:50.800]  即是為我們去受苦、受死
[00:21:50.800 --> 00:21:54.800]  親自去成就這個十誡的救恩
[00:21:54.800 --> 00:21:59.800]  到底我們還有沒有被深深地觸動
[00:21:59.800 --> 00:22:01.800]  對今天的我們來說
[00:22:01.800 --> 00:22:03.800]  還有什麼意思呢?
[00:22:03.800 --> 00:22:06.800]  願以今天的經文提醒我們
[00:22:06.800 --> 00:22:08.800]  十誡之外,捨己同行
[00:22:08.800 --> 00:22:10.800]  這是我們的主
[00:22:10.800 --> 00:22:12.800]  我們所跟從的主
[00:22:12.800 --> 00:22:15.800]  祂親自去成就和去彰顯出來
[00:22:15.800 --> 00:22:18.800]  弟兄姊妹,來到最後的時候
[00:22:18.800 --> 00:22:21.800]  我想邀請大家一同去想一想
[00:22:21.800 --> 00:22:23.800]  問問自己
[00:22:23.800 --> 00:22:27.800]  將主耶穌釘在十字架上
[00:22:27.800 --> 00:22:31.800]  是否真的只是那群羅馬兵兵呢?
[00:22:31.800 --> 00:22:34.800]  真的只是他們?
[00:22:34.800 --> 00:22:37.800]  其實是你和我的罪
[00:22:37.800 --> 00:22:40.800]  將主釘在十字架上
[00:22:40.800 --> 00:22:44.800]  其實我們才要為主的受苦、受死
[00:22:44.800 --> 00:22:46.800]  負上最大的責任
[00:22:46.800 --> 00:22:49.800]  上帝獨生的愛子
[00:22:49.800 --> 00:22:51.800]  由天上降下來
[00:22:51.800 --> 00:22:55.800]  為的是讓我們這群蒙恩的罪人
[00:22:55.800 --> 00:22:59.800]  將來可以升到天之上
[00:22:59.800 --> 00:23:01.800]  我們的主
[00:23:01.800 --> 00:23:03.800]  祂忍耐臣服
[00:23:03.800 --> 00:23:06.800]  受人的辱罵和鞭打
[00:23:06.800 --> 00:23:09.800]  是為了叫你和我
[00:23:09.800 --> 00:23:13.800]  能夠得到神的閱立和意志
[00:23:13.800 --> 00:23:15.800]  我們的主
[00:23:15.800 --> 00:23:17.800]  祂要暫且去忍受
[00:23:17.800 --> 00:23:19.800]  和父神的隔離
[00:23:19.800 --> 00:23:21.800]  被神離棄
[00:23:21.800 --> 00:23:23.800]  是為了叫你和我
[00:23:23.800 --> 00:23:26.800]  可以和神建立一個永恆的關係
[00:23:26.800 --> 00:23:28.800]  一個復和的關係
[00:23:28.800 --> 00:23:31.800]  我們的主
[00:23:31.800 --> 00:23:33.800]  祂被釘在十字架上
[00:23:33.800 --> 00:23:38.800]  是為了叫你和我
[00:23:38.800 --> 00:23:40.800]  能夠聚得成眠
[00:23:40.800 --> 00:23:42.800]  回到陽圈
[00:23:42.800 --> 00:23:44.800]  回到我們真正的家
[00:23:44.800 --> 00:23:48.800]  回到我們最好的牧羊人的身邊
[00:23:48.800 --> 00:23:50.800]  所以試問
[00:23:50.800 --> 00:23:53.800]  世界上有什麼愛
[00:23:53.800 --> 00:23:57.800]  比這十架之愛更大呢?
[00:23:57.800 --> 00:24:02.800]  所以當我們要跟從這位
[00:24:02.800 --> 00:24:04.800]  深愛我們的主
[00:24:04.800 --> 00:24:06.800]  學習的在不公義裡面
[00:24:06.800 --> 00:24:08.800]  仍然去忍耐
[00:24:08.800 --> 00:24:10.800]  這不是一個刑罰
[00:24:10.800 --> 00:24:12.800]  也不是自虐
[00:24:12.800 --> 00:24:14.800]  而是因為我們很體重
[00:24:14.800 --> 00:24:16.800]  我們很在乎
[00:24:16.800 --> 00:24:19.800]  和我們的主的關係
[00:24:21.800 --> 00:24:22.800]  求聖靈
[00:24:22.800 --> 00:24:24.800]  加給我們力量
[00:24:24.800 --> 00:24:26.800]  因為實在不容易
[00:24:26.800 --> 00:24:28.800]  也求神幫助我們
[00:24:28.800 --> 00:24:31.800]  去帶著這份深刻的愛
[00:24:31.800 --> 00:24:33.800]  和呼召
[00:24:33.800 --> 00:24:35.800]  剛才傑文說我們是夢召的
[00:24:35.800 --> 00:24:38.800]  帶著這份深刻的愛和呼召
[00:24:38.800 --> 00:24:40.800]  我們走進人群裡面
[00:24:40.800 --> 00:24:43.800]  去學習
[00:24:43.800 --> 00:24:46.800]  跟從基督
[00:24:46.800 --> 00:24:47.800]  會出的
[00:24:47.800 --> 00:24:49.800]  是十架之愛
[00:24:49.800 --> 00:24:52.800]  捨己同行的真諦
[00:24:52.800 --> 00:24:56.800]  願主的名不著真正的榮耀
[00:24:56.800 --> 00:24:59.800]  願主幫助帶領我們
