
[00:00:00.000 --> 00:00:04.800]  在主耶穌所講的講論裏面是罕有的
[00:14:36.200 --> 00:14:38.600]  你知不知道那時候我在海德堡?
[00:14:38.600 --> 00:14:45.600]  還有它撞向最多人等人的麵包店門口
[00:14:45.600 --> 00:14:49.600]  我約了人在麵包店門口等
[00:14:49.600 --> 00:14:52.600]  我說剛剛那個學者
[00:14:52.600 --> 00:14:54.000]  他說要遲半個小時
[00:14:54.000 --> 00:14:55.800]  我就遲了半個小時去
[00:14:55.800 --> 00:14:57.000]  在200碼之內
[00:14:57.000 --> 00:15:00.000]  那裡就死了一個阿伯
[00:15:00.000 --> 00:15:01.200]  我跟我太太說
[00:15:01.200 --> 00:15:04.800]  應該報紙可能說死了一個中國阿伯
[00:15:04.800 --> 00:15:06.800]  那個就是我了
[00:15:06.800 --> 00:15:08.800]  我就站在那個位置等他
[00:15:08.800 --> 00:15:11.400]  還有另外一個學者的家庭
[00:15:11.400 --> 00:15:13.200]  所以我們推著那個BB車
[00:15:13.200 --> 00:15:14.000]  走不掉的
[00:15:14.000 --> 00:15:14.800]  你明白嗎?
[00:15:14.800 --> 00:15:16.800]  閃都閃不到了
[00:15:16.800 --> 00:15:18.400]  然後他就衝過來
[00:15:18.400 --> 00:15:20.600]  不過我們撐了半個小時
[00:15:20.600 --> 00:15:25.000]  就是那種很接近隨時都有打仗的風聲
[00:15:25.000 --> 00:15:27.200]  那種風聲是哪裡都有
[00:15:27.200 --> 00:15:28.000]  到處都有
[00:15:28.000 --> 00:15:28.600]  到處都有
[00:15:28.600 --> 00:15:29.000]  為什麼?
[00:15:29.000 --> 00:15:31.200]  可能明天就發生在你身上
[00:15:31.200 --> 00:15:34.600]  這種我覺得是21世紀的特色
[00:15:34.600 --> 00:15:36.000]  以前不是這樣打的
[00:15:36.000 --> 00:15:37.800]  第二個打法
[00:15:37.800 --> 00:15:39.600]  就是民要攻打民
[00:15:39.600 --> 00:15:41.800]  現在不是國家打國家的了
[00:15:41.800 --> 00:15:43.800]  現在打的其實是自己人
[00:15:43.800 --> 00:15:45.400]  南韓打北韓
[00:15:45.400 --> 00:15:48.800]  你看在非洲打的屠殺的都是自己人
[00:15:49.200 --> 00:15:52.000]  在亞洲打的全部都是自己人
[00:15:52.000 --> 00:15:54.000]  不需要國家打國家
[00:15:54.000 --> 00:15:55.400]  國家不敢打國家
[00:15:55.400 --> 00:15:57.400]  因為太危險了
[00:15:57.400 --> 00:16:00.000]  於是戰爭仍然沒有停止
[00:16:00.000 --> 00:16:01.200]  民要攻打民
[00:16:01.200 --> 00:16:03.000]  這是21世紀的特色
[00:16:03.000 --> 00:16:04.200]  如果你問我的話
[00:16:04.200 --> 00:16:05.600]  主席嫂子說這兩句話
[00:16:05.600 --> 00:16:06.600]  她是不是真的有這樣的意思
[00:16:06.600 --> 00:16:07.600]  我不敢說
[00:16:07.600 --> 00:16:08.600]  不過我自己看的
[00:16:08.600 --> 00:16:11.000]  心裡面說真的來的日子很近
[00:16:11.000 --> 00:16:15.400]  不是過去兩千年經常這樣的情況
[00:16:15.400 --> 00:16:18.000]  是到21世紀有這樣的情況
[00:16:18.200 --> 00:16:20.000]  我們主席回來的日子很近
[00:16:20.000 --> 00:16:22.600]  不過當我們去明白這件事情的時候
[00:16:22.600 --> 00:16:23.800]  最重要的一件事情
[00:16:23.800 --> 00:16:25.200]  我們怎麼做?
[00:16:25.200 --> 00:16:27.000]  那怎麼辦?
[00:16:27.000 --> 00:16:28.600]  這個才重要
[00:16:28.600 --> 00:16:30.000]  剛才我們說
[00:16:30.000 --> 00:16:31.800]  主耶穌既然提醒我們
[00:16:31.800 --> 00:16:33.400]  有這樣的事情
[00:16:33.400 --> 00:16:36.200]  當然不是想我們做一個預言家
[00:16:36.200 --> 00:16:37.600]  或者占卜
[00:16:37.600 --> 00:16:38.800]  什麼時候回來
[00:16:38.800 --> 00:16:39.600]  不是
[00:16:39.600 --> 00:16:40.800]  最重要的就是問
[00:16:40.800 --> 00:16:44.000]  我們要在這種情況下
[00:16:44.000 --> 00:16:46.400]  怎麼去預備自己
[00:16:47.800 --> 00:16:48.800]  預備自己
[00:16:48.800 --> 00:16:50.000]  當然大家知道
[00:16:50.000 --> 00:16:51.800]  講一講十三十四節
[00:16:51.800 --> 00:16:52.800]  這兩節
[00:16:52.800 --> 00:16:54.200]  兩件事
[00:16:54.200 --> 00:16:55.000]  第一
[00:16:55.000 --> 00:16:57.800]  我們要堅忍到底
[00:16:57.800 --> 00:16:58.600]  是不是?
[00:16:58.600 --> 00:17:01.000]  第二
[00:17:01.000 --> 00:17:04.000]  要將天國的好消息
[00:17:04.000 --> 00:17:04.800]  福音
[00:17:04.800 --> 00:17:07.200]  傳遍天下
[00:17:07.200 --> 00:17:08.400]  這兩件事
[00:17:08.400 --> 00:17:13.200]  這裡其實又回答了我們心底裡面
[00:17:13.200 --> 00:17:14.000]  可能問
[00:17:14.000 --> 00:17:16.800]  不過真的問不出來的問題
[00:17:17.800 --> 00:17:19.200]  我們有時也會問
[00:17:19.200 --> 00:17:19.800]  好
[00:17:19.800 --> 00:17:20.400]  主啊
[00:17:20.400 --> 00:17:22.400]  你要結束這個世界
[00:17:22.400 --> 00:17:25.200]  你要得到最後的勝利
[00:17:25.200 --> 00:17:27.000]  為什麼之前
[00:17:27.000 --> 00:17:31.000]  我們要受這麼多的難處挑戰?
[00:17:31.000 --> 00:17:33.000]  為什麼我們做基督徒
[00:17:33.000 --> 00:17:36.000]  特別在你自己得勝的日子來之前
[00:17:36.000 --> 00:17:37.800]  要做得這麼苦?
[00:17:37.800 --> 00:17:40.200]  為什麼這個世界
[00:17:40.200 --> 00:17:42.600]  是要變得這麼壞?
[00:17:42.600 --> 00:17:44.400]  這麼模糊?
[00:17:44.400 --> 00:17:46.400]  真理這麼多迷惑?
[00:17:46.800 --> 00:17:50.800]  還有我們看到信仰受到很大的衝擊
[00:17:50.800 --> 00:17:51.600]  到一個地步
[00:17:51.600 --> 00:17:54.000]  主耶穌說因為不法的事增多
[00:17:54.000 --> 00:17:55.800]  很多人的愛心
[00:17:55.800 --> 00:17:57.800]  就變得冷淡
[00:17:57.800 --> 00:18:00.400]  這是我們周圍看到的情況
[00:18:00.400 --> 00:18:03.000]  甚至有時我們心裡也有些冷淡
[00:18:03.000 --> 00:18:05.400]  究竟為什麼會搞成這樣?
[00:18:05.400 --> 00:18:07.600]  這個世界為什麼會變成這樣?
[00:18:07.600 --> 00:18:10.200]  為什麼這個世界的事情變得這麼模糊?
[00:18:10.200 --> 00:18:12.200]  真理還有沒有在哪裡?
[00:18:12.200 --> 00:18:13.800]  為什麼我們做基督徒
[00:18:13.800 --> 00:18:15.200]  要堅持真理的時候
[00:18:15.200 --> 00:18:16.800]  要別人這樣對我們
[00:18:16.800 --> 00:18:20.000]  要這樣給我們難處?
[00:18:20.000 --> 00:18:21.600]  我們也會問這個問題
[00:18:21.600 --> 00:18:23.600]  主耶穌為什麼要我們受這些苦?
[00:18:23.600 --> 00:18:26.600]  在這裡我想和大家回答這個問題
[00:18:26.600 --> 00:18:27.400]  主耶穌說
[00:18:27.400 --> 00:18:28.200]  第一
[00:18:28.200 --> 00:18:32.400]  祂要提醒我們要堅忍到底
[00:18:32.400 --> 00:18:33.600]  這個很明顯
[00:18:33.600 --> 00:18:35.000]  這個也不需要怎麼說
[00:18:35.000 --> 00:18:38.000]  因為當我們面對這些各方面
[00:18:38.000 --> 00:18:39.600]  從外面到內面
[00:18:39.600 --> 00:18:41.400]  從信仰到生活
[00:18:41.400 --> 00:18:43.400]  那些難處的時候
[00:18:43.400 --> 00:18:46.800]  我們最直接會產生的疑惑
[00:18:46.800 --> 00:18:48.600]  就好像他所說的
[00:18:48.600 --> 00:18:49.800]  我們愛心會冷淡
[00:18:49.800 --> 00:18:51.400]  我們信心也會冷淡
[00:18:51.400 --> 00:18:53.200]  我們會對我們的信仰說
[00:18:53.200 --> 00:18:54.200]  這麼難的
[00:18:54.200 --> 00:18:56.000]  我算了,我不信了
[00:18:56.000 --> 00:18:59.000]  或者為什麼還要堅持我的信仰
[00:18:59.000 --> 00:19:01.000]  就在這個關鍵裡面
[00:19:01.000 --> 00:19:02.000]  有一個考驗
[00:19:02.000 --> 00:19:04.000]  也是一個很重要的訓練
[00:19:04.000 --> 00:19:06.800]  這句話我們不需要再解釋了
[00:19:06.800 --> 00:19:08.000]  我們應該怎麼做?
[00:19:08.000 --> 00:19:09.600]  要堅忍,要到底
[00:19:09.600 --> 00:19:10.400]  是不是?
[00:19:10.400 --> 00:19:11.800]  要忍得久
[00:19:11.800 --> 00:19:14.400]  要忍得一直不要放棄
[00:19:14.400 --> 00:19:15.800]  還要堅忍
[00:19:15.800 --> 00:19:18.800]  就是說當我們面對周圍的環境
[00:19:18.800 --> 00:19:21.200]  都要打倒我們的信仰的時候
[00:19:21.200 --> 00:19:23.600]  我們要仍然看著我們的主
[00:19:23.600 --> 00:19:25.400]  說主,我信任你
[00:19:25.400 --> 00:19:27.400]  就像周圍的環境
[00:19:27.400 --> 00:19:29.400]  都覺得你已經失去能力
[00:19:29.400 --> 00:19:31.200]  沒有再控制失守了
[00:19:31.200 --> 00:19:33.800]  那時候我仍然相信主助著為王
[00:19:33.800 --> 00:19:35.800]  這是一個很重要的信任
[00:19:35.800 --> 00:19:39.200]  這種信心是一個很大的考驗
[00:19:39.200 --> 00:19:41.000]  也是一個很大的操練
[00:19:41.000 --> 00:19:43.400]  當我們看到周圍的人都冷淡的時候
[00:19:43.400 --> 00:19:44.200]  我們知道
[00:19:44.200 --> 00:19:45.600]  主你仍然愛我
[00:19:45.600 --> 00:19:47.200]  我仍然愛周圍的人
[00:19:47.200 --> 00:19:48.000]  要愛你
[00:19:48.000 --> 00:19:50.800]  這也是一個很重要的挑戰
[00:19:50.800 --> 00:19:52.400]  要堅守信仰
[00:19:52.400 --> 00:19:55.400]  要有那種真正的力量
[00:19:55.400 --> 00:19:57.800]  這就是到底
[00:19:57.800 --> 00:19:59.000]  這件事情
[00:19:59.000 --> 00:20:00.600]  我相信你和我也明白
[00:20:00.600 --> 00:20:02.800]  也是主要提醒我們的
[00:20:02.800 --> 00:20:04.600]  這是一個考驗
[00:20:04.600 --> 00:20:08.000]  但是我覺得不單單是一個考驗而已
[00:20:08.000 --> 00:20:10.000]  因為繼續第二
[00:20:10.000 --> 00:20:12.800]  接下來第二個對我們的提醒
[00:20:12.800 --> 00:20:15.800]  就是我們將這個天國的好消息
[00:20:15.800 --> 00:20:18.400]  傳遍天下
[00:20:18.400 --> 00:20:20.800]  哪一幫人去做?
[00:20:20.800 --> 00:20:25.600]  就是在那個打擊當中被考驗的那幫人去做
[00:20:25.600 --> 00:20:27.600]  誰做?還有誰做?
[00:20:27.600 --> 00:20:29.800]  就是經過這些困難的日子
[00:20:29.800 --> 00:20:34.200]  仍然堅守對上帝的能力
[00:20:34.200 --> 00:20:37.000]  和愛的肯定的人
[00:20:37.000 --> 00:20:38.800]  練過之後
[00:20:38.800 --> 00:20:39.600]  就去傳
[00:20:39.600 --> 00:20:41.400]  為什麼這樣傳?
[00:20:41.400 --> 00:20:43.800]  因為這樣傳才有意思
[00:20:43.800 --> 00:20:46.600]  平安無事的日子裡面
[00:20:46.600 --> 00:20:47.800]  有信仰和沒有信仰
[00:20:47.800 --> 00:20:49.800]  都沒什麼分別
[00:20:49.800 --> 00:20:53.400]  但是在這種困難的日子裡面
[00:20:53.400 --> 00:20:54.600]  你經歷過了
[00:20:54.600 --> 00:20:57.200]  縱然一切所發生的事情
[00:20:57.200 --> 00:20:59.200]  都要打擊你的信仰的時候
[00:20:59.200 --> 00:21:00.800]  你仍然堅守信仰
[00:21:00.800 --> 00:21:02.200]  那你就跟別人說的時候
[00:21:02.200 --> 00:21:04.400]  你就說出什麼叫做好消息
[00:21:04.400 --> 00:21:07.800]  這就是一個最重要的挑戰
[00:21:07.800 --> 00:21:11.000]  為什麼我們的主在來之前
[00:21:11.000 --> 00:21:15.200]  他要有這樣的困難挑戰給你和我
[00:21:15.200 --> 00:21:17.200]  他不是覺得我們的生活平安無事
[00:21:17.200 --> 00:21:18.600]  就是要搞一下你
[00:21:18.600 --> 00:21:19.600]  不是搞一下我們
[00:21:19.600 --> 00:21:20.400]  不是
[00:21:20.400 --> 00:21:24.400]  他是要經過這種磨練和訓練
[00:21:24.400 --> 00:21:28.400]  我們才明白信仰的好消息好在哪裡
[00:21:28.400 --> 00:21:31.400]  就是一切都不好的時候
[00:21:31.400 --> 00:21:34.200]  我們的信仰仍然被我們站立不穩
[00:21:34.200 --> 00:21:36.000]  並且堅持到底
[00:21:36.400 --> 00:21:38.000]  有話要告訴別人
[00:21:38.000 --> 00:21:39.800]  告訴我們周圍的人
[00:21:39.800 --> 00:21:41.400]  是啊,這個時代是不好的
[00:21:41.400 --> 00:21:43.000]  這個時代不只是我們的問題
[00:21:43.000 --> 00:21:44.200]  大家都有問題
[00:21:44.200 --> 00:21:45.800]  打仗的風聲
[00:21:45.800 --> 00:21:47.400]  我們的饑荒地震
[00:21:47.400 --> 00:21:49.000]  周圍都發生一些事情的時候
[00:21:49.000 --> 00:21:50.200]  當他們絕望的時候
[00:21:50.200 --> 00:21:51.800]  我們說我們有好消息告訴你
[00:21:51.800 --> 00:21:52.600]  為什麼?
[00:21:52.600 --> 00:21:53.600]  因為我試過
[00:21:53.600 --> 00:21:55.800]  我的信仰我試過
[00:21:55.800 --> 00:21:57.000]  我沒有絕望
[00:21:57.000 --> 00:21:58.400]  我沒有被打倒
[00:21:58.400 --> 00:22:01.200]  我對愛心對信心都沒有消失
[00:22:01.200 --> 00:22:02.600]  然後我想告訴別人怎麼行
[00:22:02.600 --> 00:22:03.400]  因為我試過
[00:22:03.400 --> 00:22:05.200]  我就想做好消息告訴你
[00:22:05.200 --> 00:22:08.600]  這個才是真正的福音的力量就是這裡
[00:22:08.600 --> 00:22:10.200]  是要經過試煉的
[00:22:10.200 --> 00:22:11.400]  不是口說的
[00:22:11.400 --> 00:22:13.200]  不是只是聽回來的
[00:22:13.200 --> 00:22:14.400]  不是二手的
[00:22:14.400 --> 00:22:18.000]  不是主一學教我們的一些知識的
[00:22:18.000 --> 00:22:19.600]  是我們自己經歷過的
[00:22:19.600 --> 00:22:23.400]  所以這個才是真正我們的主
[00:22:23.400 --> 00:22:25.200]  要我們在末日
[00:22:25.200 --> 00:22:27.600]  在終極來臨之前
[00:22:27.600 --> 00:22:32.000]  把握機會去傳福音的最主要的原因和條件
[00:22:32.000 --> 00:22:33.600]  求主幫助我們好不好?
[00:22:33.600 --> 00:22:36.600]  在我們面對這個不容易的世代
[00:22:36.600 --> 00:22:39.600]  我們看到我們的主的寓言
[00:22:39.600 --> 00:22:40.800]  一一的
[00:22:40.800 --> 00:22:43.600]  在歷史裡面應驗了的時候
[00:22:43.600 --> 00:22:47.200]  我們有這個福音
[00:22:47.200 --> 00:22:49.400]  好消息告訴我們周圍的人
[00:22:49.400 --> 00:22:51.200]  因為我知道福音是什麼
[00:22:51.200 --> 00:22:52.200]  我試過
[00:22:52.200 --> 00:22:53.200]  是行的
[00:22:53.200 --> 00:22:56.400]  這個好消息是能夠行得通的
[00:22:56.400 --> 00:23:00.000]  所以我有膽量去傳揚給我周圍的人
[00:23:00.000 --> 00:23:01.000]  我們一起祈禱

