
[00:00:00.000 --> 00:00:05.160]  我相信我們不需要解釋這個題目的重要性
[00:14:40.200 --> 00:14:41.240]  為什麼要信耶穌
[00:14:41.240 --> 00:14:43.240]  尤其是我想提出的四樣東西
[00:14:43.240 --> 00:14:45.240]  我覺得我們教會是弱勢的
[00:14:45.240 --> 00:14:46.680]  我不是你知
[00:14:46.680 --> 00:14:48.680]  就是滅自己威風
[00:14:48.680 --> 00:14:49.560]  但是這個是事實
[00:14:49.560 --> 00:14:50.880]  我想給一個現實看
[00:14:50.880 --> 00:14:52.000]  在二十一世紀
[00:14:52.000 --> 00:14:54.120]  基督教會是不容易生存的
[00:14:54.120 --> 00:14:55.000]  在外表
[00:14:55.000 --> 00:14:57.720]  就是一個客觀的形勢來說
[00:14:57.720 --> 00:14:59.320]  我想了四樣東西
[00:14:59.320 --> 00:15:00.080]  第一
[00:15:00.080 --> 00:15:01.920]  比起其他宗教
[00:15:01.920 --> 00:15:03.000]  基督教的信仰
[00:15:03.000 --> 00:15:04.720]  要信耶穌
[00:15:04.720 --> 00:15:06.400]  並不容易的
[00:15:06.400 --> 00:15:07.480]  有其他的宗教
[00:15:07.480 --> 00:15:09.920]  你要信他容易很多的
[00:15:09.920 --> 00:15:10.760]  你明白嗎
[00:15:10.760 --> 00:15:12.320]  因為耶穌說的明
[00:15:12.320 --> 00:15:13.120]  天國是窄路
[00:15:13.120 --> 00:15:13.920]  但是我們發覺
[00:15:13.920 --> 00:15:15.160]  越來越多宗教
[00:15:15.160 --> 00:15:16.680]  比闊路人家要走
[00:15:16.680 --> 00:15:18.320]  所以很容易走的
[00:15:18.320 --> 00:15:19.040]  你明白嗎
[00:15:19.040 --> 00:15:19.800]  因為譬如說
[00:15:19.800 --> 00:15:21.680]  舉例來說
[00:15:21.680 --> 00:15:24.440]  去聚會
[00:15:24.440 --> 00:15:25.360]  有些朋友跟我說
[00:15:25.360 --> 00:15:26.760]  去聚會佛教好很多
[00:15:26.760 --> 00:15:27.480]  容易很多
[00:15:27.480 --> 00:15:28.400]  有東西聽
[00:15:28.400 --> 00:15:29.440]  有東西看
[00:15:29.440 --> 00:15:30.760]  看完就能走
[00:15:30.760 --> 00:15:32.120]  又不是像基督教那樣
[00:15:32.120 --> 00:15:33.560]  找他來聚會的時候
[00:15:33.560 --> 00:15:34.760]  他很大壓力的
[00:15:34.760 --> 00:15:35.720]  有個朋友
[00:15:35.720 --> 00:15:36.480]  影藝圈的
[00:15:36.480 --> 00:15:37.360]  他很大壓力
[00:15:37.360 --> 00:15:38.440]  他不是不想來
[00:15:38.440 --> 00:15:41.840]  人家聽完佛經
[00:15:41.840 --> 00:15:43.120]  唱完歌
[00:15:43.120 --> 00:15:43.760]  就走了
[00:15:43.760 --> 00:15:44.280]  散會
[00:15:44.280 --> 00:15:45.080]  又有燈光
[00:15:45.080 --> 00:15:45.960]  不知道多好
[00:15:45.960 --> 00:15:47.200]  基督教做完之後
[00:15:47.200 --> 00:15:48.400]  當然要兜一兜
[00:15:48.400 --> 00:15:49.600]  舉手
[00:15:49.600 --> 00:15:50.440]  很大壓力
[00:15:50.440 --> 00:15:51.640]  當然要舉手
[00:15:51.640 --> 00:15:52.240]  是吧
[00:15:52.240 --> 00:15:54.000]  他說最怕的牧師
[00:15:54.000 --> 00:15:54.600]  他說有一次
[00:15:54.600 --> 00:15:55.720]  最怕的牧師
[00:15:55.720 --> 00:15:56.920]  還在大聲說
[00:15:56.920 --> 00:15:57.640]  祈禱
[00:15:57.640 --> 00:15:58.280]  祈禱神
[00:15:58.280 --> 00:15:59.720]  你千萬不要放過他們
[00:15:59.720 --> 00:16:01.360]  你不可以放過他們
[00:16:01.360 --> 00:16:02.000]  我的朋友
[00:16:02.000 --> 00:16:02.680]  搞錯
[00:16:02.680 --> 00:16:03.760]  不放過我
[00:16:03.760 --> 00:16:05.080]  你想怎樣
[00:16:05.080 --> 00:16:06.600]  有些黑社會底
[00:16:06.600 --> 00:16:08.480]  就是
[00:16:08.480 --> 00:16:09.320]  他很怕
[00:16:09.320 --> 00:16:10.240]  來聚會
[00:16:10.240 --> 00:16:11.960]  當然有些事要兜一兜
[00:16:11.960 --> 00:16:13.800]  當然有些事要決一決志
[00:16:13.800 --> 00:16:15.280]  你吃齋
[00:16:15.280 --> 00:16:17.360]  吃完任何人都可以吃
[00:16:17.360 --> 00:16:18.600]  但是你吃
[00:16:18.600 --> 00:16:20.400]  聖餐可以嗎
[00:16:20.400 --> 00:16:22.120]  還說還沒開
[00:16:22.120 --> 00:16:24.000]  沒有水禮也不給
[00:16:24.000 --> 00:16:24.680]  就是
[00:16:24.680 --> 00:16:26.760]  很多宗教說很容易
[00:16:26.760 --> 00:16:28.160]  你不要緊
[00:16:28.160 --> 00:16:28.960]  你信耶穌
[00:16:28.960 --> 00:16:29.760]  你信我
[00:16:29.760 --> 00:16:30.120]  我信
[00:16:30.120 --> 00:16:31.160]  你信耶穌不要緊
[00:16:31.160 --> 00:16:31.720]  你來吧
[00:16:31.720 --> 00:16:32.680]  來佛堂
[00:16:32.680 --> 00:16:33.360]  擺個觀音
[00:16:33.360 --> 00:16:34.280]  擺個聖母像
[00:16:34.280 --> 00:16:35.000]  擺個耶穌像
[00:16:35.000 --> 00:16:35.600]  沒所謂的
[00:16:35.600 --> 00:16:36.120]  你來吧
[00:16:36.120 --> 00:16:37.160]  但是來你這裡
[00:16:37.160 --> 00:16:37.800]  你不給
[00:16:37.800 --> 00:16:38.280]  不給這個
[00:16:38.280 --> 00:16:39.160]  不給那個
[00:16:39.160 --> 00:16:40.440]  我只是表面
[00:16:40.440 --> 00:16:42.200]  我不是說誰好誰壞
[00:16:42.200 --> 00:16:42.920]  表面來說
[00:16:42.920 --> 00:16:44.120]  如果有一個什麼都不知道
[00:16:44.120 --> 00:16:45.880]  在這裡喝他選的人來說
[00:16:45.880 --> 00:16:48.200]  來基督教是難的
[00:16:48.200 --> 00:16:49.520]  你叫他來是難的
[00:16:49.520 --> 00:16:50.600]  付出的代價是大的
[00:16:50.600 --> 00:16:52.240]  除非你吸引力大一點
[00:16:52.240 --> 00:16:53.560]  第二
[00:16:53.560 --> 00:16:54.280]  商品化
[00:16:54.280 --> 00:16:56.040]  一個極度商品化的社會
[00:16:56.040 --> 00:16:57.960]  我們的包裝
[00:16:57.960 --> 00:16:59.600]  無論怎樣都追不到別人
[00:16:59.600 --> 00:17:01.000]  坦白說
[00:17:01.000 --> 00:17:03.040]  我不是說我們不需要包裝
[00:17:03.040 --> 00:17:05.480]  我們不是需要弄得很污
[00:17:05.480 --> 00:17:07.480]  不是 但是我們永遠都不夠別人搶
[00:17:07.480 --> 00:17:08.520]  因為這個商業
[00:17:08.520 --> 00:17:09.760]  極度商業化的社會
[00:17:09.760 --> 00:17:11.640]  你扔多少錢出來
[00:17:11.640 --> 00:17:13.200]  是不是
[00:17:13.200 --> 00:17:14.640]  你看那個什麼
[00:17:14.640 --> 00:17:17.160]  Sortie Banco
[00:17:17.160 --> 00:17:18.560]  啊
[00:17:18.560 --> 00:17:19.840]  他都還沒有來
[00:17:19.840 --> 00:17:21.120]  你都不知道什麼時候來
[00:17:21.120 --> 00:17:24.080]  那個買單
[00:17:24.080 --> 00:17:25.600]  有什麼理由你不知道
[00:17:25.600 --> 00:17:26.920]  你搞到你一定知道
[00:17:26.920 --> 00:17:28.440]  除非你不看電視
[00:17:28.440 --> 00:17:29.200]  如果不是的話
[00:17:29.200 --> 00:17:33.760]  你晚上做夢都夢見那個穿睡衣的白痴
[00:17:33.760 --> 00:17:36.360]  在那裡扔紙巾
[00:17:36.360 --> 00:17:37.640]  是不是
[00:17:37.640 --> 00:17:39.720]  你根本沒有選擇
[00:17:39.720 --> 00:17:41.200]  除非你不搭地鐵
[00:17:41.200 --> 00:17:41.720]  如果不是的話
[00:17:41.720 --> 00:17:46.280]  你一上車就被那個小丑瞄到下車
[00:17:46.280 --> 00:17:47.440]  你怎麼頂得住
[00:17:47.440 --> 00:17:48.720]  你怎麼救他們來
[00:17:48.720 --> 00:17:49.400]  我經常覺得
[00:17:49.400 --> 00:17:51.440]  如果我們基督二千
[00:17:51.440 --> 00:17:53.280]  如果我們用他一半的錢
[00:17:53.280 --> 00:17:54.960]  做這樣的宣傳
[00:17:54.960 --> 00:17:56.560]  我告訴你
[00:17:56.560 --> 00:18:01.560]  很可能我們打上十名之內的最佳收視率
[00:18:01.560 --> 00:18:02.760]  不過我們沒有
[00:18:02.760 --> 00:18:03.520]  我們不會這樣做
[00:18:03.520 --> 00:18:05.480]  我們也不值得把錢扔在那裡
[00:18:05.480 --> 00:18:07.240]  但是那些是真理
[00:18:07.240 --> 00:18:09.240]  你也是真理
[00:18:09.240 --> 00:18:12.480]  人家看的就是坐地鐵看電視
[00:18:12.480 --> 00:18:15.320]  我們在那條路上永遠都不夠別人爭
[00:18:15.320 --> 00:18:16.520]  第三
[00:18:16.520 --> 00:18:21.000]  我們基督教的王牌就是我們的愛心關懷
[00:18:21.000 --> 00:18:22.120]  表現
[00:18:22.120 --> 00:18:22.800]  但我們發現
[00:18:22.800 --> 00:18:26.400]  不見得比別人顯得深刻偉大和令人感動
[00:18:26.400 --> 00:18:27.920]  我講現在的形勢
[00:18:27.920 --> 00:18:29.920]  早二三十年又不同
[00:18:29.920 --> 00:18:30.640]  早二三十年
[00:18:30.640 --> 00:18:32.160]  中國人都是比較含蓄的
[00:18:32.160 --> 00:18:34.160]  所以通常都很少表達
[00:18:34.160 --> 00:18:35.720]  基督教特別是表達的
[00:18:35.720 --> 00:18:37.160]  掃一下結他
[00:18:37.160 --> 00:18:37.760]  唱一下歌
[00:18:37.760 --> 00:18:38.720]  很多愛
[00:18:38.720 --> 00:18:39.520]  很開心
[00:18:39.520 --> 00:18:43.680]  現在到處都幫你宣傳關懷和溫情
[00:18:43.680 --> 00:18:44.920]  你看電視
[00:18:44.920 --> 00:18:47.520]  所有賣錢的都是溫情的
[00:18:47.520 --> 00:18:50.600]  這個人不是他的親戚
[00:18:50.600 --> 00:18:51.880]  這個人不是他的丈夫
[00:18:51.880 --> 00:18:53.160]  只不過是過路人
[00:18:53.160 --> 00:18:56.680]  你買銀行而已
[00:18:56.680 --> 00:19:00.080]  每樣東西都是跟你
[00:19:00.080 --> 00:19:01.280]  你再講什麼愛
[00:19:01.280 --> 00:19:02.080]  溫情的關懷
[00:19:02.080 --> 00:19:03.600]  除非你真的有些東西看
[00:19:03.600 --> 00:19:05.600]  是比別人的
[00:19:05.600 --> 00:19:06.480]  如果不是的話
[00:19:06.480 --> 00:19:08.920]  你怎樣跟別人爭呢
[00:19:08.920 --> 00:19:09.920]  反正很坦白說
[00:19:09.920 --> 00:19:11.520]  有些人來到教會裡面
[00:19:11.520 --> 00:19:12.320]  我們告訴他
[00:19:12.320 --> 00:19:14.960]  我的愛是比全世界所有的好
[00:19:14.960 --> 00:19:16.640]  我想不一定
[00:19:16.640 --> 00:19:18.760]  所以這麼多人才去live dynamic
[00:19:18.760 --> 00:19:20.680]  new live那些
[00:19:20.680 --> 00:19:21.760]  給這麼多錢都去
[00:19:21.760 --> 00:19:22.640]  沒什麼別人一樣
[00:19:22.640 --> 00:19:24.160]  又抱著又哭又鼻涕
[00:19:24.160 --> 00:19:25.320]  一樣
[00:19:25.320 --> 00:19:26.400]  我們禮拜堂都給不了
[00:19:26.400 --> 00:19:27.640]  又不用錢都不來
[00:19:27.640 --> 00:19:29.480]  你自己反省一下
[00:19:29.480 --> 00:19:30.720]  一萬幾千都去
[00:19:30.720 --> 00:19:32.080]  你不用錢都不來
[00:19:32.080 --> 00:19:33.560]  為什麼呢
[00:19:33.560 --> 00:19:35.040]  就是那些東西而已
[00:19:35.040 --> 00:19:37.560]  團契的東西而已
[00:19:37.560 --> 00:19:39.960]  免得
[00:19:39.960 --> 00:19:42.280]  21世紀做基督徒
[00:19:42.280 --> 00:19:44.040]  又不是特別風光
[00:19:44.040 --> 00:19:45.280]  在香港
[00:19:45.280 --> 00:19:46.520]  又不是特別受壓迫
[00:19:46.520 --> 00:19:48.520]  如果受壓迫的又好一點
[00:19:48.520 --> 00:19:49.600]  像大陸那樣
[00:19:49.600 --> 00:19:50.800]  比毛澤東文革
[00:19:50.800 --> 00:19:51.360]  刮一刮
[00:19:51.360 --> 00:19:54.120]  多了幾千萬信徒
[00:19:54.120 --> 00:19:55.880]  或者特別
[00:19:55.880 --> 00:19:57.040]  信了耶穌之後
[00:19:57.040 --> 00:19:58.400]  特別那種地位
[00:19:58.400 --> 00:19:59.480]  又不同
[00:19:59.480 --> 00:20:00.200]  又不是
[00:20:00.200 --> 00:20:02.200]  現在21世紀的時候信耶穌
[00:20:02.200 --> 00:20:04.320]  別人根本不覺得你做什麼
[00:20:04.320 --> 00:20:04.920]  是不是
[00:20:04.920 --> 00:20:07.440]  信耶穌有什麼好玩的
[00:20:07.440 --> 00:20:08.480]  做什麼的
[00:20:08.480 --> 00:20:09.480]  你還沒解釋給他聽
[00:20:09.480 --> 00:20:10.000]  他就走了
[00:20:10.000 --> 00:20:12.040]  根本沒心情聽
[00:20:12.040 --> 00:20:14.840]  我想提的不是我們滅自己威風
[00:20:14.840 --> 00:20:16.000]  我想提的就是
[00:20:16.000 --> 00:20:18.360]  如果我們沒有一些實質的
[00:20:18.360 --> 00:20:19.680]  生命的
[00:20:19.680 --> 00:20:21.480]  聖靈的彰顯
[00:20:21.480 --> 00:20:22.480]  去吸引到人
[00:20:22.480 --> 00:20:25.080]  讓人知道這裡有神的地方
[00:20:25.080 --> 00:20:26.760]  我不想到有什麼理由
[00:20:26.760 --> 00:20:27.720]  那些人是無端端的
[00:20:27.720 --> 00:20:30.360]  走進禮拜堂聽聽你說什麼
[00:20:30.360 --> 00:20:33.360]  從一個很客觀的現實的情況去看
[00:20:33.360 --> 00:20:34.800]  好了
[00:20:34.800 --> 00:20:36.960]  我說完這個聖靈
[00:20:36.960 --> 00:20:40.520]  和聖靈運動的重要
[00:20:40.520 --> 00:20:41.480]  這是第一部分
[00:20:41.480 --> 00:20:43.920]  第二部分我想和大家說神蹟奇事
[00:20:43.920 --> 00:20:45.440]  Signs and Wonders
[00:20:45.440 --> 00:20:50.440]  這裡我又說一下我自己的看法
[00:20:50.440 --> 00:20:52.400]  聖靈的表現當然很多
[00:20:52.400 --> 00:20:55.360]  大家看我們這個長刊裡有一篇文章
[00:20:55.360 --> 00:20:58.320]  我是在月網裡寫的文章
[00:20:58.320 --> 00:20:59.720]  那裡我講了很多
[00:20:59.720 --> 00:21:01.240]  都有提過一個比較理論性的
[00:21:01.240 --> 00:21:02.440]  我不會再重複
[00:21:02.440 --> 00:21:03.520]  我想特別集中
[00:21:03.520 --> 00:21:07.400]  現在我們近來比較特別多的
[00:21:07.400 --> 00:21:11.400]  這種神蹟奇事
[00:21:11.400 --> 00:21:17.480]  因為我花了不少時間研究神蹟
[00:21:17.480 --> 00:21:20.440]  這一點我想和大家研究一下
[00:21:20.440 --> 00:21:21.960]  神蹟
[00:21:21.960 --> 00:21:23.800]  講清楚
[00:21:23.800 --> 00:21:25.160]  神蹟可不可能呢
[00:21:25.160 --> 00:21:26.560]  當然是可能
[00:21:26.560 --> 00:21:28.840]  如果我不相信神蹟
[00:21:28.840 --> 00:21:30.800]  我怎麼相信神
[00:21:30.800 --> 00:21:33.120]  我也不可能去研究神學
[00:21:33.120 --> 00:21:35.000]  除非我是生態異端
[00:21:35.000 --> 00:21:36.240]  所以沒有問題
[00:21:36.240 --> 00:21:37.560]  神蹟絕對沒有問題
[00:21:37.560 --> 00:21:38.440]  一定有
[00:21:38.440 --> 00:21:40.240]  一定有可能有神
[00:21:40.240 --> 00:21:42.240]  有可能有神蹟
[00:21:42.240 --> 00:21:43.680]  但什麼叫神蹟
[00:21:43.680 --> 00:21:46.360]  我們要多花一點時間研究一下
[00:21:46.360 --> 00:21:47.760]  在我的理解裡
[00:21:47.760 --> 00:21:50.600]  大概有三個意思
[00:21:50.600 --> 00:21:52.120]  有一點不同
[00:21:52.120 --> 00:21:52.920]  第一
[00:21:52.920 --> 00:21:56.000]  神蹟是表示一件事發生的時候
[00:21:56.000 --> 00:22:00.000]  神蹟的自然律受到違反了自然律
[00:22:00.000 --> 00:22:01.680]  比如耶穌行海
[00:22:01.680 --> 00:22:03.680]  阿基米德原理是違反了的
[00:22:03.680 --> 00:22:05.120]  祂不沉下去
[00:22:05.120 --> 00:22:06.800]  耶穌水變成酒
[00:22:06.800 --> 00:22:09.280]  那水的分子和酒的分子是不同的
[00:22:09.280 --> 00:22:11.640]  在這麼短時間裡沒有任何的化學反應
[00:22:11.640 --> 00:22:13.520]  可以解釋得到祂可以變成酒
[00:22:13.520 --> 00:22:16.520]  這是違反自然律的
[00:22:16.520 --> 00:22:17.840]  第二
[00:22:17.840 --> 00:22:20.240]  就是祂沒有違反自然律
[00:22:20.240 --> 00:22:21.720]  或者你可以用自然律去解釋
[00:22:21.720 --> 00:22:25.480]  但是祂發生的時間是極端不尋常地巧合
[00:22:25.480 --> 00:22:27.000]  明白嗎
[00:22:27.000 --> 00:22:28.800]  極端不尋常地巧合
[00:22:28.800 --> 00:22:29.880]  巧合到一個地步
[00:22:29.880 --> 00:22:32.120]  你不可能用其他的方法去解釋
[00:22:32.120 --> 00:22:34.760]  比如說一個人經過土告之後
[00:22:34.760 --> 00:22:36.760]  他的癌症就好了
[00:22:36.760 --> 00:22:38.040]  醫生就驗出來了
[00:22:38.040 --> 00:22:39.880]  醫生當然會解釋
[00:22:39.880 --> 00:22:43.800]  說癌的細胞有些蛻變
[00:22:43.800 --> 00:22:46.200]  你可以用醫學去解釋
[00:22:46.200 --> 00:22:49.360]  但是你不能夠解釋前面早不變
[00:22:49.360 --> 00:22:50.400]  這麼短時間變
[00:22:50.400 --> 00:22:51.880]  第一這個例子很少
[00:22:51.880 --> 00:22:54.880]  第二就是那群人一起祈願的時候
[00:22:54.880 --> 00:22:56.120]  祂就會變
[00:22:56.120 --> 00:22:57.120]  大家明白嗎
[00:22:57.120 --> 00:22:59.400]  分別就在這裡
[00:22:59.400 --> 00:23:00.800]  第三
[00:23:00.800 --> 00:23:02.680]  就是
[00:23:02.680 --> 00:23:04.160]  在廣義來說
[00:23:04.160 --> 00:23:07.320]  一切人和神相遇的時候都是神跡
[00:23:07.320 --> 00:23:09.400]  因為有神的介入就是神跡
[00:23:09.400 --> 00:23:12.800]  但是相遇不一定是違反自然律的
[00:23:12.800 --> 00:23:16.280]  而是說是超於人能力
[00:23:16.280 --> 00:23:20.200]  或者普遍普通的情況可以達到的
[00:23:20.200 --> 00:23:22.000]  比如說當我們祈禱的時候
[00:23:22.000 --> 00:23:24.240]  或者我們聖靈感動我們的心裡面
[00:23:24.240 --> 00:23:26.320]  給我們一個為罪為義為審判
[00:23:26.320 --> 00:23:29.840]  很深刻的一個知罪的經歷
[00:23:29.840 --> 00:23:33.840]  這種知罪的經歷不是超自然的
[00:23:33.840 --> 00:23:39.840]  所謂超自然的意思就是不是違反自然律
[00:23:39.840 --> 00:23:43.360]  不過是人自己的良心做不到的
[00:23:43.360 --> 00:23:44.360]  在這個時間裡面
[00:23:44.360 --> 00:23:47.840]  神是透過良心來說話
[00:23:47.840 --> 00:23:50.360]  那種力量
[00:23:50.360 --> 00:23:55.480]  超於人能力可以成就的情況
[00:23:55.480 --> 00:23:57.080]  我們都稱為超自然
[00:23:57.080 --> 00:23:59.280]  這是最廣義的超自然
[00:23:59.280 --> 00:24:01.760]  今天我想特別集中在第一種
[00:24:01.760 --> 00:24:02.960]  我只是說第一種
[00:24:02.960 --> 00:24:05.200]  就是違反自然律的那種
[00:24:05.200 --> 00:24:08.080]  就是今天我們很多時候都會在靈恩運動
[00:24:08.080 --> 00:24:10.480]  或者聚會裡面看到的那種
[00:24:10.480 --> 00:24:13.400]  那種聖靈的激動也好
[00:24:13.400 --> 00:24:14.920]  或者是怎麼樣也好
[00:24:14.920 --> 00:24:17.920]  基本上是超自然
[00:24:17.920 --> 00:24:19.600]  是違反自然律的
[00:24:19.600 --> 00:24:20.920]  它不需要碰到你
[00:24:20.920 --> 00:24:22.920]  掃就掉下去了
[00:24:22.920 --> 00:24:27.240]  那這種超自然我就想問
[00:24:27.240 --> 00:24:30.720]  不是可不可能
[00:24:30.720 --> 00:24:31.720]  一定可能
[00:24:31.720 --> 00:24:34.600]  現在我問的是需要的問題
[00:24:34.600 --> 00:24:36.400]  需要嗎?
[00:24:36.400 --> 00:24:38.520]  需要這樣做嗎?
[00:24:38.520 --> 00:24:40.440]  為什麼我這樣說呢?
[00:24:40.440 --> 00:24:43.440]  因為呢
[00:24:43.440 --> 00:24:46.000]  自然律都是神做的
[00:24:46.000 --> 00:24:46.800]  記得嗎?
[00:24:46.800 --> 00:24:48.000]  自然律是神做的
[00:24:48.000 --> 00:24:50.160]  神做這個世界的時候有自然律
[00:24:50.160 --> 00:24:51.680]  這個自然律就是掌握這個世界
[00:24:51.680 --> 00:24:53.160]  當然自然律不一定是完美
[00:24:53.160 --> 00:24:54.960]  不過
[00:24:54.960 --> 00:24:57.080]  神有需要
[00:24:57.080 --> 00:24:59.000]  也在一些特別的時刻裡面
[00:24:59.000 --> 00:25:00.520]  需要破壞自然律
[00:25:00.520 --> 00:25:01.880]  去成就祂的工作
[00:25:01.880 --> 00:25:03.080]  沒有其他選擇
[00:25:03.080 --> 00:25:05.160]  所以神會破壞祂自己的自然律
[00:25:05.160 --> 00:25:06.560]  扭轉自然律
[00:25:06.560 --> 00:25:09.040]  這就是聖經裡面所說的那些超自然的
[00:25:09.040 --> 00:25:10.480]  違反自然律的神蹟
[00:25:10.480 --> 00:25:10.920]  有沒有?
[00:25:10.920 --> 00:25:12.480]  有很多
[00:25:12.480 --> 00:25:14.280]  但是我們在研究裡面
[00:25:14.280 --> 00:25:16.040]  在理論裡面都看見
[00:25:16.040 --> 00:25:17.760]  這個是例外
[00:25:17.760 --> 00:25:18.960]  如果神
[00:25:18.960 --> 00:25:19.800]  就是
[00:25:19.800 --> 00:25:22.840]  習慣地破壞祂自己的自然律
[00:25:22.840 --> 00:25:24.640]  那是用來搞的
[00:25:24.640 --> 00:25:28.120]  這件事我自己很難去理解
[00:25:28.120 --> 00:25:29.200]  如果是這樣的時候
[00:25:29.200 --> 00:25:30.560]  就是神要
[00:25:30.560 --> 00:25:32.640]  自然律是正常的
[00:25:32.640 --> 00:25:34.080]  是常規
[00:25:34.080 --> 00:25:36.280]  破壞自然律是例外
[00:25:36.280 --> 00:25:38.480]  那一定找得出一個理由才破壞自然律
[00:25:38.480 --> 00:25:40.040]  這個是我的論點
[00:25:40.040 --> 00:25:43.000]  而我在聖經裡面也看見這些理由
[00:25:43.000 --> 00:25:46.320]  我看聖經裡面留意有兩個現象
[00:25:46.320 --> 00:25:47.920]  第一個現象就是
[00:25:47.920 --> 00:25:49.320]  聖經裡面的神蹟
[00:25:49.320 --> 00:25:49.840]  所謂超自然律
[00:25:49.840 --> 00:25:51.840]  以後我所說的神蹟就是那些
[00:25:51.840 --> 00:25:53.600]  違反自然律的神蹟
[00:25:53.600 --> 00:25:54.040]  OK?
[00:25:54.040 --> 00:25:56.080]  我不是說一般的那些
[00:25:56.080 --> 00:25:57.360]  違反自然律的神蹟
[00:25:57.360 --> 00:26:00.400]  你會發覺有幾個頻率出現
[00:26:00.400 --> 00:26:02.440]  不是說一直這麼多
[00:26:02.440 --> 00:26:06.080]  我想聖經學者已經肯定了這件事
[00:26:06.080 --> 00:26:08.400]  是三個高峰的
[00:26:08.400 --> 00:26:10.160]  特別多的那段時間出現很多
[00:26:10.160 --> 00:26:13.400]  第一就是摩西和以色列出埃及那段時間
[00:26:13.400 --> 00:26:16.320]  第二就是以利亞和以利沙的時間
[00:26:16.320 --> 00:26:19.560]  第三段當然就是耶穌基督和初期教會的時間
[00:26:19.560 --> 00:26:21.560]  之前之後中間
[00:26:21.560 --> 00:26:22.760]  不是說沒有
[00:26:22.760 --> 00:26:23.480]  有
[00:26:23.480 --> 00:26:28.240]  不過不是說這麼頻密得這麼厲害
[00:26:28.240 --> 00:26:30.720]  就是說神以祂自己
[00:26:30.720 --> 00:26:33.240]  整個救恩歷史的過程當中
[00:26:33.240 --> 00:26:35.600]  祂也有祂自己一定的原因
[00:26:35.600 --> 00:26:37.600]  一直這樣放下去
[00:26:37.600 --> 00:26:38.880]  有需要才等
[00:26:38.880 --> 00:26:40.000]  那究竟有什麼需要
[00:26:40.000 --> 00:26:41.080]  大家都很容易想得出
[00:26:41.080 --> 00:26:41.600]  問得出
[00:26:41.600 --> 00:26:43.440]  你可以想得出為什麼
[00:26:43.440 --> 00:26:44.920]  在摩西的時間
[00:26:44.920 --> 00:26:46.160]  出埃及的時候
[00:26:46.160 --> 00:26:51.160]  這是神首次向人頒佈祂對人的要求
[00:26:51.160 --> 00:26:53.560]  建立一個民族是祂自己的選民
[00:26:53.560 --> 00:26:58.400]  這個肯定是要下特別的重藥的
[00:26:58.400 --> 00:27:00.480]  第二
[00:27:00.480 --> 00:27:02.160]  以利亞和以利沙的時間
[00:27:02.160 --> 00:27:04.080]  以利亞和以利沙的時間就是
[00:27:04.120 --> 00:27:06.400]  那段至以色列人完全已經
[00:27:06.400 --> 00:27:09.600]  淹沒在異邦的宗教裡面
[00:27:09.600 --> 00:27:12.440]  他們根本不知道誰是真誰是假的神的時候
[00:27:12.440 --> 00:27:14.160]  神就要特別顯出
[00:27:14.160 --> 00:27:17.720]  祂自己的其面為真實和唯一
[00:27:17.720 --> 00:27:20.520]  勝過其他別神的主宰
[00:27:20.520 --> 00:27:21.560]  第三
[00:27:21.560 --> 00:27:22.840]  當然耶穌基督的例子
[00:27:22.840 --> 00:27:27.720]  很明顯是人和神的關係的一個新紀元
[00:27:27.720 --> 00:27:31.040]  和新的教會神的身體的建立
[00:27:31.040 --> 00:27:32.680]  這個就更多的神蹟
[00:27:32.680 --> 00:27:33.720]  這個不奇怪
[00:27:33.720 --> 00:27:35.920]  意思就是說
[00:27:35.920 --> 00:27:37.680]  神有神蹟
[00:27:37.680 --> 00:27:39.160]  就是超自然的神蹟
[00:27:39.160 --> 00:27:43.120]  是一定有祂特別的意思
[00:27:43.120 --> 00:27:44.920]  那你說聖經之後
[00:27:44.920 --> 00:27:46.520]  也有祂的需要
[00:27:46.520 --> 00:27:47.800]  那有些不同
[00:27:47.800 --> 00:27:48.880]  在神學上
[00:27:48.880 --> 00:27:52.440]  我們說這是神啟示的足夠性
[00:27:52.440 --> 00:27:53.560]  在神學上
[00:27:53.560 --> 00:27:56.040]  就是說我們有聖經
[00:27:56.040 --> 00:27:57.960]  有了聖靈
[00:27:57.960 --> 00:27:58.840]  寫完了
[00:27:58.840 --> 00:27:59.400]  啟示錄
[00:27:59.400 --> 00:28:00.560]  這個我們今天不詳細說
[00:28:00.560 --> 00:28:01.800]  到啟示錄寫完了
[00:28:01.800 --> 00:28:04.080]  所以我們不承認啟示錄之後再寫的
[00:28:04.080 --> 00:28:05.640]  那些是神的啟示
[00:28:05.640 --> 00:28:07.480]  為什麼我們不承認《摩門經》
[00:28:07.480 --> 00:28:08.880]  不承認《可蘭經》
[00:28:08.880 --> 00:28:12.160]  因為我們今天不詳細說神學的論點
[00:28:12.160 --> 00:28:13.320]  不過這是我們一直以來
[00:28:13.320 --> 00:28:16.800]  很多神學上的論據
[00:28:16.800 --> 00:28:19.480]  聖經本身對於人和神
[00:28:19.480 --> 00:28:21.560]  神對人的要求
[00:28:21.560 --> 00:28:22.920]  我們怎麼可以得救
[00:28:22.920 --> 00:28:24.240]  我們怎麼可以過一個
[00:28:24.240 --> 00:28:27.120]  合乎神心意的生活
[00:28:27.120 --> 00:28:27.960]  與教訓督責
