
[00:00:00.000 --> 00:00:01.300]  在聖誕節期間
[00:17:37.500 --> 00:17:39.500]  每個人都跑了
[00:17:39.500 --> 00:17:41.500]  沒有人幫他們
[00:17:41.500 --> 00:17:43.500]  這是最終的結果
[00:17:43.500 --> 00:17:45.500]  當人不信的時候
[00:17:45.500 --> 00:17:47.500]  用很多方法想解決問題
[00:17:47.500 --> 00:17:49.500]  但最終帶來的是更大的災禍
[00:17:49.500 --> 00:17:51.500]  因此聖經說
[00:17:51.500 --> 00:17:53.500]  你們得力在乎
[00:17:53.500 --> 00:17:55.500]  安穩
[00:17:55.500 --> 00:17:57.500]  在當中安息自己
[00:17:57.500 --> 00:17:59.500]  去知道祂是上帝
[00:17:59.500 --> 00:18:01.500]  祂是監察人心的
[00:18:01.500 --> 00:18:03.500]  因此悔改
[00:18:03.500 --> 00:18:05.500]  在當中去思想
[00:18:05.500 --> 00:18:07.500]  那位神是偉大的上帝
[00:18:07.500 --> 00:18:09.500]  因此全心去信靠祂
[00:18:09.500 --> 00:18:11.500]  去倚靠祂
[00:18:11.500 --> 00:18:13.500]  各位電影節目
[00:18:13.500 --> 00:18:15.500]  我所說的
[00:18:15.500 --> 00:18:17.500]  不單單是說我們信耶穌的初時
[00:18:17.500 --> 00:18:19.500]  我們信耶穌
[00:18:19.500 --> 00:18:21.500]  信心
[00:18:21.500 --> 00:18:23.500]  是說人生整條路
[00:18:23.500 --> 00:18:25.500]  不斷地來信靠
[00:18:25.500 --> 00:18:27.500]  不斷地來相信
[00:18:27.500 --> 00:18:29.500]  信靠這位上帝
[00:18:29.500 --> 00:18:31.500]  因為
[00:18:31.500 --> 00:18:33.500]  這位上帝
[00:18:33.500 --> 00:18:35.500]  這位姐妹跟我分享
[00:18:35.500 --> 00:18:37.500]  她說到她自己
[00:18:37.500 --> 00:18:39.500]  有一段日子很多的憂慮
[00:18:39.500 --> 00:18:41.500]  擔心身體有些毛病
[00:18:41.500 --> 00:18:43.500]  有些傷口一直都未曾康復
[00:18:43.500 --> 00:18:45.500]  很擔心有癌症
[00:18:45.500 --> 00:18:47.500]  在那段時間
[00:18:47.500 --> 00:18:49.500]  經常都不太安樂
[00:18:49.500 --> 00:18:51.500]  直到星期四的祈禱會
[00:18:51.500 --> 00:18:53.500]  目者講及一件事情
[00:18:53.500 --> 00:18:55.500]  她說你們面對憂慮的時候
[00:18:55.500 --> 00:18:57.500]  有三個步驟
[00:18:57.500 --> 00:18:59.500]  要留意
[00:18:59.500 --> 00:19:01.500]  第一要回想
[00:19:01.500 --> 00:19:03.500]  第二要交托
[00:19:03.500 --> 00:19:05.500]  第三要回轉
[00:19:05.500 --> 00:19:07.500]  回想神過去
[00:19:07.500 --> 00:19:09.500]  怎樣恩待你
[00:19:09.500 --> 00:19:11.500]  第二
[00:19:11.500 --> 00:19:13.500]  要將你的憂慮交托給神
[00:19:13.500 --> 00:19:15.500]  第三
[00:19:15.500 --> 00:19:17.500]  要悔改
[00:19:17.500 --> 00:19:19.500]  回轉
[00:19:19.500 --> 00:19:21.500]  為了你的不信
[00:19:21.500 --> 00:19:23.500]  為了你的小信求神赦免你
[00:19:23.500 --> 00:19:25.500]  為了你輕視神的作為
[00:19:25.500 --> 00:19:27.500]  求神赦免你
[00:19:27.500 --> 00:19:29.500]  這位姐妹就按照這個提醒
[00:19:29.500 --> 00:19:31.500]  回去祈禱認罪
[00:19:31.500 --> 00:19:33.500]  當她認罪之後
[00:19:33.500 --> 00:19:35.500]  她發覺自己內心平安
[00:19:35.500 --> 00:19:37.500]  然後很奇妙
[00:19:37.500 --> 00:19:39.500]  大概一個星期左右
[00:19:39.500 --> 00:19:41.500]  有人介紹一些藥品給她
[00:19:41.500 --> 00:19:43.500]  當她用藥品的時候
[00:19:43.500 --> 00:19:45.500]  發覺這些傷口
[00:19:45.500 --> 00:19:47.500]  很短的時間就完全復原
[00:19:47.500 --> 00:19:49.500]  她心裏很感謝神
[00:19:49.500 --> 00:19:51.500]  因為神願意施恩給她
[00:19:51.500 --> 00:19:55.500]  各位弟兄姊妹
[00:19:55.500 --> 00:19:57.500]  最後當我們不信的時候
[00:19:57.500 --> 00:19:59.500]  是得罪神
[00:19:59.500 --> 00:20:01.500]  而我們需要在神面前悔改
[00:20:01.500 --> 00:20:03.500]  求神赦免我們的不信
[00:20:03.500 --> 00:20:05.500]  重新去全心地
[00:20:05.500 --> 00:20:07.500]  信靠祂
[00:20:07.500 --> 00:20:09.500]  我自己都記得有一次
[00:20:09.500 --> 00:20:11.500]  我內心有些憂慮
[00:20:11.500 --> 00:20:13.500]  心裏掛念的事情
[00:20:13.500 --> 00:20:15.500]  當我自己有些掛慮的時候
[00:20:15.500 --> 00:20:17.500]  突然醒覺自己內心的掛慮
[00:20:17.500 --> 00:20:19.500]  我就求神赦免我
[00:20:19.500 --> 00:20:21.500]  在赦免的祈求裏面
[00:20:21.500 --> 00:20:23.500]  我感謝神
[00:20:23.500 --> 00:20:25.500]  我感謝神將平安賜給我
[00:20:25.500 --> 00:20:27.500]  後來我再打開聖經一看的時候
[00:20:27.500 --> 00:20:29.500]  看到一節很熟悉的經文
[00:20:29.500 --> 00:20:31.500]  以弗蘇書第一章裏所講
[00:20:31.500 --> 00:20:33.500]  聖經說
[00:20:33.500 --> 00:20:35.500]  向信他的人
[00:20:35.500 --> 00:20:37.500]  所顯的能力
[00:20:37.500 --> 00:20:39.500]  是何等浩大
[00:20:39.500 --> 00:20:41.500]  神在當中提醒我
[00:20:41.500 --> 00:20:43.500]  你知不知道當你信我的時候
[00:20:43.500 --> 00:20:45.500]  你信靠我的時候
[00:20:45.500 --> 00:20:47.500]  我可以在你心靈當中
[00:20:47.500 --> 00:20:49.500]  顯出何等浩大的能力
[00:20:49.500 --> 00:20:51.500]  但是你要學習去信靠我
[00:20:51.500 --> 00:20:53.500]  我感謝神給我的提醒
[00:20:53.500 --> 00:20:55.500]  因此我也不斷地鼓勵自己
[00:20:55.500 --> 00:20:57.500]  鼓勵弟兄姊妹
[00:20:57.500 --> 00:20:59.500]  不單止信耶穌的時候
[00:20:59.500 --> 00:21:01.500]  信主
[00:21:01.500 --> 00:21:03.500]  一生堅定地信靠主
[00:21:03.500 --> 00:21:05.500]  得救在乎歸回
[00:21:05.500 --> 00:21:07.500]  安息
[00:21:07.500 --> 00:21:09.500]  得力在乎平靜
[00:21:09.500 --> 00:21:11.500]  信靠
[00:21:11.500 --> 00:21:13.500]  這正是聖經給我們重要的方向
[00:21:13.500 --> 00:21:15.500]  我們再看另一方面
[00:21:15.500 --> 00:21:17.500]  在聖經來到第十八節的時候
[00:21:17.500 --> 00:21:19.500]  聖經提到
[00:21:19.500 --> 00:21:21.500]  沒錯有人會跌倒
[00:21:21.500 --> 00:21:23.500]  但是神仍然渴慕向我們施恩
[00:21:23.500 --> 00:21:25.500]  第十八節我想大家一起讀
[00:21:25.500 --> 00:21:27.500]  一節很重要的經文
[00:21:27.500 --> 00:21:29.500]  耶和華必然等候
[00:21:29.500 --> 00:21:31.500]  要施恩給你們
[00:21:31.500 --> 00:21:33.500]  必然興起
[00:21:33.500 --> 00:21:35.500]  好憐憫你們
[00:21:35.500 --> 00:21:37.500]  因為耶和華是透明的神
[00:21:37.500 --> 00:21:39.500]  彈劾彈劾的
[00:21:39.500 --> 00:21:41.500]  都是有福的
[00:21:41.500 --> 00:21:43.500]  耶和華必然等候
[00:21:43.500 --> 00:21:45.500]  神等什麼呢
[00:21:45.500 --> 00:21:47.500]  祂是等候機會
[00:21:47.500 --> 00:21:49.500]  祂未曾放棄我們
[00:21:49.500 --> 00:21:51.500]  好想我們能夠回轉
[00:21:51.500 --> 00:21:53.500]  祂可以再向我們施恩
[00:21:53.500 --> 00:21:55.500]  祂等候著
[00:21:55.500 --> 00:21:57.500]  很積極地找機會
[00:21:57.500 --> 00:21:59.500]  要向我們施恩
[00:21:59.500 --> 00:22:01.500]  下面聖經說
[00:22:01.500 --> 00:22:03.500]  要施恩的要字
[00:22:03.500 --> 00:22:05.500]  在原來的文字
[00:22:05.500 --> 00:22:07.500]  包含了一種很渴慕的意思
[00:22:07.500 --> 00:22:09.500]  好想好想能夠向我們施恩
[00:22:09.500 --> 00:22:11.500]  因為祂的本性
[00:22:11.500 --> 00:22:13.500]  就是憐憫的神
[00:22:13.500 --> 00:22:15.500]  聖經說
[00:22:15.500 --> 00:22:17.500]  好憐憫你們
[00:22:17.500 --> 00:22:19.500]  有些時候我們會信心軟弱
[00:22:19.500 --> 00:22:21.500]  甚至會跌倒
[00:22:21.500 --> 00:22:23.500]  甚至會做一些不應該做的事情
[00:22:23.500 --> 00:22:25.500]  帶來給自己羞辱
[00:22:25.500 --> 00:22:27.500]  但是神仍然憐憫我們
[00:22:27.500 --> 00:22:29.500]  告訴我們
[00:22:29.500 --> 00:22:31.500]  神是公平的神
[00:22:31.500 --> 00:22:33.500]  沒錯 祂是審判的神
[00:22:33.500 --> 00:22:35.500]  但神同時是那位願意施憐憫的上帝
[00:22:35.500 --> 00:22:37.500]  什麼時候我們跌倒之後
[00:22:37.500 --> 00:22:39.500]  什麼時候再起來
[00:22:39.500 --> 00:22:41.500]  重新尋求祂
[00:22:41.500 --> 00:22:43.500]  我們就會重得幫助
[00:22:43.500 --> 00:22:45.500]  聖經說
[00:22:45.500 --> 00:22:47.500]  凡等候他的
[00:22:47.500 --> 00:22:49.500]  都是有福的
[00:22:49.500 --> 00:22:51.500]  這種福氣
[00:22:51.500 --> 00:22:53.500]  是永遠留不到那些尋求神的人
[00:22:53.500 --> 00:22:55.500]  聖經說
[00:22:55.500 --> 00:22:57.500]  你們回來 你們迴轉
[00:22:57.500 --> 00:22:59.500]  我等候著你
[00:22:59.500 --> 00:23:01.500]  好想施恩給你
[00:23:01.500 --> 00:23:03.500]  你迴轉的時候
[00:23:03.500 --> 00:23:05.500]  我就再向你施恩
[00:23:05.500 --> 00:23:07.500]  剛剛上星期四
[00:23:07.500 --> 00:23:09.500]  教會有星期三 星期四兩晚的浸禮
[00:23:09.500 --> 00:23:11.500]  星期四我聽到
[00:23:11.500 --> 00:23:13.500]  一位香港見證
[00:23:13.500 --> 00:23:15.500]  可能在我們中間也未定
[00:23:15.500 --> 00:23:17.500]  他就說到
[00:23:17.500 --> 00:23:19.500]  他有一次聽到一位朋友說他的見證
[00:23:19.500 --> 00:23:21.500]  大家都會認識的
[00:23:21.500 --> 00:23:23.500]  這位雷諭俊先生
[00:23:23.500 --> 00:23:25.500]  那位靈訓老師
[00:23:25.500 --> 00:23:27.500]  說他信主的經過
[00:23:27.500 --> 00:23:29.500]  他以前和爸爸的關係很惡劣
[00:23:29.500 --> 00:23:31.500]  但信主之後很奇妙
[00:23:31.500 --> 00:23:33.500]  和爸爸的關係復合了
[00:23:33.500 --> 00:23:35.500]  和好了
[00:23:35.500 --> 00:23:37.500]  因為弟兄當時聽到的時候就想
[00:23:37.500 --> 00:23:39.500]  他十五歲的時候曾經信過耶穌
[00:23:39.500 --> 00:23:41.500]  一直走自己的路
[00:23:41.500 --> 00:23:43.500]  當時他三十歲
[00:23:43.500 --> 00:23:45.500]  他說我十五年之後
[00:23:45.500 --> 00:23:47.500]  為什麼不再和天父重新和好呢
[00:23:47.500 --> 00:23:49.500]  為什麼不再和天父重新和好呢
[00:23:49.500 --> 00:23:51.500]  為什麼不再和天父重新和好呢
[00:23:51.500 --> 00:23:53.500]  因此他就再次決志歸向神
[00:23:53.500 --> 00:23:55.500]  神恩代他保守他
[00:23:55.500 --> 00:23:57.500]  因此他平安地有他的工作
[00:23:57.500 --> 00:23:59.500]  然後回到教會受洗
[00:23:59.500 --> 00:24:01.500]  各位靈姐妹
[00:24:01.500 --> 00:24:03.500]  這位上帝
[00:24:03.500 --> 00:24:05.500]  等候我們回去
[00:24:05.500 --> 00:24:07.500]  等候我們再回去
[00:24:07.500 --> 00:24:09.500]  然後將恩典再次給我們
[00:24:09.500 --> 00:24:11.500]  請你再看下一條經文
[00:24:11.500 --> 00:24:13.500]  第二十節說
[00:24:13.500 --> 00:24:15.500]  沒錯 以前曾經經歷艱難
[00:24:15.500 --> 00:24:17.500]  他以艱難給你當餅
[00:24:17.500 --> 00:24:19.500]  以困苦給你當水
[00:24:19.500 --> 00:24:21.500]  但是今天
[00:24:21.500 --> 00:24:23.500]  當你去轉回的時候
[00:24:23.500 --> 00:24:25.500]  你的教師卻不再隱藏
[00:24:25.500 --> 00:24:27.500]  神好像你的教師
[00:24:27.500 --> 00:24:29.500]  上去指教你
[00:24:29.500 --> 00:24:31.500]  你眼睛好像看到神一樣
[00:24:31.500 --> 00:24:33.500]  你或向左或向右
[00:24:33.500 --> 00:24:35.500]  你必聽見後邊有聲音說
[00:24:35.500 --> 00:24:37.500]  說什麼
[00:24:37.500 --> 00:24:39.500]  這是正路
[00:24:39.500 --> 00:24:41.500]  要行在其間
[00:24:41.500 --> 00:24:43.500]  這位上帝
[00:24:43.500 --> 00:24:45.500]  很貼近我們
[00:24:45.500 --> 00:24:47.500]  人生來到很多十字路口
[00:24:47.500 --> 00:24:49.500]  他會指教你
[00:24:49.500 --> 00:24:51.500]  如何走人生的路
[00:24:51.500 --> 00:24:53.500]  因為你信靠他
[00:24:53.500 --> 00:24:55.500]  他應許要指引你走當走的路
[00:24:55.500 --> 00:24:57.500]  過去你倚靠其他的人
[00:24:57.500 --> 00:24:59.500]  其他的偶像
[00:24:59.500 --> 00:25:01.500]  這個時候你放棄了
[00:25:01.500 --> 00:25:03.500]  二十二節說
[00:25:03.500 --> 00:25:05.500]  那些很貴重的
[00:25:05.500 --> 00:25:07.500]  用金度金度銀的偶像
[00:25:07.500 --> 00:25:09.500]  全部拋棄了
[00:25:09.500 --> 00:25:11.500]  不再要了
[00:25:11.500 --> 00:25:13.500]  好像一些污穢的物品
[00:25:13.500 --> 00:25:15.500]  將它拋棄
[00:25:15.500 --> 00:25:17.500]  然後對著這些偶像說
[00:25:17.500 --> 00:25:19.500]  走吧 我不要你了
[00:25:19.500 --> 00:25:21.500]  當人認識神的真實的時候
[00:25:21.500 --> 00:25:23.500]  他就不願意再
[00:25:23.500 --> 00:25:25.500]  倚靠人
[00:25:25.500 --> 00:25:27.500]  倚靠其他一切的偶像
[00:25:27.500 --> 00:25:29.500]  而領受神給他的恩典
[00:25:29.500 --> 00:25:31.500]  各位聽眾
[00:25:31.500 --> 00:25:33.500]  各位聽眾
[00:25:33.500 --> 00:25:35.500]  我再說
[00:25:35.500 --> 00:25:37.500]  我們常常說人生好像有兩條路
[00:25:37.500 --> 00:25:39.500]  一條路
[00:25:39.500 --> 00:25:41.500]  就是我們自己作出來
[00:25:41.500 --> 00:25:43.500]  我們自己要走自己的路
[00:25:43.500 --> 00:25:45.500]  證明我可以
[00:25:45.500 --> 00:25:47.500]  靠自己
[00:25:47.500 --> 00:25:49.500]  去找自己人生的路
[00:25:49.500 --> 00:25:51.500]  基督徒知道
[00:25:51.500 --> 00:25:53.500]  救恩的路不是自己作出來
[00:25:53.500 --> 00:25:55.500]  是神預備好
[00:25:55.500 --> 00:25:57.500]  因此憑信心
[00:25:57.500 --> 00:25:59.500]  領受神的義
[00:25:59.500 --> 00:26:01.500]  但進入救恩之路之後
[00:26:01.500 --> 00:26:03.500]  要常常鼓勵自己
[00:26:03.500 --> 00:26:05.500]  每一天去信靠神
[00:26:05.500 --> 00:26:07.500]  有什麼得罪神的地方
[00:26:07.500 --> 00:26:09.500]  迴轉
[00:26:09.500 --> 00:26:11.500]  然後信靠祂
[00:26:11.500 --> 00:26:13.500]  你就繼續走在
[00:26:13.500 --> 00:26:15.500]  恩典之路
[00:26:15.500 --> 00:26:17.500]  聖誕節提醒我們
[00:26:17.500 --> 00:26:19.500]  聖誕的中心
[00:26:19.500 --> 00:26:21.500]  是耶穌基督
[00:26:21.500 --> 00:26:23.500]  一個跟隨耶穌基督的人
[00:26:23.500 --> 00:26:25.500]  永遠保守著
[00:26:25.500 --> 00:26:27.500]  自己敬畏神
[00:26:27.500 --> 00:26:29.500]  以及信靠的心
[00:26:29.500 --> 00:26:31.500]  永遠走在
[00:26:31.500 --> 00:26:33.500]  這條善路上
[00:26:33.500 --> 00:26:35.500]  有神與你同在
[00:26:35.500 --> 00:26:37.500]  有神的平安
[00:26:37.500 --> 00:26:39.500]  充滿你的生命
[00:26:39.500 --> 00:26:41.500]  我們一起祈禱
[00:26:41.500 --> 00:26:43.500]  我們一起祈禱

