
[00:00:00.000 --> 00:00:03.360]  大家會知道我們在今年特別強調
[00:18:28.720 --> 00:18:30.040]  「不再是我
[00:18:30.040 --> 00:18:33.840]  乃是基督在我裡面活著」
[00:18:33.840 --> 00:18:36.360]  耶穌基督真正成為了你的生命
[00:18:36.360 --> 00:18:40.520]  你按祂的心意行事決定
[00:18:40.520 --> 00:18:42.760]  你就得著基督
[00:18:42.760 --> 00:18:45.560]  我有一次在美國遇到一位弟兄
[00:18:45.560 --> 00:18:52.160]  這位弟兄剛剛安排了去泰國宣教
[00:18:52.160 --> 00:18:53.520]  他跟我分享一件事
[00:18:53.520 --> 00:18:57.360]  他說當我在預備來到啟程的時候
[00:18:57.360 --> 00:18:59.520]  我太太就會在公司裡面
[00:18:59.520 --> 00:19:02.480]  預備來向公司請辭
[00:19:02.480 --> 00:19:08.240]  那天回到公司的時候
[00:19:08.240 --> 00:19:09.440]  大家一起開會
[00:19:09.440 --> 00:19:10.840]  在開會的過程中
[00:19:10.840 --> 00:19:15.280]  這位姐妹的上司突然提出
[00:19:15.280 --> 00:19:18.160]  他說「我需要辭職了」
[00:19:18.160 --> 00:19:19.880]  大老闆一聽見就很不開心
[00:19:19.880 --> 00:19:20.800]  一路跟他談
[00:19:20.800 --> 00:19:22.840]  但最後都挽留不了他
[00:19:22.840 --> 00:19:24.240]  在氣憤之餘
[00:19:24.240 --> 00:19:26.400]  大老闆就馬上指著這位姐妹
[00:19:26.400 --> 00:19:28.880]  「好 你接他的職位
[00:19:28.880 --> 00:19:31.960]  我每年加你兩萬美金
[00:19:31.960 --> 00:19:36.360]  馬上就升他做一個更高級的位置」
[00:19:36.360 --> 00:19:37.760]  這位姐妹內心很掙扎
[00:19:37.760 --> 00:19:40.400]  一方面當然開心別人賞識她
[00:19:40.400 --> 00:19:42.960]  但自己的心還是想請辭
[00:19:42.960 --> 00:19:44.880]  如果我又辭 他又辭
[00:19:44.880 --> 00:19:47.160]  老闆會不會覺得我們合起來
[00:19:47.160 --> 00:19:50.600]  來玩弄公司呢
[00:19:50.600 --> 00:19:52.080]  所以內心很掙扎
[00:19:52.080 --> 00:19:54.480]  老闆說「你以後做他的工作
[00:19:54.480 --> 00:19:57.040]  以後給你升職」
[00:19:57.040 --> 00:19:59.920]  她內心默默地祈禱
[00:19:59.920 --> 00:20:03.400]  當中有一種取捨的掙扎
[00:20:03.400 --> 00:20:05.840]  在那時候聖靈感動她
[00:20:05.840 --> 00:20:08.160]  她就放膽說出來
[00:20:08.160 --> 00:20:12.760]  她說「大老闆 我也請辭了
[00:20:12.760 --> 00:20:14.760]  我都會不做
[00:20:14.760 --> 00:20:17.720]  不因為我不喜歡這份工作
[00:20:17.720 --> 00:20:20.040]  只因為我丈夫會去到泰國
[00:20:20.040 --> 00:20:22.080]  我們一起會過去」
[00:20:22.080 --> 00:20:23.720]  當然大老闆也不高興
[00:20:23.720 --> 00:20:27.400]  但她就放膽地說出來
[00:20:27.400 --> 00:20:29.560]  這對夫婦後來他們去到泰國
[00:20:29.560 --> 00:20:31.920]  有他們很美好的侍奉
[00:20:31.920 --> 00:20:32.640]  當我聽到的時候
[00:20:32.640 --> 00:20:34.360]  我心裏面也會這樣想
[00:20:34.360 --> 00:20:37.240]  很多時候
[00:20:37.240 --> 00:20:39.920]  神給我們很多的豐富
[00:20:39.920 --> 00:20:43.640]  給我們物質或者關係上的豐富
[00:20:43.640 --> 00:20:47.440]  因為祂不論是懂得將祂的恩典賜給我們
[00:20:47.440 --> 00:20:52.120]  但有些時候祂讓我們面對一些取捨的關頭
[00:20:52.120 --> 00:20:54.320]  要試一試
[00:20:54.320 --> 00:20:59.000]  究竟我們是否願意愛祂多過其他
[00:20:59.000 --> 00:21:00.800]  在那些關頭裏面
[00:21:00.800 --> 00:21:03.280]  我們需要一份的自由
[00:21:03.280 --> 00:21:05.120]  就是不給任何的成就
[00:21:05.120 --> 00:21:08.520]  任何的地位來綁住我們
[00:21:08.520 --> 00:21:11.600]  以致我們不能回應神
[00:21:11.600 --> 00:21:13.720]  你和我內心需要一份的自由
[00:21:13.720 --> 00:21:17.320]  能夠隨時回應神對我們的心意
[00:21:17.320 --> 00:21:19.000]  無論是一些大的事情
[00:21:19.000 --> 00:21:21.920]  或者一些生活上的小事情
[00:21:21.920 --> 00:21:24.080]  當我們能夠回應神的時候
[00:21:24.080 --> 00:21:28.280]  我們就更加得著基督
[00:21:28.280 --> 00:21:31.320]  大家會記得剛才唱那首詩歌
[00:21:31.320 --> 00:21:33.760]  《我寧願有耶穌》嗎?
[00:21:33.760 --> 00:21:37.000]  這首詩歌我百聽百唱不厭
[00:21:37.000 --> 00:21:38.680]  每次唱的時候都感受到
[00:21:38.680 --> 00:21:40.600]  我寧願有耶穌
[00:21:40.600 --> 00:21:42.240]  勝過榮華
[00:21:42.240 --> 00:21:44.040]  勝過富貴
[00:21:44.040 --> 00:21:46.960]  勝過明星
[00:21:46.960 --> 00:21:48.320]  有些時候我們這樣唱
[00:21:48.320 --> 00:21:50.800]  但不知道實際當面對處境的時候
[00:21:50.800 --> 00:21:53.160]  是否也能夠這樣做呢?
[00:21:53.160 --> 00:21:55.560]  我記得以前我曾經去一些監獄裏面
[00:21:55.560 --> 00:21:57.520]  做一些監獄報道
[00:21:57.520 --> 00:21:58.960]  鼓勵一些朋友
[00:21:58.960 --> 00:22:01.080]  信耶穌有平安和喜樂
[00:22:01.080 --> 00:22:03.800]  你追求信耶穌吧
[00:22:03.800 --> 00:22:05.720]  接著他們就唱一首歌
[00:22:05.720 --> 00:22:07.240]  我們教他們唱歌
[00:22:07.240 --> 00:22:09.480]  信耶穌有平安和喜樂
[00:22:09.480 --> 00:22:12.600]  我很深刻記得其中一些男士
[00:22:12.600 --> 00:22:14.520]  大聲地唱歌
[00:22:14.520 --> 00:22:19.200]  信耶穌有餅乾有可樂
[00:22:19.200 --> 00:22:21.440]  很開心地唱給我聽
[00:22:21.440 --> 00:22:25.440]  我也不知道是很生氣還是很笑
[00:22:25.440 --> 00:22:27.400]  信耶穌
[00:22:27.400 --> 00:22:29.880]  一定會供應我們生活的需要
[00:22:29.880 --> 00:22:32.520]  不過不一定有餅乾可樂
[00:22:32.520 --> 00:22:34.520]  但人的心就會希望得到
[00:22:34.520 --> 00:22:37.280]  這一切的滿足
[00:22:37.280 --> 00:22:39.160]  在我們的生活裏面
[00:22:39.160 --> 00:22:41.640]  有些時候神會不給我們
[00:22:41.640 --> 00:22:43.680]  我們想得到的
[00:22:43.680 --> 00:22:46.000]  但其實祂渴望我們
[00:22:46.000 --> 00:22:50.320]  去自由地選擇得著主自己
[00:22:50.320 --> 00:22:51.760]  不是勉強我們
[00:22:51.760 --> 00:22:54.400]  是我們自由地放下其他
[00:22:54.400 --> 00:22:56.200]  為要向主表達出
[00:22:56.200 --> 00:23:00.360]  我們想得到的是主自己
[00:23:00.360 --> 00:23:03.200]  因此保羅在這裏很清楚地說
[00:23:03.200 --> 00:23:06.240]  第九節
[00:23:06.240 --> 00:23:08.800]  「並且得以在他裏面
[00:23:08.800 --> 00:23:12.200]  不是有自己因律法而得的義
[00:23:12.200 --> 00:23:15.280]  乃是有因信基督的義
[00:23:15.280 --> 00:23:18.040]  就是因信神而來的義」
[00:23:18.040 --> 00:23:20.600]  一直說信心去領受的
[00:23:20.600 --> 00:23:24.280]  不是自己去賺取回來的
[00:23:24.280 --> 00:23:25.280]  第十節
[00:23:25.280 --> 00:23:27.040]  「使我認識基督
[00:23:27.040 --> 00:23:29.240]  曉得祂復活的大能
[00:23:29.240 --> 00:23:32.040]  並且曉得和祂一同受苦
[00:23:32.040 --> 00:23:34.640]  效法祂的死」
[00:23:34.640 --> 00:23:36.440]  「使我認識基督」
[00:23:36.440 --> 00:23:37.960]  聖經提到
[00:23:37.960 --> 00:23:40.800]  不單止是我們試下放下其他的
[00:23:40.800 --> 00:23:43.280]  萬事看作有損
[00:23:43.280 --> 00:23:45.640]  而是不斷在信心當中操練
[00:23:45.640 --> 00:23:47.960]  以至能夠得著基督
[00:23:47.960 --> 00:23:50.360]  這個信心聖經提及就是
[00:23:50.360 --> 00:23:53.760]  「使我認識基督」
[00:23:53.760 --> 00:23:56.040]  大家知道當聖經提到認識的時候
[00:23:56.040 --> 00:23:59.280]  常常說一種生命關係的認識
[00:23:59.280 --> 00:24:02.160]  不是投入一些資料性的認識
[00:24:02.160 --> 00:24:06.000]  好像丈夫和太太之間的關係
[00:24:06.000 --> 00:24:07.920]  叫做認識
[00:24:07.920 --> 00:24:09.680]  「使我認識基督
[00:24:09.680 --> 00:24:12.920]  曉得祂復活的大能
[00:24:12.920 --> 00:24:15.400]  是明白耶穌基督的大能
[00:24:15.400 --> 00:24:18.200]  如何在我的生命當中發動
[00:24:18.200 --> 00:24:20.600]  而經歷那種改變
[00:24:20.600 --> 00:24:25.680]  去明白復活的大能」
[00:24:25.680 --> 00:24:27.400]  一位姐妹
[00:24:27.400 --> 00:24:29.480]  老年的時候信主
[00:24:29.480 --> 00:24:34.840]  她以前是一個師姑
[00:24:34.840 --> 00:24:40.600]  她本身想透過念經來改變自己
[00:24:40.600 --> 00:24:44.360]  因為她的脾氣很惡劣
[00:24:44.360 --> 00:24:47.120]  在家聽到她念經的時候
[00:24:47.120 --> 00:24:48.080]  不覺得平安
[00:24:48.080 --> 00:24:52.360]  因為她念完經之後就會罵人
[00:24:52.360 --> 00:24:55.360]  很遠就聽到她罵人的聲音
[00:24:55.360 --> 00:24:57.320]  所以她怎樣吃齋
[00:24:57.320 --> 00:25:00.760]  怎樣去幫自己都改變不了自己
[00:25:00.760 --> 00:25:01.880]  但是很奇妙
[00:25:01.880 --> 00:25:04.800]  後來有人幫助她信耶穌
[00:25:04.800 --> 00:25:08.080]  信耶穌之後她的生命很明顯地改變
[00:25:08.080 --> 00:25:09.720]  很遠就聽到她的聲音
[00:25:09.720 --> 00:25:11.320]  不過現在她在唱詩
[00:25:11.320 --> 00:25:13.800]  在讚美神
[00:25:13.800 --> 00:25:15.760]  鄰近的街坊認識她
[00:25:15.760 --> 00:25:18.560]  以前遠遠見到她就罵人
[00:25:18.560 --> 00:25:19.960]  現在遠遠見到她
[00:25:19.960 --> 00:25:21.760]  見到她笑容滿面
[00:25:21.760 --> 00:25:23.960]  很開心地和別人打招呼
[00:25:23.960 --> 00:25:25.360]  問候人
[00:25:25.360 --> 00:25:28.600]  他們就很清楚見到她的改變
[00:25:28.600 --> 00:25:30.200]  很多的教徒經歷到
[00:25:30.200 --> 00:25:34.040]  神的大能去改變他們的生命
[00:25:34.040 --> 00:25:35.560]  因為認識耶穌
[00:25:35.560 --> 00:25:39.000]  和耶穌建立一種正常的關係
[00:25:39.000 --> 00:25:41.760]  或者在得著基督的過程中
[00:25:41.760 --> 00:25:47.760]  自己是不斷不斷地經歷神改變自己
[00:25:47.760 --> 00:25:50.240]  基督的大能不再是抽象
[00:25:50.240 --> 00:25:52.040]  而是復活的能力
[00:25:52.040 --> 00:25:55.360]  在我生命當中不斷地發動
[00:25:55.360 --> 00:25:59.040]  因此就算是和主一起受苦
[00:25:59.040 --> 00:26:00.760]  也都很甘願意
[00:26:00.760 --> 00:26:03.320]  為主的緣故受一些苦楚
[00:26:03.320 --> 00:26:05.920]  甚至效法祂的死
[00:26:05.920 --> 00:26:08.040]  祂的捨己
[00:26:08.040 --> 00:26:10.480]  也都甘心諾言
[00:26:10.480 --> 00:26:15.760]  而進入和基督那種完全的合一的關係
[00:26:15.760 --> 00:26:16.960]  到最後的時候
[00:26:16.960 --> 00:26:17.720]  十一節就說
[00:26:17.720 --> 00:26:21.880]  「或者我也得以從死裡復活」
[00:26:21.880 --> 00:26:25.720]  或者這句話不表示保羅不肯定
[00:26:25.720 --> 00:26:28.560]  只是他一種很謙虛的表達
[00:26:28.560 --> 00:26:31.800]  因為你記得第一章第23節
[00:26:31.800 --> 00:26:32.840]  保羅清楚說
[00:26:32.840 --> 00:26:37.280]  他離世與基督同住是怎樣的
[00:26:37.280 --> 00:26:39.280]  好得無比的
[00:26:39.280 --> 00:26:43.360]  他很清楚自己會與基督同在
[00:26:43.360 --> 00:26:45.240]  他一定能夠與基督同在
[00:26:45.240 --> 00:26:47.160]  會一定經歷復活
[00:26:47.160 --> 00:26:48.640]  所以他清楚知道
[00:26:48.640 --> 00:26:53.160]  他會領受神給他復活的生命
[00:26:53.160 --> 00:26:55.040]  各位電影姐妹
[00:26:55.040 --> 00:26:58.120]  我們看完這一段經文
[00:26:58.120 --> 00:27:01.440]  當你要明白甚麼叫得著基督的時候
[00:27:01.440 --> 00:27:04.200]  不可以單單在頭腦上認識
[00:27:04.200 --> 00:27:07.120]  你要祈禱求神讓你去經歷到
[00:27:07.120 --> 00:27:09.160]  怎樣去真正學習
[00:27:09.160 --> 00:27:13.520]  去放下對其他事情的倚靠
[00:27:13.520 --> 00:27:19.760]  而去經歷在耶穌基督裡面那種完全的滿足
[00:27:19.760 --> 00:27:26.000]  人生的路很快就會完結一個階段
[00:27:26.000 --> 00:27:29.440]  有些人將來在天家的時候
[00:27:29.440 --> 00:27:31.320]  會突然間察覺自己
[00:27:31.320 --> 00:27:35.320]  原來我只不過是僅僅得救
[00:27:35.320 --> 00:27:38.320]  僅僅踏足一腳
[00:27:38.320 --> 00:27:41.200]  關門了就進去了
[00:27:41.200 --> 00:27:44.000]  但有些人當去到天家的時候會發現
[00:27:44.000 --> 00:27:47.680]  神讓他豐豐富富進入神的國度
[00:27:47.680 --> 00:27:49.600]  因為在他世上的時候
[00:27:49.600 --> 00:27:53.040]  他真正去尋求得著基督
[00:27:53.040 --> 00:27:58.080]  神就將完全的恩惠來賜給他
[00:27:58.080 --> 00:27:58.840]  各位電影姐妹
[00:27:58.840 --> 00:28:01.360]  求神給你和給我
[00:28:01.360 --> 00:28:04.720]  都能夠豐豐富富進入神的國度裡面
[00:28:04.720 --> 00:28:05.720]  我們一起祈禱

