
[00:00:00.000 --> 00:00:13.000]  感謝主再一次賜給我機會能夠和各位土內的弟兄姊妹來彼此的勉勵提醒
[00:30:03.000 --> 00:30:06.000]  就可以豐豐富富的
[00:30:06.000 --> 00:30:13.000]  得以進入我們主救主耶穌基督永遠的國
[00:30:13.000 --> 00:30:17.000]  而接受耶穌基督的主權
[00:30:17.000 --> 00:30:26.000]  與我們靈性的追求和長進有密切的關係
[00:30:26.000 --> 00:30:29.000]  一個單單接受主為救主的人
[00:30:29.000 --> 00:30:33.000]  他不一定有屬靈的追求
[00:30:33.000 --> 00:30:37.000]  但是一個接受基督為救主
[00:30:37.000 --> 00:30:40.000]  又接受他為主的人
[00:30:40.000 --> 00:30:50.000]  他會進入一個靈性的登高的一個進程
[00:30:50.000 --> 00:30:55.000]  我們再看第二處
[00:30:55.000 --> 00:31:01.000]  在第二章二十節
[00:31:01.000 --> 00:31:09.000]  倘若他們因認識主救主耶穌基督得以脫離世上的誤會
[00:31:09.000 --> 00:31:14.000]  這裡說怎麼樣脫離世上的誤會呢?
[00:31:14.000 --> 00:31:21.000]  是因為認識主救主耶穌基督
[00:31:21.000 --> 00:31:27.000]  我們再看第三章
[00:31:27.000 --> 00:31:30.000]  第二節
[00:31:30.000 --> 00:31:35.000]  叫你們紀念聖先知御先說說的話
[00:31:35.000 --> 00:31:37.000]  和主救主的命令
[00:31:37.000 --> 00:31:41.000]  就是使徒所傳給你們的
[00:31:41.000 --> 00:31:44.000]  第一要緊的該知道
[00:31:44.000 --> 00:31:47.000]  在末世必有好績效的人
[00:31:47.000 --> 00:31:55.000]  誰從自己的私欲出來績效說主要降臨的應許在哪裡呢?
[00:31:55.000 --> 00:32:02.000]  這是保定基督再來的理論
[00:32:02.000 --> 00:32:05.000]  在這裡彼得說
[00:32:05.000 --> 00:32:12.000]  我們要記得主救主給我們的命令
[00:32:12.000 --> 00:32:19.000]  要我們好好準備等後主再來
[00:32:19.000 --> 00:32:29.000]  這件事與主的雙重的名稱又有關係
[00:32:29.000 --> 00:32:33.000]  三章十八節
[00:32:33.000 --> 00:32:42.000]  你們需要在我們主救主耶穌基督的恩典和知識上有長進
[00:32:42.000 --> 00:32:46.000]  這裡提到我們不能在知識上長進
[00:32:46.000 --> 00:32:49.000]  就在恩典上長進
[00:32:49.000 --> 00:32:51.000]  怎麼樣能夠這樣做到呢?
[00:32:51.000 --> 00:32:59.000]  就是接受基督與我們雙重的關係
[00:32:59.000 --> 00:33:04.000]  主救主耶穌基督
[00:33:04.000 --> 00:33:10.000]  所以我們看見在彼得的書信裡頭
[00:33:10.000 --> 00:33:16.000]  他非常著重的傳達的信息
[00:33:16.000 --> 00:33:21.000]  是要我們與主之間有這個雙重的關係
[00:33:21.000 --> 00:33:27.000]  不是單單接受耶穌做自己的救主而已
[00:33:27.000 --> 00:33:37.000]  而是同時來接受他做一生的主宰
[00:33:37.000 --> 00:33:42.000]  人生的中心
[00:33:42.000 --> 00:33:46.000]  我們想到在十字形狀
[00:33:46.000 --> 00:33:50.000]  信徒兩個字出現兩次
[00:33:50.000 --> 00:33:54.000]  門徒兩個字出現四十次
[00:33:54.000 --> 00:33:58.000]  一與二十之敵
[00:33:58.000 --> 00:34:04.000]  可見石頭時代的重點不是在信徒
[00:34:04.000 --> 00:34:10.000]  沒錯信是基本的條件
[00:34:10.000 --> 00:34:16.000]  但是出自石頭時代的教誨
[00:34:16.000 --> 00:34:22.000]  他們再進入做主的門徒
[00:34:22.000 --> 00:34:26.000]  石頭經章九章第二節提到
[00:34:26.000 --> 00:34:29.000]  凡信奉這道的人
[00:34:29.000 --> 00:34:33.000]  道的原來的意思是道路
[00:34:33.000 --> 00:34:35.000]  信奉這道路的人
[00:34:35.000 --> 00:34:39.000]  就是因為信而走這條路的人
[00:34:39.000 --> 00:34:45.000]  這是他們對基督教的觀念認識
[00:34:45.000 --> 00:34:50.000]  基督教是一條人生的路
[00:34:50.000 --> 00:34:54.000]  不是單單一個信條
[00:34:54.000 --> 00:34:59.000]  所以我們超越信條主義
[00:34:59.000 --> 00:35:05.000]  我們進入了一個與主之間
[00:35:05.000 --> 00:35:11.000]  老師門徒救主又是主
[00:35:11.000 --> 00:35:15.000]  我們這樣的屬於他的雙重的
[00:35:15.000 --> 00:35:21.000]  豐富的全倍的一種生命的關係
[00:35:21.000 --> 00:35:26.000]  這是非常非常重要的
[00:35:26.000 --> 00:35:36.000]  我的時間是到十點四十五分對不對
[00:35:36.000 --> 00:35:38.000]  所以還有點時間
[00:35:38.000 --> 00:35:44.000]  我感覺我講了很久了
[00:35:44.000 --> 00:35:48.000]  我怕我的表停了
[00:35:48.000 --> 00:35:51.000]  但是那個秒針還在動
[00:35:51.000 --> 00:35:54.000]  所以看我看了那麼久了
[00:35:54.000 --> 00:35:56.000]  好那麼還有點時間
[00:35:56.000 --> 00:36:01.000]  我們再看下去
[00:36:01.000 --> 00:36:06.000]  那麼我們還有一部的經文
[00:36:06.000 --> 00:36:10.000]  要同樣的訊息的重點
[00:36:10.000 --> 00:36:12.000]  在依附所述
[00:36:12.000 --> 00:36:18.000]  依附所述第二章
[00:36:18.000 --> 00:36:25.000]  這裡又提到大戰的工作
[00:36:25.000 --> 00:36:30.000]  第二章第一節開始
[00:36:30.000 --> 00:36:34.000]  你們死在過犯罪惡之中
[00:36:34.000 --> 00:36:37.000]  他叫你們活過來
[00:36:37.000 --> 00:36:41.000]  那時你們在其中行事為人
[00:36:41.000 --> 00:36:44.000]  隨從軍事的風俗
[00:36:44.000 --> 00:36:48.000]  順服空中掌權者的首領
[00:36:48.000 --> 00:36:55.000]  就是在現今在廢役之子心中運行的邪靈
[00:36:55.000 --> 00:37:01.000]  我們從前也都在他們中間放縱入體的肆意
[00:37:01.000 --> 00:37:06.000]  隨著入體和心中所喜好的去行
[00:37:06.000 --> 00:37:10.000]  本為科怒之子和別人一樣
[00:37:10.000 --> 00:37:13.000]  然而神就豐富的憐憫
[00:37:13.000 --> 00:37:15.000]  因他愛我們的大愛
[00:37:15.000 --> 00:37:18.000]  當我們死在過犯中的時候
[00:37:18.000 --> 00:37:22.000]  便叫我們與基督一同活過來
[00:37:22.000 --> 00:37:24.000]  你們的救贖本乎恩
[00:37:24.000 --> 00:37:28.000]  他又叫我們與基督耶穌一同復活
[00:37:28.000 --> 00:37:32.000]  一同坐在天上
[00:37:32.000 --> 00:37:37.000]  在這裡提到大戰的一個稱呼
[00:37:37.000 --> 00:37:42.000]  空中掌權者的首領
[00:37:42.000 --> 00:37:47.000]  表示他在神之下,在人之上
[00:37:47.000 --> 00:37:51.000]  空中掌權者的首領
[00:37:51.000 --> 00:37:56.000]  他怎麼樣控制世上的人呢?
[00:37:56.000 --> 00:37:59.000]  這裡提到風俗
[00:37:59.000 --> 00:38:04.000]  風俗就是潮流
[00:38:04.000 --> 00:38:09.000]  他要造成一種潮流
[00:38:09.000 --> 00:38:14.000]  讓人在這個潮流中行事為人
[00:38:14.000 --> 00:38:18.000]  不違反這個潮流
[00:38:18.000 --> 00:38:23.000]  被這個潮流控制
[00:38:23.000 --> 00:38:26.000]  這個潮流是怎麼樣的潮流呢?
[00:38:26.000 --> 00:38:27.000]  第三節
[00:38:27.000 --> 00:38:30.000]  放縱入體的肆意
[00:38:30.000 --> 00:38:36.000]  隨著入體和心中所喜好的去行
[00:38:36.000 --> 00:38:38.000]  但現在
[00:38:38.000 --> 00:38:40.000]  在基督裡
[00:38:40.000 --> 00:38:47.000]  我們能夠脫離這個空中掌權者的首領的控制
[00:38:47.000 --> 00:38:49.000]  魂芒
[00:38:49.000 --> 00:38:53.000]  我們現在如何?
[00:38:53.000 --> 00:38:56.000]  比如我們活過來了
[00:38:56.000 --> 00:38:58.000]  得到新生命了
[00:38:58.000 --> 00:39:00.000]  不但得到新生命
[00:39:00.000 --> 00:39:05.000]  而且這六節是非常寶貴重要的一節
[00:39:05.000 --> 00:39:08.000]  也需要解釋
[00:39:08.000 --> 00:39:13.000]  他又叫我們與基督耶穌一同復活
[00:39:13.000 --> 00:39:17.000]  一同坐在天上
[00:39:17.000 --> 00:39:20.000]  一同復活
[00:39:20.000 --> 00:39:23.000]  我們很清楚他的意思了
[00:39:23.000 --> 00:39:27.000]  但是一同坐在天上
[00:39:27.000 --> 00:39:31.000]  是什麼意思呢?
[00:39:31.000 --> 00:39:33.000]  基督徒在世上的時候
[00:39:33.000 --> 00:39:37.000]  還沒有到天堂裡去
[00:39:37.000 --> 00:39:38.000]  但是
[00:39:38.000 --> 00:39:41.000]  與之同復活以後
[00:39:41.000 --> 00:39:50.000]  就開始與主一同在屬天的境界裡
[00:39:50.000 --> 00:39:52.000]  所以這裡說的天上
[00:39:52.000 --> 00:39:55.000]  不是講heaven as a place
[00:39:55.000 --> 00:39:58.000]  是heavenliness
[00:39:58.000 --> 00:40:02.000]  屬天的境界
[00:40:02.000 --> 00:40:09.000]  我們脫離了空中掌權者撒旦的控制
[00:40:09.000 --> 00:40:13.000]  我們脫離了監視
[00:40:13.000 --> 00:40:21.000]  我們現在已經和主過一個屬天的生活
[00:40:21.000 --> 00:40:24.000]  進入屬天的生活裡
[00:40:24.000 --> 00:40:27.000]  所以這裡有一個明顯的對比
[00:40:27.000 --> 00:40:30.000]  第二節提到監視
[00:40:30.000 --> 00:40:33.000]  第六節提到天上
[00:40:33.000 --> 00:40:41.000]  監視是俗世在潮流的衝擊之下
[00:40:41.000 --> 00:40:47.000]  天上是屬天的境界
[00:40:47.000 --> 00:40:48.000]  感謝神
[00:40:48.000 --> 00:40:51.000]  這是一個何等大的轉變
[00:40:51.000 --> 00:41:02.000]  這個時候完全脫離空中掌權者的首領撒旦的控制
[00:41:02.000 --> 00:41:13.000]  我們再看一部說書四章二十二節
[00:41:13.000 --> 00:41:16.000]  給我們一個重要的提示
[00:41:16.000 --> 00:41:21.000]  就要脫去你們從前行為上的舊人
[00:41:21.000 --> 00:41:27.000]  這舊人是因私欲的迷惑漸漸變壞的
[00:41:27.000 --> 00:41:31.000]  漸漸變壞
[00:41:31.000 --> 00:41:38.000]  我們的墮落
[00:41:38.000 --> 00:41:46.000]  開始是一個危機性的
[00:41:46.000 --> 00:41:51.000]  是一個critical moment
[00:41:51.000 --> 00:41:57.000]  但是後來就繼續繼續的更墮落
[00:41:57.000 --> 00:41:58.000]  更墮落
[00:41:58.000 --> 00:42:00.000]  更墮落
[00:42:00.000 --> 00:42:02.000]  漸漸變壞
[00:42:02.000 --> 00:42:05.000]  越來越壞
[00:42:05.000 --> 00:42:09.000]  這是一個逐漸的過程
[00:42:09.000 --> 00:42:12.000]  不是一下子到了坑底
[00:42:12.000 --> 00:42:16.000]  它有一個逐漸的過程
[00:42:16.000 --> 00:42:21.000]  我們看見一個人的墮落也是這樣的
[00:42:21.000 --> 00:42:23.000]  逐漸逐漸逐漸
[00:42:23.000 --> 00:42:26.000]  我們想到羅德
[00:42:26.000 --> 00:42:31.000]  他牽移他的帳篷
[00:42:31.000 --> 00:42:36.000]  漸漸的靠近所多馬
[00:42:36.000 --> 00:42:38.000]  越來越近
[00:42:38.000 --> 00:42:39.000]  越來越近
[00:42:39.000 --> 00:42:41.000]  後來到了城裡面
[00:42:41.000 --> 00:42:46.000]  而且他坐在城門口
[00:42:46.000 --> 00:42:49.000]  有人的解釋就是
[00:42:49.000 --> 00:42:53.000]  他在城門口
[00:42:53.000 --> 00:42:54.000]  一隻腳在城外
[00:42:54.000 --> 00:42:57.000]  一隻腳在城內
[00:42:57.000 --> 00:42:59.000]  但是另外的解釋呢
[00:42:59.000 --> 00:43:02.000]  我相信更正確
[00:43:02.000 --> 00:43:05.000]  那就是當時坐官的人
[00:43:05.000 --> 00:43:08.000]  他坐在城門口
[00:43:08.000 --> 00:43:11.000]  他坐官了
[00:43:11.000 --> 00:43:14.000]  不論近了所多馬
[00:43:14.000 --> 00:43:18.000]  還是在那裡坐官了
[00:43:18.000 --> 00:43:20.000]  結果呢
[00:43:20.000 --> 00:43:28.000]  神要審判所多馬
[00:43:28.000 --> 00:43:29.000]  神憐憫他
[00:43:29.000 --> 00:43:31.000]  要他出來
[00:43:31.000 --> 00:43:36.000]  但是他何等何等勉強勉強
[00:43:36.000 --> 00:43:41.000]  何等的不想不想出來
[00:43:41.000 --> 00:43:49.000]  一直到神就是用他的勉強性的愛
[00:43:49.000 --> 00:43:52.000]  將他拉出來
[00:43:52.000 --> 00:43:54.000]  救出來
[00:43:54.000 --> 00:43:58.000]  那以後他是到了索爾
[00:43:58.000 --> 00:43:59.000]  就是一個小的地方
[00:43:59.000 --> 00:44:03.000]  在一個山洞裡過日子
[00:44:03.000 --> 00:44:08.000]  哎呀這是何等何等的墮落
[00:44:08.000 --> 00:44:13.000]  何等何等的漸漸改變
[00:44:13.000 --> 00:44:15.000]  所以漸漸很厲害啊
[00:44:15.000 --> 00:44:16.000]  漸漸很厲害
[00:44:16.000 --> 00:44:17.000]  不知不覺
[00:44:17.000 --> 00:44:21.000]  不知不覺就會落下去
[00:44:21.000 --> 00:44:24.000]  落下去
[00:44:24.000 --> 00:44:28.000]  我記得有一次聽一位反道人
[00:44:28.000 --> 00:44:30.000]  他講
[00:44:30.000 --> 00:44:33.000]  如果你將一隻青蛙
[00:44:33.000 --> 00:44:37.000]  一下子放入溫水裡頭
[00:44:37.000 --> 00:44:38.000]  你一放進去
[00:44:38.000 --> 00:44:41.000]  它立刻跳出來
[00:44:41.000 --> 00:44:45.000]  但是如果你把它放在溫水裡頭
[00:44:45.000 --> 00:44:48.000]  慢慢加熱
[00:44:48.000 --> 00:44:51.000]  它不跳出來
[00:44:51.000 --> 00:44:53.000]  到了後來
[00:44:53.000 --> 00:44:56.000]  它發現這個危險的時候
[00:44:56.000 --> 00:45:00.000]  已經不能跳出來
[00:45:00.000 --> 00:45:05.000]  這是撒旦第一個戰略
[00:45:05.000 --> 00:45:07.000]  不知不覺
[00:45:07.000 --> 00:45:09.000]  不知不覺
[00:45:09.000 --> 00:45:13.000]  失去警醒警覺
[00:45:13.000 --> 00:45:16.000]  結果到最後
[00:45:16.000 --> 00:45:19.000]  無力逃脫
[00:45:19.000 --> 00:45:22.000]  無力掙扎
[00:45:22.000 --> 00:45:27.000]  無力的勝
[00:45:27.000 --> 00:45:30.000]  這是一個悲劇
[00:45:30.000 --> 00:45:34.000]  一個俗靈的悲劇
[00:45:34.000 --> 00:45:36.000]  所以想到
[00:45:36.000 --> 00:45:42.000]  如果用那個木腳
[00:45:42.000 --> 00:45:46.000]  想釘入一個牆上
[00:45:46.000 --> 00:45:51.000]  那個木腳是個尖頭的
[00:45:51.000 --> 00:45:54.000]  後面大前面尖
[00:45:54.000 --> 00:45:57.000]  你把它釘進牆上
[00:45:57.000 --> 00:45:59.000]  這樣有一個小小的入口
[00:45:59.000 --> 00:46:02.000]  那個尖部就進去了
[00:46:02.000 --> 00:46:03.000]  進去以後
[00:46:03.000 --> 00:46:06.000]  慢慢敲敲敲敲
[00:46:06.000 --> 00:46:09.000]  完全進去
[00:46:09.000 --> 00:46:12.000]  所以那個入口小
[00:46:12.000 --> 00:46:18.000]  但最後的作用大
[00:46:18.000 --> 00:46:21.000]  所以我們在俗靈的世上
[00:46:21.000 --> 00:46:24.000]  我們要小心開始
[00:46:24.000 --> 00:46:27.000]  要防備漸漸的
[00:46:27.000 --> 00:46:32.000]  不知不覺的溫水的作用
[00:46:32.000 --> 00:46:34.000]  讓我們失去了警覺
[00:46:34.000 --> 00:46:37.000]  失去了防守
[00:46:37.000 --> 00:46:40.000]  我們在這個時候發現
[00:46:40.000 --> 00:46:43.000]  撒旦的詭計
[00:46:43.000 --> 00:46:47.000]  撒旦比我們聰明的多了
[00:46:47.000 --> 00:46:53.000]  他的陷阱不容易發現
[00:46:53.000 --> 00:46:58.000]  人走在上面還不知道
[00:46:58.000 --> 00:47:01.000]  這個詭計
[00:47:01.000 --> 00:47:06.000]  高過我們一切的聰明智慧
[00:47:06.000 --> 00:47:10.000]  只有從神的話語
[00:47:10.000 --> 00:47:14.000]  真理生理的光照
[00:47:14.000 --> 00:47:17.000]  我們才能看清楚
[00:47:17.000 --> 00:47:23.000]  清楚認識撒旦的詭計
[00:47:23.000 --> 00:47:26.000]  我們不敢依靠自己
[00:47:26.000 --> 00:47:30.000]  我們知道自己何等的軟弱
[00:47:30.000 --> 00:47:33.000]  何等的容易上吊
[00:47:33.000 --> 00:47:36.000]  何等的容易上鉤
[00:47:36.000 --> 00:47:40.000]  何等的容易被迷惑
[00:47:40.000 --> 00:47:44.000]  被蒙瞞
[00:47:44.000 --> 00:47:51.000]  我們願意在這個信息的主體之下
[00:47:51.000 --> 00:48:02.000]  來學習清楚認識撒旦的詭計
[00:48:02.000 --> 00:48:08.000]  好,今天我就講到這個地方
[00:48:08.000 --> 00:48:12.000]  下面還有別的報告
[00:48:12.000 --> 00:48:17.000]  跟著有本主
[00:48:17.000 --> 00:48:20.000]  要多一點充裕的時間
[00:48:20.000 --> 00:48:23.000]  我們低頭禱告
[00:48:23.000 --> 00:48:27.000]  天父我們再一次的感謝祢
[00:48:27.000 --> 00:48:30.000]  祢在基督裡為我們預備的救恩
[00:48:30.000 --> 00:48:34.000]  何等的寶貴,何等的前輩
[00:48:34.000 --> 00:48:39.000]  我們知道救恩中是何等的穩妥
[00:48:39.000 --> 00:48:45.000]  但是我們也知道撒旦的詭計
[00:48:45.000 --> 00:48:48.000]  也是何等的眾多
[00:48:48.000 --> 00:48:50.000]  我們在歸順祢之後
[00:48:50.000 --> 00:48:53.000]  求祢幫助我們
[00:48:53.000 --> 00:48:57.000]  使我們所有的眼睛看得清楚
[00:48:57.000 --> 00:48:59.000]  使我們不靠自己
[00:48:59.000 --> 00:49:03.000]  讓我們藉著祢的話語的亮光
[00:49:03.000 --> 00:49:07.000]  來認識撒旦
[00:49:07.000 --> 00:49:09.000]  來認識自己
[00:49:09.000 --> 00:49:14.000]  來認識周圍的環境
[00:49:14.000 --> 00:49:18.000]  讓我們能夠有行覺
[00:49:18.000 --> 00:49:21.000]  有謹慎,有警醒
[00:49:21.000 --> 00:49:23.000]  防備
[00:49:23.000 --> 00:49:25.000]  所以我求祢
[00:49:25.000 --> 00:49:28.000]  應當幫助我們每一個人
[00:49:28.000 --> 00:49:33.000]  都在祢的話語上學習如臨的智慧
[00:49:33.000 --> 00:49:37.000]  看透撒旦的詭計
[00:49:37.000 --> 00:49:43.000]  也知道它詭計的途徑、方式、內容
[00:49:43.000 --> 00:49:46.000]  讓我們可以謹慎
[00:49:46.000 --> 00:49:49.000]  可以防備
[00:49:49.000 --> 00:49:52.000]  也可以和別的弟兄姊妹
[00:49:52.000 --> 00:49:54.000]  彼此提醒
[00:49:54.000 --> 00:49:57.000]  彼此幫助、勉勵
[00:49:57.000 --> 00:50:02.000]  我們真是知道在今天的潮流裡面
[00:50:02.000 --> 00:50:06.000]  我們除了向祢禱告
[00:50:06.000 --> 00:50:08.000]  警醒仰望之外
[00:50:08.000 --> 00:50:15.000]  我們還要有肢體之間的守望
[00:50:15.000 --> 00:50:18.000]  肢體之間的交通
[00:50:18.000 --> 00:50:20.000]  肢體之間的提醒
[00:50:20.000 --> 00:50:23.000]  肢體之間的關懷
[00:50:23.000 --> 00:50:25.000]  所以我們今天在這裡
[00:50:25.000 --> 00:50:27.000]  每一位弟兄姊妹
[00:50:27.000 --> 00:50:31.000]  都有這樣的一個架構
[00:50:31.000 --> 00:50:35.000]  讓我們不是獨行俠
[00:50:35.000 --> 00:50:38.000]  我們和其他的弟兄姊妹
[00:50:38.000 --> 00:50:40.000]  有疏零的交通、聯繫
[00:50:40.000 --> 00:50:42.000]  彼此的帶導
[00:50:42.000 --> 00:50:46.000]  彼此的提醒、勸勉、關懷
[00:50:46.000 --> 00:50:54.000]  讓我們這樣可以守、牽手、心、聯繫
[00:50:54.000 --> 00:50:58.000]  我們又與祢相連
[00:50:58.000 --> 00:51:02.000]  我們走過今生的道路
[00:51:02.000 --> 00:51:06.000]  主啊,祢讓我們豐豐富富地進入
[00:51:06.000 --> 00:51:10.000]  主救主耶穌基督永遠的國
[00:51:10.000 --> 00:51:16.000]  祢不願意任何一個人是僅僅的救
[00:51:16.000 --> 00:51:22.000]  或者是像從火裡經過一樣那樣的救
[00:51:22.000 --> 00:51:27.000]  主祢讓我們豐豐富富地進入
[00:51:27.000 --> 00:51:30.000]  耶穌基督永遠的國度
[00:51:30.000 --> 00:51:35.000]  主啊,今天祢向我們心裡講話
[00:51:35.000 --> 00:51:38.000]  得著我們的心
[00:51:38.000 --> 00:51:40.000]  得著我們的注意
[00:51:40.000 --> 00:51:43.000]  得著我們的腳步的跟隨
[00:51:43.000 --> 00:51:48.000]  得著我們團聚性的跟隨祢
[00:51:48.000 --> 00:51:51.000]  救主,向祢的話語
[00:51:51.000 --> 00:51:55.000]  藉著聖靈的工作放進我們的心中
[00:51:55.000 --> 00:52:00.000]  成為我們認識撒旦回擊的智慧
[00:52:00.000 --> 00:52:05.000]  和勝過他的陷阱的戰略
[00:52:05.000 --> 00:52:08.000]  奉主耶穌基督的名禱告
[00:52:08.000 --> 00:52:09.000]  阿們

