
[00:00:00.000 --> 00:00:10.000]  我想回到一件事,就是在香港很多人見到警察的時候都會說警察
[00:20:45.000 --> 00:20:46.000]  一路看的時候
[00:20:46.000 --> 00:20:50.000]  突然間發覺中黑當中一點白
[00:20:50.000 --> 00:20:52.000]  你猜是什麼呢
[00:20:52.000 --> 00:20:54.000]  一隻白鴿
[00:20:54.000 --> 00:20:57.000]  看到一隻白鴿在和蝴蝶搶吃
[00:20:57.000 --> 00:20:59.000]  我當時的心情就想
[00:20:59.000 --> 00:21:01.000]  白鴿啊白鴿
[00:21:01.000 --> 00:21:03.000]  你不是烏鴉
[00:21:03.000 --> 00:21:07.000]  你不用在這裡搶吃
[00:21:07.000 --> 00:21:10.000]  這個圖畫那麼多年我都記得
[00:21:10.000 --> 00:21:12.000]  我久不久都會看
[00:21:12.000 --> 00:21:13.000]  我在心裡面想著
[00:21:13.000 --> 00:21:16.000]  上帝所創造我們的生命
[00:21:16.000 --> 00:21:19.000]  神給我們的應許是神的兒女
[00:21:19.000 --> 00:21:20.000]  聖經也說
[00:21:20.000 --> 00:21:23.000]  我們有神的聖情在我們生命當中
[00:21:23.000 --> 00:21:26.000]  但是很多的教徒在過程當中
[00:21:26.000 --> 00:21:28.000]  忘記得救之後
[00:21:28.000 --> 00:21:30.000]  繼續過順服的生活
[00:21:30.000 --> 00:21:34.000]  以致好像以為自己是烏鴉
[00:21:34.000 --> 00:21:36.000]  以為自己沒問題
[00:21:36.000 --> 00:21:41.000]  繼續在一種黑暗的狀況當中生活
[00:21:41.000 --> 00:21:44.000]  師兄說不要誤會
[00:21:44.000 --> 00:21:46.000]  我們在神的面前
[00:21:46.000 --> 00:21:48.000]  我們是光明之子
[00:21:48.000 --> 00:21:53.000]  我們活在神給我們的光明的生命當中
[00:21:53.000 --> 00:21:54.000]  大家再看
[00:21:54.000 --> 00:21:55.000]  我們再看下面的經文
[00:21:55.000 --> 00:21:59.000]  在下面的第五章第九節
[00:21:59.000 --> 00:22:01.000]  師兄繼續提到
[00:22:01.000 --> 00:22:04.000]  屬神的人照耀到黑暗
[00:22:04.000 --> 00:22:06.000]  不單止自己行出光明
[00:22:06.000 --> 00:22:10.000]  他們的生命照耀在黑暗當中
[00:22:10.000 --> 00:22:13.000]  大家看第九節
[00:22:13.000 --> 00:22:14.000]  光明所結的果子
[00:22:14.000 --> 00:22:18.000]  就是一切的良善公義誠實
[00:22:18.000 --> 00:22:23.000]  你們要測驗什麼事主所喜悅的
[00:22:23.000 --> 00:22:25.000]  光明的兒女
[00:22:25.000 --> 00:22:30.000]  他們的生活行為不會混亂
[00:22:30.000 --> 00:22:34.000]  因為所行出來的真正的光明行為
[00:22:34.000 --> 00:22:38.000]  是屬於良善公義和誠實
[00:22:38.000 --> 00:22:42.000]  誠實也意味著很真實不虛假的一種生命
[00:22:42.000 --> 00:22:45.000]  這種情況是成為一些果子
[00:22:45.000 --> 00:22:48.000]  是很清楚地結出來
[00:22:48.000 --> 00:22:51.000]  是人可以看到的
[00:22:51.000 --> 00:22:52.000]  但是過程當中
[00:22:52.000 --> 00:22:54.000]  這些人他們很警覺著
[00:22:54.000 --> 00:22:56.000]  就是做一件事情
[00:22:56.000 --> 00:23:00.000]  他們測驗什麼是主所喜悅的
[00:23:00.000 --> 00:23:01.000]  流心神的旨意
[00:23:01.000 --> 00:23:02.000]  在不同的處境裡面
[00:23:02.000 --> 00:23:04.000]  去尋求神給人的引導
[00:23:04.000 --> 00:23:05.000]  知道出於主
[00:23:05.000 --> 00:23:07.000]  他們行出來
[00:23:07.000 --> 00:23:12.000]  而生命的果子就很自然地活出來
[00:23:12.000 --> 00:23:13.000]  我剛才提及一位姐妹
[00:23:13.000 --> 00:23:15.000]  我想說另一位弟兄
[00:23:15.000 --> 00:23:17.000]  這位弟兄他自己有的經歷
[00:23:17.000 --> 00:23:18.000]  不是太相同
[00:23:18.000 --> 00:23:22.000]  不過也是很有一種關係
[00:23:22.000 --> 00:23:26.000]  這位弟兄他本身也在一間公司裡面
[00:23:26.000 --> 00:23:29.000]  他做的是人事部的一個負責
[00:23:29.000 --> 00:23:31.000]  一個經理
[00:23:31.000 --> 00:23:32.000]  公司告訴他
[00:23:32.000 --> 00:23:36.000]  我們經濟狀況不好
[00:23:36.000 --> 00:23:40.000]  你負責去裁員
[00:23:40.000 --> 00:23:43.000]  接下來這三個月之內
[00:23:43.000 --> 00:23:46.000]  你裁走幾十個
[00:23:46.000 --> 00:23:48.000]  給了一個數目給他
[00:23:48.000 --> 00:23:50.000]  你負責裁員
[00:23:50.000 --> 00:23:53.000]  這位弟兄覺得很為難
[00:23:53.000 --> 00:23:56.000]  因為知道很多同事都需要工作
[00:23:56.000 --> 00:24:00.000]  但是他又知道公司有這樣的一個需要
[00:24:00.000 --> 00:24:02.000]  也都好像在商業界裡面
[00:24:02.000 --> 00:24:04.000]  這個是不可以不做的事情
[00:24:04.000 --> 00:24:06.000]  當他一直自己掙扎
[00:24:06.000 --> 00:24:08.000]  我應不應該辭工不做這件事
[00:24:08.000 --> 00:24:11.000]  又或者我拒絕老闆的要求
[00:24:11.000 --> 00:24:13.000]  在他一直自己
[00:24:13.000 --> 00:24:14.000]  他就祈禱
[00:24:14.000 --> 00:24:15.000]  他尋求神給他引導
[00:24:15.000 --> 00:24:18.000]  知道什麼是神喜悅他做
[00:24:18.000 --> 00:24:19.000]  在過程當中
[00:24:19.000 --> 00:24:21.000]  他最後知道他要做這件事
[00:24:21.000 --> 00:24:23.000]  但是他再做多一件事情
[00:24:23.000 --> 00:24:26.000]  就是他按照他有的網絡
[00:24:26.000 --> 00:24:29.000]  去聯絡很多不同的相關的公司
[00:24:29.000 --> 00:24:32.000]  問他們有沒有需要一些這一類的員工
[00:24:32.000 --> 00:24:35.000]  然後做很多的介紹的工作
[00:24:35.000 --> 00:24:37.000]  因此一方面他要裁員
[00:24:37.000 --> 00:24:39.000]  另一方面盡量幫助一些的同事
[00:24:39.000 --> 00:24:40.000]  找到一些的工作
[00:24:40.000 --> 00:24:45.000]  可以繼續有類似的崗位的一些工作
[00:24:45.000 --> 00:24:47.000]  當然不是所有人都能夠找到
[00:24:47.000 --> 00:24:49.000]  但是神好恩待他
[00:24:49.000 --> 00:24:52.000]  有很多的同事很快就找回新的工作
[00:24:52.000 --> 00:24:56.000]  沒錯他們都有難過要離開這份工作
[00:24:56.000 --> 00:24:57.000]  但是同時體會到
[00:24:57.000 --> 00:24:59.000]  這個上司一個經理
[00:24:59.000 --> 00:25:02.000]  不是一般的經理
[00:25:02.000 --> 00:25:05.000]  他是真的會為到同事考慮
[00:25:05.000 --> 00:25:07.000]  來關心他們
[00:25:07.000 --> 00:25:10.000]  來為他們做一點的工作
[00:25:10.000 --> 00:25:12.000]  很多的基督徒在不同的處境當中
[00:25:12.000 --> 00:25:13.000]  都會問一個問題
[00:25:13.000 --> 00:25:17.000]  我怎樣能夠做神喜悅我做
[00:25:17.000 --> 00:25:20.000]  在美國有一個很特別的調查
[00:25:20.000 --> 00:25:23.000]  有兩位作者他們寫了一本書
[00:25:23.000 --> 00:25:27.000]  這本書叫做在我們中間的聖徒
[00:25:27.000 --> 00:25:29.000]  The Saints Among Us
[00:25:29.000 --> 00:25:30.000]  他們做了一個調查
[00:25:30.000 --> 00:25:31.000]  就問基督徒
[00:25:31.000 --> 00:25:35.000]  有哪些基督徒會踏穩這樣做
[00:25:35.000 --> 00:25:36.000]  就問什麼問題呢
[00:25:36.000 --> 00:25:38.000]  問他們
[00:25:38.000 --> 00:25:42.000]  你們會不會做一些你不想做的事
[00:25:42.000 --> 00:25:46.000]  只因為你相信這是神的旨意
[00:25:46.000 --> 00:25:49.000]  很多基督徒就拒絕
[00:25:49.000 --> 00:25:50.000]  不會
[00:25:50.000 --> 00:25:52.000]  但是他們留心到有一群的基督徒
[00:25:52.000 --> 00:25:53.000]  他們是會說
[00:25:53.000 --> 00:25:55.000]  Yes我們會的
[00:25:55.000 --> 00:25:57.000]  就算覺得不是很想做
[00:25:57.000 --> 00:25:59.000]  但是知道是神的意思
[00:25:59.000 --> 00:26:00.000]  相信是神的旨意
[00:26:00.000 --> 00:26:02.000]  他們就會去做
[00:26:02.000 --> 00:26:04.000]  然後他們這兩位作者
[00:26:04.000 --> 00:26:06.000]  就將他們這一群基督徒
[00:26:06.000 --> 00:26:10.000]  跟他們平時的生活行為做一些對比
[00:26:10.000 --> 00:26:11.000]  就發覺他們的生活行為
[00:26:11.000 --> 00:26:14.000]  很明顯是不同的
[00:26:14.000 --> 00:26:15.000]  就發覺他們的生活行為
[00:26:15.000 --> 00:26:19.000]  譬如說他們是很願意用時間
[00:26:19.000 --> 00:26:22.000]  是會為幫助別人而付出的
[00:26:22.000 --> 00:26:28.000]  但是其他不是這樣做的基督徒
[00:26:28.000 --> 00:26:32.000]  卻是沒有這樣的行為表現
[00:26:32.000 --> 00:26:34.000]  一個人當他們真的知道
[00:26:34.000 --> 00:26:37.000]  神的旨意是光明的旨意
[00:26:37.000 --> 00:26:39.000]  神的道是光明的道
[00:26:39.000 --> 00:26:41.000]  而他們決心來行的時候
[00:26:41.000 --> 00:26:45.000]  就看到那種分別
[00:26:45.000 --> 00:26:47.000]  而聖經就說他們的光照耀出來
[00:26:47.000 --> 00:26:48.000]  揭出果子
[00:26:48.000 --> 00:26:50.000]  而且你發覺他們的生命
[00:26:50.000 --> 00:26:53.000]  可以將罪惡揭露出來
[00:26:53.000 --> 00:26:55.000]  大家再看的時候
[00:26:55.000 --> 00:26:57.000]  在第十一節說
[00:26:57.000 --> 00:27:01.000]  他們不但不會參與那些暗煤無益的事情
[00:27:01.000 --> 00:27:04.000]  而且把它揭露出來
[00:27:04.000 --> 00:27:06.000]  因為他們暗中所作的事
[00:27:06.000 --> 00:27:10.000]  連提起來也是羞恥的事情
[00:27:10.000 --> 00:27:13.000]  一方面自己生命自然的行為
[00:27:13.000 --> 00:27:15.000]  顯出一些黑暗的事情
[00:27:15.000 --> 00:27:17.000]  另一方面他們會去
[00:27:17.000 --> 00:27:21.000]  將一些惡事揭露出來
[00:27:21.000 --> 00:27:23.000]  我想大家如果有時候看報紙
[00:27:23.000 --> 00:27:27.000]  看到在香港或者中國內地更多的情況
[00:27:27.000 --> 00:27:28.000]  你一看到那個消息
[00:27:28.000 --> 00:27:31.000]  幸好他們揭露出來
[00:27:31.000 --> 00:27:33.000]  是什麼消息呢?
[00:27:33.000 --> 00:27:35.000]  黑心食品
[00:27:35.000 --> 00:27:41.000]  嘩!原來那隻豆腐可以是假的
[00:27:41.000 --> 00:27:43.000]  有人將事情揭露出來
[00:27:43.000 --> 00:27:49.000]  其他人不至於陷入那些毒害裡面
[00:27:49.000 --> 00:27:50.000]  在當中
[00:27:50.000 --> 00:27:55.000]  當然這個揭露不是要去定別人的罪
[00:27:55.000 --> 00:27:57.000]  或者去羞辱他們
[00:27:57.000 --> 00:27:59.000]  但我想提及一件事情
[00:27:59.000 --> 00:28:02.000]  因為這些事情揭露出來的時候
[00:28:02.000 --> 00:28:06.000]  人會看到那種錯誤、那種羞恥
[00:28:06.000 --> 00:28:07.000]  而十三節說
[00:28:07.000 --> 00:28:11.000]  「凡被光揭露的,都是顯而易見的,
[00:28:11.000 --> 00:28:15.000]  因為一切顯露出來的,就是光。」
[00:28:15.000 --> 00:28:17.000]  經文的意思是說
[00:28:17.000 --> 00:28:20.000]  當這些黑暗被光照耀之後
[00:28:20.000 --> 00:28:25.000]  甚至它們變成為光
[00:28:25.000 --> 00:28:26.000]  這些黑暗的事情
[00:28:26.000 --> 00:28:28.000]  有些人在其中
[00:28:28.000 --> 00:28:30.000]  當他們被光照耀的時候
[00:28:30.000 --> 00:28:32.000]  看到自己裡面的罪
[00:28:32.000 --> 00:28:35.000]  而因此內心願意悔改
[00:28:35.000 --> 00:28:37.000]  轉向光明、轉向上帝
[00:28:37.000 --> 00:28:40.000]  因此好像本來是黑暗的
[00:28:40.000 --> 00:28:44.000]  但它有機會會成為光
[00:28:44.000 --> 00:28:45.000]  當然我們都知道
[00:28:45.000 --> 00:28:49.000]  有實際生活上有一些黑暗
[00:28:49.000 --> 00:28:52.000]  未必因此就變為光
[00:28:52.000 --> 00:28:54.000]  但能夠幫助他們的
[00:28:54.000 --> 00:28:58.000]  往往是一些真正在過程當中
[00:28:58.000 --> 00:29:03.000]  帶著一份自己行在光明當中的榜樣
[00:29:03.000 --> 00:29:05.000]  而在過程裡面去揭露
[00:29:05.000 --> 00:29:08.000]  而又能夠幫助他們
[00:29:08.000 --> 00:29:11.000]  真的轉向光明的人
[00:29:11.000 --> 00:29:14.000]  而產生那種對生命的影響
[00:29:14.000 --> 00:29:16.000]  聖經那裡講述到
[00:29:16.000 --> 00:29:17.000]  屬神的人
[00:29:17.000 --> 00:29:18.000]  神用我們
[00:29:18.000 --> 00:29:20.000]  不單止我們在生活行為上
[00:29:20.000 --> 00:29:22.000]  活出那種美善
[00:29:22.000 --> 00:29:23.000]  用我們所做的事情
[00:29:23.000 --> 00:29:26.000]  也都幫助在黑暗裡面的人
[00:29:26.000 --> 00:29:29.000]  都能夠轉向光明
[00:29:29.000 --> 00:29:32.000]  成為了光
[00:29:32.000 --> 00:29:33.000]  各位靈姐妹
[00:29:33.000 --> 00:29:35.000]  當我們這樣看的時候
[00:29:35.000 --> 00:29:36.000]  你就體會到
[00:29:36.000 --> 00:29:38.000]  上帝給我們的恩惠
[00:29:38.000 --> 00:29:41.000]  不單止是我們自己蒙恩
[00:29:41.000 --> 00:29:43.000]  祂要我們真正信服上帝
[00:29:43.000 --> 00:29:44.000]  活出那種生命
[00:29:44.000 --> 00:29:47.000]  而且在過程當中叫別人
[00:29:47.000 --> 00:29:51.000]  都因為我們進入光明裡面
[00:29:51.000 --> 00:29:54.000]  我們今天看這段經文
[00:29:54.000 --> 00:29:55.000]  各位靈姐妹
[00:29:55.000 --> 00:29:56.000]  記得
[00:29:56.000 --> 00:29:59.000]  我們是光明之子
[00:29:59.000 --> 00:30:02.000]  我們是差人
[00:30:02.000 --> 00:30:04.000]  我們是被差到這個世界
[00:30:04.000 --> 00:30:06.000]  去活出那種光明
[00:30:06.000 --> 00:30:07.000]  最後多講一件事情
[00:30:07.000 --> 00:30:08.000]  我停了
[00:30:08.000 --> 00:30:10.000]  我最近留意到一個故事
[00:30:10.000 --> 00:30:12.000]  講到在歐洲早期
[00:30:12.000 --> 00:30:13.000]  在早期的時候
[00:30:13.000 --> 00:30:17.000]  當電力還沒有發明的時候
[00:30:17.000 --> 00:30:22.000]  很多街燈用什麼點明的呢?
[00:30:22.000 --> 00:30:24.000]  大家都猜想到
[00:30:24.000 --> 00:30:27.000]  是用煤氣的
[00:30:27.000 --> 00:30:29.000]  在當時每一處入黑的時候
[00:30:29.000 --> 00:30:31.000]  有些工人就去所有街頭
[00:30:31.000 --> 00:30:35.000]  逐盞煤氣街燈點著它
[00:30:35.000 --> 00:30:36.000]  這個故事講到一個
[00:30:36.000 --> 00:30:39.000]  點煤氣燈的老人
[00:30:39.000 --> 00:30:40.000]  他的職責就是
[00:30:40.000 --> 00:30:42.000]  每晚入夜的時候
[00:30:42.000 --> 00:30:46.000]  就去很多黑暗的街道點燈
[00:30:46.000 --> 00:30:49.000]  講述到當他點著一盞街燈
[00:30:49.000 --> 00:30:54.000]  突然間漆黑的街道光起來
[00:30:54.000 --> 00:30:57.000]  再走前一點點第二盞
[00:30:57.000 --> 00:30:58.000]  又再光起來
[00:30:58.000 --> 00:31:00.000]  他所經過的地方
[00:31:00.000 --> 00:31:05.000]  都變得光明
[00:31:05.000 --> 00:31:06.000]  各位靈姐妹
[00:31:06.000 --> 00:31:07.000]  不是我們
[00:31:07.000 --> 00:31:09.000]  但是神在我們生命當中
[00:31:09.000 --> 00:31:12.000]  祂定義要承傳這件事情
[00:31:12.000 --> 00:31:15.000]  讓我們被照進入這個世界裡面
[00:31:15.000 --> 00:31:17.000]  不屬於黑暗
[00:31:17.000 --> 00:31:19.000]  不屬於這個世界
[00:31:19.000 --> 00:31:23.000]  但是讓我們生命可以照耀光明
[00:31:23.000 --> 00:31:27.000]  能夠真正的見證這位上帝
[00:31:27.000 --> 00:31:29.000]  求神都如此
[00:31:29.000 --> 00:31:30.000]  來使用我們
[00:31:30.000 --> 00:31:32.000]  我們一起祈禱

