
[00:00:00.000 --> 00:00:02.960]  今次我和大家所講的題目
[00:14:44.840 --> 00:14:46.240]  神自己的真實
[00:14:46.240 --> 00:14:47.480]  在自己的生命裡面
[00:14:47.480 --> 00:14:48.600]  每天經歷出來
[00:14:48.600 --> 00:14:51.520]  和跟隨祂而過的日子
[00:14:51.520 --> 00:14:54.760]  這個就叫做認識真理
[00:14:54.760 --> 00:14:56.040]  所以耶穌說
[00:14:56.040 --> 00:14:57.960]  你問我是不是王
[00:14:57.960 --> 00:14:59.120]  我想問你
[00:14:59.120 --> 00:15:00.920]  你認不認識真理
[00:15:00.920 --> 00:15:02.520]  很可惜剛才我們說
[00:15:02.520 --> 00:15:04.000]  比拉多就說什麼叫真理
[00:15:04.000 --> 00:15:05.720]  就這樣走了出去
[00:15:05.720 --> 00:15:07.600]  一個很嚴肅的問題
[00:15:07.600 --> 00:15:09.240]  但是他就輕輕的放過
[00:15:09.240 --> 00:15:11.720]  今天我們不要跟比拉多一樣的敷衍
[00:15:11.720 --> 00:15:13.400]  我們要很認真問問題
[00:15:13.400 --> 00:15:14.240]  我們要問我自己
[00:15:14.240 --> 00:15:15.600]  我認不認識真理
[00:15:15.600 --> 00:15:16.720]  你說我相信耶穌
[00:15:16.720 --> 00:15:17.480]  當然認識真理
[00:15:17.480 --> 00:15:19.120]  不是的
[00:15:19.120 --> 00:15:20.920]  你有沒有跟隨祂
[00:15:20.920 --> 00:15:21.880]  認識真理的人
[00:15:21.880 --> 00:15:25.160]  必定會跟隨祂這樣做下去
[00:15:25.160 --> 00:15:28.520]  什麼叫認識真理而跟隨呢
[00:15:28.520 --> 00:15:30.000]  在十六世紀有一個
[00:15:30.000 --> 00:15:32.000]  耶穌會的創辦人叫做
[00:15:32.000 --> 00:15:33.160]  伊納爵 Ignatius
[00:15:33.160 --> 00:15:34.480]  他說很有意思
[00:15:34.480 --> 00:15:37.400]  他說一個真正的屬靈的人
[00:15:37.400 --> 00:15:39.480]  一個真正跟隨耶穌的人
[00:15:39.480 --> 00:15:40.800]  有兩個特質
[00:15:40.800 --> 00:15:41.440]  第一
[00:15:41.440 --> 00:15:43.520]  Hearing God in your heart
[00:15:43.520 --> 00:15:45.040]  第二
[00:15:45.040 --> 00:15:46.960]  Seeing God in all things
[00:15:46.960 --> 00:15:48.360]  中文的意思來說
[00:15:48.360 --> 00:15:51.880]  就是說一個所謂跟隨耶穌的人
[00:15:51.880 --> 00:15:54.120]  是每時每刻
[00:15:54.120 --> 00:15:57.120]  在你心裡面都能夠親近神
[00:15:57.120 --> 00:15:58.640]  聽見神和你說話
[00:15:58.640 --> 00:16:00.480]  不是一個很大件事
[00:16:00.480 --> 00:16:01.360]  人生危機的時候
[00:16:01.360 --> 00:16:02.760]  哎呀 才看到原來神在這裡
[00:16:02.760 --> 00:16:03.760]  不是
[00:16:03.760 --> 00:16:06.240]  是時常在大事小事上
[00:16:06.240 --> 00:16:08.080]  時常Hearing God in your heart
[00:16:08.080 --> 00:16:10.640]  在你的心裡面時常聽見神和你聊天
[00:16:10.640 --> 00:16:12.200]  你開心不開心的時候
[00:16:12.200 --> 00:16:13.480]  神都在你身邊
[00:16:13.480 --> 00:16:15.400]  這種這樣的感受
[00:16:15.400 --> 00:16:17.960]  這種被神自己包圍著
[00:16:17.960 --> 00:16:20.240]  擁抱著的一種人生
[00:16:20.240 --> 00:16:22.400]  每天生活裡面
[00:16:22.400 --> 00:16:22.960]  第二
[00:16:22.960 --> 00:16:24.600]  Seeing God in all things
[00:16:24.600 --> 00:16:25.800]  意思就是說
[00:16:25.800 --> 00:16:28.040]  能夠在你的際遇裡面
[00:16:28.040 --> 00:16:29.640]  在心裡面
[00:16:29.640 --> 00:16:32.240]  每時每刻都聽到神自己很親切的
[00:16:32.240 --> 00:16:33.920]  和你一起溝通
[00:16:33.920 --> 00:16:35.480]  然後在你人生的際遇
[00:16:35.480 --> 00:16:36.800]  在外面
[00:16:36.800 --> 00:16:38.440]  無論大事小事
[00:16:38.440 --> 00:16:40.240]  都看見神的手在這裡
[00:16:40.240 --> 00:16:42.000]  繼續帶著你
[00:16:42.000 --> 00:16:43.080]  保護你
[00:16:43.080 --> 00:16:44.040]  愛你
[00:16:44.040 --> 00:16:46.200]  為你安排
[00:16:46.200 --> 00:16:47.760]  提醒你
[00:16:47.760 --> 00:16:49.200]  在我們的人生裡面
[00:16:49.200 --> 00:16:51.240]  在外面所際遇的事情裡面
[00:16:51.240 --> 00:16:53.520]  到處都看見神的手在這裡
[00:16:53.520 --> 00:16:54.320]  在心裡面
[00:16:54.320 --> 00:16:57.240]  時常聽到神自己的聲音
[00:16:57.240 --> 00:16:59.000]  這個就是跟隨神的人
[00:16:59.000 --> 00:17:01.000]  我覺得這兩個指標很好
[00:17:01.000 --> 00:17:02.280]  這個就是耶穌所說的
[00:17:02.280 --> 00:17:03.880]  有真理的人
[00:17:03.880 --> 00:17:06.200]  有真理的人不是你讀了很多書
[00:17:06.200 --> 00:17:08.040]  懂得一些這樣的學問
[00:17:08.040 --> 00:17:10.400]  這些不是叫真正的真理
[00:17:10.400 --> 00:17:12.880]  雖然那些都是事實
[00:17:12.880 --> 00:17:15.680]  但是真理在聖經裡面告訴我們
[00:17:15.680 --> 00:17:17.280]  就是一個這樣
[00:17:17.280 --> 00:17:19.640]  時常在心裡面親近神
[00:17:19.640 --> 00:17:23.040]  在我每天的日常的經歷裡面
[00:17:23.040 --> 00:17:24.680]  時常看見神的手
[00:17:24.680 --> 00:17:28.280]  周圍在你自己人生的際遇當中
[00:17:28.280 --> 00:17:31.040]  這個就是一個真正的
[00:17:31.040 --> 00:17:33.720]  屬真理的人
[00:17:33.720 --> 00:17:34.720]  所以我們
[00:17:34.720 --> 00:17:38.320]  不是每一個人都會做全職的傳道人
[00:17:38.320 --> 00:17:40.960]  不是每一個人都會做全職的牧師
[00:17:40.960 --> 00:17:42.640]  但是我們每一個人
[00:17:42.640 --> 00:17:45.240]  每一個基督徒都是全職的基督徒
[00:17:45.240 --> 00:17:45.920]  你明不明白意思?
[00:17:45.920 --> 00:17:47.000]  耶穌的意思就是說
[00:17:47.000 --> 00:17:49.080]  你是做全職的基督徒
[00:17:49.080 --> 00:17:50.880]  你不是到星期六、星期日
[00:17:50.880 --> 00:17:52.600]  才回來做基督徒的
[00:17:52.600 --> 00:17:54.240]  一到五
[00:17:54.240 --> 00:17:56.560]  在你的工作崗位裡面
[00:17:56.560 --> 00:17:58.440]  是跟你星期六、星期日是一樣的
[00:17:58.440 --> 00:18:01.760]  因為你是無時無刻都是屬真理的人
[00:18:01.760 --> 00:18:02.920]  我不知道有沒有跟大家說過
[00:18:02.920 --> 00:18:04.120]  一件這樣的很小的事
[00:18:04.120 --> 00:18:06.000]  但是我印象很深刻
[00:18:06.000 --> 00:18:08.840]  我二十多年前去加拿大
[00:18:08.840 --> 00:18:11.040]  最初參加了一間教會
[00:18:11.040 --> 00:18:14.000]  在教會裡面我開始認識一些基督徒
[00:18:14.000 --> 00:18:17.720]  其中有些長老、一些執事
[00:18:17.720 --> 00:18:18.520]  都很好
[00:18:18.520 --> 00:18:22.320]  對我們家庭都很關心
[00:18:22.320 --> 00:18:25.840]  其中有一個長老特別熱心
[00:18:25.840 --> 00:18:28.240]  對我們家庭
[00:18:28.240 --> 00:18:30.320]  因為我們初來報到
[00:18:30.320 --> 00:18:32.320]  很多關心
[00:18:32.320 --> 00:18:33.400]  很熱切的
[00:18:33.400 --> 00:18:35.320]  請我們家裡吃飯
[00:18:35.320 --> 00:18:37.240]  我們都很感動
[00:18:37.240 --> 00:18:40.920]  這個長老就去到認識了他
[00:18:40.920 --> 00:18:44.600]  都覺得真的很深的印象
[00:18:44.600 --> 00:18:46.520]  有一次一個社區的活動
[00:18:46.520 --> 00:18:47.880]  過了一兩年
[00:18:47.880 --> 00:18:49.360]  一個社區的活動
[00:18:49.360 --> 00:18:50.280]  社區活動裡面
[00:18:50.280 --> 00:18:53.120]  我們大家就分一圍坐
[00:18:53.120 --> 00:18:54.240]  分一圍坐的時候
[00:18:54.240 --> 00:18:56.120]  其實大部分的人都不認識的
[00:18:56.120 --> 00:18:58.640]  因為那些社區的活動籌款那些
[00:18:58.640 --> 00:19:01.480]  坐下來有不同的界別的人在這裡
[00:19:01.480 --> 00:19:04.280]  聊天大家找一些話題
[00:19:04.280 --> 00:19:08.280]  聊天的時候
[00:19:08.280 --> 00:19:12.080]  其中有一個人說到他自己的工作背景
[00:19:12.080 --> 00:19:18.640]  突然間我記起和我認識的那個長老是同一行的
[00:19:18.640 --> 00:19:21.640]  那個長老其實在他的行裡面都挺活躍的
[00:19:21.640 --> 00:19:22.520]  我知道
[00:19:22.520 --> 00:19:23.960]  雖然我們不是很熟
[00:19:23.960 --> 00:19:26.120]  於是找到話題
[00:19:26.120 --> 00:19:27.480]  你明白嗎
[00:19:27.480 --> 00:19:30.040]  原來你是做這一行的
[00:19:30.040 --> 00:19:31.240]  我認識一個朋友
[00:19:31.240 --> 00:19:31.840]  我來了
[00:19:31.840 --> 00:19:33.280]  在我們教會裡面
[00:19:33.280 --> 00:19:34.080]  有個長老
[00:19:34.080 --> 00:19:35.920]  他也是這一行的
[00:19:35.920 --> 00:19:37.640]  你認不認識他什麼名字
[00:19:37.640 --> 00:19:42.920]  一說出名字那個人臉色都沉了
[00:19:42.920 --> 00:19:47.200]  他說這位人兄在我們行裡很出名的
[00:19:47.200 --> 00:19:50.040]  出名心狠手辣
[00:19:50.040 --> 00:19:53.160]  哇 死了這次撞翻了
[00:19:53.160 --> 00:19:54.080]  緊了
[00:19:54.080 --> 00:19:54.880]  你明白嗎
[00:19:54.880 --> 00:19:58.840]  本來想找一些共同話題說
[00:19:58.840 --> 00:20:00.680]  原來在他的行裡面
[00:20:00.680 --> 00:20:03.280]  在外面這個人
[00:20:03.280 --> 00:20:07.840]  聲譽是極劣的
[00:20:07.840 --> 00:20:08.960]  你都明白
[00:20:08.960 --> 00:20:10.440]  那一頓我都不知道怎麼吃下去
[00:20:10.440 --> 00:20:11.040]  你明白嗎
[00:20:11.040 --> 00:20:12.360]  哎 早知道
[00:20:12.360 --> 00:20:14.280]  以後我精明了
[00:20:14.280 --> 00:20:15.960]  如果問起同一行的時候
[00:20:15.960 --> 00:20:18.320]  我問你認不認識誰
[00:20:18.320 --> 00:20:19.480]  當然認識他
[00:20:19.480 --> 00:20:20.480]  你覺得他怎麼樣
[00:20:20.480 --> 00:20:21.320]  他很好
[00:20:21.320 --> 00:20:21.760]  是啊
[00:20:21.760 --> 00:20:23.000]  他是基督徒
[00:20:23.000 --> 00:20:25.800]  我這樣才是第三句才這樣回答
[00:20:25.800 --> 00:20:26.920]  你明白嗎
[00:20:26.920 --> 00:20:28.520]  要不然撞翻撞得多
[00:20:28.520 --> 00:20:31.080]  我想你也試過撞翻
[00:20:31.080 --> 00:20:33.680]  有些人在教會是一個樣子
[00:20:33.680 --> 00:20:36.760]  在外面是另外一個樣子
[00:20:36.760 --> 00:20:39.320]  耶穌說這不是真理
[00:20:39.320 --> 00:20:42.360]  不是跟隨我的
[00:20:42.360 --> 00:20:45.320]  耶穌說你要回答幾個問題
[00:20:45.320 --> 00:20:46.560]  比拉多
[00:20:46.560 --> 00:20:47.840]  你不知道你問什麼問題
[00:20:47.840 --> 00:20:50.440]  但是我很認真地問你幾個問題
[00:20:50.440 --> 00:20:51.240]  其實弟兄姊妹
[00:20:51.240 --> 00:20:53.400]  你知不知道今天我們每一天生活裡面
[00:20:53.400 --> 00:20:55.280]  我們周圍的朋友就好像比拉多一樣
[00:20:55.280 --> 00:20:56.400]  繼續問問題
[00:20:56.400 --> 00:20:58.080]  你的王是誰
[00:20:58.080 --> 00:21:01.840]  你的國是什麼國
[00:21:01.840 --> 00:21:04.040]  你有沒有跟從真理
[00:21:04.040 --> 00:21:06.280]  我不知道我們怎麼回答他
[00:21:06.280 --> 00:21:07.600]  我們能不能夠很大膽的
[00:21:07.600 --> 00:21:08.560]  好像耶穌那樣
[00:21:08.560 --> 00:21:12.080]  或者我們跟隨耶穌那樣回答他
[00:21:12.080 --> 00:21:13.360]  告訴他們
[00:21:13.360 --> 00:21:15.040]  我的王是誰
[00:21:15.040 --> 00:21:18.840]  我的王是我的主耶穌基督
[00:21:18.840 --> 00:21:20.680]  我的王是耶穌基督
[00:21:20.680 --> 00:21:23.000]  我的國是神的國
[00:21:23.000 --> 00:21:25.680]  我的生命是被神掌管的
[00:21:25.680 --> 00:21:27.560]  然後我是為真理作見證的
[00:21:27.560 --> 00:21:30.160]  我不怕你在哪個時間見到我
[00:21:30.160 --> 00:21:31.640]  我都是這樣
[00:21:31.640 --> 00:21:32.560]  是跟隨神的
[00:21:32.560 --> 00:21:33.960]  我在心裡面
[00:21:33.960 --> 00:21:36.040]  時常聽到神和我說話
[00:21:36.040 --> 00:21:37.480]  我在人生的際遇裡面
[00:21:37.480 --> 00:21:38.800]  到處看到神的手
[00:21:38.800 --> 00:21:40.760]  我的生命就是這樣活的時候
[00:21:40.760 --> 00:21:41.920]  我告訴你
[00:21:41.920 --> 00:21:45.760]  我相信這樣你就無憾了
[00:21:45.760 --> 00:21:49.600]  耶穌就是這樣回答
[00:21:49.600 --> 00:21:51.560]  希望你和我也明白
[00:21:51.560 --> 00:21:53.880]  我們周圍的人其實不斷在審問我們
[00:21:53.880 --> 00:21:55.560]  你的王是誰
[00:21:55.560 --> 00:21:58.280]  你自己回答
[00:21:58.280 --> 00:22:00.520]  你的王是你的生意
[00:22:00.520 --> 00:22:04.480]  是你日思夜想追求的目標
[00:22:04.480 --> 00:22:07.000]  還是你的王是耶穌
[00:22:07.000 --> 00:22:10.320]  你的國是誰在掌管你的人生
[00:22:10.320 --> 00:22:12.520]  掌管你人生的是誰
[00:22:12.520 --> 00:22:13.400]  在支配你
[00:22:13.400 --> 00:22:14.200]  在指揮你
[00:22:14.200 --> 00:22:16.360]  真正在指揮你的是誰
[00:22:16.360 --> 00:22:17.880]  是些什麼
[00:22:17.880 --> 00:22:19.120]  第三
[00:22:19.120 --> 00:22:22.360]  你有沒有為真理繼續作見證
[00:22:22.360 --> 00:22:25.560]  別人在你身上見不見到真理
[00:22:25.560 --> 00:22:27.800]  見不見到神自己
[00:22:27.800 --> 00:22:29.520]  回答到這三個問題
[00:22:29.520 --> 00:22:34.080]  我相信我們的生命就可以無憾了
[00:22:34.080 --> 00:22:36.360]  我們看保羅
[00:22:36.360 --> 00:22:38.520]  保羅在菲律賓書第一章那裡
[00:22:38.520 --> 00:22:42.600]  保羅也是面對生死的問題
[00:22:42.600 --> 00:22:44.000]  菲律賓書第一章那裡
[00:22:44.000 --> 00:22:45.280]  其實保羅正在坐牢
[00:22:45.280 --> 00:22:46.640]  大家都知道
[00:22:46.640 --> 00:22:49.560]  寫菲律賓書的時候他正在坐牢
[00:22:49.560 --> 00:22:50.680]  老人家坐牢
[00:22:50.680 --> 00:22:52.680]  那次之後後來放出來
[00:22:52.680 --> 00:22:54.000]  歷史告訴我們
[00:22:54.000 --> 00:22:57.520]  後來再抓那次就出不來了
[00:22:57.520 --> 00:23:00.680]  就是我們看提摩太后書那段
[00:23:00.680 --> 00:23:02.240]  我先看菲律賓書那段
[00:23:02.240 --> 00:23:03.320]  菲律賓書那段的時候
[00:23:03.320 --> 00:23:04.640]  保羅想著自己一定死的
[00:23:04.640 --> 00:23:07.040]  因為你知道去到羅馬坐牢
[00:23:07.040 --> 00:23:08.400]  作為一個猶太人
[00:23:08.400 --> 00:23:10.000]  有時候不用審的
[00:23:10.000 --> 00:23:10.920]  和現在不同
[00:23:10.920 --> 00:23:12.720]  現在坐牢就很不同了
[00:23:12.720 --> 00:23:14.200]  有冷氣有東西吃
[00:23:14.200 --> 00:23:16.520]  還可以讀學位
[00:23:16.560 --> 00:23:19.200]  而當年那些你知道坐牢
[00:23:19.200 --> 00:23:21.320]  就不是這樣關著你的
[00:23:21.320 --> 00:23:22.880]  有個洞你明白嗎
[00:23:22.880 --> 00:23:24.240]  扔你下去
[00:23:24.240 --> 00:23:25.600]  那你以後就可能
[00:23:25.600 --> 00:23:27.800]  他什麼時候不倒點東西下來給你吃
[00:23:27.800 --> 00:23:28.680]  沒有水給你喝
[00:23:28.680 --> 00:23:30.440]  你就自己死了
[00:23:30.440 --> 00:23:32.720]  或者被蛇蟲鼠蟻咬死
[00:23:32.720 --> 00:23:35.080]  或者有一天打開蓋子
[00:23:35.080 --> 00:23:37.960]  上來這樣拿出去
[00:23:37.960 --> 00:23:39.560]  或者放獅子出來
[00:23:39.560 --> 00:23:40.760]  那你就沒有了
[00:23:40.760 --> 00:23:43.040]  所以做到這樣的地步
[00:23:43.040 --> 00:23:44.720]  其實人人都會想到死的問題
[00:23:44.720 --> 00:23:45.760]  生死的問題
[00:23:45.760 --> 00:23:47.760]  保羅在這個律賓書第一章
[00:23:47.760 --> 00:23:49.280]  就想到生死的問題
[00:23:49.280 --> 00:23:51.320]  我回顧他生命的時候
[00:23:51.320 --> 00:23:53.560]  他開始就問究竟
[00:23:53.560 --> 00:23:55.480]  我會生還是會死呢
[00:23:55.480 --> 00:23:57.400]  於是他就自己回答這個問題
[00:23:57.400 --> 00:23:58.400]  很有趣的
[00:23:58.400 --> 00:24:00.200]  保羅說我在
[00:24:00.200 --> 00:24:01.520]  能夠我就不知道
[00:24:01.520 --> 00:24:02.880]  現在如果我生和死
[00:24:02.880 --> 00:24:04.320]  究竟給我有一個選擇的話
[00:24:04.320 --> 00:24:05.600]  我選擇什麼呢
[00:24:05.600 --> 00:24:07.560]  很有趣的保羅
[00:24:07.560 --> 00:24:10.760]  竟然有一個很不同的答案的
[00:24:10.760 --> 00:24:11.600]  他說什麼
[00:24:11.600 --> 00:24:13.280]  我處於兩難之間
[00:24:13.280 --> 00:24:14.400]  23節
[00:24:14.400 --> 00:24:16.400]  兩難之後我不知道生還是死
[00:24:16.400 --> 00:24:17.360]  這個很現實的問題
[00:24:17.360 --> 00:24:18.640]  可能明天我就會死
[00:24:18.640 --> 00:24:20.360]  究竟我怎麼面對的時候
[00:24:20.360 --> 00:24:21.600]  他說這個答案很有趣
[00:24:21.600 --> 00:24:23.480]  我寧願離世
[00:24:23.480 --> 00:24:24.480]  與基督同在
[00:24:24.480 --> 00:24:25.880]  因為這次好得無比
[00:24:25.880 --> 00:24:28.040]  保羅寧願死
[00:24:28.040 --> 00:24:29.760]  這個答案和很多人不同
[00:24:29.760 --> 00:24:30.600]  不用問了
[00:24:30.600 --> 00:24:31.800]  生死你選擇
[00:24:31.800 --> 00:24:33.200]  我當然是多打三下
[00:24:33.200 --> 00:24:33.720]  他不是的
[00:24:33.720 --> 00:24:35.920]  保羅寧願死
[00:24:35.920 --> 00:24:38.360]  有沒有留意這個第一個很特別的答案
[00:24:38.360 --> 00:24:39.560]  保羅寧願死
[00:24:39.560 --> 00:24:41.240]  這個絕對當然大家明白
[00:24:41.240 --> 00:24:43.400]  不是因為保羅消極
[00:24:43.400 --> 00:24:45.600]  不是因為保羅不上年紀
[00:24:45.600 --> 00:24:47.760]  這麼辛苦
[00:24:47.760 --> 00:24:48.960]  死他就好過了
[00:24:48.960 --> 00:24:51.600]  不是這樣說我寧願死
[00:24:51.600 --> 00:24:54.360]  因為保羅解了他的理由
[00:24:54.360 --> 00:24:55.480]  他說如果我死
[00:24:55.480 --> 00:24:57.800]  我為什麼寧願死呢
[00:24:57.800 --> 00:24:59.080]  因為我死了的時候
[00:24:59.080 --> 00:25:01.600]  我可以立即與基督同在
[00:25:01.600 --> 00:25:03.600]  因為這件事好得無比
[00:25:03.600 --> 00:25:06.080]  他很積極的想死
[00:25:06.080 --> 00:25:09.080]  就是說保羅說我現在在生的日子裡
[00:25:09.080 --> 00:25:12.640]  我已經經歷了耶穌基督那種精彩
[00:25:12.640 --> 00:25:15.040]  不過有時斷斷續續
[00:25:15.040 --> 00:25:18.440]  有時也不是說事實上這麼明確
[00:25:18.440 --> 00:25:20.280]  但是我經歷過真實
[00:25:20.280 --> 00:25:23.320]  由他第一次在大馬式的路上
[00:25:23.320 --> 00:25:26.120]  被耶穌復活的光打下來的時候
[00:25:26.120 --> 00:25:29.360]  他開始認識耶穌之後
[00:25:29.360 --> 00:25:31.160]  其實他沒有親眼見過耶穌
[00:25:31.160 --> 00:25:32.720]  不過在經驗裡面
[00:25:32.720 --> 00:25:33.560]  耶穌這麼真實
[00:25:33.560 --> 00:25:35.200]  多次你看史坦傳
[00:25:35.200 --> 00:25:37.560]  多次在他生命裡面出現
[00:25:37.560 --> 00:25:39.720]  令他生命有一個很大的改變
[00:25:39.720 --> 00:25:41.280]  於是說耶穌這麼好
[00:25:41.280 --> 00:25:44.480]  不過我沒有機會可以經常親近他
[00:25:44.480 --> 00:25:46.080]  如果我死了的時候
[00:25:46.080 --> 00:25:46.840]  一死了
[00:25:46.840 --> 00:25:48.080]  轉
[00:25:48.080 --> 00:25:49.840]  就可以從早到晚
[00:25:49.840 --> 00:25:51.720]  永遠與他在一起
[00:25:51.720 --> 00:25:53.000]  這事好得無比
[00:25:53.000 --> 00:25:54.600]  你看真的很厲害
[00:25:54.600 --> 00:25:56.480]  就是保羅找到這個
[00:25:56.480 --> 00:26:00.480]  由人生的生到死的一個延續點
[00:26:00.480 --> 00:26:01.800]  就是保羅在生的時候
[00:26:01.800 --> 00:26:03.360]  已經經驗到死了之後
[00:26:03.360 --> 00:26:05.640]  與耶穌永遠在一起的那種甜蜜
[00:26:05.640 --> 00:26:07.120]  現在過得不夠後
[00:26:07.120 --> 00:26:09.280]  所以我死了的時候可以與他在一起
[00:26:09.280 --> 00:26:11.920]  這就是保羅不怕死的秘訣
[00:26:11.920 --> 00:26:17.360]  在生裡面已經有了將來永恆的那種經驗的話
[00:26:17.360 --> 00:26:19.200]  這個人是不會怕死的
[00:26:19.200 --> 00:26:21.400]  但是如果一個人無論你多厲害也好
[00:26:21.400 --> 00:26:23.040]  或者你多努力也好
[00:26:23.040 --> 00:26:24.080]  如果在生的時候
[00:26:24.080 --> 00:26:27.080]  那些你最愛的東西
[00:26:27.080 --> 00:26:31.120]  並不是在死了之後可以繼續有的話
[00:26:31.120 --> 00:26:31.960]  你一定怕死的
[00:26:31.960 --> 00:26:32.880]  你不用騙我
[00:26:32.880 --> 00:26:33.760]  你不用騙你自己
[00:26:33.760 --> 00:26:34.720]  你一定怕死的
[00:26:34.720 --> 00:26:36.920]  一死了沒有了你最喜歡的東西的時候
[00:26:36.920 --> 00:26:37.480]  為什麼不怕
[00:26:37.480 --> 00:26:39.000]  我多大都不想死
[00:26:39.000 --> 00:26:39.840]  保羅不是
[00:26:39.840 --> 00:26:42.840]  保羅說我現在最喜歡的東西已經在永恆裡面有
[00:26:42.840 --> 00:26:45.920]  這個經驗對於我這段話
[00:26:45.920 --> 00:26:50.040]  在十幾年前有一個小小的體會
[00:26:50.040 --> 00:26:51.880]  今天可能長了一點
[00:26:51.880 --> 00:26:54.520]  12點9我們完了
[00:26:54.520 --> 00:26:55.760]  不好意思
[00:26:55.760 --> 00:26:58.040]  忍耐一點
[00:26:58.040 --> 00:27:00.880]  吃飯吃遲15分鐘可以嗎
[00:27:00.880 --> 00:27:01.400]  OK
[00:27:01.400 --> 00:27:05.840]  在90年代的時候
[00:27:05.840 --> 00:27:07.080]  我在加拿大的時候
[00:27:07.080 --> 00:27:08.960]  在多倫多
[00:27:08.960 --> 00:27:11.880]  有一天我自己看聖經就看到這一段
[00:27:11.880 --> 00:27:13.720]  那天早上我自己看聖經看到這一段
[00:27:13.720 --> 00:27:18.160]  看到特別被這個情願這兩個字吸引
[00:27:18.160 --> 00:27:20.040]  保羅說我情願死
[00:27:20.040 --> 00:27:22.280]  情願就是一種情
[00:27:22.280 --> 00:27:23.680]  不是一個理由
[00:27:23.680 --> 00:27:25.800]  不是一個標準主義學習案
[00:27:25.800 --> 00:27:28.040]  就是他很想的
[00:27:28.040 --> 00:27:30.440]  於是我突然間有一個這樣的意念
[00:27:30.440 --> 00:27:31.760]  不如我問一下我自己
[00:27:31.760 --> 00:27:34.120]  我情願什麼
[00:27:34.120 --> 00:27:35.720]  我就很誠實問自己
[00:27:35.720 --> 00:27:37.440]  雖然我已經教了神學這麼多年
[00:27:37.440 --> 00:27:38.760]  但是我當時問自己
[00:27:38.760 --> 00:27:41.760]  溫慧瑤如果現在給你選擇
[00:27:41.760 --> 00:27:44.440]  情願你情願什麼
[00:27:44.440 --> 00:27:47.520]  我就說想一想
[00:27:47.520 --> 00:27:51.680]  我情願那時候剛剛經過人生很大的波折
[00:27:51.680 --> 00:27:53.840]  再結婚和太太
[00:27:53.840 --> 00:28:01.000]  開始重返一個比較幸福的一個家庭生活
[00:28:01.000 --> 00:28:03.040]  他說我情願和我太太
[00:28:03.040 --> 00:28:05.280]  那時候我記得我情願和太太
[00:28:05.280 --> 00:28:07.000]  很簡單的
[00:28:07.000 --> 00:28:09.480]  可以長相廝守
[00:28:09.480 --> 00:28:12.320]  有機會可以去一下湖邊
[00:28:12.320 --> 00:28:13.280]  那時候在多倫多
[00:28:13.280 --> 00:28:14.480]  湖邊很美
[00:28:14.480 --> 00:28:17.400]  坐在那裡看日落
[00:28:17.400 --> 00:28:18.840]  大家聊聊天
[00:28:18.840 --> 00:28:20.720]  這是我自己最情願的事情
[00:28:20.720 --> 00:28:21.280]  很誠實的
[00:28:21.280 --> 00:28:22.200]  我自己要問自己
[00:28:22.200 --> 00:28:24.200]  我最喜歡什麼就問這件事
[00:28:24.200 --> 00:28:26.880]  我說第二名呢
[00:28:26.880 --> 00:28:28.200]  如果情願的話
[00:28:28.200 --> 00:28:35.800]  我情願寫幾本舉世的神學的巨著
[00:28:35.800 --> 00:28:37.280]  留給世人
[00:28:37.280 --> 00:28:39.760]  那我就無憾了
[00:28:39.760 --> 00:28:41.520]  第三呢
[00:28:41.520 --> 00:28:45.680]  我就說我自己要求不是很多
[00:28:45.680 --> 00:28:47.920]  我人比較靜
[00:28:47.920 --> 00:28:49.400]  你給我真正喜歡的話
[00:28:49.400 --> 00:28:51.600]  我真的情願選擇一個下午
[00:28:51.600 --> 00:28:53.360]  舒舒服服自己一個人
[00:28:53.360 --> 00:28:54.600]  聽一下音樂
[00:28:54.600 --> 00:28:56.240]  喝一杯香茶
[00:28:56.240 --> 00:28:59.240]  看自己喜歡看的書
[00:28:59.240 --> 00:29:02.640]  那我就覺得很舒服很開心
[00:29:02.640 --> 00:29:05.520]  說到這裡的時候我就開始害怕
[00:29:05.520 --> 00:29:07.040]  你知道我害怕什麼嗎
[00:29:07.040 --> 00:29:10.960]  數了第一名第二名第三名都沒有耶穌
[00:29:10.960 --> 00:29:13.080]  我的情願在裡面
[00:29:13.080 --> 00:29:16.240]  我突然間就發覺我和保羅差很遠
[00:29:16.240 --> 00:29:18.800]  保羅說我情願死都不怕
[00:29:18.800 --> 00:29:20.560]  因為我見到耶穌
[00:29:20.560 --> 00:29:23.560]  原來我的三名裡面都沒有耶穌
[00:29:23.560 --> 00:29:26.320]  我就開始問我搞什麼
[00:29:26.320 --> 00:29:27.600]  我教了這麼多年神學
[00:29:27.600 --> 00:29:28.800]  我去講了這麼多道
[00:29:28.800 --> 00:29:30.200]  我激勵了這麼多人
[00:29:30.200 --> 00:29:32.880]  原來在我一二三名的情願裡面
[00:29:32.880 --> 00:29:34.920]  都沒有耶穌
[00:29:34.920 --> 00:29:36.600]  如果今天神說不如你回來的時候
[00:29:36.600 --> 00:29:38.840]  我會害怕我不肯
[00:29:38.840 --> 00:29:41.560]  因為我最喜歡的東西在天堂
[00:29:41.560 --> 00:29:43.280]  會沒有的
[00:29:43.280 --> 00:29:44.320]  於是我說我不行
[00:29:44.320 --> 00:29:47.560]  我一定要整頓一下自己
