
[00:00:00.000 --> 00:00:09.000]  我和大家來看一看關於聖靈的工作的分辨的原則
[00:37:11.000 --> 00:37:17.000]  神是叫人安靜,不是叫人混亂
[00:37:17.000 --> 00:37:20.000]  寓言,顧名思義
[00:37:20.000 --> 00:37:24.000]  是聖靈感動講的才是寓言
[00:37:24.000 --> 00:37:27.000]  聖靈感動人講寓言
[00:37:27.000 --> 00:37:33.000]  不可能同時感動兩個人、三個人一起講
[00:37:33.000 --> 00:37:36.000]  如果兩個、三個人一起講
[00:37:36.000 --> 00:37:40.000]  那就表示至少有兩個是自己講的
[00:37:40.000 --> 00:37:46.000]  這個先知講道的原文是寓言
[00:37:46.000 --> 00:37:49.000]  那麼如果說演
[00:37:49.000 --> 00:37:52.000]  當然出於聖靈
[00:37:52.000 --> 00:37:59.000]  聖靈不會叫兩、三個人同時受祂的感動而講
[00:37:59.000 --> 00:38:04.000]  很明顯是血氣、肉體進去了
[00:38:04.000 --> 00:38:05.000]  我要講
[00:38:05.000 --> 00:38:08.000]  你講,我要講
[00:38:08.000 --> 00:38:11.000]  爭取來講
[00:38:11.000 --> 00:38:18.000]  那麼這是第一個歷史的回顧的發現
[00:38:18.000 --> 00:38:22.000]  保羅是一個分辨的使徒
[00:38:22.000 --> 00:38:24.000]  第二
[00:38:24.000 --> 00:38:30.000]  我們也發現教會歷史裏面的異端當中
[00:38:30.000 --> 00:38:35.000]  有領恩的追求和現象
[00:38:35.000 --> 00:38:40.000]  教會的歷史裏的異端裏面
[00:38:40.000 --> 00:38:45.000]  有領恩的現象
[00:38:45.000 --> 00:38:48.000]  舉兩個例子
[00:38:48.000 --> 00:39:00.000]  第一個例子是第二世紀前半、前葉上半世紀
[00:39:00.000 --> 00:39:04.000]  有一個異端
[00:39:04.000 --> 00:39:10.000]  中文的翻譯叫馬己恩主義
[00:39:10.000 --> 00:39:12.000]  牛馬的馬
[00:39:12.000 --> 00:39:16.000]  吉是吉祥的吉
[00:39:16.000 --> 00:39:18.000]  恩是平安的恩
[00:39:18.000 --> 00:39:21.000]  馬己恩主義
[00:39:21.000 --> 00:39:35.000]  英文字是Martianism
[00:39:35.000 --> 00:39:39.000]  創辦人是Martian
[00:39:39.000 --> 00:39:45.000]  這是一個很顯著的異端
[00:39:45.000 --> 00:39:50.000]  他完全否定舊約
[00:39:50.000 --> 00:39:56.000]  他說舊約的神是個兇殘的神
[00:39:56.000 --> 00:40:11.000]  這是很明顯受了這個所謂的秘之主義
[00:40:11.000 --> 00:40:14.000]  Gnosticism
[00:40:14.000 --> 00:40:18.000]  秘之主義的影響
[00:40:18.000 --> 00:40:22.000]  他否定舊約的神
[00:40:22.000 --> 00:40:25.000]  所以他否定舊約
[00:40:25.000 --> 00:40:42.000]  他也否定了新約的二十六卷書
[00:40:42.000 --> 00:40:46.000]  只解釋新約的十一卷
[00:40:46.000 --> 00:40:53.000]  就是路加福音和保羅的十封書信
[00:40:53.000 --> 00:40:56.000]  其他的都不接受
[00:40:56.000 --> 00:41:04.000]  而且路加福音他也按他自己的觀點來刪掉一部分
[00:41:04.000 --> 00:41:09.000]  這是他在信仰上的表現
[00:41:09.000 --> 00:41:15.000]  他也否認耶穌基督是人所生的
[00:41:15.000 --> 00:41:18.000]  不是人生的
[00:41:18.000 --> 00:41:22.000]  他是神的兒子
[00:41:22.000 --> 00:41:24.000]  只注重他的神性
[00:41:24.000 --> 00:41:27.000]  完全否定他的人性
[00:41:27.000 --> 00:41:32.000]  也否認主在來
[00:41:32.000 --> 00:41:34.000]  你看這是很厲害的
[00:41:34.000 --> 00:41:35.000]  這樣的異端
[00:41:35.000 --> 00:41:38.000]  但是他們講方言
[00:41:38.000 --> 00:41:44.000]  他們有領恩的追求現象
[00:41:44.000 --> 00:41:46.000]  第二個異端
[00:41:46.000 --> 00:41:48.000]  就是中文的翻譯叫
[00:41:48.000 --> 00:41:50.000]  孟他奴
[00:41:50.000 --> 00:41:54.000]  孟子的孟
[00:41:54.000 --> 00:41:57.000]  他人的他
[00:41:57.000 --> 00:41:59.000]  其他的他
[00:41:59.000 --> 00:42:01.000]  奴隸的奴
[00:42:01.000 --> 00:42:04.000]  孟他奴主義
[00:42:04.000 --> 00:42:11.000]  英文是有人讀Montanism
[00:42:11.000 --> 00:42:16.000]  是第二世紀下半世紀開始的
[00:42:16.000 --> 00:42:18.000]  11年
[00:42:18.000 --> 00:42:20.000]  這個異端裏頭
[00:42:20.000 --> 00:42:25.000]  主要的現象就是領恩
[00:42:25.000 --> 00:42:29.000]  他們可以說是最早的
[00:42:29.000 --> 00:42:30.000]  最賢助的
[00:42:30.000 --> 00:42:34.000]  最強的領恩運動
[00:42:34.000 --> 00:42:40.000]  他的創辦人就是孟他奴
[00:42:40.000 --> 00:42:44.000]  他說耶穌基督預言要來的
[00:42:44.000 --> 00:42:49.000]  另外一個寶貝師就是他
[00:42:49.000 --> 00:42:52.000]  不是聖靈就是他
[00:42:52.000 --> 00:42:56.000]  你看這樣的一個宣稱
[00:42:56.000 --> 00:43:01.000]  是何等的錯誤
[00:43:01.000 --> 00:43:06.000]  那麼他自己說他就是神
[00:43:06.000 --> 00:43:10.000]  這是歷史裏面很清楚的記載
[00:43:10.000 --> 00:43:13.000]  他說我不是天使
[00:43:13.000 --> 00:43:15.000]  我不是先知
[00:43:15.000 --> 00:43:17.000]  我就是上帝
[00:43:17.000 --> 00:43:19.000]  我來了
[00:43:19.000 --> 00:43:24.000]  這樣的一種自據宣稱
[00:43:24.000 --> 00:43:27.000]  是何等的可怕
[00:43:27.000 --> 00:43:30.000]  他有兩個女先知
[00:43:30.000 --> 00:43:33.000]  一個叫Preska
[00:43:33.000 --> 00:43:36.000]  一個叫Maximila
[00:43:36.000 --> 00:43:40.000]  兩個女先知是和他一起同宮
[00:43:40.000 --> 00:43:43.000]  兩個女先知的宣稱
[00:43:43.000 --> 00:43:48.000]  也是說我們是最後的先知了
[00:43:48.000 --> 00:43:53.000]  我們以後沒有其他的先知了
[00:43:53.000 --> 00:43:56.000]  孟他奴又說
[00:43:56.000 --> 00:43:59.000]  耶穌基督就要來了
[00:43:59.000 --> 00:44:01.000]  在哪裏來呢
[00:44:01.000 --> 00:44:03.000]  在婦女家
[00:44:03.000 --> 00:44:07.000]  聖經虛度形狀講的婦女家
[00:44:07.000 --> 00:44:21.000]  在婦女家的一個地方叫Pupuza
[00:44:21.000 --> 00:44:23.000]  在那個地方降臨
[00:44:23.000 --> 00:44:29.000]  所以大家信徒的都要放下一切
[00:44:29.000 --> 00:44:32.000]  等候主就要來
[00:44:32.000 --> 00:44:35.000]  要聚集到那個地方去
[00:44:35.000 --> 00:44:38.000]  放下一切所有
[00:44:38.000 --> 00:44:44.000]  他們就這樣苦修盡慾盡食
[00:44:44.000 --> 00:44:49.000]  過一個很刻苦的生活
[00:44:49.000 --> 00:44:56.000]  那麼他們就說方言
[00:44:56.000 --> 00:45:02.000]  大量的寓言行神蹟
[00:45:02.000 --> 00:45:03.000]  勢力很大
[00:45:03.000 --> 00:45:05.000]  傳播得很快
[00:45:05.000 --> 00:45:08.000]  接受的人很多
[00:45:08.000 --> 00:45:13.000]  可以說是震動了當時的教會
[00:45:13.000 --> 00:45:18.000]  繼續了有差不多二百年
[00:45:18.000 --> 00:45:25.000]  到了第四世紀初年才慢慢地消失了
[00:45:25.000 --> 00:45:29.000]  所以二百年的時間的影響
[00:45:29.000 --> 00:45:33.000]  有一個很出名的教會的領袖
[00:45:33.000 --> 00:45:39.000]  特圖良也加入了他們
[00:45:39.000 --> 00:45:41.000]  也加入了他們
[00:45:41.000 --> 00:45:43.000]  所以他們影響很大
[00:45:43.000 --> 00:45:47.000]  特圖良為什麽加入他們呢
[00:45:47.000 --> 00:45:48.000]  主要的原因
[00:45:48.000 --> 00:45:50.000]  看見他們很熱心
[00:45:50.000 --> 00:45:54.000]  看見他們的生活很美秋
[00:45:54.000 --> 00:45:58.000]  他們的信仰很堅定
[00:45:58.000 --> 00:46:03.000]  有一個與其他的基督徒更熱心的表現
[00:46:03.000 --> 00:46:08.000]  所以他受影響受感動就加入了
[00:46:08.000 --> 00:46:13.000]  但是後來他也寫了在他的著作裏頭
[00:46:13.000 --> 00:46:19.000]  批評了這個蒙他努派的讀神文
[00:46:19.000 --> 00:46:30.000]  就是說他們已經走向否定基督是神
[00:46:30.000 --> 00:46:36.000]  這是這個異端的情況
[00:46:36.000 --> 00:46:42.000]  他們完全走在領恩的路上
[00:46:42.000 --> 00:46:50.000]  我們再看希臘的宗教和今天的印度教
[00:46:50.000 --> 00:46:56.000]  也有方言也有神蹟
[00:46:56.000 --> 00:47:00.000]  再注意到近世近代
[00:47:00.000 --> 00:47:06.000]  近代在香港在台灣在美國
[00:47:06.000 --> 00:47:11.000]  都有一些現象讓我們小心
[00:47:11.000 --> 00:47:13.000]  第一個現象
[00:47:13.000 --> 00:47:17.000]  領恩派在天主教很興旺
[00:47:17.000 --> 00:47:18.000]  你們有
[00:47:18.000 --> 00:47:21.000]  我想你們有沒有注意到
[00:47:21.000 --> 00:47:31.000]  領恩派在天主教開始是四十年代
[00:47:31.000 --> 00:47:34.000]  現在他們的人數很多
[00:47:34.000 --> 00:47:38.000]  這些人還是拜瑪利亞
[00:47:38.000 --> 00:47:47.000]  他們還是在天主教裏面是他們的中間分子
[00:47:47.000 --> 00:47:56.000]  就是說領恩派沒有把他們帶回聖經的信仰
[00:47:56.000 --> 00:48:00.000]  在基督教裏面有兩種現象
[00:48:00.000 --> 00:48:02.000]  第一種現象
[00:48:02.000 --> 00:48:07.000]  他們的神學上的曾經發生偏差
[00:48:07.000 --> 00:48:18.000]  叫做Jesus only的一個口號
[00:48:18.000 --> 00:48:23.000]  那就是否認三維一體的信仰
[00:48:23.000 --> 00:48:26.000]  否定三維一體的信仰
[00:48:26.000 --> 00:48:28.000]  只有耶穌
[00:48:28.000 --> 00:48:30.000]  Jesus only
[00:48:30.000 --> 00:48:39.000]  這是美國的領恩派曾經發生的信仰上的偏差
[00:48:39.000 --> 00:48:45.000]  還有領恩派進入了大宗派
[00:48:45.000 --> 00:48:47.000]  聖公會
[00:48:47.000 --> 00:48:49.000]  物理公會
[00:48:49.000 --> 00:48:51.000]  長老會
[00:48:51.000 --> 00:48:56.000]  進入這些大宗派裏頭
[00:48:56.000 --> 00:49:08.000]  但是他們沒有影響了這些大宗派的新派的信仰
[00:49:08.000 --> 00:49:11.000]  這些宗派還是新派的信仰
[00:49:11.000 --> 00:49:22.000]  這些情況是我們不能進一步的思想
[00:49:22.000 --> 00:49:26.000]  在聚會所的經驗
[00:49:26.000 --> 00:49:36.000]  這是聚會所裏的一個很清楚內幕的人親口講給我聽的
[00:49:36.000 --> 00:49:44.000]  尼托森弟兄在他靈性低沉的時候
[00:49:44.000 --> 00:49:46.000]  他就離開了上海
[00:49:46.000 --> 00:49:48.000]  出去
[00:49:48.000 --> 00:49:51.000]  他想安靜一下
[00:49:51.000 --> 00:49:54.000]  他到了山東的時候
[00:49:54.000 --> 00:49:56.000]  就參加了一個聚會
[00:49:56.000 --> 00:50:06.000]  講員是從內地會出來的一個領恩派的女宣教士
[00:50:06.000 --> 00:50:13.000]  他在山東聽見這個女子的姊妹講道
[00:50:13.000 --> 00:50:16.000]  他得了複興了
[00:50:16.000 --> 00:50:26.000]  他後來就約定和這個講員見面談話
[00:50:26.000 --> 00:50:29.000]  在交通的時候
[00:50:29.000 --> 00:50:33.000]  他就接受了領恩
[00:50:33.000 --> 00:50:36.000]  也被按手
[00:50:36.000 --> 00:50:39.000]  也說了方言
[00:50:39.000 --> 00:50:42.000]  就是有了領恩的經歷
[00:50:42.000 --> 00:50:45.000]  他靈性得了複興
[00:50:45.000 --> 00:50:48.000]  他就回到上海
[00:50:48.000 --> 00:50:53.000]  他把領恩帶到上海的聚會所
[00:50:53.000 --> 00:50:55.000]  但是過了不久
[00:50:55.000 --> 00:50:59.000]  他發現情形不對了
[00:50:59.000 --> 00:51:02.000]  聚會裏面有混亂了
[00:51:02.000 --> 00:51:07.000]  他們聚會的地方很堅固的凳子
[00:51:07.000 --> 00:51:10.000]  很厚實的木料做的凳子
[00:51:10.000 --> 00:51:14.000]  被聚會的人聖靈充滿的時候
[00:51:14.000 --> 00:51:16.000]  追求聖靈堂的時候
[00:51:16.000 --> 00:51:20.000]  跳都跳斷
[00:51:20.000 --> 00:51:22.000]  他們不能在地上跳
[00:51:22.000 --> 00:51:24.000]  要跑到凳子上跳
[00:51:24.000 --> 00:51:28.000]  把那個凳子跳斷
[00:51:28.000 --> 00:51:30.000]  他就看不對了
[00:51:30.000 --> 00:51:33.000]  他就放棄了
[00:51:33.000 --> 00:51:34.000]  禁止
[00:51:34.000 --> 00:51:37.000]  就停下了
[00:51:37.000 --> 00:51:40.000]  不相信教會聚會所的人
[00:51:40.000 --> 00:51:44.000]  都知道這件事
[00:51:44.000 --> 00:51:47.000]  這是女托生的經驗
[00:51:47.000 --> 00:51:50.000]  他放下了
[00:51:50.000 --> 00:51:53.000]  所以那個極端的情況
[00:51:53.000 --> 00:51:55.000]  混亂的情況
[00:51:55.000 --> 00:52:03.000]  曾經在聚會所那麼追求靈性的背景裏頭
[00:52:03.000 --> 00:52:05.000]  發生過
[00:52:05.000 --> 00:52:08.000]  那麼在香港
[00:52:08.000 --> 00:52:12.000]  香港的教會不容易接受領人運動
[00:52:12.000 --> 00:52:14.000]  有一個歷史的背景
[00:52:14.000 --> 00:52:21.000]  那就是一個粵語的廣東話的電影女明星
[00:52:21.000 --> 00:52:23.000]  梅姨
[00:52:23.000 --> 00:52:26.000]  她信主以後
[00:52:26.000 --> 00:52:28.000]  很熱心
[00:52:28.000 --> 00:52:30.000]  到處傳福音
[00:52:30.000 --> 00:52:31.000]  很有果效
[00:52:31.000 --> 00:52:35.000]  許多人聽見她講到就信住了
[00:52:35.000 --> 00:52:39.000]  後來一個朋友就帶領她
[00:52:39.000 --> 00:52:42.000]  接受了領人派
[00:52:42.000 --> 00:52:45.000]  她加入領人派以後
[00:52:45.000 --> 00:52:47.000]  就改變了
[00:52:47.000 --> 00:52:51.000]  就創立了新約教會
[00:52:51.000 --> 00:52:54.000]  她就以實徒自居了
[00:52:54.000 --> 00:53:03.000]  她寫的信是完全按照書包羅的書信的口文來寫的
[00:53:03.000 --> 00:53:05.000]  那麼
[00:53:05.000 --> 00:53:14.000]  有一次有一個美國到香港去的領人派的一位牧師
[00:53:14.000 --> 00:53:18.000]  參加梅姨的聚會的時候就說
[00:53:18.000 --> 00:53:21.000]  聖靈感動我說一個預言
[00:53:21.000 --> 00:53:29.000]  梅姨將來要做世界性的領恩運動的重要的領袖
[00:53:29.000 --> 00:53:31.000]  他說
[00:53:31.000 --> 00:53:34.000]  聖靈感動她講這個預言
[00:53:34.000 --> 00:53:36.000]  後來呢
[00:53:36.000 --> 00:53:42.000]  梅姨不久就得到了舌頭的cancer
[00:53:42.000 --> 00:53:44.000]  後來就過世了
[00:53:44.000 --> 00:53:46.000]  她過世的時候
[00:53:46.000 --> 00:53:48.000]  她的會友
[00:53:48.000 --> 00:53:53.000]  不准病人埋葬她
[00:53:53.000 --> 00:53:56.000]  他們說神一定要她復活的
[00:53:56.000 --> 00:53:58.000]  不可以埋葬
[00:53:58.000 --> 00:54:05.000]  他們就圍在她的棺木周圍一直禱告
[00:54:05.000 --> 00:54:07.000]  後來她到台灣
[00:54:07.000 --> 00:54:10.000]  就建立了新約教會
[00:54:10.000 --> 00:54:13.000]  台灣新約教會的情況
[00:54:13.000 --> 00:54:18.000]  我相信從台灣來的很多人都知道
[00:54:18.000 --> 00:54:23.000]  現在的領袖自稱是伊利亞
[00:54:23.000 --> 00:54:26.000]  就是當來的伊利亞
[00:54:26.000 --> 00:54:31.000]  基督降臨就是在台灣的一個山頭上
[00:54:31.000 --> 00:54:34.000]  他們把它叫做西安山
[00:54:34.000 --> 00:54:37.000]  向政府申請那個地方
[00:54:37.000 --> 00:54:44.000]  政府給他們就和政府起了很強烈的對立
[00:54:44.000 --> 00:54:47.000]  我有一個親戚
[00:54:47.000 --> 00:54:50.000]  在他們中間聚會
[00:54:50.000 --> 00:54:52.000]  妻子很投入
[00:54:52.000 --> 00:54:54.000]  丈夫旁觀著
[00:54:54.000 --> 00:54:57.000]  繼續聚會
[00:54:57.000 --> 00:54:59.000]  他告訴我情況
[00:54:59.000 --> 00:55:01.000]  他們禱告就求神
[00:55:01.000 --> 00:55:07.000]  讓那個時候的蔣經國總統趕快死掉
[00:55:07.000 --> 00:55:11.000]  他們的聚會當中的禱告
[00:55:11.000 --> 00:55:18.000]  這樣所以在香港的教會
[00:55:18.000 --> 00:55:27.000]  對於領恩派有一個戒心
[00:55:27.000 --> 00:55:31.000]  我有幾個學生
[00:55:31.000 --> 00:55:36.000]  就去參加過新約教會的聚會
[00:55:36.000 --> 00:55:38.000]  聚會的時候有人過來
[00:55:38.000 --> 00:55:41.000]  大家都在那禱告講方言
[00:55:41.000 --> 00:55:45.000]  過來的人就說你要不要講方言
[00:55:45.000 --> 00:55:49.000]  如果你要願意講我教你講
[00:55:49.000 --> 00:55:52.000]  就叫他舌頭就這樣趕快的
[00:55:52.000 --> 00:55:55.000]  迅速的發聲發音
[00:55:55.000 --> 00:56:00.000]  你這樣一陣子你就可以講出來了
[00:56:00.000 --> 00:56:05.000]  他們聽了以後就知道怎麼回事
[00:56:05.000 --> 00:56:09.000]  他們回來把這個情況告訴我們
[00:56:09.000 --> 00:56:14.000]  我們也得了一些認識
[00:56:14.000 --> 00:56:18.000]  這也是吳永長老的經驗
[00:56:18.000 --> 00:56:25.000]  吳永長老師他們他的一個聖經學校裡頭
[00:56:25.000 --> 00:56:28.000]  有一個弟兄很調皮
[00:56:28.000 --> 00:56:31.000]  去參加領恩派的聚會
[00:56:31.000 --> 00:56:34.000]  他冒充講方言
[00:56:34.000 --> 00:56:38.000]  我說這個是不對的
[00:56:38.000 --> 00:56:39.000]  他冒充講方言
[00:56:39.000 --> 00:56:43.000]  講的時候有人過來替他翻譯
[00:56:43.000 --> 00:56:47.000]  他也知道怎麼回事
[00:56:47.000 --> 00:56:51.000]  像這樣的情況
[00:56:51.000 --> 00:56:56.000]  一直到今天還是有人這樣教導別人講方言
[00:56:56.000 --> 00:57:00.000]  這樣你願意講科目講方言
[00:57:00.000 --> 00:57:05.000]  你就把你舌頭迅速的轉動
[00:57:05.000 --> 00:57:08.000]  你這樣慢慢就講出來
[00:57:08.000 --> 00:57:22.000]  這些現象是引起我們很大的期望的感覺
[00:57:22.000 --> 00:57:30.000]  小心分辨的一個態度
[00:57:30.000 --> 00:57:36.000]  我相信這是很自然的
[00:57:36.000 --> 00:57:44.000]  我們看到近來的葡萄園的表現
[00:57:44.000 --> 00:57:50.000]  葡萄園開始的時候是在富樂神學院
[00:57:50.000 --> 00:57:57.000]  這個富樂神學院在加州的Pasadena
[00:57:57.000 --> 00:58:01.000]  就有開了一門課程
[00:58:01.000 --> 00:58:05.000]  教的人就是John Wimber
[00:58:05.000 --> 00:58:13.000]  他開的課程的名字叫做
[00:58:13.000 --> 00:58:18.000]  Wonders in Science and Evangelism
[00:58:18.000 --> 00:58:23.000]  就是神技、騎士與舞蹈
[00:58:23.000 --> 00:58:28.000]  就產生出來一個名詞叫Power Evangelism
[00:58:28.000 --> 00:58:31.000]  全能舞蹈
[00:58:31.000 --> 00:58:34.000]  很多的學生去參加
[00:58:34.000 --> 00:58:37.000]  一般般的下去
[00:58:37.000 --> 00:58:41.000]  一直到後來許多的教會起來抗議
[00:58:41.000 --> 00:58:44.000]  說我們的學生到那去讀
[00:58:44.000 --> 00:58:47.000]  現在走了這條路
[00:58:47.000 --> 00:58:52.000]  那我們要把我們的學生都撤回來
[00:58:52.000 --> 00:58:55.000]  要請富樂停止這個課程
[00:58:55.000 --> 00:59:00.000]  神學院受許多教會的壓力就停止了
[00:59:00.000 --> 00:59:07.000]  但是他自己開還是有許多的人去上課
[00:59:07.000 --> 00:59:09.000]  那麼那個時候呢
[00:59:09.000 --> 00:59:14.000]  因為他是一個在聖經上很有基礎的人
[00:59:14.000 --> 00:59:18.000]  而且他也說不注重講方言
[00:59:18.000 --> 00:59:22.000]  他們注重的是能力
[00:59:22.000 --> 00:59:26.000]  他們注重神的一致
[00:59:26.000 --> 00:59:28.000]  身體靈性的一致
[00:59:28.000 --> 00:59:32.000]  他們注重知識的言語
[00:59:32.000 --> 00:59:35.000]  他們注重舞蹈
[00:59:35.000 --> 00:59:38.000]  所以是一個為了
[00:59:38.000 --> 00:59:42.000]  不因信仰圈子裡頭的一個靈魂運動
[00:59:42.000 --> 00:59:45.000]  叫做第三波
[00:59:45.000 --> 00:59:50.000]  第一波就是Pentecostalist
[00:59:50.000 --> 00:59:52.000]  無循潔派
[00:59:52.000 --> 00:59:57.000]  第二波是在大宗派裡面的靈魂運動
[00:59:57.000 --> 01:00:00.000]  叫Charismatic Movement
[01:00:00.000 --> 01:00:08.000]  第三波就是所謂葡萄園的運動
[01:00:08.000 --> 01:00:11.000]  Power Evangelism
[01:00:11.000 --> 01:00:12.000]  開始的時候
[01:00:12.000 --> 01:00:16.000]  許多的福音派的領袖
[01:00:16.000 --> 01:00:19.000]  對他們寄予厚望
[01:00:19.000 --> 01:00:23.000]  說這個是不極端的
[01:00:23.000 --> 01:00:25.000]  是溫和的
[01:00:25.000 --> 01:00:28.000]  是另外一條路線
[01:00:28.000 --> 01:00:32.000]  我們不反對
[01:00:32.000 --> 01:00:35.000]  所以福音派裡面的許多領袖
[01:00:35.000 --> 01:00:40.000]  就站在一個很開放的地位上
[01:00:40.000 --> 01:00:44.000]  用這樣的心態來看這件事
[01:00:44.000 --> 01:00:47.000]  我也是一樣
[01:00:47.000 --> 01:00:49.000]  但是慢慢慢慢發現
[01:00:49.000 --> 01:00:59.000]  他們也越來越靠近靈派的主流
[01:00:59.000 --> 01:01:02.000]  越來越極端
[01:01:02.000 --> 01:01:04.000]  越來越偏長
[01:01:04.000 --> 01:01:07.000]  到了現在
[01:01:07.000 --> 01:01:17.000]  最顯著的例子就是多倫多飛機場的葡萄園教會
[01:01:17.000 --> 01:01:21.000]  Toronto Airport Vineyard Church
[01:01:21.000 --> 01:01:29.000]  他們已經有兩三年的聚會了
[01:01:29.000 --> 01:01:36.000]  他們最顯著的是他們叫做Holy Laughter
[01:01:36.000 --> 01:01:38.000]  大笑
[01:01:38.000 --> 01:01:40.000]  可以笑幾個小時
[01:01:40.000 --> 01:01:41.000]  不停止
[01:01:41.000 --> 01:01:44.000]  有的人也滾在地上
[01:01:44.000 --> 01:01:46.000]  一直笑著大滾
[01:01:46.000 --> 01:01:51.000]  他們又有身體的抖動
[01:01:51.000 --> 01:01:53.000]  Jerking
[01:01:53.000 --> 01:01:56.000]  也是很長的時間
[01:01:56.000 --> 01:02:00.000]  一直全身都抖動
[01:02:00.000 --> 01:02:05.000]  也有的學獅子叫的聲音
[01:02:05.000 --> 01:02:07.000]  有狗叫的聲音
[01:02:07.000 --> 01:02:10.000]  有雞叫的聲音
[01:02:10.000 --> 01:02:13.000]  後來又有走路
[01:02:13.000 --> 01:02:16.000]  學公雞走路
[01:02:16.000 --> 01:02:21.000]  走一步頭升一升
[01:02:21.000 --> 01:02:23.000]  到了這個現象
[01:02:23.000 --> 01:02:26.000]  到了這個情況
[01:02:26.000 --> 01:02:31.000]  在去年前年
[01:02:31.000 --> 01:02:36.000]  有六萬人坐飛機到世界各地方去看
[01:02:36.000 --> 01:02:42.000]  那裡的聚會中間很多是去visitors
[01:02:42.000 --> 01:02:45.000]  去看看情況
[01:02:45.000 --> 01:02:51.000]  這種的現象
[01:02:51.000 --> 01:02:58.000]  我就有一次見到從南美洲來的弟兄
[01:02:58.000 --> 01:02:59.000]  他們也是林派
[01:02:59.000 --> 01:03:01.000]  我就問他們
[01:03:01.000 --> 01:03:05.000]  你們對這個現象有什麼看法
[01:03:05.000 --> 01:03:08.000]  他說我們在南美洲
[01:03:08.000 --> 01:03:11.000]  一般的觀感就是說
[01:03:11.000 --> 01:03:14.000]  他們說的更厲害
[01:03:14.000 --> 01:03:16.000]  我們還沒有那樣說過
[01:03:16.000 --> 01:03:17.000]  他們說
[01:03:17.000 --> 01:03:20.000]  That's satanic
[01:03:20.000 --> 01:03:22.000]  吹沙彈
[01:03:22.000 --> 01:03:28.000]  這是南美洲的林派對他們的反應
[01:03:28.000 --> 01:03:32.000]  這個情況也到了LA
[01:03:32.000 --> 01:03:35.000]  洛杉磯
[01:03:35.000 --> 01:03:44.000]  我去年七月有一個禮拜在洛杉磯一個神學院教課
[01:03:44.000 --> 01:03:51.000]  我們上堂的時候也提到這個葡萄園的事
[01:03:51.000 --> 01:03:54.000]  有一個學生
[01:03:54.000 --> 01:03:56.000]  他就說
[01:03:56.000 --> 01:03:58.000]  他去參加一個聚會
[01:03:58.000 --> 01:04:04.000]  在聚會裡就看見一個人走路是公雞走路
[01:04:04.000 --> 01:04:07.000]  走一步頭
[01:04:07.000 --> 01:04:09.000]  他就問一個牧師
[01:04:09.000 --> 01:04:13.000]  他說這是聖靈工作嗎
[01:04:13.000 --> 01:04:19.000]  那個牧師就說不要問
[01:04:19.000 --> 01:04:21.000]  意思就是說
[01:04:21.000 --> 01:04:26.000]  你問了就好像是在抗拒聖靈的工作
[01:04:26.000 --> 01:04:29.000]  這是他們的心態
[01:04:29.000 --> 01:04:30.000]  不可以問的
[01:04:30.000 --> 01:04:31.000]  就是說
[01:04:31.000 --> 01:04:33.000]  發生什麼事
[01:04:33.000 --> 01:04:36.000]  因為我們是奉祖的林派會
[01:04:36.000 --> 01:04:40.000]  我們是追求聖靈的同胞
[01:04:40.000 --> 01:04:44.000]  發生的經歷的事一定是出於聖靈
[01:04:44.000 --> 01:04:47.000]  不可能有其他的來源
[01:04:47.000 --> 01:04:50.000]  不要問
[01:04:50.000 --> 01:04:55.000]  在這個情況之下
[01:04:55.000 --> 01:05:00.000]  這個同學心裡大問號
[01:05:00.000 --> 01:05:02.000]  但像他那樣講的
[01:05:02.000 --> 01:05:07.000]  是一個教父的領袖
[01:05:07.000 --> 01:05:10.000]  所以我們就發現
[01:05:10.000 --> 01:05:16.000]  這個情況是急轉直下
[01:05:16.000 --> 01:05:19.000]  我有次到Rutgers去
[01:05:19.000 --> 01:05:24.000]  一個長老告訴我他的經驗
[01:05:24.000 --> 01:05:31.000]  因為Rutgers是有一部分的弟兄姊妹很開放的
[01:05:31.000 --> 01:05:40.000]  這三位長老也有詳細的了解葡萄園的情況
[01:05:40.000 --> 01:05:44.000]  他們這兩年前就去了Gloria
[01:05:44.000 --> 01:05:47.000]  葡萄園有個大聚會
[01:05:47.000 --> 01:05:48.000]  他們去了
[01:05:48.000 --> 01:05:51.000]  我一來就聽見這個長老跟我說
[01:05:51.000 --> 01:05:53.000]  在那個聚會裡頭
[01:05:53.000 --> 01:05:56.000]  他們有跳領舞
[01:05:56.000 --> 01:06:01.000]  就弟兄姊妹在一起跳舞
[01:06:01.000 --> 01:06:03.000]  後來呢
[01:06:03.000 --> 01:06:10.000]  就有人產生了淫亂的事
[01:06:10.000 --> 01:06:12.000]  adultery
[01:06:12.000 --> 01:06:13.000]  他聽見了
[01:06:13.000 --> 01:06:16.000]  這個長老聽見了
[01:06:16.000 --> 01:06:20.000]  第二天領袖就報告
[01:06:20.000 --> 01:06:23.000]  我們有這樣的事發生
[01:06:23.000 --> 01:06:25.000]  我們要謹慎
[01:06:25.000 --> 01:06:28.000]  要小心
[01:06:28.000 --> 01:06:32.000]  有這個態度很好
[01:06:32.000 --> 01:06:33.000]  但是呢
[01:06:33.000 --> 01:06:37.000]  在那個聖靈充滿的情況之下
[01:06:37.000 --> 01:06:41.000]  在追求領恩的情況之下
