
[00:00:00.000 --> 00:00:06.840]  剛才主席說了一句話 非常的好
[00:26:09.280 --> 00:26:11.280]  在那個時候
[00:26:11.280 --> 00:26:14.280]  他認識了主耶穌
[00:26:14.280 --> 00:26:17.280]  接受了祂
[00:26:17.280 --> 00:26:27.280]  結果在他好像絕望的人生裏面開始有了希望
[00:26:27.280 --> 00:26:30.280]  他就開始想
[00:26:30.280 --> 00:26:33.280]  我可以做一個醫生
[00:26:33.280 --> 00:26:38.280]  來幫助身體軟弱的人
[00:26:38.280 --> 00:26:42.280]  用心靈的力量去讀
[00:26:42.280 --> 00:26:48.280]  他的人生觀改變
[00:26:48.280 --> 00:26:53.280]  整個的絕望變為希望
[00:26:53.280 --> 00:26:56.280]  後來他真的做了醫生
[00:26:56.280 --> 00:26:59.280]  去幫助病人
[00:26:59.280 --> 00:27:02.280]  做的話做的道改變了他
[00:27:02.280 --> 00:27:07.280]  使他的軟弱絕望變成了力量和希望
[00:27:07.280 --> 00:27:10.280]  主的話主的道改變了他
[00:27:10.280 --> 00:27:12.280]  使他的絕望成為了希望
[00:27:12.280 --> 00:27:14.280]  還有
[00:27:14.280 --> 00:27:21.280]  做的話在我們的悟性中
[00:27:21.280 --> 00:27:24.280]  我們看第34節
[00:27:24.280 --> 00:27:27.280]  求祢賜我悟性
[00:27:27.280 --> 00:27:29.280]  我便遵守祢的律法
[00:27:29.280 --> 00:27:32.280]  且要一心遵守
[00:27:32.280 --> 00:27:35.280]  這裡提到悟性
[00:27:35.280 --> 00:27:38.280]  悟性是什麼呢?
[00:27:38.280 --> 00:27:42.280]  就是理性
[00:27:42.280 --> 00:27:49.280]  但是是被聖靈光照過的理性
[00:27:49.280 --> 00:27:54.280]  神的道和我們的理性打成一片
[00:27:54.280 --> 00:27:59.280]  我們有感情
[00:27:59.280 --> 00:28:02.280]  也有理智
[00:28:02.280 --> 00:28:04.280]  也有意志
[00:28:04.280 --> 00:28:11.280]  神的道和這三樣都打成一片
[00:28:11.280 --> 00:28:16.280]  神的道與我們的感性有關係
[00:28:16.280 --> 00:28:20.280]  與我們的理性有關係
[00:28:20.280 --> 00:28:24.280]  與我們的意志有關係
[00:28:24.280 --> 00:28:28.280]  有的人對神的道的關聯
[00:28:28.280 --> 00:28:32.280]  都是感性角度的關聯
[00:28:32.280 --> 00:28:35.280]  有的人對神的話的關聯
[00:28:35.280 --> 00:28:37.280]  只是感性的關聯
[00:28:37.280 --> 00:28:40.280]  這是不夠穩妥的
[00:28:40.280 --> 00:28:44.280]  因為人的感性就是情緒
[00:28:44.280 --> 00:28:46.280]  是起伏不定的
[00:28:46.280 --> 00:28:53.280]  有時候心情高漲很興奮
[00:28:53.280 --> 00:28:55.280]  有時候很沮喪很消沉
[00:28:55.280 --> 00:28:58.280]  有時候心情高漲很興奮
[00:28:58.280 --> 00:29:00.280]  有時候很沮喪很消沉
[00:29:00.280 --> 00:29:04.280]  如果祖的道單單與我們的感覺有關係
[00:29:04.280 --> 00:29:07.280]  那就是一個很脆弱的基礎
[00:29:07.280 --> 00:29:11.280]  如果祖的道單單與我們的感性有關係
[00:29:11.280 --> 00:29:13.280]  那就是一個很脆弱的基礎
[00:29:13.280 --> 00:29:21.280]  神的道應該與我們的理性打成一片
[00:29:21.280 --> 00:29:25.280]  在這裡所說的悟性
[00:29:25.280 --> 00:29:30.280]  在下面有說第48節末了一句話
[00:29:30.280 --> 00:29:32.280]  48節最後那一句話也是這樣說
[00:29:32.280 --> 00:29:36.280]  我也要思想你的履歷
[00:29:36.280 --> 00:29:38.280]  我也要思想你的履歷
[00:29:38.280 --> 00:29:44.280]  用我們的思想去了解
[00:29:44.280 --> 00:29:51.280]  真的知道神的道是怎麼一回事
[00:29:51.280 --> 00:29:58.280]  這立刻讓我們想到使徒彼得的話
[00:29:58.280 --> 00:30:03.280]  彼得前書三章十六節
[00:30:03.280 --> 00:30:06.280]  在那裡他這樣說
[00:30:06.280 --> 00:30:15.280]  若有人問你們心中盼望的緣由
[00:30:15.280 --> 00:30:21.280]  意思就是說問你為什麼有這個信仰
[00:30:21.280 --> 00:30:25.280]  心中盼望就是你的信仰
[00:30:25.280 --> 00:30:28.280]  這個信仰的緣由是什麼
[00:30:28.280 --> 00:30:31.280]  這個信仰的緣由是什麼一回事呢
[00:30:31.280 --> 00:30:33.280]  很多人想知道
[00:30:33.280 --> 00:30:35.280]  有人看見你有這個信仰
[00:30:35.280 --> 00:30:37.280]  他想知道這是什麼信仰
[00:30:37.280 --> 00:30:40.280]  有人看見你有這個信仰就想知道
[00:30:40.280 --> 00:30:42.280]  你這個是什麼信仰呢
[00:30:42.280 --> 00:30:45.280]  你的信仰是怎麼一回事呢
[00:30:45.280 --> 00:30:47.280]  道理在哪裡呢
[00:30:47.280 --> 00:30:50.280]  跟著彼得說
[00:30:50.280 --> 00:30:55.280]  你就要常作準備
[00:30:55.280 --> 00:31:02.280]  以溫柔的心回答個人
[00:31:02.280 --> 00:31:05.280]  這裡有回答兩個字
[00:31:05.280 --> 00:31:08.280]  就是你的解答
[00:31:08.280 --> 00:31:12.280]  你向別人解釋
[00:31:12.280 --> 00:31:16.280]  你的信仰是怎麼一回事
[00:31:16.280 --> 00:31:19.280]  什麼人能夠這樣做呢
[00:31:19.280 --> 00:31:24.280]  彼得說常作準備
[00:31:24.280 --> 00:31:28.280]  通過你的理性
[00:31:28.280 --> 00:31:31.280]  通過你的了解
[00:31:31.280 --> 00:31:36.280]  你自己真的懂得了
[00:31:36.280 --> 00:31:39.280]  你真的有了心得
[00:31:39.280 --> 00:31:44.280]  然後你就去介紹給別人
[00:31:44.280 --> 00:31:52.280]  每一次有人問你就是你傳福音的機會
[00:31:52.280 --> 00:31:58.280]  今天是一個注重理性的時代
[00:31:58.280 --> 00:32:01.280]  我們在這樣的一個時代裡
[00:32:01.280 --> 00:32:04.280]  我們的信仰不單是感性的信仰
[00:32:04.280 --> 00:32:07.280]  也應該是理性的信仰
[00:32:07.280 --> 00:32:10.280]  我們的信仰不單只是感性的信仰
[00:32:10.280 --> 00:32:12.280]  也都應該是理性的信仰
[00:32:12.280 --> 00:32:17.280]  同時也推動了我們的意志去起作用
[00:32:17.280 --> 00:32:19.280]  也都推動我們的理智來起作用
[00:32:19.280 --> 00:32:23.280]  所以我們的信仰和整個人有關係
[00:32:23.280 --> 00:32:26.280]  所以我們的信仰是與我們整個人有關係的
[00:32:26.280 --> 00:32:31.280]  基督教的信仰應該是一個全人的信仰
[00:32:31.280 --> 00:32:40.280]  不是一個支離破碎的信仰
[00:32:40.280 --> 00:32:44.280]  不是一個局部的信仰
[00:32:44.280 --> 00:32:47.280]  所以一個基督徒
[00:32:47.280 --> 00:32:57.280]  對聖經的真理應該是追求一個系統的認識
[00:32:57.280 --> 00:33:06.280]  所以神的道和我們的理性打成一片
[00:33:06.280 --> 00:33:12.280]  這是這個時代的一個要求
[00:33:12.280 --> 00:33:14.280]  還有
[00:33:14.280 --> 00:33:20.280]  神的道和我們的娛樂打成一片
[00:33:20.280 --> 00:33:22.280]  第五十四節
[00:33:22.280 --> 00:33:27.280]  我在世紀居,素來以你的律例為詩歌
[00:33:27.280 --> 00:33:32.280]  這裡說神的道成為詩歌
[00:33:32.280 --> 00:33:37.280]  這個詩歌是喜樂的意思
[00:33:37.280 --> 00:33:43.280]  道是我所喜樂的
[00:33:43.280 --> 00:33:50.280]  這是一個非常重要的角度
[00:33:50.280 --> 00:33:54.280]  有一件事你以它為可樂
[00:33:54.280 --> 00:33:57.280]  你就欣賞它,享受它
[00:33:57.280 --> 00:34:06.280]  這與你的整個心態有關係
[00:34:06.280 --> 00:34:14.280]  如果有一件事是你勉強自己去做的
[00:34:14.280 --> 00:34:18.280]  有一天你就不想做了
[00:34:18.280 --> 00:34:24.280]  因為人勉強自己是有限度的
[00:34:24.280 --> 00:34:30.280]  如果有一件事你其中覺得有樂趣
[00:34:30.280 --> 00:34:36.280]  你有享受,那你就會繼續做,而且做得更好
[00:34:36.280 --> 00:34:40.280]  你就會繼續去做,而且會做得更好
[00:34:40.280 --> 00:34:41.280]  感謝主
[00:34:41.280 --> 00:34:51.280]  有許多人在真理中,在祖的道中有樂趣
[00:34:51.280 --> 00:34:54.280]  我們從這個道的樂趣
[00:34:54.280 --> 00:35:06.280]  聯想到我們人生許多喜歡做的事
[00:35:06.280 --> 00:35:10.280]  包括我們的娛樂在內
[00:35:10.280 --> 00:35:18.280]  神的道和我們的娛樂也產生了關聯
[00:35:18.280 --> 00:35:27.280]  在香港有許多的娛樂是有墮落性的
[00:35:27.280 --> 00:35:30.280]  有正當的娛樂
[00:35:30.280 --> 00:35:37.280]  也有使人容易墮落的娛樂
[00:35:37.280 --> 00:35:46.280]  這種墮落是不知不覺地滑下去的
[00:35:46.280 --> 00:35:54.280]  如果我們把主的道和娛樂打成一片
[00:35:54.280 --> 00:35:58.280]  我們就可以站得穩
[00:35:58.280 --> 00:36:06.280]  求主使我們樂道,以主的道為樂
[00:36:06.280 --> 00:36:10.280]  在各方面聯合起來
[00:36:10.280 --> 00:36:15.280]  構成了我們整個的生活,整個人生
[00:36:15.280 --> 00:36:18.280]  就是三十七節所說的
[00:36:18.280 --> 00:36:27.280]  求你叫我轉眼不看虛假,又叫我在你的道中生活
[00:36:27.280 --> 00:36:31.280]  在道中生活
[00:36:31.280 --> 00:36:34.280]  這是真正的道
[00:36:34.280 --> 00:36:37.280]  你看這個道字
[00:36:37.280 --> 00:36:39.280]  有兩個意思
[00:36:39.280 --> 00:36:41.280]  道理
[00:36:41.280 --> 00:36:43.280]  道路
[00:36:43.280 --> 00:36:46.280]  這兩個意思都藏在這個道字裏
[00:36:46.280 --> 00:36:51.280]  這兩個意思是分不開的
[00:36:51.280 --> 00:36:53.280]  你有一個道理
[00:36:53.280 --> 00:36:57.280]  這個道理成了你的人生的道路
[00:36:57.280 --> 00:37:02.280]  而這個道理成了你的人生的道路
[00:37:02.280 --> 00:37:03.280]  你有道理
[00:37:03.280 --> 00:37:06.280]  這個道理成了你的人生的道路
[00:37:06.280 --> 00:37:09.280]  而這個道理成了你人生的道路
[00:37:09.280 --> 00:37:11.280]  在司徒時代的教會
[00:37:11.280 --> 00:37:16.280]  他們的信仰叫做人生的道路
[00:37:16.280 --> 00:37:19.280]  他們的信仰成為了他們人生的道路
[00:37:19.280 --> 00:37:24.280]  司徒行傳九章二節
[00:37:24.280 --> 00:37:28.280]  信奉這個道,道原本是道路
[00:37:28.280 --> 00:37:31.280]  信奉這個人生道路的人
[00:37:31.280 --> 00:37:36.280]  信奉這個道理的人
[00:37:36.280 --> 00:37:44.280]  神的道理成了我們人生的道路
[00:37:44.280 --> 00:37:50.280]  這個意思作詞人作者很注重
[00:37:50.280 --> 00:37:53.280]  第十五節
[00:37:53.280 --> 00:37:57.280]  我要默想你的訓辭,看重你的道路
[00:37:57.280 --> 00:38:01.280]  我要默想你的訓辭,看重你的道路
[00:38:01.280 --> 00:38:06.280]  所以神的道是我們的道路
[00:38:06.280 --> 00:38:09.280]  我們走在其上
[00:38:09.280 --> 00:38:15.280]  這就是道化的人生
[00:38:15.280 --> 00:38:18.280]  一百一十九篇
[00:38:18.280 --> 00:38:25.280]  給我們看見這個重要的了解
[00:38:25.280 --> 00:38:28.280]  道化人生
[00:38:28.280 --> 00:38:34.280]  這篇詩剛才我說過是最長的
[00:38:34.280 --> 00:38:37.280]  一百七十六節
[00:38:37.280 --> 00:38:41.280]  當中是哪一節
[00:38:41.280 --> 00:38:43.280]  因為它是雙數的
[00:38:43.280 --> 00:38:48.280]  所以中間是兩節不是一節
[00:38:48.280 --> 00:38:52.280]  八十八節八十九節
[00:38:52.280 --> 00:38:56.280]  這就是中心的兩節
[00:38:56.280 --> 00:39:01.280]  這兩節的意思是把我們剛才所看見的講出來
[00:39:01.280 --> 00:39:05.280]  這兩節的聖經就將我們剛才所說的再說出來
[00:39:05.280 --> 00:39:06.280]  八十八節
[00:39:06.280 --> 00:39:09.280]  求你照你的慈愛將我救活
[00:39:09.280 --> 00:39:12.280]  我就遵守你口中的法道
[00:39:12.280 --> 00:39:13.280]  九十九節
[00:39:13.280 --> 00:39:17.280]  在這裡提到活
[00:39:17.280 --> 00:39:20.280]  是生命
[00:39:20.280 --> 00:39:24.280]  從神得到新生命
[00:39:24.280 --> 00:39:26.280]  然後呢
[00:39:26.280 --> 00:39:29.280]  就去遵守神的法道
[00:39:29.280 --> 00:39:34.280]  就是道
[00:39:34.280 --> 00:39:41.280]  新生命一定和道連在一起
[00:39:41.280 --> 00:39:46.280]  新生命的途徑道路就是這個道
[00:39:46.280 --> 00:39:51.280]  有了生命有了道
[00:39:51.280 --> 00:39:55.280]  生命和道配合起來
[00:39:55.280 --> 00:40:00.280]  這是中心的一節
[00:40:00.280 --> 00:40:03.280]  下面這一節
[00:40:03.280 --> 00:40:08.280]  耶和華說你的話安定在天直到永遠
[00:40:08.280 --> 00:40:13.280]  耶和華的道是永恆的道
[00:40:13.280 --> 00:40:18.280]  安定在天表示永不改變
[00:40:18.280 --> 00:40:21.280]  永恆的真理
[00:40:21.280 --> 00:40:24.280]  這兩節連在一起
[00:40:24.280 --> 00:40:28.280]  就是為什麼我們要讀經
[00:40:28.280 --> 00:40:32.280]  一個有了基督生命的人
[00:40:32.280 --> 00:40:34.280]  他有一個自然的要求
[00:40:34.280 --> 00:40:39.280]  就是生命之道
[00:40:39.280 --> 00:40:42.280]  了解這個道
[00:40:42.280 --> 00:40:44.280]  遵行這個道
[00:40:44.280 --> 00:40:47.280]  同時有一個把握
[00:40:47.280 --> 00:40:50.280]  這個道是真道
[00:40:50.280 --> 00:40:54.280]  是永恆的真理
[00:40:54.280 --> 00:40:59.280]  是不改變不搖動的
[00:40:59.280 --> 00:41:08.280]  值得我們把整個生命抓住
[00:41:08.280 --> 00:41:13.280]  我們一起讀一節聖經
[00:41:13.280 --> 00:41:15.280]  做結束
[00:41:15.280 --> 00:41:17.280]  105節
[00:41:17.280 --> 00:41:24.280]  這是很多基督徒非常熟悉的一節
[00:41:24.280 --> 00:41:31.280]  我們找到以後就每一位都開口
[00:41:31.280 --> 00:41:33.280]  105節
[00:41:33.280 --> 00:41:39.280]  你的話是我腳前的燈是我路上的光
[00:41:39.280 --> 00:41:42.280]  我們低頭祈禱

