
[00:00:00.000 --> 00:00:04.800]  今天是我們這個季題的最後一次提到家庭有關的訊息
[00:18:33.900 --> 00:18:37.000]  父母的一些性情
[00:18:37.000 --> 00:18:40.500]  竟然在自己身上出現
[00:18:40.500 --> 00:18:42.200]  但再過一段時間
[00:18:42.200 --> 00:18:47.000]  這位弟兄他就體會一件事情
[00:18:47.000 --> 00:18:48.400]  他突然間體會到
[00:18:48.400 --> 00:18:52.800]  其實媽媽是一個戰亂的環境成長
[00:18:52.800 --> 00:18:55.900]  七兄弟姐妹家裡很艱難
[00:18:55.900 --> 00:18:59.100]  因此一分一毫都小心計算
[00:18:59.100 --> 00:19:02.800]  當然會很焦慮不夠錢花
[00:19:02.800 --> 00:19:05.800]  因此看到兒子買一條絲巾的時候
[00:19:05.800 --> 00:19:09.400]  當然會想到這些錢不應該這樣用
[00:19:09.400 --> 00:19:12.500]  不會明白兒子的心意
[00:19:12.500 --> 00:19:14.400]  這個兒子就開始想
[00:19:14.400 --> 00:19:15.400]  當他長大了
[00:19:15.400 --> 00:19:17.000]  在這個時候思想
[00:19:17.000 --> 00:19:18.400]  媽媽心中的焦慮
[00:19:18.400 --> 00:19:21.000]  自然有一個責備的反應
[00:19:21.000 --> 00:19:24.600]  責備源於他心中的焦慮
[00:19:24.600 --> 00:19:27.900]  然後他開始體諒媽媽
[00:19:27.900 --> 00:19:31.100]  也開始原諒媽媽
[00:19:31.100 --> 00:19:32.400]  當他原諒媽媽的時候
[00:19:32.400 --> 00:19:33.300]  突然間他發覺
[00:19:33.300 --> 00:19:36.500]  他開始多一點體諒自己
[00:19:36.500 --> 00:19:38.600]  其實我也有自己的焦慮
[00:19:38.600 --> 00:19:39.900]  所以我想控制住
[00:19:39.900 --> 00:19:42.100]  純粹挑剔自己的太太
[00:19:42.100 --> 00:19:44.800]  所以令太太這麼難受
[00:19:44.800 --> 00:19:47.900]  突然間他覺得他可以接納太太多一點
[00:19:47.900 --> 00:19:52.600]  他學習寬容太太多一點
[00:19:52.600 --> 00:19:53.700]  各位弟兄姊妹
[00:19:53.700 --> 00:19:57.600]  這本書最後有一個很重要的結論提到
[00:19:57.600 --> 00:20:02.700]  原來當我們學習去原諒我們的父母
[00:20:02.700 --> 00:20:08.100]  就更能夠幫我們去和家人和解
[00:20:08.100 --> 00:20:12.600]  更能夠和他們有和好的關係
[00:20:12.600 --> 00:20:14.900]  當我們在日常生活當中
[00:20:14.900 --> 00:20:17.400]  體會到傷害我們的人
[00:20:17.400 --> 00:20:20.100]  有他們的困難
[00:20:20.100 --> 00:20:21.800]  去體諒了他們
[00:20:21.800 --> 00:20:26.600]  而自己也從那種困擾當中釋放出來
[00:20:26.600 --> 00:20:29.200]  我們看回聖經的時候就發現
[00:20:29.200 --> 00:20:33.500]  為什麼這十個兄弟會出賣若瑟
[00:20:33.500 --> 00:20:35.500]  記不記得我們上次說
[00:20:35.500 --> 00:20:37.800]  因為妒忌
[00:20:37.800 --> 00:20:40.000]  為什麼妒忌?
[00:20:40.000 --> 00:20:44.000]  因為爸爸偏心
[00:20:44.000 --> 00:20:46.400]  那麼多年他們很難受
[00:20:46.400 --> 00:20:49.500]  但是經過了再多二十年之後
[00:20:49.500 --> 00:20:54.200]  相信這些兄弟已經後悔了
[00:20:54.200 --> 00:20:56.900]  大家看看前面四十二章
[00:20:56.900 --> 00:21:02.200]  你翻到四十二章第二十一節
[00:21:08.800 --> 00:21:12.200]  四十二章第二十一節
[00:21:12.200 --> 00:21:16.200]  當時若瑟試一試他們是否還是彼此的愛護
[00:21:16.200 --> 00:21:19.200]  他們面對著一個很大的困局
[00:21:19.200 --> 00:21:21.000]  當時他們就馬上說
[00:21:21.000 --> 00:21:22.000]  二十一節
[00:21:22.000 --> 00:21:27.100]  他們彼此說我們在對待弟弟的事上實在有罪
[00:21:27.100 --> 00:21:28.700]  他向我們求情的時候
[00:21:28.700 --> 00:21:31.300]  講到他一副井的情況
[00:21:31.300 --> 00:21:33.700]  我們看見他心裡的痛苦
[00:21:33.700 --> 00:21:35.200]  卻不肯聽他
[00:21:35.200 --> 00:21:39.000]  所以這次苦難淋到我們身上了
[00:21:39.000 --> 00:21:40.800]  經過了二十年
[00:21:40.800 --> 00:21:42.400]  突然間有一個困境出現
[00:21:42.400 --> 00:21:43.900]  就想起這件事情
[00:21:43.900 --> 00:21:45.600]  我想他們在二十年裡面
[00:21:45.600 --> 00:21:49.100]  想起自己曾經做的錯事
[00:21:49.100 --> 00:21:51.100]  內心很內疚
[00:21:51.100 --> 00:21:52.500]  都是當時不對
[00:21:52.500 --> 00:21:54.600]  弟弟在井裡很淒涼
[00:21:54.600 --> 00:21:55.800]  在那裡呼求
[00:21:55.800 --> 00:21:57.000]  我們都不理他
[00:21:57.000 --> 00:21:59.700]  將他出賣給別人
[00:21:59.700 --> 00:22:01.700]  內疚很深
[00:22:01.700 --> 00:22:02.800]  一有什麼事情的時候
[00:22:02.800 --> 00:22:05.100]  就想起這件事情
[00:22:05.100 --> 00:22:06.700]  沒錯他們後悔
[00:22:06.700 --> 00:22:09.300]  但可能他們都會想
[00:22:09.300 --> 00:22:12.100]  爸爸也有錯
[00:22:12.100 --> 00:22:15.300]  但如果我們再看四十三、四十四章的時候
[00:22:15.300 --> 00:22:16.800]  就會發覺
[00:22:16.800 --> 00:22:20.300]  這些兄弟開始不同
[00:22:20.300 --> 00:22:23.900]  處處想到爸爸
[00:22:23.900 --> 00:22:25.500]  尤大就告訴弱室
[00:22:25.500 --> 00:22:26.000]  不行的
[00:22:26.000 --> 00:22:27.900]  如果不帶彼納敏回去
[00:22:27.900 --> 00:22:31.800]  我爸爸會悲悲哀哀地死的
[00:22:31.800 --> 00:22:33.300]  言下之意表達出
[00:22:33.300 --> 00:22:36.100]  他們那種對爸爸的接納
[00:22:36.100 --> 00:22:39.900]  還有對爸爸的原諒
[00:22:39.900 --> 00:22:41.900]  在這個時候我們察覺到
[00:22:41.900 --> 00:22:43.800]  當他們這樣做的時候
[00:22:43.800 --> 00:22:46.100]  他們都更加明白事情
[00:22:46.100 --> 00:22:51.400]  因此回到四十五章第十五節的時候
[00:22:51.400 --> 00:22:55.700]  剛才我們讀到最後一句話
[00:22:55.700 --> 00:23:01.500]  然後他的兄弟們就跟他說話
[00:23:01.500 --> 00:23:04.100]  他們得到寬容
[00:23:04.100 --> 00:23:07.400]  而他們也接納了自己的弟弟
[00:23:07.400 --> 00:23:09.300]  不是因為他的權威
[00:23:09.300 --> 00:23:13.400]  而是感受到一位弟弟的體諒
[00:23:13.400 --> 00:23:16.400]  一位弟弟的關懷
[00:23:16.400 --> 00:23:19.900]  如果記得過去三十七章曾經提及
[00:23:19.900 --> 00:23:21.700]  當他們爭執的時候
[00:23:21.700 --> 00:23:25.200]  這些哥哥們肯不肯跟弱室說話
[00:23:25.200 --> 00:23:25.700]  不肯的
[00:23:25.700 --> 00:23:30.700]  只是說他們不願意和和平平地跟他說話
[00:23:30.700 --> 00:23:32.900]  但現在聖經十五節就提及
[00:23:32.900 --> 00:23:36.900]  他們就去到弱室旁邊跟他說話
[00:23:36.900 --> 00:23:39.100]  好像前後有些呼應提及
[00:23:39.100 --> 00:23:41.300]  他們重新和好
[00:23:41.300 --> 00:23:43.000]  重新可以傾談
[00:23:43.000 --> 00:23:46.100]  彼此接納
[00:23:46.100 --> 00:23:47.100]  各位弟兄姊妹
[00:23:47.100 --> 00:23:48.600]  聖經來到這裡
[00:23:48.600 --> 00:23:52.100]  讓我們看到一幅很美的圖畫
[00:23:52.100 --> 00:23:56.400]  就是人有一個全新的眼光
[00:23:56.400 --> 00:23:58.400]  看自己的歷史
[00:23:58.400 --> 00:24:00.400]  用一個熟天的眼光
[00:24:00.400 --> 00:24:03.900]  看自己過去一些傷痛的經歷
[00:24:03.900 --> 00:24:08.400]  突然看見這位神的掌權
[00:24:08.400 --> 00:24:11.400]  一路看到神的保守
[00:24:11.400 --> 00:24:15.600]  因此體會到神的恩典
[00:24:15.600 --> 00:24:17.900]  相信神的慈愛的人
[00:24:17.900 --> 00:24:20.900]  他們最終看到神的作為
[00:24:20.900 --> 00:24:24.900]  而可以重見和家人的關係
[00:24:24.900 --> 00:24:28.100]  各位弟兄姊妹
[00:24:28.100 --> 00:24:32.200]  我們看了很多創世紀的經文
[00:24:32.200 --> 00:24:35.400]  體會到其實人很多軟弱
[00:24:35.400 --> 00:24:39.200]  沒有一個家人是真的完全
[00:24:39.200 --> 00:24:42.500]  都有他自己本身生命裏面的不足
[00:24:42.500 --> 00:24:45.600]  錯失甚至幽暗
[00:24:45.600 --> 00:24:49.800]  但因為上帝將黑暗轉為光明
[00:24:49.800 --> 00:24:51.900]  當人信靠他的時候
[00:24:51.900 --> 00:24:55.100]  我們見到奇妙的事情出現
[00:24:55.100 --> 00:24:58.100]  我們看完這些歷史
[00:24:58.100 --> 00:25:00.600]  求神給我們有信心
[00:25:00.600 --> 00:25:03.400]  這樣去信靠這位上帝
[00:25:03.400 --> 00:25:06.100]  以致不單單頭腦上我們知道
[00:25:06.100 --> 00:25:09.000]  而我們可以親身經歷到
[00:25:09.000 --> 00:25:10.700]  弱失的上帝
[00:25:10.700 --> 00:25:13.200]  都是我們的上帝
[00:25:13.200 --> 00:25:15.700]  都能夠給我們經歷
[00:25:15.700 --> 00:25:19.900]  祂的奇妙、祂的信實
[00:25:19.900 --> 00:25:24.700]  我們一起祈禱
[00:25:24.700 --> 00:25:28.600]  我請大家為你自己的家庭
[00:25:28.600 --> 00:25:32.100]  為你知道一些有困難的家庭來祈禱
[00:25:32.100 --> 00:25:35.900]  我們帶著信心向神祷告

