
[00:00:00.000 --> 00:00:06.000]  大家會記得我們在今個季度有一個特別的題目
[00:20:52.000 --> 00:20:53.000]  向著已經知的人
[00:20:53.000 --> 00:20:57.000]  來作他的見證
[00:20:57.000 --> 00:21:01.000]  而當他放下這個辭職的念頭的時候
[00:21:01.000 --> 00:21:03.000]  他開始一直祈禱
[00:21:03.000 --> 00:21:05.000]  他知道要能夠作主的見證
[00:21:05.000 --> 00:21:08.000]  他必須要不斷的依靠神
[00:21:08.000 --> 00:21:09.000]  因為這個環境裡面
[00:21:09.000 --> 00:21:11.000]  是很多的試探
[00:21:11.000 --> 00:21:14.000]  而他就發覺自己更加
[00:21:14.000 --> 00:21:16.000]  變得在靈裡面警覺
[00:21:16.000 --> 00:21:19.000]  更加產生一種謹慎
[00:21:19.000 --> 00:21:22.000]  來到在崗位當中見證神
[00:21:22.000 --> 00:21:23.000]  慢慢他發覺同事
[00:21:23.000 --> 00:21:26.000]  沒錯有些是很光彩的
[00:21:26.000 --> 00:21:28.000]  很多成功
[00:21:28.000 --> 00:21:30.000]  賺很多錢
[00:21:30.000 --> 00:21:31.000]  但和他們接觸的時候
[00:21:31.000 --> 00:21:33.000]  發覺他們自己的生命裡面
[00:21:33.000 --> 00:21:35.000]  很枯乾
[00:21:35.000 --> 00:21:37.000]  很多的人內心裡面
[00:21:37.000 --> 00:21:39.000]  很多的不安
[00:21:39.000 --> 00:21:40.000]  突然間他看到
[00:21:40.000 --> 00:21:44.000]  裡面有很多人的需要
[00:21:44.000 --> 00:21:45.000]  因此偉弟兄
[00:21:45.000 --> 00:21:47.000]  他就更加決心
[00:21:47.000 --> 00:21:50.000]  也知道神呼召他
[00:21:50.000 --> 00:21:52.000]  感動他在這個崗位裡面
[00:21:52.000 --> 00:21:54.000]  來作主的僕人
[00:21:54.000 --> 00:21:58.000]  去作他的見證
[00:21:58.000 --> 00:22:00.000]  很多時候當我們考慮到工作的時候
[00:22:00.000 --> 00:22:01.000]  或者我們會考慮
[00:22:01.000 --> 00:22:04.000]  這份工作的人工如何
[00:22:04.000 --> 00:22:06.000]  前途如何
[00:22:06.000 --> 00:22:09.000]  有沒有機會發揮自己
[00:22:09.000 --> 00:22:12.000]  這些事情我們可以考慮
[00:22:12.000 --> 00:22:13.000]  但什麼時候這些因素
[00:22:13.000 --> 00:22:15.000]  成為你最高
[00:22:15.000 --> 00:22:18.000]  或者唯一的考慮因素
[00:22:18.000 --> 00:22:21.000]  你就不能作主的僕人
[00:22:21.000 --> 00:22:23.000]  反而你要很小心思想
[00:22:23.000 --> 00:22:25.000]  在神給你的崗位當中
[00:22:25.000 --> 00:22:29.000]  我如何可以真正的侍奉主
[00:22:29.000 --> 00:22:32.000]  如何來到在各樣的限制裡面
[00:22:32.000 --> 00:22:37.000]  仍然可以來作神的僕人
[00:22:37.000 --> 00:22:38.000]  我曾經提及過
[00:22:38.000 --> 00:22:39.000]  有一次在街上
[00:22:39.000 --> 00:22:40.000]  和一位醫生弟兄
[00:22:40.000 --> 00:22:42.000]  一路行街聊天
[00:22:42.000 --> 00:22:43.000]  走到一處
[00:22:43.000 --> 00:22:44.000]  突然遇到一位
[00:22:44.000 --> 00:22:46.000]  另一間教會的長老
[00:22:46.000 --> 00:22:48.000]  我和他聊了幾句
[00:22:48.000 --> 00:22:51.000]  稍微介紹這位弟兄他認識
[00:22:51.000 --> 00:22:54.000]  這位長老知道這位弟兄是做醫生的
[00:22:54.000 --> 00:22:56.000]  突然說了一句話
[00:22:56.000 --> 00:22:59.000]  他很義正慈嚴地
[00:22:59.000 --> 00:23:01.000]  就和這位弟兄說
[00:23:01.000 --> 00:23:03.000]  你做醫生的
[00:23:03.000 --> 00:23:04.000]  你要記住
[00:23:04.000 --> 00:23:08.000]  醫生是你的副業
[00:23:08.000 --> 00:23:10.000]  我突然想他怎麼知道
[00:23:10.000 --> 00:23:13.000]  他有另一份工作呢
[00:23:13.000 --> 00:23:15.000]  然後他再說
[00:23:15.000 --> 00:23:17.000]  在崗位裡面為主作見證
[00:23:17.000 --> 00:23:18.000]  是你的正業
[00:23:18.000 --> 00:23:21.000]  做醫生是副業
[00:23:21.000 --> 00:23:23.000]  這位弟兄聽見
[00:23:23.000 --> 00:23:24.000]  就來點頭
[00:23:24.000 --> 00:23:26.000]  是的 是的
[00:23:26.000 --> 00:23:30.000]  好像有些很直率的提醒
[00:23:30.000 --> 00:23:32.000]  但是我心在想
[00:23:32.000 --> 00:23:36.000]  他的確說中了
[00:23:36.000 --> 00:23:37.000]  每一個屬神的人
[00:23:37.000 --> 00:23:39.000]  在神的面前
[00:23:39.000 --> 00:23:41.000]  他留心知道
[00:23:41.000 --> 00:23:42.000]  在崗位當中
[00:23:42.000 --> 00:23:45.000]  他是作神的僕人
[00:23:45.000 --> 00:23:46.000]  然後你再看看的時候
[00:23:46.000 --> 00:23:51.000]  你回頭看前面的二十一節
[00:23:51.000 --> 00:23:52.000]  二十一節就提到
[00:23:52.000 --> 00:23:53.000]  你夢照的時候
[00:23:53.000 --> 00:23:54.000]  作勞僕的嗎
[00:23:54.000 --> 00:23:56.000]  不要為此煩惱
[00:23:56.000 --> 00:23:59.000]  但如果你能夠得到自由
[00:23:59.000 --> 00:24:03.000]  就要把握這機會
[00:24:03.000 --> 00:24:05.000]  有時候未必有機會
[00:24:05.000 --> 00:24:07.000]  但如果能夠離開一些
[00:24:07.000 --> 00:24:10.000]  捆綁人的崗位
[00:24:10.000 --> 00:24:13.000]  這個是聖經所鼓勵我們做
[00:24:13.000 --> 00:24:14.000]  原因在哪裡呢
[00:24:14.000 --> 00:24:16.000]  大家再讀二十三節
[00:24:16.000 --> 00:24:18.000]  我們一起讀
[00:24:18.000 --> 00:24:21.000]  你們是用重價買來的
[00:24:21.000 --> 00:24:25.000]  不要作人的勞僕
[00:24:25.000 --> 00:24:29.000]  今天也有不少的工作崗位
[00:24:29.000 --> 00:24:32.000]  是奴隸性的
[00:24:32.000 --> 00:24:35.000]  有些人曾經用一句話
[00:24:35.000 --> 00:24:38.000]  來形容今天某一些工作的崗位
[00:24:38.000 --> 00:24:41.000]  英文說Modern Enslavement
[00:24:41.000 --> 00:24:43.000]  有一種現代的奴役制度
[00:24:43.000 --> 00:24:48.000]  不單說一定要依從老闆的指示
[00:24:48.000 --> 00:24:52.000]  而且是極長的工作時間
[00:24:52.000 --> 00:24:54.000]  甚至要你做一些
[00:24:54.000 --> 00:24:57.000]  你自己不願意做的事情
[00:24:57.000 --> 00:25:02.000]  好像一個現代的勞僕的狀況
[00:25:02.000 --> 00:25:03.000]  在這些情況之下
[00:25:03.000 --> 00:25:07.000]  聖經就同樣一個意思
[00:25:07.000 --> 00:25:09.000]  弟兄姊妹我們是神的僕人
[00:25:09.000 --> 00:25:13.000]  不要再做人的勞僕
[00:25:13.000 --> 00:25:17.000]  如果有機會可以離開這些環境
[00:25:17.000 --> 00:25:20.000]  去尋求這些機會
[00:25:20.000 --> 00:25:24.000]  讓你的生命更加能夠是作主的僕人
[00:25:24.000 --> 00:25:27.000]  當然作人的勞僕有一個含義
[00:25:27.000 --> 00:25:31.000]  不單可能是主人或上司成為主人
[00:25:31.000 --> 00:25:35.000]  可能成為自己的勞僕
[00:25:35.000 --> 00:25:39.000]  一個人當他一直堅持
[00:25:39.000 --> 00:25:41.000]  在工作上要賺最多的錢
[00:25:41.000 --> 00:25:44.000]  一定要出人頭地
[00:25:44.000 --> 00:25:49.000]  一定要找到最安全的財務保障
[00:25:49.000 --> 00:25:50.000]  退休的時候
[00:25:50.000 --> 00:25:54.000]  最少一二千萬才夠安全
[00:25:54.000 --> 00:25:57.000]  當人有這樣一種慾望的時候
[00:25:57.000 --> 00:26:02.000]  很可能他會成為自己的勞僕
[00:26:02.000 --> 00:26:04.000]  今天我們聽見很多人說
[00:26:04.000 --> 00:26:09.000]  小心呀不要做了「扭奴」
[00:26:09.000 --> 00:26:12.000]  很多這個時代的勞僕的生活
[00:26:12.000 --> 00:26:15.000]  可以在一種不同的形式出現
[00:26:15.000 --> 00:26:16.000]  但是聖經就說
[00:26:16.000 --> 00:26:19.000]  你們是用主重價所買來的
[00:26:19.000 --> 00:26:22.000]  大家要作人的勞僕
[00:26:22.000 --> 00:26:26.000]  要在主的面前來作蒙召的人
[00:26:26.000 --> 00:26:31.000]  在崗位當中要留心作主的見證
[00:26:31.000 --> 00:26:34.000]  各位電影節目我們看到
[00:26:34.000 --> 00:26:37.000]  聖經給我們的教導
[00:26:37.000 --> 00:26:39.000]  我們都留心一件事情
[00:26:39.000 --> 00:26:41.000]  我們在工作當中
[00:26:41.000 --> 00:26:43.000]  不單是為謀生
[00:26:43.000 --> 00:26:46.000]  更加知道我們是蒙召的人
[00:26:46.000 --> 00:26:48.000]  不要做人的勞僕
[00:26:48.000 --> 00:26:51.000]  是作主的僕人
[00:26:51.000 --> 00:26:54.000]  在當中回應神給你的呼召
[00:26:54.000 --> 00:26:57.000]  完成神對你的心意
[00:26:57.000 --> 00:26:59.000]  我們一起祈禱

