
[00:00:00.000 --> 00:00:04.000]  今天要看的是聖經裏面
[00:25:21.200 --> 00:25:23.520]  這是主的路
[00:25:23.520 --> 00:25:24.800]  跟著祂說
[00:25:24.800 --> 00:25:27.480]  二十六節
[00:25:27.480 --> 00:25:30.360]  若有人服侍我
[00:25:30.360 --> 00:25:33.320]  就當跟從我
[00:25:33.320 --> 00:25:34.440]  我在那裏
[00:25:34.440 --> 00:25:36.480]  服侍我的人也要在那裏
[00:25:36.480 --> 00:25:39.200]  我在那裏服侍我的人也要在那裏
[00:25:39.200 --> 00:25:40.200]  意思就是說
[00:25:40.200 --> 00:25:43.040]  主的路就是侍奉他的人的路
[00:25:43.040 --> 00:25:44.200]  意思就是說
[00:25:44.200 --> 00:25:47.080]  主的路也是服侍他的人的路
[00:25:47.080 --> 00:25:49.280]  再換一句話來說
[00:25:49.280 --> 00:25:51.320]  這一粒麥子
[00:25:51.320 --> 00:25:53.520]  一方面是主
[00:25:53.520 --> 00:25:55.840]  另外一方面也是侍奉他的人
[00:25:55.840 --> 00:25:58.400]  另外一方面也是侍奉他的人
[00:25:58.400 --> 00:26:00.880]  在這個比喻裏面
[00:26:00.880 --> 00:26:04.840]  有一個最顯著的重點
[00:26:04.840 --> 00:26:05.800]  就是蛇脊
[00:26:05.800 --> 00:26:07.080]  就是蛇脊
[00:26:07.080 --> 00:26:08.480]  對付自我
[00:26:08.480 --> 00:26:09.920]  對付自我
[00:26:09.920 --> 00:26:10.920]  蛇脊
[00:26:10.920 --> 00:26:11.800]  蛇脊
[00:26:11.800 --> 00:26:13.880]  把自己釘死在十字架上
[00:26:13.880 --> 00:26:15.960]  把自己釘死在十字架上
[00:26:15.960 --> 00:26:17.280]  破碎自我
[00:26:17.280 --> 00:26:19.000]  破碎自我
[00:26:19.000 --> 00:26:21.920]  這樣才能夠有效地侍奉
[00:26:21.920 --> 00:26:25.600]  才能夠有效地侍奉
[00:26:25.600 --> 00:26:27.800]  侍奉裏面最大的難阻
[00:26:27.800 --> 00:26:29.680]  侍奉裏面最大的難阻
[00:26:29.680 --> 00:26:31.280]  常常是自己
[00:26:31.280 --> 00:26:33.080]  時時都是自己
[00:26:33.080 --> 00:26:34.320]  所以在侍奉中
[00:26:34.320 --> 00:26:36.320]  所以在侍奉中
[00:26:36.320 --> 00:26:37.920]  不如意的感覺
[00:26:37.920 --> 00:26:40.200]  不如意的感覺
[00:26:40.200 --> 00:26:43.720]  有很多時候是從自我發出來的
[00:26:43.720 --> 00:26:46.760]  很多時候都是從自我發出來的
[00:26:46.760 --> 00:26:48.840]  如果我們自我受了對付
[00:26:48.840 --> 00:26:50.880]  如果我們的自我受了對付
[00:26:50.880 --> 00:26:54.320]  如果我們在這個功課上有真正的學習
[00:26:54.320 --> 00:26:57.120]  如果我們在這個功課上有真正的學習
[00:26:57.120 --> 00:26:58.480]  把自己放下
[00:26:58.480 --> 00:26:59.640]  把自己放下
[00:26:59.640 --> 00:27:00.920]  把自己放開
[00:27:00.920 --> 00:27:02.640]  把自己放開
[00:27:02.640 --> 00:27:04.640]  我們就會有很大的進步
[00:27:04.640 --> 00:27:06.840]  我們就會有很大的進步
[00:27:06.840 --> 00:27:10.280]  沒有一個在侍奉上大有果孝的人
[00:27:10.280 --> 00:27:14.040]  是一個沒有學習對付自我的人
[00:27:14.040 --> 00:27:17.600]  沒有一個在侍奉上有大學那一刻的人
[00:27:17.600 --> 00:27:20.320]  是沒有學習對付自我的人
[00:27:20.320 --> 00:27:23.120]  所以我在這裏強調這個要點
[00:27:23.120 --> 00:27:25.960]  主在這裏強調這個重點
[00:27:25.960 --> 00:27:28.480]  這是侍奉主的人的路
[00:27:28.480 --> 00:27:30.600]  這是侍奉主的人的路
[00:27:30.600 --> 00:27:31.760]  主的意思就是說
[00:27:31.760 --> 00:27:33.240]  主的意思就是說
[00:27:33.240 --> 00:27:35.680]  如果我們不走主的路
[00:27:35.680 --> 00:27:37.680]  如果我們不走主的路
[00:27:37.680 --> 00:27:40.120]  主在那裏我們不在那裏
[00:27:40.120 --> 00:27:42.520]  如果主在那裏我們不在那裏
[00:27:42.520 --> 00:27:44.320]  我們就不能侍奉他
[00:27:44.320 --> 00:27:46.840]  我們就不能侍奉他
[00:27:46.840 --> 00:27:49.320]  亞各書五章第七節
[00:27:49.320 --> 00:27:54.560]  亞各書五章第七節
[00:27:54.560 --> 00:27:56.400]  希伯來書的後面
[00:27:56.400 --> 00:27:57.720]  希伯來書的後面
[00:27:57.720 --> 00:28:00.200]  亞各書五章第七節
[00:28:00.200 --> 00:28:04.520]  弟兄們啊 你們要忍耐直到主來
[00:28:04.520 --> 00:28:09.080]  看啊 農夫忍耐等候地裏寶貴的出產
[00:28:09.080 --> 00:28:12.480]  直到得了秋雨春雨
[00:28:12.480 --> 00:28:16.000]  你們也當忍耐堅固你們的心
[00:28:16.000 --> 00:28:18.480]  因為主來的日子近了
[00:28:18.480 --> 00:28:20.040]  這是農夫的比喻
[00:28:20.040 --> 00:28:21.800]  這是農夫的比喻
[00:28:21.800 --> 00:28:23.080]  農夫有一個特點
[00:28:23.080 --> 00:28:24.680]  農夫有一個特點
[00:28:24.680 --> 00:28:26.080]  忍耐等候
[00:28:26.080 --> 00:28:28.000]  是忍耐來等候
[00:28:28.000 --> 00:28:28.760]  等什麼?
[00:28:28.760 --> 00:28:29.720]  等什麼呢?
[00:28:29.720 --> 00:28:34.000]  地裏面寶貴的出產
[00:28:34.000 --> 00:28:36.480]  為什麼能忍耐?
[00:28:36.480 --> 00:28:38.720]  因為有信心
[00:28:38.720 --> 00:28:43.120]  他知道他殺下去的種子
[00:28:43.120 --> 00:28:46.400]  有一天要長出來
[00:28:46.400 --> 00:28:48.720]  要結實
[00:28:48.720 --> 00:28:53.720]  他殺的種子絕不會落空
[00:28:53.720 --> 00:28:57.480]  有春雨 有秋雨
[00:28:57.480 --> 00:29:01.920]  因此他忍耐等候
[00:29:01.920 --> 00:29:04.160]  這裏有兩個字
[00:29:04.160 --> 00:29:05.640]  看啊
[00:29:05.640 --> 00:29:09.800]  這是要叫人特別注意的意思
[00:29:09.800 --> 00:29:10.600]  看啊
[00:29:10.600 --> 00:29:11.120]  看啊
[00:29:11.120 --> 00:29:14.240]  這是農夫的榜樣
[00:29:14.240 --> 00:29:18.400]  我們要注意 要領會
[00:29:18.400 --> 00:29:20.120]  要效法
[00:29:20.120 --> 00:29:22.600]  我們都做農夫
[00:29:22.600 --> 00:29:25.480]  為主殺種
[00:29:25.480 --> 00:29:28.480]  雖然經過冬天
[00:29:28.480 --> 00:29:34.280]  白雪把田地蓋起來
[00:29:34.280 --> 00:29:35.840]  但是有一天
[00:29:35.840 --> 00:29:38.520]  這個雪要融化
[00:29:38.520 --> 00:29:40.960]  滋潤田地
[00:29:40.960 --> 00:29:45.000]  使收成加倍的豐富
[00:29:45.000 --> 00:29:48.000]  農夫看白雪
[00:29:48.000 --> 00:29:51.360]  不是看它的冷
[00:29:51.360 --> 00:29:54.080]  而是看它最後滋潤的作用
[00:29:54.080 --> 00:30:00.680]  當白雪把你的視縫蓋起來的時候
[00:30:00.680 --> 00:30:06.000]  你的眼光的重點在哪?
[00:30:06.000 --> 00:30:10.680]  你說眾看的
[00:30:10.680 --> 00:30:12.960]  所注意的是那個冷嗎?
[00:30:12.960 --> 00:30:18.440]  或者你知道
[00:30:18.440 --> 00:30:23.600]  在這個寒冷的後面
[00:30:23.600 --> 00:30:25.880]  是有滋潤
[00:30:25.880 --> 00:30:31.040]  有一天寒冷的雪要融化
[00:30:31.040 --> 00:30:35.960]  春天一定來到
[00:30:35.960 --> 00:30:40.400]  收成的時候一定來到
[00:30:40.400 --> 00:30:42.000]  不會落空
[00:30:42.000 --> 00:30:44.520]  殺下去的種子
[00:30:44.520 --> 00:30:49.160]  永遠不會落空
[00:30:49.160 --> 00:30:51.680]  我們有農夫的這種信心嗎?
[00:30:51.680 --> 00:30:55.600]  如果有
[00:30:55.600 --> 00:30:58.360]  我們也會有他們的忍耐
[00:30:58.360 --> 00:31:02.440]  農夫的工作
[00:31:02.440 --> 00:31:05.880]  很勞苦
[00:31:05.880 --> 00:31:09.000]  他們很勞苦
[00:31:09.000 --> 00:31:10.600]  為什麼?
[00:31:10.600 --> 00:31:13.600]  就因為他們有這樣的盼望
[00:31:13.600 --> 00:31:15.600]  弟兄姊妹們
[00:31:15.600 --> 00:31:18.160]  讓我們繼續侍奉
[00:31:18.160 --> 00:31:24.240]  因為侍奉不落空
[00:31:24.240 --> 00:31:26.560]  弟兄們
[00:31:26.560 --> 00:31:30.000]  不要竭力多做主公
[00:31:30.000 --> 00:31:32.480]  不可搖動
[00:31:32.480 --> 00:31:45.160]  因為在主裡面的勞苦不是徒然
[00:31:45.160 --> 00:31:47.680]  為主所做的
[00:31:47.680 --> 00:31:49.840]  不是徒然的
[00:31:49.840 --> 00:31:52.320]  其他的會落空
[00:31:52.320 --> 00:31:55.720]  為主所用的時間
[00:31:55.720 --> 00:31:57.760]  所用的金錢
[00:31:57.760 --> 00:31:59.760]  所用的精神
[00:31:59.760 --> 00:32:02.200]  所費的心血
[00:32:02.200 --> 00:32:05.480]  所付的一切的代價
[00:32:05.480 --> 00:32:08.400]  必不落空
[00:32:08.400 --> 00:32:12.560]  讓我們做屬靈的農夫
[00:32:12.560 --> 00:32:17.560]  我們再看
[00:32:17.560 --> 00:32:28.560]  《已不所書》四章十六節
[00:32:28.560 --> 00:32:31.560]  全身都靠他聯絡得合適
[00:32:31.560 --> 00:32:33.560]  百節各按各職
[00:32:33.560 --> 00:32:36.560]  照著各體的功用彼此相助
[00:32:36.560 --> 00:32:38.560]  便叫身體漸漸增長
[00:32:38.560 --> 00:32:41.560]  在愛中建立自己
[00:32:41.560 --> 00:32:45.560]  在這裡我們看見侍奉的整體性的一個比喻
[00:32:45.560 --> 00:32:49.160]  在這裡我們看到侍奉一個整體性的比喻
[00:32:49.160 --> 00:32:52.160]  人的身體
[00:32:52.160 --> 00:32:58.160]  各肢體的功能配合起來
[00:32:58.160 --> 00:33:03.160]  才能夠讓身體增長
[00:33:03.160 --> 00:33:05.960]  互相合作
[00:33:05.960 --> 00:33:08.360]  整體的觀念
[00:33:08.360 --> 00:33:10.760]  整體的配合
[00:33:10.760 --> 00:33:14.560]  或者說整體的配搭
[00:33:14.560 --> 00:33:22.960]  是身體的建立增長的不可缺少的條件
[00:33:22.960 --> 00:33:28.760]  這就是所謂對公的真理
[00:33:28.760 --> 00:33:34.960]  我們是一對一對的人做公
[00:33:34.960 --> 00:33:39.960]  不是一個人做公
[00:33:39.960 --> 00:33:41.960]  籃球比賽
[00:33:41.960 --> 00:33:42.960]  籃球比賽
[00:33:42.960 --> 00:33:44.960]  五個人的合作關係很大
[00:33:44.960 --> 00:33:47.960]  那五個人的合作關係很大
[00:33:47.960 --> 00:33:49.960]  足球比賽
[00:33:49.960 --> 00:33:51.960]  十一個人的合作非常重要
[00:33:51.960 --> 00:33:54.960]  十一個人的合作非常重要
[00:33:54.960 --> 00:33:58.960]  個人的英雄主義是受禁止的
[00:33:58.960 --> 00:34:01.960]  個人的英雄主義是受禁止的
[00:34:01.960 --> 00:34:03.960]  好的教練
[00:34:03.960 --> 00:34:08.960]  不容許任何一個隊員來表現他自己
[00:34:08.960 --> 00:34:12.960]  不容許任何一個隊員來表現他自己
[00:34:12.960 --> 00:34:14.960]  必須為了整隊著想
[00:34:14.960 --> 00:34:16.960]  必須為了整隊著想
[00:34:16.960 --> 00:34:18.960]  彼此的合作
[00:34:18.960 --> 00:34:19.960]  彼此的合作
[00:34:19.960 --> 00:34:20.960]  對公
[00:34:20.960 --> 00:34:21.960]  這是對公
[00:34:21.960 --> 00:34:22.960]  今天的時代
[00:34:22.960 --> 00:34:23.960]  今天的時代
[00:34:23.960 --> 00:34:24.960]  是對公的時代
[00:34:24.960 --> 00:34:26.960]  是對公的時代
[00:34:26.960 --> 00:34:27.960]  不是個人主義的時代
[00:34:27.960 --> 00:34:30.960]  不是個人主義的時代
[00:34:30.960 --> 00:34:32.960]  華人教會
[00:34:32.960 --> 00:34:33.960]  華人的教會
[00:34:33.960 --> 00:34:35.960]  在這件事上要特別學習
[00:34:35.960 --> 00:34:37.960]  在這件事上要特別學習
[00:34:37.960 --> 00:34:39.960]  在華人的教會歷史裏面
[00:34:39.960 --> 00:34:41.960]  在華人的教會歷史裏面
[00:34:41.960 --> 00:34:44.960]  有恩賜的個人不少
[00:34:44.960 --> 00:34:47.960]  有恩賜的個人不少
[00:34:47.960 --> 00:34:49.960]  他們的屬靈的恩賜很大
[00:34:49.960 --> 00:34:51.960]  他們的屬靈的恩賜很大
[00:34:51.960 --> 00:34:53.960]  有很好的成就
[00:34:53.960 --> 00:34:54.960]  有很好的成就
[00:34:54.960 --> 00:34:59.960]  但是常常因為缺少這個真理的認識
[00:34:59.960 --> 00:35:02.960]  但是因為缺少了這個真理的認識
[00:35:02.960 --> 00:35:04.960]  一切的一切建立在一個人身上
[00:35:04.960 --> 00:35:07.960]  一切的一切建立在一個人身上
[00:35:07.960 --> 00:35:10.960]  最後發現基礎太脆弱
[00:35:10.960 --> 00:35:13.960]  最後發現基礎太脆弱
[00:35:13.960 --> 00:35:15.960]  一個人有了變動
[00:35:15.960 --> 00:35:16.960]  一個人有了變動
[00:35:16.960 --> 00:35:17.960]  整個工作垮台
[00:35:17.960 --> 00:35:19.960]  整個工作垮台
[00:35:19.960 --> 00:35:21.960]  這是歷史的教訓
[00:35:21.960 --> 00:35:23.960]  這是歷史的教訓
[00:35:23.960 --> 00:35:26.960]  如果我們了解聖經的真理
[00:35:26.960 --> 00:35:28.960]  如果我們了解聖經的真理
[00:35:28.960 --> 00:35:32.960]  我們就很自然地了解這個觀念
[00:35:32.960 --> 00:35:35.960]  我們就很自然地了解這個觀念
[00:35:35.960 --> 00:35:39.960]  主的話教我們學很重要的屬靈功課
[00:35:39.960 --> 00:35:42.960]  主的話教我們學很重要的屬靈功課
[00:35:42.960 --> 00:35:44.960]  我們在每一件事上
[00:35:44.960 --> 00:35:45.960]  我們在每一件事上
[00:35:45.960 --> 00:35:46.960]  我們在每一件事上
[00:35:46.960 --> 00:35:49.960]  都要一起學習對公的戰略
[00:35:49.960 --> 00:35:53.960]  都要一起學習對公的戰略
[00:35:53.960 --> 00:35:57.960]  最後
[00:36:00.960 --> 00:36:05.960]  請大家看到《馬太福音》
[00:36:05.960 --> 00:36:07.960]  請大家看到《馬太福音》
[00:36:07.960 --> 00:36:10.960]  二十五章
[00:36:10.960 --> 00:36:15.960]  十四節
[00:36:15.960 --> 00:36:16.960]  十四節
[00:36:16.960 --> 00:36:20.960]  馬太二十五章第十四節
[00:36:20.960 --> 00:36:24.960]  天國又好比一個人要往外國去
[00:36:24.960 --> 00:36:26.960]  就叫了僕人來
[00:36:26.960 --> 00:36:29.960]  把他的家業交給他們
[00:36:29.960 --> 00:36:31.960]  這個比喻我們都很熟悉
[00:36:31.960 --> 00:36:33.960]  這個比喻我們都很熟悉
[00:36:33.960 --> 00:36:35.960]  僕人把銀子分給僕人
[00:36:35.960 --> 00:36:37.960]  主人把銀子分給僕人
[00:36:37.960 --> 00:36:39.960]  只有一個目的
[00:36:39.960 --> 00:36:40.960]  只有一個目的
[00:36:40.960 --> 00:36:41.960]  要他們去賺錢
[00:36:41.960 --> 00:36:43.960]  就是想叫他們去賺錢
[00:36:43.960 --> 00:36:47.960]  他們每一個人都去竭力賺錢
[00:36:47.960 --> 00:36:50.960]  每一個人都竭力賺錢
[00:36:50.960 --> 00:36:53.960]  在賺錢的過程裏面
[00:36:53.960 --> 00:36:57.960]  每一個人要用他的思想
[00:36:57.960 --> 00:36:59.960]  用他的智慧
[00:36:59.960 --> 00:37:07.960]  讓他的智慧思想和中心配合起來
[00:37:07.960 --> 00:37:10.960]  這是一個很重要的啟發
[00:37:10.960 --> 00:37:13.960]  我們在侍奉中
[00:37:13.960 --> 00:37:15.960]  要用我們的心
[00:37:15.960 --> 00:37:17.960]  用我們的靈
[00:37:17.960 --> 00:37:20.960]  用我們的中心
[00:37:20.960 --> 00:37:22.960]  但是還有一樣
[00:37:22.960 --> 00:37:25.960]  要用我們的智慧
[00:37:25.960 --> 00:37:27.960]  我們的頭腦
[00:37:27.960 --> 00:37:29.960]  每一個商人
[00:37:29.960 --> 00:37:33.960]  都是最會用頭腦的人
[00:37:33.960 --> 00:37:40.960]  成功的商人都是有頭腦的商人
[00:37:40.960 --> 00:37:44.960]  不管一個商人多麼努力
[00:37:44.960 --> 00:37:46.960]  如果沒有頭腦
[00:37:46.960 --> 00:37:49.960]  就很難有好的生意
[00:37:49.960 --> 00:37:52.960]  我們也是一樣
[00:37:52.960 --> 00:37:55.960]  神給我們的頭腦
[00:37:55.960 --> 00:37:59.960]  我們的知識和智慧
[00:37:59.960 --> 00:38:02.960]  都是神賜給我們的
[00:38:02.960 --> 00:38:04.960]  既然神賜給我們
[00:38:04.960 --> 00:38:07.960]  祂要我們用
[00:38:07.960 --> 00:38:11.960]  所以我們的思想的發展和運用
[00:38:11.960 --> 00:38:12.960]  是很重要的
[00:38:12.960 --> 00:38:17.960]  我們的手
[00:38:17.960 --> 00:38:18.960]  我們的腿
[00:38:18.960 --> 00:38:20.960]  我們的心
[00:38:20.960 --> 00:38:23.960]  我們的頭腦
[00:38:23.960 --> 00:38:25.960]  一起用
[00:38:25.960 --> 00:38:30.960]  就能夠把神的託付做得最好
[00:38:30.960 --> 00:38:33.960]  我們低頭祈禱

