
[00:00:00.000 --> 00:00:03.720]  大家知道我們今年開始有一個五年的計劃
[00:18:09.560 --> 00:18:12.560]  所以有這麼多人受浸
[00:18:12.560 --> 00:18:17.560]  原來這個階段的團契比較少人
[00:18:17.560 --> 00:18:19.560]  不足十人
[00:18:19.560 --> 00:18:23.560]  但我奇怪為何會有這麼多人受浸
[00:18:23.560 --> 00:18:27.560]  原來他們重新反省團契的意義
[00:18:27.560 --> 00:18:32.560]  他們一起帶領福音查經班
[00:18:32.560 --> 00:18:35.560]  很多人在當中聽到福音
[00:18:35.560 --> 00:18:37.560]  就信耶穌
[00:18:37.560 --> 00:18:40.560]  信耶穌之後他們說怎樣栽培他們呢
[00:18:40.560 --> 00:18:42.560]  一起來
[00:18:42.560 --> 00:18:47.560]  團契變成小型或大型的初訓栽培班
[00:18:47.560 --> 00:18:50.560]  帶領他們一起來認識
[00:18:50.560 --> 00:18:54.560]  然後這一群人一起受洗
[00:18:54.560 --> 00:18:56.560]  所以當晚有五、六個
[00:18:56.560 --> 00:18:58.560]  不知有沒有算少他們
[00:18:58.560 --> 00:19:01.560]  一起在當晚受浸
[00:19:01.560 --> 00:19:05.560]  他們告訴我他們之間很熟絡
[00:19:05.560 --> 00:19:07.560]  大家之間的關係很好
[00:19:07.560 --> 00:19:10.560]  不單是舊人、新人之間
[00:19:10.560 --> 00:19:13.560]  大家還有很深入的生命關係
[00:19:13.560 --> 00:19:15.560]  我聽見他們的事的時候
[00:19:15.560 --> 00:19:16.560]  心中很感動
[00:19:16.560 --> 00:19:21.560]  我知道他們一起經歷甚麼是團契
[00:19:21.560 --> 00:19:23.560]  不單是大家彼此的分擔
[00:19:23.560 --> 00:19:24.560]  彼此的代禱
[00:19:24.560 --> 00:19:29.560]  更加是同心地回應神對他們的呼召
[00:19:29.560 --> 00:19:34.560]  在期間他們的生命就連合在一起
[00:19:34.560 --> 00:19:35.560]  各位頂智妹
[00:19:35.560 --> 00:19:36.560]  我們也一起這樣求神
[00:19:36.560 --> 00:19:39.560]  將真正的團契生活
[00:19:39.560 --> 00:19:42.560]  團契的生命賜給我們
[00:19:42.560 --> 00:19:44.560]  第三我們再看
[00:19:44.560 --> 00:19:46.560]  在普羅繼續在第九節
[00:19:46.560 --> 00:19:49.560]  他就有一個很重要的祈禱
[00:19:49.560 --> 00:19:50.560]  第九節
[00:19:50.560 --> 00:19:53.560]  我所禱告的就是要你們的愛心在知識
[00:19:53.560 --> 00:19:57.560]  和各樣見識上多而又多
[00:19:57.560 --> 00:20:01.560]  這個禱告的方向就是為菲律賓教會祈禱
[00:20:01.560 --> 00:20:06.560]  求神讓他們能夠彼此相愛
[00:20:06.560 --> 00:20:08.560]  一起服侍一些時候有危險
[00:20:08.560 --> 00:20:12.560]  危險就是當作一個事工
[00:20:12.560 --> 00:20:13.560]  只講求效率
[00:20:13.560 --> 00:20:15.560]  只講求成果
[00:20:15.560 --> 00:20:17.560]  中間得罪很多人
[00:20:17.560 --> 00:20:19.560]  就不理會了
[00:20:19.560 --> 00:20:21.560]  普羅說到傳福音
[00:20:21.560 --> 00:20:22.560]  突然間他就說
[00:20:22.560 --> 00:20:26.560]  你們要很小心追求在愛心上的成長
[00:20:26.560 --> 00:20:28.560]  你們要不斷地增長
[00:20:28.560 --> 00:20:31.560]  特別在知識上
[00:20:31.560 --> 00:20:32.560]  這裡所講的知識
[00:20:32.560 --> 00:20:34.560]  是真理的認識
[00:20:34.560 --> 00:20:36.560]  是對主耶穌的認識
[00:20:36.560 --> 00:20:38.560]  大家知道聖經講到認識的時候
[00:20:38.560 --> 00:20:41.560]  是同時講關係的
[00:20:41.560 --> 00:20:43.560]  你認識主
[00:20:43.560 --> 00:20:46.560]  是表示你和主的一個關係
[00:20:46.560 --> 00:20:48.560]  在知識上增加
[00:20:48.560 --> 00:20:51.560]  愛心不可以沒有了真理
[00:20:51.560 --> 00:20:53.560]  一隻鳥
[00:20:53.560 --> 00:20:56.560]  它能夠在空中飛翔
[00:20:56.560 --> 00:20:59.560]  如果其中一個翅膀受了傷
[00:20:59.560 --> 00:21:01.560]  它就會掉到地上
[00:21:01.560 --> 00:21:03.560]  我曾經看到一隻鳥在地上
[00:21:03.560 --> 00:21:05.560]  跳著跳著飛不起
[00:21:05.560 --> 00:21:09.560]  發現原來是一隻翅膀受了傷
[00:21:09.560 --> 00:21:12.560]  如果沒有了真理和愛心
[00:21:12.560 --> 00:21:14.560]  二者並存
[00:21:14.560 --> 00:21:16.560]  我們是飛不起的
[00:21:16.560 --> 00:21:18.560]  如果你只有愛心
[00:21:18.560 --> 00:21:21.560]  有時候會沒有了真理的話
[00:21:21.560 --> 00:21:24.560]  愛心會變成溺愛
[00:21:24.560 --> 00:21:26.560]  會變成濫愛
[00:21:26.560 --> 00:21:27.560]  隨便的愛
[00:21:27.560 --> 00:21:29.560]  但是只有真理
[00:21:29.560 --> 00:21:30.560]  沒有了愛心
[00:21:30.560 --> 00:21:33.560]  有時候變成教條式的規條
[00:21:33.560 --> 00:21:35.560]  不能真正造就人
[00:21:35.560 --> 00:21:37.560]  所以基督耶穌來到世上
[00:21:37.560 --> 00:21:40.560]  有恩典有真理
[00:21:40.560 --> 00:21:43.560]  所以當你要追求彼此相愛的時候
[00:21:43.560 --> 00:21:45.560]  你同時要鼓勵自己
[00:21:45.560 --> 00:21:47.560]  要認識真理
[00:21:47.560 --> 00:21:49.560]  在真理當中成長
[00:21:49.560 --> 00:21:51.560]  也要在見識當中成長
[00:21:51.560 --> 00:21:53.560]  這裡所講的見識
[00:21:53.560 --> 00:21:56.560]  是一種道德的判斷
[00:21:56.560 --> 00:21:57.560]  很多時候
[00:21:57.560 --> 00:21:59.560]  很多是是非非的事情
[00:21:59.560 --> 00:22:02.560]  究竟怎樣做決定是最適合的呢?
[00:22:02.560 --> 00:22:06.560]  當你同時去考慮到真理和愛心的時候
[00:22:06.560 --> 00:22:10.560]  你就能夠作出一些合適的道德判斷
[00:22:10.560 --> 00:22:11.560]  在這種情況下
[00:22:11.560 --> 00:22:12.560]  聖經就說
[00:22:12.560 --> 00:22:15.560]  在接著的第十一節
[00:22:15.560 --> 00:22:17.560]  第十節
[00:22:17.560 --> 00:22:20.560]  使你們能分別是非
[00:22:20.560 --> 00:22:22.560]  作誠實無過的人
[00:22:22.560 --> 00:22:24.560]  直到基督的日子
[00:22:24.560 --> 00:22:27.560]  這裡所講的分別是非
[00:22:27.560 --> 00:22:29.560]  不單止是對錯的問題
[00:22:29.560 --> 00:22:33.560]  同時是輕重的分別
[00:22:33.560 --> 00:22:36.560]  什麼是真正重要的呢?
[00:22:36.560 --> 00:22:39.560]  什麼是真正要緊的呢?
[00:22:39.560 --> 00:22:42.560]  很多時候我們未必是因為犯罪或犯錯
[00:22:42.560 --> 00:22:45.560]  我們的問題有時候將輕變成重
[00:22:45.560 --> 00:22:47.560]  將重變成輕
[00:22:47.560 --> 00:22:49.560]  將輕重倒轉
[00:22:49.560 --> 00:22:51.560]  就出現很多問題
[00:22:51.560 --> 00:22:54.560]  要能夠分辨輕重
[00:22:54.560 --> 00:22:57.560]  是對關係的建立很重要的
[00:22:57.560 --> 00:22:58.560]  大家記不記得
[00:22:58.560 --> 00:23:01.560]  當主耶穌在新約的時候提及
[00:23:01.560 --> 00:23:04.560]  祂在安息日就醫治病人
[00:23:04.560 --> 00:23:05.560]  那些法利錯人就說
[00:23:05.560 --> 00:23:09.560]  你安息日治病犯了規條
[00:23:09.560 --> 00:23:10.560]  耶穌告訴他
[00:23:10.560 --> 00:23:12.560]  安息日
[00:23:12.560 --> 00:23:17.560]  豈不是叫人得生命得醫治的嗎?
[00:23:17.560 --> 00:23:18.560]  為了違背
[00:23:18.560 --> 00:23:22.560]  為了要保持一些法律的規條
[00:23:22.560 --> 00:23:25.560]  而違背對生命的重視
[00:23:25.560 --> 00:23:29.560]  這些不懂得分別是非的人
[00:23:29.560 --> 00:23:32.560]  有時候去到醫院裡面
[00:23:32.560 --> 00:23:36.560]  有些朋友在臨終的時候信主
[00:23:36.560 --> 00:23:39.560]  如果他在很弱的時候說
[00:23:39.560 --> 00:23:41.560]  我信耶穌
[00:23:41.560 --> 00:23:43.560]  那你立刻拿出表格
[00:23:43.560 --> 00:23:45.560]  填好表格
[00:23:45.560 --> 00:23:47.560]  我們的程序就是要填表格
[00:23:47.560 --> 00:23:48.560]  然後考問信德
[00:23:48.560 --> 00:23:51.560]  然後你才可以受針
[00:23:51.560 --> 00:23:54.560]  各位靈性姐妹
[00:23:54.560 --> 00:23:58.560]  受訓練是否重要呢?
[00:23:58.560 --> 00:24:01.560]  接受初信班、朕理班的培訓
[00:24:01.560 --> 00:24:03.560]  是否重要呢?
[00:24:03.560 --> 00:24:04.560]  絕對是
[00:24:04.560 --> 00:24:08.560]  有些程序規章是有必要的
[00:24:08.560 --> 00:24:09.560]  但是在某些時候
[00:24:09.560 --> 00:24:11.560]  你要小心去判斷
[00:24:11.560 --> 00:24:13.560]  你知道在那個時間
[00:24:13.560 --> 00:24:16.560]  奉主的命就為他施洗
[00:24:16.560 --> 00:24:18.560]  因為那是最重要的
[00:24:18.560 --> 00:24:20.560]  有時候在團契裡面
[00:24:20.560 --> 00:24:21.560]  有些爭吵
[00:24:21.560 --> 00:24:24.560]  不一定是什麼大問題
[00:24:24.560 --> 00:24:26.560]  只是他講話
[00:24:26.560 --> 00:24:29.560]  不要有那麼多助語詞
[00:24:29.560 --> 00:24:30.560]  他有那麼多助語詞
[00:24:30.560 --> 00:24:32.560]  我不喜歡他做職員
[00:24:32.560 --> 00:24:34.560]  因此不選他做職員
[00:24:34.560 --> 00:24:35.560]  甚至在別人面前講
[00:24:35.560 --> 00:24:38.560]  他說話很難聽
[00:24:38.560 --> 00:24:40.560]  對生命的建立
[00:24:40.560 --> 00:24:46.560]  比起一些很簡單的言語表達
[00:24:46.560 --> 00:24:49.560]  或者不是最好的表達方式
[00:24:49.560 --> 00:24:51.560]  可能更重要
[00:24:51.560 --> 00:24:53.560]  在過程當中
[00:24:53.560 --> 00:24:55.560]  我相信大家可能會想起很多事情
[00:24:55.560 --> 00:24:57.560]  但重要的是
[00:24:57.560 --> 00:24:58.560]  怎樣正如聖經所說
[00:24:58.560 --> 00:25:02.560]  竭力保守聖靈所賜合而為一的心
[00:25:02.560 --> 00:25:04.560]  比起其他更重要
[00:25:04.560 --> 00:25:06.560]  因此在愛心上
[00:25:06.560 --> 00:25:09.560]  你的知識和見識多而又多
[00:25:09.560 --> 00:25:11.560]  以致你能夠分別是非
[00:25:11.560 --> 00:25:14.560]  不單在關係上
[00:25:14.560 --> 00:25:16.560]  在你個人的生活上
[00:25:16.560 --> 00:25:17.560]  能夠分別是非
[00:25:17.560 --> 00:25:19.560]  分別輕重
[00:25:19.560 --> 00:25:22.560]  你就能夠靠著耶穌基督
[00:25:22.560 --> 00:25:24.560]  結滿了仁義的果子
[00:25:24.560 --> 00:25:26.560]  下面第十一字
[00:25:26.560 --> 00:25:28.560]  結滿了公義的果子
[00:25:28.560 --> 00:25:30.560]  生命有義的果子
[00:25:30.560 --> 00:25:32.560]  品格行為
[00:25:32.560 --> 00:25:34.560]  是榮耀上帝
[00:25:34.560 --> 00:25:37.560]  以致將榮耀稱讚歸給神
[00:25:37.560 --> 00:25:40.560]  這是我們一切的追求
[00:25:40.560 --> 00:25:43.560]  所以你發覺保羅在講述福音的重要時
[00:25:43.560 --> 00:25:45.560]  他很清楚表明
[00:25:45.560 --> 00:25:47.560]  彼此相愛的關係
[00:25:47.560 --> 00:25:50.560]  是傳福音的基石
[00:25:50.560 --> 00:25:52.560]  我不知道你有沒有聽過
[00:25:52.560 --> 00:25:54.560]  有些未進入朋友跟我們說
[00:25:54.560 --> 00:25:55.560]  跟你回教會?
[00:25:55.560 --> 00:25:56.560]  不要搞了
[00:25:56.560 --> 00:25:58.560]  我去過了
[00:25:58.560 --> 00:26:01.560]  你去過感覺如何?
[00:26:01.560 --> 00:26:03.560]  很差勁
[00:26:03.560 --> 00:26:05.560]  我去到那間教會
[00:26:05.560 --> 00:26:07.560]  見到他們之間的關係很惡劣
[00:26:07.560 --> 00:26:09.560]  大家都有很多爭執
[00:26:09.560 --> 00:26:12.560]  我為何要相信你們的耶穌?
[00:26:12.560 --> 00:26:14.560]  各位聽眾會明白
[00:26:14.560 --> 00:26:17.560]  如果不能夠真實彼此相愛
[00:26:17.560 --> 00:26:21.560]  我們就很難向人傳福音
[00:26:21.560 --> 00:26:24.560]  因此保羅很清楚呼籲他們
[00:26:24.560 --> 00:26:26.560]  讓他們之間相愛的關係
[00:26:26.560 --> 00:26:29.560]  成為傳福音的基石
[00:26:29.560 --> 00:26:32.560]  以致我們更加可以安心地
[00:26:32.560 --> 00:26:34.560]  告訴別人
[00:26:34.560 --> 00:26:38.560]  耶穌基督改變了我們
[00:26:38.560 --> 00:26:43.560]  以致我們也很想將福音跟你分享
[00:26:43.560 --> 00:26:44.560]  各位靈姐妹
[00:26:44.560 --> 00:26:46.560]  我們在新一年的開始
[00:26:46.560 --> 00:26:49.560]  我們求神幫助我們
[00:26:49.560 --> 00:26:54.560]  能夠一同團契地承擔福音的使命
[00:26:54.560 --> 00:26:57.560]  你和我都是福音的使者
[00:26:57.560 --> 00:27:00.560]  一同去經歷神給我們的恩惠
[00:27:00.560 --> 00:27:03.560]  一同去建立一種生命的關係
[00:27:03.560 --> 00:27:05.560]  以致我們可以真真正正
[00:27:05.560 --> 00:27:08.560]  叫我們的行為、生活
[00:27:08.560 --> 00:27:12.560]  與所夢的恩、福音相承
[00:27:12.560 --> 00:27:14.560]  我們一起祈禱

