
[00:00:00.000 --> 00:00:03.580]  我們在過去一直讀這段聖經的時候
[00:18:14.580 --> 00:18:16.580]  國軍知道這件事情之後
[00:18:16.580 --> 00:18:19.580]  也認同這件事情是不應當做的
[00:18:19.580 --> 00:18:21.580]  就下了命令
[00:18:21.580 --> 00:18:23.580]  這個命令有三方面
[00:18:23.580 --> 00:18:24.580]  第一
[00:18:24.580 --> 00:18:26.580]  是你拆人家教會
[00:18:26.580 --> 00:18:29.580]  你找一塊新的地給他重建
[00:18:29.580 --> 00:18:31.580]  第二是你拆他教會
[00:18:31.580 --> 00:18:33.580]  重建一個新教會
[00:18:33.580 --> 00:18:34.580]  第三
[00:18:34.580 --> 00:18:36.580]  你要人從舊教會搬去新教會
[00:18:36.580 --> 00:18:38.580]  搬遷費用你負責
[00:18:38.580 --> 00:18:41.580]  就是這樣
[00:18:41.580 --> 00:18:43.580]  這間教會突然間
[00:18:43.580 --> 00:18:45.580]  短短的時間
[00:18:45.580 --> 00:18:48.580]  就發覺神為他們預備一個新的地方
[00:18:48.580 --> 00:18:50.580]  後來他們搬進新地方的時候
[00:18:50.580 --> 00:18:54.580]  是比原本的教會更大的地方
[00:18:54.580 --> 00:18:56.580]  他們很清楚知道
[00:18:56.580 --> 00:18:58.580]  是神自己的工作
[00:18:58.580 --> 00:18:59.580]  是神很奇妙
[00:18:59.580 --> 00:19:02.580]  在一個穆斯林的國家裏面
[00:19:02.580 --> 00:19:04.580]  但是神仍然掌權
[00:19:04.580 --> 00:19:08.580]  在裏面向他們施恩惠
[00:19:08.580 --> 00:19:09.580]  各位電影節目
[00:19:09.580 --> 00:19:10.580]  當你讀聖經的時候
[00:19:10.580 --> 00:19:13.580]  當你看很多電影節目的經歷的時候
[00:19:13.580 --> 00:19:14.580]  你會發覺一個人
[00:19:14.580 --> 00:19:16.580]  當他信從上帝
[00:19:16.580 --> 00:19:18.580]  是神所喜悅的
[00:19:18.580 --> 00:19:20.580]  他侍奉上帝的時候
[00:19:20.580 --> 00:19:21.580]  會遇到困難
[00:19:21.580 --> 00:19:23.580]  但是知道那些困難背後
[00:19:23.580 --> 00:19:25.580]  其實是恩典
[00:19:25.580 --> 00:19:28.580]  當你放膽來信從的時候
[00:19:28.580 --> 00:19:33.580]  你會看到恩典在其中顯明出來
[00:19:33.580 --> 00:19:34.580]  我們再讀下去
[00:19:34.580 --> 00:19:35.580]  再讀下去的時候
[00:19:35.580 --> 00:19:36.580]  你會發覺聖經就說到
[00:19:36.580 --> 00:19:39.580]  他們將聖殿建造完成了
[00:19:39.580 --> 00:19:40.580]  而他們清楚看到
[00:19:40.580 --> 00:19:43.580]  是神幫助人去完成
[00:19:43.580 --> 00:19:45.580]  祂給人的命令
[00:19:45.580 --> 00:19:47.580]  不是人自己能夠去造成
[00:19:47.580 --> 00:19:49.580]  是神幫助人去完成
[00:19:49.580 --> 00:19:51.580]  祂給人的命令
[00:19:51.580 --> 00:19:53.580]  大家再讀第十四節
[00:19:53.580 --> 00:19:55.580]  十四節我們一起讀出
[00:19:55.580 --> 00:20:00.580]  由大人的長老恩爵阿蓋善子
[00:20:00.580 --> 00:20:02.580]  我亦多謝孫子
[00:20:02.580 --> 00:20:04.580]  實得了耶和華之聖聖
[00:20:04.580 --> 00:20:06.580]  信祂重建
[00:20:06.580 --> 00:20:09.580]  阿們遵守至死神的命令
[00:20:09.580 --> 00:20:13.580]  可使我回大理古河下
[00:20:13.580 --> 00:20:15.580]  實洗的命令
[00:20:15.580 --> 00:20:18.580]  完成重建聖殿的工作
[00:20:18.580 --> 00:20:21.580]  完成了重建聖殿的工作
[00:20:21.580 --> 00:20:24.580]  這節聖經歸納了很多重點
[00:20:24.580 --> 00:20:25.580]  第一你會發覺
[00:20:25.580 --> 00:20:28.580]  就是神感動了先知
[00:20:28.580 --> 00:20:29.580]  兩個先知
[00:20:29.580 --> 00:20:33.580]  來鼓勵他們重建聖殿
[00:20:33.580 --> 00:20:34.580]  然後你會看到
[00:20:34.580 --> 00:20:37.580]  神感動猶太人的長老
[00:20:37.580 --> 00:20:39.580]  回應這些勉勵
[00:20:39.580 --> 00:20:42.580]  他們負起帶領建造聖殿的責任
[00:20:42.580 --> 00:20:45.580]  不單止是所羅伯伯和約書亞
[00:20:45.580 --> 00:20:46.580]  這些其他的領袖
[00:20:46.580 --> 00:20:48.580]  他們一起起來
[00:20:48.580 --> 00:20:51.580]  來負起工程的責任
[00:20:51.580 --> 00:20:53.580]  然後你會看到
[00:20:53.580 --> 00:20:55.580]  我還特別強調
[00:20:55.580 --> 00:21:00.580]  就是他們遵照以色列神的命令
[00:21:00.580 --> 00:21:01.580]  最核心的
[00:21:01.580 --> 00:21:02.580]  最根本的
[00:21:02.580 --> 00:21:05.580]  是神要作成這件事情
[00:21:05.580 --> 00:21:07.580]  祂發出命令
[00:21:07.580 --> 00:21:10.580]  因此有先知作勉勵
[00:21:10.580 --> 00:21:12.580]  有人去回應
[00:21:12.580 --> 00:21:13.580]  然後你會看到
[00:21:13.580 --> 00:21:14.580]  下面所說的
[00:21:14.580 --> 00:21:16.580]  有波斯王古列
[00:21:16.580 --> 00:21:17.580]  你記得第一章
[00:21:17.580 --> 00:21:20.580]  古列當時被神的令激動
[00:21:20.580 --> 00:21:23.580]  去吩咐猶太人回歸建聖殿
[00:21:23.580 --> 00:21:24.580]  然後你會看到
[00:21:24.580 --> 00:21:25.580]  第二個君王大利烏王
[00:21:25.580 --> 00:21:26.580]  剛才我們所說到
[00:21:26.580 --> 00:21:28.580]  他所做的事情
[00:21:28.580 --> 00:21:30.580]  第三個君王是誰?
[00:21:30.580 --> 00:21:32.580]  亞達舌西第七章
[00:21:32.580 --> 00:21:34.580]  下星期我們會看到
[00:21:34.580 --> 00:21:37.580]  他如何在整個聖殿建築過程當中
[00:21:37.580 --> 00:21:41.580]  幫助很多裝修的部分
[00:21:41.580 --> 00:21:43.580]  上帝在歷史裏面
[00:21:43.580 --> 00:21:45.580]  用了這三位君王
[00:21:45.580 --> 00:21:49.580]  來完成他自己要完成的事情
[00:21:49.580 --> 00:21:50.580]  各位弟兄姊妹
[00:21:50.580 --> 00:21:52.580]  當神吩咐我們
[00:21:52.580 --> 00:21:53.580]  要去侍奉祂
[00:21:53.580 --> 00:21:55.580]  不是侍奉馬門
[00:21:55.580 --> 00:21:56.580]  當神吩咐我們
[00:21:56.580 --> 00:21:59.580]  要來為祂作見證
[00:21:59.580 --> 00:22:01.580]  神吩咐我們要彼此相愛
[00:22:01.580 --> 00:22:05.580]  你以為是我們自己去做嗎?
[00:22:05.580 --> 00:22:07.580]  上帝知道
[00:22:07.580 --> 00:22:10.580]  當人領受神的命令的時候
[00:22:10.580 --> 00:22:12.580]  沒有自己的力量
[00:22:12.580 --> 00:22:13.580]  但是神幫助人
[00:22:13.580 --> 00:22:17.580]  去完成神所賜的這些命令
[00:22:17.580 --> 00:22:18.580]  所以撒加利亞書
[00:22:18.580 --> 00:22:21.580]  同樣在這段日子所提及的吩咐
[00:22:21.580 --> 00:22:22.580]  你一定記得
[00:22:22.580 --> 00:22:25.580]  撒加利亞書第四章第六節
[00:22:25.580 --> 00:22:27.580]  不是依靠勢力
[00:22:27.580 --> 00:22:30.580]  不是依靠才能
[00:22:30.580 --> 00:22:33.580]  而是依靠我的靈方能成事
[00:22:33.580 --> 00:22:36.580]  所羅伯伯手所建立的殿的根基
[00:22:36.580 --> 00:22:40.580]  他也必完成聖殿
[00:22:40.580 --> 00:22:42.580]  是聖靈會幫助人
[00:22:42.580 --> 00:22:45.580]  來完成神給我們的吩咐
[00:22:45.580 --> 00:22:47.580]  重要的是人願意去順從
[00:22:47.580 --> 00:22:49.580]  去回應 去配合
[00:22:49.580 --> 00:22:54.580]  以能夠作成神對我們的心意
[00:22:54.580 --> 00:22:56.580]  我也想再簡單說一件事情
[00:22:56.580 --> 00:22:57.580]  另一件事情
[00:22:57.580 --> 00:22:59.580]  我自己有一次
[00:22:59.580 --> 00:23:01.580]  有機會聽到一位北美的牧師
[00:23:01.580 --> 00:23:03.580]  來說述他自己的經歷
[00:23:03.580 --> 00:23:06.580]  他在北美開設一間教教機構
[00:23:06.580 --> 00:23:07.580]  但他一直都說
[00:23:07.580 --> 00:23:10.580]  他自己的能力很有限
[00:23:10.580 --> 00:23:14.580]  他僅僅可以進入神學院
[00:23:14.580 --> 00:23:17.580]  幾經艱難才能畢業
[00:23:17.580 --> 00:23:22.580]  他就說自己的財力 財幹很弱
[00:23:22.580 --> 00:23:23.580]  是神給我的憐憫
[00:23:23.580 --> 00:23:26.580]  所以能夠讀到神學
[00:23:26.580 --> 00:23:27.580]  神給他很清楚的感動
[00:23:27.580 --> 00:23:28.580]  他不敢放棄
[00:23:28.580 --> 00:23:31.580]  他知道要開始這個福音的工作
[00:23:31.580 --> 00:23:32.580]  但開始的時候
[00:23:32.580 --> 00:23:34.580]  他知道他從何來這些錢呢?
[00:23:34.580 --> 00:23:38.580]  從何來一些開始的經費呢?
[00:23:38.580 --> 00:23:40.580]  後來有一位牧師朋友知道這件事情
[00:23:40.580 --> 00:23:42.580]  就說不如你們我來教會
[00:23:42.580 --> 00:23:44.580]  講道 講完道之後
[00:23:44.580 --> 00:23:45.580]  分享你們機構的需要
[00:23:45.580 --> 00:23:47.580]  呼籲弟兄姊妹支持吧
[00:23:47.580 --> 00:23:49.580]  他說好啊
[00:23:49.580 --> 00:23:50.580]  他專心講道
[00:23:50.580 --> 00:23:54.580]  講道之後他忘記了分享
[00:23:54.580 --> 00:23:56.580]  他就下台
[00:23:56.580 --> 00:23:58.580]  突然間糟糕了
[00:23:58.580 --> 00:24:01.580]  要講的需要忘記了講
[00:24:01.580 --> 00:24:03.580]  然後離開了教會
[00:24:03.580 --> 00:24:05.580]  沒有人知道他機構的需要
[00:24:05.580 --> 00:24:08.580]  然後那晚他住在一對夫婦家裡
[00:24:08.580 --> 00:24:09.580]  晚上的時候
[00:24:09.580 --> 00:24:11.580]  突然間十點鐘左右
[00:24:11.580 --> 00:24:12.580]  有人敲門
[00:24:12.580 --> 00:24:15.580]  一位弟兄就拿了一個包裹
[00:24:15.580 --> 00:24:18.580]  他說先生我是拿來給你的
[00:24:18.580 --> 00:24:20.580]  今天你來我們教會崇拜
[00:24:20.580 --> 00:24:21.580]  講道
[00:24:21.580 --> 00:24:22.580]  我沒有機會聽到
[00:24:22.580 --> 00:24:23.580]  我在外面有侍奉
[00:24:23.580 --> 00:24:25.580]  完了之後我見到你的面
[00:24:25.580 --> 00:24:28.580]  我知道是給你的了
[00:24:28.580 --> 00:24:29.580]  這位弟兄說
[00:24:29.580 --> 00:24:32.580]  他說我是做一些外賣的餐館
[00:24:32.580 --> 00:24:33.580]  很多年我都有心
[00:24:33.580 --> 00:24:36.580]  想奉獻金錢給神的工作
[00:24:36.580 --> 00:24:39.580]  因此我每個月分開一部分錢
[00:24:39.580 --> 00:24:41.580]  一直儲存了幾年
[00:24:41.580 --> 00:24:42.580]  但一直祈禱都不知道
[00:24:42.580 --> 00:24:45.580]  神要我把那筆錢奉獻給誰
[00:24:45.580 --> 00:24:48.580]  但直到今天我在教會見到你
[00:24:48.580 --> 00:24:49.580]  我見到你我知道
[00:24:49.580 --> 00:24:51.580]  神給我很清楚的感動
[00:24:51.580 --> 00:24:53.580]  是應該奉獻給你們
[00:24:53.580 --> 00:24:56.580]  這筆錢你收起來
[00:24:56.580 --> 00:24:58.580]  這位牧師看到之後
[00:24:58.580 --> 00:25:00.580]  他都不知道怎麼回應
[00:25:00.580 --> 00:25:01.580]  後來當弟兄離開之後
[00:25:01.580 --> 00:25:03.580]  他打開那個包裹
[00:25:03.580 --> 00:25:07.580]  裡面全部是現金
[00:25:07.580 --> 00:25:09.580]  這位弟兄到今天
[00:25:09.580 --> 00:25:12.580]  仍然很忠心在福音的事工上
[00:25:12.580 --> 00:25:14.580]  在北美的地方
[00:25:14.580 --> 00:25:15.580]  很多重要的福音工作
[00:25:15.580 --> 00:25:18.580]  一直來建立給你
[00:25:18.580 --> 00:25:19.580]  各位頂智慧
[00:25:19.580 --> 00:25:21.580]  不單止是一些機構
[00:25:21.580 --> 00:25:23.580]  有很多很多無數
[00:25:23.580 --> 00:25:26.580]  願意侍奉上帝的教徒
[00:25:26.580 --> 00:25:27.580]  他們經歷到
[00:25:27.580 --> 00:25:30.580]  不是自己可以能夠承傳到
[00:25:30.580 --> 00:25:32.580]  但他願意順從上帝
[00:25:32.580 --> 00:25:35.580]  以至經歷神的幫助
[00:25:35.580 --> 00:25:36.580]  正如剛才你看到
[00:25:36.580 --> 00:25:37.580]  經文所說到的
[00:25:37.580 --> 00:25:40.580]  猶太人建造聖殿的時候
[00:25:40.580 --> 00:25:43.580]  他們領受神給他們三個君王
[00:25:43.580 --> 00:25:46.580]  先後給他們的幫助
[00:25:46.580 --> 00:25:49.580]  完成建造聖殿
[00:25:49.580 --> 00:25:54.580]  今天你和我都需要建造聖殿
[00:25:54.580 --> 00:25:57.580]  建造屬靈的殿
[00:25:57.580 --> 00:26:00.580]  建造神的家
[00:26:00.580 --> 00:26:03.580]  建造神自己的宮廷
[00:26:03.580 --> 00:26:06.580]  你和我在裏面信服神的時候
[00:26:06.580 --> 00:26:09.580]  你要經歷神給你的恩典
[00:26:09.580 --> 00:26:13.580]  這正是聖經給我們清楚的訊息
[00:26:13.580 --> 00:26:15.580]  我們開始的時候說
[00:26:15.580 --> 00:26:20.580]  我的心要怎樣回應神呢?
[00:26:20.580 --> 00:26:22.580]  神吩咐我們
[00:26:22.580 --> 00:26:24.580]  你要將你的心歸我
[00:26:24.580 --> 00:26:28.580]  你的眼目要喜悅我的道路
[00:26:28.580 --> 00:26:30.580]  但我們還是這樣
[00:26:30.580 --> 00:26:34.580]  將我們的心歸向神去侍奉祂
[00:26:34.580 --> 00:26:36.580]  我們一齊來到祈禱

