
[00:00:00.000 --> 00:00:05.600]  我們下半節特別想從一個信仰的角度去看這件事
[00:12:17.280 --> 00:12:19.280]  男人很有趣的
[00:12:19.280 --> 00:12:21.280]  你告訴他
[00:12:21.280 --> 00:12:22.280]  那又說
[00:12:22.280 --> 00:12:24.280]  好吧,你自己做決定
[00:12:24.280 --> 00:12:25.280]  我給你一個空間
[00:12:25.280 --> 00:12:26.280]  你自己做決定
[00:12:26.280 --> 00:12:27.280]  總比你說
[00:12:27.280 --> 00:12:28.280]  來吧,來吧,推吧
[00:12:28.280 --> 00:12:29.280]  越推他就越不來
[00:12:29.280 --> 00:12:30.280]  因為男人覺得
[00:12:30.280 --> 00:12:31.280]  如果是做決定的話
[00:12:31.280 --> 00:12:32.280]  就是我的決定
[00:12:32.280 --> 00:12:34.280]  不是我老婆叫我信耶穌
[00:12:34.280 --> 00:12:35.280]  我來信耶穌的
[00:12:35.280 --> 00:12:36.280]  千萬不要說
[00:12:36.280 --> 00:12:39.280]  哪個人帶了老公來
[00:12:39.280 --> 00:12:41.280]  他為他祈禱了很久了
[00:12:41.280 --> 00:12:43.280]  現在我們就請誰出來
[00:12:43.280 --> 00:12:44.280]  站起來拍手歡迎他
[00:12:44.280 --> 00:12:45.280]  哇,他就覺得
[00:12:45.280 --> 00:12:47.280]  很慘的
[00:12:47.280 --> 00:12:49.280]  希望大家懂得做一點
[00:12:49.280 --> 00:12:51.280]  在教會裡的文化當中
[00:12:51.280 --> 00:12:52.280]  能夠這樣的時候
[00:12:52.280 --> 00:12:53.280]  我覺得
[00:12:53.280 --> 00:12:55.280]  這些不是男人難信耶穌
[00:12:55.280 --> 00:12:57.280]  有時候我們教會
[00:12:57.280 --> 00:12:59.280]  做成一個這樣的文化
[00:12:59.280 --> 00:13:00.280]  他進來的時候
[00:13:00.280 --> 00:13:01.280]  他當然覺得格格不入
[00:13:01.280 --> 00:13:03.280]  如果我能夠稍微改一下
[00:13:03.280 --> 00:13:04.280]  我覺得這個
[00:13:04.280 --> 00:13:06.280]  不一定是男人特別難信耶穌
[00:13:06.280 --> 00:13:07.280]  這是我的看法
[00:13:07.280 --> 00:13:09.280]  剛才
[00:13:09.280 --> 00:13:11.280]  謝謝大家
[00:13:11.280 --> 00:13:12.280]  我申請了奶圈
[00:13:12.280 --> 00:13:13.280]  讓我一次過說完
[00:13:13.280 --> 00:13:15.280]  然後到她說
[00:13:15.280 --> 00:13:17.280]  不用申請了
[00:13:17.280 --> 00:13:19.280]  我只是觀察
[00:13:19.280 --> 00:13:20.280]  我自己覺得
[00:13:20.280 --> 00:13:21.280]  信仰本身
[00:13:21.280 --> 00:13:23.280]  是剛剛
[00:13:23.280 --> 00:13:26.280]  中了男人最重要的一件事
[00:13:26.280 --> 00:13:28.280]  就是面子
[00:13:28.280 --> 00:13:29.280]  去到凝聚
[00:13:29.280 --> 00:13:31.280]  我想起彼得那句話
[00:13:31.280 --> 00:13:32.280]  他說離開我
[00:13:32.280 --> 00:13:33.280]  我是個罪人
[00:13:33.280 --> 00:13:34.280]  一個男人說的
[00:13:34.280 --> 00:13:36.280]  彼得見到主的時候
[00:13:36.280 --> 00:13:38.280]  我覺得是很不容易的
[00:13:38.280 --> 00:13:40.280]  女性來說是容易很多
[00:13:40.280 --> 00:13:41.280]  女性從以前
[00:13:41.280 --> 00:13:42.280]  我們被白煙
[00:13:42.280 --> 00:13:44.280]  藍紅教導
[00:13:44.280 --> 00:13:46.280]  我們經常都說我錯了
[00:13:46.280 --> 00:13:48.280]  很容易說我有罪
[00:13:48.280 --> 00:13:50.280]  但男人很難的
[00:13:50.280 --> 00:13:51.280]  我有罪
[00:13:51.280 --> 00:13:53.280]  我簡單很簡潔
[00:13:53.280 --> 00:13:54.280]  No problem
[00:13:54.280 --> 00:13:55.280]  對男人來說
[00:13:55.280 --> 00:13:56.280]  第一我沒有問題
[00:13:56.280 --> 00:13:58.280]  第二沒有必要
[00:13:58.280 --> 00:14:00.280]  第三沒有關係
[00:14:00.280 --> 00:14:02.280]  這些跟我沒有關係
[00:14:02.280 --> 00:14:04.280]  我自己看男人是否相信
[00:14:04.280 --> 00:14:06.280]  其實是跟整個社會
[00:14:06.280 --> 00:14:08.280]  模糊的男性
[00:14:08.280 --> 00:14:09.280]  男性有時候
[00:14:09.280 --> 00:14:10.280]  不太知道自己要什麼
[00:14:10.280 --> 00:14:11.280]  剛才很多人說
[00:14:11.280 --> 00:14:13.280]  我猜到大頭文勝出
[00:14:13.280 --> 00:14:15.280]  大頭文就是
[00:14:15.280 --> 00:14:16.280]  現在有種男人
[00:14:16.280 --> 00:14:18.280]  我不太知道自己做什麼
[00:14:18.280 --> 00:14:19.280]  不太知道自己要什麼
[00:14:19.280 --> 00:14:21.280]  又不太知道自己是什麼
[00:14:21.280 --> 00:14:22.280]  這樣很慘
[00:14:22.280 --> 00:14:24.280]  怎樣跟他傳福音呢
[00:14:24.280 --> 00:14:25.280]  你告訴他
[00:14:25.280 --> 00:14:26.280]  這個是
[00:14:26.280 --> 00:14:28.280]  但他自己也不太確定
[00:14:28.280 --> 00:14:30.280]  另外發覺到
[00:14:30.280 --> 00:14:33.280]  跟溝通的訓練有關
[00:14:33.280 --> 00:14:34.280]  我也在想
[00:14:34.280 --> 00:14:35.280]  怎樣呢
[00:14:35.280 --> 00:14:37.280]  譬如你問男性
[00:14:37.280 --> 00:14:39.280]  信耶穌有什麼好
[00:14:39.280 --> 00:14:40.280]  要回答
[00:14:40.280 --> 00:14:42.280]  有時候也不容易回答
[00:14:42.280 --> 00:14:44.280]  因為整個社會的傳統
[00:14:44.280 --> 00:14:45.280]  或者教會裡
[00:14:45.280 --> 00:14:48.280]  女性一來語言天賦比較多
[00:14:48.280 --> 00:14:50.280]  一問信耶穌有什麼好
[00:14:50.280 --> 00:14:51.280]  就朗朗上口
[00:14:51.280 --> 00:14:52.280]  信耶穌好
[00:14:52.280 --> 00:14:53.280]  你生命豐盛
[00:14:53.280 --> 00:14:54.280]  男人又
[00:14:54.280 --> 00:14:55.280]  不知道怎樣說
[00:14:55.280 --> 00:14:57.280]  個人傳道來說
[00:14:57.280 --> 00:14:59.280]  我覺得好像有個困難
[00:14:59.280 --> 00:15:02.280]  第三回應剛才溫博士你說的
[00:15:02.280 --> 00:15:04.280]  我想起上個星期
[00:15:04.280 --> 00:15:05.280]  我有個經歷
[00:15:05.280 --> 00:15:07.280]  去一個初中的報道會
[00:15:07.280 --> 00:15:09.280]  有男有女
[00:15:09.280 --> 00:15:10.280]  到呼召
[00:15:10.280 --> 00:15:12.280]  我覺得呼召是很困難的
[00:15:12.280 --> 00:15:14.280]  呼召的時候
[00:15:14.280 --> 00:15:15.280]  我怎樣說呢
[00:15:15.280 --> 00:15:17.280]  有感動的起身
[00:15:17.280 --> 00:15:19.280]  突然一堆女生起身
[00:15:19.280 --> 00:15:21.280]  我問為何會這樣
[00:15:21.280 --> 00:15:23.280]  接著我怎樣說呢
[00:15:23.280 --> 00:15:25.280]  我說男生
[00:15:25.280 --> 00:15:27.280]  在座的男同學
[00:15:27.280 --> 00:15:30.280]  我相信你心裡也覺得你信耶穌
[00:15:30.280 --> 00:15:31.280]  你有吉時
[00:15:31.280 --> 00:15:32.280]  你就起身
[00:15:32.280 --> 00:15:34.280]  這句中了
[00:15:34.280 --> 00:15:35.280]  這句就砰一聲
[00:15:35.280 --> 00:15:37.280]  那堆男生起身了
[00:15:37.280 --> 00:15:39.280]  我發覺原來
[00:15:39.280 --> 00:15:42.280]  男性需要告訴他
[00:15:42.280 --> 00:15:44.280]  這樣是有吉時的
[00:15:44.280 --> 00:15:46.280]  信耶穌不是軟弱
[00:15:46.280 --> 00:15:48.280]  是有吉時才敢起身
[00:15:48.280 --> 00:15:50.280]  一個起身的表現
[00:15:50.280 --> 00:15:52.280]  事實上是
[00:15:52.280 --> 00:15:54.280]  其實我們基督教信仰裡
[00:15:54.280 --> 00:15:57.280]  是有男性所需要
[00:15:57.280 --> 00:16:00.280]  那個嚮往的東西
[00:16:00.280 --> 00:16:02.280]  不是只是說
[00:16:02.280 --> 00:16:05.280]  純粹說生活上
[00:16:05.280 --> 00:16:08.280]  或者我們改變的東西
[00:16:08.280 --> 00:16:09.280]  這些很重要
[00:16:09.280 --> 00:16:11.280]  但是我們基督教信仰
[00:16:11.280 --> 00:16:13.280]  我自己很多時候在教會裡
[00:16:13.280 --> 00:16:14.280]  都時常說到
[00:16:14.280 --> 00:16:17.280]  我們基督教信仰對文化有什麼影響
[00:16:17.280 --> 00:16:19.280]  所以梁燕城
[00:16:19.280 --> 00:16:21.280]  說報道會這麼好
[00:16:21.280 --> 00:16:23.280]  其實很多時候是說中國的文化
[00:16:23.280 --> 00:16:25.280]  男人喜歡的
[00:16:25.280 --> 00:16:28.280]  原來基督教和中國文化有關係
[00:16:28.280 --> 00:16:31.280]  基督教是有一個理想
[00:16:31.280 --> 00:16:33.280]  去更新中國文化
[00:16:33.280 --> 00:16:35.280]  21世紀的中國文化
[00:16:35.280 --> 00:16:36.280]  基督教是有份的
[00:16:36.280 --> 00:16:38.280]  這些男人覺得
[00:16:38.280 --> 00:16:39.280]  是很厲害
[00:16:39.280 --> 00:16:41.280]  我不知道對女性來說
[00:16:41.280 --> 00:16:42.280]  可能不是很大的興趣
[00:16:42.280 --> 00:16:44.280]  但對男人來說是很重要的
[00:16:44.280 --> 00:16:47.280]  一些成功的人
[00:16:47.280 --> 00:16:49.280]  但他仍然相信神
[00:16:49.280 --> 00:16:51.280]  這些例子、榜樣
[00:16:51.280 --> 00:16:53.280]  我們發覺在教會裡
[00:16:53.280 --> 00:16:55.280]  是很多的
[00:16:55.280 --> 00:16:56.280]  為什麼我們很多時候
[00:16:56.280 --> 00:16:58.280]  不向那個方向呢
[00:16:58.280 --> 00:16:59.280]  我們基督教信仰裡
[00:16:59.280 --> 00:17:00.280]  其實有很多這些
[00:17:00.280 --> 00:17:01.280]  我自己越來越
[00:17:01.280 --> 00:17:02.280]  多說這方面的時候
[00:17:02.280 --> 00:17:04.280]  我們發覺很多男性
[00:17:04.280 --> 00:17:06.280]  其實一樣是很想信耶穌
[00:17:06.280 --> 00:17:07.280]  但問題是他信了耶穌之後
[00:17:07.280 --> 00:17:09.280]  剛才說有個大志給了他
[00:17:09.280 --> 00:17:11.280]  其實在教會的侍奉裡
[00:17:11.280 --> 00:17:12.280]  是一樣的
[00:17:12.280 --> 00:17:15.280]  基督教有很多宣教的意象
[00:17:15.280 --> 00:17:17.280]  很多偉大的理想在這裡
[00:17:17.280 --> 00:17:19.280]  其實這些都是我們
[00:17:19.280 --> 00:17:21.280]  做男性的人
[00:17:21.280 --> 00:17:22.280]  信了耶穌之後
[00:17:22.280 --> 00:17:23.280]  是可以得到的
[00:17:23.280 --> 00:17:24.280]  為什麼我們在教會裡
[00:17:24.280 --> 00:17:25.280]  少說呢
[00:17:25.280 --> 00:17:26.280]  他就覺得很可惜
[00:17:26.280 --> 00:17:28.280]  這次他不肯來
[00:17:28.280 --> 00:17:30.280]  不過我覺得
[00:17:30.280 --> 00:17:32.280]  其實關係到一個
[00:17:32.280 --> 00:17:34.280]  剛才說男人的面子
[00:17:34.280 --> 00:17:35.280]  另外一來少說
[00:17:35.280 --> 00:17:38.280]  二來為什麼教會團契
[00:17:38.280 --> 00:17:39.280]  我不知道這裡
[00:17:39.280 --> 00:17:40.280]  是否做了調查
[00:17:40.280 --> 00:17:43.280]  職員做女生比較多
[00:17:43.280 --> 00:17:44.280]  我看到有些紙
[00:17:44.280 --> 00:17:47.280]  簡直說團契根本就是
[00:17:47.280 --> 00:17:48.280]  姐妹多
[00:17:48.280 --> 00:17:50.280]  工作都是姐妹
[00:17:50.280 --> 00:17:51.280]  你一直這樣走下去
[00:17:51.280 --> 00:17:52.280]  自然就很女性化
[00:17:52.280 --> 00:17:54.280]  因為本身是女人
[00:17:54.280 --> 00:17:55.280]  你走著走著
[00:17:55.280 --> 00:17:56.280]  當然是很歡迎
[00:17:56.280 --> 00:17:57.280]  我剛才也想
[00:17:57.280 --> 00:17:58.280]  糟了跟你握手了
[00:17:58.280 --> 00:17:59.280]  那怎麼辦呢
[00:17:59.280 --> 00:18:04.280]  整個無論是文化的氛圍
[00:18:04.280 --> 00:18:07.280]  或者是現實的處境
[00:18:07.280 --> 00:18:09.280]  都是這樣的
[00:18:09.280 --> 00:18:11.280]  這個我真的很想
[00:18:11.280 --> 00:18:13.280]  忍不住要說幾句
[00:18:13.280 --> 00:18:17.280]  我現在想跟大家說
[00:18:17.280 --> 00:18:21.280]  弟兄在教會裡的角色
[00:18:21.280 --> 00:18:25.280]  我剛才其實跟奶圈說
[00:18:25.280 --> 00:18:26.280]  我不知道應不應該這樣說
[00:18:26.280 --> 00:18:28.280]  不如我們決定都說了
[00:18:28.280 --> 00:18:29.280]  很坦白說
[00:18:29.280 --> 00:18:31.280]  我們時常在教會裡
[00:18:31.280 --> 00:18:35.280]  有單身的問題
[00:18:35.280 --> 00:18:36.280]  很多姐妹
[00:18:36.280 --> 00:18:37.280]  怎樣教他們
[00:18:37.280 --> 00:18:40.280]  怎樣可以自己有使命地
[00:18:40.280 --> 00:18:42.280]  可以生活
[00:18:42.280 --> 00:18:43.280]  在信仰裡
[00:18:43.280 --> 00:18:46.280]  怎樣去面對單身的問題
[00:18:46.280 --> 00:18:48.280]  其實如果你問我心底那句
[00:18:48.280 --> 00:18:50.280]  今晚說的很坦白說
[00:18:50.280 --> 00:18:52.280]  這些解決都是次要的
[00:18:52.280 --> 00:18:55.280]  最徹底最積極的解決
[00:18:55.280 --> 00:18:57.280]  就是教會裡的弟兄
[00:18:57.280 --> 00:18:58.280]  長進一點
[00:18:58.280 --> 00:18:59.280]  爭氣一點
[00:18:59.280 --> 00:19:02.280]  找多些男人回來信耶穌
[00:19:02.280 --> 00:19:04.280]  這樣就解決了
[00:19:04.280 --> 00:19:05.280]  對不起
[00:19:05.280 --> 00:19:07.280]  我得罪了弟兄
[00:19:07.280 --> 00:19:09.280]  你自己是男人
[00:19:09.280 --> 00:19:11.280]  男人帶男人信耶穌
[00:19:11.280 --> 00:19:12.280]  是天經地義的
[00:19:12.280 --> 00:19:15.280]  不一定只有男人可以帶男人信耶穌
[00:19:15.280 --> 00:19:16.280]  但男人帶男人信耶穌
[00:19:16.280 --> 00:19:18.280]  是更加應該的
[00:19:18.280 --> 00:19:19.280]  因為你明白他們
[00:19:19.280 --> 00:19:20.280]  你是信耶穌的人
[00:19:20.280 --> 00:19:21.280]  是一個男性
[00:19:21.280 --> 00:19:22.280]  你自己有一個榜樣
[00:19:22.280 --> 00:19:23.280]  剛才說過
[00:19:23.280 --> 00:19:24.280]  你帶他們信耶穌
[00:19:24.280 --> 00:19:26.280]  我們沒有做到這件事
[00:19:26.280 --> 00:19:28.280]  這牽涉到剛才那軒提到的
[00:19:28.280 --> 00:19:30.280]  教會裡的領導
[00:19:30.280 --> 00:19:32.280]  我覺得我們時常爭辯
[00:19:32.280 --> 00:19:34.280]  教會裡的領導是牧師
[00:19:34.280 --> 00:19:35.280]  應該有女牧師
[00:19:35.280 --> 00:19:36.280]  反而我覺得
[00:19:36.280 --> 00:19:38.280]  我今晚更加想說
[00:19:38.280 --> 00:19:40.280]  其實男人是很主動的
[00:19:40.280 --> 00:19:42.280]  一個好的男人是主動的男人
[00:19:42.280 --> 00:19:44.280]  很多時候男人是有主動性的
[00:19:44.280 --> 00:19:45.280]  很有領導的
[00:19:45.280 --> 00:19:46.280]  譬如他在做生意上
[00:19:46.280 --> 00:19:47.280]  在經濟上
[00:19:47.280 --> 00:19:48.280]  在政治上
[00:19:48.280 --> 00:19:49.280]  在事業上
[00:19:49.280 --> 00:19:50.280]  他都很想向前衝
[00:19:50.280 --> 00:19:51.280]  做這個主動
[00:19:51.280 --> 00:19:52.280]  好不好呢?
[00:19:52.280 --> 00:19:53.280]  好,非常好
[00:19:53.280 --> 00:19:55.280]  不是到不擇手段就好了
[00:19:55.280 --> 00:19:56.280]  有大志嘛
[00:19:56.280 --> 00:19:58.280]  但我希望今晚提兩件事
[00:19:58.280 --> 00:20:00.280]  我真的很深處
[00:20:00.280 --> 00:20:02.280]  兩件事男性我覺得
[00:20:02.280 --> 00:20:05.280]  做基督徒更加需要有主動
[00:20:05.280 --> 00:20:06.280]  第一
[00:20:06.280 --> 00:20:09.280]  在屬靈的領導上有主動
[00:20:09.280 --> 00:20:11.280]  尤其是在家庭
[00:20:11.280 --> 00:20:13.280]  尤其是家庭
[00:20:13.280 --> 00:20:14.280]  我發覺很多時候
[00:20:14.280 --> 00:20:16.280]  弟兄在家裡
[00:20:16.280 --> 00:20:18.280]  並沒有做到屬靈的主動
[00:20:18.280 --> 00:20:20.280]  不是很多弟兄在家裡
[00:20:20.280 --> 00:20:22.280]  做丈夫的那個
[00:20:22.280 --> 00:20:25.280]  「太太,今晚我們一起祈禱才睡覺」
[00:20:25.280 --> 00:20:27.280]  多數都是老婆推他
[00:20:27.280 --> 00:20:30.280]  「祈禱一下吧,你不靈修的」
[00:20:30.280 --> 00:20:33.280]  我覺得應該男人帶頭
[00:20:33.280 --> 00:20:35.280]  不是誰贏誰輸的問題
[00:20:35.280 --> 00:20:37.280]  其實太太你喜不喜歡
[00:20:37.280 --> 00:20:38.280]  如果做姐妹的
[00:20:38.280 --> 00:20:40.280]  喜歡的,對,我覺得是喜歡的
[00:20:40.280 --> 00:20:41.280]  還有
[00:20:41.280 --> 00:20:44.280]  我覺得譬如舉個實體例子
[00:20:44.280 --> 00:20:46.280]  家裡一起吃飯
[00:20:46.280 --> 00:20:49.280]  我覺得做爸爸的那個
[00:20:49.280 --> 00:20:50.280]  應該帶頭說
[00:20:50.280 --> 00:20:51.280]  「現在我們祈禱」
[00:20:51.280 --> 00:20:52.280]  「我們一起低頭祈禱」
[00:20:52.280 --> 00:20:53.280]  或者
[00:20:53.280 --> 00:20:55.280]  「今晚是我祈禱,明天是第二天」
[00:20:55.280 --> 00:20:57.280]  「好,今晚媽媽祈禱」
[00:20:57.280 --> 00:20:58.280]  都是由爸爸說
[00:20:58.280 --> 00:21:00.280]  這是一家之主
[00:21:00.280 --> 00:21:02.280]  這是屬靈的領導
[00:21:02.280 --> 00:21:05.280]  或者「試試吧,今天兒子祈禱」
[00:21:05.280 --> 00:21:08.280]  是爸爸發號令給子女
[00:21:08.280 --> 00:21:10.280]  說我是領導屬靈的
[00:21:10.280 --> 00:21:12.280]  還有舉多個例子
[00:21:12.280 --> 00:21:13.280]  星期日
[00:21:13.280 --> 00:21:14.280]  去禮拜堂
[00:21:14.280 --> 00:21:17.280]  多數人罵「起床了,時間到了,吃早餐了」
[00:21:17.280 --> 00:21:19.280]  很少說爸爸起床說
[00:21:19.280 --> 00:21:22.280]  「我們今天幾點出門,一起去禮拜堂」
[00:21:22.280 --> 00:21:24.280]  「如果起得早,準時的」
[00:21:24.280 --> 00:21:26.280]  「大家一起去,我們去麥當勞吃完東西」
[00:21:26.280 --> 00:21:27.280]  「再上去做主一學」
[00:21:27.280 --> 00:21:29.280]  我覺得是很可愛的一個家庭
[00:21:29.280 --> 00:21:31.280]  如果做男性的
[00:21:31.280 --> 00:21:32.280]  做爸爸的
[00:21:32.280 --> 00:21:33.280]  做一個屬靈的領導
[00:21:33.280 --> 00:21:35.280]  我覺得子女對你不單是欣賞
[00:21:35.280 --> 00:21:37.280]  並且是學到東西的
[00:21:37.280 --> 00:21:39.280]  因為在教會裡一樣
[00:21:39.280 --> 00:21:41.280]  我又被那些
[00:21:41.280 --> 00:21:43.280]  我不知道算不算怪論
[00:21:43.280 --> 00:21:44.280]  剛才那位奶奶說不是
[00:21:44.280 --> 00:21:45.280]  教會也是
[00:21:45.280 --> 00:21:46.280]  我見到很少教會
[00:21:46.280 --> 00:21:47.280]  為什麼
[00:21:47.280 --> 00:21:49.280]  為什麼不是男人
[00:21:49.280 --> 00:21:51.280]  弟兄可以教兒童主一學呢
[00:21:51.280 --> 00:21:53.280]  是不是
[00:21:53.280 --> 00:21:55.280]  是,你說換尿片那些
[00:21:55.280 --> 00:21:56.280]  太小的那些
[00:21:56.280 --> 00:21:57.280]  你不習慣
[00:21:57.280 --> 00:21:58.280]  但男人也可以換尿片
[00:21:58.280 --> 00:22:00.280]  現在外面街上都賣男人換尿片
[00:22:00.280 --> 00:22:02.280]  就是幫小孩換尿片
[00:22:02.280 --> 00:22:04.280]  很多時候當然是給女性
[00:22:04.280 --> 00:22:06.280]  去教兒童主一學
[00:22:06.280 --> 00:22:08.280]  其實是很重要的
[00:22:08.280 --> 00:22:09.280]  弟兄其實教得很好
[00:22:09.280 --> 00:22:11.280]  我們教會裡面推動這件事
[00:22:11.280 --> 00:22:12.280]  給他見到,給兒子
[00:22:12.280 --> 00:22:13.280]  尤其是男性
[00:22:13.280 --> 00:22:15.280]  我覺得那個模特兒
[00:22:15.280 --> 00:22:17.280]  那個榜樣很重要
[00:22:17.280 --> 00:22:19.280]  他可以教他們唱歌
[00:22:19.280 --> 00:22:20.280]  可以講故事
[00:22:20.280 --> 00:22:22.280]  這些絕對不是幼稚的東西
[00:22:22.280 --> 00:22:24.280]  讓你的弟弟,你的兒子,你的女兒
[00:22:24.280 --> 00:22:26.280]  從小看到原來爸爸是肯溝通的
[00:22:26.280 --> 00:22:28.280]  肯有這樣的細心
[00:22:28.280 --> 00:22:30.280]  去關懷這些弱小的
[00:22:30.280 --> 00:22:32.280]  這個是扭轉我們上一代
[00:22:32.280 --> 00:22:33.280]  很坦白說
[00:22:33.280 --> 00:22:34.280]  我們父母那一代
[00:22:34.280 --> 00:22:35.280]  是他們
[00:22:35.280 --> 00:22:36.280]  我們很難說
[00:22:36.280 --> 00:22:38.280]  因為我們是很艱難的一代
[00:22:38.280 --> 00:22:39.280]  我們不怪我們父母
[00:22:39.280 --> 00:22:40.280]  爸爸經常出去工作
[00:22:40.280 --> 00:22:41.280]  已經累得不得了
[00:22:41.280 --> 00:22:42.280]  回來的時候
[00:22:42.280 --> 00:22:44.280]  就不理子女那些
[00:22:44.280 --> 00:22:46.280]  很少父母可以
[00:22:46.280 --> 00:22:48.280]  很坦誠的跟子女聊天
[00:22:48.280 --> 00:22:50.280]  多數是被媽媽養大
[00:22:50.280 --> 00:22:51.280]  但是呢
[00:22:51.280 --> 00:22:52.280]  所以我們不是見到
[00:22:52.280 --> 00:22:55.280]  很願意溝通的榜樣的父親
[00:22:55.280 --> 00:22:57.280]  我覺得今天很缺乏這件事
[00:22:57.280 --> 00:22:58.280]  我們有這樣的機會
[00:22:58.280 --> 00:23:00.280]  現在我們帶頭做這件事
[00:23:00.280 --> 00:23:02.280]  我覺得在社交的關係上
[00:23:02.280 --> 00:23:04.280]  屬領的領導上
[00:23:04.280 --> 00:23:06.280]  我希望我們弟兄男人
[00:23:06.280 --> 00:23:08.280]  要帶頭做領導
[00:23:08.280 --> 00:23:10.280]  我有問題
[00:23:10.280 --> 00:23:11.280]  剛才說
[00:23:11.280 --> 00:23:13.280]  我覺得男子氣概
[00:23:13.280 --> 00:23:14.280]  是從小培養的
[00:23:14.280 --> 00:23:16.280]  我教會有一對夫婦在教
[00:23:16.280 --> 00:23:17.280]  一對夫婦
[00:23:17.280 --> 00:23:18.280]  正在教兒童主義學
[00:23:18.280 --> 00:23:19.280]  我覺得很好
[00:23:19.280 --> 00:23:20.280]  不過剛才溫博士
[00:23:20.280 --> 00:23:21.280]  你說到一點
[00:23:21.280 --> 00:23:23.280]  我其實被人問過一個問題
[00:23:23.280 --> 00:23:25.280]  有個姐妹她一直都沒怎麼回教會
[00:23:25.280 --> 00:23:26.280]  我有一天就問她
[00:23:26.280 --> 00:23:29.280]  姐妹你為什麼不回教會
[00:23:29.280 --> 00:23:32.280]  她說因為我先生不回
[00:23:32.280 --> 00:23:33.280]  我叫她她都不回
[00:23:33.280 --> 00:23:35.280]  她說你們說的
[00:23:35.280 --> 00:23:37.280]  男人是女人的頭
[00:23:37.280 --> 00:23:39.280]  現在我頭都不動了
[00:23:39.280 --> 00:23:41.280]  我就自然順服
[00:23:41.280 --> 00:23:43.280]  我為什麼舉這個例子
[00:23:43.280 --> 00:23:45.280]  這個例子可能很實際
[00:23:45.280 --> 00:23:46.280]  今天來的
[00:23:46.280 --> 00:23:48.280]  肯來的男士
[00:23:48.280 --> 00:23:49.280]  我覺得很難得
[00:23:49.280 --> 00:23:51.280]  我本來想你示意一下
[00:23:51.280 --> 00:23:52.280]  有誰不是被人逼來
[00:23:52.280 --> 00:23:53.280]  拖你
[00:23:53.280 --> 00:23:55.280]  自己主動來
[00:23:55.280 --> 00:23:56.280]  不過不好
[00:23:56.280 --> 00:23:57.280]  我想都不是很習慣
[00:23:57.280 --> 00:23:58.280]  這樣的culture
[00:23:58.280 --> 00:23:59.280]  但是我發覺
[00:23:59.280 --> 00:24:01.280]  有很多是不肯來的
[00:24:01.280 --> 00:24:02.280]  我們看到一些紙
[00:24:02.280 --> 00:24:03.280]  是不肯動的
[00:24:03.280 --> 00:24:05.280]  在家裡你跟他說什麼
[00:24:05.280 --> 00:24:06.280]  他都覺得
[00:24:06.280 --> 00:24:07.280]  我的問題就是
[00:24:07.280 --> 00:24:08.280]  我的問題不用跟你談
[00:24:08.280 --> 00:24:10.280]  我又不去禮拜堂了
[00:24:10.280 --> 00:24:11.280]  以前曾經信過
[00:24:11.280 --> 00:24:12.280]  現在不去
[00:24:12.280 --> 00:24:14.280]  坐在這裡
[00:24:14.280 --> 00:24:16.280]  那怎麼辦呢
[00:24:16.280 --> 00:24:17.280]  我自己呢
[00:24:17.280 --> 00:24:19.280]  如果你問我這件事
[00:24:19.280 --> 00:24:20.280]  我覺得第一
[00:24:20.280 --> 00:24:22.280]  對一個女性
[00:24:22.280 --> 00:24:24.280]  一個姐妹來說
[00:24:24.280 --> 00:24:27.280]  男性是採取主動
[00:24:27.280 --> 00:24:28.280]  是應該帶領
[00:24:28.280 --> 00:24:31.280]  但不是盲目的順從
[00:24:31.280 --> 00:24:33.280]  當男性做不到
[00:24:33.280 --> 00:24:35.280]  他男性所要做的事的時候
[00:24:35.280 --> 00:24:36.280]  第一我們消極來說
[00:24:36.280 --> 00:24:38.280]  我們不一定要跟著他
[00:24:38.280 --> 00:24:40.280]  剛才說的那個叫什麼
[00:24:40.280 --> 00:24:41.280]  大頭什麼
[00:24:41.280 --> 00:24:42.280]  大頭文
[00:24:42.280 --> 00:24:44.280]  其實是一個很可憐的現象
[00:24:44.280 --> 00:24:46.280]  老實說
[00:24:46.280 --> 00:24:48.280]  是做不到男人應該做的事
[00:24:48.280 --> 00:24:49.280]  即是優柔寡斷
[00:24:49.280 --> 00:24:50.280]  其實對於女人來說
[00:24:50.280 --> 00:24:52.280]  都不吸引
[00:24:52.280 --> 00:24:54.280]  我看到很多女人轉頭
[00:24:54.280 --> 00:24:55.280]  不吸引
[00:24:55.280 --> 00:24:56.280]  你有決斷力
[00:24:56.280 --> 00:24:58.280]  不是主觀
[00:24:58.280 --> 00:24:59.280]  不是主觀
[00:24:59.280 --> 00:25:00.280]  有決斷力的意思
[00:25:00.280 --> 00:25:01.280]  就是說你有意見
[00:25:01.280 --> 00:25:02.280]  你有帶領
[00:25:02.280 --> 00:25:03.280]  有方向
[00:25:03.280 --> 00:25:05.280]  但你也是細心的
[00:25:05.280 --> 00:25:08.280]  聽取你配偶的意見
[00:25:08.280 --> 00:25:09.280]  大家討論
[00:25:09.280 --> 00:25:10.280]  但你要帶頭
[00:25:10.280 --> 00:25:11.280]  剛才說帶頭的狀況
[00:25:11.280 --> 00:25:12.280]  一個男人沒有帶頭的狀況
[00:25:12.280 --> 00:25:14.280]  對女人來說是很沉重的
[00:25:14.280 --> 00:25:16.280]  我經常聽到最慘的
