
[00:00:00.000 --> 00:00:06.600]  主來平安,我們一同去敬拜神,一同思想神的話語
[00:34:20.900 --> 00:34:28.900]  你和我總有些事情可能不順利,或者真的不知道為什麼發生了
[00:34:28.900 --> 00:34:34.900]  而這個創造神學或秩序到救贖神學提醒我們
[00:34:34.900 --> 00:34:41.900]  耶穌來到不是要解釋那個問題,而是要幫助我們面對生命的問題
[00:34:41.900 --> 00:34:46.900]  生命是會有人生不同的狀況
[00:34:46.900 --> 00:34:51.900]  然而神仍看著是好,今生雖然不完美
[00:34:51.900 --> 00:34:59.900]  但救贖帶來永恆的那個使我們生命由今天因為耶穌而完美
[00:34:59.900 --> 00:35:06.900]  就不會有離神的不願,而是我們肯定能夠進入天國
[00:35:06.900 --> 00:35:12.900]  我們聖經創造到救贖裡面,憑著信心去回應
[00:35:12.900 --> 00:35:21.900]  事情不會逆轉改變,但卻可以賦予我們不一樣的生命狀況
[00:35:21.900 --> 00:35:26.900]  憑著信心去繼續我們要走的人生的路
[00:35:26.900 --> 00:35:31.900]  雖然有不能預測,可能是好,可能會遇到不好的狀況
[00:35:31.900 --> 00:35:34.900]  但仍然懷著感恩的心領受
[00:35:34.900 --> 00:35:41.900]  這個生命的見證如此真實,或者是可能在你生命裡面經歷到的事情
[00:35:41.900 --> 00:35:47.900]  接受上主的禮物,包括了你人生所有的東西
[00:35:47.900 --> 00:35:52.900]  因為神看著是好,讓我們眼界可以改變
[00:35:52.900 --> 00:35:57.900]  如虎奇來到的時間,耶穌上十字架一點都不好受
[00:35:57.900 --> 00:36:05.900]  但神看著是好,帶給我們經歷到第一生
[00:36:05.900 --> 00:36:12.900]  如果你繼續當劇集看,沒什麼的,你可以看到原來那些一邊釘耶穌是很痛的
[00:36:12.900 --> 00:36:17.900]  你不痛,你沒有感覺,你只是看了一套韓劇
[00:36:17.900 --> 00:36:21.900]  都拍得很精彩,都寫得很正
[00:36:21.900 --> 00:36:26.900]  但如果你能夠轉化第一生進入,已經開始了如虎奇
[00:36:26.900 --> 00:36:32.900]  去再看每一次的文章,再聽每一個的靈修
[00:36:32.900 --> 00:36:35.900]  我相信會很不同,那是關你和我的事
[00:36:35.900 --> 00:36:41.900]  耶穌與我們究竟發生什麼事,就只是一個問號
[00:36:41.900 --> 00:36:49.900]  你進入接下來這四十天,過幾個月的時間去思想
[00:36:49.900 --> 00:36:53.900]  或者你說我信了耶穌,或者還沒信耶穌
[00:36:53.900 --> 00:37:02.900]  你離神國不遠,還是能夠確定我進入到神的國裡面,得著這份愉悅
[00:37:02.900 --> 00:37:03.900]  (笑)

