
[00:00:00.000 --> 00:00:03.000]  面對痛苦 面對死亡
[00:30:04.000 --> 00:30:07.000]  很多塊石頭
[00:30:07.000 --> 00:30:10.000]  先後扔進一個平靜的湖水當中
[00:30:10.000 --> 00:30:14.000]  產生了互相重疊
[00:30:14.000 --> 00:30:17.000]  互相撞擊的波浪
[00:30:20.000 --> 00:30:22.000]  這個我們可以稱為一個
[00:30:22.000 --> 00:30:24.000]  連累網的悲劇
[00:30:24.000 --> 00:30:28.000]  你不知道你所做的事
[00:30:28.000 --> 00:30:30.000]  連累了多少人
[00:30:30.000 --> 00:30:32.000]  連累到哪一個地步
[00:30:32.000 --> 00:30:34.000]  連累了哪個人
[00:30:34.000 --> 00:30:38.000]  同樣你都不知道今天
[00:30:38.000 --> 00:30:41.000]  你承擔的痛楚
[00:30:41.000 --> 00:30:43.000]  是哪一個人連累你的
[00:30:43.000 --> 00:30:45.000]  在哪裏開始
[00:30:45.000 --> 00:30:47.000]  淋到你的身上
[00:30:49.000 --> 00:30:51.000]  或者你覺得我這樣說的時候
[00:30:51.000 --> 00:30:53.000]  是較為悲觀
[00:30:53.000 --> 00:30:56.000]  但我希望你平心想想
[00:30:56.000 --> 00:30:57.000]  這個是事實
[00:30:57.000 --> 00:31:00.000]  我們人生在這個世間當中
[00:31:00.000 --> 00:31:03.000]  就落在這個無可避免的
[00:31:03.000 --> 00:31:05.000]  連累網裏面
[00:31:05.000 --> 00:31:10.000]  我相信這種是現實的悲情
[00:31:10.000 --> 00:31:13.000]  這種悲情就是要告訴我們
[00:31:13.000 --> 00:31:14.000]  人生每一步
[00:31:14.000 --> 00:31:16.000]  都是承受著苦難
[00:31:17.000 --> 00:31:19.000]  你承受著別人所做的事
[00:31:19.000 --> 00:31:20.000]  所帶來的苦難
[00:31:20.000 --> 00:31:23.000]  而其他人也都承受著
[00:31:23.000 --> 00:31:26.000]  你所做的事帶給他的苦難
[00:31:26.000 --> 00:31:29.000]  如果從這樣來看
[00:31:29.000 --> 00:31:32.000]  我們人承受苦難
[00:31:32.000 --> 00:31:35.000]  是正常的
[00:31:35.000 --> 00:31:39.000]  有一天你可以竟然
[00:31:39.000 --> 00:31:42.000]  倖免沒有承受到
[00:31:42.000 --> 00:31:45.000]  別人連累的苦難的話
[00:31:46.000 --> 00:31:49.000]  這是一個很特別的因典
[00:31:49.000 --> 00:31:52.000]  你不知道你會不會覺得
[00:31:52.000 --> 00:31:54.000]  我這樣說的時候
[00:31:54.000 --> 00:31:56.000]  很奇怪
[00:31:56.000 --> 00:31:58.000]  但我希望你
[00:31:58.000 --> 00:32:00.000]  能夠從這樣的角度
[00:32:00.000 --> 00:32:02.000]  重看你的人生
[00:32:02.000 --> 00:32:08.000]  其實在我過去的際遇當中
[00:32:08.000 --> 00:32:12.000]  我真的開始明白到這件事
[00:32:14.000 --> 00:32:16.000]  有很多我們每天都以為
[00:32:16.000 --> 00:32:18.000]  習以為常的生活
[00:32:18.000 --> 00:32:20.000]  我們所擁有的東西
[00:32:20.000 --> 00:32:23.000]  以為那些是正常的
[00:32:23.000 --> 00:32:27.000]  其實那些都是因典來的
[00:32:27.000 --> 00:32:34.000]  當我過去那幾年的時間
[00:32:34.000 --> 00:32:37.000]  和妻子和女兒
[00:32:37.000 --> 00:32:40.000]  一起共歷這個憂患的時候
[00:32:41.000 --> 00:32:43.000]  我就開始體會
[00:32:43.000 --> 00:32:46.000]  這種人生的觀點
[00:32:46.000 --> 00:32:49.000]  我記得我太太
[00:32:49.000 --> 00:32:51.000]  做完手術
[00:32:51.000 --> 00:32:53.000]  接受電療的時候
[00:32:53.000 --> 00:32:57.000]  電療產生了很多的後果
[00:32:57.000 --> 00:32:59.000]  其中一些的後果
[00:32:59.000 --> 00:33:02.000]  就是令她不斷嘔吐
[00:33:02.000 --> 00:33:04.000]  再加上電療的位置
[00:33:04.000 --> 00:33:08.000]  是要涉及她的喉管
[00:33:08.000 --> 00:33:09.000]  於是喉管
[00:33:09.000 --> 00:33:13.000]  都因為這個強力的輻射破裂
[00:33:13.000 --> 00:33:17.000]  這是非常痛楚的經驗
[00:33:17.000 --> 00:33:20.000]  不能停止自己的嘔吐
[00:33:20.000 --> 00:33:21.000]  而每一次嘔吐
[00:33:21.000 --> 00:33:24.000]  就衝擊喉管的痛處
[00:33:24.000 --> 00:33:27.000]  是難以想像的一段時候
[00:33:27.000 --> 00:33:30.000]  於是有一個很長的時間
[00:33:30.000 --> 00:33:33.000]  她無法正常地吃東西
[00:33:33.000 --> 00:33:36.000]  只能喝一些很簡單
[00:33:36.000 --> 00:33:39.000]  沒有太刺激性,沒有味道的流質
[00:33:39.000 --> 00:33:42.000]  直到這幾個月過去了
[00:33:42.000 --> 00:33:46.000]  她開始能夠正常地飲食的時候
[00:33:46.000 --> 00:33:48.000]  我記得有一天
[00:33:48.000 --> 00:33:50.000]  我特別跑出去
[00:33:50.000 --> 00:33:55.000]  幫她買了一些茶樓的點心回來
[00:33:55.000 --> 00:33:58.000]  當她第一口
[00:33:58.000 --> 00:34:01.000]  嘗試吃那個蝦餃的時候
[00:34:01.000 --> 00:34:03.000]  她對我說了一件事
[00:34:03.000 --> 00:34:05.000]  她說原來蝦餃這麼好吃
[00:34:06.000 --> 00:34:09.000]  我開始明白這個道理
[00:34:09.000 --> 00:34:12.000]  在香港這個社會
[00:34:12.000 --> 00:34:14.000]  我們喝茶到一個地步
[00:34:14.000 --> 00:34:18.000]  已經覺得要精挑細選
[00:34:18.000 --> 00:34:20.000]  那些吃慣的
[00:34:20.000 --> 00:34:22.000]  我們覺得乏言無味
[00:34:22.000 --> 00:34:25.000]  我們以為這是正常的
[00:34:25.000 --> 00:34:30.000]  其實當我們這些失去了之後
[00:34:30.000 --> 00:34:31.000]  我們就發覺
[00:34:31.000 --> 00:34:34.000]  有一個蝦餃能夠吃得下肚
[00:34:34.000 --> 00:34:37.000]  這已經是一個恩典
[00:34:37.000 --> 00:34:41.000]  就像我太太有一段長的時間
[00:34:41.000 --> 00:34:42.000]  躺在床上
[00:34:42.000 --> 00:34:44.000]  無法起來
[00:34:44.000 --> 00:34:47.000]  於是無法梳洗
[00:34:47.000 --> 00:34:49.000]  也無法洗頭
[00:34:49.000 --> 00:34:52.000]  經過接近兩個月的時間
[00:34:52.000 --> 00:34:54.000]  勉強有一天我們找到一個辦法
[00:34:54.000 --> 00:34:57.000]  能夠幫她洗了一次頭
[00:34:57.000 --> 00:35:01.000]  聽我弟兄姊妹告訴你
[00:35:02.000 --> 00:35:04.000]  那次是多大的享受
[00:35:04.000 --> 00:35:09.000]  那一刻我就明白
[00:35:09.000 --> 00:35:10.000]  原來我每天
[00:35:10.000 --> 00:35:11.000]  或者每隔幾天
[00:35:11.000 --> 00:35:13.000]  就能夠很自由地洗一次頭
[00:35:13.000 --> 00:35:15.000]  這是一個恩典
[00:35:15.000 --> 00:35:17.000]  我們無法洗頭
[00:35:17.000 --> 00:35:19.000]  這才是正常的
[00:35:19.000 --> 00:35:25.000]  當我說這些一切的時候
[00:35:25.000 --> 00:35:27.000]  我真的希望你明白這件事
[00:35:27.000 --> 00:35:30.000]  如果我們從一個這樣的角度
[00:35:30.000 --> 00:35:31.000]  去看我們的人生
[00:35:32.000 --> 00:35:33.000]  我們就不會覺得
[00:35:33.000 --> 00:35:35.000]  這麼大的憤怒
[00:35:35.000 --> 00:35:37.000]  這麼大的埋怨
[00:35:37.000 --> 00:35:40.000]  就不會再問我沒有做錯事
[00:35:40.000 --> 00:35:42.000]  為什麼我要受苦
[00:35:42.000 --> 00:35:45.000]  如果你這樣問的時候
[00:35:45.000 --> 00:35:47.000]  那個因為你所做過的錯事
[00:35:47.000 --> 00:35:49.000]  而受苦的人
[00:35:49.000 --> 00:35:50.000]  又問誰呢
[00:35:50.000 --> 00:35:56.000]  其實
[00:35:59.000 --> 00:36:00.000]  當我們問說
[00:36:00.000 --> 00:36:03.000]  為何偏偏選中我的時候
[00:36:03.000 --> 00:36:06.000]  我們應該想一下
[00:36:06.000 --> 00:36:10.000]  豈不是我們時時聽見
[00:36:10.000 --> 00:36:12.000]  在我們周圍的人
[00:36:12.000 --> 00:36:17.000]  很多受苦的經驗
[00:36:17.000 --> 00:36:20.000]  豈不是我們每天打開報紙
[00:36:20.000 --> 00:36:23.000]  看見新聞
[00:36:23.000 --> 00:36:25.000]  就知道發生起碼在這個世界上
[00:36:25.000 --> 00:36:27.000]  或者近一點在這個香港
[00:36:27.000 --> 00:36:29.000]  每天在我們周圍
[00:36:29.000 --> 00:36:32.000]  都有多少人遭遇到悲劇
[00:36:32.000 --> 00:36:34.000]  痛苦
[00:36:34.000 --> 00:36:35.000]  失望
[00:36:35.000 --> 00:36:37.000]  我們再看近一點
[00:36:37.000 --> 00:36:40.000]  我們經常聽見我們的朋友
[00:36:40.000 --> 00:36:41.000]  我們的親戚
[00:36:41.000 --> 00:36:43.000]  又有這樣痛苦的遭遇
[00:36:43.000 --> 00:36:47.000]  又有這樣的難過經驗
[00:36:47.000 --> 00:36:50.000]  為什麼我們一路聽這些的時候
[00:36:50.000 --> 00:36:52.000]  我們不會反問自己一句
[00:36:52.000 --> 00:36:55.000]  為什麼這些痛苦
[00:36:56.000 --> 00:36:58.000]  偏偏要淋在那些人身上
[00:36:58.000 --> 00:37:01.000]  而不可以淋在我身上
[00:37:01.000 --> 00:37:03.000]  是不是呢
[00:37:03.000 --> 00:37:07.000]  所以當我們問說
[00:37:07.000 --> 00:37:09.000]  為何偏偏選中我的時候
[00:37:09.000 --> 00:37:12.000]  或者我們要倒轉的問題
[00:37:12.000 --> 00:37:16.000]  問一下為何偏偏不選中我呢
[00:37:16.000 --> 00:37:19.000]  究竟你是誰
[00:37:19.000 --> 00:37:21.000]  究竟我是誰
[00:37:21.000 --> 00:37:24.000]  為什麼我們要那些痛苦
[00:37:24.000 --> 00:37:26.000]  難過的事淋到我們周圍的人
[00:37:26.000 --> 00:37:28.000]  淋到香港其他的人
[00:37:28.000 --> 00:37:31.000]  而不可以淋在我的身上
[00:37:31.000 --> 00:37:35.000]  如果當我們這樣想的時候
[00:37:35.000 --> 00:37:38.000]  或者我們可以對我們的人生
[00:37:38.000 --> 00:37:39.000]  對我們際遇
[00:37:39.000 --> 00:37:44.000]  有更深一層的了解和接受
[00:37:44.000 --> 00:37:48.000]  真的
[00:37:48.000 --> 00:37:51.000]  其實在過去的日子當中
[00:37:52.000 --> 00:37:55.000]  我開始用一個嶄新的角度
[00:37:55.000 --> 00:37:59.000]  去看我每天的際遇和生活
[00:37:59.000 --> 00:38:05.000]  當我那一天遇到痛苦難過的時候
[00:38:05.000 --> 00:38:08.000]  我不會再覺得稀奇
[00:38:08.000 --> 00:38:11.000]  或者是莫名其妙
[00:38:11.000 --> 00:38:14.000]  而反而如果我經過了一天
[00:38:14.000 --> 00:38:18.000]  到晚上我回顧那一天
[00:38:18.000 --> 00:38:20.000]  我發覺是平順的時候
[00:38:21.000 --> 00:38:23.000]  我就會從我心底裡
[00:38:23.000 --> 00:38:27.000]  對神發出一個很強烈的感謝
[00:38:27.000 --> 00:38:31.000]  我感謝神在那天裡
[00:38:31.000 --> 00:38:35.000]  賜給我一個不正常的恩典
[00:38:35.000 --> 00:38:37.000]  這個恩典就是
[00:38:37.000 --> 00:38:39.000]  我竟然可以在一個
[00:38:39.000 --> 00:38:41.000]  這麼現實
[00:38:41.000 --> 00:38:44.000]  這麼悲劇性的連累亡的人生當中
[00:38:44.000 --> 00:38:47.000]  有一天可以逃脫出來
[00:38:48.000 --> 00:38:50.000]  沒有受到連累
[00:38:50.000 --> 00:38:55.000]  或者也盡量沒有連累到其他人
[00:38:55.000 --> 00:38:59.000]  我希望你也可以和我一起
[00:38:59.000 --> 00:39:03.000]  去嘗試這樣去看你自己的際遇
[00:39:03.000 --> 00:39:08.000]  不過
[00:39:08.000 --> 00:39:10.000]  或者你也會和我一樣
[00:39:10.000 --> 00:39:15.000]  仍然要繼續追問下去
[00:39:16.000 --> 00:39:18.000]  你剛才說
[00:39:18.000 --> 00:39:22.000]  當我們問為何偏偏選中我的時候
[00:39:22.000 --> 00:39:27.000]  我們應該更加問為何偏偏不選中我
[00:39:27.000 --> 00:39:33.000]  是啊 因為我是基督徒
[00:39:33.000 --> 00:39:37.000]  如果我是基督徒
[00:39:37.000 --> 00:39:39.000]  難道我連基督徒那種
[00:39:39.000 --> 00:39:42.000]  消災解難的特權都沒有嗎
[00:39:44.000 --> 00:39:46.000]  我不和其他人
[00:39:46.000 --> 00:39:48.000]  因為我是神的兒女
[00:39:48.000 --> 00:39:51.000]  作為一個基督徒
[00:39:51.000 --> 00:39:54.000]  我不是可以特別有這個
[00:39:54.000 --> 00:39:57.000]  消災解難的保守嗎
[00:39:57.000 --> 00:40:01.000]  我想你這樣說是對的
[00:40:01.000 --> 00:40:04.000]  因為在聖經裡
[00:40:04.000 --> 00:40:06.000]  你多次提及
[00:40:06.000 --> 00:40:11.000]  你提到神如何特別眷顧他的兒女
[00:40:11.000 --> 00:40:17.000]  神如何保護他所愛的人
[00:40:17.000 --> 00:40:21.000]  我相信這是絕對合乎聖經的真理
[00:40:21.000 --> 00:40:29.000]  不過我又想你更加細心地去看一看聖經
[00:40:29.000 --> 00:40:36.000]  你就會看見有另外一面的事實和真理
[00:40:36.000 --> 00:40:40.000]  就是作為一個基督徒
[00:40:40.000 --> 00:40:46.000]  不一定等於他對苦難有免疫
[00:40:46.000 --> 00:40:50.000]  聖經從來沒有允許過
[00:40:50.000 --> 00:40:52.000]  做了基督徒之後
[00:40:52.000 --> 00:40:55.000]  他就可以有苦難的免疫
[00:40:55.000 --> 00:41:00.000]  起碼這個絕對不是必然的常規
[00:41:00.000 --> 00:41:07.000]  在聖經裡我們見到很多人物
[00:41:09.000 --> 00:41:13.000]  我們不需要單單說約伯
[00:41:13.000 --> 00:41:16.000]  約伯是一個典型的例子
[00:41:16.000 --> 00:41:18.000]  我們可以想到保羅
[00:41:18.000 --> 00:41:21.000]  他是一個好的基督徒
[00:41:21.000 --> 00:41:25.000]  但他也沒有苦難的免疫
[00:41:25.000 --> 00:41:27.000]  為什麼?
[00:41:27.000 --> 00:41:29.000]  為什麼會這樣呢?
[00:41:29.000 --> 00:41:35.000]  我們用我們的想像去想一想
[00:41:36.000 --> 00:41:40.000]  如果一個人成為基督徒之後
[00:41:40.000 --> 00:41:50.000]  他就有這種不會再受苦難臨到的免疫能力的話
[00:41:50.000 --> 00:41:53.000]  他就可以上了岸
[00:41:53.000 --> 00:41:57.000]  不再在這個苦海裡浮沉的話
[00:41:57.000 --> 00:42:02.000]  我們用我們的想像去想一想
[00:42:02.000 --> 00:42:04.000]  一個基督徒
[00:42:05.000 --> 00:42:07.000]  當他信了主之後
[00:42:07.000 --> 00:42:09.000]  就可以脫離苦難
[00:42:09.000 --> 00:42:11.000]  另外一個基督徒
[00:42:11.000 --> 00:42:14.000]  信了主之後又可以脫離苦難
[00:42:14.000 --> 00:42:16.000]  於是這一群
[00:42:16.000 --> 00:42:19.000]  消災解難
[00:42:19.000 --> 00:42:26.000]  不會再受苦難所纏繞的基督徒
[00:42:27.000 --> 00:42:35.000]  就會成為一群非常冷酷可怕隔岸觀火的人
[00:42:35.000 --> 00:42:40.000]  這一群全部上了岸的人
[00:42:40.000 --> 00:42:42.000]  只能在岸上吶喊
[00:42:42.000 --> 00:42:45.000]  在岸上說安慰
[00:42:45.000 --> 00:42:47.000]  但是他們的安慰
[00:42:47.000 --> 00:42:50.000]  對於那些在痛苦當中的人
[00:42:50.000 --> 00:42:53.000]  不再能夠打動他們的心
[00:42:56.000 --> 00:42:58.000]  他們脫離了這個苦難之後
[00:42:58.000 --> 00:43:01.000]  不再有苦難
[00:43:01.000 --> 00:43:09.000]  也同時不再可能認同到那些在苦難當中的人
[00:43:09.000 --> 00:43:11.000]  你想一下是不是呢?
[00:43:11.000 --> 00:43:16.000]  不單他們沒辦法認同那些在痛苦當中的人
[00:43:16.000 --> 00:43:19.000]  而那些在痛苦當中的人
[00:43:19.000 --> 00:43:24.000]  也都不會接受他們的安慰和鼓勵
[00:43:24.000 --> 00:43:33.000]  我相信這就是基督教和一般大部分宗教不同的地方
[00:43:33.000 --> 00:43:40.000]  大部分宗教其中一個吸引人的地方
[00:43:40.000 --> 00:43:42.000]  就是如果你信了這個宗教
[00:43:42.000 --> 00:43:46.000]  它就可以幫助你消災解難
[00:43:46.000 --> 00:43:50.000]  但是基督教偏偏就不是這樣
[00:43:52.000 --> 00:43:54.000]  基督教所要求的
[00:43:54.000 --> 00:44:03.000]  就是那些信的人仍然要進入這個痛苦的世界當中
[00:44:03.000 --> 00:44:07.000]  和每一個仍然在痛苦當中的人
[00:44:07.000 --> 00:44:11.000]  繼續經歷 繼續去認同
[00:44:11.000 --> 00:44:14.000]  以致他們所說出來的說話
[00:44:14.000 --> 00:44:16.000]  他們所分享的安慰
[00:44:16.000 --> 00:44:18.000]  他們所發出的鼓勵
[00:44:19.000 --> 00:44:23.000]  是盜慾的 是血和淚所組成的
[00:44:23.000 --> 00:44:28.000]  而不是抽象隔岸觀火的一些吶喊
[00:44:28.000 --> 00:44:31.000]  事實上是的
[00:44:31.000 --> 00:44:35.000]  當我經歷過去這段日子的痛苦的時候
[00:44:35.000 --> 00:44:38.000]  我就真正了解到
[00:44:38.000 --> 00:44:43.000]  什麼叫做在痛苦的人當中的感受
[00:44:44.000 --> 00:44:49.000]  如果不是親自體會到
[00:44:49.000 --> 00:44:54.000]  我最愛的人相繼的離開這個世界
[00:44:54.000 --> 00:44:59.000]  我不可能真實的去摸到
[00:44:59.000 --> 00:45:03.000]  面對死亡的那種恐懼
[00:45:03.000 --> 00:45:09.000]  如果我未曾經拿著那雙冷冰冰的手
[00:45:10.000 --> 00:45:15.000]  看見一個毫無反應的面孔
[00:45:15.000 --> 00:45:19.000]  我就沒辦法真正明白
[00:45:19.000 --> 00:45:21.000]  原來一個你所愛的人
[00:45:21.000 --> 00:45:25.000]  突然間在你面前消逝的時候
[00:45:25.000 --> 00:45:32.000]  那種失落 那種莫言的感覺
[00:45:36.000 --> 00:45:43.000]  如果我不是親自經歷過極度的難過和痛苦
[00:45:43.000 --> 00:45:46.000]  我就不會真正明白
[00:45:46.000 --> 00:45:50.000]  原來為什麼那些在受苦當中的人
[00:45:50.000 --> 00:45:54.000]  通常都不是太可愛的
[00:45:54.000 --> 00:45:59.000]  在以前我經常覺得有些埋怨
[00:45:59.000 --> 00:46:04.000]  我埋怨當我去探望去安慰那些
[00:46:05.000 --> 00:46:09.000]  在病痛當中 在失落當中的人的時候
[00:46:09.000 --> 00:46:14.000]  很多時候我愛心的表現換回來的是很冷漠的對待
[00:46:14.000 --> 00:46:19.000]  是很沒有禮貌的回應
[00:46:19.000 --> 00:46:22.000]  我有時候覺得很不明白
[00:46:22.000 --> 00:46:24.000]  為什麼我這麼愛他們
[00:46:24.000 --> 00:46:27.000]  他們要這樣回應我
[00:46:27.000 --> 00:46:32.000]  但是到了我自己親自落在這個痛苦當中的時候
[00:46:32.000 --> 00:46:34.000]  我就明白
[00:46:35.000 --> 00:46:39.000]  當你已經用盡你最後一分的精力
[00:46:39.000 --> 00:46:42.000]  去忍受這個痛苦的折磨的時候
[00:46:42.000 --> 00:46:48.000]  你根本就不能再拿出多一分多餘的力量
[00:46:48.000 --> 00:46:54.000]  去擠出笑容 或者說出幾句禮貌的話去作為感謝
[00:46:54.000 --> 00:46:57.000]  是不是呢?
[00:46:57.000 --> 00:46:59.000]  如果我自己沒經歷過
[00:46:59.000 --> 00:47:03.000]  我不會明白那種感受
[00:47:04.000 --> 00:47:10.000]  所以當我今天再去見到一些在受苦當中的人
[00:47:10.000 --> 00:47:14.000]  我過去跟他們聊天 願意跟他們分享
[00:47:14.000 --> 00:47:17.000]  遭到他們拒絕的時候
[00:47:17.000 --> 00:47:19.000]  我不會再覺得奇怪
[00:47:19.000 --> 00:47:21.000]  我不會再覺得難過
[00:47:21.000 --> 00:47:23.000]  因為曾幾何時
[00:47:23.000 --> 00:47:27.000]  我都是無能為力的
[00:47:27.000 --> 00:47:30.000]  做出一些基本有的禮貌的反應
[00:47:31.000 --> 00:47:33.000]  因為他們實在太痛苦了
[00:47:33.000 --> 00:47:38.000]  這些一連串的了解
[00:47:38.000 --> 00:47:41.000]  除非我進入到他們的生命當中
[00:47:41.000 --> 00:47:46.000]  否則 如果我有這個免疫的能力的話
[00:47:46.000 --> 00:47:48.000]  我永遠都不能夠體會
[00:47:48.000 --> 00:47:51.000]  永遠都不能夠與他們共鳴
[00:47:51.000 --> 00:47:55.000]  你想想
[00:47:57.000 --> 00:48:02.000]  如果連神自己都渡成肉身
[00:48:02.000 --> 00:48:05.000]  進入人類的痛苦當中
[00:48:05.000 --> 00:48:08.000]  正如希伯來書所說
[00:48:08.000 --> 00:48:15.000]  他都經歷我們人所經歷的一切痛苦和憂傷
[00:48:15.000 --> 00:48:19.000]  那我們是誰呢?
[00:48:19.000 --> 00:48:21.000]  我們作為神的兒女
[00:48:21.000 --> 00:48:25.000]  是不是希望我們可以有這種苦難的免疫?
[00:48:25.000 --> 00:48:29.000]  神都不免疫他自己
[00:48:29.000 --> 00:48:32.000]  何況我們是基督徒
[00:48:32.000 --> 00:48:36.000]  所以我覺得
[00:48:36.000 --> 00:48:38.000]  我們作為一個基督徒
[00:48:38.000 --> 00:48:41.000]  仍然有機會面對苦難
[00:48:41.000 --> 00:48:46.000]  有機會去嘗受痛苦
[00:48:46.000 --> 00:48:53.000]  是我們信仰裡一個最重要的真理
[00:48:54.000 --> 00:48:55.000]  唯有這樣
[00:48:55.000 --> 00:48:59.000]  我們基督徒才能夠仍然
[00:48:59.000 --> 00:49:03.000]  與這個世界上每一個人站在一起
[00:49:03.000 --> 00:49:11.000]  一同去走這條人生必經的崎嶇的道路
[00:49:11.000 --> 00:49:17.000]  有些朋友都問我
[00:49:17.000 --> 00:49:19.000]  包括一些未信耶穌的朋友問我
[00:49:19.000 --> 00:49:21.000]  有些基督徒都問我
[00:49:23.000 --> 00:49:30.000]  你這麼好 這麼虔誠 這麼愛神
[00:49:30.000 --> 00:49:36.000]  為什麼要受到這麼重的痛苦呢?
[00:49:36.000 --> 00:49:41.000]  我通常的答案好像很輕鬆
[00:49:41.000 --> 00:49:44.000]  或者有一點點開玩笑的性質
[00:49:44.000 --> 00:49:47.000]  但其實我覺得這是真理
[00:49:47.000 --> 00:49:49.000]  我的答案就是
[00:49:50.000 --> 00:49:53.000]  如果神一定無可避免地
[00:49:53.000 --> 00:49:58.000]  在基督徒當中仍然次下痛苦的感受
[00:49:58.000 --> 00:50:02.000]  以致祂能夠繼續認同了解
[00:50:02.000 --> 00:50:05.000]  人生必經的階段的話
[00:50:05.000 --> 00:50:07.000]  如果祂要選擇
[00:50:07.000 --> 00:50:12.000]  我相信重一點的痛苦
[00:50:12.000 --> 00:50:15.000]  祂要選擇能夠熬得起的人
[00:50:17.000 --> 00:50:22.000]  熬得起的人多數都是那些好的基督徒
[00:50:22.000 --> 00:50:27.000]  其實這不是開玩笑的答案
[00:50:27.000 --> 00:50:29.000]  這是真實的
[00:50:29.000 --> 00:50:32.000]  你想想約伯記
[00:50:32.000 --> 00:50:35.000]  我們大家都很熟悉約伯記的記載
[00:50:35.000 --> 00:50:39.000]  我們大家都會記得留意到
[00:50:39.000 --> 00:50:44.000]  約伯他對神很有信心
[00:50:45.000 --> 00:50:49.000]  以致在他的痛苦掙扎的過程當中
[00:50:49.000 --> 00:50:54.000]  他沒有放棄,沒有屈服
[00:50:54.000 --> 00:50:58.000]  但是你有沒有留意到另外一個角度
[00:50:58.000 --> 00:51:01.000]  當你讀約伯記的時候
[00:51:01.000 --> 00:51:04.000]  尤其是之前那幾章和最後那幾章
[00:51:04.000 --> 00:51:09.000]  其實你應該看見有另外一面的真理
[00:51:09.000 --> 00:51:13.000]  就是不單純約伯對神很有信心
[00:51:14.000 --> 00:51:17.000]  其實神對約伯也很有信心
[00:51:17.000 --> 00:51:21.000]  就是因為神對約伯有信心
[00:51:21.000 --> 00:51:24.000]  所以他選擇去接受這個挑戰
[00:51:24.000 --> 00:51:26.000]  是不是呢?
[00:51:26.000 --> 00:51:32.000]  神要選擇那些對他有信心的人
[00:51:32.000 --> 00:51:36.000]  信得過這一切這麼強烈的苦難
[00:51:36.000 --> 00:51:38.000]  臨到的生命當中
[00:51:39.000 --> 00:51:43.000]  他仍然會堅忍去體會
[00:51:43.000 --> 00:51:49.000]  並且能夠發出生命的光輝的人
[00:51:49.000 --> 00:51:54.000]  這樣的話,在愛主的基督徒
[00:51:54.000 --> 00:51:57.000]  虔誠願意侍奉神的人
[00:51:57.000 --> 00:52:00.000]  受到很沉重的打擊
[00:52:00.000 --> 00:52:03.000]  也不是不可以了解的
[00:52:03.000 --> 00:52:06.000]  或者說到這裡
[00:52:06.000 --> 00:52:08.000]  我們可以轉到另外一個話題
[00:52:08.000 --> 00:52:10.000]  知道為什麼要有痛苦
[00:52:10.000 --> 00:52:13.000]  和自己為什麼會有痛苦
[00:52:13.000 --> 00:52:18.000]  不等於在痛苦當中就能夠忍受得住
[00:52:18.000 --> 00:52:22.000]  痛苦是一種很真實的感受
[00:52:22.000 --> 00:52:27.000]  不是解了理由,說了原因
[00:52:27.000 --> 00:52:33.000]  就能夠在痛苦當中擺脫那種掙扎
[00:52:33.000 --> 00:52:37.000]  特別是在痛苦當中所帶來信心的危機
[00:52:37.000 --> 00:52:44.000]  我很記得有一天的星期六
[00:52:44.000 --> 00:52:47.000]  太太在醫院
[00:52:47.000 --> 00:52:53.000]  小女兒因為病了的緣故
[00:52:53.000 --> 00:52:56.000]  不斷地在哭
[00:52:56.000 --> 00:53:02.000]  我的大女兒也因為小女兒在哭
[00:53:02.000 --> 00:53:05.000]  心情很煩躁
[00:53:06.000 --> 00:53:10.000]  她問為什麼媽媽要生病
[00:53:10.000 --> 00:53:13.000]  我們以前每個星期六
[00:53:13.000 --> 00:53:17.000]  都可以去沙灘或者郊外
[00:53:17.000 --> 00:53:20.000]  到底要等到什麼時候
[00:53:20.000 --> 00:53:24.000]  我們才可以再一起去沙灘
[00:53:24.000 --> 00:53:31.000]  我對著早餐和麵包
[00:53:32.000 --> 00:53:37.000]  我沒有辦法回答她的問題
[00:53:37.000 --> 00:53:45.000]  我怎樣可以向一個八歲的小朋友解釋這一切
[00:53:45.000 --> 00:53:52.000]  其實我知道我不但解釋不了給這個八歲的小朋友聽
[00:53:52.000 --> 00:53:55.000]  我也解釋不了給自己聽
[00:53:55.000 --> 00:53:59.000]  這些那麼痛苦的質問
[00:53:59.000 --> 00:54:04.000]  我低頭對著麵包
[00:54:04.000 --> 00:54:08.000]  我的眼淚就一直流出來
[00:54:08.000 --> 00:54:16.000]  在那一刻我整個人都崩潰
[00:54:16.000 --> 00:54:20.000]  我覺得我自己的情緒崩潰
[00:54:20.000 --> 00:54:23.000]  我的理智也崩潰
[00:54:23.000 --> 00:54:26.000]  甚至我的信仰也崩潰

