
[00:00:00.000 --> 00:00:05.000]  今天我們一起來思想關於能力的問題
[00:17:30.000 --> 00:17:31.000]  認識我的人
[00:17:31.000 --> 00:17:32.000]  鴨頭
[00:17:32.000 --> 00:17:33.000]  真的
[00:17:33.000 --> 00:17:35.000]  我這個人是這樣的
[00:17:35.000 --> 00:17:36.000]  我一直
[00:17:36.000 --> 00:17:37.000]  我估計我有志無異
[00:17:37.000 --> 00:17:39.000]  都以這個作為我的自例
[00:17:39.000 --> 00:17:40.000]  我跟著我爸爸的路
[00:17:40.000 --> 00:17:42.000]  我說我沒有敵人的
[00:17:42.000 --> 00:17:45.000]  但到最近我發覺我爸爸是錯的
[00:17:45.000 --> 00:17:47.000]  不好意思爸爸
[00:17:47.000 --> 00:17:49.000]  我爸爸是錯的
[00:17:49.000 --> 00:17:52.000]  不是你要攻擊別人
[00:17:52.000 --> 00:17:56.000]  因為你如果帶著神自己的標準的時候
[00:17:56.000 --> 00:17:58.000]  你站在那裡
[00:17:58.000 --> 00:18:00.000]  別人都不喜歡你了
[00:18:00.000 --> 00:18:02.000]  我不是說你對人不好
[00:18:02.000 --> 00:18:03.000]  又尖酸刻薄
[00:18:03.000 --> 00:18:05.000]  你活該被人不喜歡你
[00:18:05.000 --> 00:18:06.000]  有敵人
[00:18:06.000 --> 00:18:07.000]  不是
[00:18:07.000 --> 00:18:09.000]  但你說為什麼我好好的在公司裡面
[00:18:09.000 --> 00:18:10.000]  做我的本分
[00:18:10.000 --> 00:18:11.000]  我努力做事
[00:18:11.000 --> 00:18:12.000]  都被人指著背
[00:18:12.000 --> 00:18:14.000]  因為他不值得你
[00:18:14.000 --> 00:18:18.000]  他那個平安無事的狀態被你搞亂
[00:18:18.000 --> 00:18:19.000]  你明白嗎
[00:18:19.000 --> 00:18:21.000]  哪有你這麼拼命做事的
[00:18:21.000 --> 00:18:22.000]  你明白嗎
[00:18:22.000 --> 00:18:23.000]  不用的
[00:18:23.000 --> 00:18:24.000]  你沒來之前
[00:18:24.000 --> 00:18:25.000]  被人搞亂
[00:18:25.000 --> 00:18:27.000]  搞亂了他就攻擊你
[00:18:27.000 --> 00:18:28.000]  頂姐妹
[00:18:28.000 --> 00:18:29.000]  有敵人的
[00:18:29.000 --> 00:18:31.000]  我們你不要以為稀奇
[00:18:31.000 --> 00:18:32.000]  有人攻擊你
[00:18:32.000 --> 00:18:33.000]  因為哪裡有神的過
[00:18:33.000 --> 00:18:35.000]  那些邪惡的勢力
[00:18:35.000 --> 00:18:36.000]  就會不值得
[00:18:36.000 --> 00:18:37.000]  因為你搞亂他
[00:18:37.000 --> 00:18:38.000]  你攻擊他
[00:18:38.000 --> 00:18:40.000]  因為你沒有直接的表面
[00:18:40.000 --> 00:18:43.000]  但是你在那個力量上面
[00:18:43.000 --> 00:18:44.000]  要勝過他
[00:18:44.000 --> 00:18:46.000]  所以頂姐妹
[00:18:46.000 --> 00:18:49.000]  我們不覺得我們沒有敵人
[00:18:49.000 --> 00:18:50.000]  一件是好事
[00:18:50.000 --> 00:18:52.000]  不要追求這件事
[00:18:52.000 --> 00:18:55.000]  你說這樣說對不對
[00:18:55.000 --> 00:18:56.000]  你爸爸這樣教你
[00:18:56.000 --> 00:18:57.000]  對
[00:18:57.000 --> 00:18:59.000]  耶穌都有敵人
[00:18:59.000 --> 00:19:00.000]  是不是
[00:19:00.000 --> 00:19:02.000]  保羅都有敵人
[00:19:02.000 --> 00:19:03.000]  保羅的敵人
[00:19:03.000 --> 00:19:05.000]  想用石頭扔死他
[00:19:05.000 --> 00:19:06.000]  保羅有沒有攻擊人
[00:19:06.000 --> 00:19:07.000]  保羅沒有攻擊人
[00:19:07.000 --> 00:19:09.000]  耶穌沒有攻擊人
[00:19:09.000 --> 00:19:11.000]  但是耶穌因為他的國
[00:19:11.000 --> 00:19:12.000]  他的能力
[00:19:12.000 --> 00:19:13.000]  他的標準在
[00:19:13.000 --> 00:19:15.000]  頂姐妹有做一個基督徒
[00:19:15.000 --> 00:19:16.000]  按照神的標準
[00:19:16.000 --> 00:19:18.000]  過生活的時候
[00:19:18.000 --> 00:19:19.000]  自然就有攻擊你的
[00:19:19.000 --> 00:19:21.000]  因為有邪惡的勢力
[00:19:21.000 --> 00:19:23.000]  他是會被你搞亂的
[00:19:23.000 --> 00:19:25.000]  耶穌所說的就是這個意思
[00:19:25.000 --> 00:19:27.000]  所以不過感謝主
[00:19:27.000 --> 00:19:29.000]  耶穌給我們一個很好的標準
[00:19:29.000 --> 00:19:31.000]  一個很好的安慰和鼓勵
[00:19:31.000 --> 00:19:34.000]  就是那個力量是永遠大過邪惡的
[00:19:34.000 --> 00:19:37.000]  永遠大過邪惡的
[00:19:37.000 --> 00:19:39.000]  可能短暫會被攻擊
[00:19:39.000 --> 00:19:41.000]  但是大家心知肚明
[00:19:41.000 --> 00:19:42.000]  大家都知道
[00:19:42.000 --> 00:19:45.000]  誰是來自真正的良善
[00:19:45.000 --> 00:19:47.000]  又或者愛的靈
[00:19:47.000 --> 00:19:48.000]  光明的靈
[00:19:48.000 --> 00:19:50.000]  誰是來自黑暗的靈
[00:19:50.000 --> 00:19:51.000]  人是知道
[00:19:51.000 --> 00:19:54.000]  神更加知道
[00:19:54.000 --> 00:19:57.000]  所以我們不要怕有敵人
[00:19:57.000 --> 00:19:59.000]  我不是要你到處惹事生非
[00:19:59.000 --> 00:20:00.000]  不過呢
[00:20:00.000 --> 00:20:03.000]  竟然有人會無緣無故攻擊你
[00:20:03.000 --> 00:20:05.000]  不要以為稀奇
[00:20:05.000 --> 00:20:06.000]  感謝主
[00:20:06.000 --> 00:20:09.000]  可能是因為你是帶著神自己的光
[00:20:09.000 --> 00:20:11.000]  彰顯出來的時候
[00:20:11.000 --> 00:20:13.000]  自然就引起那些
[00:20:13.000 --> 00:20:16.000]  本來平安無事的邪惡世界
[00:20:16.000 --> 00:20:18.000]  對你有所攻擊
[00:20:18.000 --> 00:20:19.000]  所以耶穌說
[00:20:19.000 --> 00:20:21.000]  這個是我明白的
[00:20:21.000 --> 00:20:22.000]  我所了解的
[00:20:23.000 --> 00:20:27.000]  接著耶穌基督用第三個說話
[00:20:27.000 --> 00:20:29.000]  就是一件陳述
[00:20:29.000 --> 00:20:30.000]  很有趣的
[00:20:30.000 --> 00:20:32.000]  他說到一個污靈離開了
[00:20:32.000 --> 00:20:34.000]  我們看看耶穌如何描述
[00:20:34.000 --> 00:20:36.000]  他說第24節
[00:20:36.000 --> 00:20:38.000]  一個污靈離開了人的心靈之後
[00:20:38.000 --> 00:20:40.000]  走遍乾旱之地
[00:20:40.000 --> 00:20:43.000]  尋找棲身的地方
[00:20:43.000 --> 00:20:45.000]  卻沒有找到
[00:20:45.000 --> 00:20:47.000]  和合本的翻譯就是
[00:20:47.000 --> 00:20:48.000]  在無水之地
[00:20:48.000 --> 00:20:50.000]  我們過來過去
[00:20:50.000 --> 00:20:52.000]  尋找安潔之處
[00:20:52.000 --> 00:20:54.000]  其尋不著
[00:20:54.000 --> 00:20:57.000]  有很多人問
[00:20:57.000 --> 00:20:59.000]  究竟這些污靈去哪裡了
[00:20:59.000 --> 00:21:01.000]  那些無水之地是什麼呢
[00:21:01.000 --> 00:21:03.000]  看得那些魔戒多
[00:21:03.000 --> 00:21:05.000]  去哪裡了
[00:21:05.000 --> 00:21:07.000]  在天上地下地底陰間
[00:21:07.000 --> 00:21:08.000]  不是
[00:21:08.000 --> 00:21:09.000]  耶穌不是說這些
[00:21:09.000 --> 00:21:12.000]  他是用一個方式描述
[00:21:12.000 --> 00:21:14.000]  這個想說什麼呢
[00:21:14.000 --> 00:21:16.000]  就是在說這個污靈
[00:21:16.000 --> 00:21:18.000]  去到無水之地
[00:21:18.000 --> 00:21:19.000]  走來走去無法安潔
[00:21:19.000 --> 00:21:21.000]  就是說他不滿足
[00:21:21.000 --> 00:21:23.000]  原來魔鬼也會不滿足
[00:21:23.000 --> 00:21:24.000]  為什麼呢
[00:21:24.000 --> 00:21:25.000]  因為他沒有得到一個人
[00:21:25.000 --> 00:21:27.000]  控制人的心靈的時候
[00:21:27.000 --> 00:21:29.000]  他是不滿足的
[00:21:29.000 --> 00:21:31.000]  他不可以到處去
[00:21:31.000 --> 00:21:33.000]  無所事事的
[00:21:33.000 --> 00:21:36.000]  魔鬼比你和我都熱心很多
[00:21:36.000 --> 00:21:38.000]  積極很多
[00:21:38.000 --> 00:21:40.000]  我們有時不斷地敷衍
[00:21:40.000 --> 00:21:41.000]  他從來都不敷衍
[00:21:41.000 --> 00:21:43.000]  他一定要找一些方法
[00:21:43.000 --> 00:21:44.000]  去控制人
[00:21:44.000 --> 00:21:45.000]  於是他找不到
[00:21:45.000 --> 00:21:46.000]  他渾身不舒服
[00:21:46.000 --> 00:21:47.000]  你明白嗎
[00:21:47.000 --> 00:21:48.000]  原來魔鬼也會不滿足
[00:21:48.000 --> 00:21:49.000]  不只是我們心靈不滿足
[00:21:49.000 --> 00:21:50.000]  魔鬼也不滿足
[00:21:50.000 --> 00:21:51.000]  他不滿足的時候
[00:21:51.000 --> 00:21:52.000]  他要怎麼做呢
[00:21:52.000 --> 00:21:54.000]  他就要找一個心靈進入去
[00:21:54.000 --> 00:21:56.000]  不是在說鬼故事
[00:21:56.000 --> 00:21:58.000]  他要找一個心靈進入去
[00:21:58.000 --> 00:21:59.000]  真的
[00:21:59.000 --> 00:22:00.000]  要找一個心靈進入去
[00:22:00.000 --> 00:22:02.000]  如果隔壁那個已經有神子的心靈
[00:22:02.000 --> 00:22:03.000]  對不起
[00:22:03.000 --> 00:22:04.000]  進不去
[00:22:04.000 --> 00:22:05.000]  就進這個吧
[00:22:05.000 --> 00:22:06.000]  原來發覺這個人
[00:22:06.000 --> 00:22:07.000]  打開了心裡面
[00:22:07.000 --> 00:22:09.000]  沒有東西
[00:22:09.000 --> 00:22:10.000]  還有
[00:22:10.000 --> 00:22:11.000]  然後他進入大陸之後
[00:22:11.000 --> 00:22:14.000]  他帶了七個比自己更惡的鬼
[00:22:14.000 --> 00:22:16.000]  進去住在那裡
[00:22:16.000 --> 00:22:18.000]  這裡說了一個很重要的真理
[00:22:18.000 --> 00:22:21.000]  魔鬼進人的心是不用敲門的
[00:22:21.000 --> 00:22:23.000]  我們的主呢
[00:22:23.000 --> 00:22:25.000]  是很斯文的
[00:22:25.000 --> 00:22:28.000]  他要在我們門外敲門
[00:22:28.000 --> 00:22:30.000]  給我們一個尊重
[00:22:30.000 --> 00:22:31.000]  你明白嗎
[00:22:31.000 --> 00:22:33.000]  你可以拒絕神的
[00:22:33.000 --> 00:22:34.000]  不過對不起
[00:22:34.000 --> 00:22:35.000]  我告訴你一個事實
[00:22:35.000 --> 00:22:36.000]  你拒絕不了魔鬼
[00:22:36.000 --> 00:22:39.000]  因為魔鬼從來不用徵求你的同意
[00:22:39.000 --> 00:22:40.000]  就進來了
[00:22:40.000 --> 00:22:41.000]  你明白嗎
[00:22:41.000 --> 00:22:44.000]  你今天早上打開電腦
[00:22:44.000 --> 00:22:46.000]  那些東西進了你的腦裡
[00:22:46.000 --> 00:22:48.000]  從來都不用徵求你的同意
[00:22:48.000 --> 00:22:49.000]  不過神呢
[00:22:49.000 --> 00:22:50.000]  就真的很奇妙
[00:22:50.000 --> 00:22:52.000]  他有絕對的能力
[00:22:52.000 --> 00:22:55.000]  但是他尊重你和他來敲門的
[00:22:55.000 --> 00:22:57.000]  他要等你願意
[00:22:57.000 --> 00:22:59.000]  然後才開門給他
[00:22:59.000 --> 00:23:02.000]  你知不知道這個對比
[00:23:02.000 --> 00:23:04.000]  要很提醒我們
[00:23:04.000 --> 00:23:06.000]  魔鬼是從來不用得你同意
[00:23:06.000 --> 00:23:08.000]  但神是要得你同意
[00:23:08.000 --> 00:23:10.000]  所以問題是你同意誰
[00:23:10.000 --> 00:23:12.000]  如果你說我無所謂的時候
[00:23:12.000 --> 00:23:13.000]  無所謂的時候
[00:23:13.000 --> 00:23:14.000]  你已經同意了
[00:23:14.000 --> 00:23:17.000]  那個你無所謂的同意
[00:23:17.000 --> 00:23:18.000]  你明白嗎
[00:23:18.000 --> 00:23:19.000]  就是魔鬼
[00:23:19.000 --> 00:23:21.000]  這個很有意思
[00:23:21.000 --> 00:23:22.000]  原來這裡說
[00:23:22.000 --> 00:23:24.000]  原來人的心靈呢
[00:23:24.000 --> 00:23:25.000]  在聖經裡告訴我們
[00:23:25.000 --> 00:23:26.000]  耶穌這個比喻告訴我們
[00:23:26.000 --> 00:23:29.000]  人的心靈是不會有自中立的
[00:23:29.000 --> 00:23:31.000]  也不能夠自主的
[00:23:31.000 --> 00:23:33.000]  你要不就被魔鬼佔據
[00:23:33.000 --> 00:23:34.000]  如果不是的話
[00:23:34.000 --> 00:23:36.000]  就請你主動的
[00:23:36.000 --> 00:23:37.000]  努力的
[00:23:37.000 --> 00:23:40.000]  警醒的打開你的心門
[00:23:40.000 --> 00:23:43.000]  讓神自己的靈進入來的時候
[00:23:43.000 --> 00:23:47.000]  才可以抗拒那個不請自來的魔鬼
[00:23:47.000 --> 00:23:49.000]  我們今天每天生活裡面
[00:23:49.000 --> 00:23:51.000]  大部分魔鬼的攻擊
[00:23:51.000 --> 00:23:53.000]  都是引誘不請自來的
[00:23:53.000 --> 00:23:55.000]  他透過不同的廣告
[00:23:55.000 --> 00:23:56.000]  不同的聲音
[00:23:56.000 --> 00:23:57.000]  不同的畫面
[00:23:57.000 --> 00:23:58.000]  不同的媒介
[00:23:58.000 --> 00:24:00.000]  不同的朋友
[00:24:00.000 --> 00:24:04.000]  不斷不斷不斷的進入你的心裡面
[00:24:04.000 --> 00:24:06.000]  除非你有意的
[00:24:06.000 --> 00:24:07.000]  警醒的
[00:24:07.000 --> 00:24:08.000]  將你的心
[00:24:08.000 --> 00:24:11.000]  呼求神進入你的心裡面
[00:24:11.000 --> 00:24:13.000]  羅馬書說得很有意思
[00:24:13.000 --> 00:24:14.000]  第六章
[00:24:14.000 --> 00:24:16.000]  羅馬書說我們
[00:24:16.000 --> 00:24:17.000]  是什麼呢
[00:24:17.000 --> 00:24:18.000]  說了兩次
[00:24:18.000 --> 00:24:20.000]  我們是罪的奴隸
[00:24:20.000 --> 00:24:21.000]  奴隸
[00:24:21.000 --> 00:24:23.000]  奴隸
[00:24:23.000 --> 00:24:24.000]  我們沒有自由
[00:24:24.000 --> 00:24:25.000]  我們罪的奴隸
[00:24:25.000 --> 00:24:26.000]  不過
[00:24:26.000 --> 00:24:28.000]  如果我們與基督耶穌同死同埋
[00:24:28.000 --> 00:24:29.000]  葬同復活之後
[00:24:29.000 --> 00:24:31.000]  我們就可以成為什麼呢
[00:24:31.000 --> 00:24:32.000]  說三次
[00:24:32.000 --> 00:24:34.000]  我不跟你慢慢今天研究了
[00:24:34.000 --> 00:24:36.000]  你回去慢慢看
[00:24:36.000 --> 00:24:37.000]  給你一些雜作
[00:24:37.000 --> 00:24:38.000]  你回去研究
[00:24:38.000 --> 00:24:40.000]  三次我們會成為什麼呢
[00:24:40.000 --> 00:24:42.000]  神的奴隸
[00:24:42.000 --> 00:24:44.000]  我們成為義的奴隸
[00:24:44.000 --> 00:24:48.000]  我們成為順命聽神話的奴隸
[00:24:48.000 --> 00:24:50.000]  你聽清楚
[00:24:50.000 --> 00:24:52.000]  仍然是奴隸
[00:24:52.000 --> 00:24:54.000]  你不是自由人
[00:24:54.000 --> 00:24:55.000]  就是說
[00:24:55.000 --> 00:24:57.000]  聖經告訴我們
[00:24:57.000 --> 00:24:59.000]  我們的心靈永遠都是奴隸
[00:24:59.000 --> 00:25:01.000]  要不就做罪的奴隸
[00:25:01.000 --> 00:25:02.000]  如果你不做罪的奴隸
[00:25:02.000 --> 00:25:04.000]  請你做神自己的奴隸
[00:25:04.000 --> 00:25:07.000]  你願意將你的生命奉獻給神
[00:25:07.000 --> 00:25:09.000]  聽祂的話做祂的奴隸
[00:25:09.000 --> 00:25:10.000]  你沒有中立的
[00:25:10.000 --> 00:25:11.000]  你明白嗎
[00:25:11.000 --> 00:25:14.000]  這是基督教對人性的看法
[00:25:14.000 --> 00:25:17.000]  和中國哲學在很不同的地方
[00:25:17.000 --> 00:25:19.000]  中國哲學是很樂觀的
[00:25:19.000 --> 00:25:21.000]  樂觀到有點狂妄
[00:25:21.000 --> 00:25:24.000]  放下屠刀就可以立地成佛
[00:25:24.000 --> 00:25:26.000]  這種只是想念
[00:25:26.000 --> 00:25:27.000]  放下屠刀
[00:25:27.000 --> 00:25:29.000]  下一次又可以拿屠刀
[00:25:29.000 --> 00:25:31.000]  又可以斬人
[00:25:31.000 --> 00:25:34.000]  放下屠刀是不可以立地成佛的
[00:25:34.000 --> 00:25:36.000]  但是中國人就很相信
[00:25:36.000 --> 00:25:37.000]  人有什麼佛性
[00:25:37.000 --> 00:25:39.000]  有道心
[00:25:39.000 --> 00:25:40.000]  有良心
[00:25:40.000 --> 00:25:41.000]  有天心
[00:25:41.000 --> 00:25:43.000]  於是我可以發揮的時候
[00:25:43.000 --> 00:25:45.000]  我就可以站得很穩定
[00:25:45.000 --> 00:25:46.000]  不是的,對不起
[00:25:46.000 --> 00:25:47.000]  聖經給我的真理
[00:25:47.000 --> 00:25:49.000]  人要不就做罪的奴隸
[00:25:49.000 --> 00:25:50.000]  如果不是的時候
[00:25:50.000 --> 00:25:54.000]  你就做著要做義的奴隸
[00:25:54.000 --> 00:25:56.000]  神自己的奴隸
[00:25:56.000 --> 00:26:00.000]  說開一些新鮮熱辣的見證
[00:26:00.000 --> 00:26:02.000]  內蒙古的經歷給你們聽
[00:26:02.000 --> 00:26:03.000]  這麼新鮮
[00:26:03.000 --> 00:26:04.000]  過了幾個禮拜
[00:26:04.000 --> 00:26:05.000]  可能我又不會說了
[00:26:05.000 --> 00:26:07.000]  所以見證永遠都是新的
[00:26:07.000 --> 00:26:12.000]  其實這次在內蒙的過程當中
[00:26:12.000 --> 00:26:15.000]  有一件事我是很大的感觸
[00:26:15.000 --> 00:26:19.000]  我在星期五回來的半夜
[00:26:19.000 --> 00:26:21.000]  在內蒙古坐火車過來
[00:26:21.000 --> 00:26:23.000]  我上鋪
[00:26:23.000 --> 00:26:26.000]  縮到動都動不了
[00:26:26.000 --> 00:26:27.000]  那時候在做什麼呢
[00:26:27.000 --> 00:26:28.000]  在打長途電話
[00:26:28.000 --> 00:26:30.000]  我和我加拿大太太打了一場電話
[00:26:30.000 --> 00:26:31.000]  為什麼呢
[00:26:31.000 --> 00:26:34.000]  因為有一個十九歲的女孩
[00:26:34.000 --> 00:26:37.000]  在香港留學去加拿大
[00:26:37.000 --> 00:26:40.000]  她父母就非常疼她
[00:26:40.000 --> 00:26:42.000]  大把錢
[00:26:42.000 --> 00:26:43.000]  要什麼就有什麼
[00:26:43.000 --> 00:26:45.000]  喜歡什麼就給什麼
[00:26:45.000 --> 00:26:48.000]  去到加拿大的時候
[00:26:48.000 --> 00:26:50.000]  玩到沒什麼好玩
[00:26:50.000 --> 00:26:52.000]  就學人家拍丸子
[00:26:52.000 --> 00:26:54.000]  拍幾隻丸子
[00:26:54.000 --> 00:26:55.000]  拍完丸子之後
[00:26:55.000 --> 00:26:57.000]  就買東西買了錢
[00:26:57.000 --> 00:26:58.000]  買完錢之後
[00:26:58.000 --> 00:26:59.000]  打電話回香港
[00:26:59.000 --> 00:27:01.000]  就要她父母給錢
[00:27:01.000 --> 00:27:03.000]  她父母現在就說
[00:27:03.000 --> 00:27:04.000]  不行了
[00:27:04.000 --> 00:27:06.000]  我們要給點規矩
[00:27:06.000 --> 00:27:09.000]  現在才說規矩就遲了
[00:27:09.000 --> 00:27:10.000]  沒錢給
[00:27:10.000 --> 00:27:11.000]  女兒說沒錢給
[00:27:11.000 --> 00:27:12.000]  好啊
[00:27:12.000 --> 00:27:15.000]  我就幫忙去賣丸子
[00:27:15.000 --> 00:27:19.000]  然後就跟她男同學說
[00:27:19.000 --> 00:27:20.000]  我現在做雞
[00:27:20.000 --> 00:27:22.000]  誰給得起二百塊
[00:27:22.000 --> 00:27:24.000]  我就今晚和他上床
[00:27:24.000 --> 00:27:25.000]  哇
[00:27:25.000 --> 00:27:26.000]  嚇得她父母叫救命
[00:27:26.000 --> 00:27:29.000]  馬上打電話去加拿大找我太太
[00:27:29.000 --> 00:27:32.000]  我太太就去救火
[00:27:32.000 --> 00:27:33.000]  於是我們兩個
[00:27:33.000 --> 00:27:34.000]  她在加拿大
[00:27:34.000 --> 00:27:36.000]  我在內蒙古打了一場電話
[00:27:36.000 --> 00:27:38.000]  想想怎麼搞定這個女孩
[00:27:38.000 --> 00:27:39.000]  搞定這個女孩
[00:27:39.000 --> 00:27:41.000]  十九歲
[00:27:41.000 --> 00:27:42.000]  十九歲
[00:27:42.000 --> 00:27:43.000]  我太太
[00:27:43.000 --> 00:27:46.000]  教育專家都說了給她父母聽
[00:27:46.000 --> 00:27:48.000]  十歲之前你管不了她
[00:27:48.000 --> 00:27:50.000]  之後她就變野馬
[00:27:50.000 --> 00:27:52.000]  她不知道哪裡聽回來的理論
[00:27:52.000 --> 00:27:54.000]  你要尊重你的子女
[00:27:54.000 --> 00:27:56.000]  她要什麼就給她什麼
[00:27:56.000 --> 00:27:57.000]  人很簡單
[00:27:57.000 --> 00:27:59.000]  你給她吃飽了
[00:27:59.000 --> 00:28:00.000]  她就不要了
[00:28:00.000 --> 00:28:03.000]  你以為人的心靈是不會吃飽的
[00:28:03.000 --> 00:28:05.000]  就搞成這樣
[00:28:05.000 --> 00:28:07.000]  為什麼我說感觸
[00:28:07.000 --> 00:28:09.000]  因為在蒙古
[00:28:09.000 --> 00:28:10.000]  內蒙古
[00:28:10.000 --> 00:28:15.000]  一個很簡陋的聖經學校裡面
[00:28:15.000 --> 00:28:17.000]  我又見到一個十九歲的女孩
[00:28:17.000 --> 00:28:19.000]  一年級的學生
[00:28:19.000 --> 00:28:21.000]  她送了一張這樣的詩給我
[00:28:21.000 --> 00:28:22.000]  我拿給你看
[00:28:22.000 --> 00:28:24.000]  後面寫了一封信
[00:28:24.000 --> 00:28:26.000]  我在我講書的過程裡面
[00:28:26.000 --> 00:28:27.000]  稍微提到我的女兒
[00:28:27.000 --> 00:28:29.000]  講了一點點見證
[00:28:29.000 --> 00:28:31.000]  她下課之後
[00:28:31.000 --> 00:28:33.000]  帶著眼淚來到我面前
[00:28:33.000 --> 00:28:34.000]  我問教授
[00:28:34.000 --> 00:28:35.000]  找老師
[00:28:35.000 --> 00:28:36.000]  我送這張詩給她
[00:28:36.000 --> 00:28:38.000]  我想這張是她的珍藏
[00:28:38.000 --> 00:28:39.000]  她來自農村
[00:28:39.000 --> 00:28:40.000]  沒錢
[00:28:40.000 --> 00:28:41.000]  穿得很簡陋
[00:28:41.000 --> 00:28:42.000]  十九歲
[00:28:42.000 --> 00:28:43.000]  她只有一個心意
[00:28:43.000 --> 00:28:44.000]  奉獻自己
[00:28:44.000 --> 00:28:45.000]  讀兩年
[00:28:45.000 --> 00:28:47.000]  然後回到自己的村子裡
[00:28:47.000 --> 00:28:48.000]  做侍奉的工作
[00:28:48.000 --> 00:28:50.000]  這張我想是她唯一的了
[00:28:50.000 --> 00:28:52.000]  這張是她的
[00:28:52.000 --> 00:28:54.000]  這張是一首詩歌
[00:28:54.000 --> 00:28:55.000]  後面裡面
[00:28:55.000 --> 00:28:56.000]  你知道她寫什麼嗎
[00:28:56.000 --> 00:28:58.000]  她鼓勵我
[00:28:58.000 --> 00:29:00.000]  很美麗
[00:29:00.000 --> 00:29:01.000]  你明白嗎
[00:29:01.000 --> 00:29:02.000]  她什麼都沒有
[00:29:02.000 --> 00:29:03.000]  物質上
[00:29:03.000 --> 00:29:04.000]  她什麼都沒有
[00:29:04.000 --> 00:29:05.000]  她鼓勵我
[00:29:05.000 --> 00:29:07.000]  她說溫教授你好
[00:29:07.000 --> 00:29:08.000]  我今年十九歲
[00:29:08.000 --> 00:29:09.000]  我聽了你的見證
[00:29:09.000 --> 00:29:12.000]  看到了神賜那樣的愛你
[00:29:12.000 --> 00:29:14.000]  也看到了你的信心的眼光
[00:29:14.000 --> 00:29:17.000]  這首詩歌就叫做眼光
[00:29:17.000 --> 00:29:19.000]  她說我就冒昧的
[00:29:19.000 --> 00:29:21.000]  寫了這封信給你
[00:29:21.000 --> 00:29:23.000]  就是用這首詩歌
[00:29:23.000 --> 00:29:24.000]  我自己的詩歌
[00:29:24.000 --> 00:29:25.000]  眼光
[00:29:25.000 --> 00:29:27.000]  這首詩歌送給你
[00:29:27.000 --> 00:29:28.000]  雖然微不足道
[00:29:28.000 --> 00:29:30.000]  但是我真的希望
[00:29:30.000 --> 00:29:33.000]  你能夠成為一個有眼光的人
[00:29:33.000 --> 00:29:34.000]  感謝主
[00:29:34.000 --> 00:29:35.000]  她就引導
[00:29:35.000 --> 00:29:38.000]  引導了這首詩歌裡面的副歌
[00:29:38.000 --> 00:29:41.000]  她說誰能跨過艱難
[00:29:41.000 --> 00:29:43.000]  誰能飛越沮喪
[00:29:43.000 --> 00:29:46.000]  誰能看見前面有夢可想
[00:29:46.000 --> 00:29:49.000]  上帝的心看見希望
[00:29:49.000 --> 00:29:52.000]  你的心裡要有眼光
[00:29:52.000 --> 00:29:53.000]  最後她說
[00:29:53.000 --> 00:29:54.000]  教授加油
[00:29:54.000 --> 00:29:57.000]  以萬愛你的神永遠愛你
[00:29:57.000 --> 00:30:00.000]  你知不知道拿著這張紙多感動
[00:30:00.000 --> 00:30:01.000]  你明白我想說什麼嗎
[00:30:01.000 --> 00:30:02.000]  大家都是十九歲
[00:30:02.000 --> 00:30:04.000]  誰是貧窮
[00:30:04.000 --> 00:30:06.000]  誰是富有
[00:30:06.000 --> 00:30:08.000]  人的心靈
[00:30:08.000 --> 00:30:10.000]  你不將自己奉獻給神
[00:30:10.000 --> 00:30:14.000]  你的心靈就會被撒旦所控制
[00:30:14.000 --> 00:30:16.000]  沒有中立
[00:30:16.000 --> 00:30:17.000]  人的心是沒有中立的
[00:30:17.000 --> 00:30:20.000]  如果你今天不將自己奉獻給神的時候
[00:30:20.000 --> 00:30:22.000]  你就只有自然自動的
[00:30:22.000 --> 00:30:24.000]  被撒旦所進佔
[00:30:24.000 --> 00:30:25.000]  為什麼呢
[00:30:25.000 --> 00:30:26.000]  因為祂是很積極的
[00:30:26.000 --> 00:30:28.000]  祂會自己進來
[00:30:28.000 --> 00:30:29.000]  祂自己找辦法進來
[00:30:29.000 --> 00:30:32.000]  祂最知道你的弱點在哪裡
[00:30:32.000 --> 00:30:34.000]  祂不需要徵求你的同意
[00:30:34.000 --> 00:30:35.000]  請你打開你的心門
[00:30:35.000 --> 00:30:37.000]  讓神自己進來
[00:30:37.000 --> 00:30:38.000]  去抗衡
[00:30:38.000 --> 00:30:40.000]  靈力對峙
[00:30:40.000 --> 00:30:42.000]  Power Encounter
[00:30:42.000 --> 00:30:44.000]  用一個神自己的靈
[00:30:44.000 --> 00:30:47.000]  來對應撒旦自己的靈
[00:30:47.000 --> 00:30:50.000]  今天我們看見神自己的說話
[00:30:50.000 --> 00:30:52.000]  主耶穌的真理告訴我們
[00:30:52.000 --> 00:30:53.000]  關於能力兩方面
[00:30:53.000 --> 00:30:54.000]  第一
[00:30:54.000 --> 00:30:57.000]  從神而來的靈
[00:30:57.000 --> 00:30:59.000]  從神而來的能力
[00:30:59.000 --> 00:31:01.000]  一定是帶來釋放和祝福
[00:31:01.000 --> 00:31:03.000]  不會是咒詛
[00:31:03.000 --> 00:31:04.000]  不會是捆綁
[00:31:04.000 --> 00:31:05.000]  不會是攻擊
[00:31:05.000 --> 00:31:06.000]  不會是傷害
[00:31:06.000 --> 00:31:08.000]  你不要騙你自己
[00:31:08.000 --> 00:31:09.000]  什麼時候有這些事情
