
[00:00:00.000 --> 00:00:07.000]  今天跟大家分享的經文系在四篇的第八篇
[00:25:52.000 --> 00:25:55.000]  在晚上的會議解雇了七個員工
[00:25:55.000 --> 00:26:01.000]  或者我就是模仿一下 我就不是講英語 講普通話
[00:26:01.000 --> 00:26:06.000]  他一開口就說了 誰是陳大文
[00:26:06.000 --> 00:26:12.000]  陳大文就舉手 UFI 你已經被解雇
[00:26:12.000 --> 00:26:19.000]  然後有一個員工就覺得 哇 為什麼這樣子的
[00:26:19.000 --> 00:26:21.000]  老闆為什麼那麼瘋的
[00:26:21.000 --> 00:26:25.000]  因為老闆聽到說 UFI 你已經被解雇了
[00:26:25.000 --> 00:26:28.000]  然後Elon Musk就這樣
[00:26:28.000 --> 00:26:35.000]  誰討厭太空旅程 太空旅程又有人舉手了
[00:26:35.000 --> 00:26:38.000]  UFI 你已經被解雇了
[00:26:38.000 --> 00:26:43.000]  有沒有開Tesla汽車的 有人沒有舉手
[00:26:43.000 --> 00:26:48.000]  UFI 消失了 就在這個螢幕上面
[00:26:48.000 --> 00:26:52.000]  就在螢幕上面消失了
[00:26:52.000 --> 00:26:56.000]  那接下來就是說 老闆就說了
[00:26:56.000 --> 00:27:01.000]  那有沒有人在一個星期做一百個小時的工作
[00:27:01.000 --> 00:27:04.000]  要申請加班補助的
[00:27:04.000 --> 00:27:07.000]  那慢慢人都消失了
[00:27:07.000 --> 00:27:11.000]  唯獨有一個人說 不要不要 老闆不要不要
[00:27:11.000 --> 00:27:17.000]  我只是在加班的時候報銷了一個漢堡包
[00:27:17.000 --> 00:27:26.000]  我們看到這些員工他被解雇的這個事情
[00:27:26.000 --> 00:27:30.000]  後來我們看到以後覺得很驚訝的
[00:27:30.000 --> 00:27:34.000]  後來我們知道原來這些都是假的
[00:27:34.000 --> 00:27:37.000]  這個是在網上炒作的娛樂
[00:27:37.000 --> 00:27:40.000]  但其實這個老闆Elon Musk
[00:27:40.000 --> 00:27:44.000]  他其實是藉這個事情
[00:27:44.000 --> 00:27:51.000]  讓旗下的員工做出他對工作的調整
[00:27:51.000 --> 00:27:55.000]  讓員工知道他對下屬的要求
[00:27:55.000 --> 00:27:57.000]  你們好自為之
[00:27:57.000 --> 00:28:04.000]  就是說 人想到 人在這個世俗主義氾濫的裡面
[00:28:04.000 --> 00:28:07.000]  是有很深很深的隱險
[00:28:07.000 --> 00:28:10.000]  在我們工作的裡面 老闆可以為所欲為
[00:28:10.000 --> 00:28:16.000]  把下屬陷在工作的恐慌裡面
[00:28:16.000 --> 00:28:21.000]  必須活在老闆的框架以下工作
[00:28:21.000 --> 00:28:24.000]  下屬不受尊重
[00:28:24.000 --> 00:28:29.000]  所謂有名聲 是他詞 有黑鍋 是我輩
[00:28:29.000 --> 00:28:33.000]  那這是一般打工的心裡話 不會說出口
[00:28:33.000 --> 00:28:45.000]  有人也會改嘆 西界就是這樣殘酷嗎
[00:28:45.000 --> 00:28:49.000]  就是這樣殘酷 因為你是下屬啊
[00:28:49.000 --> 00:28:51.000]  但是如果我們要想一下
[00:28:51.000 --> 00:28:53.000]  如果有這樣反應的人
[00:28:53.000 --> 00:28:58.000]  其實他是表示 他是接納了西俗化的影響
[00:28:58.000 --> 00:29:02.000]  要別人犧牲才能夠得到個人的榮耀
[00:29:02.000 --> 00:29:07.000]  這就是對西俗合理化的解釋
[00:29:07.000 --> 00:29:11.000]  西人在這裡讚嘆神的名字
[00:29:11.000 --> 00:29:16.000]  是因為神願意把榮耀尊位賜給人
[00:29:16.000 --> 00:29:19.000]  願意與我們同得榮耀
[00:29:19.000 --> 00:29:21.000]  西人持守信仰的價值觀
[00:29:21.000 --> 00:29:26.000]  以謙卑的態度去看待自己 對待別人
[00:29:26.000 --> 00:29:31.000]  因此他看見西界的美 源於出於神的同在
[00:29:31.000 --> 00:29:36.000]  並且以神的眼界看人看事
[00:29:36.000 --> 00:29:40.000]  以神的眼界看人看事
[00:29:40.000 --> 00:29:44.000]  因此我們必須以禮與別人善待
[00:29:44.000 --> 00:29:51.000]  不管他的身份 階級 我們都要效仿我們的主
[00:29:51.000 --> 00:29:56.000]  主耶穌的善行在於他慈愛待人
[00:29:56.000 --> 00:29:59.000]  看重人與人之間的關係
[00:29:59.000 --> 00:30:02.000]  教人經歷神的同在
[00:30:02.000 --> 00:30:07.000]  當時主耶穌怎麼對待瘸腿的人呢
[00:30:07.000 --> 00:30:12.000]  長大毛鳳的人 瞎眼的人
[00:30:12.000 --> 00:30:16.000]  這些人在那個時代都被歧視
[00:30:16.000 --> 00:30:20.000]  但是耶穌還是好好去接待他們
[00:30:20.000 --> 00:30:22.000]  去抑制他們 去安慰他們
[00:30:22.000 --> 00:30:28.000]  耕耘被受謀害的風險
[00:30:28.000 --> 00:30:32.000]  耕耘犯謀害 被謀害的風險
[00:30:32.000 --> 00:30:34.000]  他也去幫人
[00:30:34.000 --> 00:30:41.000]  因為他希望更多人跟神建立一個關係
[00:30:41.000 --> 00:30:45.000]  所以耶穌願意撿取來做
[00:30:45.000 --> 00:30:51.000]  我分析一下 我自己從前在教會有這樣的經歷
[00:30:51.000 --> 00:30:55.000]  那時候我在教會 牧師叫我進到房間
[00:30:55.000 --> 00:31:02.000]  你要去接待這個劉弟兄
[00:31:02.000 --> 00:31:09.000]  接待這個劉弟兄 我心裡就有些悶了
[00:31:09.000 --> 00:31:18.000]  為什麼呢?這個劉弟兄有70%的皮膚瘦削
[00:31:18.000 --> 00:31:25.000]  其實我看他一眼已經有點害怕
[00:31:25.000 --> 00:31:30.000]  那個時候劉弟兄很主動 他常常過來找我
[00:31:30.000 --> 00:31:35.000]  我也去寒暄一下 跟他寒暄一下 都沒事
[00:31:35.000 --> 00:31:41.000]  後來有一次就是我們教會的19周年慶
[00:31:41.000 --> 00:31:47.000]  我是主持之一 主持這個活動
[00:31:47.000 --> 00:31:51.000]  也有些外來的專人過來幫忙
[00:31:51.000 --> 00:31:54.000]  也有一些遊戲活動
[00:31:54.000 --> 00:31:57.000]  我不知道他劉弟兄會出現
[00:31:57.000 --> 00:31:59.000]  我發現他現在出現
[00:31:59.000 --> 00:32:02.000]  然後在開會的時候 快開始的時候
[00:32:02.000 --> 00:32:06.000]  我就說了 今天劉弟兄會出現
[00:32:06.000 --> 00:32:12.000]  我們要注意一下 因為可能他的樣子會害怕人
[00:32:12.000 --> 00:32:18.000]  這個活動完了以後 我自己心裡很責備自己
[00:32:18.000 --> 00:32:20.000]  我覺得自己很不對
[00:32:20.000 --> 00:32:26.000]  因為我這樣子做其實就是在標籤這個劉弟兄
[00:32:26.000 --> 00:32:32.000]  所以我心裡很責備向神去認罪 悔改
[00:32:32.000 --> 00:32:36.000]  感謝主給我機會 我真的去更新
[00:32:36.000 --> 00:32:44.000]  我後來也有去定時去約這個弟兄去下午茶 去聊天
[00:32:44.000 --> 00:32:51.000]  所以真的 神的榜樣就是一個對我的提神
[00:32:51.000 --> 00:32:54.000]  也是對大家的一個提神
[00:32:54.000 --> 00:33:04.000]  世文來書裡面二章六到八節也引申到今天我們所說的經文
[00:33:04.000 --> 00:33:07.000]  就是四篇八章四到八節
[00:33:07.000 --> 00:33:14.000]  提到人雖然被神授予為地上的王 管理萬物
[00:33:14.000 --> 00:33:20.000]  但其實卻不是萬物都被人所限服
[00:33:20.000 --> 00:33:26.000]  比如我們去沙灘我們會怕給鯊魚 會碰到鯊魚
[00:33:26.000 --> 00:33:31.000]  在翻山野嶺我們會怕碰到野狗 給野狗追
[00:33:31.000 --> 00:33:35.000]  在晚上我們不會進到樹林裡面
[00:33:35.000 --> 00:33:38.000]  我們不知道樹林裡有什麼東西會跑出來
[00:33:38.000 --> 00:33:40.000]  世文來書的作者指出
[00:33:40.000 --> 00:33:48.000]  在洪水後 從生的人類 主耶穌基督的拯救戰萊
[00:33:48.000 --> 00:33:51.000]  必定與主一同作王
[00:33:51.000 --> 00:33:56.000]  萬物到時候都會伏在祂的腳上
[00:33:56.000 --> 00:34:02.000]  神這支主耶穌基督的犧牲完成了永遠的贖罪之
[00:34:02.000 --> 00:34:05.000]  這支高原耶穌保學的救贖
[00:34:05.000 --> 00:34:08.000]  死不能夠再捆綁我們人類
[00:34:08.000 --> 00:34:12.000]  因為神承諾了人有永生的肉
[00:34:12.000 --> 00:34:21.000]  正等待更多人的回應 等待更多人去認識福音 認識耶穌
[00:34:21.000 --> 00:34:26.000]  神以行動去肯定了人類的珍貴
[00:34:26.000 --> 00:34:30.000]  就是人人都有機會得救
[00:34:30.000 --> 00:34:34.000]  藉著祂的愛子踢墜受死
[00:34:34.000 --> 00:34:37.000]  人在主再來的時候
[00:34:37.000 --> 00:34:42.000]  相信他的人可以一同復活 榮耀歸神
[00:34:42.000 --> 00:34:47.000]  最後世人提出
[00:34:47.000 --> 00:34:52.000]  那些謙卑虔敬的人
[00:34:52.000 --> 00:34:55.000]  就是孩童和氣來的口
[00:34:55.000 --> 00:35:01.000]  這個意思 在經文裡面的意思
[00:35:01.000 --> 00:35:07.000]  必定能夠蒙主的保障勝過仇敵
[00:35:07.000 --> 00:35:10.000]  親愛的兄弟姊妹
[00:35:10.000 --> 00:35:19.000]  西蜀主義正在阻攔我們去認識耶穌
[00:35:19.000 --> 00:35:25.000]  破壞人與神之間擔憂的關係
[00:35:25.000 --> 00:35:28.000]  主耶穌將系為人
[00:35:28.000 --> 00:35:32.000]  祂本為神 卻謙卑當人
[00:35:32.000 --> 00:35:38.000]  祂本來就是神 但是祂願意謙卑降到地上做人
[00:35:38.000 --> 00:35:42.000]  但是祂是沒有聖靈的能力去教導人
[00:35:42.000 --> 00:35:48.000]  唯有謙卑純粹於孩童
[00:35:48.000 --> 00:35:50.000]  就好像孩童一樣
[00:35:50.000 --> 00:35:54.000]  才能夠藉著基督而得蒙救贖
[00:35:54.000 --> 00:35:57.000]  堅持信仰到底
[00:35:57.000 --> 00:36:00.000]  並且能夠勝過我們西蜀的挑戰
[00:36:00.000 --> 00:36:05.000]  勝過撒旦的詭計
[00:36:05.000 --> 00:36:09.000]  求主教我們有那份敬畏神
[00:36:09.000 --> 00:36:12.000]  不要漠視神
[00:36:12.000 --> 00:36:17.000]  尊重人 不是輕看人的心
[00:36:17.000 --> 00:36:21.000]  這樣我們才能夠應付西蜀的挑戰
[00:36:21.000 --> 00:36:26.000]  從中經歷世人對神明智的讚美
[00:36:26.000 --> 00:36:30.000]  那是在於生活在神的同在裡
[00:36:30.000 --> 00:36:36.000]  不管我們面對多少西蜀的挑戰和被迫
[00:36:36.000 --> 00:36:40.000]  我們的神是自有擁有的那位
[00:36:40.000 --> 00:36:47.000]  因為祂一直在我們身邊幫我們勝過世界
[00:36:47.000 --> 00:36:50.000]  我們一起祈禱
[00:36:50.000 --> 00:36:53.000]  主耶穌謝謝祢的教導
[00:36:53.000 --> 00:36:56.000]  祢的名字是何等美
[00:36:56.000 --> 00:37:01.000]  求神讓我們從經文裡面都能夠經歷
[00:37:01.000 --> 00:37:04.000]  祢給我們生命的美
[00:37:04.000 --> 00:37:07.000]  求主祢幫助我們
[00:37:07.000 --> 00:37:10.000]  讓我們在西蜀裡面
[00:37:10.000 --> 00:37:13.000]  藉著祢給我們的能力
[00:37:13.000 --> 00:37:17.000]  我們能夠勝過這個世界
[00:37:17.000 --> 00:37:20.000]  禱告奉靠耶穌基督明基祈求
[00:37:20.000 --> 00:37:20.500]  阿們

