
[00:00:00.000 --> 00:00:03.040]  我們今天一起思想獵王記下的經文
[00:18:46.240 --> 00:18:48.240]  當然約西亞王當他敬畏神
[00:18:48.240 --> 00:18:51.240]  他很清楚聽見神的話之後
[00:18:51.240 --> 00:18:53.240]  他不會停在那裡
[00:18:53.240 --> 00:18:56.240]  他有很具體的行動表達出來
[00:18:56.240 --> 00:18:59.240]  我們再小心看看23章幾個重點
[00:18:59.240 --> 00:19:01.240]  23章在那個時候
[00:19:01.240 --> 00:19:04.240]  他立刻召集所有的人來到耶路撒冷
[00:19:04.240 --> 00:19:07.240]  在神的殿前一起聽神的話
[00:19:07.240 --> 00:19:08.240]  不單止自己聽
[00:19:08.240 --> 00:19:10.240]  要他們也聽到
[00:19:10.240 --> 00:19:11.240]  然後第三節說
[00:19:11.240 --> 00:19:13.240]  他就在神面前納若
[00:19:13.240 --> 00:19:15.240]  要一心一意跟從上帝
[00:19:15.240 --> 00:19:17.240]  遵從他的說話
[00:19:17.240 --> 00:19:19.240]  然後大家看到最後一句話
[00:19:19.240 --> 00:19:24.240]  眾民都(一同納若)
[00:19:24.240 --> 00:19:27.240]  得到王的一種勉勵
[00:19:27.240 --> 00:19:28.240]  看到他的榜樣
[00:19:28.240 --> 00:19:30.240]  大家都一同納若
[00:19:30.240 --> 00:19:33.240]  要決心去聽從神的話
[00:19:33.240 --> 00:19:37.240]  所以接著你看到第四節到後面的二十節
[00:19:37.240 --> 00:19:39.240]  一大段的經文就是說
[00:19:39.240 --> 00:19:42.240]  他有很多具體的行動
[00:19:42.240 --> 00:19:45.240]  去清理各種的偶像
[00:19:45.240 --> 00:19:48.240]  去廢除以前的各個猶太王
[00:19:48.240 --> 00:19:53.240]  所設立的偶像和服侍偶像的祭司
[00:19:53.240 --> 00:19:56.240]  我們看看第四節
[00:19:56.240 --> 00:19:58.240]  王吩咐這些祭司
[00:19:58.240 --> 00:20:03.240]  將所有衛巴力亞瑟拉和天上的萬象
[00:20:03.240 --> 00:20:05.240]  所製造的器皿
[00:20:05.240 --> 00:20:08.240]  從耶和華的殿裡搬出來
[00:20:08.240 --> 00:20:10.240]  然後將它們銷毀
[00:20:10.240 --> 00:20:11.240]  第六節
[00:20:11.240 --> 00:20:16.240]  他把亞瑟拉像從耶和華的殿裡搬走
[00:20:16.240 --> 00:20:19.240]  拿到外面來銷毀
[00:20:19.240 --> 00:20:21.240]  當你這樣看的時候
[00:20:21.240 --> 00:20:23.240]  你會問
[00:20:23.240 --> 00:20:27.240]  究竟聖殿裡放了些什麼
[00:20:27.240 --> 00:20:29.240]  什麼都有
[00:20:29.240 --> 00:20:31.240]  有服侍各種的偶像
[00:20:31.240 --> 00:20:35.240]  那些天上萬象所製造的器皿
[00:20:35.240 --> 00:20:37.240]  放在哪裡?
[00:20:37.240 --> 00:20:39.240]  放在神的殿裡
[00:20:39.240 --> 00:20:41.240]  那些偶像放在哪裡?
[00:20:41.240 --> 00:20:43.240]  放在神的殿裡
[00:20:43.240 --> 00:20:48.240]  可能你會想像裡面烏煙瘴氣
[00:20:48.240 --> 00:20:50.240]  一個人當他敬畏上帝
[00:20:50.240 --> 00:20:51.240]  聽從神的話語之後
[00:20:51.240 --> 00:20:53.240]  第一件事情他會做的
[00:20:53.240 --> 00:20:57.240]  將那些偶像清除
[00:20:57.240 --> 00:20:59.240]  當然今天在新約的時代
[00:20:59.240 --> 00:21:02.240]  你和我就是神的殿
[00:21:02.240 --> 00:21:03.240]  聖經清楚說
[00:21:03.240 --> 00:21:05.240]  我們是神的殿
[00:21:05.240 --> 00:21:08.240]  有聖靈居住在我們裡面
[00:21:08.240 --> 00:21:09.240]  個別如是
[00:21:09.240 --> 00:21:10.240]  整體
[00:21:10.240 --> 00:21:13.240]  神的教會也是神的殿
[00:21:13.240 --> 00:21:17.240]  將其中的偶像清除
[00:21:17.240 --> 00:21:19.240]  最近我看到一個調查
[00:21:19.240 --> 00:21:20.240]  我想你也看到的
[00:21:20.240 --> 00:21:22.240]  一份報紙做一個調查
[00:21:22.240 --> 00:21:25.240]  調查香港一千多個青年人
[00:21:25.240 --> 00:21:27.240]  問他們未來十年
[00:21:27.240 --> 00:21:30.240]  他們的人生目標是什麼
[00:21:30.240 --> 00:21:32.240]  不知道你們有沒有看到
[00:21:32.240 --> 00:21:34.240]  這個調查發現
[00:21:34.240 --> 00:21:35.240]  很多青年人
[00:21:35.240 --> 00:21:40.240]  他們人生的目標是什麼
[00:21:40.240 --> 00:21:42.240]  關心祖國
[00:21:42.240 --> 00:21:45.240]  愛護社會
[00:21:45.240 --> 00:21:49.240]  調查發現六成以上的青年人
[00:21:49.240 --> 00:21:51.240]  十年裡面
[00:21:51.240 --> 00:21:52.240]  面前十年
[00:21:52.240 --> 00:21:55.240]  最重要的人生目標
[00:21:55.240 --> 00:21:58.240]  是買樓
[00:21:58.240 --> 00:22:01.240]  是置業
[00:22:01.240 --> 00:22:02.240]  當我們這樣說的時候
[00:22:02.240 --> 00:22:04.240]  我們不敢取笑
[00:22:04.240 --> 00:22:06.240]  因為明白香港
[00:22:06.240 --> 00:22:09.240]  有很多很複雜的
[00:22:09.240 --> 00:22:11.240]  一些居住的問題
[00:22:11.240 --> 00:22:12.240]  很困難
[00:22:12.240 --> 00:22:15.240]  但是否真的因為這樣
[00:22:15.240 --> 00:22:19.240]  人生的目標就是要買樓
[00:22:19.240 --> 00:22:21.240]  調查也在問
[00:22:21.240 --> 00:22:23.240]  究竟有多少人會以服務社會
[00:22:23.240 --> 00:22:25.240]  作為人生的目標
[00:22:25.240 --> 00:22:28.240]  發現有百分之十五
[00:22:28.240 --> 00:22:31.240]  十個大概有一個至兩個
[00:22:31.240 --> 00:22:33.240]  這個社會的很多潮流
[00:22:33.240 --> 00:22:35.240]  很多不同的發展
[00:22:35.240 --> 00:22:40.240]  有些時候將我們的心扭轉了
[00:22:40.240 --> 00:22:45.240]  轉向某一些的身外的事情
[00:22:45.240 --> 00:22:50.240]  轉向一些甚至成為了我們偶像的事情
[00:22:50.240 --> 00:22:52.240]  當然不單止青年人
[00:22:52.240 --> 00:22:55.240]  成年人我們都會反思
[00:22:55.240 --> 00:22:56.240]  在我們生命當中
[00:22:56.240 --> 00:22:59.240]  有些什麼的偶像
[00:22:59.240 --> 00:23:03.240]  有沒有某一個的人
[00:23:03.240 --> 00:23:06.240]  某一些的事物
[00:23:06.240 --> 00:23:08.240]  某一些的目標
[00:23:08.240 --> 00:23:10.240]  或者是工作
[00:23:10.240 --> 00:23:13.240]  或者是自己的成功
[00:23:13.240 --> 00:23:17.240]  會決定你人生大大小小的決定
[00:23:17.240 --> 00:23:19.240]  影響你所有的決定
[00:23:19.240 --> 00:23:24.240]  甚至取代了神在你心中的位置
[00:23:24.240 --> 00:23:27.240]  在那些時候你要思想
[00:23:27.240 --> 00:23:28.240]  如果你要敬拜上帝
[00:23:28.240 --> 00:23:31.240]  不單是星期日回來教會崇拜
[00:23:31.240 --> 00:23:32.240]  而在你生活當中
[00:23:32.240 --> 00:23:35.240]  去聽從祂對你的吩咐
[00:23:35.240 --> 00:23:38.240]  讓那些偶像清除
[00:23:38.240 --> 00:23:39.240]  各位弟兄姊妹
[00:23:39.240 --> 00:23:41.240]  我們讀到這段經文
[00:23:41.240 --> 00:23:44.240]  如果你們記得剛才我們開始的時候說到
[00:23:44.240 --> 00:23:46.240]  就是向日葵
[00:23:46.240 --> 00:23:49.240]  他們是向著太陽
[00:23:49.240 --> 00:23:50.240]  我們說到
[00:23:50.240 --> 00:23:53.240]  如果我們敬拜要討神的喜悅
[00:23:53.240 --> 00:23:56.240]  我們就求神給我們有柔和的心
[00:23:56.240 --> 00:23:58.240]  領受真道
[00:23:58.240 --> 00:24:01.240]  有實行真道
[00:24:01.240 --> 00:24:03.240]  否則我們的敬拜
[00:24:03.240 --> 00:24:08.240]  可能是被神所厭煩
[00:24:08.240 --> 00:24:10.240]  有兩種選擇
[00:24:10.240 --> 00:24:14.240]  你願你的崇拜是神所喜悅的
[00:24:14.240 --> 00:24:17.240]  還是神所厭煩
[00:24:17.240 --> 00:24:18.240]  求神幫助我們
[00:24:18.240 --> 00:24:22.240]  我們每一個主日到主面前敬拜的時候
[00:24:22.240 --> 00:24:23.240]  我們的心都願意
[00:24:23.240 --> 00:24:24.240]  主啊
[00:24:24.240 --> 00:24:27.240]  願我們的心誠實敬拜你
[00:24:27.240 --> 00:24:29.240]  也都願意我們的生活
[00:24:29.240 --> 00:24:31.240]  成為對你的敬拜
[00:24:31.240 --> 00:24:36.240]  能夠盡得神給我們一切的恩惠
[00:24:36.240 --> 00:24:38.240]  我們一起祈禱

