
[00:00:00.000 --> 00:00:06.560]  我講這個題目,我都多謝我們有同工幫手將powerpoint打出來
[00:19:59.840 --> 00:20:01.840]  在愛裡面
[00:20:01.840 --> 00:20:02.840]  互相寬容
[00:20:02.840 --> 00:20:04.840]  這個很重要的就是說
[00:20:04.840 --> 00:20:07.840]  我們怎樣去為人呢
[00:20:07.840 --> 00:20:11.840]  我們怎樣去學到神的愛和公義呢
[00:20:11.840 --> 00:20:14.840]  我自己的體會就是說
[00:20:14.840 --> 00:20:15.840]  對人
[00:20:15.840 --> 00:20:17.840]  你什麼時候都要寬容
[00:20:17.840 --> 00:20:19.840]  什麼時候都要寬容
[00:20:19.840 --> 00:20:21.840]  但對於曲解聖經的說法
[00:20:21.840 --> 00:20:23.840]  你就不能夠寬容
[00:20:23.840 --> 00:20:25.840]  不知道大家明白我說什麼嗎
[00:20:25.840 --> 00:20:27.840]  有些事情
[00:20:27.840 --> 00:20:30.840]  人一定會做錯
[00:20:30.840 --> 00:20:32.840]  沒有人會不做錯的
[00:20:32.840 --> 00:20:35.840]  但在信仰的角度來說
[00:20:35.840 --> 00:20:39.840]  有些事情解錯聖經而引伸的問題
[00:20:39.840 --> 00:20:41.840]  是很多很多事情
[00:20:41.840 --> 00:20:43.840]  你沒辦法去想像
[00:20:43.840 --> 00:20:45.840]  我記得很多年前
[00:20:45.840 --> 00:20:49.840]  有個基督教雜誌
[00:20:49.840 --> 00:20:51.840]  有人問我
[00:20:51.840 --> 00:20:54.840]  你熟不熟悉雙氧水
[00:20:54.840 --> 00:20:56.840]  很多年前有雙氧水事件
[00:20:56.840 --> 00:20:59.840]  我不是很熟悉什麼雙氧水事件
[00:20:59.840 --> 00:21:01.840]  那時候在德國
[00:21:01.840 --> 00:21:03.840]  那個人說
[00:21:03.840 --> 00:21:06.840]  雙氧水是來自歐洲德國
[00:21:06.840 --> 00:21:07.840]  是嗎
[00:21:07.840 --> 00:21:10.840]  我都不知道雙氧水喝了之後會健康一點
[00:21:10.840 --> 00:21:12.840]  你明白嗎
[00:21:12.840 --> 00:21:14.840]  所以我就覺得
[00:21:14.840 --> 00:21:16.840]  原來這個世界什麼都有
[00:21:16.840 --> 00:21:19.840]  你敢說就有人相信
[00:21:19.840 --> 00:21:23.840]  所以我想大家知道
[00:21:23.840 --> 00:21:25.840]  很多事情
[00:21:25.840 --> 00:21:27.840]  我們聽了之後
[00:21:27.840 --> 00:21:31.840]  你都需要自己去尋索一下
[00:21:31.840 --> 00:21:33.840]  和檢查一下
[00:21:33.840 --> 00:21:36.840]  我自己是一個很喜歡問問題的人
[00:21:36.840 --> 00:21:38.840]  你看我就知道
[00:21:38.840 --> 00:21:43.840]  其實我在這裡說的那麼多
[00:21:43.840 --> 00:21:46.840]  我在說20年前
[00:21:46.840 --> 00:21:49.840]  當年我還是年輕
[00:21:49.840 --> 00:21:51.840]  Ronald的媽媽
[00:21:51.840 --> 00:21:54.840]  那時候都說我很年輕
[00:21:54.840 --> 00:21:57.840]  當然Ronald都很年輕
[00:21:57.840 --> 00:21:59.840]  那時候最高興的是
[00:21:59.840 --> 00:22:01.840]  夏令會生活營
[00:22:01.840 --> 00:22:04.840]  他出來就裝孩並重
[00:22:04.840 --> 00:22:05.840]  我都很記得他
[00:22:05.840 --> 00:22:08.840]  但我就不是做他們團契的導師
[00:22:08.840 --> 00:22:10.840]  我做過團契的
[00:22:10.840 --> 00:22:14.840]  現在的都已經做爺爺奶奶阿公阿婆
[00:22:14.840 --> 00:22:17.840]  我是沒有接觸我們那時候的青年人
[00:22:17.840 --> 00:22:20.840]  但我自己會覺得
[00:22:20.840 --> 00:22:23.840]  我其實是很喜歡問問題的
[00:22:23.840 --> 00:22:25.840]  很喜歡問問題
[00:22:25.840 --> 00:22:28.840]  我不知道有沒有和你們說過
[00:22:28.840 --> 00:22:31.840]  當年我猜子榮也有份
[00:22:31.840 --> 00:22:33.840]  拍了一套片
[00:22:33.840 --> 00:22:35.840]  沒有聲音的
[00:22:35.840 --> 00:22:37.840]  是上樓梯的那些人
[00:22:37.840 --> 00:22:38.840]  不知道你記不記得
[00:22:38.840 --> 00:22:40.840]  那些人是上樓梯的
[00:22:40.840 --> 00:22:41.840]  在不在
[00:22:41.840 --> 00:22:43.840]  一直在上樓梯
[00:22:43.840 --> 00:22:45.840]  是默片
[00:22:45.840 --> 00:22:47.840]  我其實覺得是很高
[00:22:47.840 --> 00:22:49.840]  層次很高
[00:22:49.840 --> 00:22:53.840]  那時候香港大學有一個
[00:22:53.840 --> 00:22:56.840]  進念21面體的東西
[00:22:56.840 --> 00:22:58.840]  那些就是搞這個藝術的
[00:22:58.840 --> 00:23:02.840]  原來錦繡堂的青年可以搞這麼高層次的東西
[00:23:02.840 --> 00:23:04.840]  我就覺得很高很高
[00:23:04.840 --> 00:23:06.840]  其實很多人都不明白
[00:23:06.840 --> 00:23:07.840]  上樓梯不出聲
[00:23:07.840 --> 00:23:08.840]  很生氣
[00:23:08.840 --> 00:23:10.840]  記不記得有一個這樣的片
[00:23:10.840 --> 00:23:13.840]  雖然我不明白
[00:23:13.840 --> 00:23:14.840]  John也在
[00:23:14.840 --> 00:23:15.840]  雖然我不明白
[00:23:15.840 --> 00:23:18.840]  我就假定他們這班青年很會想東西
[00:23:18.840 --> 00:23:20.840]  我就很喜歡他們
[00:23:20.840 --> 00:23:22.840]  其實我就是這樣的人
[00:23:22.840 --> 00:23:24.840]  我很喜歡問問題
[00:23:24.840 --> 00:23:25.840]  我很喜歡想東西
[00:23:25.840 --> 00:23:27.840]  不過做傳道人
[00:23:27.840 --> 00:23:30.840]  就應該要有聖徒的榜樣
[00:23:30.840 --> 00:23:32.840]  說話要造就人
[00:23:32.840 --> 00:23:37.840]  但其實我是那些在球場長大的人
[00:23:37.840 --> 00:23:39.840]  我問很多問題
[00:23:39.840 --> 00:23:41.840]  不過在教會就不要問這麼多
[00:23:41.840 --> 00:23:43.840]  所以我自己看到
[00:23:43.840 --> 00:23:46.840]  神一樣願意那些年輕人
[00:23:46.840 --> 00:23:48.840]  喜歡問問題的人
[00:23:48.840 --> 00:23:49.840]  在教會成長
[00:23:49.840 --> 00:23:51.840]  我的心願就是
[00:23:51.840 --> 00:23:53.840]  這些人不要在教會外
[00:23:53.840 --> 00:23:54.840]  就像我這樣
[00:23:54.840 --> 00:23:55.840]  教會都容納得了我
[00:23:55.840 --> 00:23:57.840]  何況你們
[00:23:57.840 --> 00:23:59.840]  好了,說回正題
[00:23:59.840 --> 00:24:01.840]  所以,說到尾
[00:24:01.840 --> 00:24:02.840]  應用
[00:24:02.840 --> 00:24:04.840]  我講愛和和平的時候
[00:24:04.840 --> 00:24:06.840]  我想用三段經文
[00:24:06.840 --> 00:24:08.840]  給大家明白
[00:24:08.840 --> 00:24:10.840]  正義和和平
[00:24:10.840 --> 00:24:11.840]  很重要
[00:24:11.840 --> 00:24:12.840]  以及你可以怎樣實踐
[00:24:12.840 --> 00:24:14.840]  第一段經文
[00:24:14.840 --> 00:24:15.840]  我想講
[00:24:15.840 --> 00:24:17.840]  上帝的國
[00:24:17.840 --> 00:24:19.840]  是關乎正義和和平的
[00:24:19.840 --> 00:24:22.840]  羅馬書第十四章十七次說
[00:24:22.840 --> 00:24:23.840]  因為神的國
[00:24:23.840 --> 00:24:25.840]  不在乎吃汗
[00:24:25.840 --> 00:24:27.840]  只在乎公義和平
[00:24:27.840 --> 00:24:29.840]  是命中的喜樂
[00:24:29.840 --> 00:24:30.840]  羅馬書十四章十七次
[00:24:30.840 --> 00:24:32.840]  很清楚教我們
[00:24:32.840 --> 00:24:34.840]  因為神的國不在乎吃汗
[00:24:34.840 --> 00:24:36.840]  保祿是沒有反對人
[00:24:36.840 --> 00:24:38.840]  有基本飲食
[00:24:38.840 --> 00:24:40.840]  你明白我的意思
[00:24:40.840 --> 00:24:42.840]  不過各位弟兄姊妹
[00:24:42.840 --> 00:24:44.840]  這十年八載的文化
[00:24:44.840 --> 00:24:46.840]  你看看Facebook
[00:24:46.840 --> 00:24:47.840]  我們主內弟兄姊妹
[00:24:47.840 --> 00:24:48.840]  當然是post的
[00:24:48.840 --> 00:24:50.840]  上去的那些是美食
[00:24:50.840 --> 00:24:51.840]  我也很喜歡
[00:24:51.840 --> 00:24:53.840]  不過我身體受不了
[00:24:53.840 --> 00:24:56.840]  我覺得post美食是沒有問題的
[00:24:56.840 --> 00:24:58.840]  不需要這麼嚴重
[00:24:58.840 --> 00:24:59.840]  不過
[00:24:59.840 --> 00:25:01.840]  真的很鼓勵大家想想
[00:25:01.840 --> 00:25:02.840]  神的國
[00:25:02.840 --> 00:25:05.840]  最高的價值不在那裡
[00:25:05.840 --> 00:25:07.840]  我們只是說
[00:25:07.840 --> 00:25:09.840]  我去了哪裡喝哪裡吃
[00:25:09.840 --> 00:25:11.840]  其實也沒有問題
[00:25:11.840 --> 00:25:14.840]  你請我去吃我也沒問題
[00:25:14.840 --> 00:25:15.840]  但吃不是最重要
[00:25:15.840 --> 00:25:17.840]  跟你聊天才最重要
[00:25:17.840 --> 00:25:20.840]  什麼才是神國裡面最高的價值呢
[00:25:20.840 --> 00:25:23.840]  只在乎公義和平
[00:25:23.840 --> 00:25:25.840]  並性命中的喜樂
[00:25:25.840 --> 00:25:27.840]  保羅也是這麼說
[00:25:27.840 --> 00:25:30.840]  基督徒應該追求公義和平
[00:25:30.840 --> 00:25:31.840]  以及性命的喜樂
[00:25:31.840 --> 00:25:33.840]  如果有人誘惑你
[00:25:33.840 --> 00:25:35.840]  你不要去分辨是非
[00:25:35.840 --> 00:25:37.840]  我用誘惑這個字很重
[00:25:37.840 --> 00:25:40.840]  你明明看見不公義的事
[00:25:40.840 --> 00:25:42.840]  你要去壓抑你的正義感
[00:25:42.840 --> 00:25:44.840]  麻痺你的良知
[00:25:44.840 --> 00:25:46.840]  那你要想起羅馬書14章17節
[00:25:46.840 --> 00:25:49.840]  因為神的國不在乎吃汗
[00:25:49.840 --> 00:25:51.840]  只在乎公義和平
[00:25:51.840 --> 00:25:53.840]  並性命中的喜樂
[00:25:53.840 --> 00:25:54.840]  這個很重要的
[00:25:54.840 --> 00:25:57.840]  我們要根據聖經去生活
[00:25:57.840 --> 00:26:00.840]  不要看見就當看不見
[00:26:00.840 --> 00:26:02.840]  第二
[00:26:02.840 --> 00:26:05.840]  誠實和公義是屬靈的質素
[00:26:05.840 --> 00:26:08.840]  詩篇85篇第11節
[00:26:08.840 --> 00:26:10.840]  誠實從地而生
[00:26:10.840 --> 00:26:12.840]  公義從天而現
[00:26:12.840 --> 00:26:16.840]  你知道詩篇就像我們中國人的詩歌
[00:26:16.840 --> 00:26:18.840]  有對比平衡
[00:26:18.840 --> 00:26:20.840]  有同義平衡有反義平衡
[00:26:20.840 --> 00:26:22.840]  這個很明顯是同義平衡
[00:26:22.840 --> 00:26:25.840]  誠實和公義兩個正面的價值
[00:26:25.840 --> 00:26:27.840]  同樣的做法
[00:26:27.840 --> 00:26:28.840]  我都是看幾個譯本
[00:26:28.840 --> 00:26:30.840]  在英文NASB
[00:26:30.840 --> 00:26:32.840]  再看希伯來文
[00:26:32.840 --> 00:26:34.840]  我說另一個可能的翻譯
[00:26:34.840 --> 00:26:37.840]  其實我的意思是更加正確的翻譯
[00:26:37.840 --> 00:26:40.840]  誠實是從地生出來的
[00:26:40.840 --> 00:26:43.840]  公義是從天俯視下來的
[00:26:43.840 --> 00:26:45.840]  你想想這個對比是什麼意思
[00:26:45.840 --> 00:26:48.840]  我們夾在天和地中間
[00:26:48.840 --> 00:26:50.840]  人在做天在看
[00:26:50.840 --> 00:26:53.840]  天是公義俯視我們
[00:26:53.840 --> 00:26:57.840]  誠實和公義是兩種非常重要的屬靈質素
[00:26:57.840 --> 00:26:59.840]  誠實從地而出
[00:26:59.840 --> 00:27:02.840]  公義從天來俯視
[00:27:02.840 --> 00:27:05.840]  人是位於天與地之間
[00:27:05.840 --> 00:27:08.840]  你就要誠實和公義
[00:27:08.840 --> 00:27:11.840]  這兩個質素是我們應該要有的
[00:27:11.840 --> 00:27:13.840]  基督徒與眾不同的人
[00:27:13.840 --> 00:27:15.840]  分別在這裡
[00:27:15.840 --> 00:27:17.840]  我們要學習誠實
[00:27:17.840 --> 00:27:18.840]  誠實
[00:27:18.840 --> 00:27:20.840]  Demet這個字
[00:27:20.840 --> 00:27:22.840]  你去到新約的時候
[00:27:22.840 --> 00:27:24.840]  譯做真理也可以
[00:27:24.840 --> 00:27:27.840]  或者你可以將它轉化一下
[00:27:27.840 --> 00:27:28.840]  是真相
[00:27:28.840 --> 00:27:31.840]  我們現在有些人
[00:27:31.840 --> 00:27:34.840]  沒有真相的年代
[00:27:34.840 --> 00:27:38.840]  但這就是我們人間所傳的口
[00:27:38.840 --> 00:27:39.840]  即是說法
[00:27:39.840 --> 00:27:42.840]  但如果這個世界真的沒有真相
[00:27:42.840 --> 00:27:45.840]  你都不需要有信仰
[00:27:45.840 --> 00:27:47.840]  很簡單的道理
[00:27:47.840 --> 00:27:49.840]  你怎麼知道有神呢
[00:27:49.840 --> 00:27:51.840]  很簡單的道理
[00:27:51.840 --> 00:27:53.840]  所以外面很多人說的話
[00:27:53.840 --> 00:27:55.840]  我們很多時候都照單傳修
[00:27:55.840 --> 00:27:57.840]  但我們不去想
[00:27:57.840 --> 00:28:01.840]  聖經明明說要看重誠實
[00:28:01.840 --> 00:28:03.840]  真理
[00:28:03.840 --> 00:28:05.840]  有客觀的真理
[00:28:05.840 --> 00:28:07.840]  沒有客觀真理的時候就隨便你說
[00:28:07.840 --> 00:28:10.840]  所以現在這個時代最受衝擊的是
[00:28:10.840 --> 00:28:13.840]  我們自己的信仰內涵是什麼
[00:28:13.840 --> 00:28:15.840]  你外面衝到你散了
[00:28:15.840 --> 00:28:19.840]  但只要你內部有很清晰的信仰
[00:28:19.840 --> 00:28:23.840]  你就不會覺得很多東西都倒塌了
[00:28:23.840 --> 00:28:25.840]  現在很多人覺得它倒塌的地方
[00:28:25.840 --> 00:28:29.840]  是以前支撐他做人的價值觀倒塌了
[00:28:29.840 --> 00:28:31.840]  很痛苦的地方就是
[00:28:31.840 --> 00:28:32.840]  以前我可以信人
[00:28:32.840 --> 00:28:34.840]  現在我不可以信人
[00:28:34.840 --> 00:28:38.840]  這個矛盾不是隨便哪一個宗教就能保住你
[00:28:38.840 --> 00:28:42.840]  是你要重整你自己的信仰的理解
[00:28:42.840 --> 00:28:45.840]  第三要說的是公義會帶來和平
[00:28:45.840 --> 00:28:48.840]  在二賽亞書32章17節說
[00:28:48.840 --> 00:28:51.840]  公義的果效必是平安
[00:28:51.840 --> 00:28:55.840]  公義的效應必是平穩直到永遠
[00:28:55.840 --> 00:28:56.840]  同樣的操作
[00:28:56.840 --> 00:28:59.840]  我又去找NASB的英文譯本
[00:28:59.840 --> 00:29:01.840]  其實你找什麼譯本都可以
[00:29:01.840 --> 00:29:03.840]  另一個可能的翻譯是
[00:29:03.840 --> 00:29:05.840]  公義的果效必是和平
[00:29:05.840 --> 00:29:10.840]  公義的影響必是平靜和確定直到永遠
[00:29:10.840 --> 00:29:15.840]  平靜和確定你可以用安全感這個概念去想
[00:29:15.840 --> 00:29:19.840]  我們很希望在人生裏面有安全感
[00:29:19.840 --> 00:29:21.840]  你問問現在的人是不是有安全感
[00:29:21.840 --> 00:29:23.840]  很多人都沒有安全感
[00:29:23.840 --> 00:29:28.840]  你做文化界的人還沒有安全感
[00:29:28.840 --> 00:29:30.840]  你做電影創作的人都沒有安全感
[00:29:30.840 --> 00:29:34.840]  在社會和世界生活是需要有安全感
[00:29:34.840 --> 00:29:38.840]  我們就需要有追求公義的心
[00:29:38.840 --> 00:29:40.840]  透過上面的聖經教導
[00:29:40.840 --> 00:29:44.840]  我很希望我們同樣去重視愛和和平
[00:29:44.840 --> 00:29:47.840]  和公義和和平
[00:29:47.840 --> 00:29:51.840]  這兩樣東西是相輔相成的
[00:29:51.840 --> 00:29:56.840]  我很希望大家能夠看到這些聖經的教導
[00:29:56.840 --> 00:29:58.840]  今天我們怎樣去生活
[00:29:58.840 --> 00:29:59.840]  怎樣去為人
[00:29:59.840 --> 00:30:02.840]  我知道是很難的
[00:30:02.840 --> 00:30:05.840]  但是今天我們能夠做的
[00:30:05.840 --> 00:30:07.840]  是做好我們自己
[00:30:07.840 --> 00:30:10.840]  現在我都不知道怎樣可以改變世界
[00:30:10.840 --> 00:30:12.840]  沒有人可以改變到
[00:30:12.840 --> 00:30:14.840]  我們只可以改變我們自己
[00:30:14.840 --> 00:30:20.840]  不要變到好像一般人一樣
[00:30:20.840 --> 00:30:22.840]  如果我們變到和一般人一樣
[00:30:22.840 --> 00:30:26.840]  我們就沒有辦法說服到人
[00:30:26.840 --> 00:30:29.840]  他們需要成為基督徒
[00:30:29.840 --> 00:30:30.840]  很簡單的道理
[00:30:30.840 --> 00:30:33.840]  我們今天很坦白地說
[00:30:33.840 --> 00:30:38.840]  過去有效的傳福音方法都被衝擊
[00:30:38.840 --> 00:30:41.840]  我都看著家裡那顆五顆五色珠
[00:30:41.840 --> 00:30:43.840]  我問你跟別人再說
[00:30:43.840 --> 00:30:45.840]  我不是說那些東西沒有用
[00:30:45.840 --> 00:30:49.840]  我問你怎樣才能說得到呢
[00:30:49.840 --> 00:30:51.840]  是很難很難
[00:30:51.840 --> 00:30:53.840]  但縱使是難
[00:30:53.840 --> 00:30:56.840]  這正是我們要去做事的時候
[00:30:56.840 --> 00:30:58.840]  所以我每天的祈禱
[00:30:58.840 --> 00:31:00.840]  我很坦白地跟大家說
[00:31:00.840 --> 00:31:05.840]  我希望我的情緒不會有很大的波動
[00:31:05.840 --> 00:31:10.840]  反而我可以做一些真的有用的事
[00:31:10.840 --> 00:31:14.840]  這個我很希望我們每個基督徒都是這樣
[00:31:14.840 --> 00:31:19.840]  因為你問做輔導一定是
[00:31:19.840 --> 00:31:23.840]  最近很多人的疫情令人抑鬱
[00:31:23.840 --> 00:31:27.840]  很多事情是人的心有很多問題
[00:31:27.840 --> 00:31:32.840]  所以我們現在不是一個向導去處理
[00:31:32.840 --> 00:31:37.840]  而是我們宣稱我們有真理有信仰的群體
[00:31:37.840 --> 00:31:40.840]  能不能夠發揮到這種感染力
[00:31:40.840 --> 00:31:42.840]  才是關鍵
[00:31:42.840 --> 00:31:46.840]  我知道很多教會很多領袖都在頭痛
[00:31:46.840 --> 00:31:49.840]  真的恢復現場聚會之後
[00:31:49.840 --> 00:31:50.840]  我們失去多少人
[00:31:50.840 --> 00:31:52.840]  這個每間教會都問的問題
[00:31:52.840 --> 00:31:55.840]  但我覺得除了問這個問題之外
[00:31:55.840 --> 00:31:57.840]  我們可能會問
[00:31:57.840 --> 00:32:02.840]  我們有什麼現在的人不能不聽的訊息
[00:32:02.840 --> 00:32:04.840]  這個才是關鍵
[00:32:04.840 --> 00:32:07.840]  你如果覺得有些人不能不聽的訊息
[00:32:07.840 --> 00:32:09.840]  那些人就會來聽
[00:32:09.840 --> 00:32:12.840]  當然我們做基督徒不是只聽
[00:32:12.840 --> 00:32:14.840]  但我想說的就是
[00:32:14.840 --> 00:32:16.840]  作為傳道人就是要想這些
[00:32:16.840 --> 00:32:20.840]  說到怎樣做有愛有公義的人
[00:32:20.840 --> 00:32:23.840]  我就能夠選一些經文給大家
[00:32:23.840 --> 00:32:27.840]  第一節是《針研》的21篇21節
[00:32:27.840 --> 00:32:32.840]  他說追求公義仁慈的就尋得生命
[00:32:32.840 --> 00:32:34.840]  公義和尊榮
[00:32:34.840 --> 00:32:37.840]  我們也看看英文翻譯
[00:32:37.840 --> 00:32:39.840]  那個仁慈
[00:32:39.840 --> 00:32:42.840]  其實也說hazard
[00:32:42.840 --> 00:32:44.840]  那個字是慈悲
[00:32:44.840 --> 00:32:46.840]  那個字是複雜一點
[00:32:46.840 --> 00:32:48.840]  因為有N在
[00:32:48.840 --> 00:32:51.840]  追求公義和仁慈
[00:32:51.840 --> 00:32:53.840]  也可以叫忠誠
[00:32:53.840 --> 00:32:55.840]  所以我們可以說
[00:32:55.840 --> 00:32:57.840]  《針研》21篇21節說
[00:32:57.840 --> 00:33:00.840]  公義和仁慈一起出現
[00:33:00.840 --> 00:33:03.840]  是值得追求的屬靈質素
[00:33:03.840 --> 00:33:07.840]  我們做人就要有公義和仁慈
[00:33:07.840 --> 00:33:09.840]  情理兼備
[00:33:09.840 --> 00:33:12.840]  要講道理講人情
[00:33:12.840 --> 00:33:14.840]  詩篇第33篇第4第5節
[00:33:14.840 --> 00:33:17.840]  他說因為耶和華的言語正直
[00:33:17.840 --> 00:33:20.840]  凡他所做的盡都誠實
[00:33:20.840 --> 00:33:23.840]  他喜愛仁義與公平
[00:33:23.840 --> 00:33:26.840]  遍地滿了耶和華的慈愛
[00:33:26.840 --> 00:33:28.840]  這句真是精彩到不得了
[00:33:28.840 --> 00:33:30.840]  兩節經文裡面
[00:33:30.840 --> 00:33:32.840]  完全包含了
[00:33:32.840 --> 00:33:34.840]  神要我們有慈愛
[00:33:34.840 --> 00:33:38.840]  而且舊約聖經是用了兩個字
[00:33:38.840 --> 00:33:40.840]  一個就是
[00:33:40.840 --> 00:33:42.840]  可能先回到上一節
[00:33:42.840 --> 00:33:44.840]  就是仁義
[00:33:44.840 --> 00:33:46.840]  接著公平
[00:33:46.840 --> 00:33:49.840]  公平很多時候
[00:33:49.840 --> 00:33:51.840]  可以放在我們今天所說的
[00:33:51.840 --> 00:33:53.840]  程序公義的層次
[00:33:53.840 --> 00:33:55.840]  即是運作的時候
[00:33:55.840 --> 00:33:57.840]  仁義是講上帝的本性
[00:33:57.840 --> 00:34:00.840]  我們的耶和華本性是仁義
[00:34:00.840 --> 00:34:02.840]  是公義的
[00:34:02.840 --> 00:34:04.840]  但他對人是公平的
[00:34:04.840 --> 00:34:07.840]  他處理人的手法是公平的
[00:34:07.840 --> 00:34:10.840]  但這個跟耶和華的慈愛沒有矛盾
[00:34:10.840 --> 00:34:12.840]  在這裡我看完之後
[00:34:12.840 --> 00:34:15.840]  我發覺我們的神是很奇妙的神
[00:34:15.840 --> 00:34:18.840]  因此詩篇第33篇第5節
[00:34:18.840 --> 00:34:20.840]  裡面出現的公義
[00:34:20.840 --> 00:34:22.840]  公平
[00:34:22.840 --> 00:34:23.840]  慈愛
[00:34:23.840 --> 00:34:25.840]  都是神喜悅的質素
[00:34:25.840 --> 00:34:27.840]  但你想想我們是人
[00:34:27.840 --> 00:34:28.840]  我們做不到
[00:34:28.840 --> 00:34:30.840]  基本上做不到
[00:34:30.840 --> 00:34:32.840]  所以我們希望求神
[00:34:32.840 --> 00:34:35.840]  幫助我們多讀聖經
[00:34:35.840 --> 00:34:39.840]  來提升我們對聖經的認識
[00:34:39.840 --> 00:34:40.840]  和這種渴慕
[00:34:40.840 --> 00:34:43.840]  我希望成為這樣的人
[00:34:43.840 --> 00:34:45.840]  第三節經文想跟大家說
[00:34:45.840 --> 00:34:47.840]  詩篇第85篇第10節
[00:34:47.840 --> 00:34:50.840]  他說:慈愛與和誠實彼此相遇
[00:34:50.840 --> 00:34:52.840]  公義與和平安彼此相親
[00:34:52.840 --> 00:34:54.840]  又是一個對比平衡句
[00:34:54.840 --> 00:34:55.840]  即同義平衡
[00:34:55.840 --> 00:34:59.840]  但這次每一節都有兩樣
[00:34:59.840 --> 00:35:01.840]  慈愛加誠實
[00:35:01.840 --> 00:35:04.840]  下一節是公義加平安
[00:35:04.840 --> 00:35:09.840]  我幫大家看看希伯來文
[00:35:09.840 --> 00:35:10.840]  慈愛
[00:35:10.840 --> 00:35:12.840]  誠實
[00:35:12.840 --> 00:35:14.840]  兩樣是相關的
[00:35:14.840 --> 00:35:15.840]  公義
[00:35:15.840 --> 00:35:16.840]  平安
[00:35:16.840 --> 00:35:17.840]  和和誠實
[00:35:17.840 --> 00:35:19.840]  又是密切相關的
[00:35:19.840 --> 00:35:20.840]  而這四樣東西
[00:35:20.840 --> 00:35:23.840]  在詩篇第85篇第10節裏
[00:35:23.840 --> 00:35:25.840]  是平衡的出現
[00:35:25.840 --> 00:35:28.840]  即是說你一個有慈愛的人
[00:35:28.840 --> 00:35:29.840]  你就要有公義
[00:35:29.840 --> 00:35:31.840]  你一個誠實的人
[00:35:31.840 --> 00:35:32.840]  你就會有平安
[00:35:32.840 --> 00:35:35.840]  這些全部是聖經所說的
[00:35:35.840 --> 00:35:39.840]  我們人應該有的屬靈質素
[00:35:39.840 --> 00:35:41.840]  起碼是基本的質素
[00:35:41.840 --> 00:35:43.840]  所以進一步推論
[00:35:43.840 --> 00:35:46.840]  這跟公義是分不開的
[00:35:46.840 --> 00:35:48.840]  很明顯你看整個舊約聖經
[00:35:48.840 --> 00:35:50.840]  不要說我都要說完
[00:35:50.840 --> 00:35:54.840]  但基本上你可以找到舊約聖經裏
[00:35:54.840 --> 00:35:57.840]  它是說一個神
[00:35:57.840 --> 00:35:59.840]  是有慈愛有公義
[00:35:59.840 --> 00:36:02.840]  同時他也希望我們
[00:36:02.840 --> 00:36:04.840]  做一個這樣的人
[00:36:04.840 --> 00:36:05.840]  而我們這樣的時候
[00:36:05.840 --> 00:36:07.840]  你就會發現
[00:36:07.840 --> 00:36:09.840]  平安和誠實
[00:36:09.840 --> 00:36:11.840]  是你會體驗到的
[00:36:11.840 --> 00:36:14.840]  我們不可以要求不信主的人
[00:36:14.840 --> 00:36:16.840]  是平安和真實的
[00:36:16.840 --> 00:36:19.840]  但我們可以希望或要求的
[00:36:19.840 --> 00:36:21.840]  是由我自己開始
[00:36:21.840 --> 00:36:24.840]  我知道有時我越來越說話
[00:36:24.840 --> 00:36:25.840]  是會長氣的
[00:36:25.840 --> 00:36:28.840]  特別來到這麼多熟面口的地方
[00:36:28.840 --> 00:36:30.840]  沒什麼機會跟你說話
[00:36:30.840 --> 00:36:33.840]  難免我會過了忠也不一定
[00:36:33.840 --> 00:36:34.840]  但總結來說
[00:36:34.840 --> 00:36:38.840]  慈愛和公義肯定不會對立的
[00:36:38.840 --> 00:36:43.840]  第二,慈愛和公義是密切相關的
[00:36:43.840 --> 00:36:46.840]  第三,慈愛和公義
[00:36:46.840 --> 00:36:49.840]  都是神喜愛的屬靈質素
[00:36:49.840 --> 00:36:52.840]  在這裏我也很想跟大家說
[00:36:52.840 --> 00:36:55.840]  因為我現在
[00:36:55.840 --> 00:36:59.840]  大家都知道我已經61歲
[00:36:59.840 --> 00:37:02.840]  但我最近心境是越來越年輕
[00:37:02.840 --> 00:37:06.840]  因為我學習跟我的女兒溝通
[00:37:06.840 --> 00:37:10.840]  你不要以為跟子女溝通是很容易
[00:37:10.840 --> 00:37:13.840]  我可以告訴大家是很難的
[00:37:13.840 --> 00:37:18.840]  我不是在說世代文化不同
[00:37:18.840 --> 00:37:20.840]  我們的年輕人
[00:37:20.840 --> 00:37:23.840]  起碼我家的年輕人
[00:37:23.840 --> 00:37:25.840]  他們都尊重我是爸爸
[00:37:25.840 --> 00:37:29.840]  但他們更喜歡我當他們是朋友
[00:37:29.840 --> 00:37:31.840]  我有一個突破
[00:37:31.840 --> 00:37:35.840]  最近我第二個女兒邀請我去看德國電影
[00:37:35.840 --> 00:37:38.840]  現在有德國電影節
[00:37:38.840 --> 00:37:42.840]  其實我也不太想看那些電影
[00:37:42.840 --> 00:37:46.840]  不過就選了一些都算是很想看的
[00:37:46.840 --> 00:37:48.840]  我看了一套Adam and Eve
[00:37:48.840 --> 00:37:49.840]  講述前東德地區
[00:37:49.840 --> 00:37:51.840]  遲些又有第二套
[00:37:51.840 --> 00:37:52.840]  為什麼呢?
[00:37:52.840 --> 00:37:56.840]  因為我要走進年輕人的世界裏
[00:37:56.840 --> 00:37:58.840]  這樣才可以溝通
