
[00:00:00.000 --> 00:00:04.500]  我們這一次所講的題目就是基督
[00:17:38.200 --> 00:17:39.400]  藉著聖靈
[00:17:39.400 --> 00:17:42.000]  祂設立一個恩典的國度
[00:17:42.000 --> 00:17:44.000]  當主耶穌要受審判的時候
[00:17:44.000 --> 00:17:45.800]  主耶穌受審判的時候
[00:17:45.800 --> 00:17:49.400]  彼拉多問:耶穌祢是不是王?
[00:17:49.400 --> 00:17:52.400]  彼拉多問:耶穌祢是不是王?
[00:17:52.400 --> 00:17:54.000]  耶穌怎麼回答呢?
[00:17:54.000 --> 00:17:55.000]  耶穌怎麼回答呢?
[00:17:55.000 --> 00:17:57.400]  祂說:祢說的是
[00:17:57.400 --> 00:17:59.200]  耶穌說:祢說的是對的
[00:17:59.200 --> 00:18:03.000]  祂也說:如果我的國是屬這個世界
[00:18:03.000 --> 00:18:05.800]  我的臣服一定要為我作戰
[00:18:05.800 --> 00:18:08.400]  我的國是屬這個世界
[00:18:08.400 --> 00:18:10.600]  我的臣服要為我來戰戰
[00:18:10.600 --> 00:18:11.800]  各位
[00:18:11.800 --> 00:18:16.200]  耶穌的恩典的國現在設立在哪裡呢?
[00:18:16.200 --> 00:18:16.600]  各位
[00:18:16.600 --> 00:18:19.600]  耶穌恩典的國度現在設立在哪裡呢?
[00:18:19.600 --> 00:18:21.200]  是設立在你的心中
[00:18:21.200 --> 00:18:22.200]  在我的心中
[00:18:22.200 --> 00:18:24.200]  設立在你我的心中
[00:18:24.200 --> 00:18:26.000]  好像一個卑微的國家
[00:18:26.000 --> 00:18:29.800]  好像一個卑微的一個暗暗
[00:18:29.800 --> 00:18:32.600]  好像一個卑密的一個國家
[00:18:32.600 --> 00:18:34.600]  沒有公開的
[00:18:34.600 --> 00:18:36.000]  是沒有公開的
[00:18:36.000 --> 00:18:37.600]  是藏在我們的心裡面
[00:18:37.600 --> 00:18:39.400]  藏在你的心裡面的
[00:18:39.400 --> 00:18:41.800]  但是這個國家的政治
[00:18:41.800 --> 00:18:43.600]  或這個國家的功效
[00:18:43.600 --> 00:18:45.400]  那當然是顯露
[00:18:45.400 --> 00:18:47.800]  這個國家的政治和功效
[00:18:47.800 --> 00:18:48.800]  當然是顯露的
[00:18:48.800 --> 00:18:50.600]  我們怎麼進入這個國呢?
[00:18:50.600 --> 00:18:54.600]  我們怎麼進入這個國呢?
[00:18:54.600 --> 00:18:57.800]  你從一個國家到另一個國家去
[00:18:57.800 --> 00:19:00.800]  你從一個國家到另一個國家去
[00:19:00.800 --> 00:19:03.200]  他們總要問你是生在什麼地方呢?
[00:19:03.200 --> 00:19:04.200]  他總要問你
[00:19:04.200 --> 00:19:06.000]  你在哪個地方出生的呢?
[00:19:06.000 --> 00:19:07.600]  因為你生在哪一個國
[00:19:07.600 --> 00:19:09.000]  你就哪一個國的人
[00:19:09.000 --> 00:19:10.400]  因為你生在那個國
[00:19:10.400 --> 00:19:12.000]  就是成為那個國的人
[00:19:12.000 --> 00:19:14.400]  你要藉著重生
[00:19:14.400 --> 00:19:17.200]  進入主耶穌的恩典的國
[00:19:17.200 --> 00:19:18.600]  你要藉著重生
[00:19:18.600 --> 00:19:20.600]  進入耶穌的恩典的國
[00:19:20.600 --> 00:19:25.000]  我們非要重生就不能進去
[00:19:25.000 --> 00:19:27.800]  我們非要重生就不能進去
[00:19:27.800 --> 00:19:29.800]  在約翰第三章第三節
[00:19:29.800 --> 00:19:32.800]  約翰第三章的第三節說
[00:19:32.800 --> 00:19:41.000]  耶穌回答說
[00:19:41.000 --> 00:19:43.200]  我實實在在的告訴你
[00:19:43.200 --> 00:19:46.800]  人若不重生就不能見神的國
[00:19:46.800 --> 00:19:49.000]  不能見神的國
[00:19:49.000 --> 00:19:50.800]  不能見神的國
[00:19:50.800 --> 00:19:52.400]  不能進去也不能看見
[00:19:52.400 --> 00:19:54.200]  又不能進去也不能看見
[00:19:54.200 --> 00:19:55.600]  也不能明白是什麼一回事
[00:19:55.600 --> 00:19:58.200]  也不能明白是什麼一回事
[00:19:58.200 --> 00:20:00.000]  但是我們蒙恩得救了
[00:20:00.000 --> 00:20:02.000]  但是我們蒙恩得救了
[00:20:02.000 --> 00:20:04.200]  罪得赦免了
[00:20:04.200 --> 00:20:07.800]  我們被牽到他愛之的國裏
[00:20:07.800 --> 00:20:11.000]  我們被牽到他愛之的國裏
[00:20:11.000 --> 00:20:14.600]  現在人可以無命寄
[00:20:14.600 --> 00:20:17.200]  現在很多人移民入籍
[00:20:17.200 --> 00:20:20.800]  因為我過去是生在中國
[00:20:20.800 --> 00:20:22.800]  因為我過去是生在中國
[00:20:22.800 --> 00:20:25.800]  我父親也沒有美國籍
[00:20:25.800 --> 00:20:28.000]  我父親原本是沒有美國籍
[00:20:28.000 --> 00:20:32.600]  所以我就另外在美國要入美國籍
[00:20:32.600 --> 00:20:35.400]  所以我另外就要入美國籍
[00:20:35.400 --> 00:20:38.200]  要費一些麻煩
[00:20:38.200 --> 00:20:46.600]  要表示自己要忠心地為美國做一個忠誠的國民
[00:20:46.600 --> 00:20:52.800]  要表示自己效忠這個國家做美國的公民
[00:20:52.800 --> 00:20:56.800]  進入天國
[00:20:56.800 --> 00:20:58.800]  一定要深進去
[00:20:58.800 --> 00:21:03.600]  一定要直接從生進入去
[00:21:03.600 --> 00:21:10.200]  你不能用別的方法加入這個國
[00:21:10.200 --> 00:21:14.000]  這個國很普遍
[00:21:14.000 --> 00:21:18.200]  各位我旅行世界到了很多地方
[00:21:18.200 --> 00:21:21.200]  各位我旅行世界到了很多地方
[00:21:21.200 --> 00:21:22.800]  我到了一個新的地方
[00:21:22.800 --> 00:21:24.200]  我到了一個新的地方
[00:21:24.200 --> 00:21:25.600]  我終於要找教會
[00:21:25.600 --> 00:21:27.400]  我終於要找教會
[00:21:27.400 --> 00:21:29.000]  到禮拜天我要去做禮拜
[00:21:29.000 --> 00:21:30.400]  到禮拜天我要去做禮拜
[00:21:30.400 --> 00:21:32.800]  我要與信徒交通
[00:21:32.800 --> 00:21:34.600]  我要與信徒交通
[00:21:34.600 --> 00:21:35.800]  那麼這個很寶貴
[00:21:35.800 --> 00:21:36.800]  這個是很寶貴的
[00:21:36.800 --> 00:21:41.200]  無論是印度還是緬甸還是其他的國家
[00:21:41.200 --> 00:21:44.400]  無論是緬甸還是印度還是其他的國家
[00:21:44.400 --> 00:21:47.400]  他們是我父親國裏的人
[00:21:47.400 --> 00:21:48.400]  我也是
[00:21:48.400 --> 00:21:50.200]  他們是我父國裏的人
[00:21:50.200 --> 00:21:51.200]  我也是
[00:21:51.200 --> 00:21:55.400]  我們是住在一個父親的家裏
[00:21:55.400 --> 00:21:58.200]  我們是住在一個父親的家裏
[00:21:58.200 --> 00:22:03.400]  各位這個國不分民族不分國家
[00:22:03.400 --> 00:22:07.400]  各位這個國是沒有分種族的
[00:22:07.400 --> 00:22:12.600]  天父這個國賜給他的兒子主耶穌
[00:22:12.600 --> 00:22:15.200]  天父將這個國賜給他的兒子耶穌
[00:22:15.200 --> 00:22:20.200]  因為主耶穌說
[00:22:20.200 --> 00:22:24.400]  凡跟隨主的是天父所賜給他的人
[00:22:24.400 --> 00:22:28.000]  凡跟隨主的是天父所賜給他的人
[00:22:28.000 --> 00:22:32.000]  他說父啊我已經保守了你所賜給我的人
[00:22:32.000 --> 00:22:33.400]  他說對父啊
[00:22:33.400 --> 00:22:36.400]  父啊我已經保守了你所賜給我的人
[00:22:36.400 --> 00:22:40.400]  所以我們是屬於主耶穌的
[00:22:40.400 --> 00:22:42.800]  所以我們是屬於主耶穌的
[00:22:42.800 --> 00:22:45.400]  現在這個國正在發展
[00:22:45.400 --> 00:22:48.000]  現在這個國正在發展中
[00:22:48.000 --> 00:22:51.800]  不論別的國家怎麼樣
[00:22:51.800 --> 00:22:55.000]  或者興或者衰
[00:22:55.000 --> 00:22:57.600]  這個國正在發展
[00:22:57.600 --> 00:22:59.600]  這個國正在發展當中
[00:22:59.600 --> 00:23:02.800]  我來的時候我在漢城停了幾個鐘頭
[00:23:02.800 --> 00:23:06.200]  我來香港的時候在漢城停留幾個鐘頭
[00:23:06.200 --> 00:23:12.000]  我特別開一個車子去看這個韓國式的大禮拜堂
[00:23:12.000 --> 00:23:15.600]  我特別叫一輛車去看這個韓國式的禮拜堂
[00:23:15.600 --> 00:23:17.200]  我到了就參觀一下
[00:23:17.200 --> 00:23:19.200]  我到了就參觀一下
[00:23:19.200 --> 00:23:20.400]  為什麼我要去看呢
[00:23:20.400 --> 00:23:22.000]  為什麼我要去看呢
[00:23:22.000 --> 00:23:25.600]  這是世界最大的長老會
[00:23:25.600 --> 00:23:28.400]  這是世界最大的長老會
[00:23:28.400 --> 00:23:30.800]  有七千教友
[00:23:30.800 --> 00:23:32.400]  有七千教友
[00:23:32.400 --> 00:23:36.000]  他們每個禮拜大概有五次的聚集
[00:23:36.000 --> 00:23:39.000]  他們每個禮拜大概有五次的聚集
[00:23:39.000 --> 00:23:41.400]  很多人在那裡敬拜主
[00:23:41.400 --> 00:23:43.200]  很多人在那裡敬拜主
[00:23:43.200 --> 00:23:44.400]  這是什麼事情呢
[00:23:44.400 --> 00:23:45.200]  這是什麼事情呢
[00:23:45.200 --> 00:23:48.600]  我也不管他是長老會美美會天使會什麼會
[00:23:48.600 --> 00:23:52.000]  我也不管他是長老會美美會浸信會什麼會
[00:23:52.000 --> 00:23:54.800]  只要他們是我主的國內的人
[00:23:54.800 --> 00:23:57.400]  只要他們是我主的國內的人
[00:23:57.400 --> 00:23:58.800]  我就高興快樂
[00:23:58.800 --> 00:24:00.400]  我就高興快樂
[00:24:00.400 --> 00:24:03.400]  你們都看報紙知道在漢城
[00:24:03.400 --> 00:24:09.200]  去年那裡有一百二十萬人在一次的聚會
[00:24:09.200 --> 00:24:10.600]  大家都知道
[00:24:10.600 --> 00:24:13.600]  去年在韓國這個漢城裡面
[00:24:13.600 --> 00:24:16.200]  一次的聚會有一百二十幾萬人
[00:24:16.200 --> 00:24:19.000]  有一個舊飛機場在那裡聚會
[00:24:19.000 --> 00:24:21.800]  在一個舊的飛機場那裡聚會
[00:24:21.800 --> 00:24:26.200]  沒有能夠用下的一個會場
[00:24:26.200 --> 00:24:28.400]  沒有哪一個會場能夠容納這麼多人
[00:24:28.400 --> 00:24:31.600]  借用這樣的一個地方才能夠用得下這麼多人
[00:24:31.600 --> 00:24:34.600]  借用一個舊機場才能夠用得下這麼多人
[00:24:34.600 --> 00:24:38.200]  我們知道我們主耶穌的國一定要發展
[00:24:38.200 --> 00:24:41.200]  我們知道我們主耶穌的國一定要發展
[00:24:41.200 --> 00:24:43.400]  有的地方是有形的發展
[00:24:43.400 --> 00:24:45.200]  有的地方是有形的發展
[00:24:45.200 --> 00:24:47.200]  有的地方是秘密的發展
[00:24:47.200 --> 00:24:49.400]  有的地方是秘密的發展
[00:24:49.400 --> 00:24:51.000]  我們是地下的教會
[00:24:51.000 --> 00:24:52.600]  我們是地下的教會
[00:24:52.600 --> 00:24:55.800]  但是我主耶穌基督的國要發展
[00:24:55.800 --> 00:24:58.400]  但是我主耶穌基督的國要發展
[00:24:58.400 --> 00:25:00.000]  這是恩典的國
[00:25:00.000 --> 00:25:01.600]  這是恩典的國
[00:25:01.600 --> 00:25:04.600]  當主耶穌再來的時候
[00:25:04.600 --> 00:25:04.600]  當主耶穌再來的時候
[00:25:04.600 --> 00:25:05.800]  他要作王的時候
[00:25:05.800 --> 00:25:06.800]  他要作王的時候
[00:25:06.800 --> 00:25:08.000]  他要報仇的時候
[00:25:08.000 --> 00:25:09.000]  他要報仇的時候
[00:25:09.000 --> 00:25:10.800]  他的國就要實現
[00:25:10.800 --> 00:25:12.400]  他的國就要實現
[00:25:12.400 --> 00:25:13.600]  他就要作王了
[00:25:13.600 --> 00:25:15.000]  他就要作王了
[00:25:15.000 --> 00:25:19.400]  那麼這個恩典是怎樣的恩典呢?
[00:25:19.400 --> 00:25:21.600]  那麼這個恩典是怎樣的恩典呢?
[00:25:21.600 --> 00:25:23.600]  因為你我信耶穌
[00:25:23.600 --> 00:25:23.600]  因為你我信耶穌
[00:25:23.600 --> 00:25:23.600]  因為你我信耶穌
[00:25:23.600 --> 00:25:25.400]  因為你我信耶穌
[00:25:25.400 --> 00:25:27.800]  不是你要耶穌,是耶穌要你
[00:25:27.800 --> 00:25:30.400]  不是你要耶穌,是耶穌要你
[00:25:30.400 --> 00:25:33.000]  我們是聽了祂的恩召
[00:25:33.000 --> 00:25:33.000]  我們是聽了祂的恩召
[00:25:33.000 --> 00:25:34.800]  我們是聽了祂的恩召
[00:25:34.800 --> 00:25:37.000]  祂用恩典來召你來
[00:25:37.000 --> 00:25:39.000]  祂用恩典來召你來
[00:25:39.000 --> 00:25:40.800]  各位這是何等的寶貝?
[00:25:40.800 --> 00:25:40.800]  各位這是何等的寶貝?
[00:25:40.800 --> 00:25:42.200]  各位這是何等的寶貝?
[00:25:42.200 --> 00:25:43.400]  如果祂沒有恩典
[00:25:43.400 --> 00:25:55.400]  如果祂有恩典,我們不敢到祂的根前來,因為祂有恩典,我們都可以來,都可以糾緊祂。
[00:25:55.400 --> 00:26:07.400]  這個恩典是能夠找我們來的,這個恩典也是赦免我們的恩典。
[00:26:07.400 --> 00:26:16.400]  我們今天沒有時間看這些聖經,全是教我們稱義的恩典。
[00:26:16.400 --> 00:26:30.400]  各位,你現在做基督徒,做神的兒女,早幾天我住在一個旅館裏面,
[00:26:30.400 --> 00:26:42.400]  招待的有一位小姐,她看我上這個電梯,她說你出去是走事情嗎?
[00:26:42.400 --> 00:26:52.400]  我說我是去參道,講道,她就笑咪咪地說,我也是神的兒女。
[00:26:52.400 --> 00:27:02.400]  我坐在那個計程車裏面,我給開車的一個攤檔,他説哎呀,我也是信了主的,
[00:27:02.400 --> 00:27:09.400]  我們一家十口人都是信主的,各位這個味道很寶貴。
[00:27:09.400 --> 00:27:21.400]  各位,我們這個恩典是教我們稱義的恩典,不怕你過去犯了什麼罪,
[00:27:21.400 --> 00:27:32.400]  我有一次在內地,我走了一天的路程,我已經癖化了,已經好累了,我要睡覺。
[00:27:32.400 --> 00:27:41.400]  忽然來了一個人,他坐在我的床鋪對面,他就問,他是巴穆斯亞,
[00:27:41.400 --> 00:27:53.400]  你們傳道,你們說耶穌能赦免人的罪,如果一個人殺了一個人怎麼辦呢?
[00:27:53.400 --> 00:28:04.400]  他能不能赦免呢?我說根據聖經的真理,他無論犯了什麼罪,
[00:28:04.400 --> 00:28:12.400]  只要他誠懇地接受耶穌的保證,他的罪就抹乾淨。
[00:28:12.400 --> 00:28:24.400]  各位,這是赦罪的恩,稱義的恩。他的恩典是豐富的,但是有一天,
[00:28:24.400 --> 00:28:36.400]  雖然他的恩典慈愛高於天,你卻不能不可藐視他的人的。
[00:28:36.400 --> 00:28:49.400]  例如說,我知道神是大慈大悲的,我就隨便犯罪了,到晚上認一個罪就算了。
[00:28:49.400 --> 00:29:00.400]  這是藐視神的恩典,我們不敢不肯辜負祂的恩。
[00:29:00.400 --> 00:29:12.400]  他的恩典不單是赦免我們的罪,他的恩典能夠幫助我們得勝魔鬼,
[00:29:12.400 --> 00:29:22.400]  能夠做一個得勝的基督徒。他的恩典也是救我們用的。
[00:29:22.400 --> 00:29:31.400]  我們人個人都遭遇許許多多的時代中的麻煩,
[00:29:31.400 --> 00:29:40.400]  有人迫害,有種種的試探、試煉,
[00:29:40.400 --> 00:29:47.400]  但是聖經上說,我的恩典夠你用,
[00:29:47.400 --> 00:29:50.400]  你只管來取用。
[00:29:50.400 --> 00:30:02.400]  施布真在倫敦七八十年的時候是一個很出名的牧師,
[00:30:02.400 --> 00:30:08.400]  我也很歡喜看他的書,他說一個秘科,
[00:30:08.400 --> 00:30:20.400]  他說在藥水預備儲蓄那些糧食,
[00:30:20.400 --> 00:30:27.400]  他預備了很大的倉庫,那是很豐富的,
[00:30:27.400 --> 00:30:34.400]  如果有一個小老鼠,那個小老鼠很小,
[00:30:34.400 --> 00:30:42.400]  他吃得很少,他就自探自語,
[00:30:42.400 --> 00:30:49.400]  我不要吃太多了,恐怕糧食要吃完了。
[00:30:49.400 --> 00:30:57.400]  施布真說什麼呢?他說你可以對那個小老鼠說,
[00:30:57.400 --> 00:31:06.400]  你只管放心來吃,倉庫裏面很多,他說神的恩典就是這樣,
[00:31:06.400 --> 00:31:16.400]  夠我們用的,各位主的恩典是豐豐富富,
[00:31:16.400 --> 00:31:25.400]  這個恩典也能夠教你在真道上站立得穩,
[00:31:25.400 --> 00:31:33.400]  很多人一生都是做一個搖搖動動的基督徒,
[00:31:33.400 --> 00:31:40.400]  好像升降機一樣,動來動去,
[00:31:40.400 --> 00:31:44.400]  今天上去了,明天下來了,
[00:31:44.400 --> 00:31:52.400]  他們的靈性生活是怎樣,好像患上癌症,
[00:31:52.400 --> 00:31:57.400]  好像有些冷病一樣,忽然冷忽然熱,
[00:31:57.400 --> 00:32:04.400]  這樣的基督徒是沒有在這個恩典受到任何的影響,
[00:32:04.400 --> 00:32:11.400]  他的恩典能夠教你站立得穩,教你堅固,
[00:32:11.400 --> 00:32:17.400]  還有他的恩典教你有長進,
[00:32:17.400 --> 00:32:25.400]  今天早晨我看見在街上周圍有一個不過三尺半四尺高的一個人,
[00:32:25.400 --> 00:32:34.400]  看他的高矮,他恐怕是不過七八歲,
[00:32:34.400 --> 00:32:39.400]  但是我看他的面,恐怕他是二十多歲了,
[00:32:39.400 --> 00:32:50.400]  一直都不長大,我們做基督徒要在祖的恩典裏面有長進,
[00:32:50.400 --> 00:32:57.400]  這樣寶貴的恩典是足夠你我用的,
[00:32:57.400 --> 00:33:08.400]  斯圖保羅說了一句話,我今天是何等人,
[00:33:08.400 --> 00:33:12.400]  是因主耶穌的恩典,
[00:33:12.400 --> 00:33:23.400]  能夠把一個反對基督的人,變成一個擁護主耶穌的,
[00:33:23.400 --> 00:33:27.400]  這些完全是出於主的恩典,
[00:33:27.400 --> 00:33:34.400]  我們看哥林多前書十五章第十節,
[00:33:34.400 --> 00:33:42.400]  哥林多前書第十五章第十節,
[00:33:42.400 --> 00:33:47.400]  然而我今天成了何等人,是蒙神的恩才成的,
[00:33:47.400 --> 00:33:53.400]  並且他所賜我的恩不是徒然的,我比眾仕徒格外勞苦,
[00:33:53.400 --> 00:33:58.400]  這緣不是我,乃是神的恩與我同在,
[00:33:58.400 --> 00:34:07.400]  幾次提到是因為恩典,各位你越蒙恩,
[00:34:07.400 --> 00:34:18.400]  你越驅逐的恩惠,取主的恩惠,你就越感覺自己不配,
[00:34:18.400 --> 00:34:27.400]  我們平常的性情,總是要自己取一點功勞,
[00:34:27.400 --> 00:34:34.400]  我做了幾十年的基督徒,我做了幾十年的牧師,
[00:34:34.400 --> 00:34:41.400]  我做了好多的事,不知不覺有一點驕傲,
[00:34:41.400 --> 00:34:48.400]  什麼事情呢?他不知道恩典,不知道他所做的,
[00:34:48.400 --> 00:34:56.400]  他所為的,都是因為神的恩典,交轉在他身上,
[00:34:56.400 --> 00:35:08.400]  神的恩典是賜給謙卑的人,各位,一面神把恩典賜給謙卑人,
[00:35:08.400 --> 00:35:21.400]  另外說你越謙卑,你越領受恩惠,讚美主,
[00:35:21.400 --> 00:35:29.400]  他的恩惠是願意豐豐富富的領導我們各人,
[00:35:29.400 --> 00:35:40.400]  你越認識你蒙恩,你得救是萬傳出於神開了恩,
[00:35:40.400 --> 00:35:47.400]  每一次我們做禮拜,我們要祝福,
[00:35:47.400 --> 00:35:57.400]  願主耶穌基督的恩惠,天父的慈愛,聖靈的感動,
[00:35:57.400 --> 00:36:05.400]  是推舉耶穌基督的恩惠,我們領受了恩典,
[00:36:05.400 --> 00:36:15.400]  我們得了新的力量,得到新的幫助,出去有力量為主工作,
[00:36:15.400 --> 00:36:27.400]  羅馬書第五章十七節,我們得了這個恩惠,我們就可以有全力量,
[00:36:27.400 --> 00:36:32.400]  我們得了這個恩典,我們有權利了,羅馬五章十七節,
[00:36:32.400 --> 00:36:37.400]  若因一人的過犯,死就因這一人作了王,
[00:36:37.400 --> 00:36:47.400]  何況那些受洪恩,又蒙所恃之而的,豈不更要因耶穌基督一人在生命中作王嗎?
[00:36:47.400 --> 00:36:58.400]  各位你今天做基督徒,是不是一個有君尊的一個王呢?
[00:36:58.400 --> 00:37:04.400]  我們是不是同主耶穌一同當王權呢?
[00:37:04.400 --> 00:37:07.400]  我們是不是同主耶穌一同掌王權呢?
[00:37:07.400 --> 00:37:13.400]  在祂的國裏面享受我們的福分呢?
[00:37:13.400 --> 00:37:24.400]  我們都應當有這樣的恩,教我們能夠支付一切的仇敵,
[00:37:24.400 --> 00:37:29.400]  各位今天神為我們所預備,
[00:37:29.400 --> 00:37:33.400]  教我們都做得勝的基督徒,
[00:37:33.400 --> 00:37:38.400]  還有恩惠持愛幫助我們,
[00:37:38.400 --> 00:37:43.400]  在人生的過實際的生活的時候,
[00:37:43.400 --> 00:37:46.400]  在我們人生的過程當中,
[00:37:46.400 --> 00:37:49.400]  教我們是場所有恩惠的人,
[00:37:49.400 --> 00:37:54.400]  教我們是場作一個有恩惠的人,
[00:37:54.400 --> 00:37:59.400]  我們現在是在世界上,
[00:37:59.400 --> 00:38:04.400]  將來我們要和主耶穌一同作王了,
[00:38:04.400 --> 00:38:08.400]  那個時候我們的戰事都過去了,
[00:38:08.400 --> 00:38:12.400]  我們的奮鬥都過去了,
[00:38:12.400 --> 00:38:15.400]  到那個時候做什麼事呢?
[00:38:15.400 --> 00:38:20.400]  到那個時候我們感謝祂的恩,
[00:38:20.400 --> 00:38:25.400]  請我們看耶福所書一章第六節,
[00:38:25.400 --> 00:38:30.400]  耶福所一章第六節,
[00:38:30.400 --> 00:38:35.400]  在這裏說:使祂榮耀的恩典得著稱讚,
[00:38:35.400 --> 00:38:40.400]  這恩典是祂在愛子女所賜給我們的。
[00:38:40.400 --> 00:38:44.400]  你有了耶穌,你有恩典,
[00:38:44.400 --> 00:38:48.400]  你是能夠對付一切的,
[00:38:48.400 --> 00:38:53.400]  但是我們現在享受恩典,
[00:38:53.400 --> 00:38:57.400]  或者是打勝了仗,
[00:38:57.400 --> 00:39:01.400]  或者是為主做了什麼工作,
[00:39:01.400 --> 00:39:06.400]  到將來我們要和眾天使眾聖徒,
[00:39:06.400 --> 00:39:10.400]  稱讚祂榮耀的恩惠,
[00:39:10.400 --> 00:39:15.400]  那是我們得勝開國的時候,
[00:39:15.400 --> 00:39:20.400]  那是我們得勝開國的時候,
[00:39:20.400 --> 00:39:24.400]  到那個時候這些反對神的人怎麼樣呢?
[00:39:24.400 --> 00:39:26.400]  那個時候那些反對神的人又怎麼樣呢?
[00:39:26.400 --> 00:39:32.400]  我們看啟示錄十四章第八節,
[00:39:32.400 --> 00:39:38.400]  啟示錄十四章第八節,
[00:39:38.400 --> 00:39:45.400]  他又有第二位天使接著說:
[00:39:45.400 --> 00:39:53.400]  叫萬民喝邪淫大怒之酒的巴比倫大臣傾倒了,傾倒了。
[00:39:53.400 --> 00:40:03.400]  他們要和巴比倫教他們醉酒的這個怒,打怒,
[00:40:03.400 --> 00:40:09.400]  他們要喝這個巴比倫酒醉的大怒,
[00:40:09.400 --> 00:40:16.400]  就是喝那些邪淫大怒之酒,
[00:40:16.400 --> 00:40:23.400]  惡人審判惡人,
[00:40:23.400 --> 00:40:27.400]  這也是我們現在常常看見,
[00:40:27.400 --> 00:40:33.400]  到世界末了更是如此,
[00:40:33.400 --> 00:40:35.400]  我們再看十八章第三節,
[00:40:35.400 --> 00:40:38.400]  我們又看啟示錄十八章的第三節,
[00:40:38.400 --> 00:40:44.400]  他說因為列國都被他邪淫大怒的酒傾倒了,
[00:40:44.400 --> 00:40:51.400]  地上的君王與他行淫,地上的客商因他癡懷太過就發了愁,
[00:40:51.400 --> 00:40:58.400]  惡人彼此發怒,彼此陷害,
[00:40:58.400 --> 00:41:01.400]  但是還有一樣,
[00:41:01.400 --> 00:41:03.400]  啟示錄十五章的七節,
[00:41:03.400 --> 00:41:11.400]  啟示錄十五章的第七節,
[00:41:11.400 --> 00:41:19.400]  四活,終有一個把聖母鳥活到永永遠遠之神大怒的七個金門,
[00:41:19.400 --> 00:41:21.400]  給了那七位天使,
[00:41:21.400 --> 00:41:28.400]  到那個時候才是神發裂怒的時候,
[00:41:28.400 --> 00:41:32.400]  人與人之間的裂怒,
[00:41:32.400 --> 00:41:34.400]  神與人之間的裂怒,
[00:41:34.400 --> 00:41:40.400]  到世界的末了要大大的顯現,
[00:41:40.400 --> 00:41:44.400]  我們無恩的人是怎樣呢?
[00:41:44.400 --> 00:41:55.400]  因主耶穌基督的恩惠,我們脫離了這些憤怒,
[00:41:55.400 --> 00:41:58.400]  這是恩典,
[00:41:58.400 --> 00:42:08.400]  我們要知道我們所享受的恩惠是何等的大,何等的豐厚,
[00:42:08.400 --> 00:42:14.400]  主耶穌立我們為無恩的人,
[00:42:14.400 --> 00:42:18.400]  我們沒有耶穌沒有恩惠,
[00:42:18.400 --> 00:42:24.400]  他已經向你向我顯明他的恩典,
[00:42:24.400 --> 00:42:27.400]  (字幕由 Amara.org 社群提供)

