
[00:00:00.000 --> 00:00:02.760]  大家會留意到在我們今天星期開始
[00:18:18.000 --> 00:18:20.000]  佔據了你的心思
[00:18:20.000 --> 00:18:24.000]  以至你疏忽了這位主耶穌
[00:18:24.000 --> 00:18:28.000]  你輕視了這位愛你的主
[00:18:28.000 --> 00:18:29.000]  要留心
[00:18:29.000 --> 00:18:31.000]  保守著自己信靠主的心
[00:18:31.000 --> 00:18:33.000]  免得你隨流失去
[00:18:33.000 --> 00:18:35.000]  否則你要面對著
[00:18:35.000 --> 00:18:38.000]  聖經跟著第二章下面所講述到的
[00:18:38.000 --> 00:18:41.000]  各種的審判
[00:18:41.000 --> 00:18:43.000]  我好記得
[00:18:43.000 --> 00:18:46.000]  在我們中間曾經有位姊妹
[00:18:46.000 --> 00:18:48.000]  她給我的見證
[00:18:48.000 --> 00:18:50.000]  給我的那種感動
[00:18:50.000 --> 00:18:53.000]  這位姊妹癌症過身
[00:18:53.000 --> 00:18:56.000]  但是她的癌症很特別
[00:18:56.000 --> 00:18:58.000]  第一次患癌症的時候
[00:18:58.000 --> 00:19:00.000]  好奇妙地醫治了她
[00:19:00.000 --> 00:19:01.000]  康復了
[00:19:01.000 --> 00:19:03.000]  幾年之後
[00:19:03.000 --> 00:19:05.000]  她第二次再復發
[00:19:05.000 --> 00:19:07.000]  我們都為她好難過
[00:19:07.000 --> 00:19:09.000]  因為的確好辛苦
[00:19:09.000 --> 00:19:11.000]  後來進入醫治她
[00:19:11.000 --> 00:19:13.000]  她又再次康復
[00:19:13.000 --> 00:19:18.000]  但是想不到第三次出現了癌症
[00:19:18.000 --> 00:19:20.000]  我們當時都不是很明白
[00:19:20.000 --> 00:19:22.000]  為什麼會這樣
[00:19:22.000 --> 00:19:25.000]  也知道姊妹是面對著很多身體
[00:19:25.000 --> 00:19:27.000]  心靈很多的煎熬
[00:19:27.000 --> 00:19:30.000]  有一次我記得跟她聊天
[00:19:30.000 --> 00:19:33.000]  一路來到嘗試關心她的時候
[00:19:33.000 --> 00:19:35.000]  她突然間跟我說
[00:19:35.000 --> 00:19:37.000]  施牧師你放心
[00:19:37.000 --> 00:19:41.000]  我仍然相信這位主是可信可靠
[00:19:41.000 --> 00:19:46.000]  這位姊妹繼續堅持
[00:19:46.000 --> 00:19:48.000]  後來她離開了世界
[00:19:48.000 --> 00:19:51.000]  但是她那份對神的信心
[00:19:51.000 --> 00:19:54.000]  今天仍然在我心中產生見證
[00:19:54.000 --> 00:19:57.000]  沒錯有些時候我們無風無雨的時候
[00:19:57.000 --> 00:19:59.000]  我們說信靠主
[00:19:59.000 --> 00:20:02.000]  但是有一天當我們經歷風雨的時候
[00:20:02.000 --> 00:20:06.000]  我們是否都能夠繼續堅定地信靠他
[00:20:06.000 --> 00:20:09.000]  要記得這位主
[00:20:09.000 --> 00:20:11.000]  聖經清楚告訴我們
[00:20:11.000 --> 00:20:14.000]  他是永恆的上帝
[00:20:14.000 --> 00:20:17.000]  他的慈愛永不改變
[00:20:17.000 --> 00:20:19.000]  因此他托著你的人生
[00:20:19.000 --> 00:20:24.000]  他一生要保守你
[00:20:24.000 --> 00:20:26.000]  因此你立定決心
[00:20:26.000 --> 00:20:28.000]  無論遇到什麼事情
[00:20:28.000 --> 00:20:31.000]  你堅定地去信靠他
[00:20:31.000 --> 00:20:33.000]  我們一起來禱告
[00:20:33.000 --> 00:20:35.000]  多謝您收睇時局新聞,再會!

