
[00:00:00.000 --> 00:00:02.800]  我們今天繼續的領受
[00:21:20.300 --> 00:21:22.900]  我們要抓住祂的手
[00:21:22.900 --> 00:21:25.300]  講得更正確一點
[00:21:25.300 --> 00:21:27.300]  讓祂抓住我們的手
[00:21:27.300 --> 00:21:29.900]  奔走我們的道路
[00:21:29.900 --> 00:21:32.900]  我們跟着祂永遠不會錯
[00:21:32.900 --> 00:21:39.100]  我們一直走進那永遠的部分裏面去
[00:21:39.100 --> 00:21:41.100]  最後的一個名稱
[00:21:41.100 --> 00:21:45.500]  就是耶穌基督是羣羊的大牧人
[00:21:45.500 --> 00:21:48.100]  這是個何等寶貴的名稱
[00:21:48.100 --> 00:21:51.300]  是在十三章第二十節裏面
[00:21:51.300 --> 00:21:55.300]  十三章第二十節我讀給大家聽
[00:21:55.300 --> 00:21:57.900]  但願賜平安的神
[00:21:57.900 --> 00:22:00.100]  就是那憑永遠的血
[00:22:00.100 --> 00:22:02.300]  是羣羊的大牧人
[00:22:02.300 --> 00:22:05.500]  我主耶穌從死裏復活的神
[00:22:05.500 --> 00:22:08.700]  在各樣的善事上成全你們
[00:22:08.700 --> 00:22:10.900]  叫你們遵行祂的旨意
[00:22:10.900 --> 00:22:13.700]  又藉着耶穌基督在你們心裏
[00:22:13.700 --> 00:22:16.100]  行祂所喜悅的事
[00:22:16.100 --> 00:22:17.900]  願榮耀歸給祂
[00:22:17.900 --> 00:22:20.300]  直到永永遠遠
[00:22:20.300 --> 00:22:22.100]  在這裏提到
[00:22:22.100 --> 00:22:26.300]  羣羊的大牧人耶穌基督
[00:22:26.300 --> 00:22:29.100]  這位大牧人耶穌基督
[00:22:29.100 --> 00:22:31.300]  是怎樣的一位大牧人呢?
[00:22:31.300 --> 00:22:33.700]  在這一節裏面提到
[00:22:33.700 --> 00:22:35.900]  永遠之血
[00:22:35.900 --> 00:22:39.700]  就是說這位大牧人爲我們流了血
[00:22:39.700 --> 00:22:43.100]  祂的血建立了永遠的約
[00:22:43.100 --> 00:22:45.900]  在我們和祂之間
[00:22:45.900 --> 00:22:49.700]  這位大牧人又是如何的呢?
[00:22:49.700 --> 00:22:51.900]  在同一節裏面告訴我們
[00:22:51.900 --> 00:22:55.100]  神是祂從死裏復活
[00:22:55.100 --> 00:22:57.300]  這位死而復活的主
[00:22:57.300 --> 00:22:58.500]  是生命的主
[00:22:58.500 --> 00:22:59.900]  是得勝的主
[00:22:59.900 --> 00:23:01.300]  祂勝過了撒旦
[00:23:01.300 --> 00:23:02.900]  勝過了罪惡
[00:23:02.900 --> 00:23:05.100]  勝過了世界
[00:23:05.100 --> 00:23:07.700]  我們感謝讚美主
[00:23:07.700 --> 00:23:10.500]  我們有這樣的一位大牧人
[00:23:10.500 --> 00:23:13.700]  祂是能率領我們的
[00:23:13.700 --> 00:23:15.700]  能牧養我們的
[00:23:15.700 --> 00:23:19.500]  同時在這一節裏面也告訴我們說
[00:23:19.500 --> 00:23:25.500]  這位大牧人能夠在我們的心裏運行
[00:23:25.500 --> 00:23:30.300]  是我們能夠遵行神所喜悅的事
[00:23:30.300 --> 00:23:34.700]  這是我們在神的面前所解出來的果子
[00:23:34.700 --> 00:23:38.500]  這位大牧人憑着祂永遠的血
[00:23:38.500 --> 00:23:41.900]  藉着祂從死裏復活的能力和生命
[00:23:41.900 --> 00:23:45.900]  是我們能夠在心裏遵行神的旨意
[00:23:45.900 --> 00:23:48.700]  行神所喜悅的事
[00:23:48.700 --> 00:23:53.100]  我們看了主耶穌基督這十四個名稱以後
[00:23:53.100 --> 00:23:55.300]  是我們更加地認識祂
[00:23:55.300 --> 00:23:57.500]  是我們更加地愛慕祂
[00:23:57.500 --> 00:23:59.700]  更加地跟從祂
[00:23:59.700 --> 00:24:01.700]  更加地見證祂
[00:24:01.700 --> 00:24:03.500]  更加地榮耀祂
[00:24:03.500 --> 00:24:04.500]  阿們

