
[00:00:00.000 --> 00:00:09.000]  十六章有很多文案,新約羅馬書只是保羅其中一封書信
[00:18:50.000 --> 00:18:52.000]  真的很奇怪
[00:18:52.000 --> 00:18:54.000]  你不覺得奇怪嗎
[00:18:54.000 --> 00:18:56.000]  剛才Jenny說了
[00:18:56.000 --> 00:18:58.000]  為什麼用蛇
[00:18:58.000 --> 00:19:00.000]  蛇有毒
[00:19:00.000 --> 00:19:02.000]  當然有毒
[00:19:02.000 --> 00:19:04.000]  狡猾
[00:19:04.000 --> 00:19:06.000]  三章一節
[00:19:06.000 --> 00:19:08.000]  這個不就是十七十八節說的
[00:19:08.000 --> 00:19:10.000]  用花言巧語
[00:19:10.000 --> 00:19:12.000]  你明白嗎
[00:19:12.000 --> 00:19:14.000]  寶羅寫十七十八節
[00:19:14.000 --> 00:19:16.000]  是有原因的
[00:19:16.000 --> 00:19:18.000]  用花言巧語來迷惑你們
[00:19:18.000 --> 00:19:20.000]  其實他本身
[00:19:20.000 --> 00:19:22.000]  就是殺彈的代表
[00:19:22.000 --> 00:19:26.000]  用狡猾來迷惑你們
[00:19:26.000 --> 00:19:30.000]  怎樣狡猾迷惑你們
[00:19:30.000 --> 00:19:32.000]  剛才我說的
[00:19:32.000 --> 00:19:34.000]  有二十七個人命,有六個
[00:19:34.000 --> 00:19:36.000]  六個特徵
[00:19:36.000 --> 00:19:42.000]  跳得這麼快
[00:19:44.000 --> 00:19:46.000]  多謝
[00:19:46.000 --> 00:19:48.000]  回到六點
[00:19:48.000 --> 00:19:52.000]  如果我是殺彈
[00:19:52.000 --> 00:19:54.000]  要迷惑你們
[00:19:54.000 --> 00:19:56.000]  狡猾一點
[00:19:56.000 --> 00:19:58.000]  我嘗試做一些迷惑你們的動作
[00:19:58.000 --> 00:20:00.000]  試一下
[00:20:00.000 --> 00:20:02.000]  第一點
[00:20:02.000 --> 00:20:04.000]  神看重人和他的關係
[00:20:04.000 --> 00:20:06.000]  哎呀
[00:20:06.000 --> 00:20:08.000]  你已經信了耶穌
[00:20:08.000 --> 00:20:10.000]  你和神的關係很好
[00:20:10.000 --> 00:20:12.000]  神愛你的
[00:20:12.000 --> 00:20:14.000]  還用靈修讀經嗎
[00:20:14.000 --> 00:20:16.000]  神也很愛你
[00:20:16.000 --> 00:20:18.000]  讀什麼經,靈什麼修
[00:20:18.000 --> 00:20:20.000]  神也接納你
[00:20:20.000 --> 00:20:22.000]  你信了耶穌
[00:20:22.000 --> 00:20:24.000]  用不著讀經靈修
[00:20:24.000 --> 00:20:26.000]  第二點
[00:20:26.000 --> 00:20:28.000]  神拯救不同背景的人
[00:20:28.000 --> 00:20:32.000]  先找一個狡猾一點的
[00:20:32.000 --> 00:20:34.000]  玉蘭
[00:20:34.000 --> 00:20:36.000]  真是的
[00:20:36.000 --> 00:20:38.000]  柴酸嘉來
[00:20:38.000 --> 00:20:40.000]  夠溫馨
[00:20:40.000 --> 00:20:42.000]  大家聚在一起
[00:20:42.000 --> 00:20:44.000]  溫馨一點
[00:20:44.000 --> 00:20:46.000]  有一個愛人
[00:20:46.000 --> 00:20:48.000]  又要帶上耶穌
[00:20:48.000 --> 00:20:50.000]  多麻煩
[00:20:50.000 --> 00:20:52.000]  不要侵人玩
[00:20:52.000 --> 00:20:54.000]  我們自己玩
[00:20:54.000 --> 00:20:56.000]  自己組織一個驅惑部
[00:20:56.000 --> 00:20:58.000]  好嗎
[00:20:58.000 --> 00:21:00.000]  正啊
[00:21:00.000 --> 00:21:02.000]  第三點
[00:21:02.000 --> 00:21:04.000]  神喜愛
[00:21:04.000 --> 00:21:06.000]  我們互相配搭
[00:21:06.000 --> 00:21:08.000]  互相配搭
[00:21:08.000 --> 00:21:10.000]  珠美
[00:21:10.000 --> 00:21:12.000]  配什麼搭
[00:21:12.000 --> 00:21:14.000]  真是
[00:21:14.000 --> 00:21:16.000]  我們
[00:21:16.000 --> 00:21:18.000]  多一個不多
[00:21:18.000 --> 00:21:20.000]  少一個不少
[00:21:20.000 --> 00:21:22.000]  其實沒有了我侍奉
[00:21:22.000 --> 00:21:24.000]  教會仍然運作
[00:21:24.000 --> 00:21:26.000]  是這樣的
[00:21:26.000 --> 00:21:28.000]  多一個不多,少一個不少
[00:21:28.000 --> 00:21:30.000]  我是誰,小薯仔
[00:21:30.000 --> 00:21:32.000]  用我的恩賜
[00:21:32.000 --> 00:21:34.000]  神有給我恩賜嗎
[00:21:34.000 --> 00:21:36.000]  真的有嗎
[00:21:36.000 --> 00:21:38.000]  神給我什麼
[00:21:38.000 --> 00:21:40.000]  我不侍奉,教會會有虧損嗎
[00:21:40.000 --> 00:21:42.000]  我覺得不是
[00:21:42.000 --> 00:21:44.000]  用不著侍奉
[00:21:44.000 --> 00:21:46.000]  夾起手享受一下
[00:21:46.000 --> 00:21:48.000]  第四點
[00:21:48.000 --> 00:21:50.000]  為別人捨己
[00:21:50.000 --> 00:21:52.000]  為兒
[00:21:52.000 --> 00:21:54.000]  說真的
[00:21:54.000 --> 00:21:56.000]  自己也有很多毛病
[00:21:56.000 --> 00:21:58.000]  家裡那麼多事要搞
[00:21:58.000 --> 00:22:00.000]  不要說
[00:22:00.000 --> 00:22:02.000]  要奉身
[00:22:02.000 --> 00:22:04.000]  為別人捨命
[00:22:04.000 --> 00:22:06.000]  為別人捨命
[00:22:06.000 --> 00:22:08.000]  不好吧
[00:22:08.000 --> 00:22:10.000]  幫一下人OK
[00:22:10.000 --> 00:22:12.000]  有時間幫OK
[00:22:12.000 --> 00:22:14.000]  但我真的很多事要搞
[00:22:14.000 --> 00:22:16.000]  很忙
[00:22:16.000 --> 00:22:18.000]  家頭世母
[00:22:18.000 --> 00:22:20.000]  還要奉身為別人捨命
[00:22:20.000 --> 00:22:22.000]  不好吧
[00:22:22.000 --> 00:22:24.000]  不用了
[00:22:24.000 --> 00:22:26.000]  做好本份
[00:22:26.000 --> 00:22:28.000]  照顧好家人
[00:22:28.000 --> 00:22:30.000]  不需要為別人捨命
[00:22:30.000 --> 00:22:32.000]  跳了
[00:22:32.000 --> 00:22:34.000]  教會群體
[00:22:34.000 --> 00:22:36.000]  超硬
[00:22:36.000 --> 00:22:38.000]  說真的
[00:22:38.000 --> 00:22:40.000]  神不是看外表,是看內心
[00:22:40.000 --> 00:22:42.000]  超硬
[00:22:42.000 --> 00:22:44.000]  我一個人在家裡
[00:22:44.000 --> 00:22:46.000]  看YouTube
[00:22:46.000 --> 00:22:48.000]  敬拜
[00:22:48.000 --> 00:22:50.000]  神也會約我
[00:22:50.000 --> 00:22:52.000]  不用回教會
[00:22:52.000 --> 00:22:54.000]  不回教會也可以
[00:22:54.000 --> 00:22:56.000]  神看內心
[00:22:56.000 --> 00:22:58.000]  我心對著神
[00:22:58.000 --> 00:23:00.000]  不用群體生活
[00:23:00.000 --> 00:23:02.000]  最後
[00:23:02.000 --> 00:23:04.000]  入世不熟世
[00:23:04.000 --> 00:23:06.000]  說真的,這個世界太吸引了
[00:23:06.000 --> 00:23:08.000]  兩隻兼得
[00:23:08.000 --> 00:23:10.000]  有愛神,有愛世界
[00:23:10.000 --> 00:23:12.000]  真的太好了
[00:23:12.000 --> 00:23:14.000]  你知道撒旦
[00:23:14.000 --> 00:23:16.000]  用了很多
[00:23:16.000 --> 00:23:18.000]  所謂的
[00:23:18.000 --> 00:23:20.000]  他不會阻止我們跟隨
[00:23:20.000 --> 00:23:22.000]  不過他會
[00:23:22.000 --> 00:23:24.000]  讓我們偏離軌道
[00:23:24.000 --> 00:23:26.000]  慢慢
[00:23:26.000 --> 00:23:28.000]  走著走著
[00:23:28.000 --> 00:23:30.000]  離開上帝很遠
[00:23:30.000 --> 00:23:32.000]  不知不覺
[00:23:32.000 --> 00:23:34.000]  不知不覺
[00:23:34.000 --> 00:23:36.000]  用花言巧語
[00:23:36.000 --> 00:23:38.000]  來迷惑
[00:23:38.000 --> 00:23:40.000]  這是撒旦
[00:23:40.000 --> 00:23:42.000]  撒旦不會說你不要信耶穌
[00:23:42.000 --> 00:23:44.000]  他不會的
[00:23:44.000 --> 00:23:46.000]  他會說你信耶穌也好
[00:23:46.000 --> 00:23:48.000]  不過世界仍然是值得你去跟從
[00:23:48.000 --> 00:23:50.000]  和去愛的
[00:23:50.000 --> 00:23:52.000]  兩隻兼得
[00:23:52.000 --> 00:23:54.000]  在整個
[00:23:54.000 --> 00:23:56.000]  為什麼要說這些
[00:23:56.000 --> 00:23:58.000]  保羅為什麼這樣說
[00:23:58.000 --> 00:24:00.000]  保羅在宣教旅程當中
[00:24:00.000 --> 00:24:02.000]  他在頭一章經文羅馬書
[00:24:02.000 --> 00:24:04.000]  是說教義神學
[00:24:04.000 --> 00:24:06.000]  為什麼上帝要拯救
[00:24:06.000 --> 00:24:08.000]  猶太人和外邦人
[00:24:08.000 --> 00:24:10.000]  透過耶穌基督去做拯救
[00:24:10.000 --> 00:24:12.000]  然後說教會
[00:24:12.000 --> 00:24:14.000]  如何實踐
[00:24:14.000 --> 00:24:16.000]  我講過為什麼保羅要寫一封書
[00:24:16.000 --> 00:24:18.000]  其中一個很重要
[00:24:18.000 --> 00:24:20.000]  他要去西班牙
[00:24:20.000 --> 00:24:22.000]  他在宣教旅程
[00:24:22.000 --> 00:24:24.000]  他希望羅馬教會
[00:24:24.000 --> 00:24:26.000]  成為他的猜拳基地
[00:24:26.000 --> 00:24:28.000]  協助保羅實踐上帝的心意
[00:24:28.000 --> 00:24:30.000]  將福音帶給一些
[00:24:30.000 --> 00:24:32.000]  未聽過耶穌基督的人
[00:24:32.000 --> 00:24:34.000]  在整個旅程當中
[00:24:34.000 --> 00:24:36.000]  如果羅馬教會
[00:24:36.000 --> 00:24:38.000]  稍為有些偏離上帝的道
[00:24:38.000 --> 00:24:40.000]  那就不能幫助保羅
[00:24:40.000 --> 00:24:42.000]  去完成上帝的心意
[00:24:42.000 --> 00:24:44.000]  所以保羅很著緊
[00:24:44.000 --> 00:24:46.000]  羅馬信徒不單止
[00:24:46.000 --> 00:24:48.000]  問他們安
[00:24:48.000 --> 00:24:50.000]  兼顧他們
[00:24:50.000 --> 00:24:52.000]  讚賞
[00:24:52.000 --> 00:24:54.000]  欣賞他們
[00:24:54.000 --> 00:24:56.000]  並且讓他們小心
[00:24:56.000 --> 00:24:58.000]  因為那惡者
[00:24:58.000 --> 00:25:00.000]  迷惑人
[00:25:00.000 --> 00:25:02.000]  用花言巧語
[00:25:02.000 --> 00:25:04.000]  那個撒旦會在羅馬教會
[00:25:04.000 --> 00:25:06.000]  也會在柴宣教做一些手腳
[00:25:06.000 --> 00:25:08.000]  以致我們不能夠
[00:25:08.000 --> 00:25:12.000]  履行上帝的宣教心意
[00:25:12.000 --> 00:25:14.000]  這是保羅很著緊的
[00:25:14.000 --> 00:25:16.000]  保羅很著緊
[00:25:16.000 --> 00:25:18.000]  每一間教會
[00:25:18.000 --> 00:25:20.000]  羅馬教會也好,柴宣教也好
[00:25:20.000 --> 00:25:22.000]  都在參與普世宣教運動
[00:25:22.000 --> 00:25:24.000]  希望教會能夠成為
[00:25:24.000 --> 00:25:26.000]  一個傳福音的基地
[00:25:26.000 --> 00:25:28.000]  做上帝最重要的使命
[00:25:28.000 --> 00:25:30.000]  為什麼要問安
[00:25:30.000 --> 00:25:32.000]  為什麼要留心
[00:25:32.000 --> 00:25:34.000]  就是這個原因
[00:25:34.000 --> 00:25:36.000]  當然我們說
[00:25:36.000 --> 00:25:38.000]  我們面對這麼大的挑戰
[00:25:38.000 --> 00:25:40.000]  特別是空中的掌權者
[00:25:40.000 --> 00:25:42.000]  我們好像無能為力
[00:25:42.000 --> 00:25:44.000]  如何去迎抗
[00:25:44.000 --> 00:25:46.000]  這個大惡
[00:25:46.000 --> 00:25:48.000]  如何去掌管世界的撒旦
[00:25:48.000 --> 00:25:50.000]  有時候覺得自己沒有力量
[00:25:50.000 --> 00:25:52.000]  面對這麼多
[00:25:52.000 --> 00:25:54.000]  但是在這裡
[00:25:54.000 --> 00:25:56.000]  保羅說了一個
[00:25:56.000 --> 00:25:58.000]  非常寶貴的英許
[00:25:58.000 --> 00:26:00.000]  和忠必得勝的確據
[00:26:00.000 --> 00:26:02.000]  就是在第20節
[00:26:02.000 --> 00:26:04.000]  我回去了
[00:26:04.000 --> 00:26:06.000]  喂,幫我拿著
[00:26:06.000 --> 00:26:08.000]  可以嗎?
[00:26:08.000 --> 00:26:10.000]  我回去了
[00:26:10.000 --> 00:26:12.000]  我回去了
[00:26:12.000 --> 00:26:14.000]  我回去了
[00:26:14.000 --> 00:26:16.000]  幫我拿著
[00:26:16.000 --> 00:26:18.000]  可以嗎?再拿一把
[00:26:18.000 --> 00:26:20.000]  20節
[00:26:20.000 --> 00:26:22.000]  好,第20節
[00:26:22.000 --> 00:26:24.000]  上回去
[00:26:24.000 --> 00:26:26.000]  今天機器不太好
[00:26:26.000 --> 00:26:28.000]  上回去,幫我
[00:26:28.000 --> 00:26:30.000]  上回去,麻煩
[00:26:30.000 --> 00:26:32.000]  第20節
[00:26:32.000 --> 00:26:34.000]  第20節
[00:26:34.000 --> 00:26:36.000]  持平安的神化
[00:26:36.000 --> 00:26:40.000]  要將撒旦踐踏在你門腳下
[00:26:40.000 --> 00:26:42.000]  第20節
[00:26:42.000 --> 00:26:44.000]  最後上回這些頁
[00:26:44.000 --> 00:26:46.000]  持平安的神化
[00:26:46.000 --> 00:26:50.000]  要將撒旦踐踏在你門腳下
[00:26:50.000 --> 00:26:52.000]  保羅在這裡
[00:26:52.000 --> 00:26:54.000]  帶我們回到創世紀第3章
[00:26:54.000 --> 00:26:58.000]  我們知道撒旦迷惑了亞當夏娃
[00:26:58.000 --> 00:27:00.000]  墜入了世界
[00:27:00.000 --> 00:27:02.000]  人和上帝分離
[00:27:02.000 --> 00:27:04.000]  不過這裡說了
[00:27:04.000 --> 00:27:06.000]  即使好像在伊甸園當中
[00:27:06.000 --> 00:27:08.000]  撒旦佔了上風
[00:27:08.000 --> 00:27:10.000]  好像得勝
[00:27:10.000 --> 00:27:13.000]  其實上帝終極的救贖計劃
[00:27:13.000 --> 00:27:15.000]  從沒有改變
[00:27:15.000 --> 00:27:17.000]  仍然在進行中
[00:27:17.000 --> 00:27:21.000]  並且上帝要重新恢復創世的秩序
[00:27:21.000 --> 00:27:23.000]  怎樣創世的秩序?
[00:27:23.000 --> 00:27:25.000]  三章15節
[00:27:25.000 --> 00:27:27.000]  創世紀三章15節
[00:27:27.000 --> 00:27:29.000]  這裡說我要叫你們
[00:27:29.000 --> 00:27:33.000]  你和女人彼此為仇
[00:27:33.000 --> 00:27:35.000]  即是和蛇說
[00:27:35.000 --> 00:27:37.000]  又說和蛇說
[00:27:37.000 --> 00:27:40.000]  這條蛇和女人彼此為仇
[00:27:40.000 --> 00:27:44.000]  你的後裔和女人的後裔彼此為仇
[00:27:44.000 --> 00:27:47.000]  女人的後裔要傷你的頭
[00:27:47.000 --> 00:27:49.000]  你要傷她的腳
[00:27:49.000 --> 00:27:55.000]  撒旦對我們作出了很嚴厲和猛烈的攻擊
[00:27:55.000 --> 00:27:56.000]  每一個信徒
[00:27:56.000 --> 00:27:58.000]  撒旦其實很不希望我們相信耶穌
[00:27:58.000 --> 00:27:59.000]  跟隨耶穌
[00:27:59.000 --> 00:28:02.000]  不過最終得勝的是上帝
[00:28:02.000 --> 00:28:03.000]  因為我們知道
[00:28:03.000 --> 00:28:06.000]  三章15節是指向耶穌基督
[00:28:06.000 --> 00:28:08.000]  耶穌基督的降生
[00:28:08.000 --> 00:28:16.000]  在十字架上粉碎了和擊敗了撒旦的計謀
[00:28:16.000 --> 00:28:20.000]  最終得勝的是上帝
[00:28:20.000 --> 00:28:24.000]  現在撒旦最終的結局就是敗亡
[00:28:24.000 --> 00:28:26.000]  我們又知道
[00:28:26.000 --> 00:28:30.000]  在《耀航一書》三章8節
[00:28:30.000 --> 00:28:35.000]  這裡說到耶穌基督取得得勝有三個階段
[00:28:35.000 --> 00:28:37.000]  第一個階段
[00:28:37.000 --> 00:28:40.000]  作為女人的後裔
[00:28:40.000 --> 00:28:41.000]  耶穌基督
[00:28:41.000 --> 00:28:43.000]  神的兒子
[00:28:43.000 --> 00:28:46.000]  他成就了救贖的計劃
[00:28:46.000 --> 00:28:49.000]  透過他的馴服
[00:28:49.000 --> 00:28:52.000]  全心馴服
[00:28:52.000 --> 00:28:53.000]  以至於死
[00:28:53.000 --> 00:28:55.000]  且死在十字架上
[00:28:55.000 --> 00:28:57.000]  這個行動
[00:28:57.000 --> 00:29:00.000]  讓罪的權勢
[00:29:00.000 --> 00:29:02.000]  死亡的毒鉤
[00:29:02.000 --> 00:29:04.000]  都得以粉碎
[00:29:04.000 --> 00:29:06.000]  我們每一個信耶穌的人
[00:29:06.000 --> 00:29:08.000]  不需要害怕死亡
[00:29:08.000 --> 00:29:11.000]  也脫離了罪的核制
[00:29:11.000 --> 00:29:14.000]  十字架是一個歷史性的事件
[00:29:14.000 --> 00:29:15.000]  已經發生了
[00:29:15.000 --> 00:29:18.000]  耶穌基督已經在那裡得勝
[00:29:18.000 --> 00:29:20.000]  第二個階段
[00:29:20.000 --> 00:29:24.000]  當每一個人願意真心相信耶穌基督的時候
[00:29:24.000 --> 00:29:26.000]  他罪得赦免
[00:29:26.000 --> 00:29:30.000]  並且成為上帝的兒女
[00:29:30.000 --> 00:29:32.000]  有聖靈的臨在
[00:29:32.000 --> 00:29:34.000]  得著屬天的能力
[00:29:34.000 --> 00:29:35.000]  為主作見證
[00:29:35.000 --> 00:29:38.000]  這是第二階段的勝利
[00:29:38.000 --> 00:29:40.000]  最終我們知道
[00:29:40.000 --> 00:29:41.000]  到那天
[00:29:41.000 --> 00:29:43.000]  耶穌基督榮耀君王
[00:29:43.000 --> 00:29:44.000]  我們四重復印
[00:29:44.000 --> 00:29:45.000]  再來的君王
[00:29:45.000 --> 00:29:46.000]  再來的時候
[00:29:46.000 --> 00:29:49.000]  帶來的終極的得勝
[00:29:49.000 --> 00:29:52.000]  每一個屬於上帝的人
[00:29:52.000 --> 00:29:57.000]  都與主耶穌基督一同的作王
[00:29:57.000 --> 00:30:00.000]  而撒旦和他的跟隨者
[00:30:00.000 --> 00:30:02.000]  他們永在的火壺裡
[00:30:02.000 --> 00:30:06.000]  啟小屋第20章
[00:30:06.000 --> 00:30:09.000]  第16章我們看到一幅圖畫
[00:30:09.000 --> 00:30:10.000]  是什麼圖畫呢?
[00:30:10.000 --> 00:30:14.000]  很多忠心跟從主的僕人
[00:30:14.000 --> 00:30:17.000]  保羅很欣賞、稱讚
[00:30:17.000 --> 00:30:20.000]  不過他也提醒羅馬教會要小心
[00:30:20.000 --> 00:30:24.000]  因為那些惡者會用花言巧語迷惑他們
[00:30:24.000 --> 00:30:29.000]  以致他們離開了福音的使命
[00:30:29.000 --> 00:30:30.000]  不過即使如此
[00:30:30.000 --> 00:30:31.000]  大家放心
[00:30:31.000 --> 00:30:37.000]  因為耶穌基督已經得勝
[00:30:37.000 --> 00:30:43.000]  而作為信徒
[00:30:43.000 --> 00:30:46.000]  我們如何面對現在的處境呢?
[00:30:46.000 --> 00:30:48.000]  第20節下半節
[00:30:48.000 --> 00:30:50.000]  願主耶穌基督的恩
[00:30:50.000 --> 00:30:56.000]  常和你們同在
[00:30:56.000 --> 00:30:57.000]  我們今天最需要什麼呢?
[00:30:57.000 --> 00:31:01.000]  我們需要上帝的恩典
[00:31:01.000 --> 00:31:03.000]  我們每天都要捉緊耶穌基督
[00:31:03.000 --> 00:31:05.000]  所施予的恩典
[00:31:05.000 --> 00:31:09.000]  神啊!今天我沒有了你,不行!
[00:31:09.000 --> 00:31:11.000]  我沒有了你,不行!
[00:31:11.000 --> 00:31:14.000]  今天我要實踐上帝的心意的時候
[00:31:14.000 --> 00:31:16.000]  我很需要上帝的恩典
[00:31:16.000 --> 00:31:20.000]  你每天都要不斷向我施恩
[00:31:20.000 --> 00:31:23.000]  以致我能夠如何面對
[00:31:23.000 --> 00:31:26.000]  不單是我生命的處境
[00:31:26.000 --> 00:31:29.000]  身體病患、工作壓力、兒女的成長
[00:31:29.000 --> 00:31:30.000]  不單是這些
[00:31:30.000 --> 00:31:33.000]  並且我要如何因著你的恩典
[00:31:33.000 --> 00:31:36.000]  因著你的激勵、感動
[00:31:36.000 --> 00:31:41.000]  我願意去服侍和見證
[00:31:41.000 --> 00:31:44.000]  耶穌基督的自己
[00:31:44.000 --> 00:31:47.000]  每天都需要上帝的恩典
[00:31:47.000 --> 00:31:55.000]  在黃錫英老師的最後的目者出來分享
[00:31:55.000 --> 00:31:57.000]  他作總結
[00:31:57.000 --> 00:32:02.000]  他的總結引用啟示六十四章十三節
[00:32:02.000 --> 00:32:06.000]  他說在主裡面的人死了是有福的
[00:32:06.000 --> 00:32:10.000]  在主裡面死了的人是有福的
[00:32:10.000 --> 00:32:11.000]  為什麼有福呢?
[00:32:11.000 --> 00:32:14.000]  他們不單止失去了地上的奴婦
[00:32:14.000 --> 00:32:19.000]  並且做工的果效也跟隨著他們
[00:32:19.000 --> 00:32:23.000]  我覺得很美麗
[00:32:23.000 --> 00:32:29.000]  黃錫英老師一生很勤力、很有魄力
[00:32:29.000 --> 00:32:32.000]  很有魅力、有凝聚力、有生命力
[00:32:32.000 --> 00:32:37.000]  他不斷為神學教育付出
[00:32:37.000 --> 00:32:40.000]  很關心我們
[00:32:40.000 --> 00:32:44.000]  我曾經到過黃錫英老師的家
[00:32:44.000 --> 00:32:46.000]  他也接待過我們去吃飯
[00:32:46.000 --> 00:32:49.000]  很關心我們每一個後輩
[00:32:49.000 --> 00:32:51.000]  在當中我們會看到
[00:32:51.000 --> 00:32:54.000]  黃錫英老師只是在眾多生命中
[00:32:54.000 --> 00:32:57.000]  雲彩般的見證人之中的其中一個
[00:32:57.000 --> 00:33:00.000]  其實當我們現今活著的時候
[00:33:00.000 --> 00:33:01.000]  我們有很好的思想
[00:33:01.000 --> 00:33:04.000]  我們有一天會失去地上的奴婦
[00:33:04.000 --> 00:33:07.000]  但我們更加心願地在地上的
[00:33:07.000 --> 00:33:10.000]  工作的果效都陪伴著我們
[00:33:10.000 --> 00:33:12.000]  我們地上工作的果效
[00:33:12.000 --> 00:33:13.000]  我們怎樣為主而活
[00:33:13.000 --> 00:33:16.000]  我們怎樣好好地去見證神
[00:33:16.000 --> 00:33:19.000]  都求主兼額我們所作的功
[00:33:19.000 --> 00:33:22.000]  都叫我們有一天到祂跟前的時候
[00:33:22.000 --> 00:33:27.000]  祂會說:你是有良善、有忠心的僕人
[00:33:27.000 --> 00:33:30.000]  來吧!一起跟我坐直
[00:33:30.000 --> 00:33:32.000]  歡喜快樂!
[00:33:32.000 --> 00:33:36.000]  求主幫助!養為同心的祈禱!

