
[00:00:00.000 --> 00:00:05.000]  天上的主,我們同心敬拜祢
[00:21:01.000 --> 00:21:06.000]  把流浪的窮困人接到你的家裡
[00:21:06.000 --> 00:21:11.000]  見到赤身露體的吸他衣服的敝體
[00:21:11.000 --> 00:21:16.000]  不可逃避自己的骨肉而不互恤嗎?」
[00:21:16.000 --> 00:21:18.000]  神所揀選的禁食
[00:21:18.000 --> 00:21:23.000]  是要你將你所有的和別人分享
[00:21:23.000 --> 00:21:28.000]  無論是食物 或是這裡所說的居所
[00:21:28.000 --> 00:21:32.000]  或是說你自己的衣服
[00:21:32.000 --> 00:21:37.000]  你自己所有的 能夠和別人分享
[00:21:37.000 --> 00:21:40.000]  有些情況可能你未必做到
[00:21:40.000 --> 00:21:44.000]  但你總有一些是你能夠分享出去的
[00:21:44.000 --> 00:21:46.000]  這裡聖經所說的十道
[00:21:46.000 --> 00:21:48.000]  它說你要去留意他們的需要
[00:21:48.000 --> 00:21:50.000]  特別是聖經第七節最後說
[00:21:50.000 --> 00:21:54.000]  「不可逃避自己的骨肉而不互恤」
[00:21:54.000 --> 00:21:59.000]  你的骨肉這裡不是說一定是你的家人 親人
[00:21:59.000 --> 00:22:02.000]  是說你的鄰舍 你身邊的人
[00:22:02.000 --> 00:22:05.000]  聖經用骨肉去描寫他們
[00:22:05.000 --> 00:22:08.000]  當他們是一種骨肉的關係
[00:22:08.000 --> 00:22:12.000]  不要逃避 不理會他們的事情
[00:22:12.000 --> 00:22:15.000]  或是說不要視而不見
[00:22:15.000 --> 00:22:17.000]  正是這個聖經的意思
[00:22:17.000 --> 00:22:22.000]  要去留意 去顧恤他們的需要
[00:22:22.000 --> 00:22:25.000]  當我自己讀這段經文的時候
[00:22:25.000 --> 00:22:29.000]  我自己心裏面都有很多的反省
[00:22:29.000 --> 00:22:34.000]  我都會覺得自己是做得很少
[00:22:34.000 --> 00:22:36.000]  我都是這樣鼓勵自己
[00:22:36.000 --> 00:22:38.000]  亦都鼓勵弟兄姊妹
[00:22:38.000 --> 00:22:39.000]  我們真的留意
[00:22:39.000 --> 00:22:44.000]  怎樣來和別人分享你所有的
[00:22:44.000 --> 00:22:46.000]  我都想很多我們中間的弟兄姊妹
[00:22:46.000 --> 00:22:49.000]  他們有很好的見證 都鼓勵著我的心
[00:22:49.000 --> 00:22:50.000]  我見到有很多弟兄姊妹
[00:22:50.000 --> 00:22:53.000]  他們參與了在我們家庭服務中心裏面的
[00:22:53.000 --> 00:22:55.000]  很多的服事工作
[00:22:55.000 --> 00:23:00.000]  亦都幫助我們分堂 恩樂堂
[00:23:00.000 --> 00:23:03.000]  一些糧倉的服事
[00:23:03.000 --> 00:23:06.000]  幫助關心探訪一些基層的朋友
[00:23:06.000 --> 00:23:08.000]  他們來拿食物的時候
[00:23:08.000 --> 00:23:12.000]  亦都關心他們 和他們聊天 分享食物
[00:23:12.000 --> 00:23:14.000]  我聽到他們告訴我
[00:23:14.000 --> 00:23:17.000]  很開心見到一些基層的朋友
[00:23:17.000 --> 00:23:18.000]  他們來到的時候
[00:23:18.000 --> 00:23:21.000]  他們是很愁眉苦臉的
[00:23:21.000 --> 00:23:23.000]  但他們後來就說
[00:23:23.000 --> 00:23:26.000]  很感謝你們接納我們
[00:23:26.000 --> 00:23:28.000]  當我們是人
[00:23:28.000 --> 00:23:32.000]  他說比你給食物我們更加重要
[00:23:32.000 --> 00:23:35.000]  然後見到一些基層的朋友
[00:23:35.000 --> 00:23:37.000]  後來他們信了主
[00:23:37.000 --> 00:23:40.000]  有部分信了主 回到教會
[00:23:40.000 --> 00:23:42.000]  他們整個不同了
[00:23:42.000 --> 00:23:43.000]  他們參與了服事
[00:23:43.000 --> 00:23:46.000]  他們開心了很多
[00:23:46.000 --> 00:23:49.000]  見到他們有很大的轉變
[00:23:49.000 --> 00:23:50.000]  但背後我知道
[00:23:50.000 --> 00:23:53.000]  是因為有弟兄姊妹一直關心他們
[00:23:53.000 --> 00:23:56.000]  和他們分享自己所有的
[00:23:56.000 --> 00:23:59.000]  有些未必能夠做到即時的服事
[00:23:59.000 --> 00:24:02.000]  他們就特別買一些食物給糧倉
[00:24:02.000 --> 00:24:05.000]  來轉送給他們
[00:24:05.000 --> 00:24:06.000]  我想回想一件事情
[00:24:06.000 --> 00:24:10.000]  我有一次機會去探訪一些基層的朋友
[00:24:10.000 --> 00:24:12.000]  我沒有很多機會
[00:24:12.000 --> 00:24:13.000]  但那次我去的時候
[00:24:13.000 --> 00:24:15.000]  他們有一種很深刻的感受
[00:24:15.000 --> 00:24:19.000]  就是去到一個都是劏房
[00:24:19.000 --> 00:24:20.000]  去到劏房的地方
[00:24:20.000 --> 00:24:22.000]  一位中年男士獨居
[00:24:22.000 --> 00:24:24.000]  在那個房間
[00:24:24.000 --> 00:24:25.000]  很小的地方
[00:24:25.000 --> 00:24:26.000]  進去的時候
[00:24:26.000 --> 00:24:29.000]  真的要摺起身體
[00:24:29.000 --> 00:24:31.000]  他才可以關上門
[00:24:31.000 --> 00:24:32.000]  他很不好意思
[00:24:32.000 --> 00:24:35.000]  他說沒有椅子讓你們坐
[00:24:35.000 --> 00:24:37.000]  真的一張椅子都沒有
[00:24:37.000 --> 00:24:40.000]  我們就站在那裡和他聊天
[00:24:40.000 --> 00:24:42.000]  在聊天的時候
[00:24:42.000 --> 00:24:43.000]  我看到這樣的地方
[00:24:43.000 --> 00:24:45.000]  當然沒有廚房
[00:24:45.000 --> 00:24:47.000]  他怎樣吃東西呢?
[00:24:47.000 --> 00:24:51.000]  我看到有一個小的電飯煲
[00:24:51.000 --> 00:24:55.000]  在一張小椅子上
[00:24:55.000 --> 00:24:57.000]  我就問他
[00:24:57.000 --> 00:25:01.000]  你自己煮食嗎?
[00:25:01.000 --> 00:25:05.000]  但是他的回答令我很驚訝
[00:25:05.000 --> 00:25:07.000]  他說煮食?
[00:25:07.000 --> 00:25:11.000]  我不敢用那個電飯煲了
[00:25:11.000 --> 00:25:15.000]  我給不起電費
[00:25:15.000 --> 00:25:18.000]  突然間我發現有一些情況
[00:25:18.000 --> 00:25:21.000]  就是因為給不起電費
[00:25:21.000 --> 00:25:25.000]  電飯煲都不可以用
[00:25:25.000 --> 00:25:30.000]  當然他其實兩餐都很難維持
[00:25:30.000 --> 00:25:34.000]  在生活上很大的缺乏
[00:25:34.000 --> 00:25:36.000]  有時候看到這些情況
[00:25:36.000 --> 00:25:39.000]  真的體會到有很多人
[00:25:39.000 --> 00:25:43.000]  在飢餓和貧困當中
[00:25:43.000 --> 00:25:48.000]  每一天很艱難地生活
[00:25:48.000 --> 00:25:50.000]  上帝喜悅我們
[00:25:50.000 --> 00:25:54.000]  你都去和他們分享
[00:25:54.000 --> 00:25:56.000]  亦都吩咐我們
[00:25:56.000 --> 00:25:58.000]  如果你敬畏神
[00:25:58.000 --> 00:26:01.000]  你就有所行動
[00:26:01.000 --> 00:26:04.000]  或者我們未必回應到所有的需要
[00:26:04.000 --> 00:26:06.000]  有很多不同的需要
[00:26:06.000 --> 00:26:09.000]  但我們都給予鼓勵
[00:26:09.000 --> 00:26:12.000]  我們做少少
[00:26:12.000 --> 00:26:15.000]  做多少少
[00:26:15.000 --> 00:26:16.000]  或者你很忙
[00:26:16.000 --> 00:26:20.000]  沒有機會關心這些事情
[00:26:20.000 --> 00:26:24.000]  但你做少少
[00:26:24.000 --> 00:26:26.000]  開始做少少
[00:26:26.000 --> 00:26:29.000]  或者神都會一直幫助我們
[00:26:29.000 --> 00:26:31.000]  感動我們
[00:26:31.000 --> 00:26:35.000]  繼續去做我們可以做的事情
[00:26:35.000 --> 00:26:37.000]  但聖經所說
[00:26:37.000 --> 00:26:43.000]  真正的敬虔是有具體的行動
[00:26:43.000 --> 00:26:44.000]  我們再讀下去
[00:26:44.000 --> 00:26:47.000]  聖經裏面第八節再說
[00:26:47.000 --> 00:26:50.000]  聖經提到很多真實的敬虔的表現
[00:26:50.000 --> 00:26:53.000]  然後第八節到第十二節
[00:26:53.000 --> 00:26:56.000]  很長的篇幅一路講述到
[00:26:56.000 --> 00:27:00.000]  上帝要賜福給那種行事敬虔的人
[00:27:00.000 --> 00:27:01.000]  第八節說
[00:27:01.000 --> 00:27:05.000]  這樣你的光就必突然發出將黎明的曙光
[00:27:05.000 --> 00:27:08.000]  你的傷口就必快快復原
[00:27:08.000 --> 00:27:11.000]  你的公義就必行在你前面
[00:27:11.000 --> 00:27:14.000]  耶和華的榮耀要作你的後臀
[00:27:14.000 --> 00:27:15.000]  聖經說到
[00:27:15.000 --> 00:27:17.000]  你的光可以理解為神
[00:27:17.000 --> 00:27:18.000]  救恩的光
[00:27:18.000 --> 00:27:21.000]  是突然照耀在你的生命裏面
[00:27:21.000 --> 00:27:24.000]  你的身體蒙受神的保守
[00:27:24.000 --> 00:27:25.000]  得到復原
[00:27:25.000 --> 00:27:26.000]  下面說
[00:27:26.000 --> 00:27:29.000]  你的公義或者耶和華的榮耀
[00:27:29.000 --> 00:27:34.000]  可以體為是神自己指向上帝
[00:27:34.000 --> 00:27:36.000]  祂的恩典在你前面
[00:27:36.000 --> 00:27:39.000]  在你後面保障著你
[00:27:39.000 --> 00:27:41.000]  環繞著你
[00:27:41.000 --> 00:27:43.000]  叫你蒙看顧
[00:27:43.000 --> 00:27:45.000]  然後下面第九節說
[00:27:45.000 --> 00:27:46.000]  當你祈禱的時候
[00:27:46.000 --> 00:27:48.000]  神聽你的祈禱
[00:27:48.000 --> 00:27:50.000]  賜福給你
[00:27:50.000 --> 00:27:52.000]  一路這樣說
[00:27:52.000 --> 00:27:55.000]  各位頂尖的朋友不要誤會
[00:27:55.000 --> 00:27:57.000]  不是神要和我們交換
[00:27:57.000 --> 00:27:59.000]  你乖乖地
[00:27:59.000 --> 00:28:01.000]  我就給你多些祝福
[00:28:01.000 --> 00:28:03.000]  不是
[00:28:03.000 --> 00:28:08.000]  上帝其實一直想將各樣的恩惠賜給我們
[00:28:08.000 --> 00:28:13.000]  但是何時我們不願意聽從神的話
[00:28:13.000 --> 00:28:17.000]  好像封閉了心靈的窗口
[00:28:17.000 --> 00:28:20.000]  神也不能夠注入祂的恩典
[00:28:20.000 --> 00:28:24.000]  好像我們在一個幽暗的地方
[00:28:24.000 --> 00:28:28.000]  除非我們走出太陽光之下
[00:28:28.000 --> 00:28:33.000]  我們才會經歷陽光給我們的祝福
[00:28:33.000 --> 00:28:36.000]  給我們的照耀
[00:28:36.000 --> 00:28:38.000]  聖經描述
[00:28:38.000 --> 00:28:42.000]  上帝會賜恩給那些恩待人的人
[00:28:42.000 --> 00:28:45.000]  是因為人聽從神的話的時候
[00:28:45.000 --> 00:28:48.000]  神的恩惠就豐富的臨到
[00:28:48.000 --> 00:28:50.000]  下面的經文繼續講述
[00:28:50.000 --> 00:28:52.000]  神的恩惠是怎樣臨到
[00:28:52.000 --> 00:28:57.000]  你會一直看到神自己那種渴慕
[00:28:57.000 --> 00:29:00.000]  祂想向我們施恩
[00:29:00.000 --> 00:29:05.000]  第一次每次我們讀這段經文
[00:29:05.000 --> 00:29:11.000]  我們都是真的向神求恩
[00:29:11.000 --> 00:29:13.000]  求神給我們不好
[00:29:13.000 --> 00:29:17.000]  只是有外在宗教的生活
[00:29:17.000 --> 00:29:20.000]  敬虔的一種外表
[00:29:20.000 --> 00:29:25.000]  而是求神給我們真實的那種內心的力量
[00:29:25.000 --> 00:29:30.000]  是有意識的 是刻意的去行出來
[00:29:30.000 --> 00:29:34.000]  以致我們真的能夠活出那種敬虔
[00:29:34.000 --> 00:29:37.000]  也可以得神的喜悅
[00:29:37.000 --> 00:29:40.000]  我們一起努力吧
[00:29:40.000 --> 00:29:42.000]  谢谢观看 下集再见

