
[00:00:00.000 --> 00:00:03.920]  我們來到聖經第一記第34章的經文
[00:18:10.000 --> 00:18:11.000]  聖經提到
[00:18:11.000 --> 00:18:14.000]  這些罪是神會監察著的
[00:18:14.000 --> 00:18:18.000]  因此所以你讀《下帝臣納約》的時候就清楚說
[00:18:18.000 --> 00:18:20.000]  剛才你讀到第十一節
[00:18:20.000 --> 00:18:24.000]  「我今天所吩咐你們的,無要遵守」
[00:18:24.000 --> 00:18:27.000]  你要小心聽從我的說話
[00:18:27.000 --> 00:18:29.000]  然後第十二節跟著說
[00:18:29.000 --> 00:18:33.000]  「我將顯大能叫你們去到應許地的時候
[00:18:33.000 --> 00:18:37.000]  你要小心不要和當地的居民納約
[00:18:37.000 --> 00:18:41.000]  要小心不要被他們的偶像吸引了你」
[00:18:41.000 --> 00:18:43.000]  然後下帝在十五、十六節說
[00:18:43.000 --> 00:18:48.000]  「如果有人邀請你去拜祭他們的假神
[00:18:48.000 --> 00:18:52.000]  要小心免得你遷就了那個情面
[00:18:52.000 --> 00:18:56.000]  去吃他們的祭物和他們一起拜假神
[00:18:56.000 --> 00:18:59.000]  而跌入這些網絡裏面
[00:18:59.000 --> 00:19:04.000]  今天你和我進入了神給我們的生命裏面
[00:19:04.000 --> 00:19:08.000]  或者我們也可以說進入了神給我們的迦南地
[00:19:08.000 --> 00:19:14.000]  但是在這個迦南地裏面仍然有很多世界的事情
[00:19:14.000 --> 00:19:18.000]  有時候會出現來試探我們
[00:19:18.000 --> 00:19:22.000]  我想回到另一位的姐妹
[00:19:22.000 --> 00:19:24.000]  這位姐妹她本身我簡單說
[00:19:24.000 --> 00:19:27.000]  她自小讀書很好
[00:19:27.000 --> 00:19:31.000]  而且她在教會裏面都很願意追求成長
[00:19:31.000 --> 00:19:34.000]  後來去了北美讀書
[00:19:34.000 --> 00:19:37.000]  當她在那裏讀書的時候成績非常之好
[00:19:37.000 --> 00:19:39.000]  她很善社交
[00:19:39.000 --> 00:19:40.000]  很多人歡喜她
[00:19:40.000 --> 00:19:42.000]  很多人追求她
[00:19:42.000 --> 00:19:45.000]  突然間她發覺在她前面好像多姿多彩
[00:19:45.000 --> 00:19:47.000]  很多東西吸引她
[00:19:47.000 --> 00:19:50.000]  後來她畢業之後找了一份非常好的工作
[00:19:50.000 --> 00:19:52.000]  而且不斷地晉升
[00:19:52.000 --> 00:19:54.000]  很有前途
[00:19:54.000 --> 00:19:55.000]  但是就在這個時候
[00:19:55.000 --> 00:19:57.000]  當她發覺很多東西吸引她的時候
[00:19:57.000 --> 00:19:59.000]  突然間她覺得
[00:19:59.000 --> 00:20:02.000]  我都不一定來到她的教會
[00:20:02.000 --> 00:20:05.000]  她後來就離開了教會
[00:20:05.000 --> 00:20:06.000]  離開了神
[00:20:06.000 --> 00:20:08.000]  在那些日子裏面
[00:20:08.000 --> 00:20:13.000]  她自己開始有一個很不同的人生
[00:20:13.000 --> 00:20:17.000]  但是開始見到這位姐妹
[00:20:17.000 --> 00:20:20.000]  她的生命改變了
[00:20:20.000 --> 00:20:24.000]  她的人生的路轉向了
[00:20:24.000 --> 00:20:26.000]  其他事我不詳細說
[00:20:26.000 --> 00:20:29.000]  但是想起有很多不同的頂姐妹
[00:20:29.000 --> 00:20:32.000]  我們在我們的人生的路上
[00:20:32.000 --> 00:20:33.000]  有時候都會面對著
[00:20:33.000 --> 00:20:36.000]  在我們環境上出現一些事情
[00:20:36.000 --> 00:20:38.000]  突然間將我們的心吸引了
[00:20:38.000 --> 00:20:41.000]  轉而去聽從其他
[00:20:41.000 --> 00:20:44.000]  而不去聽從上帝
[00:20:44.000 --> 00:20:46.000]  聖經在這個時候
[00:20:46.000 --> 00:20:48.000]  勉勵我們要小心
[00:20:48.000 --> 00:20:50.000]  有些事情的時候
[00:20:50.000 --> 00:20:52.000]  要快快地遠離
[00:20:52.000 --> 00:20:55.000]  免得你落在陷阱裏面
[00:20:55.000 --> 00:20:58.000]  因為上帝是既邪的上帝
[00:20:58.000 --> 00:20:59.000]  你再留意聖經
[00:20:59.000 --> 00:21:02.000]  在剛才我們都看過的第十四節
[00:21:02.000 --> 00:21:05.000]  聖經裏面講述到
[00:21:05.000 --> 00:21:08.000]  你們不可以敬拜別的神
[00:21:08.000 --> 00:21:11.000]  因為耶和華是既邪的神
[00:21:11.000 --> 00:21:13.000]  祂名為既邪者
[00:21:13.000 --> 00:21:15.000]  因為既邪的上帝
[00:21:15.000 --> 00:21:20.000]  不是說祂好像不能夠接受
[00:21:20.000 --> 00:21:26.000]  我們有其他人的幫助、吸引
[00:21:26.000 --> 00:21:29.000]  好像祂很小器
[00:21:29.000 --> 00:21:31.000]  大家明白聖經說到既邪的時候
[00:21:31.000 --> 00:21:33.000]  是用人所能夠明白的情緒
[00:21:33.000 --> 00:21:35.000]  去描寫上帝
[00:21:35.000 --> 00:21:37.000]  因為上帝
[00:21:37.000 --> 00:21:38.000]  祂喜愛公義
[00:21:38.000 --> 00:21:40.000]  祂恨惡罪惡
[00:21:40.000 --> 00:21:42.000]  聖經說祂與我們納約
[00:21:42.000 --> 00:21:45.000]  祂毀身愛我們
[00:21:45.000 --> 00:21:47.000]  因此祂是不會接受
[00:21:47.000 --> 00:21:51.000]  我們有第三者
[00:21:51.000 --> 00:21:53.000]  祂不會接受
[00:21:53.000 --> 00:21:57.000]  我們的心偏向了其他的偶像
[00:21:57.000 --> 00:21:59.000]  因為祂的愛
[00:21:59.000 --> 00:22:02.000]  知道何時我們偏向其他
[00:22:02.000 --> 00:22:05.000]  我們會失去真正的祝福
[00:22:05.000 --> 00:22:07.000]  因此在愛當中
[00:22:07.000 --> 00:22:09.000]  祂既邪
[00:22:09.000 --> 00:22:14.000]  祂不願意我們因此轉向其他
[00:22:14.000 --> 00:22:17.000]  而既邪很多時候連繫到神的怒氣
[00:22:17.000 --> 00:22:19.000]  聖經說到神的發怒
[00:22:19.000 --> 00:22:21.000]  剛才我們說祂不輕易發怒
[00:22:21.000 --> 00:22:25.000]  但有些時候當人的心不願意改變的時候
[00:22:25.000 --> 00:22:28.000]  神就說祂會發怒
[00:22:28.000 --> 00:22:31.000]  在既邪的表達中
[00:22:31.000 --> 00:22:36.000]  讓人要承受的刑罰
[00:22:36.000 --> 00:22:38.000]  因此你會發覺當聖經說到
[00:22:38.000 --> 00:22:40.000]  神是慈愛的上帝
[00:22:40.000 --> 00:22:42.000]  沒有因為誠實的時候
[00:22:42.000 --> 00:22:44.000]  聖經同時說這件事情
[00:22:44.000 --> 00:22:46.000]  你們要留意
[00:22:46.000 --> 00:22:51.000]  上帝仍然是審判罪惡的上帝
[00:22:51.000 --> 00:22:53.000]  我們今天讀一段說話
[00:22:53.000 --> 00:22:57.000]  也是主持一種對我們宣告
[00:22:57.000 --> 00:22:59.000]  因此弟兄姊妹
[00:22:59.000 --> 00:23:01.000]  牢牢地記住
[00:23:01.000 --> 00:23:05.000]  在你人生遇到不同的事情的時候
[00:23:05.000 --> 00:23:09.000]  你相信倚靠神的慈愛
[00:23:09.000 --> 00:23:12.000]  放膽面對自己有的軟弱
[00:23:12.000 --> 00:23:15.000]  神一定有恩典幫助你
[00:23:15.000 --> 00:23:18.000]  能夠可以走回恩典的路
[00:23:18.000 --> 00:23:20.000]  但同時在過程裏面
[00:23:20.000 --> 00:23:22.000]  保守著一份敬畏的心
[00:23:22.000 --> 00:23:24.000]  你知道上帝仍然是
[00:23:24.000 --> 00:23:27.000]  那位公義誠實的上帝
[00:23:27.000 --> 00:23:29.000]  保守自己
[00:23:29.000 --> 00:23:31.000]  遠離那些邪惡
[00:23:31.000 --> 00:23:33.000]  遵守神的話
[00:23:33.000 --> 00:23:37.000]  以致你能夠常在神的愛當中
[00:23:37.000 --> 00:23:39.000]  弟兄姊妹我們一齊再來祈禱

