
[00:00:00.000 --> 00:00:03.120]  那就…隱然就是這樣的
[00:18:12.440 --> 00:18:13.440]  束上
[00:18:13.440 --> 00:18:17.440]  然後帶你去很不願意去的地方
[00:18:17.440 --> 00:18:19.440]  原來是在說
[00:18:19.440 --> 00:18:20.440]  彼得說
[00:18:20.440 --> 00:18:23.440]  耶穌在說彼得怎樣死去榮耀神
[00:18:23.440 --> 00:18:29.440]  彼得聽了耶穌的邀請
[00:18:29.440 --> 00:18:31.440]  再次來跟從他的時候
[00:18:31.440 --> 00:18:34.440]  他有沒有去跟從耶穌呢
[00:18:34.440 --> 00:18:37.440]  答案是有的
[00:18:37.440 --> 00:18:39.440]  因為在史頓傳我們看到
[00:18:39.440 --> 00:18:41.440]  彼得一個愚夫
[00:18:41.440 --> 00:18:43.440]  沒有什麼學問的
[00:18:43.440 --> 00:18:46.440]  大有膽量站在祭司
[00:18:46.440 --> 00:18:49.440]  民事眾人面前
[00:18:49.440 --> 00:18:52.440]  見證耶穌是基督
[00:18:52.440 --> 00:18:53.440]  就是那個受苦
[00:18:53.440 --> 00:18:54.440]  被釘十字架
[00:18:54.440 --> 00:18:56.440]  但又是復活的主
[00:18:56.440 --> 00:18:57.440]  是不是
[00:18:59.440 --> 00:19:00.440]  計算代價
[00:19:00.440 --> 00:19:01.440]  想清楚
[00:19:01.440 --> 00:19:03.440]  我願意背負十字架
[00:19:03.440 --> 00:19:06.440]  是需要勇氣
[00:19:06.440 --> 00:19:10.440]  是需要有神的能力幫助
[00:19:10.440 --> 00:19:12.440]  所以史頓傳第一章第二章
[00:19:12.440 --> 00:19:13.440]  說聖靈的臨在
[00:19:13.440 --> 00:19:14.440]  是有原因的
[00:19:14.440 --> 00:19:18.440]  彼得知道自己太軟弱
[00:19:18.440 --> 00:19:21.440]  因為他三次在火堆的跟前
[00:19:21.440 --> 00:19:22.440]  跟屎女說
[00:19:22.440 --> 00:19:24.440]  我不認識耶穌
[00:19:24.440 --> 00:19:26.440]  我不認識祂
[00:19:26.440 --> 00:19:27.440]  在我們人生的旅途當中
[00:19:27.440 --> 00:19:28.440]  我們信仰旅途當中
[00:19:28.440 --> 00:19:31.440]  我們可以一次又一次又一次
[00:19:31.440 --> 00:19:33.440]  不認耶穌是基督
[00:19:33.440 --> 00:19:34.440]  過著自己的生活
[00:19:34.440 --> 00:19:36.440]  討好自己
[00:19:36.440 --> 00:19:39.440]  按著自己的心意而行
[00:19:39.440 --> 00:19:44.440]  早前有個知識體跟他說
[00:19:44.440 --> 00:19:46.440]  現在這個世代的人
[00:19:46.440 --> 00:19:48.440]  拍拖是怎樣拍拖的
[00:19:48.440 --> 00:19:49.440]  是不是
[00:19:49.440 --> 00:19:52.440]  大家知道聖經的教導
[00:19:52.440 --> 00:19:54.440]  但為什麼可以
[00:19:54.440 --> 00:19:57.440]  跟一些未信的人拍拖
[00:19:57.440 --> 00:20:00.440]  為什麼會這樣
[00:20:00.440 --> 00:20:03.440]  你明知聖經不是這樣教導的
[00:20:03.440 --> 00:20:05.440]  為什麼仍然要選擇這條路
[00:20:05.440 --> 00:20:06.440]  是不是覺得
[00:20:06.440 --> 00:20:07.440]  我跟他拍拖
[00:20:07.440 --> 00:20:08.440]  希望帶一個未信的人
[00:20:08.440 --> 00:20:10.440]  去信耶穌也好
[00:20:10.440 --> 00:20:12.440]  是不是有這樣的期盼
[00:20:12.440 --> 00:20:14.440]  但你又知道
[00:20:14.440 --> 00:20:15.440]  一個人信耶穌
[00:20:15.440 --> 00:20:16.440]  是聖靈的工作
[00:20:16.440 --> 00:20:18.440]  那你怎樣去操控聖靈
[00:20:18.440 --> 00:20:20.440]  讓這個人去信耶穌
[00:20:20.440 --> 00:20:21.440]  你明白嗎
[00:20:21.440 --> 00:20:23.440]  這個知識體跟我說的時候
[00:20:23.440 --> 00:20:25.440]  我也明白他的掙扎
[00:20:25.440 --> 00:20:27.440]  是呀
[00:20:27.440 --> 00:20:28.440]  真的
[00:20:28.440 --> 00:20:30.440]  很多人都是按著自己的心意
[00:20:30.440 --> 00:20:33.440]  不是按著聖經的心意而行
[00:20:33.440 --> 00:20:35.440]  如果真的認認真真地
[00:20:35.440 --> 00:20:36.440]  打開聖經
[00:20:36.440 --> 00:20:38.440]  去看著聖經去過活的時候
[00:20:38.440 --> 00:20:40.440]  你要付出代價
[00:20:40.440 --> 00:20:42.440]  是艱難的
[00:20:42.440 --> 00:20:44.440]  是很有挑戰性的
[00:20:44.440 --> 00:20:45.440]  不過
[00:20:45.440 --> 00:20:48.440]  神一定與你同在
[00:20:48.440 --> 00:20:50.440]  是不是
[00:20:50.440 --> 00:20:53.440]  這是第一我們去思想的
[00:20:53.440 --> 00:20:55.440]  聖經說就世界而言
[00:20:55.440 --> 00:20:56.440]  不過我說
[00:20:56.440 --> 00:20:58.440]  這個十字架對我來說
[00:20:58.440 --> 00:21:01.440]  世界已經釘在十字架上
[00:21:01.440 --> 00:21:02.440]  就世界而言
[00:21:02.440 --> 00:21:04.440]  我已經釘在十字架上
[00:21:04.440 --> 00:21:06.440]  不過我想說
[00:21:06.440 --> 00:21:08.440]  現在活著的不再是我
[00:21:08.440 --> 00:21:10.440]  乃是基督在我裡面活著
[00:21:10.440 --> 00:21:13.440]  世界很吸引的
[00:21:13.440 --> 00:21:14.440]  頂姐妹
[00:21:14.440 --> 00:21:15.440]  世界有很多東西
[00:21:15.440 --> 00:21:16.440]  帶來很多便利
[00:21:16.440 --> 00:21:17.440]  帶來很多
[00:21:17.440 --> 00:21:19.440]  我們可以去
[00:21:19.440 --> 00:21:21.440]  走一條捷徑
[00:21:21.440 --> 00:21:23.440]  很快達到我們的目的
[00:21:23.440 --> 00:21:26.440]  但這些不是按著上帝的心意而行
[00:21:26.440 --> 00:21:28.440]  不是
[00:21:28.440 --> 00:21:29.440]  我們要想想
[00:21:29.440 --> 00:21:30.440]  生命是一回事
[00:21:30.440 --> 00:21:32.440]  是在走自己的路
[00:21:32.440 --> 00:21:36.440]  還是在走上帝呼召我們背十字架的路
[00:21:36.440 --> 00:21:37.440]  好不好
[00:21:37.440 --> 00:21:39.440]  這是我們值得去想的
[00:21:39.440 --> 00:21:41.440]  第二
[00:21:41.440 --> 00:21:43.440]  說生命
[00:21:43.440 --> 00:21:44.440]  為耶穌而活
[00:21:44.440 --> 00:21:46.440]  說生命
[00:21:46.440 --> 00:21:48.440]  在哥羅西書中說
[00:21:48.440 --> 00:21:51.440]  如果你真的信靠耶穌
[00:21:51.440 --> 00:21:52.440]  和基督在一起的時候
[00:21:52.440 --> 00:21:54.440]  有關係的時候
[00:21:54.440 --> 00:21:57.440]  你應當思念上面的事
[00:21:57.440 --> 00:21:59.440]  思念
[00:21:59.440 --> 00:22:01.440]  追尋
[00:22:01.440 --> 00:22:02.440]  追求
[00:22:02.440 --> 00:22:04.440]  要求
[00:22:04.440 --> 00:22:05.440]  要去找
[00:22:05.440 --> 00:22:07.440]  好像一個寶藏
[00:22:07.440 --> 00:22:10.440]  耶穌基督在馬達福音第十三章
[00:22:10.440 --> 00:22:12.440]  有個人去到田地
[00:22:12.440 --> 00:22:13.440]  發現了一個寶藏
[00:22:13.440 --> 00:22:15.440]  那他怎樣
[00:22:15.440 --> 00:22:18.440]  變賣了一切所有的
[00:22:18.440 --> 00:22:20.440]  開開心心地
[00:22:20.440 --> 00:22:22.440]  拿這個寶藏
[00:22:22.440 --> 00:22:25.440]  耶穌基督就是我們生命之寶
[00:22:25.440 --> 00:22:27.440]  你會不會
[00:22:27.440 --> 00:22:29.440]  放下你的東西
[00:22:29.440 --> 00:22:30.440]  一些東西
[00:22:30.440 --> 00:22:31.440]  不知道是什麼
[00:22:31.440 --> 00:22:32.440]  一些
[00:22:32.440 --> 00:22:33.440]  打機的時間
[00:22:33.440 --> 00:22:34.440]  看韓劇的時間
[00:22:34.440 --> 00:22:35.440]  我不知道
[00:22:35.440 --> 00:22:36.440]  追求
[00:22:36.440 --> 00:22:38.440]  找到耶穌基督
[00:22:44.440 --> 00:22:46.440]  一點都不容易
[00:22:46.440 --> 00:22:49.440]  我們要這樣做一個選擇
[00:22:49.440 --> 00:22:51.440]  一點都不容易
[00:22:51.440 --> 00:22:53.440]  我們既然蒙憐憫
[00:22:53.440 --> 00:22:54.440]  受擾者即憤
[00:22:54.440 --> 00:22:55.440]  就不喪膽
[00:22:55.440 --> 00:22:59.440]  乃將那些暗煤可恥的事丟棄了
[00:22:59.440 --> 00:23:00.440]  不行詭詐
[00:23:00.440 --> 00:23:01.440]  不謀講神的道
[00:23:01.440 --> 00:23:04.440]  只將真理表明出來
[00:23:04.440 --> 00:23:06.440]  如果
[00:23:06.440 --> 00:23:09.440]  我們所傳的福音
[00:23:12.440 --> 00:23:13.440]  啊
[00:23:13.440 --> 00:23:14.440]  OK
[00:23:14.440 --> 00:23:18.440]  如果我們的福音被
[00:23:18.440 --> 00:23:21.440]  如果我們的福音
[00:23:21.440 --> 00:23:23.440]  我想背聖經給大家聽
[00:23:23.440 --> 00:23:24.440]  你知道的
[00:23:24.440 --> 00:23:27.440]  背不到也不關我的聖人工作
[00:23:27.440 --> 00:23:29.440]  如果我們的福音
[00:23:29.440 --> 00:23:31.440]  沒有
[00:23:31.440 --> 00:23:36.440]  不要緊的
[00:23:36.440 --> 00:23:37.440]  就是
[00:23:37.440 --> 00:23:40.440]  不如我背下段吧
[00:23:40.440 --> 00:23:41.440]  背不到上段不要緊的
[00:23:41.440 --> 00:23:43.440]  背不到上段不要緊的
[00:23:43.440 --> 00:23:44.440]  好
[00:23:44.440 --> 00:23:46.440]  我有隻寶貝藏在瓦器裡
[00:23:46.440 --> 00:23:48.440]  要顯明這莫大的能力
[00:23:48.440 --> 00:23:49.440]  是出於神
[00:23:49.440 --> 00:23:50.440]  不是出於我們
[00:23:50.440 --> 00:23:52.440]  我們四面受敵
[00:23:52.440 --> 00:23:53.440]  也不被困住
[00:23:53.440 --> 00:23:54.440]  心裡作難
[00:23:54.440 --> 00:23:55.440]  也不被丟棄
[00:23:55.440 --> 00:23:57.440]  也不致失望
[00:23:57.440 --> 00:23:58.440]  遭逼迫卻不致丟棄
[00:23:58.440 --> 00:24:00.440]  打倒了卻不致死亡
[00:24:00.440 --> 00:24:03.440]  身上常帶著耶穌基督的死
[00:24:03.440 --> 00:24:05.440]  好叫耶穌基督的身
[00:24:05.440 --> 00:24:07.440]  在我身上活著
[00:24:09.440 --> 00:24:12.440]  我相信保羅想說
[00:24:12.440 --> 00:24:17.440]  人生真是常常的
[00:24:17.440 --> 00:24:20.440]  好像帶著耶穌基督在身邊
[00:24:20.440 --> 00:24:23.440]  彰顯自己的作為
[00:24:23.440 --> 00:24:28.440]  所以我不喪膽
[00:24:28.440 --> 00:24:31.440]  所以我不喪膽
[00:24:31.440 --> 00:24:35.440]  有時候做基督徒也很容易喪膽
[00:24:35.440 --> 00:24:38.440]  有時候做基督徒也很容易喪膽
[00:24:39.440 --> 00:24:41.440]  我們因為看的東西
[00:24:41.440 --> 00:24:43.440]  看地上的東西很重要
[00:24:43.440 --> 00:24:47.440]  重要度是過於耶穌基督
[00:24:47.440 --> 00:24:50.440]  重要過耶穌基督
[00:24:50.440 --> 00:24:55.440]  我這至暫至輕的痛苦
[00:24:55.440 --> 00:24:58.440]  若要成就這極重無比永遠的榮耀
[00:24:58.440 --> 00:25:00.440]  就不足以介意了
[00:25:00.440 --> 00:25:04.440]  原來我們所見的是暫時的
[00:25:04.440 --> 00:25:07.440]  所不見的是永遠的
[00:25:08.440 --> 00:25:09.440]  是真的
[00:25:09.440 --> 00:25:12.440]  是真的,弟兄姊妹
[00:25:12.440 --> 00:25:14.440]  我們的生命
[00:25:14.440 --> 00:25:16.440]  所見的是暫時的
[00:25:16.440 --> 00:25:20.440]  所不見的才是永恆的
[00:25:20.440 --> 00:25:25.440]  我們如何能夠讓我們的生命
[00:25:25.440 --> 00:25:29.440]  能夠深藏在神的裡面
[00:25:29.440 --> 00:25:30.440]  其中一個
[00:25:30.440 --> 00:25:33.440]  我覺得背聖經背得不好也不要緊
[00:25:33.440 --> 00:25:36.440]  但有個追求,真的,弟兄姊妹
[00:25:36.440 --> 00:25:38.440]  真的要追求
[00:25:38.440 --> 00:25:42.440]  因為耶穌今天對我們的呼召
[00:25:42.440 --> 00:25:45.440]  就是說,是的,背十字架是艱難的
[00:25:45.440 --> 00:25:48.440]  不過是對你好
[00:25:48.440 --> 00:25:52.440]  因為神最看重的是你的生命
[00:25:52.440 --> 00:25:55.440]  而你的生命
[00:25:55.440 --> 00:25:58.440]  如果投資在這個世界上
[00:25:58.440 --> 00:25:59.440]  你會失去
[00:25:59.440 --> 00:26:03.440]  但你跟從我的背十字架是要付代價
[00:26:03.440 --> 00:26:04.440]  但你會得著
[00:26:05.440 --> 00:26:07.440]  你會得著你意想不到的東西
[00:26:07.440 --> 00:26:09.440]  意想不到的東西
[00:26:09.440 --> 00:26:14.440]  當我們能夠與神同工的時候
[00:26:14.440 --> 00:26:16.440]  比書這樣說
[00:26:16.440 --> 00:26:18.440]  你們如果立志行事
[00:26:18.440 --> 00:26:21.440]  就是神在你們心裡運行
[00:26:21.440 --> 00:26:23.440]  為了要成就祂的美意
[00:26:23.440 --> 00:26:26.440]  成就上主的美意
[00:26:26.440 --> 00:26:29.440]  我們活在神的心意當中
[00:26:29.440 --> 00:26:31.440]  而我們又經歷聖靈的工作
[00:26:31.440 --> 00:26:32.440]  我們明白到
[00:26:32.440 --> 00:26:39.440]  我們從來沒有想過可以有這樣的生命
[00:26:39.440 --> 00:26:43.440]  在你自己信耶穌的過程當中
[00:26:43.440 --> 00:26:45.440]  你也嘗過主恩的滋味
[00:26:45.440 --> 00:26:47.440]  是多麼美
[00:26:47.440 --> 00:26:49.440]  與神同工的美
[00:26:49.440 --> 00:26:52.440]  有什麼值得我們投資的呢?
[00:26:52.440 --> 00:26:53.440]  在這個生命上
[00:26:53.440 --> 00:26:56.440]  值得我們去想
[00:26:56.440 --> 00:26:59.440]  最後,用一個故事結束
[00:27:01.440 --> 00:27:04.440]  我預備這篇講章的時候
[00:27:04.440 --> 00:27:06.440]  差不多是一個月前
[00:27:06.440 --> 00:27:10.440]  因為我十月份有些工作要放假
[00:27:10.440 --> 00:27:13.440]  所以我知道要追趕這些講章
[00:27:13.440 --> 00:27:16.440]  所以八月尾就開始預備這篇講章
[00:27:16.440 --> 00:27:18.440]  我預備那天
[00:27:18.440 --> 00:27:19.440]  打開經文
[00:27:19.440 --> 00:27:25.440]  預備收到長者中心的一個短訊和截圖
[00:27:25.440 --> 00:27:28.440]  截圖這樣寫
[00:27:28.440 --> 00:27:29.440]  左邊那裡
[00:27:29.440 --> 00:27:31.440]  親愛的楊牧師
[00:27:31.440 --> 00:27:35.440]  慶幸能夠相識多年
[00:27:35.440 --> 00:27:38.440]  相信現在是告別的時候
[00:27:38.440 --> 00:27:43.440]  希望你將來有再會之時
[00:27:43.440 --> 00:27:47.440]  另外有一個
[00:27:47.440 --> 00:27:52.440]  我也認識他,但不是很熟
[00:27:52.440 --> 00:27:55.440]  他想見我,跟我說告別
[00:27:57.440 --> 00:28:00.440]  我就去到長者中心
[00:28:00.440 --> 00:28:04.440]  坐下來在中心聊天
[00:28:04.440 --> 00:28:10.440]  他就說自己過去在柴灣區服務了二十多年
[00:28:10.440 --> 00:28:12.440]  他是社工
[00:28:12.440 --> 00:28:13.440]  服務了二十多年
[00:28:13.440 --> 00:28:17.440]  照顧很多有需要的青少年
[00:28:17.440 --> 00:28:20.440]  要幫助的家庭
[00:28:20.440 --> 00:28:24.440]  用心、用力、用錢
[00:28:25.440 --> 00:28:30.440]  但近幾個月就進了東區醫院量詞
[00:28:30.440 --> 00:28:34.440]  他知道自己身體向起警號
[00:28:34.440 --> 00:28:38.440]  他自己知道時日無多
[00:28:38.440 --> 00:28:41.440]  他患了什麼病,他沒有跟我說
[00:28:41.440 --> 00:28:46.440]  不過他說他想見我,跟我說告別的話
[00:28:46.440 --> 00:28:50.440]  我聽完他的生命故事
[00:28:50.440 --> 00:28:53.440]  然後我跟這個朋友說
[00:28:54.440 --> 00:29:01.440]  第一句話,我很感恩你走之前想起我
[00:29:01.440 --> 00:29:06.440]  能夠在你的告別名單中有我,也是一個榮幸
[00:29:06.440 --> 00:29:10.440]  然後第二句,就是今天經文
[00:29:10.440 --> 00:29:13.440]  因為我早上在準備,中午要見他
[00:29:13.440 --> 00:29:17.440]  我說你做了很多好事,服侍了很多人
[00:29:17.440 --> 00:29:21.440]  不過你做了這些,你賺得全世界
[00:29:21.440 --> 00:29:24.440]  你沒有了基督,因為他不相信主
[00:29:24.440 --> 00:29:28.440]  你沒有了基督,是徒勞無功的
[00:29:28.440 --> 00:29:31.440]  你喪失了生命
[00:29:31.440 --> 00:29:35.440]  你好像用你的生命去追求自己的夢想
[00:29:35.440 --> 00:29:39.440]  服侍很多人,但其實不是這樣的
[00:29:39.440 --> 00:29:42.440]  生命沒有了基督,是沒有了一切
[00:29:42.440 --> 00:29:45.440]  所以我就鼓勵他
[00:29:45.440 --> 00:29:47.440]  我在說一個很簡單的福音
[00:29:47.440 --> 00:29:49.440]  不懂得做福音也很簡單
[00:29:50.440 --> 00:29:53.440]  我邀請他,你想不想信耶穌
[00:29:53.440 --> 00:29:59.440]  其實他去過不同的教會,不同的宗派
[00:29:59.440 --> 00:30:05.440]  他也認識信仰,但他不接受這個信仰
[00:30:05.440 --> 00:30:10.440]  我就說不要緊,生命不能勉強
[00:30:10.440 --> 00:30:13.440]  為祈禱,紀念你
[00:30:13.440 --> 00:30:17.440]  然後他就離開
[00:30:18.440 --> 00:30:21.440]  我跟彭姑娘說了幾句話
[00:30:21.440 --> 00:30:23.440]  我走的時候,我回頭一看
[00:30:23.440 --> 00:30:28.440]  你見到的,很遠的那個,拿著黃色袋的那個
[00:30:28.440 --> 00:30:32.440]  就是他,我很遠跟他拍了這張照片
[00:30:32.440 --> 00:30:36.440]  這張照片其實我們見到有藍天有白雲
[00:30:36.440 --> 00:30:39.440]  見到有很多很美的東西
[00:30:39.440 --> 00:30:43.440]  不過就見到一個不信主的生命
[00:30:43.440 --> 00:30:45.440]  我責心
[00:30:46.440 --> 00:30:48.440]  他做了很多好事
[00:30:48.440 --> 00:30:51.440]  他貢獻了很多
[00:30:51.440 --> 00:30:54.440]  但他是失去了一切
[00:30:54.440 --> 00:30:59.440]  今日的經文給我們一個很大的提醒
[00:30:59.440 --> 00:31:02.440]  如果我們沒有耶穌基督的那個屬靈視野
[00:31:02.440 --> 00:31:05.440]  去看世界,看人的時候
[00:31:05.440 --> 00:31:09.440]  我們是失去了很多很精彩,神給我們的資源
[00:31:09.440 --> 00:31:12.440]  神給我們的恩典
[00:31:12.440 --> 00:31:14.440]  我們真的要帶著上帝的眼光
[00:31:14.440 --> 00:31:17.440]  看一看這個十字架是一個怎樣的十字架
[00:31:17.440 --> 00:31:19.440]  生命是一個怎樣的生命
[00:31:19.440 --> 00:31:22.440]  我們怎樣能夠好好放在神的手中
[00:31:22.440 --> 00:31:24.440]  被祂所使用
[00:31:24.440 --> 00:31:26.440]  好叫我們一生都不枉過
[00:31:26.440 --> 00:31:30.440]  但願主的靈親自幫助我們
[00:31:30.440 --> 00:31:32.440]  我們一起同心的禱告

