
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹 新年無恩
[00:17:33.600 --> 00:17:35.080]  祂付出自己
[00:17:35.080 --> 00:17:37.520]  但祂沒有因此憂愁
[00:17:37.520 --> 00:17:39.080]  祂是喜樂的
[00:17:39.080 --> 00:17:42.400]  因為祂知道神的愛在祂的身上
[00:17:42.400 --> 00:17:43.080]  各位弟兄姐妹
[00:17:43.080 --> 00:17:45.320]  當你有些時候付代價的時候
[00:17:45.320 --> 00:17:46.880]  你是可以喜樂的
[00:17:46.880 --> 00:17:48.400]  因為你知道在那一刻
[00:17:48.400 --> 00:17:51.320]  主耶穌的愛在你的身上
[00:17:51.320 --> 00:17:54.920]  你仍然可以喜樂地付出
[00:17:54.920 --> 00:17:56.520]  我們中間有弟兄姐妹
[00:17:56.520 --> 00:17:58.400]  可能你曾經關心別人
[00:17:58.400 --> 00:18:00.240]  但你受過傷害
[00:18:00.240 --> 00:18:01.640]  但當你受傷的時候
[00:18:01.640 --> 00:18:03.200]  你不要介懷
[00:18:03.200 --> 00:18:06.480]  因為比較起主耶穌為你所受的傷
[00:18:06.480 --> 00:18:08.680]  你就不足介意
[00:18:08.680 --> 00:18:09.680]  在當中只知道
[00:18:09.680 --> 00:18:12.560]  當我繼續關心祂、接納祂的時候
[00:18:12.560 --> 00:18:15.000]  我的主的愛在我的身上
[00:18:15.000 --> 00:18:20.840]  我仍然可以喜樂地關心、去愛、去接納
[00:18:20.840 --> 00:18:21.920]  因此聖經就說
[00:18:21.920 --> 00:18:23.480]  你記住
[00:18:23.480 --> 00:18:25.560]  我們是主耶穌的朋友
[00:18:25.560 --> 00:18:27.960]  是祂愛的對象
[00:18:27.960 --> 00:18:28.960]  最後第三方面
[00:18:28.960 --> 00:18:30.320]  我們看到聖經所說的
[00:18:30.320 --> 00:18:33.280]  在第十六節
[00:18:33.280 --> 00:18:35.120]  十五節之後十六節
[00:18:35.120 --> 00:18:37.360]  「不是你們揀選了我
[00:18:37.360 --> 00:18:39.480]  是我揀選了你們
[00:18:39.480 --> 00:18:41.840]  並且分派你們去結果子
[00:18:41.840 --> 00:18:46.360]  叫你們的果子常存使你們奉我的命
[00:18:46.360 --> 00:18:48.120]  無論向父求什麼
[00:18:48.120 --> 00:18:50.880]  他就賜給你們」
[00:18:50.880 --> 00:18:52.480]  不是我們揀選神
[00:18:52.480 --> 00:18:55.240]  是神主動地尋找我們
[00:18:55.240 --> 00:18:59.160]  祂很想將祂的愛帶給我們
[00:18:59.160 --> 00:19:01.680]  與我們親近
[00:19:01.680 --> 00:19:02.480]  在新年的時候
[00:19:02.480 --> 00:19:04.600]  我們常常都會說到神的恩典
[00:19:04.600 --> 00:19:05.800]  數說神的恩典
[00:19:05.800 --> 00:19:06.720]  「恩上加恩」
[00:19:06.720 --> 00:19:08.640]  一直說很多很多
[00:19:08.640 --> 00:19:09.280]  我們都記得
[00:19:09.280 --> 00:19:12.440]  經常都會讀詩篇六十五篇第十一節
[00:19:12.440 --> 00:19:14.400]  在新年的時候我們會說
[00:19:14.400 --> 00:19:16.800]  「我們要常常記得
[00:19:16.800 --> 00:19:23.600]  你以恩典為年歲的冠冕」
[00:19:23.600 --> 00:19:25.080]  我們年歲的冠冕
[00:19:25.080 --> 00:19:27.160]  不是金銀寶石所做的
[00:19:27.160 --> 00:19:30.160]  是由神的恩典所造成
[00:19:30.160 --> 00:19:34.160]  「你的路徑都敵下之有」
[00:19:34.160 --> 00:19:35.560]  我們數算神的恩惠
[00:19:35.560 --> 00:19:36.920]  知道是神尋找我們
[00:19:36.920 --> 00:19:38.760]  祂賜福給我們
[00:19:38.760 --> 00:19:41.000]  但接著祂繼續的賜福就是
[00:19:41.000 --> 00:19:42.480]  要分派我們
[00:19:42.480 --> 00:19:45.480]  猜派我們出去結愛的果子
[00:19:45.480 --> 00:19:48.280]  大家可能昨天又去行年宵都未定
[00:19:48.280 --> 00:19:51.280]  今年我見到很多很多的
[00:19:51.280 --> 00:19:52.120]  很多的花
[00:19:52.120 --> 00:19:53.680]  很多的果子
[00:19:53.680 --> 00:19:55.080]  特別見到水仙
[00:19:55.080 --> 00:19:57.720]  去到水仙花群當中的時候
[00:19:57.720 --> 00:19:59.400]  大力一吸
[00:19:59.400 --> 00:20:01.280]  嘩!很香
[00:20:01.280 --> 00:20:03.000]  一種很快樂的感受
[00:20:03.000 --> 00:20:05.280]  在水仙花群當中
[00:20:05.280 --> 00:20:07.280]  去到一些賣吉的地方
[00:20:07.280 --> 00:20:09.440]  那些果子累累
[00:20:09.440 --> 00:20:12.120]  大的吉、小的吉
[00:20:12.120 --> 00:20:13.120]  各位弟兄姊妹
[00:20:13.120 --> 00:20:17.000]  神定義讓你的生命能夠果子累累
[00:20:17.000 --> 00:20:18.520]  當你在愛當中生活的時候
[00:20:18.520 --> 00:20:23.560]  神讓你結滿了愛心的果子
[00:20:23.560 --> 00:20:26.560]  讓你的果子常存
[00:20:26.560 --> 00:20:29.520]  當你和神這麼親密的關係的時候
[00:20:29.520 --> 00:20:31.360]  你記得聖經跟著的應許就是
[00:20:31.360 --> 00:20:32.520]  你奉主的名
[00:20:32.520 --> 00:20:34.720]  無論你求什麼
[00:20:34.720 --> 00:20:37.600]  神都聽你的祈禱
[00:20:37.600 --> 00:20:40.840]  當你在神的路上的時候
[00:20:40.840 --> 00:20:42.160]  你明白主的心意
[00:20:42.160 --> 00:20:43.840]  你按祂的心意祈禱
[00:20:43.840 --> 00:20:46.680]  因此神就聽你一切所求
[00:20:46.680 --> 00:20:48.040]  而你就經歷那位神
[00:20:48.040 --> 00:20:51.400]  何等的奇妙和真實
[00:20:51.400 --> 00:20:52.600]  各位弟兄姊妹
[00:20:52.600 --> 00:20:55.360]  神是很想將這一切豐富給我們
[00:20:55.360 --> 00:20:57.600]  但是祂吩咐我們一件事
[00:20:57.600 --> 00:21:00.160]  就是在最後第十七節
[00:21:00.160 --> 00:21:01.760]  大家齊讀
[00:21:01.760 --> 00:21:08.840]  我這樣吩咐你們 卻要叫你們彼此相愛
[00:21:08.840 --> 00:21:10.520]  當我們看完這段經文的時候
[00:21:10.520 --> 00:21:13.800]  我就想起過去有一年的年初一
[00:21:13.800 --> 00:21:17.080]  我們邀請姚天壽牧師來講道
[00:21:17.080 --> 00:21:20.680]  當時姚牧師提出很多揮春的內容
[00:21:20.680 --> 00:21:22.400]  他說做生意的人
[00:21:22.400 --> 00:21:25.480]  最歡喜的就是其中一句揮春
[00:21:25.480 --> 00:21:30.880]  就是「一本萬利」
[00:21:30.880 --> 00:21:32.480]  但他說你們不要誤會
[00:21:32.480 --> 00:21:41.280]  我是在講「一本聖經就萬種利益」
[00:21:41.280 --> 00:21:43.320]  我們當時都很驚訝
[00:21:43.320 --> 00:21:45.000]  是真的
[00:21:45.000 --> 00:21:49.080]  有了神的話就有各種利益
[00:21:49.080 --> 00:21:51.080]  但我又同時想起
[00:21:51.080 --> 00:21:53.600]  在我們小時候
[00:21:53.600 --> 00:21:56.120]  我們上一年代就會知道
[00:21:56.120 --> 00:22:00.120]  在米缸上面一定會貼甚麼
[00:22:00.120 --> 00:22:04.640]  「償滿」很希望有米糧充足
[00:22:04.640 --> 00:22:07.320]  或者今天我們可以另一個解釋
[00:22:07.320 --> 00:22:09.760]  「償滿」是甚麼意思呢?
[00:22:09.760 --> 00:22:15.680]  「償在主的愛裡便滿足」
[00:22:15.680 --> 00:22:18.640]  真正的滿足在主的愛裡面
[00:22:18.640 --> 00:22:20.640]  主的愛湧入你的心靈
[00:22:20.640 --> 00:22:23.560]  你會感受那種真正的滿足
[00:22:23.560 --> 00:22:25.120]  但在新年的期間
[00:22:25.120 --> 00:22:28.080]  我們弟兄姊妹都能夠償到主的愛
[00:22:28.080 --> 00:22:29.840]  滿足我們的生命
[00:22:29.840 --> 00:22:32.560]  給我們真正的快樂和感恩
[00:22:32.560 --> 00:22:34.560]  我們一起同心祈禱
