
[00:00:00.000 --> 00:00:02.840]  當我們說到祈禱詩的時候
[00:18:09.680 --> 00:18:11.680]  不以神為他們的力量
[00:18:11.680 --> 00:18:14.680]  用財富、權勢、邪惡的勢力
[00:18:14.680 --> 00:18:16.680]  來建立自己
[00:18:16.680 --> 00:18:17.680]  但是詩人接著說
[00:18:17.680 --> 00:18:21.680]  就像神殿中的青橄欖樹
[00:18:21.680 --> 00:18:25.680]  我永永遠遠依靠神的慈愛
[00:18:25.680 --> 00:18:28.680]  是永永遠遠相信
[00:18:28.680 --> 00:18:30.680]  又依靠神的慈愛
[00:18:30.680 --> 00:18:33.680]  以致他可以好像在神的殿中
[00:18:33.680 --> 00:18:36.680]  常青的橄欖樹
[00:18:36.680 --> 00:18:39.680]  常常經歷在神的同在裏面
[00:18:39.680 --> 00:18:42.680]  神的保守裏面
[00:18:42.680 --> 00:18:44.680]  各位靈姐妹
[00:18:44.680 --> 00:18:46.680]  神的慈愛我們知道
[00:18:46.680 --> 00:18:48.680]  但是詩人強調說的是
[00:18:48.680 --> 00:18:51.680]  去依靠神的慈愛
[00:18:51.680 --> 00:18:53.680]  知道祂的愛不會改變
[00:18:53.680 --> 00:18:55.680]  知道祂的應許是真實的
[00:18:55.680 --> 00:18:58.680]  所以依靠神的慈愛
[00:18:58.680 --> 00:19:01.680]  去面對生活上很多時候會出現的
[00:19:01.680 --> 00:19:04.680]  各樣的挑戰和難處
[00:19:04.680 --> 00:19:08.680]  我們再回到聖經十七章
[00:19:08.680 --> 00:19:14.680]  十七章剛才我們看過的第七節
[00:19:14.680 --> 00:19:17.680]  「真正的詩人好放膽地求神
[00:19:17.680 --> 00:19:21.680]  求祢把祢的慈愛奇妙地彰顯
[00:19:21.680 --> 00:19:23.680]  祢都去拯救那些投靠祢的
[00:19:23.680 --> 00:19:26.680]  脫離那些攻擊他們的」
[00:19:26.680 --> 00:19:28.680]  所以聖經下面你會看到
[00:19:28.680 --> 00:19:31.680]  一路描述很多惡人對詩人有的攻擊
[00:19:31.680 --> 00:19:34.680]  甚至去到第十二節的時候
[00:19:34.680 --> 00:19:38.680]  提到他們好像那些急於撕碎獵物的獅子
[00:19:38.680 --> 00:19:41.680]  獅子捉到一些獵物
[00:19:41.680 --> 00:19:44.680]  是馬上來咬碎撕裂
[00:19:44.680 --> 00:19:47.680]  聖經說詩人經歷這些難處
[00:19:47.680 --> 00:19:50.680]  但是他依靠神的慈愛
[00:19:50.680 --> 00:19:54.680]  而經歷神給他奇妙的保守
[00:19:54.680 --> 00:19:56.680]  我們再看下去的時候你會發覺
[00:19:56.680 --> 00:19:59.680]  詩人還有一件很重要的事情向神祈求
[00:19:59.680 --> 00:20:01.680]  第十四節
[00:20:01.680 --> 00:20:06.680]  「耶和華求祢用手救我脫離世人
[00:20:06.680 --> 00:20:09.680]  脫離那些旨在今生有份」
[00:20:09.680 --> 00:20:13.680]  在《華學本》所說「有福份的世人」
[00:20:13.680 --> 00:20:14.680]  他在向神祈禱
[00:20:14.680 --> 00:20:18.680]  不單只求神救他脫離惡人
[00:20:18.680 --> 00:20:22.680]  更加求神救他脫離那些假的利益
[00:20:22.680 --> 00:20:25.680]  或者說只是今生有的福份
[00:20:25.680 --> 00:20:28.680]  很多的世人會感覺到很滿足
[00:20:28.680 --> 00:20:32.680]  因為他們有很多今世的財富名利
[00:20:32.680 --> 00:20:35.680]  因此會很滿足於這些一切
[00:20:35.680 --> 00:20:40.680]  但是詩人說「求祢救我脫離這些滿足
[00:20:40.680 --> 00:20:44.680]  這些表面的滿足 短暫的滿足」
[00:20:44.680 --> 00:20:47.680]  我記得曾經讀到C.S. Lewis
[00:20:47.680 --> 00:20:49.680]  努域斯先生的書的時候
[00:20:49.680 --> 00:20:51.680]  突然間他說了一件事情
[00:20:51.680 --> 00:20:53.680]  他說英國世界的人
[00:20:53.680 --> 00:20:56.680]  人類有一個很大的問題
[00:20:56.680 --> 00:20:58.680]  這個問題是什麼呢?
[00:20:58.680 --> 00:21:01.680]  就是太快滿足了
[00:21:01.680 --> 00:21:03.680]  你說不是的
[00:21:03.680 --> 00:21:06.680]  很多人永遠都不滿足的
[00:21:06.680 --> 00:21:08.680]  但是他的意思是
[00:21:08.680 --> 00:21:11.680]  人得到地上一些財富
[00:21:11.680 --> 00:21:15.680]  物質的好處 享樂的利益
[00:21:15.680 --> 00:21:17.680]  得到一些明星地位的時候
[00:21:17.680 --> 00:21:18.680]  就很滿足了
[00:21:18.680 --> 00:21:23.680]  因此不再去追尋真正的滿足
[00:21:23.680 --> 00:21:27.680]  很快卻發覺所得到的不是真正滿足自己
[00:21:27.680 --> 00:21:28.680]  是因為自己不夠
[00:21:28.680 --> 00:21:31.680]  所以繼續再尋求地上的滿足
[00:21:31.680 --> 00:21:35.680]  因此失去真正永遠的滿足
[00:21:35.680 --> 00:21:41.680]  一位香港很出名的明星
[00:21:41.680 --> 00:21:44.680]  他說我覺得自己不滿足
[00:21:44.680 --> 00:21:45.680]  所以他就想
[00:21:45.680 --> 00:21:49.680]  可能我缺乏一些更多的物質財富
[00:21:49.680 --> 00:21:53.680]  所以他拼命地做工 拼命地去做
[00:21:53.680 --> 00:21:55.680]  後來他賺了很多錢
[00:21:55.680 --> 00:21:57.680]  賺到錢之後
[00:21:57.680 --> 00:22:00.680]  他突然間發覺自己還未滿足
[00:22:00.680 --> 00:22:01.680]  他就說
[00:22:01.680 --> 00:22:05.680]  哦 我知道了 因為我還未賺夠
[00:22:05.680 --> 00:22:07.680]  所以他再拼命
[00:22:07.680 --> 00:22:09.680]  後來他真的賺了很多錢
[00:22:09.680 --> 00:22:12.680]  而且很有名氣
[00:22:12.680 --> 00:22:13.680]  但是他說
[00:22:13.680 --> 00:22:15.680]  當我賺到更多錢
[00:22:15.680 --> 00:22:17.680]  有更多的名氣的時候
[00:22:17.680 --> 00:22:21.680]  突然間我發覺我裏面的空洞很恐怖
[00:22:21.680 --> 00:22:24.680]  比以前更加的空洞
[00:22:24.680 --> 00:22:29.680]  因為發覺這些一切其實不能夠真的滿足他
[00:22:29.680 --> 00:22:31.680]  人在很快的時候
[00:22:31.680 --> 00:22:33.680]  以為得到滿足了
[00:22:33.680 --> 00:22:37.680]  以致他失去尋求真正永恆的祝福
[00:22:37.680 --> 00:22:40.680]  是從神而來真正給人生命的滿足
[00:22:40.680 --> 00:22:41.680]  在那個時候
[00:22:41.680 --> 00:22:44.680]  這個是危險的
[00:22:44.680 --> 00:22:45.680]  因此詩人說
[00:22:45.680 --> 00:22:48.680]  神下求你救我脫離
[00:22:48.680 --> 00:22:51.680]  只有今生有福分的世人
[00:22:51.680 --> 00:22:53.680]  然後他就繼續說
[00:22:53.680 --> 00:22:56.680]  祂下求你用你為他們儲存的
[00:22:56.680 --> 00:22:58.680]  充滿他們的禱福
[00:22:58.680 --> 00:23:00.680]  讓他們的兒女可以飽上
[00:23:00.680 --> 00:23:04.680]  而且可以有剩餘的流給他們的子子孫孫
[00:23:04.680 --> 00:23:07.680]  神將一些東西賜給他們
[00:23:07.680 --> 00:23:09.680]  可能我們立刻會想起一件事情
[00:23:09.680 --> 00:23:11.680]  就說以色列人
[00:23:11.680 --> 00:23:12.680]  他們在曠野
[00:23:12.680 --> 00:23:13.680]  他們有馬拿石
[00:23:13.680 --> 00:23:14.680]  但是他們不滿足
[00:23:14.680 --> 00:23:16.680]  他們尋求什麼呢
[00:23:16.680 --> 00:23:17.680]  要有肉食
[00:23:17.680 --> 00:23:18.680]  向神祈禱
[00:23:18.680 --> 00:23:20.680]  神說我們要有肉食
[00:23:20.680 --> 00:23:21.680]  要試探神
[00:23:21.680 --> 00:23:25.680]  看神是否能夠在曠野的地方給他們吃肉
[00:23:25.680 --> 00:23:28.680]  他們不斷向神求
[00:23:28.680 --> 00:23:32.680]  神就最終容許鵪鶉去到他們的營地
[00:23:32.680 --> 00:23:35.680]  讓他們有很多肉食
[00:23:35.680 --> 00:23:37.680]  《聖經詩篇》的106篇
[00:23:37.680 --> 00:23:39.680]  正是講述這件事情
[00:23:39.680 --> 00:23:41.680]  講述到他們帶起肉心
[00:23:41.680 --> 00:23:43.680]  貪肉的心
[00:23:43.680 --> 00:23:44.680]  聖經就說
[00:23:44.680 --> 00:23:49.680]  神就按他們所求的賜給他們
[00:23:49.680 --> 00:23:51.680]  然後聖經立刻說
[00:23:51.680 --> 00:23:56.680]  卻使災病臨到他們身上
[00:23:56.680 --> 00:23:57.680]  文素記說到
[00:23:57.680 --> 00:24:01.680]  當肉在他們口中還未著爛的時候
[00:24:01.680 --> 00:24:04.680]  一直不斷貪婪地吃的時候
[00:24:04.680 --> 00:24:09.680]  神就讓他的怒氣顯明在他們身上
[00:24:09.680 --> 00:24:10.680]  由災殃
[00:24:10.680 --> 00:24:12.680]  可能是一些瘟疫
[00:24:12.680 --> 00:24:13.680]  臨到他們身上
[00:24:13.680 --> 00:24:17.680]  他們就面對疾病和死亡
[00:24:17.680 --> 00:24:19.680]  這種給予
[00:24:19.680 --> 00:24:20.680]  從另一個角度來說
[00:24:20.680 --> 00:24:23.680]  是一種審判
[00:24:23.680 --> 00:24:24.680]  是他們在那個時候
[00:24:24.680 --> 00:24:30.680]  不斷地去要求得到貪肉的滿足
[00:24:30.680 --> 00:24:31.680]  而最終所得到的
[00:24:31.680 --> 00:24:33.680]  好像滿足了
[00:24:33.680 --> 00:24:37.680]  但其實是面對神給他的審判
[00:24:37.680 --> 00:24:38.680]  詩人說
[00:24:38.680 --> 00:24:39.680]  我不要這些
[00:24:39.680 --> 00:24:40.680]  我不要這些
[00:24:40.680 --> 00:24:42.680]  所以去到15節
[00:24:42.680 --> 00:24:43.680]  他就說
[00:24:43.680 --> 00:24:44.680]  至於我
[00:24:44.680 --> 00:24:46.680]  我必在意中得見你的面
[00:24:46.680 --> 00:24:49.680]  他尋求行在意的裏面
[00:24:49.680 --> 00:24:53.680]  尋求自己能夠常在光明的路上
[00:24:53.680 --> 00:24:55.680]  因此他可以知道
[00:24:55.680 --> 00:24:57.680]  他在神的裏面
[00:24:57.680 --> 00:24:59.680]  能夠得見上帝
[00:24:59.680 --> 00:25:00.680]  而且當他有一天
[00:25:00.680 --> 00:25:03.680]  從死裡復活過來的時候
[00:25:03.680 --> 00:25:05.680]  得見神的形象
[00:25:05.680 --> 00:25:07.680]  就心滿意足了
[00:25:07.680 --> 00:25:09.680]  能夠有神在他生命當中
[00:25:09.680 --> 00:25:12.680]  以神為他最深刻的滿足
[00:25:12.680 --> 00:25:14.680]  因此他尋求的
[00:25:14.680 --> 00:25:15.680]  主啊
[00:25:15.680 --> 00:25:16.680]  讓我所得到的
[00:25:16.680 --> 00:25:19.680]  不是今生的滿足
[00:25:19.680 --> 00:25:22.680]  而是真正得到永恆的滿足
[00:25:22.680 --> 00:25:27.680]  在神面前真正地豐富
[00:25:27.680 --> 00:25:28.680]  各位靈姐妹
[00:25:28.680 --> 00:25:29.680]  我們讀這段聖經
[00:25:29.680 --> 00:25:30.680]  你會發覺
[00:25:30.680 --> 00:25:32.680]  詩人禱告的時候
[00:25:32.680 --> 00:25:33.680]  他的心靈裏面
[00:25:33.680 --> 00:25:35.680]  有一個很清晰的方向
[00:25:35.680 --> 00:25:36.680]  當人祈禱的時候
[00:25:36.680 --> 00:25:39.680]  他的心思開始清晰
[00:25:39.680 --> 00:25:40.680]  因此他在神面前
[00:25:40.680 --> 00:25:43.680]  很清楚地去納定心智
[00:25:43.680 --> 00:25:45.680]  他要行正直的路
[00:25:45.680 --> 00:25:47.680]  遠離惡的事情
[00:25:47.680 --> 00:25:50.680]  他很清楚地向神表達
[00:25:50.680 --> 00:25:51.680]  我相信你的慈愛
[00:25:51.680 --> 00:25:54.680]  所以我放膽向你求恩
[00:25:54.680 --> 00:25:55.680]  然後他在神面前
[00:25:55.680 --> 00:25:57.680]  仰望上帝
[00:25:57.680 --> 00:26:01.680]  救他脫離今世短暫的福分
[00:26:01.680 --> 00:26:04.680]  以至他得到真正永恆的福分
[00:26:04.680 --> 00:26:05.680]  他在禱告當中
[00:26:05.680 --> 00:26:06.680]  一直地尋求
[00:26:06.680 --> 00:26:09.680]  而他在神面前蒙恩
[00:26:09.680 --> 00:26:10.680]  各位靈姐妹
[00:26:10.680 --> 00:26:12.680]  讀完詩篇十七篇
[00:26:12.680 --> 00:26:15.680]  但願我們都常常地禱告
[00:26:15.680 --> 00:26:17.680]  我們都會向神求神
[00:26:17.680 --> 00:26:20.680]  求你救我脫離邪惡的事情
[00:26:20.680 --> 00:26:22.680]  脫離惡者
[00:26:22.680 --> 00:26:24.680]  亦都讓我一生
[00:26:24.680 --> 00:26:28.680]  站穩在義的路上
[00:26:28.680 --> 00:26:30.680]  在神的路上
[00:26:30.680 --> 00:26:32.680]  我們一起來祈禱
[00:26:32.680 --> 00:26:34.680]  (字幕製作:貝爾)

