
[00:00:00.000 --> 00:00:04.000]  剛才我們讀過的第一章第十五節到二十三節
[00:18:53.000 --> 00:18:55.000]  神給我們一個盼望
[00:18:55.000 --> 00:18:58.000]  這個盼望保存在哪裡?
[00:18:58.000 --> 00:19:00.000]  保存在天上
[00:19:00.000 --> 00:19:02.000]  第五節說
[00:19:02.000 --> 00:19:03.000]  這個盼望帶給我們今天
[00:19:03.000 --> 00:19:06.000]  有幾種行為的表現
[00:19:06.000 --> 00:19:07.000]  第一 第四節所說
[00:19:07.000 --> 00:19:10.000]  就是在基督耶穌裏面有信心
[00:19:10.000 --> 00:19:12.000]  保持對祂的信心
[00:19:12.000 --> 00:19:16.000]  第二 就是保持對弟兄姊妹那份愛
[00:19:16.000 --> 00:19:21.000]  盼望帶來了信和愛
[00:19:21.000 --> 00:19:22.000]  因此聖經說
[00:19:22.000 --> 00:19:25.000]  當我們去保存著一份信心的時候
[00:19:25.000 --> 00:19:31.000]  也就意味著無論是環境順境逆境
[00:19:31.000 --> 00:19:33.000]  保持對耶穌的信心
[00:19:33.000 --> 00:19:35.000]  保持對人的愛
[00:19:35.000 --> 00:19:37.000]  聖經所說
[00:19:37.000 --> 00:19:40.000]  在所信的道上行心
[00:19:40.000 --> 00:19:43.000]  根基穩固堅定不移
[00:19:43.000 --> 00:19:48.000]  不至被引動離開福音的盼望
[00:19:48.000 --> 00:19:49.000]  各位弟兄姊妹
[00:19:49.000 --> 00:19:50.000]  在你生活當中
[00:19:50.000 --> 00:19:51.000]  保持對主的信心
[00:19:51.000 --> 00:19:52.000]  對人的愛
[00:19:52.000 --> 00:19:57.000]  你就保持著福音的盼望
[00:19:57.000 --> 00:20:00.000]  我有一次看到電腦上的一個動畫
[00:20:00.000 --> 00:20:02.000]  基督教的動畫
[00:20:02.000 --> 00:20:04.000]  一些卡通在上面
[00:20:04.000 --> 00:20:08.000]  短短的片段都給我心中一種感動
[00:20:08.000 --> 00:20:10.000]  這個動畫說一個男孩
[00:20:10.000 --> 00:20:12.000]  他就在一條山路上走
[00:20:12.000 --> 00:20:13.000]  一路走
[00:20:13.000 --> 00:20:17.000]  走得很辛苦很長的山路
[00:20:17.000 --> 00:20:18.000]  當他很想放棄的時候
[00:20:18.000 --> 00:20:22.000]  有聲音從天上出現
[00:20:22.000 --> 00:20:26.000]  你要忍耐
[00:20:26.000 --> 00:20:28.000]  他就繼續這樣走
[00:20:28.000 --> 00:20:29.000]  繼續這樣走
[00:20:29.000 --> 00:20:31.000]  鏡頭一移
[00:20:31.000 --> 00:20:33.000]  轉向那個終站
[00:20:33.000 --> 00:20:36.000]  在終站看到有主耶穌在那裡
[00:20:36.000 --> 00:20:38.000]  穿著白袍
[00:20:38.000 --> 00:20:42.000]  在他面前有很漂亮的清涼的水
[00:20:42.000 --> 00:20:47.000]  有天家有冠冕預備好
[00:20:47.000 --> 00:20:49.000]  鏡頭轉回
[00:20:49.000 --> 00:20:50.000]  發現路很長
[00:20:50.000 --> 00:20:53.000]  然後回到那個男孩那裡
[00:20:53.000 --> 00:20:56.000]  但當看完剛才的片段
[00:20:56.000 --> 00:21:00.000]  立刻感覺值得忍耐
[00:21:00.000 --> 00:21:02.000]  值得堅持
[00:21:02.000 --> 00:21:07.000]  因為有永恆的基業為我們預備
[00:21:07.000 --> 00:21:08.000]  各位靈智妹
[00:21:08.000 --> 00:21:09.000]  在人生的路上
[00:21:09.000 --> 00:21:13.000]  有些時候你間中會覺得很不想做教徒
[00:21:13.000 --> 00:21:15.000]  不知道你有沒有這樣想過
[00:21:15.000 --> 00:21:16.000]  有人曾經跟我說
[00:21:16.000 --> 00:21:17.000]  剛剛上星期
[00:21:17.000 --> 00:21:20.000]  他說小牧師做教徒不容易的
[00:21:20.000 --> 00:21:22.000]  我心裡就想是的
[00:21:22.000 --> 00:21:24.000]  甚至有些人可能會想跟牧師說
[00:21:24.000 --> 00:21:26.000]  牧師可不可以請一個月假期
[00:21:26.000 --> 00:21:28.000]  不做教徒
[00:21:28.000 --> 00:21:30.000]  讓我休息一下
[00:21:30.000 --> 00:21:33.000]  沒錯 教徒有時候會難做
[00:21:33.000 --> 00:21:36.000]  因為我們是逆流而上
[00:21:36.000 --> 00:21:37.000]  有些時候
[00:21:37.000 --> 00:21:38.000]  一個人放棄原則
[00:21:38.000 --> 00:21:39.000]  隨便生活
[00:21:39.000 --> 00:21:41.000]  他好像很自由
[00:21:41.000 --> 00:21:43.000]  但當你要堅持某些原則
[00:21:43.000 --> 00:21:45.000]  有些時候是困難的
[00:21:45.000 --> 00:21:48.000]  但主上常鼓勵我們
[00:21:48.000 --> 00:21:51.000]  要記得祂是創造天地的上帝
[00:21:51.000 --> 00:21:55.000]  而祂呼籲我們不要放棄
[00:21:55.000 --> 00:21:58.000]  在所信的道上恆心
[00:21:58.000 --> 00:22:01.000]  堅定穩固
[00:22:01.000 --> 00:22:03.000]  不要被移動
[00:22:03.000 --> 00:22:06.000]  失去福音的盼望
[00:22:06.000 --> 00:22:08.000]  剛剛今天第二堂崇拜
[00:22:08.000 --> 00:22:09.000]  講完之後
[00:22:09.000 --> 00:22:11.000]  有位弟兄跟我聊天
[00:22:11.000 --> 00:22:12.000]  他說小牧師
[00:22:12.000 --> 00:22:14.000]  教會裡面有很多報道會
[00:22:14.000 --> 00:22:17.000]  專門給信了主又離開的人
[00:22:17.000 --> 00:22:19.000]  特別給他們回來聽
[00:22:19.000 --> 00:22:23.000]  我認識很多
[00:22:23.000 --> 00:22:25.000]  你留意你身邊
[00:22:25.000 --> 00:22:27.000]  有些同事 有些家人
[00:22:27.000 --> 00:22:28.000]  曾經信主
[00:22:28.000 --> 00:22:32.000]  但現在已經離開了
[00:22:32.000 --> 00:22:33.000]  神保守你
[00:22:33.000 --> 00:22:34.000]  繼續堅守住
[00:22:34.000 --> 00:22:37.000]  亦保守你身邊的弟兄姊妹
[00:22:37.000 --> 00:22:38.000]  曾經信主
[00:22:38.000 --> 00:22:41.000]  但現在回到主的面前
[00:22:41.000 --> 00:22:43.000]  因此你再看聖經說
[00:22:43.000 --> 00:22:47.000]  只要你們在所信的道上恆心
[00:22:47.000 --> 00:22:49.000]  根基穩固
[00:22:49.000 --> 00:22:50.000]  堅定不移
[00:22:50.000 --> 00:22:55.000]  不致被引動失去福音的盼望
[00:22:55.000 --> 00:22:57.000]  各位弟兄姊妹
[00:22:57.000 --> 00:22:58.000]  願神保守我們的心
[00:22:58.000 --> 00:22:59.000]  認識基督
[00:22:59.000 --> 00:23:01.000]  也敬畏祂
[00:23:01.000 --> 00:23:05.000]  也一生堅定地去聽從祂
[00:23:05.000 --> 00:23:07.000]  我們一起祈禱
[00:23:07.000 --> 00:23:09.000]  (字幕製作:貝爾)

