
[00:00:00.000 --> 00:00:04.560]  大家再看聖經羅馬書第一第二章
[00:19:29.280 --> 00:19:30.720]  很多人吃了皮蛋之後
[00:19:30.720 --> 00:19:34.160]  會有慢性的中毒情況
[00:19:34.160 --> 00:19:35.520]  沒錯他們想到的就是
[00:19:35.520 --> 00:19:41.360]  這些材料是能夠很快速地醃製到皮蛋
[00:19:41.360 --> 00:19:43.400]  以致他們的成本降低
[00:19:43.400 --> 00:19:46.600]  他們能夠收益更多
[00:19:46.600 --> 00:19:49.040]  今天你會知道人因為自己的利益
[00:19:49.040 --> 00:19:52.800]  而不顧人生死的事情
[00:19:52.800 --> 00:19:54.560]  這次當我們講到權利的時候
[00:19:54.560 --> 00:19:59.640]  不可以忘記人內心的那種詭詐
[00:19:59.640 --> 00:20:01.880]  不斷地講述權利
[00:20:01.880 --> 00:20:05.600]  將自由無限擴大
[00:20:05.600 --> 00:20:09.680]  帶來很多災害
[00:20:09.680 --> 00:20:11.080]  當我們今天留意到
[00:20:11.080 --> 00:20:11.960]  很多不同的
[00:20:11.960 --> 00:20:14.160]  剛才提到的一些作者
[00:20:14.160 --> 00:20:16.840]  一些人權學者
[00:20:16.840 --> 00:20:19.480]  他們都清楚地承認一件事情
[00:20:19.480 --> 00:20:22.320]  就是今天這個世界裏面
[00:20:22.320 --> 00:20:26.320]  人權的沉溯或者是發展
[00:20:26.320 --> 00:20:30.200]  已經到了一個極其快速的地步
[00:20:30.200 --> 00:20:35.080]  是快速的速度來蔓延
[00:20:35.080 --> 00:20:37.080]  這些作者提出
[00:20:37.080 --> 00:20:40.160]  他說其中一個重要的顯示就是
[00:20:40.160 --> 00:20:42.680]  更加顯出人類社會
[00:20:42.680 --> 00:20:44.800]  越來越缺少智慧
[00:20:44.800 --> 00:20:47.440]  去分辨什麼是真正的人權
[00:20:47.440 --> 00:20:52.080]  什麼是一些冒牌的假的人權
[00:20:52.080 --> 00:20:53.320]  分辨不到
[00:20:53.320 --> 00:20:56.800]  所有都是自己的權利
[00:20:56.800 --> 00:20:58.160]  但是當你看回聖經說
[00:20:58.160 --> 00:21:00.520]  按照真理作出審判的時候
[00:21:00.520 --> 00:21:04.320]  在第七節就這樣說
[00:21:04.320 --> 00:21:08.480]  「臣以永生報答那些內心行善
[00:21:08.480 --> 00:21:13.840]  尋求榮耀尊貴和不朽的事情」
[00:21:13.840 --> 00:21:17.560]  一些永恆價值的事情
[00:21:17.560 --> 00:21:22.840]  不單單是暫時叫人滿足的事情
[00:21:22.840 --> 00:21:25.560]  這些正是神審判人的標準
[00:21:25.560 --> 00:21:26.640]  第八節
[00:21:26.640 --> 00:21:32.120]  「卻以震怒和憤恨報應那些自私自利」
[00:21:32.120 --> 00:21:34.160]  自私自利英文有一個很好的翻譯
[00:21:34.160 --> 00:21:35.840]  是self-seeking
[00:21:35.840 --> 00:21:39.360]  一個人當他尋求自己個人意欲的滿足
[00:21:39.360 --> 00:21:41.520]  當他自私自利的時候
[00:21:41.520 --> 00:21:44.240]  這個不是人權的表達
[00:21:44.240 --> 00:21:45.320]  而是帶來的
[00:21:45.320 --> 00:21:47.240]  是神的審判
[00:21:47.240 --> 00:21:50.920]  「臣以震怒和憤恨報應那些自私自利
[00:21:50.920 --> 00:21:56.400]  不順從真理而順從不義的人」
[00:21:56.400 --> 00:22:00.280]  聖經就在其中清楚讓我們知道
[00:22:00.280 --> 00:22:04.880]  什麼是真正的神的審判
[00:22:04.880 --> 00:22:05.480]  各位靈異姐妹
[00:22:05.480 --> 00:22:07.800]  當我們讀《願令經文》的時候
[00:22:07.800 --> 00:22:10.160]  我們的心都是這樣祈禱
[00:22:10.160 --> 00:22:11.120]  我們的祈禱就是
[00:22:11.120 --> 00:22:16.680]  但願我們更加知道去尊重人的生命
[00:22:16.680 --> 00:22:19.280]  知道生命有尊嚴
[00:22:19.280 --> 00:22:22.480]  基督徒也參與在這些事上
[00:22:22.480 --> 00:22:24.440]  但同時我們也會留意到
[00:22:24.440 --> 00:22:26.400]  人的那種罪性
[00:22:26.400 --> 00:22:30.360]  在過程中留心不讓這種權利
[00:22:30.360 --> 00:22:34.360]  被人的私心掠奪了
[00:22:34.360 --> 00:22:38.680]  私心蓋過了真正對人的尊嚴
[00:22:38.680 --> 00:22:42.280]  不單單說自己要得到別人的尊重
[00:22:42.280 --> 00:22:46.280]  更加知道去維護別人的尊嚴
[00:22:46.280 --> 00:22:50.520]  這是聖經所說的平等的一種觀念
[00:22:50.520 --> 00:22:52.680]  以致我們在這個社會裡
[00:22:52.680 --> 00:22:56.520]  都能夠分辨什麼是真正的人權
[00:22:56.520 --> 00:22:59.440]  也知道去愛護我們身邊的生命
[00:22:59.440 --> 00:23:01.840]  來祝福這個社會
[00:23:01.840 --> 00:23:04.520]  求主施恩讓我們能夠在當中
[00:23:04.520 --> 00:23:08.760]  知道敬畏上帝而尊重生命
[00:23:08.760 --> 00:23:10.760]  我們一起來祈禱

