
[00:00:00.000 --> 00:00:02.000]  大家都會記得我們在英國季度
[00:16:26.000 --> 00:16:28.000]  多數會轉右邊
[00:16:28.000 --> 00:16:30.000]  一邊下的時候
[00:16:30.000 --> 00:16:31.000]  下斜坡
[00:16:31.000 --> 00:16:35.000]  如果不按著煞車按鈕
[00:16:35.000 --> 00:16:38.000]  你猜這輛車會怎樣?
[00:16:38.000 --> 00:16:41.000]  越駛就會越快
[00:16:41.000 --> 00:16:45.000]  通常需要按著煞車按鈕
[00:16:45.000 --> 00:16:46.000]  但當時我沒有留意
[00:16:46.000 --> 00:16:49.000]  只想著下到斜坡後就轉彎
[00:16:49.000 --> 00:16:52.000]  一到斜坡底
[00:16:52.000 --> 00:16:54.000]  一轉彎
[00:16:54.000 --> 00:16:56.000]  你可以想像會發生什麼事
[00:16:56.000 --> 00:16:58.000]  很大聲地喊
[00:16:58.000 --> 00:17:00.000]  因為很衝行
[00:17:00.000 --> 00:17:02.000]  轉彎時轉不到彎
[00:17:02.000 --> 00:17:05.000]  而且是很危險的情況
[00:17:05.000 --> 00:17:07.000]  因為當車子快的時候
[00:17:07.000 --> 00:17:08.000]  會有很多危險
[00:17:08.000 --> 00:17:09.000]  會衝紅燈
[00:17:09.000 --> 00:17:11.000]  甚至會出現意外的事情
[00:17:11.000 --> 00:17:12.000]  一個生命
[00:17:12.000 --> 00:17:15.000]  如果你很快速
[00:17:15.000 --> 00:17:17.000]  而你發覺你沒有機會停下來
[00:17:17.000 --> 00:17:19.000]  安靜地祈禱
[00:17:19.000 --> 00:17:21.000]  你要很留心
[00:17:21.000 --> 00:17:25.000]  因為隨時會出現生命的意外
[00:17:25.000 --> 00:17:27.000]  隨時你會犯罪
[00:17:27.000 --> 00:17:28.000]  在你不意識到的時候
[00:17:28.000 --> 00:17:30.000]  突然間跌倒
[00:17:30.000 --> 00:17:33.000]  因為你沒有讓自己定下來
[00:17:33.000 --> 00:17:36.000]  重新安靜地祈禱
[00:17:36.000 --> 00:17:37.000]  請讓我們看到
[00:17:37.000 --> 00:17:39.000]  當主耶穌面對著不同的需要
[00:17:39.000 --> 00:17:40.000]  和挑戰的時候
[00:17:40.000 --> 00:17:43.000]  祂會很認真地分別時間祈禱
[00:17:43.000 --> 00:17:45.000]  何況我們呢
[00:17:45.000 --> 00:17:47.000]  這是第一方面我們看到的
[00:17:47.000 --> 00:17:49.000]  我請大家再看另一處經文
[00:17:49.000 --> 00:17:52.000]  在接著的路加福音第22章
[00:17:52.000 --> 00:17:56.000]  聖經路加福音第22章
[00:17:56.000 --> 00:17:59.000]  我們看第39節
[00:17:59.000 --> 00:18:08.000]  路加福音22章第39節
[00:18:08.000 --> 00:18:09.000]  當時聖經說到
[00:18:09.000 --> 00:18:12.000]  當主耶穌他們一起吃完了
[00:18:12.000 --> 00:18:14.000]  雨節的晚餐之後
[00:18:14.000 --> 00:18:17.000]  主將會快被捉拿
[00:18:17.000 --> 00:18:19.000]  在那時候聖經就說了
[00:18:19.000 --> 00:18:20.000]  39節
[00:18:20.000 --> 00:18:23.000]  耶穌出來照常往橄欖山去
[00:18:23.000 --> 00:18:25.000]  門徒也跟隨他
[00:18:25.000 --> 00:18:28.000]  到了那地方就對他們說
[00:18:28.000 --> 00:18:31.000]  你們要禱告免得入了迷惑
[00:18:31.000 --> 00:18:33.000]  於是就離開他們
[00:18:33.000 --> 00:18:35.000]  然後跪下禱告
[00:18:35.000 --> 00:18:38.000]  聖經提到當時主耶穌將快被捉拿
[00:18:38.000 --> 00:18:41.000]  主耶穌一定會意識到那種危機
[00:18:41.000 --> 00:18:45.000]  所以當時他很深刻感覺自己需要祈禱
[00:18:45.000 --> 00:18:50.000]  當年主耶穌不是在很緊急的時候才祈禱
[00:18:50.000 --> 00:18:52.000]  你留心39節
[00:18:52.000 --> 00:18:55.000]  耶穌出來之後有兩個字是什麼呢
[00:18:55.000 --> 00:18:57.000]  照常
[00:18:57.000 --> 00:19:00.000]  他是照常去到橄欖山祈禱
[00:19:00.000 --> 00:19:03.000]  可以想像耶穌是每一天
[00:19:03.000 --> 00:19:06.000]  這個時候都出到橄欖山
[00:19:06.000 --> 00:19:08.000]  如常地禱告
[00:19:08.000 --> 00:19:12.000]  他的禱告生活不是緊急的時候才祈禱
[00:19:12.000 --> 00:19:16.000]  而是穩定地固定時間
[00:19:16.000 --> 00:19:18.000]  每一天都來禱告
[00:19:18.000 --> 00:19:21.000]  當然其他的福音書提及這個地方
[00:19:21.000 --> 00:19:22.000]  就是赫西瑪利園
[00:19:22.000 --> 00:19:24.000]  在當中祈禱
[00:19:24.000 --> 00:19:26.000]  有些夫婦說
[00:19:26.000 --> 00:19:27.000]  生活上很忙碌
[00:19:27.000 --> 00:19:30.000]  跟先生和太太聊天的機會都沒有
[00:19:30.000 --> 00:19:33.000]  後來我就聽到一對夫婦
[00:19:33.000 --> 00:19:35.000]  他們說不是
[00:19:35.000 --> 00:19:37.000]  我們經常都有機會聊天
[00:19:37.000 --> 00:19:41.000]  問他們為什麼會有空間聊天呢
[00:19:41.000 --> 00:19:43.000]  因為他們弟弟還小
[00:19:43.000 --> 00:19:45.000]  通常比較早睡
[00:19:45.000 --> 00:19:46.000]  九點多十點鐘
[00:19:46.000 --> 00:19:48.000]  兩個小朋友睡了
[00:19:48.000 --> 00:19:50.000]  他們習慣
[00:19:50.000 --> 00:19:52.000]  夫婦會走出客廳
[00:19:52.000 --> 00:19:55.000]  一人倒杯好奶茶
[00:19:55.000 --> 00:19:57.000]  因為工作完了
[00:19:57.000 --> 00:19:58.000]  弟弟睡了
[00:19:58.000 --> 00:19:59.000]  靜了
[00:19:59.000 --> 00:20:00.000]  很安樂
[00:20:00.000 --> 00:20:02.000]  兩人喝奶茶
[00:20:02.000 --> 00:20:05.000]  然後聊當日所發生的事情
[00:20:05.000 --> 00:20:06.000]  每天就是這樣
[00:20:06.000 --> 00:20:08.000]  大家倒杯奶茶
[00:20:08.000 --> 00:20:10.000]  聊家常的事情
[00:20:10.000 --> 00:20:11.000]  很開心
[00:20:11.000 --> 00:20:13.000]  溝通一下
[00:20:13.000 --> 00:20:14.000]  如果你說
[00:20:14.000 --> 00:20:18.000]  他們兩個平時能夠溝通
[00:20:18.000 --> 00:20:20.000]  是為什麼呢
[00:20:20.000 --> 00:20:22.000]  當然他們想聊天
[00:20:22.000 --> 00:20:24.000]  但更重要的其中一樣
[00:20:24.000 --> 00:20:27.000]  他們會每一天預定一段時間
[00:20:27.000 --> 00:20:30.000]  一定坐下來大家聊天
[00:20:30.000 --> 00:20:31.000]  我感謝神這麼多年來
[00:20:31.000 --> 00:20:32.000]  神給我恩典
[00:20:32.000 --> 00:20:33.000]  星期二
[00:20:33.000 --> 00:20:35.000]  教會給我們一天的假期休息
[00:20:35.000 --> 00:20:37.000]  然後我會每一個星期二
[00:20:37.000 --> 00:20:39.000]  和太太一起
[00:20:39.000 --> 00:20:40.000]  有一些時間
[00:20:40.000 --> 00:20:41.000]  吃飯
[00:20:41.000 --> 00:20:42.000]  逛街
[00:20:42.000 --> 00:20:43.000]  聊天
[00:20:43.000 --> 00:20:44.000]  如果不是一早的安排
[00:20:44.000 --> 00:20:47.000]  我估計我都未必有機會和太太溝通
[00:20:47.000 --> 00:20:48.000]  各位電視節目
[00:20:48.000 --> 00:20:52.000]  禱告不是一個規條
[00:20:52.000 --> 00:20:55.000]  禱告是一種關係
[00:20:55.000 --> 00:20:57.000]  和神的關係
[00:20:57.000 --> 00:20:59.000]  要建立關係
[00:20:59.000 --> 00:21:01.000]  是需要時間的
[00:21:01.000 --> 00:21:02.000]  你不要以為
[00:21:02.000 --> 00:21:06.000]  神知道我的心情如何
[00:21:06.000 --> 00:21:07.000]  沒錯
[00:21:07.000 --> 00:21:08.000]  祂知道你的心情
[00:21:08.000 --> 00:21:11.000]  但和神建立關係是需要時間
[00:21:11.000 --> 00:21:12.000]  而且需要固定的
[00:21:12.000 --> 00:21:14.000]  穩定的時間
[00:21:14.000 --> 00:21:15.000]  我見過不少的基督徒
[00:21:15.000 --> 00:21:16.000]  當他信主之後
[00:21:16.000 --> 00:21:21.000]  仍然以神為王大仙
[00:21:21.000 --> 00:21:25.000]  你知道我說什麼嗎
[00:21:25.000 --> 00:21:26.000]  王大仙的意思就是
[00:21:26.000 --> 00:21:30.000]  臨急就抱佛腳
[00:21:30.000 --> 00:21:32.000]  平時不會祈禱
[00:21:32.000 --> 00:21:34.000]  突然公司說要裁員
[00:21:34.000 --> 00:21:37.000]  就急急祈禱
[00:21:37.000 --> 00:21:39.000]  那段時間祈禱很多次
[00:21:39.000 --> 00:21:40.000]  突然公司說沒事了
[00:21:40.000 --> 00:21:41.000]  不解僱他
[00:21:41.000 --> 00:21:44.000]  他就不再祈禱
[00:21:44.000 --> 00:21:46.000]  很多人仍然當神是王大仙
[00:21:46.000 --> 00:21:47.000]  有事就求
[00:21:47.000 --> 00:21:50.000]  沒事就不要理
[00:21:50.000 --> 00:21:51.000]  但如果知道那個祈禱
[00:21:51.000 --> 00:21:53.000]  其實是一種關係
[00:21:53.000 --> 00:21:56.000]  是經常固定的
[00:21:56.000 --> 00:21:58.000]  和神有關係
[00:21:58.000 --> 00:22:00.000]  可以傾心吐意的
[00:22:00.000 --> 00:22:03.000]  將他今天的心情告訴神
[00:22:03.000 --> 00:22:08.000]  可以讓神進入他的內心
[00:22:08.000 --> 00:22:09.000]  進入他的感情
[00:22:09.000 --> 00:22:11.000]  進入他的心思
[00:22:11.000 --> 00:22:14.000]  亦都嘗試去明白神的心意
[00:22:14.000 --> 00:22:17.000]  去回應神對自己的心意
[00:22:17.000 --> 00:22:18.000]  在關係當中
[00:22:18.000 --> 00:22:20.000]  越來越體貼神
[00:22:20.000 --> 00:22:22.000]  原來祂想我這樣做
[00:22:22.000 --> 00:22:25.000]  然後去追隨著神的心意
[00:22:25.000 --> 00:22:29.000]  所以那種關係是自然的關係
[00:22:29.000 --> 00:22:31.000]  是一種密切的關係
[00:22:31.000 --> 00:22:32.000]  有些人說
[00:22:32.000 --> 00:22:34.000]  我都不懂得即時祈禱
[00:22:34.000 --> 00:22:35.000]  遇到問題
[00:22:35.000 --> 00:22:38.000]  之後才想為何當時不祈禱呢
[00:22:38.000 --> 00:22:39.000]  我曾經說笑
[00:22:39.000 --> 00:22:41.000]  亦都真實的
[00:22:41.000 --> 00:22:43.000]  一位姊妹我們一起去飲茶的時候
[00:22:43.000 --> 00:22:46.000]  她多數找到位置
[00:22:46.000 --> 00:22:47.000]  我們後來問她
[00:22:47.000 --> 00:22:48.000]  為何你找到位置
[00:22:48.000 --> 00:22:52.000]  她說我祈禱
[00:22:52.000 --> 00:22:53.000]  我祈禱
[00:22:53.000 --> 00:22:56.000]  因為我已經找到位置了
[00:22:56.000 --> 00:22:58.000]  生活上一些微小的事情
[00:22:58.000 --> 00:23:01.000]  很自然很意識到可以祈禱
[00:23:01.000 --> 00:23:06.000]  是因為有一個固定的關係
[00:23:06.000 --> 00:23:10.000]  是因為平時和神很自然的交往
[00:23:10.000 --> 00:23:11.000]  遇到事情的時候
[00:23:11.000 --> 00:23:13.000]  很自然就祈禱
[00:23:13.000 --> 00:23:14.000]  我想大家多看一本經文
[00:23:14.000 --> 00:23:17.000]  你試試看前面的第十章
[00:23:17.000 --> 00:23:22.000]  《路加福音》第十章
[00:23:22.000 --> 00:23:26.000]  其中有二十一節
[00:23:26.000 --> 00:23:29.000]  第十章之前的第十七節
[00:23:29.000 --> 00:23:32.000]  提到主耶穌差派七十個人出去傳道
[00:23:32.000 --> 00:23:34.000]  當他們回來的時候
[00:23:34.000 --> 00:23:37.000]  告訴耶穌整個的情況
[00:23:37.000 --> 00:23:38.000]  聖經就說
[00:23:38.000 --> 00:23:42.000]  正當那時耶穌被聖靈感動
[00:23:42.000 --> 00:23:44.000]  就歡樂說
[00:23:44.000 --> 00:23:47.000]  接著我讀讀主耶穌的禱文
[00:23:47.000 --> 00:23:48.000]  父啊天地的主
[00:23:48.000 --> 00:23:50.000]  我感謝你
[00:23:50.000 --> 00:23:54.000]  因為你將這些事向聰明通達的人就藏起來
[00:23:54.000 --> 00:23:56.000]  向英孩就顯出來
[00:23:56.000 --> 00:23:59.000]  父啊是的因為你的美意本是如此
[00:23:59.000 --> 00:24:02.000]  一切所有的都是父交付我的
[00:24:02.000 --> 00:24:04.000]  除了父沒有人知道子是誰
[00:24:04.000 --> 00:24:06.000]  除了子和子所願意指示的
[00:24:06.000 --> 00:24:10.000]  沒有人知道父是誰
[00:24:10.000 --> 00:24:13.000]  當時主耶穌的禱告
[00:24:13.000 --> 00:24:16.000]  是不是為了什麼特別的需要呢
[00:24:16.000 --> 00:24:18.000]  又不是什麼特別的需要
[00:24:18.000 --> 00:24:20.000]  只是心中一種感動
[00:24:20.000 --> 00:24:21.000]  被聖靈感動
[00:24:21.000 --> 00:24:23.000]  感覺到神的恩典很大
[00:24:23.000 --> 00:24:24.000]  讓這一班的
[00:24:24.000 --> 00:24:26.000]  好像平凡的小子
[00:24:26.000 --> 00:24:29.000]  竟然看到神偉大的作為
[00:24:29.000 --> 00:24:30.000]  向英孩
[00:24:30.000 --> 00:24:33.000]  神顯明出他自己的奇妙
[00:24:33.000 --> 00:24:35.000]  因此很自然就向天父說
[00:24:35.000 --> 00:24:38.000]  神啊我感謝你
[00:24:38.000 --> 00:24:40.000]  當你小心看這段聖經的時候
[00:24:40.000 --> 00:24:42.000]  你發覺這個感謝
[00:24:42.000 --> 00:24:44.000]  絕對不是一些
[00:24:44.000 --> 00:24:47.000]  好像隨口而出的說話
[00:24:47.000 --> 00:24:49.000]  不是一些念口往
[00:24:49.000 --> 00:24:50.000]  我們廣東人說的
[00:24:50.000 --> 00:24:51.000]  在他心裡面
[00:24:51.000 --> 00:24:55.000]  神啊我感謝你
[00:24:55.000 --> 00:24:58.000]  主耶穌和父神的關係很密切
[00:24:58.000 --> 00:25:01.000]  是因為他每一天和神
[00:25:01.000 --> 00:25:03.000]  來溝通祈禱
[00:25:03.000 --> 00:25:04.000]  因此在生活上
[00:25:04.000 --> 00:25:05.000]  每一個片段
[00:25:05.000 --> 00:25:07.000]  有什麼事情出現的時候
[00:25:07.000 --> 00:25:08.000]  他可以即時感謝
[00:25:08.000 --> 00:25:11.000]  即時禱告
[00:25:11.000 --> 00:25:13.000]  我看到一些弟兄姊妹都是這樣
[00:25:13.000 --> 00:25:14.000]  我很欣賞他們
[00:25:14.000 --> 00:25:16.000]  我提及過一位姊妹的故事
[00:25:16.000 --> 00:25:17.000]  我想再說
[00:25:17.000 --> 00:25:19.000]  一位姊妹和我分享
[00:25:19.000 --> 00:25:20.000]  中型的姊妹
[00:25:20.000 --> 00:25:21.000]  她說有一次
[00:25:21.000 --> 00:25:24.000]  當我帶一個少年的女兒
[00:25:24.000 --> 00:25:27.000]  逛街過馬路
[00:25:27.000 --> 00:25:28.000]  過馬路的時候
[00:25:28.000 --> 00:25:30.000]  女兒很快就一步
[00:25:30.000 --> 00:25:32.000]  飆到對面
[00:25:32.000 --> 00:25:33.000]  媽媽在後面
[00:25:33.000 --> 00:25:34.000]  都沒有過馬路
[00:25:34.000 --> 00:25:35.000]  但是發覺
[00:25:35.000 --> 00:25:38.000]  有輛車突然間車過來
[00:25:38.000 --> 00:25:40.000]  女兒看不到車
[00:25:40.000 --> 00:25:42.000]  還在這樣走
[00:25:42.000 --> 00:25:44.000]  媽媽看到車
[00:25:44.000 --> 00:25:47.000]  正好撞向女兒
[00:25:47.000 --> 00:25:48.000]  那時候
[00:25:48.000 --> 00:25:50.000]  這個母親沒有什麼可以做
[00:25:50.000 --> 00:25:51.000]  她馬上上車
[00:25:51.000 --> 00:25:52.000]  只能有祈禱
[00:25:52.000 --> 00:25:54.000]  她就大聲地求
[00:25:54.000 --> 00:25:57.000]  主啊 求你救她吧
[00:25:57.000 --> 00:25:58.000]  她說當時我就這樣
[00:25:58.000 --> 00:26:00.000]  立即看著女兒
[00:26:00.000 --> 00:26:03.000]  立即為女兒祈禱
[00:26:03.000 --> 00:26:04.000]  但是那時候
[00:26:04.000 --> 00:26:06.000]  車已經到女兒身邊
[00:26:06.000 --> 00:26:10.000]  把女兒捧在正著
[00:26:10.000 --> 00:26:13.000]  甚至把女兒拋高
[00:26:13.000 --> 00:26:17.000]  然後從遠處的地方掉下來
[00:26:17.000 --> 00:26:21.000]  你想像媽媽的心情是怎樣
[00:26:21.000 --> 00:26:22.000]  很恐慌
[00:26:22.000 --> 00:26:24.000]  立即走過去
[00:26:24.000 --> 00:26:26.000]  很多路人都立即走過去
[00:26:26.000 --> 00:26:27.000]  大家想像
[00:26:27.000 --> 00:26:30.000]  可能一灘鮮血都未定
[00:26:30.000 --> 00:26:32.000]  誰知走過去的時候
[00:26:32.000 --> 00:26:34.000]  這個少年就站起來
[00:26:34.000 --> 00:26:38.000]  然後拍拍拍拍身
[00:26:38.000 --> 00:26:41.000]  他竟然一點事都沒有
[00:26:41.000 --> 00:26:44.000]  他還問眼鏡呢
[00:26:44.000 --> 00:26:49.000]  眼鏡好像掉在車上的電線
[00:26:49.000 --> 00:26:50.000]  我聽的時候
[00:26:50.000 --> 00:26:51.000]  我都不可以相信
[00:26:51.000 --> 00:26:53.000]  我說真的嗎
[00:26:53.000 --> 00:26:55.000]  是的 他拋高了
[00:26:55.000 --> 00:26:56.000]  我看著他拋高了
[00:26:56.000 --> 00:26:57.000]  掉到地上
[00:26:57.000 --> 00:26:59.000]  但是他竟然站起來
[00:26:59.000 --> 00:27:02.000]  只是一點皮外傷
[00:27:02.000 --> 00:27:04.000]  我心裡就很感激神
[00:27:04.000 --> 00:27:07.000]  神在那片刻的期間
[00:27:07.000 --> 00:27:10.000]  就聽母親真誠的呼求
[00:27:10.000 --> 00:27:13.000]  救了他的女兒
[00:27:13.000 --> 00:27:14.000]  各位弟兄姊妹
[00:27:14.000 --> 00:27:18.000]  這不是急的一種才智
[00:27:18.000 --> 00:27:19.000]  而是跟神的一種關係
[00:27:19.000 --> 00:27:20.000]  來得很自然
[00:27:20.000 --> 00:27:21.000]  有什麼事情的時候
[00:27:21.000 --> 00:27:23.000]  很自然就呼求神
[00:27:23.000 --> 00:27:26.000]  神就聽他的禱告
[00:27:26.000 --> 00:27:27.000]  各位弟兄姊妹
[00:27:27.000 --> 00:27:31.000]  不要做一個拜黃大仙式的教徒
[00:27:31.000 --> 00:27:34.000]  你永遠不會經歷到神的信實
[00:27:34.000 --> 00:27:36.000]  除非你每一天
[00:27:36.000 --> 00:27:37.000]  跟神來得親近
[00:27:37.000 --> 00:27:40.000]  你才會感受那種關係
[00:27:40.000 --> 00:27:42.000]  那種真實
[00:27:42.000 --> 00:27:44.000]  當我們再看聖經的時候
[00:27:44.000 --> 00:27:46.000]  我們就會發現一件事情
[00:27:46.000 --> 00:27:47.000]  主耶穌當時
[00:27:47.000 --> 00:27:50.000]  來到去勸勉門徒禱告
[00:27:50.000 --> 00:27:51.000]  我們大家回到剛才
[00:27:51.000 --> 00:27:55.000]  盧家福音我們所看過的經文
[00:27:55.000 --> 00:28:03.000]  我們看盧家福音第二十二章
[00:28:03.000 --> 00:28:06.000]  在二十二章剛才讀的三十九節裡面
[00:28:06.000 --> 00:28:09.000]  主耶穌就去禱告
[00:28:09.000 --> 00:28:10.000]  然後在四十節
[00:28:10.000 --> 00:28:12.000]  祂就提醒門徒
[00:28:12.000 --> 00:28:15.000]  這些要禱告的原因在哪裡
[00:28:15.000 --> 00:28:18.000]  免得入了迷惑
[00:28:18.000 --> 00:28:19.000]  如果不禱告
[00:28:19.000 --> 00:28:23.000]  一個後果就是會進入迷惑裡面
[00:28:23.000 --> 00:28:26.000]  英文就是fall into temptation
[00:28:26.000 --> 00:28:27.000]  是什麼temptation
[00:28:27.000 --> 00:28:29.000]  什麼是迷惑呢
[00:28:29.000 --> 00:28:32.000]  你看看前面的三十一節
[00:28:32.000 --> 00:28:35.000]  當時彼得正是誇耀
[00:28:35.000 --> 00:28:39.000]  他不會不認耶穌
[00:28:39.000 --> 00:28:42.000]  在三十一節主就跟他說
[00:28:42.000 --> 00:28:43.000]  西門西門
[00:28:43.000 --> 00:28:45.000]  撒旦想要得著你們
[00:28:45.000 --> 00:28:48.000]  好西你們像西墨子一樣
[00:28:48.000 --> 00:28:50.000]  但我已經為你祈求
[00:28:50.000 --> 00:28:52.000]  叫你不至於失了信心
[00:28:52.000 --> 00:28:55.000]  你回頭以後要兼顧你的弟兄
[00:28:55.000 --> 00:28:59.000]  聖經就說當時的西門
[00:28:59.000 --> 00:29:04.000]  面對著撒旦的一個計謀
[00:29:04.000 --> 00:29:07.000]  這個計謀主耶穌用了一個比喻
[00:29:07.000 --> 00:29:09.000]  好像西墨子
[00:29:09.000 --> 00:29:11.000]  大家知道如果墨子
[00:29:11.000 --> 00:29:14.000]  在筲箕裡撈的時候
[00:29:14.000 --> 00:29:18.000]  那些衣那些糠坯就會脫落出來
[00:29:18.000 --> 00:29:20.000]  然後當它大力一點
[00:29:20.000 --> 00:29:22.000]  就會隨風飄走了
[00:29:22.000 --> 00:29:24.000]  剩下的是好的墨子
[00:29:24.000 --> 00:29:26.000]  飛走的是糠坯
[00:29:26.000 --> 00:29:29.000]  是不好用的東西
[00:29:29.000 --> 00:29:32.000]  撒旦想要西我們
[00:29:32.000 --> 00:29:34.000]  西到一個地步
[00:29:34.000 --> 00:29:36.000]  當我們失了那種信心
[00:29:36.000 --> 00:29:38.000]  然後好像成為了糠坯
[00:29:38.000 --> 00:29:41.000]  就被風吹走了
[00:29:41.000 --> 00:29:43.000]  在當時主耶穌說
[00:29:43.000 --> 00:29:44.000]  你們要小心
[00:29:44.000 --> 00:29:45.000]  當你不祈禱的時候
[00:29:45.000 --> 00:29:48.000]  你對神的信心失了
[00:29:48.000 --> 00:29:51.000]  遇到困難的時候就埋怨神
[00:29:51.000 --> 00:29:54.000]  就不願意再相信神
[00:29:54.000 --> 00:29:57.000]  甚至不認神
[00:29:57.000 --> 00:29:59.000]  彼得就是這樣
[00:29:59.000 --> 00:30:01.000]  他不意識到那種危機
[00:30:01.000 --> 00:30:03.000]  因此在當中
[00:30:03.000 --> 00:30:06.000]  他就面對著後來那種失敗
[00:30:06.000 --> 00:30:08.000]  主耶穌多次告訴他
[00:30:08.000 --> 00:30:10.000]  你們要祈禱
[00:30:10.000 --> 00:30:11.000]  你們要祈禱
[00:30:11.000 --> 00:30:13.000]  免得入了迷幻
[00:30:13.000 --> 00:30:14.000]  當然大家也記得
[00:30:14.000 --> 00:30:15.000]  其他科幻書有提及過
[00:30:15.000 --> 00:30:18.000]  一句我們很多時候會說的話
[00:30:18.000 --> 00:30:24.000]  你們心靈雖然圓而肉體就軟弱
[00:30:24.000 --> 00:30:26.000]  過去我也曾經分享過
[00:30:26.000 --> 00:30:28.000]  我們神上誤解了英哲經文
[00:30:28.000 --> 00:30:30.000]  我們以為我們拿英哲經文
[00:30:30.000 --> 00:30:32.000]  可以作為一個藉口
[00:30:32.000 --> 00:30:33.000]  你知道的
[00:30:33.000 --> 00:30:35.000]  我很想的
[00:30:35.000 --> 00:30:39.000]  不過心靈不願意肉體軟弱
[00:30:39.000 --> 00:30:42.000]  這就解釋了為什麼自己不祈禱
[00:30:42.000 --> 00:30:44.000]  但是聖經如果你看回新譯本
[00:30:44.000 --> 00:30:47.000]  翻譯就比較準確了
[00:30:47.000 --> 00:30:55.000]  它說我們心靈雖然圓而肉體卻是軟弱的
[00:30:55.000 --> 00:30:57.000]  正正告訴我們
[00:30:57.000 --> 00:30:59.000]  就算你很想也好
[00:30:59.000 --> 00:31:01.000]  你未必做到
[00:31:01.000 --> 00:31:03.000]  因為肉體是軟弱的
[00:31:03.000 --> 00:31:05.000]  正因為我們知道自己肉體軟弱
[00:31:05.000 --> 00:31:07.000]  所以我們必須要祈禱
[00:31:07.000 --> 00:31:12.000]  我們才有力量不會跌倒
[00:31:12.000 --> 00:31:14.000]  如果既然明白自己肉體是軟弱的
[00:31:14.000 --> 00:31:15.000]  雖然想的是一樣
[00:31:15.000 --> 00:31:17.000]  但做出來是另一樣
[00:31:17.000 --> 00:31:18.000]  因此要祈禱祈禱
[00:31:18.000 --> 00:31:22.000]  以致有力量可以做到自己做不到的事情
[00:31:22.000 --> 00:31:25.000]  這正正是聖經所說
[00:31:25.000 --> 00:31:26.000]  它說知道自己軟弱
[00:31:26.000 --> 00:31:28.000]  所以就要小心祈禱
[00:31:28.000 --> 00:31:31.000]  以致可以堅強
[00:31:31.000 --> 00:31:34.000]  當時的彼得他以為自己堅強
[00:31:34.000 --> 00:31:38.000]  所以大家見到彼得和主耶穌說
[00:31:38.000 --> 00:31:40.000]  在第三十三節
[00:31:40.000 --> 00:31:41.000]  他說主啊
[00:31:41.000 --> 00:31:44.000]  我就是和你下監和你受死
[00:31:44.000 --> 00:31:45.000]  亦都甘心
[00:31:45.000 --> 00:31:47.000]  我不會不認你的
[00:31:47.000 --> 00:31:51.000]  人很多時候看不到自己會有的軟弱
[00:31:51.000 --> 00:31:55.000]  但唯有當他警醒著
[00:31:55.000 --> 00:31:58.000]  很留心自己的情況
[00:31:58.000 --> 00:32:00.000]  他才會祈禱
[00:32:00.000 --> 00:32:02.000]  當他覺得自己沒有問題的時候
[00:32:02.000 --> 00:32:04.000]  他就不會祈禱
[00:32:04.000 --> 00:32:05.000]  各位靈性姐妹
[00:32:05.000 --> 00:32:06.000]  我們其實每一個人
[00:32:06.000 --> 00:32:10.000]  就算你多麼淑女也好
[00:32:10.000 --> 00:32:13.000]  你也有軟弱的時刻
[00:32:13.000 --> 00:32:15.000]  我也和大家分享一件事情
[00:32:15.000 --> 00:32:18.000]  我很多時候有一種體會
[00:32:18.000 --> 00:32:20.000]  作為一間教會的牧師
[00:32:20.000 --> 00:32:22.000]  容易會有試探
[00:32:22.000 --> 00:32:25.000]  特別是驕傲的試探
[00:32:25.000 --> 00:32:26.000]  我試過有幾次
[00:32:26.000 --> 00:32:28.000]  有些訪客來北宣
[00:32:28.000 --> 00:32:30.000]  他們參觀我們教會
[00:32:30.000 --> 00:32:33.000]  很想來從我們當中學習
[00:32:33.000 --> 00:32:34.000]  有些時候我會介紹給他們
[00:32:34.000 --> 00:32:36.000]  認識教會的情況
[00:32:36.000 --> 00:32:38.000]  但試了兩次之後
[00:32:38.000 --> 00:32:40.000]  我發覺又試探
[00:32:40.000 --> 00:32:42.000]  當他們看完教會的情況
[00:32:42.000 --> 00:32:43.000]  會讚賞教會
[00:32:43.000 --> 00:32:47.000]  又讚賞一下蕭牧師
[00:32:47.000 --> 00:32:48.000]  然後我有些時候
[00:32:48.000 --> 00:32:51.000]  就察覺那個試探出現
[00:32:51.000 --> 00:32:53.000]  經過了幾次之後
[00:32:53.000 --> 00:32:56.000]  每次有人來探訪教會的時候
[00:32:56.000 --> 00:32:57.000]  我就自己察覺
[00:32:57.000 --> 00:33:00.000]  我需要小心為自己祈禱
[00:33:00.000 --> 00:33:01.000]  我說主啊
[00:33:01.000 --> 00:33:03.000]  當我介紹的時候
[00:33:03.000 --> 00:33:04.000]  保守我的心
[00:33:04.000 --> 00:33:07.000]  清楚知道是祢的工作
[00:33:07.000 --> 00:33:09.000]  當人讚賞的時候
[00:33:09.000 --> 00:33:13.000]  給我耐心將讚賞轉回給祢
[00:33:13.000 --> 00:33:15.000]  當我這樣祈禱的時候
[00:33:15.000 --> 00:33:18.000]  我才可以避開那些時候
[00:33:18.000 --> 00:33:20.000]  會有的試探
[00:33:20.000 --> 00:33:21.000]  有些時候
[00:33:21.000 --> 00:33:23.000]  另一件事情
[00:33:23.000 --> 00:33:24.000]  做牧師的很多時候
[00:33:24.000 --> 00:33:26.000]  會負責施洗
