
[00:00:00.000 --> 00:00:02.400]  我們這個季度一直在說
[00:16:29.800 --> 00:16:31.200]  有些時候看到一個弟兄
[00:16:31.200 --> 00:16:32.400]  平時很好的
[00:16:32.400 --> 00:16:34.400]  現在突然間說不信主
[00:16:34.400 --> 00:16:36.200]  因此內心會很擔心
[00:16:36.200 --> 00:16:39.000]  有一些波動
[00:16:39.000 --> 00:16:40.600]  對神失了信心
[00:16:40.600 --> 00:16:44.400]  因此對人也失了愛心
[00:16:44.400 --> 00:16:46.800]  不能夠堅持著去信靠神
[00:16:46.800 --> 00:16:50.400]  因此就冷淡了
[00:16:50.400 --> 00:16:52.800]  所以你記得希伯來書第十章提到
[00:16:52.800 --> 00:16:55.600]  聖經就說你們要彼此相顧
[00:16:55.600 --> 00:16:57.600]  那十二個字大家一定記得
[00:16:57.600 --> 00:17:02.600]  彼此相顧激發愛心
[00:17:02.600 --> 00:17:03.600]  大聲一點
[00:17:03.600 --> 00:17:06.200]  勉勵行善
[00:17:06.200 --> 00:17:09.800]  為何聖經提醒我們要彼此相顧呢
[00:17:09.800 --> 00:17:11.200]  在愛當中
[00:17:11.200 --> 00:17:15.400]  我們要互相激勵對方的愛心
[00:17:15.400 --> 00:17:17.000]  我記得很多年前
[00:17:17.000 --> 00:17:18.200]  我去探訪
[00:17:18.200 --> 00:17:21.000]  帶著一些頂尖一齊去探訪
[00:17:21.000 --> 00:17:22.800]  探訪完之後
[00:17:22.800 --> 00:17:25.200]  其中一位弟兄
[00:17:25.200 --> 00:17:27.400]  他說多謝你們來探訪我們
[00:17:27.400 --> 00:17:29.200]  下次我們也想去探訪
[00:17:29.200 --> 00:17:31.600]  你們也叫我們去吧
[00:17:31.600 --> 00:17:34.400]  想不到他們也有一種感動
[00:17:34.400 --> 00:17:36.600]  來關心其他人
[00:17:36.600 --> 00:17:38.800]  我們需要彼此激發愛心
[00:17:38.800 --> 00:17:42.000]  勉勵大家行善
[00:17:42.000 --> 00:17:43.200]  在信心
[00:17:43.200 --> 00:17:44.600]  在愛心當中
[00:17:44.600 --> 00:17:47.200]  能夠守住真道
[00:17:47.200 --> 00:17:49.000]  去相信神的慈愛
[00:17:49.000 --> 00:17:51.600]  去相信祂不改變的慈愛
[00:17:51.600 --> 00:17:55.800]  就能夠一直堅守著真理
[00:17:55.800 --> 00:17:57.600]  我早前去到英國的時候
[00:17:57.600 --> 00:17:59.400]  探訪一些宣教士
[00:17:59.400 --> 00:18:03.200]  遇到一位在羅馬尼亞來的宣教士
[00:18:03.200 --> 00:18:05.800]  他告訴我他在當地的情況
[00:18:05.800 --> 00:18:08.200]  很多時候一些華人
[00:18:08.200 --> 00:18:09.600]  做生意很困難
[00:18:09.600 --> 00:18:11.800]  他說說到一對夫婦
[00:18:11.800 --> 00:18:13.400]  他們很早就要開工
[00:18:13.400 --> 00:18:14.800]  因為自己有小的商舖
[00:18:14.800 --> 00:18:17.600]  一早四五時就要做很多準備工夫
[00:18:17.600 --> 00:18:18.800]  賺到一點錢
[00:18:18.800 --> 00:18:21.400]  但當地一些警察
[00:18:21.400 --> 00:18:25.200]  有些時候會上門敲詐他們的金錢
[00:18:25.200 --> 00:18:27.800]  但他們不肯就範
[00:18:27.800 --> 00:18:29.000]  因此一個星期
[00:18:29.000 --> 00:18:32.600]  這些警察就一個星期三次來檢控他們
[00:18:32.600 --> 00:18:33.600]  說他們那些不對
[00:18:33.600 --> 00:18:34.600]  那些不符合法例
[00:18:34.600 --> 00:18:36.800]  那些違法等等
[00:18:36.800 --> 00:18:40.000]  罰了他們三次的錢
[00:18:40.000 --> 00:18:45.600]  三次的錢等於他們半年賺到的入息
[00:18:45.600 --> 00:18:47.000]  宣教士知道這件事之後
[00:18:47.000 --> 00:18:48.800]  就去探他們
[00:18:48.800 --> 00:18:49.800]  心裏知道
[00:18:49.800 --> 00:18:52.000]  糟了這對夫婦剛剛信主
[00:18:52.000 --> 00:18:53.200]  遇到這麼多困難
[00:18:53.200 --> 00:18:55.000]  一定覺得神對他們不好
[00:18:55.000 --> 00:18:57.200]  可能放棄信仰
[00:18:57.200 --> 00:18:58.400]  跟他們聊天的時候
[00:18:58.400 --> 00:19:00.800]  就問他們覺得怎樣
[00:19:00.800 --> 00:19:04.800]  有沒有灰心
[00:19:04.800 --> 00:19:07.400]  這兩位初信主的朋友
[00:19:07.400 --> 00:19:09.000]  竟然說
[00:19:09.000 --> 00:19:11.000]  我們讀聖經
[00:19:11.000 --> 00:19:13.800]  約伯記說
[00:19:13.800 --> 00:19:15.800]  上次的耶和華
[00:19:15.800 --> 00:19:17.600]  修出的耶和華
[00:19:17.600 --> 00:19:21.000]  耶和華的命是應當被稱頌的
[00:19:21.000 --> 00:19:22.200]  不要緊
[00:19:22.200 --> 00:19:24.000]  神給我們機會做生意
[00:19:24.000 --> 00:19:26.200]  祂都可以有權去取回
[00:19:26.200 --> 00:19:29.600]  祂總有祂的美意
[00:19:29.600 --> 00:19:31.400]  然後他們繼續堅持
[00:19:31.400 --> 00:19:33.800]  一直的信主
[00:19:33.800 --> 00:19:35.200]  宣教士一聽到之後
[00:19:35.200 --> 00:19:36.000]  如果你是宣教士
[00:19:36.000 --> 00:19:38.200]  你會有什麼感受
[00:19:38.200 --> 00:19:39.600]  你會很快樂
[00:19:39.600 --> 00:19:40.800]  很安樂
[00:19:40.800 --> 00:19:42.400]  就是不是人教導他們
[00:19:42.400 --> 00:19:44.000]  是聖靈鼓勵他們
[00:19:44.000 --> 00:19:47.000]  繼續信靠神的慈愛
[00:19:47.000 --> 00:19:51.800]  因此他們可以堅守在真理的上面
[00:19:51.800 --> 00:19:53.000]  各位弟兄姊妹
[00:19:53.000 --> 00:19:55.400]  不單止以你的心思意念
[00:19:55.400 --> 00:19:57.400]  去分辨真理
[00:19:57.400 --> 00:19:59.200]  更加以信心愛心
[00:19:59.200 --> 00:20:03.000]  來守著神給你的真理
[00:20:03.000 --> 00:20:08.400]  我們最後再看回第十四節
[00:20:08.400 --> 00:20:09.600]  第十四節聖經說
[00:20:09.600 --> 00:20:12.400]  從前所教託你的善道
[00:20:12.400 --> 00:20:15.800]  你要靠著那住在我們裡面的聖靈
[00:20:15.800 --> 00:20:18.400]  牢牢地守著
[00:20:18.400 --> 00:20:21.400]  靠著神給我們的聖靈
[00:20:21.400 --> 00:20:23.000]  守著真理
[00:20:23.000 --> 00:20:24.400]  這裡所說的
[00:20:24.400 --> 00:20:27.400]  神賜給我們真理
[00:20:27.400 --> 00:20:29.400]  因此我們要很留心
[00:20:29.400 --> 00:20:33.000]  去承受神給我們的託付
[00:20:33.000 --> 00:20:34.600]  這裡所說的
[00:20:34.600 --> 00:20:38.400]  從前所教託你的善道
[00:20:38.400 --> 00:20:42.600]  善道是指美善的託存
[00:20:42.600 --> 00:20:44.400]  存在你的生命裡面
[00:20:44.400 --> 00:20:45.600]  交給你了
[00:20:45.600 --> 00:20:48.800]  請你小心保管著它
[00:20:48.800 --> 00:20:49.800]  然後才可以繼續
[00:20:49.800 --> 00:20:53.400]  將真理一直延伸開去
[00:20:53.400 --> 00:20:54.800]  我讀到聖經的時候
[00:20:54.800 --> 00:20:56.400]  突然想起一件事
[00:20:56.400 --> 00:20:59.800]  大家記不記得早期香港的一家銀行
[00:20:59.800 --> 00:21:03.000]  裡面有很多保險箱
[00:21:03.000 --> 00:21:06.200]  但突然間他們有個裝修改裝的情況
[00:21:06.200 --> 00:21:09.400]  竟然將很多保險箱拆了出來
[00:21:09.400 --> 00:21:14.400]  然後毀壞了它
[00:21:14.400 --> 00:21:17.800]  如果你是其中一個有份的
[00:21:17.800 --> 00:21:20.800]  最珍貴的結婚戒指
[00:21:20.800 --> 00:21:22.800]  很大隻戴不到
[00:21:22.800 --> 00:21:26.800]  很小隻可能胖了戴不到
[00:21:26.800 --> 00:21:28.800]  你很珍貴的文件
[00:21:28.800 --> 00:21:30.400]  你家裡的家契
[00:21:30.400 --> 00:21:33.600]  你最珍貴的物品都放在裡面
[00:21:33.600 --> 00:21:35.600]  藏在保險箱裡
[00:21:35.600 --> 00:21:39.800]  請銀行妥為保管
[00:21:39.800 --> 00:21:42.600]  但竟然我們疏忽
[00:21:42.600 --> 00:21:47.400]  將你的物品毀壞了
[00:21:47.400 --> 00:21:49.400]  同樣是這樣
[00:21:49.400 --> 00:21:53.000]  神將祂最寶貴的真理
[00:21:53.000 --> 00:21:57.000]  托存在我們生命裡面
[00:21:57.000 --> 00:22:00.800]  而你和我不單止去學習去遵守
[00:22:00.800 --> 00:22:04.800]  更加讓真理常存在你的裡面
[00:22:04.800 --> 00:22:10.000]  也讓真理可以透過你的生命延續出去
[00:22:10.000 --> 00:22:11.200]  聖經所說的
[00:22:11.200 --> 00:22:15.800]  從前所交託你的善道
[00:22:15.800 --> 00:22:19.600]  你要靠著那柱在我們裡面
[00:22:19.600 --> 00:22:22.600]  聖經特別強調是柱在我們裡面
[00:22:22.600 --> 00:22:24.000]  沒錯外在有壓力
[00:22:24.000 --> 00:22:27.800]  有人會否定基督教的信仰
[00:22:27.800 --> 00:22:30.000]  會有取笑的情況
[00:22:30.000 --> 00:22:32.000]  但你裡面的聖靈
[00:22:32.000 --> 00:22:36.200]  有力量抗衡外面的壓力
[00:22:36.200 --> 00:22:39.000]  因此你能夠去承擔得住
[00:22:39.000 --> 00:22:42.600]  而且牢牢地守住
[00:22:42.600 --> 00:22:44.800]  如果你看回聖經的《使徒行傳》
[00:22:44.800 --> 00:22:47.000]  還會看到《使徒行傳》提及
[00:22:47.000 --> 00:22:49.200]  當使徒被聖靈充滿的時候
[00:22:49.200 --> 00:22:53.200]  有一個很特別的生命表現
[00:22:53.200 --> 00:22:56.400]  當彼得和約翰被捉拿到官府面前的時候
[00:22:56.400 --> 00:22:57.800]  官府就質問他們
[00:22:57.800 --> 00:23:01.800]  要他們不可以再奉一個名來講道
[00:23:01.800 --> 00:23:04.600]  當時彼得和約翰
[00:23:04.600 --> 00:23:07.000]  聖經就說他們很有膽量
[00:23:07.000 --> 00:23:10.200]  大聲地在官府面前說
[00:23:10.200 --> 00:23:12.600]  天下人間沒有賜下別的名
[00:23:12.600 --> 00:23:14.400]  我們可以靠著得救
[00:23:14.400 --> 00:23:16.400]  只有這位主耶穌
[00:23:16.400 --> 00:23:19.200]  官府就說這班無學問的小民
[00:23:19.200 --> 00:23:22.200]  哪裡來的膽量
[00:23:22.200 --> 00:23:23.400]  聖經就說
[00:23:23.400 --> 00:23:25.600]  彼得被聖靈充滿
[00:23:25.600 --> 00:23:28.600]  他就放膽講論
[00:23:28.600 --> 00:23:30.000]  後來他們釋放之後
[00:23:30.000 --> 00:23:31.400]  回到門徒當中
[00:23:31.400 --> 00:23:32.600]  他們一起聚集祈禱
[00:23:32.600 --> 00:23:34.200]  讚美神、歌頌神
[00:23:34.200 --> 00:23:36.600]  他們祈禱之後
[00:23:36.600 --> 00:23:38.400]  聖靈充滿他們
[00:23:38.400 --> 00:23:42.600]  他們就放膽講論神的道
[00:23:42.600 --> 00:23:43.800]  你要祈禱
[00:23:43.800 --> 00:23:47.200]  求主將聖靈更大地充滿你的生命
[00:23:47.200 --> 00:23:49.000]  不是你的膽量
[00:23:49.000 --> 00:23:51.200]  而是神給你的勇敢
[00:23:51.200 --> 00:23:55.000]  可以堅守著真理
[00:23:55.000 --> 00:23:58.000]  面對著這些挑戰的時候
[00:23:58.000 --> 00:24:02.200]  仍然可以站立得穩
[00:24:02.200 --> 00:24:04.600]  一位牧師
[00:24:04.600 --> 00:24:09.400]  因為他在台上講有關於同性戀的訊息
[00:24:09.400 --> 00:24:11.200]  在瑞典的地方
[00:24:11.200 --> 00:24:13.800]  被政府來控訴
[00:24:13.800 --> 00:24:18.200]  而且判入獄一個月
[00:24:18.200 --> 00:24:20.600]  當主控官問他的時候
[00:24:20.600 --> 00:24:27.600]  你是不是認為同性戀是一個病態呢?
[00:24:27.600 --> 00:24:30.400]  這位牧師說
[00:24:30.400 --> 00:24:33.000]  按照聖經的教導
[00:24:33.000 --> 00:24:36.000]  同性戀是病態
[00:24:36.000 --> 00:24:38.600]  是得罪神的罪
[00:24:38.600 --> 00:24:43.200]  因此他接著被判入獄
[00:24:43.200 --> 00:24:46.800]  我記得有一次看到一個電視的報導
[00:24:46.800 --> 00:24:50.200]  是訪問一些英國街頭的人士
[00:24:50.200 --> 00:24:54.600]  訪問他們怎樣看性關係
[00:24:54.600 --> 00:24:56.800]  這個記者用一些很特別的問法
[00:24:56.800 --> 00:24:58.400]  可能他知道很普遍的情況
[00:24:58.400 --> 00:25:00.200]  就問一些受訪者
[00:25:00.200 --> 00:25:04.000]  你有多少個性伴侶?
[00:25:04.000 --> 00:25:06.800]  我記得這個記者在街頭訪問的時候
[00:25:06.800 --> 00:25:11.800]  這位先生 你有多少個性伴侶?
[00:25:11.800 --> 00:25:14.000]  這個男生笑著說
[00:25:14.000 --> 00:25:18.800]  不記得了 十多個吧
[00:25:18.800 --> 00:25:21.600]  接著訪問一個女生
[00:25:21.600 --> 00:25:24.600]  小姐 你有多少個性伴侶?
[00:25:24.600 --> 00:25:27.600]  這個女生想了想
[00:25:27.600 --> 00:25:28.800]  好像有點害羞
[00:25:28.800 --> 00:25:32.200]  我想六七個吧
[00:25:32.200 --> 00:25:37.600]  然後訪問過每個都起碼有三個以上
[00:25:37.600 --> 00:25:39.600]  後來來到一個男士
[00:25:39.600 --> 00:25:40.400]  記者訪問他
[00:25:40.400 --> 00:25:43.800]  先生 你有多少個性伴侶?
[00:25:43.800 --> 00:25:46.800]  這個男士停一停
[00:25:46.800 --> 00:25:49.600]  就很清楚地說
[00:25:49.600 --> 00:25:51.400]  我從結婚以後
[00:25:51.400 --> 00:25:54.400]  有一個性伴侶
[00:25:54.400 --> 00:25:58.200]  這個性伴侶就是我的太太
[00:25:58.200 --> 00:26:01.800]  只有一個 就是我太太
[00:26:01.800 --> 00:26:04.200]  這個記者突然覺得很驚訝
[00:26:04.200 --> 00:26:06.000]  一個?
[00:26:06.000 --> 00:26:10.200]  這個男士說 一個
[00:26:10.200 --> 00:26:14.400]  這個世界已經雜飛成事
[00:26:14.400 --> 00:26:17.200]  認為錯誤的事情是對的事情
[00:26:17.200 --> 00:26:20.600]  認為不正常的事情是正常的事情
[00:26:20.600 --> 00:26:24.600]  因此當你按照聖經的真理行事的時候
[00:26:24.600 --> 00:26:27.000]  你會覺得有壓力
[00:26:27.000 --> 00:26:28.400]  但聖經鼓勵我們
[00:26:28.400 --> 00:26:32.400]  靠著聖靈放開膽量
[00:26:32.400 --> 00:26:34.600]  去站在真理的立場裡面
[00:26:34.600 --> 00:26:36.600]  去過你的生活
[00:26:36.600 --> 00:26:39.600]  不單止你的心思能夠分辨清楚
[00:26:39.600 --> 00:26:43.000]  你用你的信心行為去守著
[00:26:43.000 --> 00:26:47.600]  現在天要得了神給你公義的冠冕
[00:26:47.600 --> 00:26:49.200]  最後大家一起看看
[00:26:49.200 --> 00:26:56.000]  在跟著聖經的第四章
[00:26:56.000 --> 00:27:03.000]  提摩塔後書第四章
[00:27:03.000 --> 00:27:06.000]  第六節
[00:27:06.000 --> 00:27:08.800]  保羅說 我現在被囂墊
[00:27:08.800 --> 00:27:11.600]  我離世的時候到了
[00:27:11.600 --> 00:27:15.400]  那美好的帳我已經打過了
[00:27:15.400 --> 00:27:18.000]  當跑的路已經跑盡了
[00:27:18.000 --> 00:27:19.600]  大家一起讀最後一句
[00:27:19.600 --> 00:27:24.200]  所信的道我已經守住了
[00:27:24.200 --> 00:27:27.800]  從此以後有公義的冠冕為我存留
[00:27:27.800 --> 00:27:30.600]  就是按照公義審判的主
[00:27:30.600 --> 00:27:33.400]  到了那日要賜給我的
[00:27:33.400 --> 00:27:35.000]  不但賜給我
[00:27:35.000 --> 00:27:40.400]  也賜給凡愛慕他顯現的人
[00:27:40.400 --> 00:27:43.000]  或者我們會遇到一些困難
[00:27:43.000 --> 00:27:47.000]  但是當你愛慕主的再臨
[00:27:47.000 --> 00:27:49.800]  你會覺得這些困難不算什麼
[00:27:49.800 --> 00:27:52.000]  因為主的再臨的時候
[00:27:52.000 --> 00:27:56.400]  要為你預備公義的冠冕
[00:27:56.400 --> 00:27:59.200]  因為你行在他的真理裡面
[00:27:59.200 --> 00:28:01.600]  我們同心祈禱

