
[00:00:00.000 --> 00:00:10.000]  我們活在一個轉折的大時代當中
[00:20:23.000 --> 00:20:26.000]  但上帝很多時候用這些經驗來磨練我們
[00:20:26.000 --> 00:20:33.000]  所以秘魯的期間就是上帝熬練以巴尼斯列百姓信心的時候
[00:20:33.000 --> 00:20:37.000]  所以秘魯的期間同樣是神熬練以色列百姓信心的時刻
[00:20:37.000 --> 00:20:42.000]  神之所以使用以色列就是因為他經歷了這些磨練
[00:20:42.000 --> 00:20:46.000]  神使用以色列因為他也經歷了這些磨練
[00:20:46.000 --> 00:20:52.000]  你記得嗎?幾年前的我們講幾次道的包圍軍牧師
[00:20:52.000 --> 00:20:57.000]  他自己親自講的
[00:20:57.000 --> 00:20:59.000]  他親口說的
[00:20:59.000 --> 00:21:01.000]  朝氣勃勃的想侍奉神
[00:21:01.000 --> 00:21:06.000]  但是上帝拿去了他自己師母的生命
[00:21:06.000 --> 00:21:08.000]  他本來朝氣勃勃的想要侍奉神
[00:21:08.000 --> 00:21:11.000]  但神卻把師母的生命給拿走了
[00:21:11.000 --> 00:21:14.000]  經歷了一段相當困苦煎熬的日子
[00:21:14.000 --> 00:21:17.000]  經歷了一段相當困苦煎熬的日子
[00:21:17.000 --> 00:21:22.000]  當然感謝主最後上帝又為他預備了另一個配偶保守給他
[00:21:22.000 --> 00:21:25.000]  當然感謝神又為他稍後預備了配偶
[00:21:25.000 --> 00:21:27.000]  因為哈佛的博士
[00:21:27.000 --> 00:21:30.000]  他能夠被神用不是因為他的學識
[00:21:30.000 --> 00:21:33.000]  而是他生命的遭遇的經歷
[00:21:33.000 --> 00:21:36.000]  因為哈佛的博士能夠被神使用不是因為他的學問
[00:21:36.000 --> 00:21:38.000]  而是他生命的經歷
[00:21:38.000 --> 00:21:42.000]  這個就是上帝要我們在災難裡面
[00:21:42.000 --> 00:21:46.000]  在困擾當中要學的功夫
[00:21:46.000 --> 00:21:50.000]  這是神要我們在困擾困難當中學習的功課
[00:21:50.000 --> 00:21:53.000]  所以你要被上帝用嗎?
[00:21:53.000 --> 00:21:55.000]  所以你要被神使用嗎?
[00:21:55.000 --> 00:21:56.000]  我不是說叫你
[00:21:56.000 --> 00:21:59.000]  主啊!歡迎你將蘇阿拉臨到我
[00:21:59.000 --> 00:22:00.000]  不是這個意思
[00:22:00.000 --> 00:22:02.000]  楊木菇牧師都叫我們不要這麼求啊
[00:22:02.000 --> 00:22:03.000]  我不是說你要向神說
[00:22:03.000 --> 00:22:06.000]  主啊!把苦難臨到我
[00:22:06.000 --> 00:22:09.000]  其實楊木菇牧師也叫我們不要這樣求
[00:22:09.000 --> 00:22:11.000]  只不過在人生自然的歷程裡面
[00:22:11.000 --> 00:22:15.000]  你一定是某時某日一定有事來衝擊你的
[00:22:15.000 --> 00:22:17.000]  只不過自然的人生當中
[00:22:17.000 --> 00:22:20.000]  某年某日一定面對困苦事情的衝擊
[00:22:20.000 --> 00:22:25.000]  但你體驗了神的恩典支援之後
[00:22:25.000 --> 00:22:28.000]  就好像保羅在哥倫德後書第一章所講的
[00:22:28.000 --> 00:22:34.000]  以被神安慰了的心靈去安慰那些受安慰的人
[00:22:34.000 --> 00:22:37.000]  就像法羅在哥倫多後書一章所說的
[00:22:37.000 --> 00:22:41.000]  一個被安慰的心去安慰其他的人
[00:22:41.000 --> 00:22:44.000]  這個正是四十章一到十一節
[00:22:44.000 --> 00:22:46.000]  今天我們要聽的信息
[00:22:46.000 --> 00:22:49.000]  這是四十章一到十一節今天我們要分享的信息
[00:22:49.000 --> 00:22:52.000]  現代一位被神重用的女神學家
[00:22:52.000 --> 00:22:55.000]  叫唐慕華博士Martha Dawn
[00:22:55.000 --> 00:22:59.000]  現代一位被神所重用的女神學家唐慕華博士
[00:22:59.000 --> 00:23:01.000]  她說安慰是哪裡來的?
[00:23:01.000 --> 00:23:03.000]  她說安慰哪裡來的?
[00:23:03.000 --> 00:23:07.000]  世界哪裡可以尋找到安慰呢?
[00:23:07.000 --> 00:23:09.000]  政治家的策略嗎?
[00:23:09.000 --> 00:23:12.000]  經濟家的估算嗎?
[00:23:12.000 --> 00:23:16.000]  心理學家的正向的心理學嗎?
[00:23:16.000 --> 00:23:19.000]  她說她有幫助
[00:23:19.000 --> 00:23:23.000]  但是治標不能治本
[00:23:23.000 --> 00:23:28.000]  最終心靈的困苦寂寞是屬靈的問題
[00:23:28.000 --> 00:23:30.000]  只有來自神的安慰
[00:23:30.000 --> 00:23:36.000]  心靈的使人真的平靜安穩
[00:23:36.000 --> 00:23:39.000]  只有來自神的安慰最終使人平靜安穩
[00:23:39.000 --> 00:23:44.000]  這就解釋一本古典的靈修書籍《科莫金泉》
[00:23:44.000 --> 00:23:49.000]  之所以大暢銷安慰多少信徒的原因
[00:23:49.000 --> 00:23:52.000]  這就是一本古典的屬靈書籍《荒漠甘泉》
[00:23:52.000 --> 00:23:56.000]  大大的暢銷一直到現在都安慰人心靈的問題
[00:23:56.000 --> 00:23:59.000]  多少人看過《科莫金泉》而受安慰的?
[00:23:59.000 --> 00:24:05.000]  證明這本古老的書大到今天仍然很暢銷
[00:24:05.000 --> 00:24:09.000]  因為都是屬靈的問題
[00:24:09.000 --> 00:24:13.000]  屬靈的問題就用屬靈的方法來解決
[00:24:13.000 --> 00:24:17.000]  所以第二節這裡很清楚地告訴我們
[00:24:17.000 --> 00:24:22.000]  以後要對耶路撒冷的百姓安慰
[00:24:22.000 --> 00:24:33.000]  你要安慰安慰你的百姓
[00:24:33.000 --> 00:24:39.000]  並且要向耶路撒冷的人的心裡面來說話
[00:24:39.000 --> 00:24:43.000]  在呂震忠牧師的譯本裡面
[00:24:43.000 --> 00:24:49.000]  他說要和耶路撒冷的人談心
[00:24:49.000 --> 00:24:56.000]  談心是什麼意思呢?
[00:24:56.000 --> 00:25:04.000]  就是情人之間的密隱密語
[00:25:04.000 --> 00:25:10.000]  很溫柔地去說出安慰的話來
[00:25:10.000 --> 00:25:14.000]  但這番話是從上帝而來的
[00:25:14.000 --> 00:25:17.000]  神高貴寶座而來的安慰
[00:25:17.000 --> 00:25:25.000]  你見到《新普及》譯本
[00:25:25.000 --> 00:25:34.000]  要對耶路撒冷溫柔地說
[00:25:34.000 --> 00:25:40.000]  這是不是我們所需要的信息?
[00:25:40.000 --> 00:25:49.000]  因此我今天的題目是高潔足的透心安慰
[00:25:49.000 --> 00:25:54.000]  我的兒子問我為什麼起這個題目
[00:25:54.000 --> 00:25:58.000]  我說上帝高高在上
[00:25:58.000 --> 00:26:02.000]  他寶座上是高潔足的關係
[00:26:02.000 --> 00:26:05.000]  他在寶座上是否一種高潔足的關係
[00:26:05.000 --> 00:26:08.000]  高的潔足
[00:26:08.000 --> 00:26:13.000]  但他卻對你和我的心和我們談心說話
[00:26:13.000 --> 00:26:20.000]  是否透心涼浸浸的感受
[00:26:20.000 --> 00:26:22.000]  是否帶來透心的涼快呢?
[00:26:22.000 --> 00:26:28.000]  能夠填滿我們空虛不足的心靈
[00:26:28.000 --> 00:26:37.000]  安慰這個詞其實來自拉丁文的兩個字
[00:26:37.000 --> 00:26:45.000]  合起來的意思就是帶著力量
[00:26:45.000 --> 00:26:54.000]  有力量去面對一個相當不安穩的時局
[00:26:54.000 --> 00:26:56.000]  以致你能夠重新登起來
[00:26:56.000 --> 00:27:00.000]  有力量地往前走
[00:27:00.000 --> 00:27:03.000]  以致重新得力有力量地向前走
[00:27:03.000 --> 00:27:05.000]  首先我們看第一到第二節
[00:27:05.000 --> 00:27:08.000]  神慈憐宣捨的安慰
[00:27:08.000 --> 00:27:10.000]  我們先看第一到第二節
[00:27:10.000 --> 00:27:13.000]  這是神慈憐宣捨的安慰
[00:27:13.000 --> 00:27:18.000]  這一位是透過宣告赦免帶給神的子民
[00:27:18.000 --> 00:27:21.000]  這樣的慰藉是透過宣告赦免帶給神的子民的
[00:27:21.000 --> 00:27:24.000]  要記住二十章開始才知道的信息
[00:27:24.000 --> 00:27:27.000]  就是預備他們要來榮耀神的面前
[00:27:27.000 --> 00:27:29.000]  帶他們回到他們的家園
[00:27:29.000 --> 00:27:31.000]  記住四十章開始先知的信息就是
[00:27:31.000 --> 00:27:33.000]  神預備了要來的榮耀
[00:27:33.000 --> 00:27:35.000]  要把子民帶回家園
[00:27:35.000 --> 00:27:37.000]  為什麼有這樣的需要呢?
[00:27:37.000 --> 00:27:40.000]  因為神的子民一直都犯了諸多的罪
[00:27:40.000 --> 00:27:43.000]  得罪神,因此神要懲罰他們
[00:27:43.000 --> 00:27:45.000]  因為神的子民一直犯了諸般的罪
[00:27:45.000 --> 00:27:46.000]  被神所懲罰
[00:27:46.000 --> 00:27:49.000]  把他們擄走
[00:27:49.000 --> 00:27:51.000]  但是現在仍未得釋放
[00:27:51.000 --> 00:27:54.000]  所以第二節就說了
[00:27:54.000 --> 00:27:57.000]  你們的罪業和你們一切的罪
[00:27:57.000 --> 00:28:00.000]  現在神說已經懲治了
[00:28:00.000 --> 00:28:01.000]  已經結束了
[00:28:01.000 --> 00:28:03.000]  第二節就說他們的罪孽
[00:28:03.000 --> 00:28:06.000]  一切的罪神已經懲治了
[00:28:06.000 --> 00:28:07.000]  結束了
[00:28:07.000 --> 00:28:08.000]  換一句說法來說
[00:28:08.000 --> 00:28:12.000]  很快他們就會被釋放回到自己的家園
[00:28:12.000 --> 00:28:13.000]  換句話說
[00:28:13.000 --> 00:28:14.000]  很快就會得到釋放
[00:28:14.000 --> 00:28:15.000]  可以回家了
[00:28:15.000 --> 00:28:18.000]  所以先知就安慰他們
[00:28:18.000 --> 00:28:21.000]  讓他們看到前面的指望
[00:28:21.000 --> 00:28:29.000]  兩次說你要安慰我的子民
[00:28:29.000 --> 00:28:33.000]  就好像《寒德爾》那首神曲一樣
[00:28:33.000 --> 00:28:41.000]  Come for tea, come for tea, my people
[00:28:41.000 --> 00:28:43.000]  這種安慰就像《寒德爾》神曲當中
[00:28:43.000 --> 00:28:45.000]  所頌唱出來的那番安慰
[00:28:45.000 --> 00:28:46.000]  兩次
[00:28:46.000 --> 00:28:47.000]  兩次
[00:28:47.000 --> 00:28:48.000]  意思是什麼
[00:28:48.000 --> 00:28:49.000]  什麼意思
[00:28:49.000 --> 00:28:50.000]  一切都過去了
[00:28:50.000 --> 00:28:51.000]  一切成為過去
[00:28:51.000 --> 00:28:53.000]  不再有問題了
[00:28:53.000 --> 00:28:54.000]  不再有問題了
[00:28:54.000 --> 00:28:55.000]  你的罪要被赦免了
[00:28:55.000 --> 00:28:57.000]  你們的罪被赦免了
[00:28:57.000 --> 00:28:59.000]  聽這些安慰說話
[00:28:59.000 --> 00:29:05.000]  你不是百姓感到灼熱、開心嗎
[00:29:05.000 --> 00:29:08.000]  因為指望被釋放出去了
[00:29:08.000 --> 00:29:09.000]  可以自由了
[00:29:09.000 --> 00:29:11.000]  因為他們有指望快要被釋放了
[00:29:11.000 --> 00:29:13.000]  可以得到自由了
[00:29:13.000 --> 00:29:15.000]  相信我們每一位弟兄姊妹
[00:29:15.000 --> 00:29:17.000]  在過去的年間裡面
[00:29:17.000 --> 00:29:20.000]  都做錯很多不少的事情
[00:29:20.000 --> 00:29:22.000]  得罪了神、得罪人、得罪自己
[00:29:22.000 --> 00:29:28.000]  你內心非常愧疚
[00:29:28.000 --> 00:29:30.000]  內心愧疚
[00:29:30.000 --> 00:29:33.000]  但是神說我赦免了你了
[00:29:33.000 --> 00:29:35.000]  但是神對你說我已經赦免你了
[00:29:35.000 --> 00:29:37.000]  沒事了一切都過去了
[00:29:37.000 --> 00:29:39.000]  沒有事情了一切過去了
[00:29:39.000 --> 00:29:42.000]  你真正能夠相信神這種遲連的宣告嗎
[00:29:42.000 --> 00:29:45.000]  你真心相信神這種遲連的宣告嗎
[00:29:45.000 --> 00:29:49.000]  一位丈夫面對他通姦的妻子
[00:29:49.000 --> 00:29:51.000]  站在他面前對他說
[00:29:51.000 --> 00:29:55.000]  一位丈夫面對他犯了通姦的妻子
[00:29:55.000 --> 00:29:56.000]  站在他面前跟他說
[00:29:56.000 --> 00:29:59.000]  你令我心碎
[00:29:59.000 --> 00:30:01.000]  因為你跟一個男人私奔
[00:30:01.000 --> 00:30:06.000]  傷透了我的心
[00:30:06.000 --> 00:30:11.000]  他記得他妻子面對私通的那種控告
[00:30:11.000 --> 00:30:13.000]  現在婚外情多到不得了
[00:30:13.000 --> 00:30:15.000]  已經不再是法律制裁
[00:30:15.000 --> 00:30:17.000]  以前的世代是可以法律制裁的
[00:30:17.000 --> 00:30:21.000]  今天的這個世代婚外情已經多得不得了了
[00:30:21.000 --> 00:30:24.000]  根本就不是法律會去制裁的一些事情
[00:30:24.000 --> 00:30:30.000]  這位妻子很難面對背叛了她丈夫這種控告
[00:30:30.000 --> 00:30:31.000]  但在這個事例當中
[00:30:31.000 --> 00:30:34.000]  這位的丈夫很難面對妻子背叛他
[00:30:34.000 --> 00:30:36.000]  只要你還可以將他休妻
[00:30:36.000 --> 00:30:39.000]  按道理你可以把他休了
[00:30:39.000 --> 00:30:41.000]  但是這位丈夫帶著遲連的心
[00:30:41.000 --> 00:30:46.000]  牽著他的手說你去乖乖服刑
[00:30:46.000 --> 00:30:48.000]  但這位丈夫牽著妻子的手
[00:30:48.000 --> 00:30:50.000]  溫柔地跟他說你先去服刑
[00:30:50.000 --> 00:30:52.000]  你刑期完了之後
[00:30:52.000 --> 00:30:55.000]  我會來接你一切都沒事了
[00:30:55.000 --> 00:30:58.000]  服刑滿了我來接你一切都過去了
[00:30:58.000 --> 00:31:01.000]  反而這位寬容大量的丈夫
[00:31:01.000 --> 00:31:04.000]  對妻子的重新接納
[00:31:04.000 --> 00:31:06.000]  過去的事過去就算了
[00:31:06.000 --> 00:31:07.000]  沒事了
[00:31:07.000 --> 00:31:10.000]  反映了丈夫對妻子的寬容接納
[00:31:10.000 --> 00:31:12.000]  過去的就過去了
[00:31:12.000 --> 00:31:16.000]  這個就像對對白色也就是對我們的政府
[00:31:16.000 --> 00:31:18.000]  給我們的安慰鼓勵
[00:31:18.000 --> 00:31:20.000]  這就是上帝對他過去的百姓
[00:31:20.000 --> 00:31:22.000]  也是對今天我們的安慰
[00:31:22.000 --> 00:31:24.000]  正如今天一般做過手術的弟兄姊妹
[00:31:24.000 --> 00:31:28.000]  你都曾經被醫生在你沒開刀之前
[00:31:28.000 --> 00:31:31.000]  一樣說一些他說話同樣類似的
[00:31:31.000 --> 00:31:34.000]  正如今天弟兄姊妹可能要接受手術之前
[00:31:34.000 --> 00:31:37.000]  醫生也會跟你講類似的一些話
[00:31:37.000 --> 00:31:40.000]  幾個小時之後你醒了你沒事了
[00:31:40.000 --> 00:31:43.000]  幾個小時之後你醒過來就沒事了
[00:31:43.000 --> 00:31:44.000]  一切都沒問題了
[00:31:44.000 --> 00:31:46.000]  一切沒有問題了
[00:31:46.000 --> 00:31:49.000]  病人一定相不相信醫生這番說話呢
[00:31:49.000 --> 00:31:51.000]  病人相信醫生的話嗎
[00:31:51.000 --> 00:31:53.000]  當然他心裡面很忒忒忒
[00:31:53.000 --> 00:31:57.000]  不過一定會相信醫生這番給他盼望的說話
[00:31:57.000 --> 00:31:58.000]  沒事了
[00:31:58.000 --> 00:32:00.000]  雖然心裡有些忐忑
[00:32:00.000 --> 00:32:02.000]  但他必定相信醫生的話
[00:32:02.000 --> 00:32:04.000]  也會相信稍後就會沒事
[00:32:04.000 --> 00:32:07.000]  那我是不是應該更加堅定地相信
[00:32:07.000 --> 00:32:12.000]  神對你我說一切所犯過的罪都沒事了
[00:32:12.000 --> 00:32:13.000]  我赦免了你了
[00:32:13.000 --> 00:32:16.000]  那我們是否應該更堅定地相信神講過的話
[00:32:16.000 --> 00:32:20.000]  一切犯過的罪已經赦免了都沒事了
[00:32:20.000 --> 00:32:23.000]  大家你我都知道我們面對神的時候
[00:32:23.000 --> 00:32:26.000]  我們千瘡百孔
[00:32:26.000 --> 00:32:30.000]  大家知道我們面對神的時候都是千瘡百孔的
[00:32:30.000 --> 00:32:34.000]  很多時候我們自己覺得真的污穢敗壞
[00:32:34.000 --> 00:32:36.000]  真的不敢見神
[00:32:36.000 --> 00:32:39.000]  我們覺得自己污穢敗壞不敢見神的
[00:32:39.000 --> 00:32:42.000]  但是神說我會赦免你的罪
[00:32:42.000 --> 00:32:44.000]  但是神說我會赦免你們的罪
[00:32:44.000 --> 00:32:47.000]  我會補回你過去一切的損傷
[00:32:47.000 --> 00:32:49.000]  我會補回你過去的損傷
[00:32:49.000 --> 00:32:54.000]  就好像一位爸爸接受他的一個六歲的小朋友
[00:32:54.000 --> 00:33:02.000]  送給他一個破破爛爛的模型
[00:33:02.000 --> 00:33:05.000]  木片制的飛機制一樣
[00:33:05.000 --> 00:33:08.000]  就像一個父親能夠接納六歲兒子
[00:33:08.000 --> 00:33:11.000]  送給他做的破破爛爛的手工模型一樣
[00:33:11.000 --> 00:33:15.000]  六歲的小朋友手腳不是很夠
[00:33:15.000 --> 00:33:19.000]  所以黏著黏著黏著黏著都很不順
[00:33:19.000 --> 00:33:22.000]  六歲的小朋友手不太靈活
[00:33:22.000 --> 00:33:24.000]  所以弄來弄去都不會很完整
[00:33:24.000 --> 00:33:26.000]  但是爸爸說不要緊你送給我
[00:33:26.000 --> 00:33:29.000]  但是晚上就在他房裡面
[00:33:29.000 --> 00:33:32.000]  再給他拆掉拆掉之後就重新黏過
[00:33:32.000 --> 00:33:34.000]  但父親說沒關係沒關係送給我
[00:33:34.000 --> 00:33:36.000]  然後晚上就在房間拆開了
[00:33:36.000 --> 00:33:38.000]  把它給再次弄好
[00:33:38.000 --> 00:33:41.000]  用錫片油將它油一次
[00:33:41.000 --> 00:33:43.000]  用最好的油把它給油上
[00:33:43.000 --> 00:33:44.000]  很漂亮的
[00:33:44.000 --> 00:33:46.000]  然後第二天早上早餐的時候
[00:33:46.000 --> 00:33:49.000]  我收到這些很漂亮的飛機制了
[00:33:49.000 --> 00:33:52.000]  明天早上早餐的時候就在桌子上跟兒子說
[00:33:52.000 --> 00:33:55.000]  我收到你這樣漂亮的小飛機模型
[00:33:55.000 --> 00:33:59.000]  小朋友眼光一亮都不是我做的
[00:33:59.000 --> 00:34:02.000]  小朋友眼前一亮不是我做的
[00:34:02.000 --> 00:34:06.000]  爹地說沒事沒事我幫你收收泡泡了
[00:34:06.000 --> 00:34:08.000]  爹地說沒事的沒事的我幫你收收泡泡了
[00:34:08.000 --> 00:34:10.000]  我好多謝你送這個小禮物給我
[00:34:10.000 --> 00:34:12.000]  我今天就帶回辦公室
[00:34:12.000 --> 00:34:15.000]  擺在我的辦公室桌子後面
[00:34:15.000 --> 00:34:17.000]  謝謝你送這個小禮物給我
[00:34:17.000 --> 00:34:19.000]  今天我就帶回去放在辦公桌上
[00:34:19.000 --> 00:34:22.000]  你我是不是生命脫脫流流呢
[00:34:22.000 --> 00:34:25.000]  我們的生命是否這樣破破損損的呢
[00:34:25.000 --> 00:34:28.000]  正如我們今天這個時代所用的說話
[00:34:28.000 --> 00:34:29.000]  脫掉很多東西呢
[00:34:29.000 --> 00:34:31.000]  就像今天這個時代所說
[00:34:31.000 --> 00:34:34.000]  很多事情我們都會有很多的遺漏
[00:34:34.000 --> 00:34:36.000]  很多坑
[00:34:36.000 --> 00:34:38.000]  很多坑
[00:34:38.000 --> 00:34:42.000]  很多的錯誤
[00:34:42.000 --> 00:34:44.000]  破爛的事情
[00:34:44.000 --> 00:34:46.000]  破破爛爛的就是
[00:34:46.000 --> 00:34:48.000]  但是上帝說我幫你念返它
[00:34:48.000 --> 00:34:50.000]  我赦免你一切都沒問題
[00:34:50.000 --> 00:34:53.000]  但是神說我幫你把它攆起來
[00:34:53.000 --> 00:34:55.000]  放心把你的罪擺到我面前
[00:34:55.000 --> 00:34:59.000]  再次經歷神的憐憫、饒恕和接納
[00:34:59.000 --> 00:35:01.000]  放心把罪帶到神的面前
[00:35:01.000 --> 00:35:03.000]  再次經歷神的憐憫接納
[00:35:03.000 --> 00:35:07.000]  永遠神對立若子民的安慰
[00:35:07.000 --> 00:35:10.000]  這是永遠的神對立若子民的安慰
[00:35:10.000 --> 00:35:15.000]  請你留心這番說話是向你的心來說的
[00:35:15.000 --> 00:35:17.000]  留心這番話是向你的心說的
[00:35:17.000 --> 00:35:20.000]  你應該以謙卑的真誠的心
[00:35:20.000 --> 00:35:26.000]  接受神的這種徹底宣赦的赦免的訊息
[00:35:26.000 --> 00:35:28.000]  所以你應該用謙卑真誠的心
[00:35:28.000 --> 00:35:31.000]  接受神這樣徹底的宣赦的安慰
[00:35:31.000 --> 00:35:34.000]  這個玻璃會就是你一年一次
[00:35:34.000 --> 00:35:39.000]  來一個生命裡面大清倉的凝聚悔改的時刻
[00:35:39.000 --> 00:35:42.000]  可能港九培林鹽浸會就是你一年一度
[00:35:42.000 --> 00:35:45.000]  來一個大清倉的這樣的心靈清洗的時間
[00:35:45.000 --> 00:35:49.000]  你只能夠經歷一次平穩慰藉的
[00:35:49.000 --> 00:35:54.000]  溫柔的軟實力的一種神的接觸
[00:35:54.000 --> 00:35:57.000]  讓你能夠經歷一種平穩得到安慰的
[00:35:57.000 --> 00:35:59.000]  神柔軟實力的心靈接觸
[00:35:59.000 --> 00:36:05.000]  這個是神對你我今天的宣告
[00:36:05.000 --> 00:36:07.000]  話說林肯總統有一次
[00:36:07.000 --> 00:36:11.000]  在販賣黑奴的一個貿易站裡面出現
[00:36:11.000 --> 00:36:13.000]  話說林肯總統一次來到了一個
[00:36:13.000 --> 00:36:16.000]  買賣黑奴的販賣站當中
[00:36:16.000 --> 00:36:23.000]  他想買一個挺靚女的黑奴回家幫忙她做家務
[00:36:23.000 --> 00:36:27.000]  他想買一個漂亮的黑奴女子回家去幫忙家務
[00:36:27.000 --> 00:36:34.000]  這位小女子恭恭敬敬地跟著他回去了
[00:36:34.000 --> 00:36:35.000]  他以為死了這次
[00:36:35.000 --> 00:36:40.000]  一定是被他虐待侵害甚至強姦
[00:36:40.000 --> 00:36:41.000]  心中想著死定了
[00:36:41.000 --> 00:36:44.000]  會被侵犯虐待甚至強姦
[00:36:44.000 --> 00:36:48.000]  路上他們兩個人對話
[00:36:48.000 --> 00:36:51.000]  那個女的一問他
[00:36:51.000 --> 00:36:54.000]  先生,他不知道那個是林肯總統還是先生
[00:36:54.000 --> 00:36:56.000]  女的就問,因為他不知道他是林肯
[00:36:56.000 --> 00:36:58.000]  所以就問他,先生
[00:36:58.000 --> 00:37:03.000]  我可以走嗎?
[00:37:03.000 --> 00:37:06.000]  林肯說你可以走,你自由了
[00:37:06.000 --> 00:37:09.000]  林肯對她說你可以走啊,你已經自由了
[00:37:09.000 --> 00:37:11.000]  那我真的獲得自由?
[00:37:11.000 --> 00:37:13.000]  我真的有自由
[00:37:13.000 --> 00:37:15.000]  是真的嗎?
[00:37:15.000 --> 00:37:17.000]  真的嗎?
[00:37:17.000 --> 00:37:19.000]  這個女的一點都不相信
[00:37:19.000 --> 00:37:23.000]  這個女的完全不相信
[00:37:23.000 --> 00:37:25.000]  這個女的說主人啊
[00:37:25.000 --> 00:37:28.000]  因為他已經賣了給這位主人
[00:37:28.000 --> 00:37:31.000]  主人啊,你去哪裡我就跟著你去哪裡
[00:37:31.000 --> 00:37:33.000]  這個女的就向主人說
[00:37:33.000 --> 00:37:34.000]  因為林肯是她的買主了
[00:37:34.000 --> 00:37:36.000]  主人啊,你去哪裡我跟著你
[00:37:36.000 --> 00:37:39.000]  然後林肯就說一切都沒事了
[00:37:39.000 --> 00:37:44.000]  然後林肯對她說完全沒有問題,沒事情
[00:37:44.000 --> 00:37:46.000]  這個就是上帝對你我的接納
[00:37:46.000 --> 00:37:48.000]  沒事了,過去了
[00:37:48.000 --> 00:37:50.000]  這是神對你我的接納
[00:37:50.000 --> 00:37:53.000]  過去了,沒事了
[00:37:53.000 --> 00:37:57.000]  第二方面我們看第三到第五節
[00:37:57.000 --> 00:38:02.000]  神彰顯祂榮耀的安慰
[00:38:02.000 --> 00:38:06.000]  這是安慰的第二個內容
[00:38:06.000 --> 00:38:09.000]  焦點就放在第三到第五節裡面
[00:38:09.000 --> 00:38:14.000]  有聖人呼喊說要在曠野為耶和娥預備道路
[00:38:14.000 --> 00:38:18.000]  在沙漠為我們的上帝修直大道
[00:38:18.000 --> 00:38:20.000]  焦點在三到五節當中所說的
[00:38:20.000 --> 00:38:23.000]  在曠野你們要預備耶和娥的路
[00:38:23.000 --> 00:38:25.000]  在沙漠里修平我們神的道
[00:38:25.000 --> 00:38:29.000]  一切山窪都要填滿,大小山崗都要削平
[00:38:29.000 --> 00:38:33.000]  一切山窪要填滿,大小山崗要削平
[00:38:33.000 --> 00:38:38.000]  洗臭的都要變為平坦,稀缺的成為平原
[00:38:38.000 --> 00:38:41.000]  陡峭的變為平坦,崎嶇的必成為平原
[00:38:41.000 --> 00:38:42.000]  然後的榮耀必然顯現
[00:38:42.000 --> 00:38:45.000]  凡有血肉之軀的都一同看見
[00:38:45.000 --> 00:38:49.000]  這是耶和娥親口說的
[00:38:49.000 --> 00:38:51.000]  耶和娥的榮耀必然顯現
[00:38:51.000 --> 00:38:53.000]  凡有血肉之軀的都一同看見
[00:38:53.000 --> 00:38:55.000]  因為這是耶和娥親口說的
[00:38:55.000 --> 00:39:04.000]  這裡讓我們看到一幅鋪好道路的圖畫
[00:39:04.000 --> 00:39:08.000]  古代的君王和今天的所有政治領袖
[00:39:08.000 --> 00:39:11.000]  出現在一些要巡視的地方的時候
[00:39:11.000 --> 00:39:16.000]  那些官員一定會為他先清潔或者安排一切
[00:39:16.000 --> 00:39:17.000]  除去障礙
[00:39:17.000 --> 00:39:20.000]  無論是古代的君王或者是今天的政府高層
[00:39:20.000 --> 00:39:22.000]  他們到某個地方去的時候
[00:39:22.000 --> 00:39:24.000]  必定先有地方的官員為他們弄好
[00:39:24.000 --> 00:39:29.000]  他們要經過的地方打掃得乾乾淨淨的
[00:39:29.000 --> 00:39:33.000]  所以古代是沒有什麼山脈的小道
[00:39:33.000 --> 00:39:34.000]  多數都是大道
[00:39:34.000 --> 00:39:36.000]  所以君王就在那裡走過
[00:39:36.000 --> 00:39:38.000]  古代是沒有什麼山脈的小道
[00:39:38.000 --> 00:39:40.000]  只有一些的大道
[00:39:40.000 --> 00:39:42.000]  所以君王通常都在那走過
[00:39:42.000 --> 00:39:44.000]  或者他們找到考古學的文件
[00:39:44.000 --> 00:39:47.000]  叫做奴西的西班牙
[00:39:47.000 --> 00:39:51.000]  裡面有說過這些叫做馬車路
[00:39:51.000 --> 00:39:54.000]  古代的考古當中發現了一些古文件的米板
[00:39:54.000 --> 00:39:57.000]  上面就提到一些叫做馬車路
[00:39:57.000 --> 00:39:59.000]  停了馬車路的時候就要立界線
[00:39:59.000 --> 00:40:01.000]  弄平維修
[00:40:01.000 --> 00:40:08.000]  使得高雲量能夠更多的可以使得商貿都能夠達成
[00:40:08.000 --> 00:40:11.000]  這些馬車路經常會立好界線
[00:40:11.000 --> 00:40:13.000]  把它弄平維修
[00:40:13.000 --> 00:40:15.000]  產生了高雲量的一些使用
[00:40:15.000 --> 00:40:19.000]  所以就削平不平的崎嶇的路是必須的
[00:40:19.000 --> 00:40:21.000]  所以削平不平崎嶇的道路
[00:40:21.000 --> 00:40:22.000]  這一些是必須的
[00:40:22.000 --> 00:40:28.000]  當然我們知道這篇經文是預言將來的施洗約翰
[00:40:28.000 --> 00:40:34.000]  為耶穌基督這位尼賽省救主鋪前面的路來講的
[00:40:34.000 --> 00:40:37.000]  當然我們知道經文本來是預言將來
[00:40:37.000 --> 00:40:41.000]  施洗約翰怎樣為尼賽亞救主預備道路來說的
[00:40:41.000 --> 00:40:46.000]  但是我們必須要問一下原讀者理解的時候是什麼意思
