
[00:00:00.000 --> 00:00:09.000]  從今天開始,我們要查考《聖經》裏面星月最後的一卷,就是七十路的信息。
[00:18:04.000 --> 00:18:07.000]  老弟家的教會怎麼能夠不慚愧?
[00:18:07.000 --> 00:18:09.000]  我們的主用生命做見證,
[00:18:09.000 --> 00:18:11.000]  我們用什麼做見證呢?
[00:18:11.000 --> 00:18:14.000]  我們的主全心全意地爲我們,
[00:18:14.000 --> 00:18:18.000]  我們豈可用不冷不熱的態度對他呢?
[00:18:18.000 --> 00:18:21.000]  一個不冷不熱的心不願意要十字架,
[00:18:21.000 --> 00:18:26.000]  一顆不冷不熱的心永遠不能夠真的說阿們。
[00:18:26.000 --> 00:18:29.000]  老弟家的教會給我們很大的警惕,
[00:18:29.000 --> 00:18:34.000]  但願我們從這個信息裏面得到寶貴的信息。
[00:18:34.000 --> 00:18:37.000]  第五個呼聲,就是勝利的呼聲,
[00:18:37.000 --> 00:18:40.000]  這是在七十六第五章第四節,
[00:18:40.000 --> 00:18:42.000]  我讀給大家聽,
[00:18:42.000 --> 00:18:45.000]  看那猶大之派中的獅子,大爲的根,
[00:18:45.000 --> 00:18:50.000]  他一得勝,能於展開那書卷,解開那棄印。
[00:18:50.000 --> 00:18:52.000]  這個呼聲真是寶貴,
[00:18:52.000 --> 00:18:56.000]  獅子是強壯的,是有能力的,是白獸之王。
[00:18:56.000 --> 00:18:59.000]  當約翰聽見這個呼聲的時候,
[00:18:59.000 --> 00:19:02.000]  他就周圍觀望,那麼他想看什麼呢?
[00:19:02.000 --> 00:19:04.000]  他想看見一個獅子,
[00:19:04.000 --> 00:19:07.000]  但是他是否見到獅子了呢?不是,
[00:19:07.000 --> 00:19:10.000]  他所看見的是一隻羔羊,
[00:19:10.000 --> 00:19:14.000]  而且是被殺的羔羊,這真是何等的稀奇!
[00:19:14.000 --> 00:19:18.000]  但是感謝神,猶大的獅子就是羔羊,
[00:19:18.000 --> 00:19:21.000]  被殺的羔羊就是有大之派的獅子,
[00:19:21.000 --> 00:19:27.000]  感謝神,獅子的能力就是由被殺的羔羊的軟弱而來。
[00:19:27.000 --> 00:19:30.000]  我們的主人能力正在於他的被殺,
[00:19:30.000 --> 00:19:34.000]  他因爲順服神就軟弱,被釘在獅子架上,
[00:19:34.000 --> 00:19:38.000]  但是這個軟弱正是他的能力的來源。
[00:19:38.000 --> 00:19:41.000]  獅子架永遠是我們的能力的來源,
[00:19:41.000 --> 00:19:44.000]  神的最奇妙的作爲就是獅子架,
[00:19:44.000 --> 00:19:48.000]  對於主而言,獅子架是舊瘟的奇妙中的奇妙,
[00:19:48.000 --> 00:19:53.000]  獅子架對於我們而言,也是我們的能力的泉源。
[00:19:53.000 --> 00:19:59.000]  所以今天讓我們記得,被殺的羔羊變成了得勝的有大之派的獅子,
[00:19:59.000 --> 00:20:04.000]  我們在格林多後書13章第4節得到一個很寶貴的信息,
[00:20:04.000 --> 00:20:07.000]  就是說我們要和基督一同軟弱,
[00:20:07.000 --> 00:20:10.000]  基督如何因爲順服神的旨意而軟弱,
[00:20:10.000 --> 00:20:14.000]  我們要和他一樣的因爲順服神的旨意而軟弱。
[00:20:14.000 --> 00:20:17.000]  我們記得主耶穌在克西瑪利元的時候,
[00:20:17.000 --> 00:20:24.000]  他曾經說:難道我不能夠求天父爲我拆遣十二癮多的天使來幫助我嗎?
[00:20:24.000 --> 00:20:29.000]  但是跟着主說,如果這樣,在舊約裏面,執着主耶穌的預言,
[00:20:29.000 --> 00:20:34.000]  就是他要被殺的預言,受苦的、僕人的預言,怎麼樣能夠成全呢?
[00:20:34.000 --> 00:20:40.000]  因此他最後說:父啊,不要照我的意思,不要照你的意思。
[00:20:40.000 --> 00:20:46.000]  他爲了順服父的旨意而軟弱,被人捉拿、被人捆綁、被人處死,
[00:20:46.000 --> 00:20:48.000]  而且死在獅子架上。
[00:20:48.000 --> 00:20:54.000]  但是感謝神,他的能力就從這個完全的軟弱裏面發出來,
[00:20:54.000 --> 00:20:57.000]  完全的軟弱發出完全的能力。
[00:20:57.000 --> 00:21:04.000]  主伸出了他的手,那有釘痕的手,這個有釘痕的手就證明他是被殺過的。
[00:21:04.000 --> 00:21:06.000]  我們的主的記號就是被殺過的。
[00:21:06.000 --> 00:21:11.000]  如果一個人宣講一個沒有被殺過的基督,單單是講他的好行爲,
[00:21:11.000 --> 00:21:13.000]  這就不是真的基督。
[00:21:13.000 --> 00:21:21.000]  在聖經裏面,神爲我們預備的基督救主是好像被殺過的,他手上有釘痕。
[00:21:21.000 --> 00:21:26.000]  我們現在看第六個呼聲,就是警醒的呼聲,
[00:21:26.000 --> 00:21:30.000]  七十路十六章第十五節,我讀給大家聽:
[00:21:30.000 --> 00:21:38.000]  看啊,我來像賊一樣,警醒看守義父,免得喫神而行,叫人踐踏羞恥的猶夫了。
[00:21:38.000 --> 00:21:42.000]  義父代表我們的好行爲,感謝神,
[00:21:42.000 --> 00:21:47.000]  我們應信稱義,稱義以後呢,有我們自己靠着聖靈而有的好行爲,
[00:21:47.000 --> 00:21:53.000]  這是我們的義父,我們要保守這個義父,免得我們失去。
[00:21:53.000 --> 00:21:59.000]  你看第十三節,就是十六章,十三節提到有三個烏灰的靈,
[00:21:59.000 --> 00:22:03.000]  好像青蛙出去到撲天下衆王那裏。
[00:22:03.000 --> 00:22:07.000]  烏灰的靈在末世的時代裏面,迷惑人做烏灰的事,
[00:22:07.000 --> 00:22:15.000]  把許多烏灰的思想放在人的心中,末世的時代是個放縱情慾的時代,色情氾濫的時代。
[00:22:15.000 --> 00:22:22.000]  在這樣一個時代裏面,我們要看守我們聖潔的義父,保守我們在基督裏的聖潔。
[00:22:22.000 --> 00:22:31.000]  最後第七個呼聲,就是更新和成全的呼聲,在七十路二十一章第三節裏面,我讀給大家聽:
[00:22:31.000 --> 00:22:43.000]  "看啊!神的帳幕在人間,祂要與人同住,他們要做祂的子民,神要親自與他們同在,做他們的神。
[00:22:43.000 --> 00:22:46.000]  看啊!我將一切更新了。"
[00:22:46.000 --> 00:22:49.000]  在這裏我們看見神的計劃完成了。
[00:22:49.000 --> 00:22:58.000]  "看啊!神所預定的一切都完成了。看啊!神所預言的一切都完成了。"
[00:22:58.000 --> 00:23:08.000]  在舊約時代,神藉着會幕來表明祂的同在,在新約時代,神藉着教會和人同在,藉着聖靈與人同在,
[00:23:08.000 --> 00:23:20.000]  但是在將來,在新耶路撒冷裏面,伊瑪尼利的意義就百分之百地完全實現,神的帳幕在人間,神要直接與人同在。
[00:23:20.000 --> 00:23:40.000]  主耶穌降生的時候是伊瑪尼利的開始,在新耶路撒冷城裏面就是伊瑪尼利的完成了,人和神之間再沒有隔膜了,再沒有距離了,神人同住在一起,恢復了人生原來的情況,多麼美好!感謝讚美主!阿們!
[00:23:40.000 --> 00:23:40.900]  阿門。

