
[00:00:00.000 --> 00:00:04.480]  這段經文有一個線型結構
[00:18:21.520 --> 00:18:23.520]  我豈能代替神
[00:18:23.520 --> 00:18:25.520]  你們的意思
[00:18:25.520 --> 00:18:27.520]  是要害我
[00:18:27.520 --> 00:18:29.520]  但神的意思
[00:18:29.520 --> 00:18:31.520]  願是好的
[00:18:31.520 --> 00:18:33.520]  要保存許多人的成名
[00:18:33.520 --> 00:18:35.520]  成就今天的光景
[00:18:35.520 --> 00:18:37.520]  如果不是我
[00:18:37.520 --> 00:18:39.520]  受那麼多艱難的時候
[00:18:39.520 --> 00:18:41.520]  我解不了夢
[00:18:41.520 --> 00:18:43.520]  我做不了宰相
[00:18:43.520 --> 00:18:45.520]  整個亞國家
[00:18:45.520 --> 00:18:47.520]  在大饑荒當中一早就沒了
[00:18:47.520 --> 00:18:49.520]  弟兄姊妹你們明白嗎
[00:18:49.520 --> 00:18:51.520]  沒有亞國家根本就沒有以色列人
[00:18:51.520 --> 00:18:53.520]  沒有以色列人
[00:18:53.520 --> 00:18:55.520]  根本就沒有我們
[00:18:55.520 --> 00:18:57.520]  因為我們是真以色列人
[00:18:57.520 --> 00:19:01.520]  我們在耶穌基督裡
[00:19:01.520 --> 00:19:03.520]  成為真的
[00:19:03.520 --> 00:19:05.520]  我們是他的以色列人
[00:19:05.520 --> 00:19:07.520]  跟他有份
[00:19:07.520 --> 00:19:09.520]  整個上帝救贖計劃
[00:19:09.520 --> 00:19:11.520]  充滿著上帝主權性的目的
[00:19:11.520 --> 00:19:13.520]  是讓我們明白到
[00:19:13.520 --> 00:19:15.520]  是的我們遇著不幸
[00:19:15.520 --> 00:19:17.520]  是的黃福縣很多災民很艱難
[00:19:17.520 --> 00:19:19.520]  但是神有主權
[00:19:19.520 --> 00:19:21.520]  那個主權帶有目的性
[00:19:21.520 --> 00:19:23.520]  我們不太明白
[00:19:23.520 --> 00:19:25.520]  真的不太明白
[00:19:25.520 --> 00:19:27.520]  我們有限
[00:19:27.520 --> 00:19:29.520]  唯有降伏在無限的神主權下
[00:19:29.520 --> 00:19:31.520]  無限的神主權下
[00:19:31.520 --> 00:19:35.520]  那麼多後書八章九節
[00:19:35.520 --> 00:19:37.520]  你們知道耶穌基督的恩典
[00:19:37.520 --> 00:19:39.520]  祂本來是富足的
[00:19:39.520 --> 00:19:41.520]  卻為我們成為貧窮
[00:19:41.520 --> 00:19:43.520]  好叫因為我們
[00:19:43.520 --> 00:19:45.520]  因著主耶穌基督的貧窮
[00:19:45.520 --> 00:19:47.520]  成為富足
[00:19:47.520 --> 00:19:49.520]  其實這就是奧秘
[00:19:49.520 --> 00:19:51.520]  這就是章林奇
[00:19:51.520 --> 00:19:53.520]  弟兄姊妹你們明白嗎
[00:19:53.520 --> 00:19:55.520]  為什麼耶穌基督為我們成為貧窮
[00:19:55.520 --> 00:19:57.520]  讓我們成為富足
[00:19:57.520 --> 00:19:59.520]  在耶穌基督內
[00:19:59.520 --> 00:20:01.520]  我們什麼都有
[00:20:01.520 --> 00:20:03.520]  什麼都有的意思
[00:20:03.520 --> 00:20:05.520]  不是我們住豪宅
[00:20:05.520 --> 00:20:07.520]  不是不是
[00:20:07.520 --> 00:20:09.520]  有耶穌基督
[00:20:09.520 --> 00:20:11.520]  我們有榮耀的盼望
[00:20:11.520 --> 00:20:13.520]  我們有今生豐盛的生命
[00:20:13.520 --> 00:20:15.520]  什麼都有
[00:20:15.520 --> 00:20:17.520]  有耶穌基督就有一切
[00:20:17.520 --> 00:20:19.520]  耶穌基督是我們的寺寶
[00:20:19.520 --> 00:20:21.520]  弟兄姊妹
[00:20:21.520 --> 00:20:23.520]  好這就是講完第一點
[00:20:23.520 --> 00:20:25.520]  比較長一點
[00:20:25.520 --> 00:20:27.520]  放心吧
[00:20:27.520 --> 00:20:29.520]  第一點神有祂主權性的恩典
[00:20:29.520 --> 00:20:31.520]  神有主權性的計劃
[00:20:31.520 --> 00:20:33.520]  第二點就是
[00:20:33.520 --> 00:20:35.520]  神有他的英雄
[00:20:35.520 --> 00:20:37.520]  他的英雄會聖奏
[00:20:37.520 --> 00:20:39.520]  可不可以先喝杯水
[00:20:39.520 --> 00:20:41.520]  等一等
[00:20:53.520 --> 00:20:55.520]  好
[00:20:55.520 --> 00:20:57.520]  不好意思
[00:20:57.520 --> 00:20:59.520]  繼續看經文
[00:20:59.520 --> 00:21:03.520]  撒加利亞在聖殿當中
[00:21:03.520 --> 00:21:05.520]  繼續服侍
[00:21:05.520 --> 00:21:07.520]  他看到一件很特別的事情
[00:21:07.520 --> 00:21:09.520]  就是在加伯列顯現
[00:21:09.520 --> 00:21:11.520]  加伯列跟他說
[00:21:11.520 --> 00:21:13.520]  在伊麗莎白將會有一個小朋友
[00:21:13.520 --> 00:21:15.520]  出生,他叫約翰
[00:21:15.520 --> 00:21:17.520]  他給了原因
[00:21:17.520 --> 00:21:19.520]  為什麼
[00:21:19.520 --> 00:21:21.520]  他給了原因
[00:21:21.520 --> 00:21:23.520]  因為他們要歡喜快樂
[00:21:23.520 --> 00:21:25.520]  不單你們夫婦要歡喜快樂
[00:21:25.520 --> 00:21:27.520]  並且所有人都要歡喜快樂
[00:21:27.520 --> 00:21:29.520]  為什麼呢
[00:21:29.520 --> 00:21:31.520]  因為他引用了兩段舊約經文
[00:21:31.520 --> 00:21:33.520]  他說這個出生的兒子
[00:21:33.520 --> 00:21:35.520]  就像拿西爾人一樣
[00:21:35.520 --> 00:21:37.520]  不喝酒
[00:21:37.520 --> 00:21:39.520]  被分別出來
[00:21:39.520 --> 00:21:41.520]  專心服侍神
[00:21:41.520 --> 00:21:43.520]  第二引用馬拉基書第三第四章
[00:21:43.520 --> 00:21:45.520]  他有以利亞的心智能力
[00:21:45.520 --> 00:21:47.520]  能夠讓父親轉向兒女
[00:21:47.520 --> 00:21:49.520]  兒女轉向父親
[00:21:49.520 --> 00:21:51.520]  讓不信的悔改
[00:21:51.520 --> 00:21:53.520]  逃避了神的憤怒
[00:21:53.520 --> 00:21:55.520]  也就是說
[00:21:55.520 --> 00:21:57.520]  當加伯列向撒加利亞
[00:21:57.520 --> 00:21:59.520]  說這一段故事的時候
[00:21:59.520 --> 00:22:01.520]  這是一個十九節
[00:22:01.520 --> 00:22:03.520]  一個好消息
[00:22:03.520 --> 00:22:05.520]  不單這對夫婦
[00:22:05.520 --> 00:22:07.520]  有小朋友
[00:22:07.520 --> 00:22:09.520]  除去了他們一生的不幸和恥辱
[00:22:09.520 --> 00:22:11.520]  並且他們所生的兒子
[00:22:11.520 --> 00:22:13.520]  施洗約翰
[00:22:13.520 --> 00:22:15.520]  帶來一個很特別的功能
[00:22:15.520 --> 00:22:17.520]  就是以利亞的功能
[00:22:17.520 --> 00:22:19.520]  什麼功能呢?
[00:22:19.520 --> 00:22:21.520]  就是他成為上帝用的器皿
[00:22:21.520 --> 00:22:23.520]  叫人聽到
[00:22:23.520 --> 00:22:25.520]  他所傳遞的訊息的時候
[00:22:25.520 --> 00:22:27.520]  悔改
[00:22:27.520 --> 00:22:29.520]  歸向耶和華神
[00:22:29.520 --> 00:22:31.520]  耶穌基督
[00:22:31.520 --> 00:22:33.520]  並且他所傳遞的訊息
[00:22:33.520 --> 00:22:35.520]  不單叫人悔改
[00:22:35.520 --> 00:22:37.520]  也在預備一個
[00:22:37.520 --> 00:22:39.520]  將臨的君王
[00:22:39.520 --> 00:22:41.520]  去預備道路
[00:22:41.520 --> 00:22:43.520]  一個將臨的君王
[00:22:43.520 --> 00:22:45.520]  以賽亞書所說
[00:22:45.520 --> 00:22:47.520]  猶太人當中
[00:22:47.520 --> 00:22:49.520]  讓他們迎接期待已久的
[00:22:49.520 --> 00:22:51.520]  尼塞亞
[00:22:51.520 --> 00:22:53.520]  就是救主耶穌基督
[00:22:53.520 --> 00:22:55.520]  所以在約翰福音
[00:22:55.520 --> 00:22:57.520]  你會看到
[00:22:57.520 --> 00:22:59.520]  有一個人是神所差來的
[00:22:59.520 --> 00:23:01.520]  名叫約翰
[00:23:01.520 --> 00:23:03.520]  為光作見證
[00:23:03.520 --> 00:23:05.520]  這個光照亮一切
[00:23:05.520 --> 00:23:07.520]  生在世上的人
[00:23:07.520 --> 00:23:09.520]  並且施洗約翰一生
[00:23:09.520 --> 00:23:11.520]  他也是做這件事
[00:23:11.520 --> 00:23:13.520]  譬如在一章二十九節
[00:23:13.520 --> 00:23:15.520]  神的羔羊除去世人罪孽
[00:23:15.520 --> 00:23:17.520]  他必興旺
[00:23:17.520 --> 00:23:19.520]  我必衰微
[00:23:19.520 --> 00:23:21.520]  施洗約翰一生都是指向耶穌基督
[00:23:21.520 --> 00:23:23.520]  叫人跟耶穌基督
[00:23:23.520 --> 00:23:27.520]  路加福音的作者
[00:23:27.520 --> 00:23:29.520]  很想我們知道一件事
[00:23:29.520 --> 00:23:31.520]  神是守約的神
[00:23:31.520 --> 00:23:35.520]  他對以色列子民所立的應許
[00:23:35.520 --> 00:23:39.520]  必會按他的時間和方式去成就
[00:23:41.520 --> 00:23:43.520]  無論是透過羅亞之約
[00:23:43.520 --> 00:23:45.520]  阿伯拉罕之約
[00:23:45.520 --> 00:23:47.520]  西乃山之約
[00:23:47.520 --> 00:23:49.520]  大衛之約
[00:23:49.520 --> 00:23:51.520]  耶利米斯31章和以色列36章的新約
[00:23:51.520 --> 00:23:55.520]  耶和華神從來都沒有忘記他的約
[00:23:55.520 --> 00:23:57.520]  從來都沒有忘記
[00:23:57.520 --> 00:23:59.520]  耶穌基督在最後的聖餐
[00:23:59.520 --> 00:24:03.520]  說這個杯是用我的血所立的新約
[00:24:03.520 --> 00:24:07.520]  這個新約就是當每一個相信耶穌基督的人
[00:24:07.520 --> 00:24:09.520]  將會有一個
[00:24:09.520 --> 00:24:11.520]  靈 聖靈住在他們心中
[00:24:11.520 --> 00:24:13.520]  讓他們認識耶和華神
[00:24:13.520 --> 00:24:15.520]  舊時寫在石板上
[00:24:15.520 --> 00:24:17.520]  現在寫在心板上
[00:24:17.520 --> 00:24:19.520]  他會教導你
[00:24:19.520 --> 00:24:23.520]  如何按著上帝的心意去行事為人
[00:24:23.520 --> 00:24:25.520]  是呀 神跟我們立約
[00:24:25.520 --> 00:24:27.520]  聚得赦免
[00:24:27.520 --> 00:24:29.520]  神的憤怒被移開
[00:24:29.520 --> 00:24:31.520]  聖靈住在我們心中
[00:24:31.520 --> 00:24:33.520]  給我們新的生命
[00:24:33.520 --> 00:24:35.520]  讓我們在耶穌基督領受活水的泉源
[00:24:35.520 --> 00:24:37.520]  生命的糧
[00:24:37.520 --> 00:24:39.520]  這個又豈不是
[00:24:39.520 --> 00:24:41.520]  章林奇的意義所在
[00:24:41.520 --> 00:24:47.520]  聽到加伯列的訊息
[00:24:47.520 --> 00:24:49.520]  將會有一個兒子誕生
[00:24:49.520 --> 00:24:51.520]  撒加利亞的反應是甚麼呢
[00:24:51.520 --> 00:24:55.520]  是否「耶!得了!足以成就!」
[00:24:55.520 --> 00:24:57.520]  是嗎?
[00:24:57.520 --> 00:24:59.520]  不是的
[00:24:59.520 --> 00:25:01.520]  撒加利亞說我已經老了
[00:25:01.520 --> 00:25:05.520]  我的妻子也老了
[00:25:05.520 --> 00:25:09.520]  撒加利亞就是看到現實
[00:25:09.520 --> 00:25:13.520]  沒有可能的
[00:25:13.520 --> 00:25:15.520]  現實就是這樣
[00:25:15.520 --> 00:25:17.520]  不能改變的
[00:25:17.520 --> 00:25:19.520]  我已經老了
[00:25:19.520 --> 00:25:21.520]  怎會有小朋友呢
[00:25:21.520 --> 00:25:23.520]  加伯列代表耶和華神
[00:25:23.520 --> 00:25:25.520]  代表神所說的話
[00:25:25.520 --> 00:25:27.520]  撒加利亞不信
[00:25:27.520 --> 00:25:29.520]  不信上帝的話語
[00:25:29.520 --> 00:25:31.520]  不信
[00:25:31.520 --> 00:25:33.520]  其實這個不信
[00:25:33.520 --> 00:25:35.520]  也不難理解
[00:25:35.520 --> 00:25:37.520]  剛才說到十三節
[00:25:37.520 --> 00:25:39.520]  撒加利亞為百姓祈禱
[00:25:39.520 --> 00:25:41.520]  也為自己有小朋友祈禱
[00:25:41.520 --> 00:25:43.520]  祈禱了多久
[00:25:43.520 --> 00:25:45.520]  經文沒有說
[00:25:45.520 --> 00:25:47.520]  但他等了多久
[00:25:47.520 --> 00:25:49.520]  很多年
[00:25:49.520 --> 00:25:51.520]  那麼多年也沒有
[00:25:51.520 --> 00:25:53.520]  應該上帝對他的心意
[00:25:53.520 --> 00:25:55.520]  特別是在祈求小朋友的事上
[00:25:55.520 --> 00:25:57.520]  就說NO
[00:25:57.520 --> 00:25:59.520]  不過加伯列就這樣說
[00:25:59.520 --> 00:26:01.520]  他說耶和華神聽了他的訊息
[00:26:01.520 --> 00:26:03.520]  他聽了訊息
[00:26:03.520 --> 00:26:05.520]  他的答案不是YES
[00:26:05.520 --> 00:26:07.520]  也不是NO
[00:26:07.520 --> 00:26:09.520]  是WAIT
[00:26:09.520 --> 00:26:11.520]  你要等候
[00:26:11.520 --> 00:26:13.520]  你知不知道
[00:26:13.520 --> 00:26:15.520]  舊約最後的那本書
[00:26:15.520 --> 00:26:17.520]  馬拉基書
[00:26:17.520 --> 00:26:19.520]  寫了多久
[00:26:19.520 --> 00:26:21.520]  兩日之間
[00:26:21.520 --> 00:26:23.520]  下面那張圖寫著
[00:26:23.520 --> 00:26:25.520]  公元四百年前
[00:26:25.520 --> 00:26:27.520]  公元四百年前
[00:26:27.520 --> 00:26:29.520]  馬拉基書寫完之後
[00:26:29.520 --> 00:26:31.520]  到了耶穌基督的降生
[00:26:31.520 --> 00:26:33.520]  這四百年彷彿
[00:26:33.520 --> 00:26:35.520]  耶和華神
[00:26:35.520 --> 00:26:37.520]  不存在
[00:26:37.520 --> 00:26:39.520]  沒有說過一句話
[00:26:39.520 --> 00:26:41.520]  沒有透過先知向以色列人說過一句話
[00:26:41.520 --> 00:26:43.520]  四百年
[00:26:43.520 --> 00:26:45.520]  要等一個英雄去
[00:26:45.520 --> 00:26:47.520]  等四百年
[00:26:47.520 --> 00:26:49.520]  肯定不可能
[00:26:49.520 --> 00:26:51.520]  沒有一個人見到一個英雄的臨在
[00:26:51.520 --> 00:26:53.520]  你知不知道
[00:26:53.520 --> 00:26:55.520]  耶和華神
[00:26:55.520 --> 00:26:57.520]  他的說話
[00:26:57.520 --> 00:26:59.520]  很明顯
[00:26:59.520 --> 00:27:01.520]  他要實現
[00:27:01.520 --> 00:27:03.520]  可能要等很長時間
[00:27:03.520 --> 00:27:05.520]  甚至等到一個長時間
[00:27:05.520 --> 00:27:07.520]  你和我今生都見不到
[00:27:07.520 --> 00:27:09.520]  不過他記得他的約
[00:27:09.520 --> 00:27:11.520]  並且他會按他的方法
[00:27:11.520 --> 00:27:13.520]  和心意去成就他的約
[00:27:13.520 --> 00:27:17.520]  是的,沒錯
[00:27:17.520 --> 00:27:21.520]  前一星期左右
[00:27:21.520 --> 00:27:23.520]  2025年
[00:27:23.520 --> 00:27:25.520]  時代雜誌就選了
[00:27:25.520 --> 00:27:27.520]  今年年度
[00:27:27.520 --> 00:27:29.520]  2025年的風雲人物
[00:27:29.520 --> 00:27:31.520]  有沒有印象
[00:27:31.520 --> 00:27:33.520]  沒有什麼看新聞
[00:27:33.520 --> 00:27:35.520]  其實我都很少看的
[00:27:35.520 --> 00:27:37.520]  不過剛好打開電視
[00:27:37.520 --> 00:27:39.520]  看到這段新聞
[00:27:39.520 --> 00:27:41.520]  四個AI的始創人
[00:27:41.520 --> 00:27:43.520]  四個AI architect
[00:27:43.520 --> 00:27:45.520]  我不說他們的名字
[00:27:45.520 --> 00:27:47.520]  我都不認識他們
[00:27:47.520 --> 00:27:49.520]  為什麼呢?他說AI改變了這個世代
[00:27:49.520 --> 00:27:51.520]  改變了這個世代
[00:27:51.520 --> 00:27:53.520]  是不是
[00:27:53.520 --> 00:27:55.520]  我相信你們有手機
[00:27:55.520 --> 00:27:57.520]  大部份都是智能手機
[00:27:57.520 --> 00:27:59.520]  我相信你們有智能手機
[00:27:59.520 --> 00:28:01.520]  都應該安裝了一個應用程式
[00:28:01.520 --> 00:28:03.520]  比如check GDP
[00:28:03.520 --> 00:28:05.520]  POE
[00:28:05.520 --> 00:28:07.520]  還有很多engine
[00:28:07.520 --> 00:28:09.520]  deep sea
[00:28:09.520 --> 00:28:11.520]  germany 3
[00:28:11.520 --> 00:28:13.520]  多到數不盡
[00:28:13.520 --> 00:28:15.520]  還有google
[00:28:15.520 --> 00:28:17.520]  很多AI應用程式
[00:28:17.520 --> 00:28:19.520]  你只要打一打
[00:28:19.520 --> 00:28:21.520]  譬如說
[00:28:21.520 --> 00:28:23.520]  怎樣讓自己盡快康復
[00:28:23.520 --> 00:28:25.520]  給了你18樣東西
[00:28:25.520 --> 00:28:27.520]  都可以
[00:28:27.520 --> 00:28:29.520]  睡覺
[00:28:29.520 --> 00:28:31.520]  吃好一點
[00:28:31.520 --> 00:28:33.520]  休息
[00:28:33.520 --> 00:28:35.520]  給了你多少東西
[00:28:35.520 --> 00:28:37.520]  是怎樣回答你的
[00:28:37.520 --> 00:28:39.520]  兩秒之內
[00:28:39.520 --> 00:28:41.520]  都不用,一秒就夠了
[00:28:41.520 --> 00:28:43.520]  按一按,問一問
[00:28:43.520 --> 00:28:45.520]  然後一下子有答案
[00:28:45.520 --> 00:28:47.520]  這個世界是要講
[00:28:47.520 --> 00:28:49.520]  efficiency 效率
[00:28:49.520 --> 00:28:51.520]  fast 快
[00:28:51.520 --> 00:28:55.520]  productivity
[00:28:55.520 --> 00:28:57.520]  講這些東西
[00:28:57.520 --> 00:28:59.520]  但你們知不知道
[00:28:59.520 --> 00:29:01.520]  我們宣導會有講
[00:29:01.520 --> 00:29:03.520]  deeper life 和mission
[00:29:03.520 --> 00:29:05.520]  寧命盡心,使命承擔
[00:29:05.520 --> 00:29:09.520]  是一個漫長的過程
[00:29:09.520 --> 00:29:13.520]  漫長到你真的想不到
[00:29:13.520 --> 00:29:15.520]  你看一看
[00:29:15.520 --> 00:29:17.520]  我看一看楊靜記
[00:29:17.520 --> 00:29:19.520]  自己的屬靈生命成長
[00:29:19.520 --> 00:29:21.520]  有起有跌
[00:29:21.520 --> 00:29:23.520]  幾萬
[00:29:23.520 --> 00:29:25.520]  結果之更多
[00:29:25.520 --> 00:29:27.520]  榮耀神
[00:29:27.520 --> 00:29:29.520]  幾長時間
[00:29:29.520 --> 00:29:31.520]  囂冠哉眾是需要時間
[00:29:31.520 --> 00:29:33.520]  生命成長
[00:29:33.520 --> 00:29:35.520]  但我們不能等
[00:29:35.520 --> 00:29:37.520]  因為這個不是等的時代
[00:29:37.520 --> 00:29:39.520]  等地鐵等三分鐘
[00:29:39.520 --> 00:29:41.520]  都好像等了三年
[00:29:41.520 --> 00:29:43.520]  地鐵這麼慢,我也不來
[00:29:43.520 --> 00:29:45.520]  搞錯了,又想投訴公司
[00:29:45.520 --> 00:29:47.520]  是不是
[00:29:47.520 --> 00:29:49.520]  不能等
[00:29:49.520 --> 00:29:51.520]  耶和華神所作的事情
[00:29:51.520 --> 00:29:53.520]  是真的
[00:29:53.520 --> 00:29:55.520]  不是你和我所想到的
[00:29:55.520 --> 00:29:59.520]  如經上所記,神為愛他之人
[00:29:59.520 --> 00:30:01.520]  所預備的是眼睛未曾看見
[00:30:01.520 --> 00:30:03.520]  耳朵未曾聽見
[00:30:03.520 --> 00:30:05.520]  人心未曾想到
[00:30:05.520 --> 00:30:07.520]  神可能要教導我們學習
[00:30:07.520 --> 00:30:09.520]  今天如果第二個功課
[00:30:09.520 --> 00:30:11.520]  第一個功課
[00:30:11.520 --> 00:30:13.520]  我們要馴服
[00:30:13.520 --> 00:30:15.520]  順靠耶穌基督
[00:30:15.520 --> 00:30:17.520]  特別在艱難的時候
[00:30:17.520 --> 00:30:19.520]  祂的主權
[00:30:19.520 --> 00:30:21.520]  第二個學習功課,真的要等候
[00:30:21.520 --> 00:30:23.520]  因為神的應許
[00:30:23.520 --> 00:30:25.520]  施洗若降的來臨
[00:30:25.520 --> 00:30:27.520]  等了很多很多年
[00:30:27.520 --> 00:30:29.520]  要等候
[00:30:29.520 --> 00:30:31.520]  剛剛見到燕妹
[00:30:31.520 --> 00:30:35.520]  我上星期開會
[00:30:35.520 --> 00:30:37.520]  見到Bobo,跟著我跟Bobo說
[00:30:37.520 --> 00:30:39.520]  我等著你回來
[00:30:39.520 --> 00:30:41.520]  為什麼呢?區議員會的助理
[00:30:41.520 --> 00:30:43.520]  總幹事的秘書
[00:30:43.520 --> 00:30:45.520]  找了一年都找不到
[00:30:45.520 --> 00:30:47.520]  可能Bobo回來了
[00:30:47.520 --> 00:30:49.520]  要等他回來才有為
[00:30:49.520 --> 00:30:51.520]  才能填補空缺
[00:30:51.520 --> 00:30:53.520]  等很漫長
[00:30:53.520 --> 00:30:55.520]  不知道神是否帶他回來
[00:30:55.520 --> 00:30:57.520]  我不知道
[00:30:57.520 --> 00:30:59.520]  可能他不回來
[00:30:59.520 --> 00:31:01.520]  要等一輩子
[00:31:01.520 --> 00:31:03.520]  一輩子都沒有秘書
[00:31:03.520 --> 00:31:05.520]  我不知道
[00:31:05.520 --> 00:31:07.520]  我們要等的
[00:31:07.520 --> 00:31:09.520]  父母未信耶穌
[00:31:09.520 --> 00:31:11.520]  兒女仍在反叛期
[00:31:11.520 --> 00:31:13.520]  教會的增長
[00:31:13.520 --> 00:31:15.520]  有時候我們都需要仰望神
[00:31:15.520 --> 00:31:17.520]  等候神
[00:31:17.520 --> 00:31:19.520]  求主幫助我們
[00:31:19.520 --> 00:31:21.520]  環境不會即時改變
[00:31:21.520 --> 00:31:23.520]  很多時候
[00:31:23.520 --> 00:31:25.520]  無論是工作、家庭、教會
[00:31:25.520 --> 00:31:27.520]  環境不會即時改變
[00:31:27.520 --> 00:31:29.520]  但我們要知道
[00:31:29.520 --> 00:31:31.520]  第一,我們有神
[00:31:31.520 --> 00:31:33.520]  我們神本有主權
[00:31:33.520 --> 00:31:35.520]  主權帶有目的性
[00:31:35.520 --> 00:31:37.520]  是很重要的
[00:31:37.520 --> 00:31:39.520]  主權帶有目的性
[00:31:39.520 --> 00:31:41.520]  是好的計劃
[00:31:41.520 --> 00:31:43.520]  第二,上帝有應許
[00:31:43.520 --> 00:31:45.520]  他一定會實現
[00:31:45.520 --> 00:31:47.520]  因為他是守信的
[00:31:47.520 --> 00:31:49.520]  他是守信的
[00:31:49.520 --> 00:31:51.520]  他會實現,但按時間和心意
[00:31:51.520 --> 00:31:53.520]  求主幫助我們
[00:31:53.520 --> 00:31:55.520]  在將臨期繼續仰望耶穌基督
[00:31:55.520 --> 00:31:57.520]  我們同心禱告

