
[00:00:00.000 --> 00:00:03.000]  大家知道我們從今個季度開始
[00:19:08.000 --> 00:19:10.000]  一切一切都是神給你的
[00:19:10.000 --> 00:19:11.000]  如果是領受的
[00:19:11.000 --> 00:19:13.000]  有什麼值得自誇呢?
[00:19:13.000 --> 00:19:16.000]  自誇證明你認為是我自己的
[00:19:16.000 --> 00:19:17.000]  是我爭取回來的
[00:19:17.000 --> 00:19:21.000]  是我可以驕傲的一些事情
[00:19:21.000 --> 00:19:24.000]  我記得我過去曾經提及過
[00:19:24.000 --> 00:19:26.000]  當我有機會在香港接受教育
[00:19:26.000 --> 00:19:28.000]  在香港侍奉
[00:19:28.000 --> 00:19:32.000]  在香港給我各種資源的時候
[00:19:32.000 --> 00:19:35.000]  我回到自己的鄉間
[00:19:35.000 --> 00:19:37.000]  我見到很多我自己的鄉下的親人
[00:19:37.000 --> 00:19:39.000]  很多堂兄弟
[00:19:39.000 --> 00:19:41.000]  我記得早年我回到的時候
[00:19:41.000 --> 00:19:43.000]  大家聽我說過
[00:19:43.000 --> 00:19:44.000]  一去到的時候
[00:19:44.000 --> 00:19:45.000]  就突然發覺
[00:19:45.000 --> 00:19:47.000]  原來蕭秀什麼蕭秀什麼
[00:19:47.000 --> 00:19:51.000]  有十個八個在那裡
[00:19:51.000 --> 00:19:53.000]  我的下一代蕭志什麼
[00:19:53.000 --> 00:19:55.000]  我叫他們出來不如拍張照片吧
[00:19:55.000 --> 00:19:58.000]  一齊很多人就出來
[00:19:58.000 --> 00:20:01.000]  我數一數二十幾個蕭志什麼
[00:20:01.000 --> 00:20:03.000]  我們的家族都很大
[00:20:03.000 --> 00:20:05.000]  但是唯獨我的爸爸
[00:20:05.000 --> 00:20:07.000]  在早年的時候
[00:20:07.000 --> 00:20:10.000]  他出來了香港
[00:20:10.000 --> 00:20:13.000]  因此我在香港長大
[00:20:13.000 --> 00:20:16.000]  而我有機會領受很多不同的恩惠
[00:20:16.000 --> 00:20:17.000]  我能不能夠說
[00:20:17.000 --> 00:20:21.000]  我比我的鄉下的親人強呢?
[00:20:21.000 --> 00:20:23.000]  表面上看好像是
[00:20:23.000 --> 00:20:25.000]  但是我知道一切
[00:20:25.000 --> 00:20:27.000]  是神自己在歷史當中
[00:20:27.000 --> 00:20:29.000]  安排我的父親來到香港
[00:20:29.000 --> 00:20:32.000]  以至我今天能夠承受今天的恩典
[00:20:32.000 --> 00:20:34.000]  有什麼不是領受回來的呢?
[00:20:34.000 --> 00:20:37.000]  有什麼可以自誇呢?
[00:20:37.000 --> 00:20:39.000]  因此當我們心靈謙卑自己的時候
[00:20:39.000 --> 00:20:42.000]  就幫助自己不至於對別人
[00:20:42.000 --> 00:20:45.000]  有批評有惡意的重傷
[00:20:45.000 --> 00:20:47.000]  最後我們看看聖經
[00:20:47.000 --> 00:20:50.000]  接著是第九節到第十三節
[00:20:50.000 --> 00:20:52.000]  我們簡單看看
[00:20:52.000 --> 00:20:55.000]  當時保羅描述他們自己的處境
[00:20:55.000 --> 00:20:57.000]  在世人眼光是很愚蠢的人
[00:20:57.000 --> 00:20:59.000]  甚至我們用現在的說話來說
[00:20:59.000 --> 00:21:01.000]  很老倒
[00:21:01.000 --> 00:21:05.000]  沒有光彩的沒有出色的一種情景
[00:21:05.000 --> 00:21:07.000]  但是他們仍然堅持這種處境
[00:21:07.000 --> 00:21:09.000]  在第十一節
[00:21:09.000 --> 00:21:12.000]  直到如今仍然是這樣的
[00:21:12.000 --> 00:21:15.000]  十二節仍然堅持著一個
[00:21:15.000 --> 00:21:17.000]  屬靈的原則
[00:21:17.000 --> 00:21:19.000]  並且勞苦親手做工
[00:21:19.000 --> 00:21:21.000]  被人咒罵的時候
[00:21:21.000 --> 00:21:23.000]  我們就什麼呢?
[00:21:23.000 --> 00:21:24.000]  祝福
[00:21:24.000 --> 00:21:25.000]  被人逼迫呢?
[00:21:25.000 --> 00:21:27.000]  我們就忍受
[00:21:27.000 --> 00:21:29.000]  被人誹謗呢?
[00:21:29.000 --> 00:21:31.000]  我們就善權
[00:21:31.000 --> 00:21:32.000]  直到如今
[00:21:32.000 --> 00:21:37.000]  這個世界還當他們是萬物當中的渣子
[00:21:37.000 --> 00:21:40.000]  如果用這個世界眼光去看
[00:21:40.000 --> 00:21:42.000]  這些完全是沒有出色的人
[00:21:42.000 --> 00:21:44.000]  但是在神的眼中
[00:21:44.000 --> 00:21:48.000]  他們是榮耀的聖徒
[00:21:48.000 --> 00:21:51.000]  我記得最近有機會跟很多宣教士分享
[00:21:51.000 --> 00:21:53.000]  一位宣教士告訴我
[00:21:53.000 --> 00:21:56.000]  他們那個地區很貧窮
[00:21:56.000 --> 00:21:59.000]  我就問他的生活狀況
[00:21:59.000 --> 00:22:00.000]  他告訴我
[00:22:00.000 --> 00:22:03.000]  我們那裡不敢買廁紙
[00:22:03.000 --> 00:22:08.000]  他說廁紙是很貴的物品
[00:22:08.000 --> 00:22:10.000]  我就說是這樣的嗎?
[00:22:10.000 --> 00:22:12.000]  一般人怎麼辦呢?
[00:22:12.000 --> 00:22:16.000]  一般人是不會用廁紙的
[00:22:16.000 --> 00:22:20.000]  隨便你怎麼想像
[00:22:20.000 --> 00:22:26.000]  有些短孫隊就去買香港比較好的廁紙給宣教士
[00:22:26.000 --> 00:22:28.000]  有人會問
[00:22:28.000 --> 00:22:31.000]  為什麼他們在香港做不起
[00:22:31.000 --> 00:22:34.000]  要去那邊那麼辛苦
[00:22:34.000 --> 00:22:37.000]  是他們選擇去那個地方
[00:22:37.000 --> 00:22:40.000]  樂意跟他們一起生活
[00:22:40.000 --> 00:22:43.000]  去經歷很多生活上的艱難
[00:22:43.000 --> 00:22:45.000]  在人眼中看不出色的人
[00:22:45.000 --> 00:22:47.000]  但是在神的眼中
[00:22:47.000 --> 00:22:50.000]  我們是尊貴的
[00:22:50.000 --> 00:22:52.000]  我們提醒自己
[00:22:52.000 --> 00:22:56.000]  不用一個世俗眼光去看事情
[00:22:56.000 --> 00:23:00.000]  我們就更能夠準確地去判斷各樣的事情
[00:23:00.000 --> 00:23:03.000]  而不會有不必要的論斷
[00:23:03.000 --> 00:23:05.000]  我記得有一次
[00:23:05.000 --> 00:23:09.000]  我在靈修的時候看到聖經詩篇所說
[00:23:09.000 --> 00:23:11.000]  詩人說我立誓
[00:23:11.000 --> 00:23:15.000]  叫我口中沒有過失
[00:23:15.000 --> 00:23:17.000]  對我一個很大的鼓勵
[00:23:17.000 --> 00:23:20.000]  沒錯人都有言語上的錯失
[00:23:20.000 --> 00:23:23.000]  但是最低限度在你心靈裏鼓勵自己
[00:23:23.000 --> 00:23:25.000]  求神幫我用我的言語
[00:23:25.000 --> 00:23:28.000]  不會有惡意的批評
[00:23:28.000 --> 00:23:30.000]  不會有過失
[00:23:30.000 --> 00:23:33.000]  立誓讓我口中沒有過失
[00:23:33.000 --> 00:23:36.000]  以致能夠說造就人的說話
[00:23:36.000 --> 00:23:38.000]  而不是一些惡意批評的說話
[00:23:38.000 --> 00:23:40.000]  求主幫助我們
[00:23:40.000 --> 00:23:44.000]  讓寶廊的提醒也成為我們的提醒
[00:23:44.000 --> 00:23:46.000]  大家同心祈禱

