
[00:00:00.000 --> 00:00:02.600]  這篇詩篇是137篇
[00:17:04.800 --> 00:17:07.000]  老娘叫我們唱歌
[00:17:07.000 --> 00:17:09.400]  我們怎麼能夠在異地上
[00:17:09.400 --> 00:17:12.000]  在異地上唱耶和華的歌
[00:17:12.000 --> 00:17:13.400]  所以在哪裡
[00:17:13.400 --> 00:17:15.200]  很多時候有這樣的表達
[00:17:15.200 --> 00:17:16.400]  表達什麼呢
[00:17:16.400 --> 00:17:17.600]  是處境
[00:17:17.600 --> 00:17:20.600]  這個處境引致我們有這樣的情緒
[00:17:20.600 --> 00:17:21.600]  在這個處境
[00:17:21.600 --> 00:17:23.200]  我們應該怎麼回應
[00:17:23.200 --> 00:17:25.600]  現在這個處境
[00:17:25.600 --> 00:17:28.800]  所以詩人提醒我們
[00:17:28.800 --> 00:17:30.400]  無論在什麼環境裡
[00:17:30.400 --> 00:17:33.800]  我們都要有一個這樣的心
[00:17:33.800 --> 00:17:37.800]  有一個以上帝為依歸的心
[00:17:37.800 --> 00:17:39.600]  很多時候人在困境裡
[00:17:39.600 --> 00:17:41.400]  埋怨很多
[00:17:41.400 --> 00:17:43.000]  說上帝為什麼不愛我
[00:17:43.000 --> 00:17:44.400]  上帝為什麼不理我
[00:17:44.400 --> 00:17:45.600]  但是我們忘記了
[00:17:45.600 --> 00:17:47.400]  上帝其實一直
[00:17:47.400 --> 00:17:49.200]  怎麼幫助我們
[00:17:49.200 --> 00:17:50.200]  看顧我們
[00:17:50.200 --> 00:17:53.600]  才帶領我們到如今這個境況裡
[00:17:53.600 --> 00:17:59.800]  在第136篇和138篇
[00:17:59.800 --> 00:18:01.400]  都是讚美的詩篇
[00:18:01.400 --> 00:18:03.000]  都是說讚美上帝
[00:18:03.000 --> 00:18:05.400]  而夾雜著就是137篇
[00:18:05.400 --> 00:18:09.400]  所以作者在這裡說出
[00:18:09.400 --> 00:18:12.600]  稱讚上帝最重要是什麼呢
[00:18:12.600 --> 00:18:15.000]  就是無論在任何處境裡
[00:18:15.000 --> 00:18:18.400]  我們都要將自己交託給上帝
[00:18:18.400 --> 00:18:21.800]  上帝是我生命中唯一的依歸
[00:18:21.800 --> 00:18:25.400]  其實詩篇裡有不同類型的人
[00:18:25.400 --> 00:18:28.800]  第一代人就是從耶路撒冷
[00:18:28.800 --> 00:18:31.400]  秘魯到巴比倫這個地方
[00:18:31.400 --> 00:18:33.800]  這些人有兩重心境
[00:18:33.800 --> 00:18:36.400]  在裡面有一個亡國奴的心境很強
[00:18:36.400 --> 00:18:37.800]  就是秘魯
[00:18:37.800 --> 00:18:39.800]  很明顯就是一個亡國奴
[00:18:39.800 --> 00:18:41.200]  但是去到的時候
[00:18:41.200 --> 00:18:44.600]  其實巴比倫是一個挺富庶的地方
[00:18:44.600 --> 00:18:47.000]  去到他們的生活未必一定很差
[00:18:47.000 --> 00:18:49.000]  某程度上還挺好的
[00:18:49.000 --> 00:18:50.400]  所以過了幾十年
[00:18:50.400 --> 00:18:56.000]  當波斯帝國的王可以叫一群猶太人回去的時候
[00:18:56.000 --> 00:18:56.800]  自由回去
[00:18:56.800 --> 00:18:58.000]  你想回去就回去
[00:18:58.000 --> 00:18:59.800]  不是全部人想回去
[00:18:59.800 --> 00:19:01.600]  因為這裡的地方很好
[00:19:01.600 --> 00:19:03.600]  我已經生活得很好
[00:19:03.600 --> 00:19:05.600]  而耶路撒冷是廢墟
[00:19:05.600 --> 00:19:07.600]  要去到要砸石頭
[00:19:07.600 --> 00:19:08.600]  要重建城牆
[00:19:08.600 --> 00:19:09.600]  重建聖殿
[00:19:09.600 --> 00:19:11.600]  生活很艱難
[00:19:11.600 --> 00:19:14.400]  所以在他們的處境裡
[00:19:14.400 --> 00:19:16.400]  其實又有艱難
[00:19:16.400 --> 00:19:17.200]  也有順境
[00:19:17.200 --> 00:19:20.000]  同時存在在一個人的生命裡
[00:19:20.000 --> 00:19:22.400]  接著有另一些的人
[00:19:22.400 --> 00:19:23.400]  回去了
[00:19:23.400 --> 00:19:25.000]  過了幾代
[00:19:25.000 --> 00:19:26.400]  可能一代兩代
[00:19:26.400 --> 00:19:28.600]  亡國的歷史漸漸淡忘
[00:19:28.600 --> 00:19:31.000]  生活相對來說也穩定了一些
[00:19:31.000 --> 00:19:33.600]  這些人的心境也有不同
[00:19:33.600 --> 00:19:35.600]  所以斯人在這裡說
[00:19:35.600 --> 00:19:38.800]  其實有不同類型的心境
[00:19:38.800 --> 00:19:40.200]  有不同的情況
[00:19:40.200 --> 00:19:43.600]  但是斯人在這裡帶出一件事
[00:19:43.600 --> 00:19:46.000]  無論你在什麼處境裡
[00:19:46.000 --> 00:19:48.200]  都不要忘記上帝
[00:19:48.200 --> 00:19:51.400]  都要有一個斯人的心
[00:19:51.400 --> 00:19:52.800]  愛上帝的心
[00:19:52.800 --> 00:19:55.000]  我不能夠忘記你
[00:19:55.000 --> 00:19:57.000]  如果我忘記上帝你
[00:19:57.000 --> 00:19:58.600]  情願我什麼都沒有
[00:19:58.600 --> 00:20:00.600]  所以斯人是帶出一個
[00:20:00.600 --> 00:20:04.000]  這麼重要的信仰的精神
[00:20:04.000 --> 00:20:07.000]  其實很多時候我們看到的東西
[00:20:07.000 --> 00:20:10.000]  經常經歷我們以為一定會記得
[00:20:10.000 --> 00:20:12.000]  不會忘記的
[00:20:12.000 --> 00:20:15.200]  我們每個星期進崇拜都嘗試過
[00:20:15.200 --> 00:20:17.000]  所以我們不會忘記上帝
[00:20:17.000 --> 00:20:18.000]  是不是呢
[00:20:18.000 --> 00:20:19.000]  不一定的
[00:20:19.000 --> 00:20:20.600]  我舉個例子給你聽
[00:20:20.600 --> 00:20:24.800]  最近有一個人拿東西給我
[00:20:24.800 --> 00:20:25.800]  很好
[00:20:25.800 --> 00:20:28.400]  拿到你家裡留給你
[00:20:28.400 --> 00:20:29.400]  然後就問我
[00:20:29.400 --> 00:20:31.800]  你的地鐵站究竟在哪個出口
[00:20:31.800 --> 00:20:36.400]  我住的地方已經住了十幾年
[00:20:36.400 --> 00:20:37.600]  我的地鐵站
[00:20:37.600 --> 00:20:40.600]  家裡的地鐵站只有兩個出口
[00:20:40.600 --> 00:20:42.400]  一個是A一個是B
[00:20:42.400 --> 00:20:44.200]  我住了十幾年
[00:20:44.200 --> 00:20:48.200]  我經常每天都要出地鐵出口
[00:20:48.200 --> 00:20:50.000]  那一刻我是無法回答他
[00:20:50.000 --> 00:20:51.200]  究竟是A還是B呢
[00:20:51.200 --> 00:20:53.800]  真的不知道是A還是B
[00:20:53.800 --> 00:20:55.800]  我每天都走
[00:20:55.800 --> 00:20:57.800]  真的沒有
[00:20:57.800 --> 00:20:59.600]  我覺得沒有需要記住
[00:20:59.600 --> 00:21:01.600]  那就不記得了
[00:21:01.600 --> 00:21:04.600]  但是自那次之後
[00:21:04.600 --> 00:21:05.600]  我一定要記得
[00:21:05.600 --> 00:21:07.000]  這裡是A出口
[00:21:07.000 --> 00:21:09.000]  叫人等要A出口
[00:21:09.000 --> 00:21:13.000]  所以這是給我很大的體驗
[00:21:13.000 --> 00:21:14.800]  我們很多時候以為
[00:21:14.800 --> 00:21:17.800]  經常看到經常經歷
[00:21:17.800 --> 00:21:18.800]  就一定會記得
[00:21:18.800 --> 00:21:20.800]  不是的
[00:21:20.800 --> 00:21:24.600]  有時候東西要刻意去記才會記得
[00:21:24.600 --> 00:21:26.600]  詩人其實很提醒我們
[00:21:26.600 --> 00:21:27.800]  過了幾十年
[00:21:27.800 --> 00:21:29.400]  他也擔心自己的同胞
[00:21:29.400 --> 00:21:30.800]  忘記上帝的恩惠
[00:21:30.800 --> 00:21:34.200]  忘記這段亡國的慘痛歷史
[00:21:34.200 --> 00:21:37.000]  所以提醒他們不要忘記
[00:21:37.000 --> 00:21:38.200]  其實很多時候
[00:21:38.200 --> 00:21:41.200]  忘記事情的後果很嚴重
[00:21:41.200 --> 00:21:43.000]  我們以為忘記事情不要緊
[00:21:43.000 --> 00:21:44.600]  看看你忘記什麼
[00:21:44.600 --> 00:21:47.000]  忘記一些事情是很嚴重的
[00:21:47.000 --> 00:21:48.000]  前兩晚
[00:21:48.000 --> 00:21:51.600]  我們家裡有一件大事發生
[00:21:51.600 --> 00:21:53.400]  就是
[00:21:53.400 --> 00:21:54.600]  紛紛吵架
[00:21:54.600 --> 00:21:57.200]  突然間門鐘不停地被人按
[00:21:57.200 --> 00:21:58.600]  一起來一看
[00:21:58.600 --> 00:22:00.200]  那時鐘是兩點多
[00:22:00.200 --> 00:22:01.800]  誰按了鐘呢
[00:22:01.800 --> 00:22:03.600]  原來我們有個鄰居
[00:22:03.600 --> 00:22:07.000]  他晚上煮粥
[00:22:07.000 --> 00:22:08.400]  忘記關火
[00:22:08.400 --> 00:22:12.400]  接著煙已經整個走廊
[00:22:12.400 --> 00:22:16.400]  他又沒有醒來也不知道
[00:22:16.400 --> 00:22:19.400]  幸好有個鄰居看到
[00:22:19.400 --> 00:22:22.000]  然後叫下面的看守員上來
[00:22:22.000 --> 00:22:25.000]  接著才發現
[00:22:25.000 --> 00:22:26.400]  整個煙都爆炸了
[00:22:26.400 --> 00:22:29.400]  那些白煙不停地很厲害
[00:22:29.400 --> 00:22:31.200]  再遲一點可能真的爆炸
[00:22:31.200 --> 00:22:33.400]  會不會爆炸呢
[00:22:33.400 --> 00:22:34.600]  不過上帝保守
[00:22:34.600 --> 00:22:37.800]  他忘記關火
[00:22:37.800 --> 00:22:39.200]  就有這樣的後果
[00:22:39.200 --> 00:22:42.200]  忘記事情有時候後果很嚴重
[00:22:42.200 --> 00:22:43.600]  詩人提醒我們
[00:22:43.600 --> 00:22:45.800]  忘記上帝是很嚴重的
[00:22:45.800 --> 00:22:47.800]  忘記上帝的恩惠是很嚴重的
[00:22:47.800 --> 00:22:49.000]  所以提醒我們
[00:22:49.000 --> 00:22:50.600]  我們要記得上帝
[00:22:50.600 --> 00:22:52.600]  要紀念上帝
[00:22:52.600 --> 00:22:55.200]  詩人在這裡提醒我們
[00:22:55.200 --> 00:22:56.200]  第五第六節
[00:22:56.200 --> 00:22:57.400]  我鼓勵大家
[00:22:57.400 --> 00:23:00.000]  今晚回去看詩篇
[00:23:00.000 --> 00:23:02.800]  第五第六節第137篇
[00:23:02.800 --> 00:23:04.400]  看
[00:23:04.400 --> 00:23:06.400]  由上看下
[00:23:06.400 --> 00:23:08.800]  差不多識背了
[00:23:08.800 --> 00:23:10.600]  你就問自己一個問題
[00:23:10.600 --> 00:23:13.600]  我可不可以像詩人那樣祈禱
[00:23:13.600 --> 00:23:15.000]  耶路撒冷
[00:23:15.000 --> 00:23:16.800]  如果我忘記你
[00:23:16.800 --> 00:23:17.800]  耶路撒冷
[00:23:17.800 --> 00:23:19.400]  如果我忘記你
[00:23:19.400 --> 00:23:21.000]  情願我的手做不到事
[00:23:21.000 --> 00:23:22.200]  情願我說不到話
[00:23:22.200 --> 00:23:24.200]  情願我失去所有的東西
[00:23:24.200 --> 00:23:26.800]  如果我們能夠在上帝面前有這樣的祈禱
[00:23:26.800 --> 00:23:28.800]  我相信我們的生命
[00:23:28.800 --> 00:23:30.400]  真的會不一樣
[00:23:30.400 --> 00:23:31.800]  我們在人生裡
[00:23:31.800 --> 00:23:35.600]  我們要記得上帝
[00:23:35.600 --> 00:23:36.400]  下個星期日
[00:23:36.400 --> 00:23:41.000]  我們有一個以巴守望的祈禱會
[00:23:41.000 --> 00:23:43.000]  最近第六次的中東戰爭
[00:23:43.000 --> 00:23:47.200]  可以說以色列人亡國了2500年
[00:23:47.200 --> 00:23:49.200]  在上個世紀1948年
[00:23:49.200 --> 00:23:51.200]  重建這個國家
[00:23:51.200 --> 00:23:53.200]  歷史學家告訴我們
[00:23:53.200 --> 00:23:55.200]  一個國家亡國超過500年
[00:23:55.200 --> 00:23:57.200]  是不可能再復國
[00:23:57.200 --> 00:24:00.800]  但是以色列人亡國超過2500年
[00:24:00.800 --> 00:24:02.800]  就在上個世紀復國
[00:24:02.800 --> 00:24:04.200]  這是一個神蹟
[00:24:04.200 --> 00:24:05.600]  在舊的聖經裡
[00:24:05.600 --> 00:24:06.600]  上帝也說
[00:24:06.600 --> 00:24:09.200]  以色列人必會重歸自己的故土
[00:24:09.200 --> 00:24:11.200]  重建自己的家園
[00:24:11.200 --> 00:24:12.800]  在2500年裡
[00:24:12.800 --> 00:24:13.800]  很多人都說
[00:24:13.800 --> 00:24:15.400]  上帝的預言上
[00:24:15.400 --> 00:24:17.400]  應許何時有實現
[00:24:17.400 --> 00:24:20.400]  但上一世紀裡實現了
[00:24:20.400 --> 00:24:21.400]  當然
[00:24:21.400 --> 00:24:23.400]  上帝的應許實現
[00:24:23.400 --> 00:24:25.400]  和一群以色列人在過程裡
[00:24:25.400 --> 00:24:27.400]  是否做每一件事都是正確呢
[00:24:27.400 --> 00:24:28.400]  不一定
[00:24:28.400 --> 00:24:29.800]  在過程裡
[00:24:29.800 --> 00:24:31.600]  有些事會不會做好一點呢
[00:24:31.600 --> 00:24:33.600]  對其他人會不會好一點呢
[00:24:33.600 --> 00:24:36.400]  我相信他們有很多改善的空間
[00:24:36.400 --> 00:24:38.400]  當然政治的事
[00:24:38.400 --> 00:24:40.800]  我們所知有限
[00:24:40.800 --> 00:24:43.600]  但是我們起碼可以用禱告裡
[00:24:43.600 --> 00:24:45.800]  去守望一個地方
[00:24:45.800 --> 00:24:48.200]  耶路撒冷是基督教
[00:24:48.200 --> 00:24:50.000]  回教和猶太教
[00:24:50.000 --> 00:24:52.200]  都視為很重要的地方
[00:24:52.200 --> 00:24:54.800]  我們都用祈禱去守望
[00:24:54.800 --> 00:24:56.200]  上帝的子民
[00:24:56.200 --> 00:24:58.000]  上帝這個
[00:24:58.000 --> 00:25:00.800]  曾經耶穌來到
[00:25:00.800 --> 00:25:03.000]  為我們而死的一個地方
[00:25:03.000 --> 00:25:05.000]  我們用禱告去紀念
[00:25:05.000 --> 00:25:05.600]  去守望
[00:25:05.600 --> 00:25:06.600]  願主賜福我們
[00:25:06.600 --> 00:25:08.000]  讓我們在人生裡
[00:25:08.000 --> 00:25:09.200]  都能夠真的
[00:25:09.200 --> 00:25:10.800]  好像詩人所說
[00:25:10.800 --> 00:25:12.800]  我們不會忘記上帝
[00:25:12.800 --> 00:25:14.400]  我們紀念上帝是因為
[00:25:14.400 --> 00:25:15.600]  我們在人生裡
[00:25:15.600 --> 00:25:17.200]  忠心跟從上帝
[00:25:17.200 --> 00:25:18.200]  我們一起去祈禱
[00:25:18.200 --> 00:25:19.000]  親愛的天父
[00:25:19.000 --> 00:25:20.600]  求你保守我們每一個弟兄姐妹
[00:25:20.600 --> 00:25:21.800]  幫助我們真的能夠在
[00:25:21.800 --> 00:25:23.400]  無論是什麼處境裡
[00:25:23.400 --> 00:25:25.000]  在順境在逆境
[00:25:25.000 --> 00:25:26.600]  當中我們仍然
[00:25:26.600 --> 00:25:28.000]  去紀念上帝
[00:25:28.000 --> 00:25:29.200]  去愛上帝
[00:25:29.200 --> 00:25:32.000]  以上帝為我們生命所歸
[00:25:32.000 --> 00:25:33.800]  一生效忠的對象
[00:25:33.800 --> 00:25:35.000]  祈禱奉耶穌的名

