
[00:00:00.000 --> 00:00:03.040]  在上兩次講讓方的講道裏面
[00:17:39.480 --> 00:17:41.400]  你是神的兒子
[00:17:41.400 --> 00:17:43.880]  你是以色列的王
[00:17:43.880 --> 00:17:45.560]  這個是拿達葉裏面
[00:17:45.560 --> 00:17:48.000]  他很快的對出一個宣認
[00:17:48.000 --> 00:17:49.520]  耶穌你就是
[00:17:49.520 --> 00:17:51.040]  之前人跟我說我不信
[00:17:51.040 --> 00:17:52.560]  但一見到你
[00:17:52.560 --> 00:17:55.880]  原來你真是上帝差派來的那個彌賽
[00:17:55.880 --> 00:18:00.080]  你就是來到作王的那一個
[00:18:00.080 --> 00:18:01.960]  在這裏可以說
[00:18:01.960 --> 00:18:06.680]  拿達葉對耶穌的認信跨出了一大步
[00:18:06.680 --> 00:18:10.040]  從一個疑問不相信
[00:18:10.040 --> 00:18:12.680]  就是當肥力跟他說的時候
[00:18:12.680 --> 00:18:14.120]  拒絕
[00:18:14.120 --> 00:18:15.440]  接著來到這裏
[00:18:15.440 --> 00:18:16.680]  跨了一大步
[00:18:16.680 --> 00:18:17.560]  去認識耶穌
[00:18:17.560 --> 00:18:20.720]  你就是上帝差派來的那個彌賽
[00:18:20.720 --> 00:18:22.520]  你就是以色列的王
[00:18:22.520 --> 00:18:26.080]  但是這個認識其實
[00:18:26.080 --> 00:18:29.680]  都不是真正認識耶穌是哪一位
[00:18:29.680 --> 00:18:33.000]  正如耶穌之前跟一些門徒說
[00:18:33.000 --> 00:18:34.880]  你們要甚麼
[00:18:34.880 --> 00:18:39.080]  你們要甚麼你們才知道怎樣去跟從
[00:18:39.080 --> 00:18:41.760]  接著耶穌在這裏可以說
[00:18:41.760 --> 00:18:43.480]  作出一個澄清
[00:18:43.480 --> 00:18:45.920]  或者作出一個對拿達葉
[00:18:45.920 --> 00:18:48.320]  再作進一步的告訴他
[00:18:48.320 --> 00:18:50.440]  他是哪一個
[00:18:50.440 --> 00:18:53.040]  拿達葉可以說
[00:18:53.040 --> 00:18:54.960]  他覺得
[00:18:54.960 --> 00:18:57.080]  耶穌可能是一個政治上的王
[00:18:57.080 --> 00:18:58.160]  在當時來說
[00:18:58.160 --> 00:18:59.640]  你是彌賽
[00:18:59.640 --> 00:19:01.160]  你是以色列的王
[00:19:01.160 --> 00:19:02.520]  你就是來帶領我們
[00:19:02.520 --> 00:19:03.800]  復興我們以色列國
[00:19:03.800 --> 00:19:04.880]  重建以色列國
[00:19:04.880 --> 00:19:07.040]  那一個偉大的
[00:19:07.040 --> 00:19:08.360]  一個軍事的領袖
[00:19:08.360 --> 00:19:10.560]  可能在他心中是這樣的認識
[00:19:10.560 --> 00:19:11.600]  都不出奇
[00:19:11.600 --> 00:19:13.840]  但是耶穌的回應是甚麼呢
[00:19:13.840 --> 00:19:15.440]  耶穌的回應就是說
[00:19:15.440 --> 00:19:19.520]  你要看更大的一件的神蹟
[00:19:19.520 --> 00:19:21.760]  你要看更大的事
[00:19:21.760 --> 00:19:23.760]  你要看
[00:19:23.760 --> 00:19:25.120]  看見天開了
[00:19:25.120 --> 00:19:27.160]  神的使者下來
[00:19:27.160 --> 00:19:29.120]  在人子的身上
[00:19:29.120 --> 00:19:30.960]  上去下來
[00:19:30.960 --> 00:19:34.400]  這個有較弱的背景
[00:19:34.400 --> 00:19:36.960]  這個用法
[00:19:36.960 --> 00:19:39.160]  天使上去下來
[00:19:39.160 --> 00:19:41.000]  如果大家去看《創世紀》
[00:19:41.000 --> 00:19:42.960]  雅各就是這樣形容
[00:19:42.960 --> 00:19:44.760]  當雅各是一個地方的時候
[00:19:44.760 --> 00:19:46.960]  天使上去下來
[00:19:46.960 --> 00:19:49.080]  在雅各的身上
[00:19:49.080 --> 00:19:52.440]  這個事件
[00:19:52.440 --> 00:19:55.640]  是印證上帝怎樣去賜福雅各
[00:19:55.640 --> 00:19:57.440]  也因為雅各的緣故
[00:19:57.440 --> 00:20:00.240]  他的兒子散了十幾個
[00:20:00.240 --> 00:20:03.560]  接著就有以色列的十二個支派
[00:20:03.560 --> 00:20:05.760]  所以雅各在以色列人當中
[00:20:05.760 --> 00:20:07.120]  是相當重要的
[00:20:07.120 --> 00:20:09.680]  一個祖先的地位
[00:20:09.680 --> 00:20:10.360]  在這裡
[00:20:10.360 --> 00:20:14.240]  耶穌可能用了這個圖像去說
[00:20:14.240 --> 00:20:17.080]  雅各在以色列人的
[00:20:17.080 --> 00:20:19.120]  地位當中是非常重要
[00:20:19.120 --> 00:20:20.120]  但是
[00:20:20.120 --> 00:20:20.880]  耶穌
[00:20:20.880 --> 00:20:23.040]  祂的身份
[00:20:23.040 --> 00:20:24.560]  超過了過去
[00:20:24.560 --> 00:20:27.800]  你們對任何一個祖先所敬畏的
[00:20:27.800 --> 00:20:29.160]  那一個身份
[00:20:29.160 --> 00:20:31.640]  耶穌不單止是超越過去
[00:20:31.640 --> 00:20:33.680]  你們所認識的
[00:20:33.680 --> 00:20:37.520]  所有祖宗的一些位置
[00:20:37.520 --> 00:20:38.560]  在《約翰福音》裡面
[00:20:38.560 --> 00:20:39.520]  我們更加可以知道
[00:20:39.520 --> 00:20:42.160]  耶穌勝過了聖殿的位置
[00:20:42.160 --> 00:20:44.720]  祂也在當時的撒瑪利亞人
[00:20:44.720 --> 00:20:46.080]  敬拜的聖山上
[00:20:46.080 --> 00:20:49.920]  耶穌說我地位高過你所敬拜的聖山
[00:20:49.920 --> 00:20:52.280]  可以說是直著去
[00:20:52.280 --> 00:20:54.760]  上帝的豐富的恩典
[00:20:54.760 --> 00:20:56.080]  來到了
[00:20:56.080 --> 00:20:59.520]  現在的恩典取代了先前的恩典
[00:20:59.520 --> 00:21:04.480]  就好像在《約翰福音》第一章的結尾所說
[00:21:04.480 --> 00:21:07.520]  上帝的恩典取代了
[00:21:07.520 --> 00:21:10.760]  現在的恩典取代了之前的恩典
[00:21:10.760 --> 00:21:12.160]  「道成了肉身」
[00:21:12.160 --> 00:21:13.680]  「住在我們中間」
[00:21:13.680 --> 00:21:16.840]  「匆匆滿滿的有恩典有真理」
[00:21:16.840 --> 00:21:19.440]  在這裡耶穌稱自己為「仁子」
[00:21:19.440 --> 00:21:21.760]  這個「仁子」其實是
[00:21:21.760 --> 00:21:23.920]  耶穌應該是引用了
[00:21:23.920 --> 00:21:26.480]  《但義理書》第七章
[00:21:26.480 --> 00:21:28.840]  其中所說的一個權威性的人物
[00:21:28.840 --> 00:21:29.760]  不過
[00:21:29.760 --> 00:21:32.080]  耶穌賦予了一個全新的意義
[00:21:32.080 --> 00:21:33.880]  給這個「仁子」的裡面
[00:21:33.880 --> 00:21:35.320]  這個「仁子」
[00:21:35.320 --> 00:21:36.920]  耶穌不是說我是以色列的王
[00:21:36.920 --> 00:21:37.760]  祂說「仁子」
[00:21:37.760 --> 00:21:39.840]  落在「仁子」身上
[00:21:39.840 --> 00:21:41.800]  祂是「仁子」是什麼意思呢
[00:21:41.800 --> 00:21:44.080]  其實某程度上可以這樣說
[00:21:44.080 --> 00:21:46.360]  我們要從耶穌整個侍奉裡面
[00:21:46.360 --> 00:21:49.040]  祂如何用「仁子」這件事
[00:21:49.040 --> 00:21:52.160]  很多時候這個「仁子」形容自己
[00:21:52.160 --> 00:21:54.920]  是說到一個受苦的狀態
[00:21:54.920 --> 00:21:57.080]  祂要受苦
[00:21:57.080 --> 00:21:58.040]  「仁子」來到了
[00:21:58.040 --> 00:21:59.440]  是要受苦的
[00:21:59.440 --> 00:22:02.960]  「仁子」將要在將來裡面榮耀的降臨
[00:22:02.960 --> 00:22:04.440]  也都說到祂將來
[00:22:04.440 --> 00:22:05.960]  榮耀的來到
[00:22:05.960 --> 00:22:07.080]  在這方面裡面
[00:22:07.080 --> 00:22:10.800]  如何去看耶穌這個「仁子」的身份呢
[00:22:10.800 --> 00:22:12.680]  就是藉著祂被釘十字架
[00:22:12.680 --> 00:22:14.120]  祂的受死
[00:22:14.120 --> 00:22:15.440]  跟著祂的復活
[00:22:15.440 --> 00:22:18.680]  跟著之後祂被上帝高舉
[00:22:18.680 --> 00:22:21.680]  而得到最後上帝給祂的榮耀
[00:22:21.680 --> 00:22:23.120]  作為一個高峰
[00:22:23.120 --> 00:22:24.960]  祂說經過耶穌的受苦
[00:22:24.960 --> 00:22:25.880]  祂的信服
[00:22:25.880 --> 00:22:27.840]  以致祂被釘十字架
[00:22:27.840 --> 00:22:30.000]  以致得到上帝給祂的榮耀
[00:22:30.000 --> 00:22:32.720]  這個就是「仁子」的身份
[00:22:32.720 --> 00:22:34.680]  「仁子」是代表著上帝
[00:22:34.680 --> 00:22:37.400]  在祂身上所成就的一個救恩
[00:22:37.400 --> 00:22:39.080]  在這方面裡面祂表明
[00:22:39.080 --> 00:22:40.440]  就耶穌來說
[00:22:40.440 --> 00:22:42.240]  沒有信服就沒有榮耀
[00:22:42.240 --> 00:22:45.080]  沒有十字架也都不會有榮耀
[00:22:45.080 --> 00:22:46.600]  最重要的就是
[00:22:46.600 --> 00:22:47.600]  耶穌的死
[00:22:47.600 --> 00:22:49.560]  祂被高舉
[00:22:49.560 --> 00:22:51.120]  是為了什麼呢
[00:22:51.120 --> 00:22:53.120]  某程度為了拿丹葉
[00:22:53.120 --> 00:22:54.240]  為了門徒
[00:22:54.240 --> 00:22:56.920]  為了後來無數相信祂的人
[00:22:56.920 --> 00:22:59.120]  奠下這個基礎
[00:22:59.120 --> 00:23:03.320]  這個跟上帝相交的一個基礎
[00:23:03.320 --> 00:23:04.320]  在這裡
[00:23:04.320 --> 00:23:07.800]  耶穌可以說透過很短的一個對話
[00:23:07.800 --> 00:23:11.840]  可以帶出一個很重要的信息的方向
[00:23:11.840 --> 00:23:14.400]  也是約翰之後一步一步帶出
[00:23:14.400 --> 00:23:15.800]  這個「仁子」
[00:23:15.800 --> 00:23:18.400]  耶穌宣稱「仁子」身份的使命
[00:23:18.400 --> 00:23:21.280]  和祂所作的工作
[00:23:21.280 --> 00:23:22.280]  在這段經文裡面
[00:23:22.280 --> 00:23:26.640]  究竟我們可以有什麼提醒呢
[00:23:26.640 --> 00:23:28.160]  短短的經文裡面
[00:23:28.160 --> 00:23:30.760]  我想有三方面
[00:23:30.760 --> 00:23:31.880]  第一方面就是
[00:23:31.880 --> 00:23:35.320]  我們可以見到耶穌對人的呼召
[00:23:35.320 --> 00:23:36.480]  正如我剛才所說
[00:23:36.480 --> 00:23:38.200]  耶穌很強調的是
[00:23:38.200 --> 00:23:39.400]  你們要些什麼
[00:23:39.400 --> 00:23:40.960]  你們要些什麼
[00:23:40.960 --> 00:23:43.800]  你們為什麼要跟著我呢
[00:23:43.800 --> 00:23:46.800]  拿丹葉認識耶穌是以色列的王
[00:23:46.800 --> 00:23:47.880]  這個宣稱
[00:23:47.880 --> 00:23:48.960]  正如我剛才所說
[00:23:48.960 --> 00:23:51.680]  可能是一個政治上的宣稱
[00:23:51.680 --> 00:23:53.240]  你就是來錯了
[00:23:53.240 --> 00:23:54.840]  跟我們理解是一樣的
[00:23:54.840 --> 00:23:55.840]  不一樣的
[00:23:55.840 --> 00:23:56.600]  他們的理解就是
[00:23:56.600 --> 00:23:58.800]  你就是一個以色列的王
[00:23:58.800 --> 00:24:00.920]  所以耶穌馬上作出一個糾正
[00:24:00.920 --> 00:24:02.560]  你的認識不正確
[00:24:02.560 --> 00:24:04.560]  所以祂以「仁子」的身份
[00:24:04.560 --> 00:24:06.040]  說自己的身份
[00:24:06.040 --> 00:24:07.360]  這個就是說到
[00:24:07.360 --> 00:24:08.360]  我是受苦的
[00:24:08.360 --> 00:24:09.440]  我來是受苦的
[00:24:09.440 --> 00:24:10.840]  我不是來打仗的
[00:24:10.840 --> 00:24:12.200]  我不是來重建
[00:24:12.200 --> 00:24:14.520]  你們肉眼見到的以色列的王國
[00:24:14.520 --> 00:24:15.400]  不是的
[00:24:15.400 --> 00:24:18.000]  我來是建立上帝永恆的國度
[00:24:18.000 --> 00:24:21.640]  要讓人得著跟上帝相交的一個基礎
[00:24:21.640 --> 00:24:23.840]  所以在《約翰福音》裡面
[00:24:23.840 --> 00:24:24.880]  很強調
[00:24:24.880 --> 00:24:27.160]  耶穌得榮耀
[00:24:27.160 --> 00:24:29.960]  榮耀就在《約翰福音》裡面出現很多
[00:24:29.960 --> 00:24:31.960]  耶穌如何得著這個榮耀
[00:24:31.960 --> 00:24:34.120]  但得榮耀之先也強調
[00:24:34.120 --> 00:24:36.320]  耶穌因為信服上帝的緣故
[00:24:36.320 --> 00:24:38.960]  所以得著上帝給他的榮耀
[00:24:38.960 --> 00:24:42.360]  先有信服上帝走上十字架的路
[00:24:42.360 --> 00:24:46.480]  才會有得著上帝給他的榮耀
[00:24:46.480 --> 00:24:48.800]  那丹葉看見的神蹟
[00:24:48.800 --> 00:24:50.760]  他看見的神蹟是什麼呢
[00:24:50.760 --> 00:24:52.120]  就是
[00:24:52.120 --> 00:24:54.840]  耶穌對他超自然的認識
[00:24:54.840 --> 00:24:56.720]  不可能認識的
[00:24:56.720 --> 00:24:58.000]  一般人不可能的
[00:24:58.000 --> 00:24:59.040]  看見這個神蹟
[00:24:59.040 --> 00:25:00.520]  他就信了耶穌了
[00:25:00.520 --> 00:25:02.640]  他就信耶穌是彌賽亞
[00:25:02.640 --> 00:25:06.320]  但耶穌說你要看見更大的神蹟
[00:25:06.320 --> 00:25:10.320]  更大的神蹟就是十字架上的事實
[00:25:10.320 --> 00:25:14.040]  你要知道我寫在十字架上的事實
[00:25:14.040 --> 00:25:15.160]  知道我的使命
[00:25:15.160 --> 00:25:17.320]  你才知道你要信什麼
[00:25:17.320 --> 00:25:19.040]  耶穌的意思就是這樣
[00:25:19.040 --> 00:25:21.000]  所以某程度我們可以這樣說
[00:25:21.000 --> 00:25:23.600]  你看見什麼神蹟
[00:25:23.600 --> 00:25:26.280]  會決定你信主的
[00:25:26.280 --> 00:25:29.080]  你跟從主的是什麼信心
[00:25:29.080 --> 00:25:30.560]  大家有沒有想過
[00:25:30.560 --> 00:25:34.080]  你眼中覺得什麼是神蹟呢
[00:25:34.080 --> 00:25:37.760]  你就會用什麼信心
[00:25:37.760 --> 00:25:39.840]  去跟隨耶穌
[00:25:39.840 --> 00:25:42.200]  如果你覺得神蹟是什麼呢
[00:25:42.200 --> 00:25:45.560]  神蹟就是解決我的問題就是神蹟
[00:25:45.560 --> 00:25:46.560]  不可能解決的
[00:25:46.560 --> 00:25:49.240]  不過一解決了就是神蹟
[00:25:49.240 --> 00:25:51.040]  我生活本來不順利的
[00:25:51.040 --> 00:25:52.240]  信了耶穌
[00:25:52.240 --> 00:25:54.520]  然後就說耶穌給我有順利
[00:25:54.520 --> 00:25:55.840]  這個就是神蹟
[00:25:55.840 --> 00:25:59.640]  如果你覺得這樣叫做神蹟
[00:25:59.640 --> 00:26:04.160]  可能你心中跟從耶穌的信心
[00:26:04.160 --> 00:26:07.000]  就好像將耶穌作為一個一般的菩薩
[00:26:07.000 --> 00:26:08.400]  其實沒什麼分別
[00:26:08.400 --> 00:26:10.240]  可能你只是多信一個菩薩
[00:26:10.240 --> 00:26:17.680]  可能你只是多拜一個沒什麼壞的態度
[00:26:17.680 --> 00:26:20.880]  但如果你看見的神蹟
[00:26:20.880 --> 00:26:25.280]  是看見耶穌被釘在十字架上的主
[00:26:25.280 --> 00:26:27.840]  那你跟隨耶穌的信心就不同了
[00:26:27.840 --> 00:26:30.920]  你就會知道耶穌是救主的意思
[00:26:30.920 --> 00:26:34.040]  耶穌怎樣藉著十字架去拯救我們
[00:26:34.040 --> 00:26:35.400]  耶穌是我們的救主
[00:26:35.400 --> 00:26:38.240]  耶穌也是我們的主
[00:26:38.240 --> 00:26:40.760]  我們開始的時候可能真的有不同的
[00:26:40.760 --> 00:26:42.520]  不正確的動機
[00:26:42.520 --> 00:26:44.240]  我又不想問問大家
[00:26:44.240 --> 00:26:46.720]  你想想你信主的一開始
[00:26:46.720 --> 00:26:48.440]  我動機純正
[00:26:48.440 --> 00:26:50.760]  百分之一百沒有瑕疵的
[00:26:50.760 --> 00:26:53.640]  就是完全無可指責的
[00:26:53.640 --> 00:26:55.360]  我相信耶穌的動機
[00:26:55.360 --> 00:26:57.320]  我不知道大家誰敢舉手
[00:26:57.320 --> 00:26:59.240]  「我是這樣的」
[00:26:59.240 --> 00:27:01.000]  其實我們開始的時候的動機
[00:27:01.000 --> 00:27:03.240]  我們真的都可能不正確的
[00:27:03.240 --> 00:27:05.320]  好像納達月一樣
[00:27:05.320 --> 00:27:08.880]  他可能對耶穌的認識是不正確的
[00:27:08.880 --> 00:27:10.280]  當然對象是正確的
[00:27:10.280 --> 00:27:11.560]  耶穌對象是正確的
[00:27:11.560 --> 00:27:14.080]  但對身份的認識是不正確的
[00:27:14.080 --> 00:27:17.480]  以至我們跟隨的信心都不正確的
[00:27:17.480 --> 00:27:18.880]  我想大家都聽過
[00:27:18.880 --> 00:27:21.360]  這個也是在教會流傳的一個
[00:27:21.360 --> 00:27:24.000]  頗廣泛的故事
[00:27:24.000 --> 00:27:27.040]  很久之前在農村裏面
[00:27:27.040 --> 00:27:30.760]  有一些農村的教會
[00:27:30.760 --> 00:27:32.680]  有一個傳道人在裏面
[00:27:32.680 --> 00:27:35.400]  然後有一個人來
[00:27:35.400 --> 00:27:38.520]  問他是不是信耶穌的
[00:27:38.520 --> 00:27:41.720]  他說「是的,我們這裏是傳講耶穌的」
[00:27:41.720 --> 00:27:43.520]  「我去傳呼音吧」
[00:27:43.520 --> 00:27:44.800]  傳呼音之後
[00:27:44.800 --> 00:27:45.840]  他又信主了
[00:27:45.840 --> 00:27:47.760]  他說「我要信耶穌了」
[00:27:47.760 --> 00:27:49.280]  信完耶穌之後
[00:27:49.280 --> 00:27:51.000]  這個人信了耶穌
[00:27:51.000 --> 00:27:52.400]  然後就問傳道人
[00:27:52.400 --> 00:27:55.000]  「我的水牛在哪裏?」
[00:27:55.000 --> 00:27:57.560]  傳道人就說「你信耶穌而已」
[00:27:57.560 --> 00:27:58.960]  「我給你甚麼水牛呢?」
[00:27:58.960 --> 00:28:02.520]  「你們教會門口說的」
[00:28:02.520 --> 00:28:05.640]  「信耶穌得水牛,你們說的」
[00:28:05.640 --> 00:28:07.600]  原來在門口裏面
[00:28:07.600 --> 00:28:09.840]  就有「信耶穌得永生」
[00:28:09.840 --> 00:28:10.920]  但剛剛的字
[00:28:10.920 --> 00:28:13.080]  你知道農村通常都是這樣的
[00:28:13.080 --> 00:28:13.960]  久了失修
[00:28:13.960 --> 00:28:15.760]  有些鋼管就爛了
[00:28:15.760 --> 00:28:18.040]  大家想想「永生」兩個字
[00:28:18.040 --> 00:28:20.280]  沒有上面那個就變成「水」
[00:28:20.280 --> 00:28:22.080]  然後「生」字沒有了「滑」
[00:28:22.080 --> 00:28:23.400]  就變成「牛」
[00:28:23.400 --> 00:28:25.520]  所以「我見到門口」
[00:28:25.520 --> 00:28:26.960]  「你們說信耶穌得水牛」
[00:28:26.960 --> 00:28:31.000]  「那我當然進來信耶穌了」
[00:28:31.000 --> 00:28:33.840]  這個我們可以見到
[00:28:33.840 --> 00:28:34.840]  這樣的笑話也有
[00:28:34.840 --> 00:28:36.960]  這是真實的事
[00:28:36.960 --> 00:28:37.880]  但其實
[00:28:37.880 --> 00:28:38.800]  這個可能
[00:28:38.800 --> 00:28:40.960]  都發生在我們每個人的生命裏面
[00:28:40.960 --> 00:28:41.880]  我們開信主的時候
[00:28:41.880 --> 00:28:43.880]  我們的動機未必很正確
[00:28:43.880 --> 00:28:44.680]  我覺得
[00:28:44.680 --> 00:28:47.120]  一開始的時候的動機不正確
[00:28:47.120 --> 00:28:49.440]  我們完全接受的
[00:28:49.440 --> 00:28:50.520]  但是
[00:28:50.520 --> 00:28:52.040]  過了一年
[00:28:52.040 --> 00:28:53.080]  過了兩年
[00:28:53.080 --> 00:28:54.480]  過了三年
[00:28:54.480 --> 00:28:57.480]  如果你的動機仍然沒有變的話
[00:28:57.480 --> 00:28:58.760]  那你真的要值得
[00:28:58.760 --> 00:28:59.840]  值得商榷
[00:28:59.840 --> 00:29:01.200]  值得思想
[00:29:01.200 --> 00:29:02.280]  一開始的時候
[00:29:02.280 --> 00:29:04.040]  我們說我就是因為
[00:29:04.040 --> 00:29:05.640]  我希望凡事順利
[00:29:05.640 --> 00:29:07.040]  希望上帝解決我的問題
[00:29:07.040 --> 00:29:08.120]  我才信耶穌
[00:29:08.120 --> 00:29:09.360]  你不幫我解決問題
[00:29:09.360 --> 00:29:10.600]  我不信你的
[00:29:10.600 --> 00:29:11.600]  一開始的時候
[00:29:11.600 --> 00:29:14.840]  也許我們都會體諒你的心情
[00:29:14.840 --> 00:29:16.160]  或者你的動機
[00:29:16.160 --> 00:29:17.080]  但是過了一年
[00:29:17.080 --> 00:29:17.600]  兩年
[00:29:17.600 --> 00:29:18.320]  三年
[00:29:18.320 --> 00:29:19.320]  四年
[00:29:19.320 --> 00:29:21.400]  你仍然是這樣的動機
[00:29:21.400 --> 00:29:22.360]  那我覺得
[00:29:22.360 --> 00:29:23.720]  你真的在上帝面前
[00:29:23.720 --> 00:29:24.640]  求憐憫
[00:29:24.640 --> 00:29:25.680]  求寬恕
[00:29:25.680 --> 00:29:27.640]  和求上帝給你有智慧
[00:29:27.640 --> 00:29:28.640]  開啟你的心
[00:29:28.640 --> 00:29:29.840]  讓你知道
[00:29:29.840 --> 00:29:31.760]  什麼叫做真是信耶穌
[00:29:31.760 --> 00:29:33.320]  所以耶穌去呼召人的時候
[00:29:33.320 --> 00:29:34.360]  很清楚
[00:29:34.360 --> 00:29:36.000]  就是說你要些什麼
[00:29:36.000 --> 00:29:36.840]  祂問很清楚
[00:29:36.840 --> 00:29:38.280]  你要些什麼
[00:29:38.280 --> 00:29:40.280]  你不清楚你要些什麼
[00:29:40.280 --> 00:29:43.000]  你的信心都不會很正確
[00:29:43.000 --> 00:29:44.840]  這個就是耶穌去呼召人的時候
[00:29:44.840 --> 00:29:47.360]  提出一個很重要的方向
[00:29:47.360 --> 00:29:48.160]  第二方面
[00:29:48.160 --> 00:29:50.440]  在這裏
[00:29:50.440 --> 00:29:51.480]  正如剛才所說
[00:29:51.480 --> 00:29:53.160]  約翰很強調一件事
[00:29:53.160 --> 00:29:55.280]  見證的重要性
[00:29:55.280 --> 00:29:57.280]  作見證的重要性
[00:29:57.280 --> 00:30:00.240]  那丹葉能夠認識耶穌
[00:30:00.240 --> 00:30:02.800]  是因為肥力的見證
[00:30:02.800 --> 00:30:05.880]  西門為什麼認識耶穌呢
[00:30:05.880 --> 00:30:09.080]  是因為安德烈的見證
[00:30:09.080 --> 00:30:11.480]  所以作見證
[00:30:11.480 --> 00:30:14.920]  就是讓人去認識耶穌
[00:30:14.920 --> 00:30:18.640]  是一個相當重要的方法
[00:30:18.640 --> 00:30:22.200]  作見證就像施洗約翰所說
[00:30:22.200 --> 00:30:23.760]  他見證耶穌就是
[00:30:23.760 --> 00:30:25.680]  看那神的羔羊
[00:30:25.680 --> 00:30:28.240]  除去世人罪孽的那個
[00:30:28.240 --> 00:30:29.600]  所以作見證
[00:30:29.600 --> 00:30:30.880]  或者全福音
[00:30:30.880 --> 00:30:32.720]  用我們現在的字眼去說
[00:30:32.720 --> 00:30:35.120]  我們不是說要叫人
[00:30:35.120 --> 00:30:37.240]  你一定要信耶穌
[00:30:37.240 --> 00:30:39.200]  當然我是期望你信耶穌
[00:30:39.200 --> 00:30:40.160]  但是
[00:30:40.160 --> 00:30:42.480]  我沒有能力叫你信耶穌
[00:30:42.480 --> 00:30:44.680]  我的責任或者我能夠做到的就是
[00:30:44.680 --> 00:30:45.720]  作見證
[00:30:45.720 --> 00:30:47.040]  我告訴你
[00:30:47.040 --> 00:30:48.320]  耶穌是誰
[00:30:48.320 --> 00:30:50.160]  耶穌為你做了什麼
[00:30:50.160 --> 00:30:51.520]  但是最後
[00:30:51.520 --> 00:30:53.320]  他信不信主呢
[00:30:53.320 --> 00:30:55.640]  這是上帝在人心的工作
[00:30:55.640 --> 00:30:58.200]  就好像我們見到這個肥力
[00:30:58.200 --> 00:30:59.520]  他的責任就是
[00:30:59.520 --> 00:31:02.160]  跟那丹葉說
[00:31:02.160 --> 00:31:05.480]  耶穌就是來的那位
[00:31:05.480 --> 00:31:10.160]  摩西在眾仙之中所說的那位
[00:31:10.160 --> 00:31:11.160]  接著你不信
[00:31:11.160 --> 00:31:12.960]  接著那丹葉就說
[00:31:12.960 --> 00:31:14.360]  那你自己看吧
[00:31:14.360 --> 00:31:15.280]  你看看
[00:31:15.280 --> 00:31:16.760]  接著去到耶穌面前
[00:31:16.760 --> 00:31:19.360]  是耶穌一步一步引導他的心
[00:31:19.360 --> 00:31:21.200]  讓他更加明白
[00:31:21.200 --> 00:31:23.160]  所以
[00:31:23.160 --> 00:31:24.480]  作見證
[00:31:24.480 --> 00:31:26.000]  是我們的
[00:31:26.000 --> 00:31:29.000]  能夠做到的責任
[00:31:29.000 --> 00:31:30.320]  信不信耶穌
[00:31:30.320 --> 00:31:32.320]  是上帝在那個人的工作
[00:31:32.320 --> 00:31:34.160]  又或者我從人間的角度去說
[00:31:34.160 --> 00:31:36.920]  是他自己的一個選擇
[00:31:36.920 --> 00:31:38.000]  作見證
[00:31:38.000 --> 00:31:40.920]  雖然我們不可以叫人信耶穌
[00:31:40.920 --> 00:31:41.720]  不過
[00:31:41.720 --> 00:31:44.240]  作見證仍然十分重要
[00:31:44.240 --> 00:31:46.960]  所以在《讓方》裡面說到
[00:31:46.960 --> 00:31:48.960]  一個人信耶穌是因為
[00:31:48.960 --> 00:31:50.280]  有人做見證
[00:31:50.280 --> 00:31:52.280]  雖然最後都是上帝的工作
[00:31:52.280 --> 00:31:53.040]  但是
[00:31:53.040 --> 00:31:57.320]  作見證是相當重要的一個途徑
[00:31:57.320 --> 00:31:59.400]  我想我們大多數人
[00:31:59.400 --> 00:32:00.600]  我們信耶穌
[00:32:00.600 --> 00:32:03.160]  都是因為有人邀請的
[00:32:03.160 --> 00:32:05.160]  我們都是有人讓我們認識
[00:32:05.160 --> 00:32:06.880]  什麼叫做信耶穌
[00:32:06.880 --> 00:32:08.320]  甚少
[00:32:08.320 --> 00:32:10.960]  我不知道當中有沒有人
[00:32:10.960 --> 00:32:13.720]  你是未曾完全對基督教沒有認識
[00:32:13.720 --> 00:32:15.360]  完全沒有人跟你說過
[00:32:15.360 --> 00:32:16.760]  然後你睡醒就說
[00:32:16.760 --> 00:32:17.920]  我要信耶穌
[00:32:17.920 --> 00:32:19.360]  我在夢裡面
[00:32:19.360 --> 00:32:21.360]  上帝給我一個特別的啟示
[00:32:21.360 --> 00:32:22.720]  所以我就信耶穌
[00:32:22.720 --> 00:32:24.240]  我聽過是這樣的
[00:32:24.240 --> 00:32:26.480]  當然不是這個現代
[00:32:26.480 --> 00:32:27.960]  上帝會不會這樣工作
[00:32:27.960 --> 00:32:29.320]  當然有可能
[00:32:29.320 --> 00:32:31.560]  上帝當然有可能用這樣的方法
[00:32:31.560 --> 00:32:33.840]  但是我一直看到的大部分上帝
[00:32:33.840 --> 00:32:35.320]  都不是用這樣的方法
[00:32:35.320 --> 00:32:37.520]  福音的傳播
[00:32:37.520 --> 00:32:39.520]  都是因為
[00:32:39.520 --> 00:32:43.640]  我們有很多的人向我們傳講
[00:32:43.640 --> 00:32:44.840]  到時候
[00:32:44.840 --> 00:32:46.480]  上帝有不同的方法
[00:32:46.480 --> 00:32:48.880]  讓我們心中打開我們的心
[00:32:48.880 --> 00:32:51.840]  讓我們願意去相信耶穌
[00:32:51.840 --> 00:32:52.920]  福音的傳播
[00:32:52.920 --> 00:32:53.800]  我在歷代
[00:32:53.800 --> 00:32:56.800]  在耶穌被釘十字架復活升天之後
