
[00:00:00.000 --> 00:00:04.600]  今天我們所看的第八章的經文
[00:21:49.400 --> 00:21:52.840]  再一個拜偶像的方法
[00:21:52.840 --> 00:21:54.960]  去敬拜我們的神
[00:21:54.960 --> 00:21:58.120]  反思我們自己的敬拜觀念
[00:21:58.120 --> 00:22:01.840]  我們會不會都計較一些屬靈的經歷
[00:22:01.840 --> 00:22:04.840]  或者是培植一些可見的東西
[00:22:04.840 --> 00:22:08.000]  譬如說這裡我們也有一個十字架
[00:22:08.000 --> 00:22:11.640]  就代表神在這個會堂裡面同在呢
[00:22:11.640 --> 00:22:16.120]  我不是說教會不應該有十字架這套裝飾
[00:22:16.120 --> 00:22:19.280]  否則其實很多裝飾都要拆下
[00:22:19.280 --> 00:22:20.760]  而是我們有沒有透過
[00:22:20.760 --> 00:22:23.040]  其實我們用一些的事物
[00:22:23.040 --> 00:22:26.840]  去代替了葉湖華的本身呢
[00:22:26.840 --> 00:22:31.520]  最近我和一個年輕人有一個約談的時間
[00:22:31.520 --> 00:22:34.000]  他是一個新二代
[00:22:34.000 --> 00:22:39.400]  但他覺得自己從來未真實的經歷過上帝
[00:22:39.400 --> 00:22:44.440]  兩年前他第一次參與了短宣的經歷
[00:22:44.440 --> 00:22:45.920]  在那個旅程當中
[00:22:45.920 --> 00:22:49.360]  他覺得哇神真的很真實很奇妙
[00:22:49.360 --> 00:22:54.400]  有很多人一起在不同的地方去敬拜耶穌
[00:22:54.400 --> 00:22:57.040]  在第一年的旅程當中
[00:22:57.040 --> 00:22:59.640]  團體的關係很好
[00:22:59.640 --> 00:23:02.200]  彼此都有很好的經歷
[00:23:02.200 --> 00:23:05.400]  所以他很快第二年的時候
[00:23:05.400 --> 00:23:06.840]  他就決定在上一年
[00:23:06.840 --> 00:23:10.720]  他就決定我要參加第二次的短宣
[00:23:10.720 --> 00:23:14.880]  可是在上年我們去短宣的時候
[00:23:14.880 --> 00:23:18.840]  團隊裡面發生了很大的衝突
[00:23:18.840 --> 00:23:23.080]  所以他失望的回來香港這個地方
[00:23:23.080 --> 00:23:25.200]  當今年暑假的時候
[00:23:25.200 --> 00:23:27.600]  我們也會再一次去短宣
[00:23:27.600 --> 00:23:29.640]  還有再一次的去報名
[00:23:29.640 --> 00:23:31.440]  第三次的報名
[00:23:31.440 --> 00:23:34.440]  因為他覺得去短宣就是可以
[00:23:34.440 --> 00:23:40.240]  重新複製神對他的美好的經歷
[00:23:40.240 --> 00:23:44.280]  他可以從短宣裡面很感受到神的同在
[00:23:44.280 --> 00:23:48.200]  也是他覺得唯一我能夠經歷上帝的方法
[00:23:48.200 --> 00:23:50.520]  所以他很想我要再試一次
[00:23:50.520 --> 00:23:52.440]  我要再一次去短宣
[00:23:52.440 --> 00:23:56.160]  去改變上一年所發生的衝突
[00:23:56.160 --> 00:24:00.520]  我要再複製是重新再試一次
[00:24:00.520 --> 00:24:03.120]  不過這次的時候
[00:24:03.120 --> 00:24:05.240]  我拒絕了他的申請
[00:24:05.240 --> 00:24:07.560]  他沒有辦法在今年的暑假
[00:24:07.560 --> 00:24:11.120]  跟一般的年輕人去短宣
[00:24:11.120 --> 00:24:14.200]  我為什麼去拒絕他的申請
[00:24:14.200 --> 00:24:17.520]  是因為他所複製神的觀念上面
[00:24:17.520 --> 00:24:20.120]  出現了一點點的問題
[00:24:20.120 --> 00:24:24.160]  他不再因為他想去複製而出發
[00:24:24.160 --> 00:24:27.120]  而是用短宣這個屬靈的經歷
[00:24:27.120 --> 00:24:30.760]  取代了敬拜耶和華的本身
[00:24:30.760 --> 00:24:34.920]  去紀念神的作為的本身
[00:24:34.920 --> 00:24:38.480]  紀念和敬拜本來是好的事情
[00:24:38.480 --> 00:24:40.120]  是可以的
[00:24:40.120 --> 00:24:42.480]  可是當我們重要的是
[00:24:42.480 --> 00:24:48.200]  我們需要去思想神的本身是一個怎樣的神
[00:24:48.200 --> 00:24:50.920]  而不是用一些屬靈的經驗
[00:24:50.920 --> 00:24:53.040]  去用一些方法
[00:24:53.040 --> 00:24:55.240]  去一些實體的物件
[00:24:55.240 --> 00:24:58.800]  去取代了我們敬拜神的心智
[00:24:58.800 --> 00:25:03.880]  我們不是要基做一個神存在的經歷
[00:25:03.880 --> 00:25:08.360]  神一直都存在在我們的群體當中
[00:25:08.360 --> 00:25:10.560]  誰是神呢
[00:25:10.560 --> 00:25:14.200]  神是一個怎樣的神呢
[00:25:14.200 --> 00:25:17.080]  但要我們在他的話語裡面
[00:25:17.080 --> 00:25:21.400]  生命的經歷當中找到真實的答案
[00:25:21.400 --> 00:25:24.480]  而今天的心時再一次去思想
[00:25:24.480 --> 00:25:26.360]  神是一個怎樣的神
[00:25:26.360 --> 00:25:27.520]  祂是什麼
[00:25:27.520 --> 00:25:29.200]  祂不是什麼
[00:25:29.200 --> 00:25:34.160]  祂不是一個被我們思想去困住的神
[00:25:34.160 --> 00:25:37.600]  祂乃是一位活著的上帝
[00:25:37.600 --> 00:25:39.120]  不自以為王
[00:25:39.120 --> 00:25:40.840]  我們都不是王
[00:25:40.840 --> 00:25:43.200]  而祂才是真正的王
[00:25:43.200 --> 00:25:45.640]  這也是在世事記裡面
[00:25:45.640 --> 00:25:48.360]  所說的信息的核心
[00:25:48.360 --> 00:25:50.080]  唯有耶和華是王
[00:25:50.080 --> 00:25:52.080]  我們同心禱告
[00:25:55.200 --> 00:25:58.800]  我想請弟兄姊妹先用三十秒的時間
[00:25:58.800 --> 00:26:02.560]  去回顧一下自己最近的經歷
[00:26:02.560 --> 00:26:06.240]  你是怎樣去認識我們的神
[00:26:06.240 --> 00:26:08.760]  我們有什麼時候我們禱告的時候
[00:26:08.760 --> 00:26:10.600]  其實我們局限了
[00:26:10.600 --> 00:26:13.880]  神出現的方法還有時機
[00:26:13.880 --> 00:26:17.720]  你先用自己的禱告跟神說說話
[00:26:17.720 --> 00:26:21.840]  然後我帶領大家同心禱告
[00:26:24.480 --> 00:26:27.080]  愛我們的上帝 我們感謝你
[00:26:27.080 --> 00:26:29.920]  因為你拯救了我們的生命
[00:26:29.920 --> 00:26:34.320]  從我們在淤泥的當中 你把我們興起
[00:26:34.320 --> 00:26:37.080]  你教我們有一個全新的生命
[00:26:37.080 --> 00:26:39.800]  用一個全新的生命來幫助我們
[00:26:39.800 --> 00:26:42.720]  讓我們有一個全新的生命
[00:26:42.720 --> 00:26:45.040]  我們有一個全新的生命
[00:26:45.040 --> 00:26:47.280]  我們有一個全新的生命
[00:26:47.280 --> 00:26:49.880]  我們有一個全新的生命
[00:26:49.880 --> 00:26:52.280]  我們有一個全新的生命
[00:26:52.280 --> 00:26:54.600]  我們有一個全新的生命
[00:26:54.600 --> 00:26:56.840]  用一個全新的眼光去看待
[00:26:56.840 --> 00:27:00.200]  你在我們心目中的位置
[00:27:00.200 --> 00:27:02.800]  上帝我再次去懲酬你
[00:27:02.800 --> 00:27:04.840]  去幫助我們
[00:27:04.840 --> 00:27:07.640]  有時候我們其實自以為是
[00:27:07.640 --> 00:27:12.080]  我們用自己眼光去局限了你做事的方法
[00:27:12.080 --> 00:27:14.880]  有時候我們要求你怎樣去做
[00:27:14.880 --> 00:27:17.080]  就代表你的同在
[00:27:17.080 --> 00:27:20.880]  可是你卻告訴我們你是無處不在
[00:27:20.880 --> 00:27:23.400]  時無刻都存在的神
[00:27:23.400 --> 00:27:25.440]  當我們去尋求你
[00:27:25.440 --> 00:27:27.920]  你就會告訴我們答案
[00:27:27.920 --> 00:27:29.520]  當我們放下我們自己
[00:27:29.520 --> 00:27:31.440]  殲滅我們自己的時候
[00:27:31.440 --> 00:27:34.640]  我們就看見其實你為我們計劃的
[00:27:34.640 --> 00:27:38.800]  遠比我們自己所計劃的更多更多
[00:27:38.800 --> 00:27:41.560]  上帝願你輔助我們的生命
[00:27:41.560 --> 00:27:45.120]  讓我們在這裡 我們再次去思想
[00:27:45.120 --> 00:27:48.280]  誰是神的這個話題的時候
[00:27:48.280 --> 00:27:51.520]  讓我不是用一些我們的經歷
[00:27:51.520 --> 00:27:56.880]  我們屬靈覺得這樣的眼光去看待你的存在
[00:27:56.880 --> 00:27:59.800]  而是你讓我們更新我們自己的心
[00:27:59.800 --> 00:28:02.800]  讓我們可以再次的每一天
[00:28:02.800 --> 00:28:05.640]  每一天有一個更新的年節
[00:28:05.640 --> 00:28:07.040]  更新的生命
[00:28:07.040 --> 00:28:09.000]  去走進你的心當中
[00:28:09.000 --> 00:28:12.160]  去活出你對我們的照命
[00:28:12.160 --> 00:28:14.040]  對教會的照命
[00:28:14.040 --> 00:28:15.080]  願你幫助我們
[00:28:15.080 --> 00:28:17.880]  聽我們的禱告 侍奉主耶穌的名氣求
[00:28:17.880 --> 00:28:18.880]  Amen
