
[00:00:00.000 --> 00:00:07.000]  今天我們繼續領受《聖經》《新約》七十路里面寶貴的信息
[00:16:52.000 --> 00:16:55.000]  從天上來的聲音
[00:16:55.000 --> 00:17:00.000]  那就是記載在第十一章
[00:17:00.000 --> 00:17:02.000]  第十二節
[00:17:02.000 --> 00:17:03.000]  十一章
[00:17:03.000 --> 00:17:05.000]  第十二節
[00:17:05.000 --> 00:17:07.000]  我讀給各位聽
[00:17:07.000 --> 00:17:10.000]  兩位先知聽見有大聲音
[00:17:10.000 --> 00:17:11.000]  從天上來
[00:17:11.000 --> 00:17:13.000]  對他們說上到這裏來
[00:17:13.000 --> 00:17:16.000]  他們就駕着雲上了天
[00:17:16.000 --> 00:17:19.000]  他們的仇敵也看見了
[00:17:19.000 --> 00:17:20.000]  這裏提到
[00:17:20.000 --> 00:17:22.000]  在末世的時候
[00:17:22.000 --> 00:17:27.000]  主要拆遣兩個見證人到世上
[00:17:27.000 --> 00:17:29.000]  這兩個見證人
[00:17:29.000 --> 00:17:34.000]  在世上工作一千二百六十天
[00:17:34.000 --> 00:17:36.000]  也就是三年半
[00:17:36.000 --> 00:17:39.000]  他們要把神的旨意
[00:17:39.000 --> 00:17:43.000]  向世人傳達出來
[00:17:43.000 --> 00:17:46.000]  後來這兩個見證人
[00:17:46.000 --> 00:17:50.000]  要被劫昇天
[00:17:50.000 --> 00:17:52.000]  他們被殺
[00:17:52.000 --> 00:17:54.000]  被殺以後復活
[00:17:54.000 --> 00:17:56.000]  復活以後被劫昇天
[00:17:56.000 --> 00:17:59.000]  那麼這兩個見證人是誰呢
[00:17:59.000 --> 00:18:01.000]  我們從上文看見
[00:18:01.000 --> 00:18:02.000]  這兩個見證人
[00:18:02.000 --> 00:18:05.000]  一個是摩西
[00:18:05.000 --> 00:18:08.000]  一個是伊利亞
[00:18:08.000 --> 00:18:11.000]  我把上文的兩句話讀出來
[00:18:11.000 --> 00:18:14.000]  大家就知道我們這樣的推論
[00:18:14.000 --> 00:18:15.000]  是不錯的
[00:18:15.000 --> 00:18:20.000]  在第十一章第三節開始讀
[00:18:20.000 --> 00:18:22.000]  我要使我那兩個見證人
[00:18:22.000 --> 00:18:26.000]  穿着毛衣傳道一千二百六十天
[00:18:26.000 --> 00:18:28.000]  他們就是那兩棵甘藍樹
[00:18:28.000 --> 00:18:29.000]  兩個燈臺
[00:18:29.000 --> 00:18:32.000]  站在世界之主面前的
[00:18:32.000 --> 00:18:34.000]  若有人想要害他們
[00:18:34.000 --> 00:18:36.000]  就用火從他們口中出來
[00:18:36.000 --> 00:18:38.000]  燒滅仇敵
[00:18:38.000 --> 00:18:39.000]  第六節
[00:18:39.000 --> 00:18:40.000]  這二人有權柄
[00:18:40.000 --> 00:18:41.000]  在他們傳道的日子
[00:18:41.000 --> 00:18:44.000]  叫天閉塞不下雨
[00:18:44.000 --> 00:18:46.000]  又有權柄叫隨便爲學
[00:18:46.000 --> 00:18:48.000]  並且能夠隨時隨意
[00:18:48.000 --> 00:18:52.000]  用各樣的讚揚攻擊世界
[00:18:52.000 --> 00:18:55.000]  按照這兩個人所行的
[00:18:55.000 --> 00:18:57.000]  我們就得到一個清楚的結論
[00:18:57.000 --> 00:18:58.000]  說是的
[00:18:58.000 --> 00:18:59.000]  這兩個人
[00:18:59.000 --> 00:19:00.000]  一個是摩西
[00:19:00.000 --> 00:19:01.000]  一個是伊利亞
[00:19:01.000 --> 00:19:03.000]  因爲他們所行的聖經
[00:19:03.000 --> 00:19:05.000]  正是摩西和伊利亞
[00:19:05.000 --> 00:19:07.000]  在世上所行的
[00:19:07.000 --> 00:19:10.000]  一個能夠叫隨便學
[00:19:10.000 --> 00:19:13.000]  用各樣的讚揚攻擊人
[00:19:13.000 --> 00:19:14.000]  另外一個
[00:19:14.000 --> 00:19:18.000]  他能夠叫天閉塞不下雨
[00:19:18.000 --> 00:19:20.000]  我們從這裏就看見
[00:19:20.000 --> 00:19:22.000]  神有一個計劃
[00:19:22.000 --> 00:19:23.000]  在末世的時候
[00:19:23.000 --> 00:19:25.000]  要摩西的見證
[00:19:25.000 --> 00:19:27.000]  和伊利亞的見證
[00:19:27.000 --> 00:19:29.000]  重新興起來
[00:19:29.000 --> 00:19:31.000]  那麼關於這兩個見證人
[00:19:31.000 --> 00:19:32.000]  到世界上來
[00:19:32.000 --> 00:19:34.000]  有不同的看法
[00:19:34.000 --> 00:19:35.000]  有人認爲
[00:19:35.000 --> 00:19:38.000]  摩西和伊利亞本人要來
[00:19:38.000 --> 00:19:39.000]  有人認爲不是的
[00:19:39.000 --> 00:19:43.000]  乃是兩個有摩西的心智
[00:19:43.000 --> 00:19:46.000]  和伊利亞的心智能力的人
[00:19:46.000 --> 00:19:48.000]  到世界上來
[00:19:48.000 --> 00:19:51.000]  傳達神的信息
[00:19:51.000 --> 00:19:53.000]  他們剛強壯膽
[00:19:53.000 --> 00:19:54.000]  有功效
[00:19:54.000 --> 00:19:55.000]  有能力
[00:19:55.000 --> 00:19:56.000]  有神的同在
[00:19:56.000 --> 00:19:58.000]  完成神的計劃
[00:19:58.000 --> 00:20:01.000]  不管我們怎麼樣解釋這件事
[00:20:01.000 --> 00:20:04.000]  但是有一件事是確定的
[00:20:04.000 --> 00:20:06.000]  就是說在末世的時候
[00:20:06.000 --> 00:20:08.000]  神的旨意是要
[00:20:08.000 --> 00:20:10.000]  有伊利亞和摩西
[00:20:10.000 --> 00:20:13.000]  心智和信息的復興
[00:20:13.000 --> 00:20:16.000]  這是我們要守住的
[00:20:16.000 --> 00:20:18.000]  我們在這末世的時候
[00:20:18.000 --> 00:20:21.000]  求主是他的衆教會里面
[00:20:21.000 --> 00:20:24.000]  有伊利亞的心智和能力
[00:20:24.000 --> 00:20:27.000]  有摩西的信心和順服
[00:20:27.000 --> 00:20:30.000]  求主在我們中間
[00:20:30.000 --> 00:20:31.000]  多興起這樣的人
[00:20:31.000 --> 00:20:35.000]  讓我們的心智也能夠這樣的興起來
[00:20:35.000 --> 00:20:40.000]  現在看第六個從天上來的聲音
[00:20:40.000 --> 00:20:43.000]  在同一章第十五節
[00:20:43.000 --> 00:20:46.000]  十一章第十五節
[00:20:46.000 --> 00:20:48.000]  第七位天使推號
[00:20:48.000 --> 00:20:50.000]  天上就有大聲音說
[00:20:50.000 --> 00:20:54.000]  世上的國成了我族和主基督的國
[00:20:54.000 --> 00:20:55.000]  他要做王
[00:20:55.000 --> 00:20:57.000]  直到永永遠遠
[00:20:57.000 --> 00:20:58.000]  在神面前
[00:20:58.000 --> 00:21:00.000]  坐在自己位上的二十四位長老
[00:21:00.000 --> 00:21:02.000]  就面扶於地敬拜神
[00:21:02.000 --> 00:21:06.000]  說西在金在的主神全能者
[00:21:06.000 --> 00:21:07.000]  我們感謝你
[00:21:07.000 --> 00:21:10.000]  因你擲掌大權做王了
[00:21:10.000 --> 00:21:11.000]  外邦發怒
[00:21:11.000 --> 00:21:13.000]  你的憤怒也臨到了
[00:21:13.000 --> 00:21:15.000]  審判死人的時候也到了
[00:21:15.000 --> 00:21:18.000]  你的僕人衆先知和衆聖徒
[00:21:18.000 --> 00:21:20.000]  反敬畏你名的人
[00:21:20.000 --> 00:21:23.000]  連大帶小得賞賜的時候也到了
[00:21:23.000 --> 00:21:27.000]  你敗壞那些敗壞世界之人的時候
[00:21:27.000 --> 00:21:29.000]  也就到了
[00:21:29.000 --> 00:21:30.000]  在這裏我們看見
[00:21:30.000 --> 00:21:33.000]  這個聲音告訴我們
[00:21:33.000 --> 00:21:36.000]  神的僕人衆先知衆聖徒
[00:21:36.000 --> 00:21:38.000]  反敬畏神的
[00:21:38.000 --> 00:21:40.000]  不管是誰連大帶小
[00:21:40.000 --> 00:21:42.000]  他們要得賞賜
[00:21:42.000 --> 00:21:45.000]  這是一個寶貴的宣告
[00:21:45.000 --> 00:21:48.000]  多麼榮耀的信息
[00:21:48.000 --> 00:21:50.000]  弟兄姊妹們
[00:21:50.000 --> 00:21:53.000]  各位屬祖的人
[00:21:53.000 --> 00:21:56.000]  各位願意信祖的人
[00:21:56.000 --> 00:21:57.000]  願你們知道
[00:21:57.000 --> 00:21:59.000]  神告訴我們
[00:21:59.000 --> 00:22:02.000]  每一個爲他而活的人
[00:22:02.000 --> 00:22:04.000]  爲他所做每一件事
[00:22:04.000 --> 00:22:06.000]  都不落空
[00:22:06.000 --> 00:22:10.000]  如果我們按照神的旨意去行事爲人
[00:22:10.000 --> 00:22:12.000]  就符合他的心意
[00:22:12.000 --> 00:22:14.000]  最後我們無論是
[00:22:14.000 --> 00:22:16.000]  大事小事
[00:22:16.000 --> 00:22:17.000]  人看見的
[00:22:17.000 --> 00:22:18.000]  人沒有看見的
[00:22:18.000 --> 00:22:19.000]  人稱讚的
[00:22:19.000 --> 00:22:20.000]  人不知道的
[00:22:20.000 --> 00:22:23.000]  我們都要得賞賜
[00:22:23.000 --> 00:22:24.000]  神是恩典的神
[00:22:24.000 --> 00:22:26.000]  公義的神
[00:22:26.000 --> 00:22:29.000]  他要按照我們實際的工作
[00:22:29.000 --> 00:22:30.000]  來恩待我們
[00:22:30.000 --> 00:22:32.000]  賞賜我們
[00:22:32.000 --> 00:22:35.000]  要決定我們是不是配得萬年
[00:22:35.000 --> 00:22:39.000]  這是一個重要的信息
[00:22:39.000 --> 00:22:40.000]  現在看
[00:22:40.000 --> 00:22:43.000]  最後一個信息
[00:22:43.000 --> 00:22:46.000]  從天上來的聲音
[00:22:46.000 --> 00:22:51.000]  請大家翻到第四章第一節
[00:22:51.000 --> 00:22:53.000]  第四章第一節
[00:22:53.000 --> 00:22:56.000]  事後我觀看見天上
[00:22:56.000 --> 00:22:58.000]  天上有門開了
[00:22:58.000 --> 00:23:01.000]  我初次聽見好像吹號的聲音
[00:23:01.000 --> 00:23:02.000]  對我說
[00:23:02.000 --> 00:23:04.000]  就是天上的聲音
[00:23:04.000 --> 00:23:07.000]  好像吹號那樣的聲音
[00:23:07.000 --> 00:23:08.000]  說
[00:23:08.000 --> 00:23:09.000]  你上到這裏來
[00:23:09.000 --> 00:23:13.000]  我要將以後必成的事指示你
[00:23:13.000 --> 00:23:15.000]  我立刻被聖靈感動
[00:23:15.000 --> 00:23:18.000]  見有一個寶座安置在天上
[00:23:18.000 --> 00:23:21.000]  又有一位坐在寶座上
[00:23:21.000 --> 00:23:23.000]  看到坐着的
[00:23:23.000 --> 00:23:25.000]  好像碧玉和紅寶石
[00:23:25.000 --> 00:23:27.000]  又有紅圍着寶座
[00:23:27.000 --> 00:23:30.000]  好像綠寶石
[00:23:30.000 --> 00:23:33.000]  在這裏我們看見神的寶座
[00:23:33.000 --> 00:23:35.000]  這是天上的聲音
[00:23:35.000 --> 00:23:38.000]  說顯示給我們的寶座
[00:23:38.000 --> 00:23:39.000]  神的寶座
[00:23:39.000 --> 00:23:41.000]  永遠立定的寶座
[00:23:41.000 --> 00:23:44.000]  而這位坐在寶座上的
[00:23:44.000 --> 00:23:47.000]  好像碧玉代表神的聖潔
[00:23:47.000 --> 00:23:49.000]  紅寶石代表神的公義
[00:23:49.000 --> 00:23:51.000]  紅代表神的慈愛
[00:23:51.000 --> 00:23:53.000]  綠寶石代表神的恩典
[00:23:53.000 --> 00:23:55.000]  永不變色
[00:23:55.000 --> 00:23:57.000]  永遠是清脆的
[00:23:57.000 --> 00:24:00.000]  這一切和何等寶貴的相爭
[00:24:00.000 --> 00:24:02.000]  我們的神就是這樣
[00:24:02.000 --> 00:24:04.000]  祂的寶座就是這樣
[00:24:04.000 --> 00:24:06.000]  神的寶座安定在天
[00:24:06.000 --> 00:24:08.000]  是宇宙的中心
[00:24:08.000 --> 00:24:11.000]  我們在這個寶座的亮光中
[00:24:11.000 --> 00:24:12.000]  看一切
[00:24:12.000 --> 00:24:13.000]  阿們
