
[00:00:00.000 --> 00:00:03.200]  果然最後還是很緊張
[00:18:43.600 --> 00:18:47.600]  嘗試在這裡做回上帝想我做的自己
[00:18:47.600 --> 00:18:51.600]  我首先要在這個地方和上帝連結
[00:18:51.600 --> 00:18:54.600]  相信上帝見到我放下的時候
[00:18:54.600 --> 00:18:58.600]  這個平安正義的果實就在栽種中
[00:18:58.600 --> 00:19:01.600]  而《雅各書》形容正義的果實
[00:19:01.600 --> 00:19:04.600]  是一種從上帝而來的智慧
[00:19:04.600 --> 00:19:06.600]  我們要分辨出來
[00:19:06.600 --> 00:19:08.600]  它不是人想的東西
[00:19:08.600 --> 00:19:15.600]  它不是人心懷著惡毒、疾盜、自私的謊話
[00:19:15.600 --> 00:19:19.600]  而是我們要藉著上帝的話語去建立
[00:19:19.600 --> 00:19:22.600]  而不是我們自己幻想出來的東西
[00:19:22.600 --> 00:19:25.600]  就是說我們首先要被上帝管教
[00:19:25.600 --> 00:19:28.600]  鍛鍊到我們分辨到上帝的智慧的時候
[00:19:28.600 --> 00:19:32.600]  我們就會知道有什麼是上帝的智慧
[00:19:32.600 --> 00:19:37.600]  和屬地上、屬情慾、屬魔鬼的謊話
[00:19:37.600 --> 00:19:41.600]  當我這樣說上帝的管教被上帝充滿的時候
[00:19:41.600 --> 00:19:45.600]  我們的內心就會建立一個百毒不侵的生命
[00:19:45.600 --> 00:19:50.600]  這個生命就不被外界、環境、私慾影響
[00:19:50.600 --> 00:19:54.600]  有上帝和上帝的和平在裡面
[00:19:54.600 --> 00:19:55.600]  再推一步
[00:19:55.600 --> 00:19:58.600]  剛才說了很久被上帝管教
[00:19:58.600 --> 00:20:01.600]  說了很多像個人的東西
[00:20:01.600 --> 00:20:05.600]  但是如果我們這樣看這段經文的話
[00:20:05.600 --> 00:20:07.600]  就不是一個個人的事
[00:20:07.600 --> 00:20:09.600]  而是我們整個教會群體的事
[00:20:09.600 --> 00:20:12.600]  我們在教會弟兄姊妹相處
[00:20:12.600 --> 00:20:14.600]  上帝擺放了不同性格的人
[00:20:14.600 --> 00:20:17.600]  我們當中很自然有人會有軟弱
[00:20:17.600 --> 00:20:20.600]  很自然相處之間有磨擦
[00:20:20.600 --> 00:20:24.600]  上帝給予我們這些磨擦去檢視自己的生命
[00:20:24.600 --> 00:20:28.600]  讓我們可以塑造成為百毒不侵的生命
[00:20:28.600 --> 00:20:32.600]  當我們群體越擁抱到這份和平的時候
[00:20:32.600 --> 00:20:35.600]  上帝正義的果子就活然在我們中間
[00:20:35.600 --> 00:20:39.600]  上帝恩典的同行我們清清楚楚可以見到
[00:20:39.600 --> 00:20:44.600]  話說我是16型人格中P的人
[00:20:44.600 --> 00:20:47.600]  在我未入職之前約了一次Hidy
[00:20:47.600 --> 00:20:51.600]  但是我臨時因應自己的狀況不好
[00:20:51.600 --> 00:20:53.600]  所以我取消了
[00:20:53.600 --> 00:20:56.600]  她才是被我折磨的人
[00:20:56.600 --> 00:21:00.600]  但是她很好沒有責怪過我
[00:21:00.600 --> 00:21:03.600]  但其實令她很痛苦我也覺得很差
[00:21:03.600 --> 00:21:05.600]  我覺得也不好受
[00:21:05.600 --> 00:21:07.600]  所以我又好好反省自己
[00:21:07.600 --> 00:21:09.600]  P也要有計劃
[00:21:09.600 --> 00:21:11.600]  計劃好自己的行程
[00:21:11.600 --> 00:21:14.600]  因應自己的狀態才可以約人
[00:21:14.600 --> 00:21:16.600]  不要折磨別人又折磨自己
[00:21:16.600 --> 00:21:20.600]  感謝主給我這個和平的人去做我的同工
[00:21:20.600 --> 00:21:22.600]  這件小小的事
[00:21:22.600 --> 00:21:24.600]  希望這件對他來說是小小的事
[00:21:24.600 --> 00:21:27.600]  讓上帝管教我去做一個
[00:21:27.600 --> 00:21:32.600]  不要挑起戰爭的和平人
[00:21:32.600 --> 00:21:34.600]  總結一下訊息
[00:21:34.600 --> 00:21:37.600]  今日的訊息是上帝的管教是一種
[00:21:37.600 --> 00:21:41.600]  當我們實現不了律法福音的時候的張力
[00:21:41.600 --> 00:21:43.600]  而管教會讓我們痛苦
[00:21:43.600 --> 00:21:45.600]  但痛苦不是要傷害我們
[00:21:45.600 --> 00:21:47.600]  反而是要醫治我們
[00:21:47.600 --> 00:21:52.600]  為了鍛鍊我們成為一個面對罪有百毒不侵的生命
[00:21:52.600 --> 00:21:56.600]  幫助我們的群體擁抱上帝的義
[00:21:56.600 --> 00:22:00.600]  當我們的群體可以擁抱上帝的義的時候
[00:22:00.600 --> 00:22:02.600]  就栽種到正義的果子
[00:22:02.600 --> 00:22:05.600]  而上帝的恩典就會很清楚
[00:22:05.600 --> 00:22:09.600]  上帝恩典的同行就會清清楚楚給我們見到
[00:22:09.600 --> 00:22:11.600]  求主去幫助我們的教會
[00:22:11.600 --> 00:22:15.600]  不是因為痛苦、痛楚而離開
[00:22:15.600 --> 00:22:17.600]  而是接受上帝去管教
[00:22:17.600 --> 00:22:23.600]  願我們都以真理和福音去回應我們的痛苦
[00:22:23.600 --> 00:22:28.600]  讓我們教會群體一起在上帝的管教裏成長
[00:22:28.600 --> 00:22:31.600]  話說在我讀書的期間
[00:22:31.600 --> 00:22:33.600]  上帝給了我一首詩歌
[00:22:33.600 --> 00:22:36.600]  這首詩歌講述我們每一個人
[00:22:36.600 --> 00:22:38.600]  都是上帝裏面的一塊拼圖
[00:22:38.600 --> 00:22:40.600]  在教會中相遇
[00:22:40.600 --> 00:22:43.600]  我希望用這首詩歌去祝福我們的群體
[00:22:43.600 --> 00:22:47.600]  求主讓我們拼湊在一起的時候
[00:22:47.600 --> 00:22:50.600]  再重出上帝正義的果子
[00:22:50.600 --> 00:22:52.600]  就是這樣,拼圖

