
[00:00:00.000 --> 00:00:02.000]  明天已經是2月了
[00:15:28.000 --> 00:15:30.000]  他恩賜下
[00:15:30.000 --> 00:15:32.000]  天賦必看顧你
[00:15:32.000 --> 00:15:34.000]  有時路苦
[00:15:34.000 --> 00:15:36.000]  心中失望
[00:15:36.000 --> 00:15:38.000]  天賦必看顧你
[00:15:38.000 --> 00:15:40.000]  危險臨到
[00:15:40.000 --> 00:15:42.000]  無處躲藏
[00:15:42.000 --> 00:15:44.000]  天賦必看顧你
[00:15:44.000 --> 00:15:46.000]  凡你所需
[00:15:46.000 --> 00:15:48.000]  他必供應
[00:15:48.000 --> 00:15:50.000]  天賦必看顧你
[00:15:50.000 --> 00:15:52.000]  凡你所求
[00:15:52.000 --> 00:15:54.000]  他必垂聽
[00:15:54.000 --> 00:15:56.000]  天賦必看顧你
[00:15:56.000 --> 00:15:58.000]  無論你如何
[00:15:58.000 --> 00:16:00.000]  總是練
[00:16:00.000 --> 00:16:02.000]  天賦必看顧你
[00:16:02.000 --> 00:16:04.000]  軟弱疲倦
[00:16:04.000 --> 00:16:06.000]  靠他胸前
[00:16:06.000 --> 00:16:08.000]  天賦必看顧你
[00:16:08.000 --> 00:16:10.000]  天賦必看顧你
[00:16:10.000 --> 00:16:12.000]  時時看顧
[00:16:12.000 --> 00:16:14.000]  處處看顧
[00:16:14.000 --> 00:16:16.000]  他必要看顧你
[00:16:16.000 --> 00:16:18.000]  天賦必看顧你
[00:16:24.000 --> 00:16:26.000]  在歌詞中
[00:16:26.000 --> 00:16:29.000]  其實說了很多人生會遭遇到的事
[00:16:29.000 --> 00:16:31.000]  會有危險
[00:16:31.000 --> 00:16:33.000]  你會陷入試煉
[00:16:33.000 --> 00:16:35.000]  你會很勞苦
[00:16:35.000 --> 00:16:37.000]  但勞苦帶來的就是失望
[00:16:37.000 --> 00:16:39.000]  然後在試煉中
[00:16:39.000 --> 00:16:42.000]  怎樣掙扎都軟弱又疲倦
[00:16:42.000 --> 00:16:45.000]  去到一個位置好像根本無處躲藏
[00:16:45.000 --> 00:16:47.000]  但就算如此
[00:16:47.000 --> 00:16:49.000]  天賦都看顧你
[00:16:49.000 --> 00:16:51.000]  所以不要驚怕
[00:16:51.000 --> 00:16:56.000]  天賦將你藏在他恩典的翅膀之下
[00:16:56.000 --> 00:17:02.000]  所以當我在一個這麼情緒低沉焦慮的晚上中
[00:17:02.000 --> 00:17:06.000]  天賦就親自用這首詩歌安慰我
[00:17:06.000 --> 00:17:07.000]  他跟我說
[00:17:07.000 --> 00:17:11.000]  我的應許在任何時間都生效
[00:17:11.000 --> 00:17:13.000]  就像富哥所說
[00:17:13.000 --> 00:17:15.000]  他時時看顧你
[00:17:15.000 --> 00:17:17.000]  不分晝夜
[00:17:17.000 --> 00:17:19.000]  他處處看顧你
[00:17:19.000 --> 00:17:21.000]  不分地點
[00:17:21.000 --> 00:17:23.000]  必然地看顧你
[00:17:23.000 --> 00:17:25.000]  看著你
[00:17:25.000 --> 00:17:29.000]  你每一天
[00:17:29.000 --> 00:17:32.000]  可能透過你的手機
[00:17:32.000 --> 00:17:35.000]  或者周圍的人的聲音
[00:17:35.000 --> 00:17:38.000]  你是接觸到很多澎湃的資訊量
[00:17:38.000 --> 00:17:40.000]  或者聽到很多聲音
[00:17:40.000 --> 00:17:41.000]  聽到不同的意見
[00:17:41.000 --> 00:17:42.000]  叫你應該這樣
[00:17:42.000 --> 00:17:43.000]  應該怎樣
[00:17:43.000 --> 00:17:44.000]  應該怎樣做
[00:17:44.000 --> 00:17:47.000]  你的未來才有保障
[00:17:47.000 --> 00:17:49.000]  但面對這些各種挑戰時
[00:17:49.000 --> 00:17:52.000]  其實這些聲音和資訊
[00:17:52.000 --> 00:17:54.000]  很容易令你迷惑
[00:17:54.000 --> 00:17:57.000]  令你不知道應該依靠誰
[00:17:57.000 --> 00:18:02.000]  詩篇121篇提醒我們
[00:18:02.000 --> 00:18:04.000]  我們的幫助
[00:18:04.000 --> 00:18:09.000]  是從那位創造天地的耶和華而來
[00:18:09.000 --> 00:18:11.000]  所以當你下次覺得
[00:18:11.000 --> 00:18:13.000]  有種透不過氣
[00:18:13.000 --> 00:18:14.000]  壓力很大
[00:18:14.000 --> 00:18:15.000]  很迷惘時
[00:18:15.000 --> 00:18:18.000]  先不要馬上去滾手機
[00:18:18.000 --> 00:18:20.000]  先解壓
[00:18:20.000 --> 00:18:23.000]  可以先深呼吸
[00:18:23.000 --> 00:18:26.000]  然後跟神祈禱
[00:18:26.000 --> 00:18:28.000]  跟祂說
[00:18:28.000 --> 00:18:30.000]  我需要幫助
[00:18:30.000 --> 00:18:32.000]  而我的幫助
[00:18:32.000 --> 00:18:34.000]  是從祢而來的
[00:18:34.000 --> 00:18:36.000]  從而將你的焦點
[00:18:36.000 --> 00:18:39.000]  轉向神那裡
[00:18:39.000 --> 00:18:41.000]  而當你每一天出門前
[00:18:41.000 --> 00:18:46.000]  都可以用第八節向神祈禱
[00:18:46.000 --> 00:18:47.000]  跟神說
[00:18:47.000 --> 00:18:48.000]  主耶穌
[00:18:48.000 --> 00:18:51.000]  我今日的出和入
[00:18:51.000 --> 00:18:53.000]  祢都保護我
[00:18:53.000 --> 00:18:57.000]  從今時直到永遠
[00:18:57.000 --> 00:18:59.000]  我剛才介紹了一首歌
[00:18:59.000 --> 00:19:01.000]  《天賦必看故里》
[00:19:01.000 --> 00:19:04.000]  我用來做回應詩
[00:19:04.000 --> 00:19:05.000]  大家一起唱
[00:19:05.000 --> 00:19:08.000]  可以請敬拜隊預備
[00:19:08.000 --> 00:19:10.000]  這首歌可能大家未必很熟悉
[00:19:10.000 --> 00:19:12.000]  因為是比較舊的歌
[00:19:12.000 --> 00:19:16.000]  是來自普天頌讚第363首
[00:19:16.000 --> 00:19:19.000]  可能大家從來沒有看過普天頌讚
[00:19:19.000 --> 00:19:22.000]  但今日我們都一起唱一唱
[00:19:22.000 --> 00:19:25.000]  希望大家唱完之後
[00:19:25.000 --> 00:19:27.000]  有時可能在一個
[00:19:27.000 --> 00:19:30.000]  這麼焦慮的晚上
[00:19:30.000 --> 00:19:34.000]  你可以在YouTube打歌名
[00:19:34.000 --> 00:19:37.000]  然後才可以記得
[00:19:37.000 --> 00:19:38.000]  透過這首歌
[00:19:38.000 --> 00:19:44.000]  天賦時時刻刻地看著你
[00:19:44.000 --> 00:19:46.000]  我請大家一起起立
[00:19:46.000 --> 00:19:49.000]  一起唱
[00:19:49.000 --> 00:19:52.000]  我們唱法是第一節副歌
[00:19:52.000 --> 00:19:53.000]  第二節副歌
[00:19:53.000 --> 00:19:56.000]  我們會唱完四節
[00:20:09.000 --> 00:20:15.000]  (任做何事不要驚怕)
[00:20:15.000 --> 00:20:20.000]  (天賦必看故里)
[00:20:20.000 --> 00:20:25.000]  (別像你闖他恩師下)
[00:20:25.000 --> 00:20:30.000]  (天賦必看故里)
[00:20:30.000 --> 00:20:35.000]  (天賦必看故里)
[00:20:35.000 --> 00:20:40.000]  (時時看故處處看故)
[00:20:40.000 --> 00:20:45.000]  (怕別要看故里)
[00:20:45.000 --> 00:20:50.000]  (天賦必看故里)
[00:20:50.000 --> 00:20:55.000]  (有時路苦心中失望)
[00:20:55.000 --> 00:21:00.000]  (天賦必看故里)
[00:21:00.000 --> 00:21:05.000]  (危險臨到無處躲藏)
[00:21:05.000 --> 00:21:10.000]  (天賦必看故里)
[00:21:10.000 --> 00:21:15.000]  (天賦必看故里)
[00:21:15.000 --> 00:21:20.000]  (時時看故處處看故)
[00:21:20.000 --> 00:21:25.000]  (怕別要看故里)
[00:21:25.000 --> 00:21:30.000]  (天賦必看故里)
[00:21:30.000 --> 00:21:35.000]  (凡你所需他必供應)
[00:21:35.000 --> 00:21:40.000]  (天賦必看故里)
[00:21:40.000 --> 00:21:45.000]  (凡你所求他必須聽)
[00:21:45.000 --> 00:21:50.000]  (天賦必看故里)
[00:21:50.000 --> 00:21:55.000]  (天賦必看故里)
[00:21:55.000 --> 00:22:00.000]  (時時看故處處看故)
[00:22:00.000 --> 00:22:05.000]  (怕別要看故里)
[00:22:05.000 --> 00:22:10.000]  (天賦必看故里)
[00:22:10.000 --> 00:22:15.000]  (無論你如何忠實)
[00:22:15.000 --> 00:22:20.000]  (天賦必看故里)
[00:22:20.000 --> 00:22:25.000]  (願若疲倦交得空置)
[00:22:25.000 --> 00:22:30.000]  (天賦必看故里)
[00:22:30.000 --> 00:22:35.000]  (天賦必看故里)
[00:22:35.000 --> 00:22:40.000]  (時時看故處處看故)
[00:22:40.000 --> 00:22:45.000]  (怕別要看故里)
[00:22:45.000 --> 00:22:52.000]  (天賦必看故里)
[00:22:52.000 --> 00:22:54.000]  我們一起祈禱
[00:22:54.000 --> 00:22:57.000]  親愛的天賦 感謝你
[00:22:57.000 --> 00:23:00.000]  透過詩篇121篇告訴我們
[00:23:00.000 --> 00:23:04.000]  你是我們真正的幫助和靠山
[00:23:04.000 --> 00:23:08.000]  當我們面對職場 學業 工作
[00:23:08.000 --> 00:23:11.000]  人際關係和未來的挑戰時
[00:23:11.000 --> 00:23:12.000]  求你幫助我們
[00:23:12.000 --> 00:23:16.000]  不向世界那些仿似的靠山求助
[00:23:16.000 --> 00:23:21.000]  而是訂正在創天造地的你身上
[00:23:21.000 --> 00:23:25.000]  多謝你24小時不打頓地保護我們
[00:23:25.000 --> 00:23:27.000]  無論白天黑夜
[00:23:27.000 --> 00:23:30.000]  你都在我們右邊隱蔽我們
[00:23:30.000 --> 00:23:33.000]  求你保守我們每天的出和入
[00:23:33.000 --> 00:23:35.000]  從今時直到永遠
[00:23:35.000 --> 00:23:38.000]  感謝主阿爸您聆聽
[00:23:38.000 --> 00:23:42.000]  此禱告教託奉靠主耶穌基督之名而求
[00:23:42.000 --> 00:23:43.000]  阿門
