
[00:00:00.000 --> 00:00:05.640]  歡迎大家收看我們青少年崇拜的直播
[00:24:24.840 --> 00:24:27.840]  如何面對性慾和寂寞呢?
[00:24:27.840 --> 00:24:32.840]  他提到其實也是功克己身
[00:24:32.840 --> 00:24:35.840]  不論單身還是已婚
[00:24:35.840 --> 00:24:38.840]  性慾也是要處理
[00:24:38.840 --> 00:24:40.840]  要面對自己
[00:24:40.840 --> 00:24:43.840]  要克制自己
[00:24:43.840 --> 00:24:50.840]  他也形容婚姻和家庭不是解決寂寞的唯一解藥
[00:24:50.840 --> 00:24:52.840]  訪問最後也提到
[00:24:52.840 --> 00:24:55.840]  他認為單身也有危險
[00:24:55.840 --> 00:24:58.840]  單身不一定是最美好
[00:24:58.840 --> 00:25:02.840]  單身最大的危險就是一種自我中心
[00:25:02.840 --> 00:25:04.840]  因為很多事情都可以自己做決定
[00:25:04.840 --> 00:25:07.840]  很多事情都可以獨立自主去做
[00:25:07.840 --> 00:25:11.840]  容易做成自己的自我中心
[00:25:11.840 --> 00:25:16.840]  最後不能夠在二十多分鐘內
[00:25:16.840 --> 00:25:19.840]  講完所有單身的課題
[00:25:19.840 --> 00:25:23.840]  我們還有很多可以講的
[00:25:23.840 --> 00:25:25.840]  對於一群渴望結婚
[00:25:25.840 --> 00:25:27.840]  但仍然單身的弟兄姊妹來說
[00:25:27.840 --> 00:25:31.840]  盼望你們可以聽最後一篇
[00:25:31.840 --> 00:25:33.840]  《永遠的等待》
[00:25:33.840 --> 00:25:34.840]  看看有什麼提醒
[00:25:34.840 --> 00:25:36.840]  但如果你渴望單身
[00:25:36.840 --> 00:25:37.840]  但已經結婚了
[00:25:37.840 --> 00:25:39.840]  對不起
[00:25:39.840 --> 00:25:44.840]  希望你有這樣的想法
[00:25:44.840 --> 00:25:47.840]  請你向你的目者申訴
[00:25:47.840 --> 00:25:50.840]  讓我們聆聽你們的心聲
[00:25:50.840 --> 00:25:52.840]  為什麼你們會這樣想
[00:25:52.840 --> 00:25:55.840]  最後我們有個祈禱結束
[00:25:55.840 --> 00:26:04.840]  耶穌我們知道戀愛的關係
[00:26:04.840 --> 00:26:09.840]  的確是很令人期待
[00:26:09.840 --> 00:26:12.840]  特別是在年輕人當中
[00:26:12.840 --> 00:26:15.840]  大家都很渴望有一段親密的關係
[00:26:15.840 --> 00:26:19.840]  但耶穌也求你去教導我們
[00:26:19.840 --> 00:26:21.840]  讓我們知道
[00:26:21.840 --> 00:26:25.840]  當我們處於單身的狀態下
[00:26:25.840 --> 00:26:29.840]  我們有什麼可以令自己成長
[00:26:29.840 --> 00:26:31.840]  有什麼可以進步
[00:26:31.840 --> 00:26:34.840]  同時也要面對社會
[00:26:34.840 --> 00:26:40.840]  或教會身邊的人給予我們壓力
[00:26:40.840 --> 00:26:44.840]  教導我們如何去愛惜自己
[00:26:44.840 --> 00:26:48.840]  讓我們成為一個健康的人
[00:26:48.840 --> 00:26:51.840]  以致我們將來有一段健康的關係
[00:26:51.840 --> 00:26:55.840]  求你們保守接下來的分享
[00:26:55.840 --> 00:26:58.840]  讓每一個目者的分享
[00:26:58.840 --> 00:27:03.840]  都能夠幫助在不同階段的弟兄姊妹
[00:27:03.840 --> 00:27:05.840]  祝福帶領著我們
[00:27:05.840 --> 00:27:06.840]  多謝你聽我們禱告
[00:27:06.840 --> 00:27:07.840]  奉耶穌基督之名
[00:27:07.840 --> 00:27:08.840]  阿門
[00:27:08.840 --> 00:27:10.840]  谢谢大家收看 再见

