
[00:00:00.000 --> 00:00:05.000]  再有誰是爸爸的? 請舉手
[00:23:47.000 --> 00:23:50.000]  他一天就跨過
[00:23:50.000 --> 00:24:01.000]  看到這裡的時候,我就馬上想起弱室有很多困難
[00:24:01.000 --> 00:24:09.000]  他的困難跟我們今天的孩子面對的困難是可以有很多對比的
[00:24:09.000 --> 00:24:15.000]  我們的孩子他們面對著前所未有的威脅
[00:24:15.000 --> 00:24:19.000]  他們可能是遭受校園欺凌或是欺凌人
[00:24:19.000 --> 00:24:22.000]  可能有很多的沉溺的行為
[00:24:22.000 --> 00:24:27.000]  毒品的試探,或者自殺的風氣等等
[00:24:27.000 --> 00:24:31.000]  他們現在叫Alpha世代,這一代
[00:24:31.000 --> 00:24:36.000]  他們的身心靈的威脅是岌岌可危的
[00:24:36.000 --> 00:24:38.000]  我們怎樣幫助我們的孩子
[00:24:38.000 --> 00:24:45.000]  我們下一代能夠有上帝而來的抗疫力呢?
[00:24:45.000 --> 00:24:52.000]  原來父親能夠有神同在是一個很重要的任務
[00:24:52.000 --> 00:24:55.000]  如果這個方程式就是
[00:24:55.000 --> 00:25:01.000]  父神同在父親,然後同在子女的話
[00:25:01.000 --> 00:25:05.000]  我可以想像到,看看這個圖你明不明白
[00:25:05.000 --> 00:25:08.000]  如果你看得明白
[00:25:08.000 --> 00:25:13.000]  爸爸你覺得你是一個Modem也好
[00:25:13.000 --> 00:25:18.000]  你是Lancet也好,或者是5G蛋也好
[00:25:18.000 --> 00:25:22.000]  現在我們的孩子沒有信號會這麼嘈吵
[00:25:22.000 --> 00:25:27.000]  你怎樣能夠把上帝的信號強烈地傳遞給他們呢?
[00:25:27.000 --> 00:25:31.000]  原來我們真的很需要有質素的同在
[00:25:31.000 --> 00:25:35.000]  剛才我說同在,同在,是不是很想得在這裡就得呢?
[00:25:35.000 --> 00:25:38.000]  什麼都不做,可以嗎?
[00:25:38.000 --> 00:25:42.000]  最近Avana的家長講座
[00:25:42.000 --> 00:25:45.000]  講完Kobe就提到
[00:25:45.000 --> 00:25:48.000]  出遊只是一個工具
[00:25:48.000 --> 00:25:51.000]  親子關係的三大要素就是
[00:25:51.000 --> 00:25:54.000]  一齊、回憶、快樂
[00:25:54.000 --> 00:25:58.000]  如果其中一個元素快樂變成不快樂
[00:25:58.000 --> 00:26:00.000]  就是一齊回憶但不快樂
[00:26:00.000 --> 00:26:04.000]  其實很容易的,當眾罵他
[00:26:04.000 --> 00:26:06.000]  一齊回憶不快樂
[00:26:06.000 --> 00:26:11.000]  我很感動,兩次的家長講座
[00:26:11.000 --> 00:26:16.000]  看到一些來參加的父母,特別是爸爸
[00:26:16.000 --> 00:26:20.000]  其實他本身也不是對桌遊很認識
[00:26:20.000 --> 00:26:22.000]  或者興趣不大
[00:26:22.000 --> 00:26:27.000]  但他願意花時間學習怎樣跟子女去桌遊
[00:26:27.000 --> 00:26:31.000]  我相信這個願意同在的心已經很有愛
[00:26:31.000 --> 00:26:34.000]  或者有質素的同在
[00:26:34.000 --> 00:26:39.000]  其實也可以體驗到在我們日常生活的細節上
[00:26:39.000 --> 00:26:42.000]  不需要做很多大事
[00:26:42.000 --> 00:26:45.000]  我正在讀神學課程
[00:26:45.000 --> 00:26:50.000]  最近我已經完成了考試,交功課
[00:26:50.000 --> 00:26:55.000]  我很少在家裡辛苦
[00:26:55.000 --> 00:26:58.000]  雖然累,但也不算太辛苦
[00:26:58.000 --> 00:27:02.000]  我還會給我的試卷給女兒看
[00:27:02.000 --> 00:27:04.000]  幸好不是太差
[00:27:04.000 --> 00:27:08.000]  大家交流一下,她覺得也不錯
[00:27:08.000 --> 00:27:14.000]  還有,最近有一次我要背希臘文
[00:27:14.000 --> 00:27:17.000]  在YouTube播放希臘文字母歌
[00:27:17.000 --> 00:27:19.000]  他們一起唱,挺好
[00:27:19.000 --> 00:27:22.000]  我也有一個習慣
[00:27:22.000 --> 00:27:28.000]  每年家裡暑假的活動,我都會拍很多照片
[00:27:28.000 --> 00:27:34.000]  我會把照片做成slide的影片
[00:27:34.000 --> 00:27:37.000]  加一些背景音樂,有時播放
[00:27:37.000 --> 00:27:44.000]  我發現最近的暑假片段
[00:27:44.000 --> 00:27:47.000]  我不知為什麼樣子很討厭
[00:27:47.000 --> 00:27:50.000]  臉很醜,好像很厭世
[00:27:50.000 --> 00:27:53.000]  可能太累了,太多活動了
[00:27:53.000 --> 00:27:56.000]  就是這樣
[00:27:56.000 --> 00:28:03.000]  不知為什麼,看片段覺得很討厭
[00:28:03.000 --> 00:28:07.000]  但我女兒應該太小了,不懂得體諒我
[00:28:07.000 --> 00:28:09.000]  不懂得明白我
[00:28:09.000 --> 00:28:11.000]  我反思她們應該會很不開心
[00:28:11.000 --> 00:28:13.000]  經常看到爸爸
[00:28:13.000 --> 00:28:17.000]  於是我從此要不斷提示
[00:28:17.000 --> 00:28:20.000]  我的臉要好一點,我要好樣一點
[00:28:20.000 --> 00:28:22.000]  最好就是四萬張嘴巴
[00:28:22.000 --> 00:28:25.000]  但有時發現已經過了
[00:28:25.000 --> 00:28:28.000]  但也希望在他們的親子時間裡
[00:28:28.000 --> 00:28:32.000]  不要令他們覺得我很不願意
[00:28:32.000 --> 00:28:34.000]  很多小事可以做
[00:28:34.000 --> 00:28:38.000]  例如爸爸,我們吃飯的時候不要看手機
[00:28:38.000 --> 00:28:40.000]  親子時間可以跟他對話
[00:28:40.000 --> 00:28:45.000]  其實很多細節可以做
[00:28:45.000 --> 00:28:52.000]  我們看看弱失這段亞覺給他的祝福說話
[00:28:52.000 --> 00:28:54.000]  弱失是多極果子的樹枝
[00:28:54.000 --> 00:28:57.000]  祝福淋在別人身上
[00:28:57.000 --> 00:29:05.000]  父親和子女同在,子女被祝福的特質
[00:29:05.000 --> 00:29:11.000]  就是他能夠得到更多
[00:29:11.000 --> 00:29:13.000]  他能夠透過祝福身邊的人
[00:29:13.000 --> 00:29:17.000]  當亞覺死了,哥哥們都很害怕
[00:29:17.000 --> 00:29:20.000]  害怕弱失會否尋仇
[00:29:20.000 --> 00:29:22.000]  會否對他不利
[00:29:22.000 --> 00:29:26.000]  就跪下,哭泣,在弱失面前
[00:29:26.000 --> 00:29:29.000]  弱失說,我怎能代替神呢
[00:29:29.000 --> 00:29:31.000]  神的意思是好的
[00:29:31.000 --> 00:29:35.000]  還要,我必養活你們和你們的孫子
[00:29:35.000 --> 00:29:37.000]  說些很好聽的話
[00:29:37.000 --> 00:29:43.000]  這句說話不單是應驗了亞覺對弱失祝福的說話
[00:29:43.000 --> 00:29:53.000]  也看到神如何透過祝福弱失來祝福他的兄弟
[00:29:53.000 --> 00:29:55.000]  有兩位星級的爸爸
[00:29:55.000 --> 00:29:58.000]  星級的爸爸不是明星的爸爸
[00:29:58.000 --> 00:30:01.000]  而是星星二的爸爸
[00:30:01.000 --> 00:30:09.000]  他們創立了自閉兒生命建立發展社
[00:30:09.000 --> 00:30:12.000]  他們的父親建立了這個機構
[00:30:12.000 --> 00:30:15.000]  幫助很多同路人為他們的子女
[00:30:15.000 --> 00:30:17.000]  特殊教育需要的
[00:30:17.000 --> 00:30:19.000]  為他們的社交、升學
[00:30:19.000 --> 00:30:22.000]  甚至就業提供很多支援等等
[00:30:22.000 --> 00:30:27.000]  其中一位星巴,恩齊巴分享到照顧兒子的時候
[00:30:27.000 --> 00:30:32.000]  他想到社會上很多父母都缺乏這方面的認識
[00:30:32.000 --> 00:30:34.000]  或者是支援等等
[00:30:34.000 --> 00:30:37.000]  社會又不太認同,或者很多的明白
[00:30:37.000 --> 00:30:42.000]  他慢慢透過在教會教聲的主要學
[00:30:42.000 --> 00:30:49.000]  推展到職場接受自閉兒的入職等等
[00:30:49.000 --> 00:30:53.000]  他們父子經常出去做很多的見證
[00:30:53.000 --> 00:30:57.000]  他兒子也拿了特殊奧運的金牌
[00:30:57.000 --> 00:30:59.000]  祝福了很多同路人
[00:30:59.000 --> 00:31:05.000]  希望以上祝福的話是成為爸爸的禮物
[00:31:05.000 --> 00:31:08.000]  不是成為負擔,好像很多事情要做
[00:31:08.000 --> 00:31:11.000]  我在想怎樣去支持你們呢
[00:31:11.000 --> 00:31:15.000]  我最近無意中看到一個鏗鏘集叫做男人不易做
[00:31:15.000 --> 00:31:19.000]  簡單來說就是,今時今日香港的男人很苦
[00:31:19.000 --> 00:31:26.000]  最苦是社會對他們的精神健康缺乏支援
[00:31:26.000 --> 00:31:30.000]  包括男人對自己的精神健康忽視等等
[00:31:30.000 --> 00:31:34.000]  他們想找個樹洞談談都很難
[00:31:34.000 --> 00:31:36.000]  因為他們很難去放開心
[00:31:36.000 --> 00:31:41.000]  亦找不到一個令他們安書有安全感的地方
[00:31:41.000 --> 00:31:48.000]  令我想起,應該是時候重啟這個爸爸應援團
[00:31:48.000 --> 00:31:50.000]  做一個樹洞給大家
[00:31:50.000 --> 00:31:57.000]  第二就是,有一次我在神學院見到一個父職課程
[00:31:57.000 --> 00:32:04.000]  我見到課程大綱對於太太的說話很大段
[00:32:04.000 --> 00:32:12.000]  就是太太要幫助丈夫如何在父親的角色互相捕捉
[00:32:12.000 --> 00:32:14.000]  互相去配搭
[00:32:14.000 --> 00:32:23.000]  原來幫助先生和父親是上帝的心意
[00:32:23.000 --> 00:32:26.000]  上帝要配偶幫助
[00:32:26.000 --> 00:32:28.000]  最後
[00:32:29.000 --> 00:32:37.000]  在去年,好爸爸中心發起了一個為爸爸禱告30天的運動
[00:32:37.000 --> 00:32:48.000]  想鼓勵教會和大眾重視我們要為身邊的父親禱告守望的心
[00:32:48.000 --> 00:32:54.000]  小弟有幸能為這個機構寫日的禱文
[00:32:54.000 --> 00:32:57.000]  所以我們要用禱告守望去打氣
[00:32:57.000 --> 00:33:01.000]  去幫助爸爸們去實踐聖經的說話
[00:33:01.000 --> 00:33:04.000]  就是為父親不要惹兒女的氣
[00:33:04.000 --> 00:33:10.000]  但要照著主的教導勸戒育養他們
[00:33:10.000 --> 00:33:14.000]  現在我很想用這段禱文和大家一起禱告
[00:33:14.000 --> 00:33:16.000]  可以一起祈禱嗎?
[00:33:16.000 --> 00:33:18.000]  願天父保守一眾的父親
[00:33:18.000 --> 00:33:21.000]  讓我對他們的身心靈都健壯
[00:33:21.000 --> 00:33:24.000]  有能力抵擋不同的試探誘惑
[00:33:24.000 --> 00:33:27.000]  作家裡淑齡的好榜樣
[00:33:27.000 --> 00:33:30.000]  作妻子的好領導
[00:33:30.000 --> 00:33:31.000]  求主賜福
[00:33:31.000 --> 00:33:35.000]  祈禱是奉耶穌基督得勝名字祈求
[00:33:35.000 --> 00:33:37.000]  阿門

