
[00:00:00.000 --> 00:00:06.000]  多謝敬拜隊帶領我們來到上帝的面前
[00:21:28.000 --> 00:21:32.000]  我們都是高舉信仰的權利
[00:21:32.000 --> 00:21:35.000]  但輕看了信仰的責任
[00:21:35.000 --> 00:21:40.000]  我們高舉了欽點,上帝的拯救
[00:21:40.000 --> 00:21:44.000]  但輕看了我們甘從祂的責任
[00:21:44.000 --> 00:21:47.000]  我們今日會捍衛信仰的自由
[00:21:47.000 --> 00:21:51.000]  但原來我們缺乏對信仰的追求
[00:21:51.000 --> 00:21:55.000]  我經常說信徒根本不需要擔心
[00:21:55.000 --> 00:21:57.000]  我們宗教自由被收窄
[00:21:57.000 --> 00:22:01.000]  因為現在有本聖經在,我們也不會看
[00:22:01.000 --> 00:22:04.000]  它改了也沒有人知道
[00:22:04.000 --> 00:22:07.000]  我們捍衛信仰的自由
[00:22:07.000 --> 00:22:10.000]  但其實我們一點也不追求
[00:22:10.000 --> 00:22:17.000]  教會今日不需要擔心將來還有沒有這個地方
[00:22:17.000 --> 00:22:20.000]  還有沒有這間教會
[00:22:20.000 --> 00:22:22.000]  反而我們應該擔心的是
[00:22:22.000 --> 00:22:26.000]  我們生命有沒有聽從上帝的吩咐
[00:22:26.000 --> 00:22:29.000]  有沒有教會不是我們需要關心
[00:22:29.000 --> 00:22:31.000]  這是上帝的事
[00:22:31.000 --> 00:22:33.000]  我們需要關心的是
[00:22:33.000 --> 00:22:36.000]  我們的生命有沒有聽從上帝的吩咐
[00:22:36.000 --> 00:22:39.000]  上帝根本不在乎人多人少
[00:22:39.000 --> 00:22:43.000]  不在乎網上還是實體
[00:22:43.000 --> 00:22:46.000]  如果人多但裡面的人沒有悔改
[00:22:46.000 --> 00:22:48.000]  沒有改變,沒有聽從
[00:22:48.000 --> 00:22:51.000]  沒有被拆毀,也沒有被建立的話
[00:22:51.000 --> 00:22:53.000]  這是廢的
[00:22:53.000 --> 00:22:58.000]  如果實體只剩下一些敬虔的外表
[00:22:58.000 --> 00:23:02.000]  形式、花招,但沒有生命的內涵
[00:23:02.000 --> 00:23:04.000]  這也是廢的
[00:23:04.000 --> 00:23:06.000]  上帝所重視的是
[00:23:06.000 --> 00:23:10.000]  他的百姓有沒有聽從他的吩咐
[00:23:10.000 --> 00:23:14.000]  今日同樣耶利米先知的說話
[00:23:14.000 --> 00:23:15.000]  提醒我們
[00:23:15.000 --> 00:23:19.000]  我們的生命有沒有因為上帝而改變
[00:23:19.000 --> 00:23:22.000]  有沒有悔改,有沒有聽從
[00:23:22.000 --> 00:23:25.000]  有沒有被拆毀,有沒有被建立呢?
[00:23:26.000 --> 00:23:29.000]  我們的生命的內涵是怎樣呢?
[00:23:29.000 --> 00:23:32.000]  如果我們有生命的內涵
[00:23:32.000 --> 00:23:33.000]  我們去到哪裡
[00:23:33.000 --> 00:23:36.000]  我們在家裡,我們在網上
[00:23:36.000 --> 00:23:39.000]  那個地方都可以成為聖殿
[00:23:39.000 --> 00:23:42.000]  但如果我們只有敬虔的外表
[00:23:42.000 --> 00:23:44.000]  裡面什麼都沒有
[00:23:44.000 --> 00:23:47.000]  教會同樣可以成為賊窩
[00:23:47.000 --> 00:23:49.000]  今日要我們反省的是
[00:23:49.000 --> 00:23:53.000]  我們的生命有沒有聽從上帝的話而行
[00:23:53.000 --> 00:23:56.000]  這才是今日教會的危機
[00:23:56.000 --> 00:23:59.000]  不是任何權勢帶給我們
[00:23:59.000 --> 00:24:02.000]  而是我們的生命有沒有聽從上帝
[00:24:02.000 --> 00:24:05.000]  最後以一句經文做一個總結
[00:24:05.000 --> 00:24:08.000]  是《生命記》十一章二十六至二十八節
[00:24:08.000 --> 00:24:14.000]  它說:看!我今日將祝福和助紂都尋明在你們面前
[00:24:14.000 --> 00:24:17.000]  你們若聽從耶和華你們神的誡命
[00:24:17.000 --> 00:24:21.000]  就是我今日所吩咐你們的,就必蒙福
[00:24:21.000 --> 00:24:24.000]  你們若不聽從耶和華你們神的誡命
[00:24:24.000 --> 00:24:26.000]  偏離我今日所吩咐你們的道
[00:24:26.000 --> 00:24:32.000]  去隨從你們所不認識的別神,就必受救助
[00:24:32.000 --> 00:24:35.000]  願我們都謙卑悔改
[00:24:35.000 --> 00:24:37.000]  去到上帝面前
[00:24:37.000 --> 00:24:40.000]  去反省我們的生命的內涵
[00:24:40.000 --> 00:24:45.000]  以致我們期望我們的生命都是聽從耶和華的話
[00:24:45.000 --> 00:24:49.000]  以致我們都是被蒙福的一群
[00:24:49.000 --> 00:24:51.000]  讓我們有個祈禱結束
[00:24:51.000 --> 00:24:56.000]  讓我們都有段時間去默想
[00:24:56.000 --> 00:24:59.000]  究竟我們的生命是什麼狀態
[00:24:59.000 --> 00:25:04.000]  我們所擔心所關注的是不是只是自己的平安
[00:25:04.000 --> 00:25:07.000]  我們所倚靠的是什麼呢?
[00:25:18.000 --> 00:25:20.000]  耶穌,我們的主
[00:25:20.000 --> 00:25:23.000]  求祢去垂聽我們的禱告
[00:25:23.000 --> 00:25:28.000]  不要因為我們犯罪得罪祢而離棄我們
[00:25:28.000 --> 00:25:31.000]  求祢的光去光照
[00:25:31.000 --> 00:25:33.000]  求祢的聖靈去提醒
[00:25:33.000 --> 00:25:37.000]  以致我們每天每日去聽祢的話
[00:25:37.000 --> 00:25:40.000]  以致我們能夠回轉去歸向祢
[00:25:40.000 --> 00:25:42.000]  上帝求祢幫助
[00:25:42.000 --> 00:25:44.000]  願祢的祝福臨到
[00:25:44.000 --> 00:25:46.000]  願祢的助紂離開
[00:25:46.000 --> 00:25:48.000]  以致我們的教會
[00:25:48.000 --> 00:25:53.000]  是一間跟從祢、聽祢的話的教會
[00:25:53.000 --> 00:25:57.000]  是一起追求一個公平的社會
[00:25:57.000 --> 00:26:03.000]  並且倚靠、擁護誠實和真理的教會
[00:26:03.000 --> 00:26:04.000]  求祢幫助我們
[00:26:04.000 --> 00:26:08.000]  讓我們的生命成為一個夢妮喜悅的生命
[00:26:08.000 --> 00:26:10.000]  求祢幫助我們聽我們的禱告
[00:26:10.000 --> 00:26:12.000]  奉主耶穌基督之名祈求
[00:26:12.000 --> 00:26:13.000]  阿們

