
[00:00:00.000 --> 00:00:03.000]  今天我們有一個全新的系列
[00:18:40.000 --> 00:18:42.000]  因為我們很羨慕
[00:18:42.000 --> 00:18:45.000]  我們忘記神對我們做了什麼好事
[00:18:45.000 --> 00:18:47.000]  數算恩典能夠幫助我們
[00:18:47.000 --> 00:18:50.000]  記得看得見神一直都在
[00:18:50.000 --> 00:18:53.000]  越數我們會越看得見
[00:18:53.000 --> 00:18:55.000]  所以多些和你身邊的人
[00:18:55.000 --> 00:18:58.000]  數算神在你生命裡的恩典
[00:18:58.000 --> 00:19:01.000]  我記得上星期都是火爐
[00:19:01.000 --> 00:19:06.000]  其中Gloria帶領我們祈禱
[00:19:06.000 --> 00:19:11.000]  祈禱的一刻給了我很大的鼓勵和力量
[00:19:11.000 --> 00:19:14.000]  我想年尾大家都很忙
[00:19:14.000 --> 00:19:15.000]  我們也一樣很忙
[00:19:15.000 --> 00:19:17.000]  處於一個很忙亂的狀態
[00:19:17.000 --> 00:19:20.000]  其實你不會記得一年裡發生過多少事
[00:19:20.000 --> 00:19:23.000]  只會記得一個月或幾個星期
[00:19:23.000 --> 00:19:25.000]  甚至可能只是那幾天
[00:19:25.000 --> 00:19:27.000]  但祂的祈禱是什麼呢?
[00:19:27.000 --> 00:19:29.000]  祂在祈禱年初
[00:19:29.000 --> 00:19:31.000]  神在這個牧區
[00:19:31.000 --> 00:19:32.000]  應該這樣說
[00:19:32.000 --> 00:19:34.000]  這個牧區年初是一個什麼狀況
[00:19:34.000 --> 00:19:36.000]  然後在年中間
[00:19:36.000 --> 00:19:37.000]  神在這裡做了什麼
[00:19:37.000 --> 00:19:38.000]  到今時今日
[00:19:38.000 --> 00:19:40.000]  神做了什麼
[00:19:40.000 --> 00:19:42.000]  我看到神很大的恩典
[00:19:42.000 --> 00:19:43.000]  很大的同在在這個牧區
[00:19:43.000 --> 00:19:45.000]  在這個教會裡
[00:19:45.000 --> 00:19:46.000]  我覺得很感恩
[00:19:46.000 --> 00:19:47.000]  令我再一次提起
[00:19:47.000 --> 00:19:49.000]  提起我記得的是
[00:19:49.000 --> 00:19:51.000]  神一直都在
[00:19:51.000 --> 00:19:53.000]  神沒有離開過
[00:19:53.000 --> 00:19:55.000]  年終祈禱會的時候
[00:19:55.000 --> 00:19:57.000]  那一刻我很感動
[00:19:57.000 --> 00:19:59.000]  看到很多弟兄姊妹
[00:19:59.000 --> 00:20:01.000]  一起出席年終祈禱會
[00:20:01.000 --> 00:20:05.000]  我回想起三年前
[00:20:05.000 --> 00:20:08.000]  三年前我還沒有進入牧區
[00:20:08.000 --> 00:20:10.000]  是一個什麼狀況呢?
[00:20:10.000 --> 00:20:13.000]  去年終祈禱會很少會看到年青人
[00:20:13.000 --> 00:20:15.000]  通常都是成年人
[00:20:15.000 --> 00:20:18.000]  就算進來的時候
[00:20:18.000 --> 00:20:20.000]  就說不如推動大家去參與這些
[00:20:20.000 --> 00:20:22.000]  我聽到的就是
[00:20:22.000 --> 00:20:24.000]  不需要啦,沒有人去的
[00:20:24.000 --> 00:20:26.000]  你叫他們也不會去的
[00:20:26.000 --> 00:20:28.000]  事實是叫他們也沒有什麼反應
[00:20:28.000 --> 00:20:32.000]  但當我看到一年比一年多人去
[00:20:32.000 --> 00:20:34.000]  到第三年的時候
[00:20:34.000 --> 00:20:36.000]  當然今年的狀況就是
[00:20:36.000 --> 00:20:37.000]  有點特殊
[00:20:37.000 --> 00:20:40.000]  所以很容易看到我們很多年青人
[00:20:40.000 --> 00:20:41.000]  每個人都走來跟我說
[00:20:41.000 --> 00:20:43.000]  哇,很多年青人來
[00:20:43.000 --> 00:20:45.000]  但我覺得很感恩的事
[00:20:45.000 --> 00:20:47.000]  就是神正在做一些事情
[00:20:47.000 --> 00:20:50.000]  去改變這個教會裡的氛圍
[00:20:50.000 --> 00:20:54.000]  這個都是幫助我們
[00:20:54.000 --> 00:20:56.000]  能夠去看得到神的恩典
[00:20:56.000 --> 00:21:00.000]  另一樣很重要的就是
[00:21:00.000 --> 00:21:03.000]  我們需要有屬靈的同伴
[00:21:03.000 --> 00:21:05.000]  成為我們彼此的提醒
[00:21:05.000 --> 00:21:07.000]  勉勵我們去成長
[00:21:07.000 --> 00:21:10.000]  就好像保羅和提多那樣
[00:21:10.000 --> 00:21:13.000]  剛才保羅一開始提到的是
[00:21:13.000 --> 00:21:15.000]  他看不到提多那種不安
[00:21:15.000 --> 00:21:18.000]  他很需要他在那裡成為他的安慰
[00:21:18.000 --> 00:21:21.000]  同樣今天的我們都是一樣
[00:21:21.000 --> 00:21:23.000]  沒有一個人是可以單打獨鬥
[00:21:23.000 --> 00:21:26.000]  沒有一個人是覺得自己可以的
[00:21:26.000 --> 00:21:28.000]  甚至有時候你覺得
[00:21:28.000 --> 00:21:31.000]  不要緊的,我可以撐得住的
[00:21:31.000 --> 00:21:32.000]  不要煩著別人
[00:21:32.000 --> 00:21:34.000]  我想告訴你,是不可以的
[00:21:34.000 --> 00:21:36.000]  你會倒下的
[00:21:36.000 --> 00:21:38.000]  所以很需要的是
[00:21:38.000 --> 00:21:40.000]  不是只回到家
[00:21:40.000 --> 00:21:42.000]  我只是回崇拜就夠了
[00:21:42.000 --> 00:21:45.000]  我對準上帝就夠了
[00:21:45.000 --> 00:21:48.000]  不是的,你需要回小組
[00:21:48.000 --> 00:21:50.000]  你需要有你的同伴
[00:21:50.000 --> 00:21:53.000]  而回小組不是只回來玩
[00:21:53.000 --> 00:21:56.000]  我們今天玩什麼桌遊?不是的
[00:21:56.000 --> 00:21:57.000]  回了那麼多年
[00:21:57.000 --> 00:21:59.000]  你有沒有認識過你身邊的人
[00:21:59.000 --> 00:22:01.000]  他有什麼生命的需要呢?
[00:22:01.000 --> 00:22:03.000]  他過得怎樣呢?
[00:22:03.000 --> 00:22:05.000]  你可不可以為他祈禱呢?
[00:22:05.000 --> 00:22:07.000]  還是很多年了
[00:22:07.000 --> 00:22:11.000]  但我對他其實不是很認識呢?
[00:22:11.000 --> 00:22:16.000]  我想分享一下我自己的體會
[00:22:16.000 --> 00:22:18.000]  上帝給我一個很深的體會
[00:22:18.000 --> 00:22:20.000]  讓我體會到這件事
[00:22:20.000 --> 00:22:26.000]  話說昨天發生了一件突發緊急的事件
[00:22:26.000 --> 00:22:28.000]  當時我正在預備講道
[00:22:28.000 --> 00:22:30.000]  其實我本身已經很忙亂
[00:22:30.000 --> 00:22:32.000]  發生那件事的時候
[00:22:32.000 --> 00:22:37.000]  令我更加慌張、恐懼、焦慮
[00:22:37.000 --> 00:22:39.000]  我可以怎樣做呢?
[00:22:39.000 --> 00:22:44.000]  當時我周圍沒有人
[00:22:44.000 --> 00:22:49.000]  我腦海中閃了一個人
[00:22:49.000 --> 00:22:51.000]  他不是在我附近
[00:22:51.000 --> 00:22:53.000]  但也是一個我相熟的牧者
[00:22:53.000 --> 00:22:56.000]  我只跟他說了一句話
[00:22:56.000 --> 00:22:59.000]  我說需要代禱
[00:22:59.000 --> 00:23:03.000]  他二話不說就說現在立即祈禱
[00:23:03.000 --> 00:23:05.000]  在祈禱的過程中
[00:23:05.000 --> 00:23:07.000]  老實說我是很焦急
[00:23:07.000 --> 00:23:09.000]  我焦急到一個狀況
[00:23:09.000 --> 00:23:14.000]  是我很想哭
[00:23:14.000 --> 00:23:16.000]  但我很感謝的是
[00:23:16.000 --> 00:23:20.000]  我身邊有同伴一起去祈禱
[00:23:20.000 --> 00:23:23.000]  甚至提醒我
[00:23:23.000 --> 00:23:25.000]  我們在「唐所」的群組裡
[00:23:25.000 --> 00:23:31.000]  邀請所有牧者一起祈禱
[00:23:31.000 --> 00:23:33.000]  這是我從來都不會做的事
[00:23:33.000 --> 00:23:36.000]  因為我覺得牧區的事
[00:23:36.000 --> 00:23:38.000]  我們不要犯到其他人
[00:23:38.000 --> 00:23:40.000]  我們自己解決
[00:23:40.000 --> 00:23:45.000]  但當我這樣做的時候
[00:23:45.000 --> 00:23:50.000]  我看到很多牧者不斷守望、祈禱
[00:23:50.000 --> 00:23:56.000]  當我繼續處理這件事的時候
[00:23:56.000 --> 00:23:58.000]  我很感謝我的同工
[00:23:58.000 --> 00:24:00.000]  他發了一個訊息給我
[00:24:00.000 --> 00:24:02.000]  他問我能否撐下去
[00:24:02.000 --> 00:24:07.000]  然後他替我慢慢來
[00:24:07.000 --> 00:24:10.000]  一步一步地顧好自己的情緒
[00:24:10.000 --> 00:24:13.000]  先處理好自己
[00:24:13.000 --> 00:24:17.000]  我覺得那一刻給我的提醒是
[00:24:17.000 --> 00:24:19.000]  不行了,你太慌亂了
[00:24:19.000 --> 00:24:21.000]  你先靜下來
[00:24:21.000 --> 00:24:23.000]  你處理好自己,先看著神
[00:24:23.000 --> 00:24:26.000]  當我看到他們的禱告的時候
[00:24:26.000 --> 00:24:29.000]  是讓我慢慢地冷靜下來
[00:24:29.000 --> 00:24:32.000]  再一次看著神
[00:24:32.000 --> 00:24:35.000]  當我靜下來的時候
[00:24:35.000 --> 00:24:38.000]  我看到神有很多的恩典
[00:24:38.000 --> 00:24:41.000]  那些恩典是神用不同的人
[00:24:41.000 --> 00:24:46.000]  用不同的方式去支持、守望、托住我
[00:24:46.000 --> 00:24:48.000]  給了我很大的力量
[00:24:48.000 --> 00:24:50.000]  甚至他們的鼓勵是
[00:24:50.000 --> 00:24:52.000]  有人走過
[00:24:52.000 --> 00:24:57.000]  用一個很堅定的眼神跟我說了一句加油
[00:24:57.000 --> 00:24:59.000]  有人跟我說
[00:24:59.000 --> 00:25:02.000]  我在這裡,我的車也在這裡
[00:25:02.000 --> 00:25:05.000]  你需要我隨時載你去
[00:25:05.000 --> 00:25:09.000]  甚至我們一直都留在教會,沒有離開
[00:25:09.000 --> 00:25:13.000]  等何時可以支持
[00:25:13.000 --> 00:25:17.000]  我覺得神有很大的恩典
[00:25:17.000 --> 00:25:19.000]  他讓我看到的是
[00:25:19.000 --> 00:25:22.000]  有人一起去支持
[00:25:22.000 --> 00:25:24.000]  而是因為這樣
[00:25:24.000 --> 00:25:27.000]  更加看到的是那個同伴的重要
[00:25:27.000 --> 00:25:28.000]  如果不是這樣的話
[00:25:28.000 --> 00:25:32.000]  那一刻的慌亂,我看不到神在哪裡
[00:25:32.000 --> 00:25:35.000]  我可能是靠自己的方法去做
[00:25:35.000 --> 00:25:39.000]  所以我很鼓勵大家
[00:25:39.000 --> 00:25:41.000]  你需要找你的同伴
[00:25:41.000 --> 00:25:43.000]  你不要自己一個人支持
[00:25:43.000 --> 00:25:45.000]  當你去支持別人的同時
[00:25:45.000 --> 00:25:47.000]  你需要找人去支持你
[00:25:47.000 --> 00:25:49.000]  你不要自己一個人走
[00:25:49.000 --> 00:25:53.000]  直到今天,我仍然很感恩的是
[00:25:53.000 --> 00:25:55.000]  仍然有人走過來問我
[00:25:55.000 --> 00:25:59.000]  你還可以嗎?
[00:25:59.000 --> 00:26:02.000]  我可以幫忙
[00:26:02.000 --> 00:26:05.000]  所以我覺得神是很好的恩典
[00:26:05.000 --> 00:26:08.000]  而我覺得更大的恩典是
[00:26:08.000 --> 00:26:09.000]  這個家很好
[00:26:09.000 --> 00:26:13.000]  這個家不是我們誰做自己的事
[00:26:13.000 --> 00:26:17.000]  而是大家一起彼此去托住
[00:26:17.000 --> 00:26:21.000]  所以最後我們需要學習的
[00:26:21.000 --> 00:26:23.000]  就是我們去警醒
[00:26:23.000 --> 00:26:29.000]  定期去檢視自己的屬靈生命狀態是怎樣
[00:26:29.000 --> 00:26:31.000]  如果我們自己不察覺
[00:26:31.000 --> 00:26:34.000]  我們的生命狀態是怎樣的話
[00:26:34.000 --> 00:26:36.000]  我們可能連剛才第一步
[00:26:36.000 --> 00:26:39.000]  我們將焦點對準神都不會
[00:26:39.000 --> 00:26:40.000]  你沒有那一步
[00:26:40.000 --> 00:26:43.000]  其實你自然也不會有後面這一步
[00:26:43.000 --> 00:26:48.000]  因為你就會慢慢地離開了
[00:26:48.000 --> 00:26:50.000]  當今天去說發現恩典
[00:26:50.000 --> 00:26:52.000]  我們要練習的時候
[00:26:52.000 --> 00:26:54.000]  我們要說感恩的時候
[00:26:54.000 --> 00:26:56.000]  我想說的是
[00:26:56.000 --> 00:26:58.000]  感恩不是只有好事發生
[00:26:58.000 --> 00:27:01.000]  我們才感謝上帝
[00:27:01.000 --> 00:27:02.000]  最重要的是
[00:27:02.000 --> 00:27:04.000]  在不如意的時候
[00:27:04.000 --> 00:27:06.000]  在苦難的裡面
[00:27:06.000 --> 00:27:08.000]  我們有沒有經歷到神的痛在
[00:27:08.000 --> 00:27:10.000]  有沒有見到恩典
[00:27:10.000 --> 00:27:14.000]  我們練習對焦是幫助我們
[00:27:14.000 --> 00:27:16.000]  不會慢慢地走偏了
[00:27:16.000 --> 00:27:19.000]  而我們自己也不知道
[00:27:19.000 --> 00:27:21.000]  所以我們要記住學習的是
[00:27:21.000 --> 00:27:24.000]  我們要聚焦在主裡面
[00:27:24.000 --> 00:27:25.000]  學習手動對焦
[00:27:25.000 --> 00:27:29.000]  就是你要主動地將焦點對準上帝
[00:27:29.000 --> 00:27:30.000]  避免失焦
[00:27:30.000 --> 00:27:34.000]  我們要操練自動對焦
[00:27:34.000 --> 00:27:38.000]  培養我們屬靈的敏銳度
[00:27:38.000 --> 00:27:40.000]  可能你會說
[00:27:40.000 --> 00:27:42.000]  我都不是保羅
[00:27:42.000 --> 00:27:43.000]  我都不是牧者
[00:27:43.000 --> 00:27:45.000]  我不像他們這樣
[00:27:45.000 --> 00:27:46.000]  我做不到
[00:27:46.000 --> 00:27:48.000]  我不可以做到
[00:27:48.000 --> 00:27:50.000]  但我很想和你分享的是
[00:27:50.000 --> 00:27:53.000]  這兩個練習對我來說都不容易
[00:27:53.000 --> 00:27:55.000]  是一生的功課
[00:27:55.000 --> 00:27:57.000]  是需要主動
[00:27:57.000 --> 00:27:59.000]  是需要刻意地去練習
[00:27:59.000 --> 00:28:02.000]  所以就讓我們一起去努力
[00:28:02.000 --> 00:28:03.000]  彼此去勉勵
[00:28:03.000 --> 00:28:07.000]  以致我們能夠越來越容易看得見
[00:28:07.000 --> 00:28:11.000]  並且發現神在我們生命裡面的足跡和恩典
[00:28:11.000 --> 00:28:13.000]  我們一起祈禱
[00:28:13.000 --> 00:28:17.000]  天父多謝你
[00:28:19.000 --> 00:28:23.000]  多謝你的恩典一直環繞我們
[00:28:23.000 --> 00:28:26.000]  我們承認我們有時候
[00:28:26.000 --> 00:28:31.000]  我們被世界很多目光吸引了我們
[00:28:31.000 --> 00:28:35.000]  我們被很多東西模糊了我們的焦點
[00:28:35.000 --> 00:28:41.000]  甚至我們都很清楚自己不是經常主動去找你
[00:28:41.000 --> 00:28:43.000]  主我求你寬恕
[00:28:43.000 --> 00:28:45.000]  求你憐憫我們
[00:28:47.000 --> 00:28:51.000]  多謝你親自去挽回我們每一個
[00:28:51.000 --> 00:28:55.000]  多謝你親自去尋找我們每一個
[00:28:55.000 --> 00:28:58.000]  求你幫助我們
[00:28:58.000 --> 00:29:00.000]  特別是在新的一年裡
[00:29:00.000 --> 00:29:02.000]  就讓我們一起去立志
[00:29:02.000 --> 00:29:08.000]  我們願意主動去學習
[00:29:08.000 --> 00:29:10.000]  去找回你
[00:29:10.000 --> 00:29:14.000]  將我們的焦點放回你裡面
[00:29:15.000 --> 00:29:18.000]  我們刻意去操練這些練習
[00:29:18.000 --> 00:29:25.000]  並且讓我們願意去坦誠我們裡面也有那份軟弱
[00:29:25.000 --> 00:29:28.000]  坦誠我們也需要被人幫助
[00:29:28.000 --> 00:29:33.000]  讓我們去尋找你幫助的同時
[00:29:33.000 --> 00:29:38.000]  我們也去看我們身邊其實有很多的同行者和我們一起走
[00:29:38.000 --> 00:29:42.000]  求你幫助我們能夠見到你
[00:29:43.000 --> 00:29:46.000]  見到你在我們心裡面的足跡和因點
[00:29:46.000 --> 00:29:48.000]  讓我們能夠
[00:29:48.000 --> 00:29:54.000]  可能今天我們不容易去分辨到你的因點你的足跡
[00:29:54.000 --> 00:29:58.000]  但當我們越去操練數算這些因點的時候
[00:29:58.000 --> 00:30:01.000]  讓我們能夠越來越容易做得到
[00:30:01.000 --> 00:30:03.000]  求你就這樣幫助帶領我們
[00:30:03.000 --> 00:30:05.000]  多謝你看我們祈禱
[00:30:05.000 --> 00:30:06.000]  禱告交託奉主明求
[00:30:06.000 --> 00:30:07.000]  阿門
[00:30:07.000 --> 00:30:09.000]  (音樂停止)

