
[00:00:00.000 --> 00:00:02.000]  通常有些東西要setup的時間
[00:17:30.000 --> 00:17:33.000]  這條路很明顯不是一條闊路
[00:17:33.000 --> 00:17:35.000]  是一條窄路
[00:17:35.000 --> 00:17:38.000]  我甚至乎用到不可以用窄路
[00:17:38.000 --> 00:17:40.000]  窄路都覺得闊
[00:17:40.000 --> 00:17:42.000]  是一條縫隙
[00:17:42.000 --> 00:17:44.000]  一條縫隙
[00:17:44.000 --> 00:17:45.000]  一條gap位
[00:17:45.000 --> 00:17:46.000]  但這條線
[00:17:46.000 --> 00:17:48.000]  這條縫隙
[00:17:48.000 --> 00:17:52.000]  仍然是可以實踐信仰的空間
[00:17:52.000 --> 00:17:55.000]  如果香港人
[00:17:55.000 --> 00:17:57.000]  即是我們香港人
[00:17:57.000 --> 00:18:00.000]  對甜品最高的評價是什麼
[00:18:00.000 --> 00:18:02.000]  不太甜
[00:18:02.000 --> 00:18:04.000]  剛剛好
[00:18:04.000 --> 00:18:06.000]  我想告訴你
[00:18:06.000 --> 00:18:09.000]  普羅對信仰最高的評價是什麼
[00:18:09.000 --> 00:18:11.000]  可能是不離地
[00:18:11.000 --> 00:18:13.000]  不逃避
[00:18:13.000 --> 00:18:16.000]  剛剛好
[00:18:16.000 --> 00:18:20.000]  正如普羅身處在這個環境世界裏
[00:18:20.000 --> 00:18:24.000]  以阿尼西某的身份和地位
[00:18:24.000 --> 00:18:26.000]  哪裏有人會愛他
[00:18:26.000 --> 00:18:28.000]  尊重他
[00:18:28.000 --> 00:18:29.000]  但普羅呢
[00:18:29.000 --> 00:18:31.000]  他願意去學習
[00:18:31.000 --> 00:18:34.000]  怎樣去愛這位弟兄
[00:18:34.000 --> 00:18:37.000]  究竟普羅用了多少時間
[00:18:37.000 --> 00:18:39.000]  用了什麼方法
[00:18:39.000 --> 00:18:41.000]  可以突破這個關口
[00:18:41.000 --> 00:18:44.000]  他又怎樣去面對
[00:18:44.000 --> 00:18:47.000]  其他人的那種奇異眼光
[00:18:47.000 --> 00:18:49.000]  這我們已經很想知道
[00:18:49.000 --> 00:18:51.000]  不過普羅在信裏
[00:18:51.000 --> 00:18:53.000]  一句都沒有說
[00:18:53.000 --> 00:18:56.000]  雖然是這樣
[00:18:56.000 --> 00:18:58.000]  但我們看回剛才的內容
[00:18:58.000 --> 00:19:00.000]  我們肯定到一件事
[00:19:00.000 --> 00:19:03.000]  普羅在現實的生活裏
[00:19:03.000 --> 00:19:07.000]  他一直都有找一個可能的答案
[00:19:07.000 --> 00:19:09.000]  因為他最後用了
[00:19:09.000 --> 00:19:11.000]  他自己的生命故事
[00:19:11.000 --> 00:19:12.000]  去跟緋淚門說什麼
[00:19:12.000 --> 00:19:13.000]  他鼓勵緋淚門
[00:19:13.000 --> 00:19:16.000]  拜託你和我一樣
[00:19:16.000 --> 00:19:19.000]  我們一起去接納阿尼西某
[00:19:19.000 --> 00:19:21.000]  成為親愛的弟兄
[00:19:21.000 --> 00:19:24.000]  普羅是很努力去嘗試過
[00:19:24.000 --> 00:19:26.000]  而且成功
[00:19:26.000 --> 00:19:27.000]  但我們就要問普羅
[00:19:27.000 --> 00:19:29.000]  什麼原因不提供一些方法給我們
[00:19:29.000 --> 00:19:32.000]  我們最想知道的他不說
[00:19:32.000 --> 00:19:36.000]  因為普羅認為那些不重要
[00:19:36.000 --> 00:19:38.000]  真的不重要
[00:19:38.000 --> 00:19:41.000]  最重要的是你肯不肯去愛
[00:19:41.000 --> 00:19:44.000]  所以普羅覺得最重要就是愛
[00:19:44.000 --> 00:19:47.000]  如果因為出於上帝的愛的時候
[00:19:47.000 --> 00:19:49.000]  普羅他相信
[00:19:49.000 --> 00:19:52.000]  上帝一定會用他的方式
[00:19:52.000 --> 00:19:57.000]  去引導你們會走一條應該要走的路
[00:19:57.000 --> 00:20:01.000]  重點是你願不願意去走
[00:20:01.000 --> 00:20:05.000]  普羅在信裏
[00:20:05.000 --> 00:20:07.000]  就用他自己生命的見證
[00:20:07.000 --> 00:20:10.000]  他不單止跟緋淚門說
[00:20:10.000 --> 00:20:13.000]  他還跟我們說
[00:20:13.000 --> 00:20:15.000]  我們每一個告訴他
[00:20:15.000 --> 00:20:20.000]  比紮路還要紮的縫隙
[00:20:20.000 --> 00:20:25.000]  但他都願意去活出一個有愛的生命
[00:20:25.000 --> 00:20:27.000]  甚至乎因為這樣成為他的使命
[00:20:27.000 --> 00:20:31.000]  他一定要這樣做
[00:20:31.000 --> 00:20:34.000]  是的
[00:20:34.000 --> 00:20:36.000]  普羅都這樣說
[00:20:36.000 --> 00:20:40.000]  要實踐信仰是很難
[00:20:40.000 --> 00:20:44.000]  但普羅仍然選擇這樣做
[00:20:44.000 --> 00:20:49.000]  因為他見到阿彌西某是他的鄰舍
[00:20:49.000 --> 00:20:52.000]  他見到這個鄰舍的需要
[00:20:52.000 --> 00:20:56.000]  他就願意付上
[00:20:56.000 --> 00:20:57.000]  他覺得他幫到的
[00:20:57.000 --> 00:20:58.000]  他做到的
[00:20:58.000 --> 00:21:02.000]  他都願意去試
[00:21:02.000 --> 00:21:08.000]  面對信仰和社會的價值觀不同
[00:21:08.000 --> 00:21:11.000]  普羅沒有很偉大的方法
[00:21:11.000 --> 00:21:14.000]  說這種方法一定可行
[00:21:14.000 --> 00:21:17.000]  他只簡單說了一句
[00:21:17.000 --> 00:21:20.000]  你們見不見到這個人的需要
[00:21:20.000 --> 00:21:25.000]  尤其是在你眼前出現的那個人
[00:21:25.000 --> 00:21:27.000]  當然我告訴你
[00:21:27.000 --> 00:21:29.000]  如果你看到這個人的時候
[00:21:29.000 --> 00:21:33.000]  你會看到你的鄰舍
[00:21:33.000 --> 00:21:35.000]  差不多來到尾聲
[00:21:35.000 --> 00:21:39.000]  我想說我感謝天父
[00:21:39.000 --> 00:21:41.000]  突然間好像很感性地說
[00:21:41.000 --> 00:21:44.000]  因為我今天都問
[00:21:44.000 --> 00:21:46.000]  其實誰編我講這篇東西的呢
[00:21:46.000 --> 00:21:49.000]  不容易
[00:21:49.000 --> 00:21:52.000]  在我預備這篇信息的時間
[00:21:52.000 --> 00:21:55.000]  我覺得天父都給了我一個空間
[00:21:55.000 --> 00:21:57.000]  可以回顧我自己的事奉生賴
[00:21:57.000 --> 00:21:59.000]  我希望這些定期都會做
[00:21:59.000 --> 00:22:01.000]  不過在這個信息裏面
[00:22:01.000 --> 00:22:03.000]  echo了我很多的東西
[00:22:03.000 --> 00:22:05.000]  我想我在這幾年的事奉裏面
[00:22:05.000 --> 00:22:08.000]  每個人都經歷了很多事
[00:22:08.000 --> 00:22:10.000]  不過好像和大家一樣
[00:22:10.000 --> 00:22:13.000]  經歷了社會事件、疫情、移民潮
[00:22:13.000 --> 00:22:17.000]  可能我多了一點什麼生老病死
[00:22:17.000 --> 00:22:18.000]  如果你們還記得
[00:22:18.000 --> 00:22:20.000]  我在這裡說的時候
[00:22:20.000 --> 00:22:22.000]  我分享過我自己的mbti是什麼
[00:22:22.000 --> 00:22:23.000]  INTJ
[00:22:23.000 --> 00:22:25.000]  我做事很有計劃
[00:22:25.000 --> 00:22:27.000]  我不喜歡被其他東西打擾我
[00:22:27.000 --> 00:22:29.000]  但是我想說
[00:22:29.000 --> 00:22:33.000]  我的人生經常被人干擾
[00:22:33.000 --> 00:22:35.000]  打亂了我的計劃
[00:22:35.000 --> 00:22:38.000]  但是我想說
[00:22:38.000 --> 00:22:42.000]  這一個都好像是上帝要我學習
[00:22:42.000 --> 00:22:44.000]  面對現實的功課
[00:22:44.000 --> 00:22:49.000]  就說一件比較近期的事
[00:22:49.000 --> 00:22:51.000]  有一天
[00:22:51.000 --> 00:22:56.000]  我收到有個弟兄的家人中風的消息
[00:22:56.000 --> 00:22:59.000]  當下我心裏面急急的
[00:22:59.000 --> 00:23:01.000]  急急的去醫院好嗎
[00:23:01.000 --> 00:23:05.000]  問得的時候一定有一點掙扎
[00:23:05.000 --> 00:23:06.000]  掙扎是什麼
[00:23:06.000 --> 00:23:08.000]  其實我逢星期三晚
[00:23:08.000 --> 00:23:10.000]  我都約了人上山跑步
[00:23:10.000 --> 00:23:12.000]  如果我去醫院
[00:23:12.000 --> 00:23:13.000]  明顯上不去
[00:23:13.000 --> 00:23:14.000]  不能一起出去跑
[00:23:14.000 --> 00:23:16.000]  如果我跑山的話
[00:23:16.000 --> 00:23:18.000]  又去不了醫院
[00:23:18.000 --> 00:23:20.000]  總之最後我選擇了什麼
[00:23:20.000 --> 00:23:21.000]  去醫院
[00:23:21.000 --> 00:23:24.000]  其中一個很重要的原因
[00:23:24.000 --> 00:23:26.000]  我真的那一刻
[00:23:26.000 --> 00:23:29.000]  那一刻是直覺
[00:23:29.000 --> 00:23:34.000]  我覺得這個弟兄和他家人有這個需要
[00:23:34.000 --> 00:23:37.000]  甚至乎我都覺得我做到
[00:23:37.000 --> 00:23:39.000]  心想我跑少少晚步不用死
[00:23:39.000 --> 00:23:43.000]  最多回家之後自己讀正一點
[00:23:43.000 --> 00:23:45.000]  出去跑
[00:23:45.000 --> 00:23:48.000]  那一晚我去了醫院探訪
[00:23:48.000 --> 00:23:54.000]  我見到他家人在病床裏面
[00:23:54.000 --> 00:23:56.000]  我都是鼓勵他堅強
[00:23:56.000 --> 00:23:58.000]  不要放棄
[00:23:58.000 --> 00:24:02.000]  如果你有需要可以向神祈禱
[00:24:02.000 --> 00:24:04.000]  他不信主的
[00:24:04.000 --> 00:24:05.000]  但我都鼓勵他
[00:24:05.000 --> 00:24:08.000]  我們一起按手禱告
[00:24:08.000 --> 00:24:12.000]  第二天我收到弟兄的信息
[00:24:12.000 --> 00:24:14.000]  我心驚一驚
[00:24:14.000 --> 00:24:16.000]  不是這麼快有事吧
[00:24:16.000 --> 00:24:18.000]  不是的
[00:24:18.000 --> 00:24:22.000]  他跟我分享原來他家人
[00:24:22.000 --> 00:24:26.000]  原來昨晚有想死的想法
[00:24:26.000 --> 00:24:30.000]  因為他接受不了突然之間中風
[00:24:30.000 --> 00:24:31.000]  動不了
[00:24:31.000 --> 00:24:34.000]  他覺得死了好過
[00:24:34.000 --> 00:24:39.000]  但他說昨晚我的探訪
[00:24:39.000 --> 00:24:42.000]  他突然間感受到有人關心他
[00:24:42.000 --> 00:24:45.000]  愛他和支持他
[00:24:45.000 --> 00:24:48.000]  其實那一刻我都惡意
[00:24:48.000 --> 00:24:50.000]  我弟兄也惡意
[00:24:50.000 --> 00:24:53.000]  因為很少我身上找到這些東西
[00:24:53.000 --> 00:24:58.000]  但我想說他家人放棄死亡的念頭
[00:24:58.000 --> 00:25:00.000]  我真心沒有想過
[00:25:00.000 --> 00:25:03.000]  我這種去一去醫院探訪
[00:25:03.000 --> 00:25:06.000]  我覺得是一種微小的行動和關心
[00:25:06.000 --> 00:25:12.000]  你要決定原來可以影響到一個人生和死
[00:25:12.000 --> 00:25:15.000]  弟兄家人的回應
[00:25:15.000 --> 00:25:22.000]  其實都引導我怎樣繼續去愛這位弟兄和他的家人
[00:25:22.000 --> 00:25:28.000]  農曆新年,他還未出院
[00:25:28.000 --> 00:25:32.000]  我會想一個老人家
[00:25:32.000 --> 00:25:35.000]  要一個人孤零零在醫院過
[00:25:35.000 --> 00:25:40.000]  我決定抽時間去探望他
[00:25:40.000 --> 00:25:42.000]  順便向他拜年
[00:25:42.000 --> 00:25:47.000]  祝福他身體健康,早日出院
[00:25:47.000 --> 00:25:52.000]  同樣都是我弟兄的家人
[00:25:52.000 --> 00:25:54.000]  他在我多次探訪中
[00:25:54.000 --> 00:25:57.000]  不只是我,還邀請了弟姐妹一起探訪
[00:25:57.000 --> 00:25:59.000]  他看到原來上帝這份愛
[00:25:59.000 --> 00:26:02.000]  可以成為一種盼望
[00:26:02.000 --> 00:26:06.000]  他覺得我會乖乖聽醫生的話
[00:26:06.000 --> 00:26:12.000]  最後過完年,他終於出院,可以回家
[00:26:12.000 --> 00:26:16.000]  信仰就是這麼簡單
[00:26:16.000 --> 00:26:22.000]  在困難的裏面,我們會不會再走一步
[00:26:22.000 --> 00:26:27.000]  是時候為今天的經文做一些總結
[00:26:27.000 --> 00:26:31.000]  保羅在《費利門書》鼓勵著我們
[00:26:31.000 --> 00:26:34.000]  我們今天身處的世界裏面
[00:26:34.000 --> 00:26:36.000]  我們有很多限制,可能是社會的限制
[00:26:36.000 --> 00:26:38.000]  可能是法律的限制
[00:26:38.000 --> 00:26:41.000]  但告訴我們,這麼多限制裏面
[00:26:41.000 --> 00:26:46.000]  其實還有一個窄路可以讓信仰去走
[00:26:46.000 --> 00:26:51.000]  這條路上,你願不願意用上帝的愛去回應
[00:26:51.000 --> 00:26:53.000]  我們回想保羅
[00:26:53.000 --> 00:26:57.000]  保羅在一個奴隸制的時代
[00:26:57.000 --> 00:27:00.000]  和我們今天的困難相比
[00:27:00.000 --> 00:27:03.000]  我相信,或應該是
[00:27:03.000 --> 00:27:09.000]  他們的信仰空間可能再比我們的縫隙再幼一點
[00:27:09.000 --> 00:27:11.000]  再窄一點
[00:27:11.000 --> 00:27:18.000]  但保羅告訴我們,他用生命在教我們一件事
[00:27:18.000 --> 00:27:23.000]  信仰不是死,信仰是生
[00:27:23.000 --> 00:27:25.000]  死的信仰是什麼?
[00:27:25.000 --> 00:27:28.000]  你正在脫離現實
[00:27:28.000 --> 00:27:30.000]  你正在逃避現實
[00:27:30.000 --> 00:27:32.000]  這就是死的信仰
[00:27:32.000 --> 00:27:34.000]  新的信仰是什麼?
[00:27:34.000 --> 00:27:37.000]  面對現實
[00:27:37.000 --> 00:27:41.000]  就算這條路有多窄
[00:27:41.000 --> 00:27:48.000]  但你願不願意見到眼前或身邊的人的需要
[00:27:48.000 --> 00:27:50.000]  你去回應
[00:27:50.000 --> 00:27:55.000]  假如你,就是你們
[00:27:55.000 --> 00:27:58.000]  願意去回應的時候
[00:27:58.000 --> 00:28:00.000]  你們可能會發現
[00:28:00.000 --> 00:28:05.000]  其實信仰沒有改變那些限制
[00:28:05.000 --> 00:28:08.000]  那些限制依然存在
[00:28:08.000 --> 00:28:11.000]  但有件事是真的
[00:28:11.000 --> 00:28:16.000]  我們在紮路上的信仰行動
[00:28:16.000 --> 00:28:22.000]  就成為了社會裡的力量和盼望
[00:28:22.000 --> 00:28:27.000]  就是因為這個行動和盼望
[00:28:27.000 --> 00:28:30.000]  我們令到這個世界
[00:28:30.000 --> 00:28:33.000]  因為我們這種行動和盼望
[00:28:33.000 --> 00:28:36.000]  改變了身邊的人
[00:28:36.000 --> 00:28:41.000]  所以我求天父幫助我們
[00:28:41.000 --> 00:28:43.000]  一起在縫隙裡
[00:28:43.000 --> 00:28:45.000]  可能比一個紮路裡
[00:28:45.000 --> 00:28:48.000]  比你想像中窄的空間裡
[00:28:48.000 --> 00:28:51.000]  我們一起去活出天國的價值觀
[00:28:51.000 --> 00:28:54.000]  真的做到不逃避
[00:28:54.000 --> 00:28:56.000]  不離地
[00:28:56.000 --> 00:28:58.000]  剛剛好
[00:28:58.000 --> 00:29:00.000]  我們一起去禱告吧
[00:29:00.000 --> 00:29:05.000]  是,差的天父
[00:29:05.000 --> 00:29:08.000]  我求你幫助我們
[00:29:08.000 --> 00:29:15.000]  在我們信仰和社會的價值觀衝突裡
[00:29:15.000 --> 00:29:18.000]  不要讓我們因為感到困難
[00:29:18.000 --> 00:29:21.000]  而選擇逃避
[00:29:21.000 --> 00:29:26.000]  同時我們不要將信仰過分理想
[00:29:26.000 --> 00:29:29.000]  而將我們的信仰浪漫化
[00:29:29.000 --> 00:29:34.000]  我求你賜我們有足夠的勇氣
[00:29:34.000 --> 00:29:37.000]  去面對現實
[00:29:37.000 --> 00:29:40.000]  就算比紮路還要窄的路
[00:29:40.000 --> 00:29:43.000]  因為上帝自己愛
[00:29:43.000 --> 00:29:45.000]  繼續引領我們前行
[00:29:45.000 --> 00:29:48.000]  讓信仰這份光
[00:29:48.000 --> 00:29:50.000]  不單在我們生命裡
[00:29:50.000 --> 00:29:53.000]  更能光照到社會
[00:29:53.000 --> 00:29:57.000]  在世界上需要天父你的人身上
[00:29:57.000 --> 00:30:00.000]  我們一起見到天父的愛
[00:30:00.000 --> 00:30:02.000]  求你預留我們祈禱吧
[00:30:02.000 --> 00:30:05.000]  我們交上是奉主基督明子祈求
[00:30:05.000 --> 00:30:06.000]  阿們
[00:30:06.000 --> 00:30:08.000]  (音量注意)
[00:30:08.000 --> 00:30:10.000]  (音量注意)

