
[00:00:00.000 --> 00:00:04.400]  各位網上的頂子妹,各位朋友,大家好
[00:17:02.320 --> 00:17:03.320]  那你就息事寧人
[00:17:03.320 --> 00:17:04.320]  大家又好
[00:17:04.320 --> 00:17:05.320]  你改口供
[00:17:05.320 --> 00:17:06.320]  黃秋生又沒事
[00:17:06.320 --> 00:17:09.320]  你的簽證又可以繼續
[00:17:09.320 --> 00:17:12.320]  結果這個律師就說
[00:17:12.320 --> 00:17:14.320]  我不改口供
[00:17:14.320 --> 00:17:16.320]  我寧願在被檢翻的時候
[00:17:16.320 --> 00:17:22.320]  我都不會修改自己的口供
[00:17:22.320 --> 00:17:24.320]  在阿伯拉罕的時候
[00:17:24.320 --> 00:17:26.320]  其實他正在面對其中一個
[00:17:26.320 --> 00:17:28.320]  財政上的試探
[00:17:28.320 --> 00:17:31.320]  當時去到索多瑪王的時候
[00:17:31.320 --> 00:17:34.320]  曾經有些戰爭員的時候
[00:17:34.320 --> 00:17:35.320]  你可以拿一些東西
[00:17:35.320 --> 00:17:37.320]  我賜給你
[00:17:37.320 --> 00:17:39.320]  阿伯拉罕就說
[00:17:39.320 --> 00:17:41.320]  你一件東西都不用給我
[00:17:41.320 --> 00:17:42.320]  免得其他人以為
[00:17:42.320 --> 00:17:44.320]  我在你身上拿著數
[00:17:44.320 --> 00:17:46.320]  他面對這種財務誘惑的時候
[00:17:46.320 --> 00:17:49.320]  其實他肯定自己的身份認同
[00:17:49.320 --> 00:17:52.320]  不會因為一個財力的時候
[00:17:52.320 --> 00:17:55.320]  就會成為他的試探半導
[00:17:55.320 --> 00:17:56.320]  但很可惜
[00:17:56.320 --> 00:18:00.320]  去到後面拉結的時候
[00:18:00.320 --> 00:18:02.320]  亞國的妻子
[00:18:02.320 --> 00:18:05.320]  當時她身份上是無護的
[00:18:05.320 --> 00:18:07.320]  她跟著亞國逃走的時候
[00:18:07.320 --> 00:18:10.320]  她仍然要等待
[00:18:10.320 --> 00:18:12.320]  先偷回自己的神像
[00:18:12.320 --> 00:18:14.320]  家族中一些舊有的拜祭的時候
[00:18:14.320 --> 00:18:16.320]  她仍然要拿
[00:18:16.320 --> 00:18:20.320]  看到她仍然在眷戀一些昔日的偶像
[00:18:20.320 --> 00:18:24.320]  貪財也是一個拜偶像的行為
[00:18:24.320 --> 00:18:27.320]  在當時也很盛行
[00:18:27.320 --> 00:18:29.320]  在拜日清祥的時候
[00:18:29.320 --> 00:18:30.320]  曾經我見到一幕
[00:18:30.320 --> 00:18:32.320]  就是那個十一歲的兒子
[00:18:32.320 --> 00:18:34.320]  去到一個士多
[00:18:34.320 --> 00:18:35.320]  他偷了一個泳鏡
[00:18:35.320 --> 00:18:38.320]  一開始我也不知道他為什麼要偷泳鏡
[00:18:38.320 --> 00:18:39.320]  是不是去游泳呢
[00:18:39.320 --> 00:18:41.320]  泳鏡戴在街上
[00:18:41.320 --> 00:18:44.320]  他不是去跳下游泳池
[00:18:44.320 --> 00:18:48.320]  後來原來他有近視
[00:18:48.320 --> 00:18:50.320]  家裡沒有錢也沒有眼鏡
[00:18:50.320 --> 00:18:52.320]  他就偷了那個泳鏡
[00:18:52.320 --> 00:18:54.320]  我把他的道手戴上
[00:18:54.320 --> 00:18:57.320]  結果被當律師的爸爸發現
[00:18:57.320 --> 00:19:00.320]  爸爸說就算是窮
[00:19:00.320 --> 00:19:02.320]  也不可以偷竊
[00:19:02.320 --> 00:19:06.320]  我就要把泳鏡還給鄉里
[00:19:06.320 --> 00:19:10.320]  面對財務誘惑的時候
[00:19:10.320 --> 00:19:12.320]  也在試驗我們
[00:19:12.320 --> 00:19:15.320]  究竟我們有沒有切合界線
[00:19:15.320 --> 00:19:20.320]  當我們在人生沒有界線的時候
[00:19:20.320 --> 00:19:22.320]  就好像你開外掛一樣
[00:19:22.320 --> 00:19:24.320]  如果你曾經打遊戲機也知道
[00:19:24.320 --> 00:19:25.320]  無論你開過外掛也好
[00:19:25.320 --> 00:19:27.320]  或者你見到家人在外掛的時候
[00:19:27.320 --> 00:19:28.320]  穿牆的
[00:19:28.320 --> 00:19:29.320]  沒有位置躲
[00:19:29.320 --> 00:19:32.320]  你打任何的槍擊遊戲
[00:19:32.320 --> 00:19:34.320]  躲在哪裡都會死
[00:19:34.320 --> 00:19:36.320]  明明已經是隱藏的角落
[00:19:36.320 --> 00:19:38.320]  穿透的子彈
[00:19:38.320 --> 00:19:40.320]  完全無法見到的都會打
[00:19:40.320 --> 00:19:41.320]  一開始你會覺得很有趣
[00:19:41.320 --> 00:19:42.320]  如果你開外掛那個
[00:19:42.320 --> 00:19:44.320]  因為你每次都會被人頭銬
[00:19:44.320 --> 00:19:46.320]  但你打一打就沒有人了
[00:19:46.320 --> 00:19:48.320]  完全沒有技巧可言
[00:19:48.320 --> 00:19:49.320]  你完全是無敵一樣
[00:19:49.320 --> 00:19:51.320]  一開始很爽
[00:19:51.320 --> 00:19:54.320]  但慢慢的時候就完全沒有興趣
[00:19:57.320 --> 00:19:58.320]  最後一樣
[00:19:58.320 --> 00:20:02.320]  不單止我們慎選聽到哪個聲音
[00:20:02.320 --> 00:20:04.320]  還有我們設立一些界線的時候
[00:20:04.320 --> 00:20:06.320]  保護更好的自己
[00:20:06.320 --> 00:20:11.320]  第三就是我們有沒有持續地保持著
[00:20:11.320 --> 00:20:14.320]  當時經文顯示是有惑時刻
[00:20:14.320 --> 00:20:17.320]  其實他仍然有機會去回頭
[00:20:17.320 --> 00:20:20.320]  就算他跟蛇對話完的時候
[00:20:20.320 --> 00:20:23.320]  不單止夏娃有對話
[00:20:23.320 --> 00:20:25.320]  其實阿當在哪裡呢
[00:20:25.320 --> 00:20:26.320]  阿當不是完全不知情的
[00:20:26.320 --> 00:20:28.320]  難道阿當在很遠聽不到嗎
[00:20:28.320 --> 00:20:29.320]  當然不是
[00:20:29.320 --> 00:20:30.320]  阿當在旁邊
[00:20:30.320 --> 00:20:34.320]  但阿當又沒有阻止他的妻子跟蛇對話
[00:20:34.320 --> 00:20:38.320]  事後結果雙方互相推卸責任
[00:20:38.320 --> 00:20:39.320]  是他跟蛇說
[00:20:39.320 --> 00:20:41.320]  之後又說又遞一個蘋果給我
[00:20:41.320 --> 00:20:42.320]  又遞一個果子給我
[00:20:42.320 --> 00:20:44.320]  結果大家都吃
[00:20:44.320 --> 00:20:46.320]  在這裡讓我們看到
[00:20:46.320 --> 00:20:48.320]  當我們不保持界線的時候
[00:20:48.320 --> 00:20:50.320]  其實即時就帶來羞愧感
[00:20:50.320 --> 00:20:52.320]  但神是有恩典的
[00:20:52.320 --> 00:20:54.320]  神即場問你在哪裡
[00:20:54.320 --> 00:20:56.320]  不是表示神不知道
[00:20:56.320 --> 00:20:58.320]  而是神想表達
[00:20:58.320 --> 00:21:00.320]  為什麼你們本來跟我有親密感的距離
[00:21:00.320 --> 00:21:01.320]  我創造你們
[00:21:01.320 --> 00:21:03.320]  但現在竟然你會遠離我呢
[00:21:03.320 --> 00:21:06.320]  結果神主動的積聚了群靈
[00:21:06.320 --> 00:21:08.320]  羞愧地遮蓋了他們
[00:21:08.320 --> 00:21:12.320]  當時約瑟面對第三種試探
[00:21:12.320 --> 00:21:13.320]  第一種是權力
[00:21:13.320 --> 00:21:14.320]  第二種是錢
[00:21:14.320 --> 00:21:16.320]  第三種是性的試探
[00:21:16.320 --> 00:21:19.320]  對於身體的親密感的界線有沒有呢
[00:21:19.320 --> 00:21:22.320]  當時約瑟跟一個主母
[00:21:22.320 --> 00:21:24.320]  一個他服侍的主人
[00:21:24.320 --> 00:21:26.320]  一個妻子的時候
[00:21:26.320 --> 00:21:29.320]  約瑟當時做任何事情都順利
[00:21:29.320 --> 00:21:31.320]  當時主母就引誘他
[00:21:31.320 --> 00:21:33.320]  結果約瑟就跟他說
[00:21:33.320 --> 00:21:36.320]  其實這裡所有東西都已經給了我
[00:21:36.320 --> 00:21:40.320]  唯獨你是主人屬於他的
[00:21:40.320 --> 00:21:42.320]  我萬不得做這件事
[00:21:42.320 --> 00:21:44.320]  免得得罪耶和華上帝
[00:21:44.320 --> 00:21:47.320]  當時如果他貪圖近錢
[00:21:47.320 --> 00:21:49.320]  其實沒有人知道
[00:21:49.320 --> 00:21:50.320]  他的老闆又不在
[00:21:50.320 --> 00:21:52.320]  家中的人也看不到
[00:21:52.320 --> 00:21:54.320]  只有他兩個人之間
[00:21:54.320 --> 00:21:56.320]  關上房門也沒有人知道
[00:21:56.320 --> 00:21:58.320]  甚至可能更加飛黃騰達
[00:21:58.320 --> 00:22:00.320]  藉著身體而獲得某些事情
[00:22:00.320 --> 00:22:01.320]  這種關係
[00:22:01.320 --> 00:22:04.320]  但他知道自己聽清楚
[00:22:04.320 --> 00:22:06.320]  真正健康的界線
[00:22:06.320 --> 00:22:07.320]  性命在哪裡
[00:22:07.320 --> 00:22:10.320]  還有他知道有時候保留一些東西
[00:22:10.320 --> 00:22:12.320]  是對身邊人更加好的
[00:22:12.320 --> 00:22:15.320]  當時他就承受了這個結果
[00:22:15.320 --> 00:22:16.320]  他就被人誣衊
[00:22:16.320 --> 00:22:18.320]  結果他被囚
[00:22:18.320 --> 00:22:20.320]  但被囚的時候
[00:22:20.320 --> 00:22:21.320]  他開始覺得
[00:22:21.320 --> 00:22:22.320]  為什麼會這樣
[00:22:22.320 --> 00:22:24.320]  身邊的人可能也覺得他不值
[00:22:24.320 --> 00:22:27.320]  但到他過了很多年
[00:22:27.320 --> 00:22:29.320]  跟一些兄弟相遇的時候
[00:22:29.320 --> 00:22:31.320]  你們不要怪責自己
[00:22:31.320 --> 00:22:34.320]  當時很多事情都是出於上帝
[00:22:34.320 --> 00:22:36.320]  上帝能夠化罪為祝福
[00:22:36.320 --> 00:22:40.320]  結果他在埃及的時候
[00:22:40.320 --> 00:22:41.320]  成為宰相
[00:22:41.320 --> 00:22:44.320]  透過這件事大被紀行的祝福
[00:22:44.320 --> 00:22:46.320]  但很可惜
[00:22:46.320 --> 00:22:50.320]  不是每個人都能夠持續不斷守住界線
[00:22:50.320 --> 00:22:52.320]  到了升了界線的時候
[00:22:52.320 --> 00:22:53.320]  在事件中
[00:22:53.320 --> 00:22:56.320]  結果他侵犯了姐妹的時候
[00:22:56.320 --> 00:22:59.320]  帶來的當然是被追殺
[00:22:59.320 --> 00:23:01.320]  傳承的都是報復
[00:23:01.320 --> 00:23:04.320]  結果是一個大廝殺、大混亂
[00:23:04.320 --> 00:23:06.320]  在日本長期的時候
[00:23:06.320 --> 00:23:07.320]  這個地方
[00:23:07.320 --> 00:23:10.320]  我是第一次用教會歷史的角度
[00:23:10.320 --> 00:23:12.320]  因為平時我們都會覺得
[00:23:12.320 --> 00:23:14.320]  日本是很少有教徒
[00:23:14.320 --> 00:23:17.320]  為什麼會有教會歷史這麼多呢?
[00:23:17.320 --> 00:23:18.320]  誰知道我們到了長期
[00:23:18.320 --> 00:23:19.320]  看到就是
[00:23:19.320 --> 00:23:21.320]  曾經有禁教事件的時候
[00:23:21.320 --> 00:23:24.320]  基本上沒有了牧師、傳道人、神父
[00:23:24.320 --> 00:23:26.320]  沒有了宗教領袖
[00:23:26.320 --> 00:23:29.320]  教會什麼都沒有了
[00:23:29.320 --> 00:23:32.320]  應該是照理說就消滅了一代
[00:23:32.320 --> 00:23:34.320]  這一代沒有傳下去的時候
[00:23:34.320 --> 00:23:36.320]  不會再有信仰傳承
[00:23:36.320 --> 00:23:38.320]  結果在禁教250年之後
[00:23:38.320 --> 00:23:40.320]  有一個法國神父
[00:23:40.320 --> 00:23:43.320]  當時恢復了一個公開的宗教自由
[00:23:43.320 --> 00:23:46.320]  開了一些教堂
[00:23:46.320 --> 00:23:47.320]  一個信徒走過來說
[00:23:47.320 --> 00:23:50.320]  我的心和你的心一樣
[00:23:50.320 --> 00:23:53.320]  那個法國神父就很驚訝
[00:23:53.320 --> 00:23:57.320]  250年沒有教會了
[00:23:57.320 --> 00:23:59.320]  沒有傳論、沒有詔章
[00:23:59.320 --> 00:24:00.320]  什麼都沒有了
[00:24:00.320 --> 00:24:01.320]  沒有敬拜
[00:24:01.320 --> 00:24:02.320]  會被抓、會被捕
[00:24:02.320 --> 00:24:03.320]  會流放
[00:24:03.320 --> 00:24:04.320]  要麼就是即時信道
[00:24:04.320 --> 00:24:05.320]  要麼就是流放
[00:24:05.320 --> 00:24:08.320]  怎麼可能還有信徒呢?
[00:24:08.320 --> 00:24:10.320]  後來歷史文件記載
[00:24:10.320 --> 00:24:13.320]  他們仍然保持戒線
[00:24:13.320 --> 00:24:15.320]  即使外面很亂的時候
[00:24:15.320 --> 00:24:18.320]  家族之中代代相傳
[00:24:18.320 --> 00:24:21.320]  用祈禱去背誦聖經
[00:24:21.320 --> 00:24:24.320]  有自己的一些禮儀在家裡
[00:24:24.320 --> 00:24:25.320]  秘密地做
[00:24:25.320 --> 00:24:27.320]  叫做Hidden or Underground Christian
[00:24:27.320 --> 00:24:30.320]  讓我看到保持戒線
[00:24:30.320 --> 00:24:31.320]  不是一剎那的事
[00:24:31.320 --> 00:24:33.320]  可能你昨天守到
[00:24:33.320 --> 00:24:38.320]  但其實我們每天都需要刺繡
[00:24:38.320 --> 00:24:42.320]  所以最後不單止你守一場
[00:24:42.320 --> 00:24:44.320]  而且你守很多場
[00:24:44.320 --> 00:24:47.320]  在單車一個著名事件
[00:24:47.320 --> 00:24:48.320]  一個岩士堂很出名
[00:24:48.320 --> 00:24:50.320]  環法單車賽幾屆
[00:24:50.320 --> 00:24:52.320]  好像七屆的冠軍
[00:24:52.320 --> 00:24:54.320]  但後來發現
[00:24:54.320 --> 00:24:56.320]  他在贏這幾屆的
[00:24:56.320 --> 00:24:57.320]  環法單車賽冠軍
[00:24:57.320 --> 00:24:59.320]  其實有吃禁藥
[00:24:59.320 --> 00:25:02.320]  還要是一個大規模的組織
[00:25:02.320 --> 00:25:04.320]  去服食禁藥
[00:25:04.320 --> 00:25:06.320]  結果當然被發現
[00:25:06.320 --> 00:25:08.320]  去抵奪他服食禁藥
[00:25:08.320 --> 00:25:10.320]  之後所有的名譽
[00:25:10.320 --> 00:25:12.320]  全部獎牌都拿了
[00:25:12.320 --> 00:25:13.320]  在近期一些爭議事件
[00:25:13.320 --> 00:25:17.320]  運動界也有一個新聞採訪
[00:25:17.320 --> 00:25:20.320]  用詐病來換取別人的名額
[00:25:20.320 --> 00:25:22.320]  結果那個人還說
[00:25:22.320 --> 00:25:24.320]  詐病是很平凡的
[00:25:24.320 --> 00:25:26.320]  結果引來嘩然
[00:25:26.320 --> 00:25:30.320]  詐病是一個值得推崇的運動員精神
[00:25:30.320 --> 00:25:33.320]  這種策略本身就是不道德
[00:25:33.320 --> 00:25:37.320]  是一個不道德的手段
[00:25:37.320 --> 00:25:39.320]  所以今天和大家分享的時候
[00:25:39.320 --> 00:25:41.320]  如果你想過一個
[00:25:41.320 --> 00:25:44.320]  真正精彩真正爽的人生的時候
[00:25:44.320 --> 00:25:47.320]  你首先要去慎選界線
[00:25:47.320 --> 00:25:50.320]  其實我們每個人都有不同的聲音
[00:25:50.320 --> 00:25:53.320]  第二就是你要設立一些界線
[00:25:53.320 --> 00:25:54.320]  保護你自己
[00:25:54.320 --> 00:25:57.320]  和保護你重視的關係
[00:25:57.320 --> 00:26:00.320]  第三就是不是一次
[00:26:00.320 --> 00:26:03.320]  而是要多次
[00:26:03.320 --> 00:26:07.320]  在籃球場上很多人都會說
[00:26:07.320 --> 00:26:09.320]  你沒有界線就打得更爽
[00:26:09.320 --> 00:26:12.320]  你試試沒有界線的時候
[00:26:12.320 --> 00:26:13.320]  沒有範圍的
[00:26:13.320 --> 00:26:15.320]  應該大家打個街場
[00:26:15.320 --> 00:26:16.320]  沒有範圍會出現什麼呢
[00:26:16.320 --> 00:26:17.320]  爆光了
[00:26:17.320 --> 00:26:19.320]  馬上被人打得你七彩
[00:26:19.320 --> 00:26:20.320]  任何的運動
[00:26:20.320 --> 00:26:24.320]  那個界線本身是為了保護運動員
[00:26:24.320 --> 00:26:26.320]  保護球員
[00:26:26.320 --> 00:26:29.320]  和讓球賽進行得更加順利
[00:26:29.320 --> 00:26:32.320]  界線本身的本質是好的
[00:26:32.320 --> 00:26:34.320]  不是我們被疑惑
[00:26:34.320 --> 00:26:36.320]  界線設立是為了限制
[00:26:36.320 --> 00:26:39.320]  如果今天你是慎選界線
[00:26:39.320 --> 00:26:43.320]  一個設立界線和持守界線的時候
[00:26:43.320 --> 00:26:45.320]  我深信上帝會賜福你每一個人
[00:26:45.320 --> 00:26:48.320]  能夠經歷去賜給你爽快的人生
[00:26:48.320 --> 00:26:50.320]  讓你一動都好
[00:26:50.320 --> 00:26:51.320]  天佑多謝你
[00:26:51.320 --> 00:26:53.320]  因為你在星期日的時候
[00:26:53.320 --> 00:26:57.320]  你給我們有分別善樂的智慧
[00:26:57.320 --> 00:27:00.320]  主我們濫用了你給我們的自由的時候
[00:27:00.320 --> 00:27:01.320]  我們承受了惡果
[00:27:01.320 --> 00:27:03.320]  但同樣的你帶來拯救
[00:27:03.320 --> 00:27:06.320]  以致讓我們能夠重新歸歸來
[00:27:06.320 --> 00:27:07.320]  讓我們以你自己的話語
[00:27:07.320 --> 00:27:10.320]  能夠判斷是非黑白
[00:27:10.320 --> 00:27:13.320]  主求你今天仍然向我們每一位說話
[00:27:13.320 --> 00:27:14.320]  以致我們在近期
[00:27:14.320 --> 00:27:16.320]  我們遇到一些迷惘
[00:27:16.320 --> 00:27:17.320]  遇到一些掙扎
[00:27:17.320 --> 00:27:20.320]  遇到一些需要設立界線的時候
[00:27:20.320 --> 00:27:22.320]  主求你給我們勇氣
[00:27:22.320 --> 00:27:24.320]  能夠聽到聖靈你的聲音
[00:27:24.320 --> 00:27:28.320]  以致我們能夠活出真正精彩爽快的人生
[00:27:28.320 --> 00:27:29.320]  不單止自己得福
[00:27:29.320 --> 00:27:31.320]  也得到自己生命的得福
[00:27:31.320 --> 00:27:32.320]  多謝你聽我們禱告
[00:27:32.320 --> 00:27:33.320]  奉主的宿命祈求
[00:27:33.320 --> 00:27:34.320]  阿門
[00:27:34.320 --> 00:27:40.320]  (掌聲鼓勵)

