
[00:00:00.000 --> 00:00:07.120]  很開心能夠在一個三號風球的日子
[00:19:11.520 --> 00:19:16.800]  究竟在想為何神會這樣
[00:19:16.800 --> 00:19:22.080]  明明有些規條說不能吃
[00:19:22.080 --> 00:19:25.320]  為何神都要我吃
[00:19:25.320 --> 00:19:30.600]  在整個異象裏面
[00:19:30.600 --> 00:19:34.480]  一方面我們看到他很馴服神
[00:19:34.480 --> 00:19:41.560]  意思是主是主宰我們整個人的生命
[00:19:41.560 --> 00:19:46.040]  但同時他又立即說
[00:19:46.040 --> 00:19:49.440]  不,跟主說不可以
[00:19:49.440 --> 00:19:54.840]  其實我們很多時候都有很多自身經驗
[00:19:54.840 --> 00:19:56.240]  去回應神
[00:19:56.240 --> 00:19:57.880]  正如我剛才所說
[00:19:57.880 --> 00:20:00.160]  可能你很有恩賜
[00:20:00.160 --> 00:20:04.680]  當下你很有敬拜恩賜
[00:20:04.680 --> 00:20:09.360]  但當有人邀請你去服侍的時候
[00:20:09.360 --> 00:20:12.160]  可能你都立即說不可以
[00:20:12.160 --> 00:20:13.920]  你用自己自身的經驗
[00:20:13.920 --> 00:20:16.840]  可能覺得自己唱得不夠好
[00:20:16.840 --> 00:20:20.440]  又或者覺得自己未能
[00:20:20.440 --> 00:20:23.360]  就拒絕了這個侍奉王
[00:20:23.360 --> 00:20:27.560]  原來很多時候我們會用自己
[00:20:27.560 --> 00:20:35.440]  一些經驗、自己的限制去回應神
[00:20:35.440 --> 00:20:44.280]  雖然彼得在異象裏面沒有立即採取行動
[00:20:44.280 --> 00:20:50.960]  但其實他裏面一直在消化神跟他說的話
[00:20:54.280 --> 00:20:58.040]  當我一直去預備的時候
[00:20:58.040 --> 00:21:02.800]  我真的看到神很愛我們每一個人
[00:21:02.800 --> 00:21:09.800]  原來當彼得一直在消化
[00:21:09.800 --> 00:21:14.800]  究竟神為何會用食物的一個異象
[00:21:14.800 --> 00:21:20.560]  來幫助他去明白神的心意
[00:21:20.560 --> 00:21:24.960]  正正就是當時很多文化的背景
[00:21:24.960 --> 00:21:27.760]  很多不同的種族
[00:21:27.760 --> 00:21:34.080]  裏面可能會劃分究竟是否外邦人
[00:21:34.080 --> 00:21:36.000]  分別了出來
[00:21:36.000 --> 00:21:38.120]  哪些是聖潔哪些是不聖潔
[00:21:38.120 --> 00:21:40.760]  但原來神告訴我們
[00:21:40.760 --> 00:21:42.920]  祂不願一人沉淪
[00:21:42.920 --> 00:21:45.800]  而是願意我們人人都悔改
[00:21:45.800 --> 00:21:48.960]  悔改來跟從神
[00:21:48.960 --> 00:21:53.200]  每一個都是神救贖
[00:21:53.200 --> 00:21:57.600]  並且很想每一個人都能夠去認識這個真理
[00:21:57.600 --> 00:22:04.840]  神的愛和公義是超越了文化和傳統
[00:22:04.840 --> 00:22:08.720]  福音是為所有人
[00:22:08.720 --> 00:22:12.880]  不論是甚麼種族、甚麼背景
[00:22:12.880 --> 00:22:17.920]  因為我們知道神是創造世界
[00:22:17.920 --> 00:22:21.000]  每一樣東西都是神創造
[00:22:21.000 --> 00:22:22.600]  所以我們每一個人
[00:22:22.600 --> 00:22:25.400]  神都很看重我們
[00:22:25.400 --> 00:22:27.280]  很尊重我們每一個人
[00:22:27.280 --> 00:22:29.280]  因為祂很愛我們
[00:22:29.280 --> 00:22:40.120]  當我們說要如何跟神同工
[00:22:40.120 --> 00:22:44.480]  神去突破了我們很多盲點的時候
[00:22:44.480 --> 00:22:48.200]  我們自身的經驗和盲點的時候
[00:22:48.200 --> 00:22:55.360]  我們如何能夠跟神同工、一起行動呢?
[00:22:55.360 --> 00:22:58.160]  可能這個行動對我們來說
[00:22:58.160 --> 00:23:03.400]  需要很大的勇氣去踏出這一步
[00:23:03.400 --> 00:23:08.240]  但原來當我們願意跟神同工的時候
[00:23:08.240 --> 00:23:11.760]  果效又很不同
[00:23:11.760 --> 00:23:15.680]  我分享一下我初信的時候
[00:23:15.680 --> 00:23:20.280]  我覺得自己也很像哥利劉
[00:23:20.280 --> 00:23:21.280]  為甚麼呢?
[00:23:21.280 --> 00:23:26.200]  因為我知道有一位神
[00:23:26.200 --> 00:23:29.320]  但我還未回教會
[00:23:29.320 --> 00:23:33.880]  我又像哥利劉般祈禱
[00:23:33.880 --> 00:23:40.120]  我問神可否為我和我的小朋友
[00:23:40.120 --> 00:23:44.680]  預備一間合適我們的教會
[00:23:44.680 --> 00:23:46.280]  我就是這樣去祈禱
[00:23:46.280 --> 00:23:56.560]  有一天我如常地帶我的兒子去幼稚園
[00:23:56.560 --> 00:23:58.920]  回幼稚園的時候
[00:23:58.920 --> 00:24:00.600]  我又八卦
[00:24:00.600 --> 00:24:03.720]  聽到那對家長在對話
[00:24:03.720 --> 00:24:06.760]  那對家長就問
[00:24:06.760 --> 00:24:11.240]  「你下星期會帶我回教會嗎?」
[00:24:11.240 --> 00:24:15.760]  我心想「回教會?我也想回」
[00:24:15.760 --> 00:24:19.040]  然後我回答
[00:24:19.040 --> 00:24:23.160]  「你是不是帶他回教會?」
[00:24:23.160 --> 00:24:25.160]  「我也想回,你可否帶我回?」
[00:24:25.160 --> 00:24:27.640]  「我下星期要上班,我回不了」
[00:24:27.640 --> 00:24:28.800]  「再下星期吧」
[00:24:28.800 --> 00:24:31.000]  我說「好啊,不如再下星期」
[00:24:31.000 --> 00:24:33.400]  於是我回到三聖浸信會到現在
[00:24:33.400 --> 00:24:38.600]  我兒子仍然在這裡
[00:24:38.600 --> 00:24:39.680]  但我想說
[00:24:39.680 --> 00:24:44.440]  原來神就是這樣使用我們每一個
[00:24:44.440 --> 00:24:46.920]  當我們願意去傳福音的時候
[00:24:46.920 --> 00:24:50.440]  原來很多哥利劉在旁邊
[00:24:50.440 --> 00:24:55.800]  我們有沒有去開我們的眼去發現呢?
[00:24:55.800 --> 00:24:58.720]  我們有沒有願意去和神同工呢?
[00:24:58.720 --> 00:25:03.440]  我們會否有時限制了自己
[00:25:03.440 --> 00:25:06.920]  而我們忘記了神的意象
[00:25:06.920 --> 00:25:08.480]  已經告訴我們
[00:25:08.480 --> 00:25:11.920]  神的意象是什麼?
[00:25:11.920 --> 00:25:15.360]  神的意象是「願人人都得救」
[00:25:15.360 --> 00:25:16.720]  我們要怎樣?
[00:25:16.720 --> 00:25:18.440]  「傳福音到底極」
[00:25:18.440 --> 00:25:20.240]  這是我們的大使命
[00:25:20.240 --> 00:25:25.280]  我們每一個都要去和神
[00:25:25.280 --> 00:25:27.040]  讓我們人去參與
[00:25:27.040 --> 00:25:29.320]  這是我們的福氣
[00:25:29.320 --> 00:25:31.600]  當我們相信耶穌
[00:25:31.600 --> 00:25:32.800]  「沒事,沒幹」
[00:25:32.800 --> 00:25:37.080]  「我在這裡真好了」
[00:25:37.080 --> 00:25:41.240]  但原來神給予我們這個意象的時候
[00:25:41.240 --> 00:25:44.400]  我們是否只是不不不
[00:25:44.400 --> 00:25:48.080]  而我們沒有讓自己繼續去尋索
[00:25:48.080 --> 00:25:50.360]  繼續去看
[00:25:50.360 --> 00:25:58.520]  為什麼神要這樣給予我們不同的意象
[00:25:58.520 --> 00:26:05.440]  讓我們能夠帶動更多的人去認識祂
[00:26:05.440 --> 00:26:08.880]  是的,不要疑惑
[00:26:08.880 --> 00:26:15.600]  當我再去想一個在我家庭裡的意象
[00:26:15.600 --> 00:26:18.600]  就是我的兒子
[00:26:18.600 --> 00:26:21.520]  就是這麼小的時候
[00:26:21.520 --> 00:26:22.440]  現在說起來
[00:26:22.440 --> 00:26:27.200]  可能他十多歲才告訴我這個意象
[00:26:27.200 --> 00:26:29.160]  之前他沒有告訴我
[00:26:29.160 --> 00:26:33.600]  因為我是從他的驅魔口中發現
[00:26:33.600 --> 00:26:37.680]  「啊?你這麼小就已經有這個意象?」
[00:26:37.680 --> 00:26:39.640]  改變了他的生命
[00:26:39.640 --> 00:26:45.640]  他小時候有很多學習障礙
[00:26:45.640 --> 00:26:50.960]  讀書的分數都是紅色的
[00:26:50.960 --> 00:26:53.120]  打開了成績
[00:26:53.120 --> 00:26:58.080]  但有一天他突然在房間裡去溫習
[00:26:58.080 --> 00:27:00.160]  從來沒有試過
[00:27:00.160 --> 00:27:03.960]  但當我和我先生去看的時候
[00:27:03.960 --> 00:27:09.960]  我問他為什麼會去溫習
[00:27:09.960 --> 00:27:12.800]  他說「是的,我明天要默書」
[00:27:12.800 --> 00:27:16.560]  但當時我不知道他發生什麼事
[00:27:16.560 --> 00:27:21.960]  但當我聽到驅魔在他浸泥之後
[00:27:21.960 --> 00:27:23.240]  他告訴我
[00:27:23.240 --> 00:27:30.640]  原來他說他那時候突然聽到有聲音跟他說
[00:27:30.640 --> 00:27:33.120]  「你要乖」
[00:27:33.120 --> 00:27:37.320]  於是他一直很聽神的話
[00:27:37.320 --> 00:27:43.840]  直至如今他成為了Avana的導師
[00:27:43.840 --> 00:27:48.240]  原來神的意象
[00:27:48.240 --> 00:27:54.920]  不只是給一些很認識他的人
[00:27:54.920 --> 00:27:58.560]  又或者不是很認識他的人
[00:27:58.560 --> 00:28:01.560]  但你看到神是每一個
[00:28:01.560 --> 00:28:02.920]  無論什麼年紀
[00:28:02.920 --> 00:28:06.160]  原來神都會親自向我們說話
[00:28:06.160 --> 00:28:12.120]  但只不過是我們願不願意去聽神的話
[00:28:12.120 --> 00:28:14.760]  在《結語》裡有一段經文
[00:28:14.760 --> 00:28:16.680]  「耶穌對他們說
[00:28:16.680 --> 00:28:21.840]  父,憑著自己的權柄所定的時候或時期
[00:28:21.840 --> 00:28:23.720]  不是你們可以知道
[00:28:23.720 --> 00:28:25.560]  但聖靈降臨你們身上
[00:28:25.560 --> 00:28:27.440]  你們就必得著能力
[00:28:27.440 --> 00:28:30.200]  並要在耶路撒冷猶太傳地
[00:28:30.200 --> 00:28:35.720]  撒瑪利亞直到地極作我的見證人」
[00:28:35.720 --> 00:28:39.640]  願意我們每一個都能成為神的見證
[00:28:39.640 --> 00:28:43.280]  讓我們每一個都捉緊神給我們的意象
[00:28:43.280 --> 00:28:44.840]  有時候可能這個意象
[00:28:44.840 --> 00:28:46.840]  「VSN」可能沒有了
[00:28:46.840 --> 00:28:48.680]  但我們去禱告
[00:28:48.680 --> 00:28:50.400]  我們更多的禱告的時候
[00:28:50.400 --> 00:28:52.600]  我們跟神的關係好的時候
[00:28:52.600 --> 00:28:56.080]  我們更加明白神的心意更多
[00:28:56.080 --> 00:28:58.600]  讓我們一同祈禱
[00:28:58.600 --> 00:29:00.480]  「親愛的恩主,我們感謝祢
[00:29:00.480 --> 00:29:04.080]  感謝祢,祢就是那個愛的源頭
[00:29:04.080 --> 00:29:06.400]  神啊,求祢幫助我們
[00:29:06.400 --> 00:29:08.680]  當我們今天去說
[00:29:08.680 --> 00:29:10.320]  我們相信祢的時候
[00:29:10.320 --> 00:29:12.240]  神啊,求祢給我們一個
[00:29:12.240 --> 00:29:17.560]  很能夠知道神就是做生事的神
[00:29:17.560 --> 00:29:19.160]  神啊,求祢幫助我們
[00:29:19.160 --> 00:29:22.160]  能夠去突破我們很多的盲點
[00:29:22.160 --> 00:29:25.280]  以致我們能夠更深去跟從神
[00:29:25.280 --> 00:29:29.880]  讓神在裡面給我們的感動
[00:29:29.880 --> 00:29:31.640]  我們付諸行動
[00:29:31.640 --> 00:29:33.840]  以致我們能夠去見證上帝
[00:29:33.840 --> 00:29:36.200]  祢在我們生命裡面的榮耀
[00:29:36.200 --> 00:29:38.400]  主啊,求祢就這樣帶領我們
[00:29:38.400 --> 00:29:39.520]  與我們同在
[00:29:39.520 --> 00:29:41.920]  感謝祢預立我們在祢面前的禱告
[00:29:41.920 --> 00:29:44.400]  禱告是一封主耶穌基督的聖名球
[00:29:44.400 --> 00:29:45.400]  阿們
[00:29:45.400 --> 00:29:47.400]  (下集再見)
[00:29:47.400 --> 00:29:49.400]  (字幕製作:貝爾)

