
[00:00:00.000 --> 00:00:03.480]  各位兄弟姐妹,新年快樂
[00:17:47.080 --> 00:17:48.080]  但在上帝手裏面
[00:17:48.080 --> 00:17:51.080]  這些經歷卻能夠成為祝福
[00:17:51.080 --> 00:17:55.080]  要去幫助你身邊的人
[00:17:55.080 --> 00:17:57.080]  有一本書叫做《我錯了》
[00:17:57.080 --> 00:18:00.080]  是講述一個在七八十年代
[00:18:00.080 --> 00:18:03.080]  在美國裏面一個很出名的牧師
[00:18:03.080 --> 00:18:06.080]  叫做金貝克Jim Baker
[00:18:06.080 --> 00:18:08.080]  在七八十年代
[00:18:08.080 --> 00:18:11.080]  他在當中的風頭一時無量
[00:18:11.080 --> 00:18:14.080]  當時很流行電視的廣播
[00:18:14.080 --> 00:18:16.080]  所以在他的駭客裏面
[00:18:16.080 --> 00:18:19.080]  他有四十條的電視的廣播
[00:18:19.080 --> 00:18:21.080]  在當中的基督教的電視廣播
[00:18:21.080 --> 00:18:24.080]  二十四小時不斷不斷又不斷的運作
[00:18:24.080 --> 00:18:26.080]  他還有一個營地
[00:18:26.080 --> 00:18:28.080]  即是一個退休的營地
[00:18:28.080 --> 00:18:30.080]  在當中擁有五百間房
[00:18:30.080 --> 00:18:34.080]  無論當時的明星
[00:18:34.080 --> 00:18:37.080]  或者在當中他能夠得到的收益
[00:18:37.080 --> 00:18:40.080]  都遠遠大於所有其他人
[00:18:40.080 --> 00:18:42.080]  所以當時在北美裏面
[00:18:42.080 --> 00:18:46.080]  他是一個相當之明星顯赫的傳道牧者
[00:18:46.080 --> 00:18:48.080]  但很可惜
[00:18:48.080 --> 00:18:51.080]  當他覺得自己最好的時候
[00:18:51.080 --> 00:18:55.080]  他被人發現他和他的下屬有婚外情
[00:18:55.080 --> 00:18:59.080]  之後他亦被政府調查
[00:18:59.080 --> 00:19:02.080]  因為他有瞞稅欺詐的事情發生
[00:19:02.080 --> 00:19:05.080]  所涉及的金額
[00:19:05.080 --> 00:19:07.080]  大概有五千萬
[00:19:08.080 --> 00:19:11.080]  結果最終他被捕
[00:19:11.080 --> 00:19:14.080]  並且被判監四十多年
[00:19:14.080 --> 00:19:18.080]  但因為經過上訴又上訴
[00:19:18.080 --> 00:19:20.080]  很多展主審訊的時候
[00:19:20.080 --> 00:19:22.080]  最終他只需要坐牢五年
[00:19:22.080 --> 00:19:24.080]  雖然只是短短的五年
[00:19:24.080 --> 00:19:26.080]  但他整個人的生命裏面
[00:19:26.080 --> 00:19:28.080]  身敗名裂
[00:19:28.080 --> 00:19:30.080]  他的家人不願意
[00:19:30.080 --> 00:19:32.080]  特別是他太太不再願意接納他
[00:19:32.080 --> 00:19:34.080]  結果他面對人生最高峰裏面
[00:19:34.080 --> 00:19:36.080]  跌入最低谷的時間
[00:19:36.080 --> 00:19:39.080]  結果他要在監獄裏面坐牢五年
[00:19:39.080 --> 00:19:41.080]  可能對很多人來說
[00:19:41.080 --> 00:19:43.080]  他已至消沉
[00:19:43.080 --> 00:19:46.080]  在當中認定他的生命從此就是這樣
[00:19:46.080 --> 00:19:48.080]  但他在監獄裏面
[00:19:48.080 --> 00:19:50.080]  他深切的反省
[00:19:50.080 --> 00:19:53.080]  上帝沒有放棄過他
[00:19:53.080 --> 00:19:55.080]  上帝讓他的生命
[00:19:55.080 --> 00:19:59.080]  沒錯,經歷過一個這麼嚴重被拆毀的過程
[00:19:59.080 --> 00:20:02.080]  但他同樣都能經歷一個被重建的過程
[00:20:02.080 --> 00:20:04.080]  所以在監獄裏面
[00:20:04.080 --> 00:20:06.080]  他寫了一本書叫做《我錯了》
[00:20:06.080 --> 00:20:10.080]  他深切反省過去做得不好的地方
[00:20:10.080 --> 00:20:12.080]  他過去如何的意氣風發
[00:20:12.080 --> 00:20:14.080]  他覺得自己的生命裏根本不需要上帝
[00:20:14.080 --> 00:20:16.080]  因為自己夠厲害
[00:20:16.080 --> 00:20:19.080]  結果他就落入人生裏面
[00:20:19.080 --> 00:20:21.080]  最大最大的困境
[00:20:21.080 --> 00:20:25.080]  但上帝讓他有機會回頭
[00:20:25.080 --> 00:20:28.080]  生命能夠再一次被重建
[00:20:28.080 --> 00:20:31.080]  所以他寫了一本書叫做《我錯了》
[00:20:32.080 --> 00:20:34.080]  在書裏面的其中一頁他這樣記載
[00:20:34.080 --> 00:20:36.080]  他說在貧民窟裏面
[00:20:36.080 --> 00:20:40.080]  我體會到監獄對我不再是損害
[00:20:40.080 --> 00:20:43.080]  他居然可以說他坐牢
[00:20:43.080 --> 00:20:45.080]  他不覺得是一個損害
[00:20:45.080 --> 00:20:47.080]  反而他說因為有這個經歷
[00:20:47.080 --> 00:20:50.080]  當他今天要進入到貧民窟裏面
[00:20:50.080 --> 00:20:51.080]  去服侍的時間
[00:20:51.080 --> 00:20:53.080]  他說我有這樣的經歷
[00:20:53.080 --> 00:20:56.080]  他們把我當成他們其中一員
[00:20:56.080 --> 00:20:59.080]  能夠讓人產生一份共鳴感
[00:20:59.080 --> 00:21:02.080]  因為他不是從一個很高姿態的
[00:21:02.080 --> 00:21:04.080]  要進入到一個最貧窮的地方
[00:21:04.080 --> 00:21:06.080]  他是一個不行的人
[00:21:06.080 --> 00:21:07.080]  他進入到貧民窟裏面
[00:21:07.080 --> 00:21:10.080]  他是能夠為人帶來一種共鳴感
[00:21:10.080 --> 00:21:12.080]  他說神可以藉著他
[00:21:12.080 --> 00:21:14.080]  觸及他們的生命
[00:21:14.080 --> 00:21:16.080]  即是住在貧民窟裏面的人的生命
[00:21:16.080 --> 00:21:19.080]  因為我們正在和他們一樣受著傷
[00:21:19.080 --> 00:21:24.080]  一個過去裏面看似不光彩的經歷
[00:21:24.080 --> 00:21:28.080]  一個人生裏面最低谷的時間
[00:21:29.080 --> 00:21:31.080]  但是上帝他能夠使用
[00:21:31.080 --> 00:21:33.080]  這些不光彩的經歷
[00:21:33.080 --> 00:21:35.080]  今天要成為別人的祝福
[00:21:35.080 --> 00:21:39.080]  就正如彼得一樣
[00:21:39.080 --> 00:21:41.080]  他經歷過三次不認主
[00:21:41.080 --> 00:21:43.080]  這些不光彩的事情
[00:21:43.080 --> 00:21:44.080]  但是當他的生命
[00:21:44.080 --> 00:21:47.080]  願意再一次被耶穌重建的時候
[00:21:47.080 --> 00:21:49.080]  生命便不再一樣
[00:21:49.080 --> 00:21:53.080]  他反而將過去裏面的經歷
[00:21:53.080 --> 00:21:54.080]  在上帝的手裏面
[00:21:54.080 --> 00:21:56.080]  他能夠化為祝福
[00:21:56.080 --> 00:21:58.080]  將就座化為祝福
[00:21:58.080 --> 00:22:00.080]  將過去這些差的經歷
[00:22:00.080 --> 00:22:03.080]  他能夠成為別人的幫助
[00:22:03.080 --> 00:22:05.080]  就正如耶穌和他說
[00:22:05.080 --> 00:22:07.080]  當你回頭以後
[00:22:07.080 --> 00:22:11.080]  你要重新去兼顧你身邊的弟兄
[00:22:11.080 --> 00:22:14.080]  在彼得前書裏面這樣說
[00:22:14.080 --> 00:22:18.080]  他說總言而以
[00:22:18.080 --> 00:22:21.080]  你們都要同心彼此的提出
[00:22:21.080 --> 00:22:22.080]  相愛如弟兄
[00:22:22.080 --> 00:22:26.080]  傳憐憫和謙卑的心
[00:22:26.080 --> 00:22:29.080]  他在過去裏面只是看到自己
[00:22:29.080 --> 00:22:32.080]  今天他說你們要同心
[00:22:32.080 --> 00:22:34.080]  你們要彼此的提出
[00:22:34.080 --> 00:22:37.080]  是一個信仰群體的關係
[00:22:37.080 --> 00:22:39.080]  但你知道嗎
[00:22:39.080 --> 00:22:40.080]  今天坐在你旁邊的那個
[00:22:40.080 --> 00:22:42.080]  不是今天跟你一起崇拜的那個
[00:22:42.080 --> 00:22:45.080]  他都是你所愛的弟兄和姐妹
[00:22:45.080 --> 00:22:49.080]  你有責任地去幫助他
[00:22:49.080 --> 00:22:50.080]  你要去愛他
[00:22:51.080 --> 00:22:53.080]  甚至當他有不妥的時間
[00:22:53.080 --> 00:22:54.080]  你要提醒他
[00:22:54.080 --> 00:22:56.080]  你看看你旁邊的那個
[00:22:56.080 --> 00:22:57.080]  你覺得他行不行
[00:22:57.080 --> 00:23:00.080]  不行就要提醒他
[00:23:00.080 --> 00:23:05.080]  信仰群體是需要這樣
[00:23:05.080 --> 00:23:06.080]  你和我的生命裏面
[00:23:06.080 --> 00:23:08.080]  都有經歷過低谷的時間
[00:23:08.080 --> 00:23:09.080]  你和我的生命裏面
[00:23:09.080 --> 00:23:10.080]  都有經歷過不妥的時間
[00:23:10.080 --> 00:23:11.080]  甚至你和我的生命裏面
[00:23:11.080 --> 00:23:14.080]  都有經歷過被上帝撤位的時間
[00:23:14.080 --> 00:23:19.080]  過去裏面的一些經歷
[00:23:19.080 --> 00:23:21.080]  你今天在上帝裏面要化為祝福
[00:23:21.080 --> 00:23:23.080]  你要祝福你旁邊的那個人
[00:23:23.080 --> 00:23:26.080]  你要祝福你身邊的弟兄姐妹
[00:23:26.080 --> 00:23:31.080]  彼得的生命就是展現一個這樣的生命
[00:23:31.080 --> 00:23:34.080]  彼得的生命裏面
[00:23:34.080 --> 00:23:36.080]  經歷過一個很嚴重被撤位
[00:23:36.080 --> 00:23:39.080]  當過去裏面一個非常義氣風發的
[00:23:39.080 --> 00:23:41.080]  一個跟隨耶穌的人
[00:23:41.080 --> 00:23:45.080]  但他正正是那個三次不認主的彼得
[00:23:45.080 --> 00:23:48.080]  但他的生命不是停留在
[00:23:48.080 --> 00:23:50.080]  或者死了在三次不認主那裏
[00:23:50.080 --> 00:23:51.080]  他的生命裏面
[00:23:51.080 --> 00:23:53.080]  要再一次被耶穌重建
[00:23:53.080 --> 00:23:58.080]  成為了當時一個相當之重要的一個仕途
[00:23:58.080 --> 00:24:00.080]  在建立初期救裏面
[00:24:00.080 --> 00:24:04.080]  發揮了一個相當相當之大的作用
[00:24:04.080 --> 00:24:07.080]  他的生命經歷重建過程
[00:24:07.080 --> 00:24:08.080]  是一個什麼樣的過程
[00:24:08.080 --> 00:24:09.080]  他提醒我們
[00:24:09.080 --> 00:24:11.080]  麻煩你要謹慎你要警惕
[00:24:11.080 --> 00:24:13.080]  面對世途險惡的時間
[00:24:13.080 --> 00:24:16.080]  我們不能夠人云亦云
[00:24:16.080 --> 00:24:18.080]  我們不能夠隨波逐流
[00:24:18.080 --> 00:24:19.080]  我們要謹慎
[00:24:19.080 --> 00:24:21.080]  我們要保持清晰的頭腦
[00:24:21.080 --> 00:24:22.080]  我們要隨時做好準備
[00:24:22.080 --> 00:24:24.080]  我們要對我們自己有要求
[00:24:24.080 --> 00:24:27.080]  作為信徒裏面我們都有要求的
[00:24:27.080 --> 00:24:29.080]  不是今天我們只是回來教會裏面
[00:24:29.080 --> 00:24:31.080]  有番崇拜甚至乎有番神蹟
[00:24:31.080 --> 00:24:32.080]  上帝你還想我怎樣
[00:24:32.080 --> 00:24:33.080]  我已經很忙了
[00:24:33.080 --> 00:24:34.080]  我還回來教會
[00:24:34.080 --> 00:24:36.080]  我想告訴大家
[00:24:36.080 --> 00:24:38.080]  上帝對你的要求不只是這樣
[00:24:38.080 --> 00:24:40.080]  上帝的要求就是
[00:24:40.080 --> 00:24:42.080]  你要成為主的門徒
[00:24:42.080 --> 00:24:44.080]  是用你的生命去見證上帝
[00:24:45.080 --> 00:24:46.080]  第二就是不要懶成
[00:24:46.080 --> 00:24:48.080]  當我們覺得自己好一點
[00:24:48.080 --> 00:24:49.080]  不需要上帝的時候
[00:24:49.080 --> 00:24:52.080]  是一個最大最大最危險的時間
[00:24:52.080 --> 00:24:54.080]  今天我們對上帝有沒有
[00:24:54.080 --> 00:24:56.080]  存一份敬畏的心
[00:24:56.080 --> 00:24:58.080]  存謙卑的心
[00:24:58.080 --> 00:24:59.080]  當我們願意匍匐
[00:24:59.080 --> 00:25:01.080]  謙卑在上帝面前
[00:25:01.080 --> 00:25:03.080]  我們的生命是需要上帝
[00:25:03.080 --> 00:25:06.080]  第三就是我們是一個信仰的群體
[00:25:06.080 --> 00:25:09.080]  無論你過去你的經歷裏面
[00:25:09.080 --> 00:25:11.080]  是一些好的事情或者不好的事情
[00:25:11.080 --> 00:25:13.080]  好的事情裏面你可以祝福其他人
[00:25:13.080 --> 00:25:14.080]  你去見證上帝
[00:25:14.080 --> 00:25:16.080]  不好的事情同樣都在上帝裏面
[00:25:16.080 --> 00:25:18.080]  能夠將就坐發為祝福
[00:25:18.080 --> 00:25:19.080]  你能夠勉勵你身邊的
[00:25:19.080 --> 00:25:20.080]  旁邊的弟兄姊妹
[00:25:20.080 --> 00:25:22.080]  我們信仰群體就是要
[00:25:22.080 --> 00:25:24.080]  發揮一個這樣的功用
[00:25:24.080 --> 00:25:26.080]  當每個人都願意的時候
[00:25:26.080 --> 00:25:28.080]  這個群體就能夠
[00:25:28.080 --> 00:25:30.080]  被上帝興起的一個群體
[00:25:30.080 --> 00:25:33.080]  在今年裏面我們叫做
[00:25:33.080 --> 00:25:34.080]  「作主門徒」
[00:25:34.080 --> 00:25:35.080]  我們有一句很重要的經文
[00:25:35.080 --> 00:25:36.080]  就是《約福音》第八章
[00:25:36.080 --> 00:25:38.080]  第31至第32節這樣說
[00:25:38.080 --> 00:25:42.080]  他說你們若繼續遵守我的道
[00:25:42.080 --> 00:25:44.080]  繼續遵守上帝的道
[00:25:44.080 --> 00:25:47.080]  你們就是真是我的門徒
[00:25:47.080 --> 00:25:51.080]  當一個人願意去遵守上帝的道
[00:25:51.080 --> 00:25:52.080]  行主道
[00:25:52.080 --> 00:25:55.080]  你就能夠成為主的門徒
[00:25:55.080 --> 00:25:56.080]  作門徒
[00:25:56.080 --> 00:25:59.080]  他說這份認識真理的心
[00:25:59.080 --> 00:26:02.080]  能夠讓你得到真正的自由
[00:26:02.080 --> 00:26:04.080]  成為主的門徒
[00:26:04.080 --> 00:26:06.080]  就能夠得到真正的自由
[00:26:06.080 --> 00:26:07.080]  真正的自由就是
[00:26:07.080 --> 00:26:10.080]  你的生命不需要再被罪所控訴
[00:26:11.080 --> 00:26:13.080]  因為你的生命要成為一個
[00:26:13.080 --> 00:26:14.080]  得勝的生命
[00:26:14.080 --> 00:26:17.080]  各位聽眾
[00:26:17.080 --> 00:26:18.080]  今天你是否願意成為一個
[00:26:18.080 --> 00:26:19.080]  得勝的生命
[00:26:19.080 --> 00:26:21.080]  你今年的時候
[00:26:21.080 --> 00:26:22.080]  你是否願意立志
[00:26:22.080 --> 00:26:23.080]  在上帝裏面
[00:26:23.080 --> 00:26:25.080]  我要成為一個真正的門徒
[00:26:25.080 --> 00:26:27.080]  當你願意成為一個真正的門徒的時候
[00:26:27.080 --> 00:26:30.080]  就是你願意遵守上帝的道
[00:26:30.080 --> 00:26:32.080]  以下的時間我想邀請大家
[00:26:32.080 --> 00:26:34.080]  和合上我們的眼睛
[00:26:34.080 --> 00:26:35.080]  好嗎
[00:26:35.080 --> 00:26:44.080]  今天耶穌要向大家
[00:26:44.080 --> 00:26:47.080]  作出一個作門徒的呼喚
[00:26:47.080 --> 00:26:50.080]  過去裏面
[00:26:50.080 --> 00:26:52.080]  我不知道你的信仰生命是甚麼
[00:26:52.080 --> 00:26:53.080]  或者你每個星期
[00:26:53.080 --> 00:26:54.080]  有機會回來教會裏面
[00:26:54.080 --> 00:26:55.080]  你抱著一個甚麼心態
[00:26:55.080 --> 00:26:57.080]  習慣了
[00:26:57.080 --> 00:26:59.080]  恩循了
[00:26:59.080 --> 00:27:01.080]  回來教會
[00:27:01.080 --> 00:27:02.080]  即是參加一個活動
[00:27:03.080 --> 00:27:04.080]  今天耶穌要向我們
[00:27:04.080 --> 00:27:05.080]  作出一個呼召
[00:27:05.080 --> 00:27:09.080]  祂說你是否願意成為
[00:27:09.080 --> 00:27:11.080]  跟從我的門徒
[00:27:11.080 --> 00:27:14.080]  你是否願意遵行我的道
[00:27:14.080 --> 00:27:18.080]  我要讓你得到真正的自由
[00:27:18.080 --> 00:27:23.080]  作門徒是要付代價的
[00:27:23.080 --> 00:27:25.080]  因為我們所堅持的
[00:27:25.080 --> 00:27:27.080]  和世界不一樣
[00:27:27.080 --> 00:27:29.080]  所以我們要付代價
[00:27:30.080 --> 00:27:31.080]  和世界不一樣
[00:27:31.080 --> 00:27:33.080]  甚至有時我們要
[00:27:33.080 --> 00:27:35.080]  有被虧損的時間
[00:27:35.080 --> 00:27:37.080]  但我們仍然都願意
[00:27:37.080 --> 00:27:40.080]  因為我要用我的生命
[00:27:40.080 --> 00:27:42.080]  去見證上帝
[00:27:42.080 --> 00:27:45.080]  讓人能夠見證得到
[00:27:45.080 --> 00:27:47.080]  在世界仍然有愛和盼望
[00:27:47.080 --> 00:27:49.080]  在我們當中
[00:27:49.080 --> 00:27:55.080]  我不會叫大家舉手
[00:27:55.080 --> 00:27:56.080]  我要成為主要門徒
[00:27:56.080 --> 00:27:57.080]  不需要
[00:27:57.080 --> 00:27:59.080]  但我想邀請大家
[00:27:59.080 --> 00:28:00.080]  在自己的心裡
[00:28:00.080 --> 00:28:01.080]  在自己的座位裡
[00:28:01.080 --> 00:28:02.080]  自己祈禱
[00:28:02.080 --> 00:28:05.080]  如果你願意
[00:28:05.080 --> 00:28:06.080]  我邀請你去祈禱
[00:28:06.080 --> 00:28:07.080]  你跟耶穌說
[00:28:07.080 --> 00:28:08.080]  耶穌說我願意
[00:28:08.080 --> 00:28:09.080]  從今天開始
[00:28:09.080 --> 00:28:10.080]  我要成為真正的門徒
[00:28:10.080 --> 00:28:12.080]  我要用我的生命
[00:28:12.080 --> 00:28:13.080]  去見證你
[00:28:13.080 --> 00:28:15.080]  我要一生的跟從你
[00:28:15.080 --> 00:28:33.080]  (音樂)
[00:28:33.080 --> 00:28:35.080]  我們一起祈禱
[00:28:35.080 --> 00:28:37.080]  啟稟恩主
[00:28:37.080 --> 00:28:38.080]  求主你幫助我們
[00:28:38.080 --> 00:28:39.080]  當中的每一個弟兄姊妹
[00:28:39.080 --> 00:28:41.080]  當我們來到你面前
[00:28:41.080 --> 00:28:42.080]  我們祈禱的時候
[00:28:42.080 --> 00:28:43.080]  求主
[00:28:43.080 --> 00:28:45.080]  祈禱你的光光照我們生命
[00:28:45.080 --> 00:28:47.080]  讓我們看到
[00:28:47.080 --> 00:28:49.080]  我們生命的軟弱和不足
[00:28:49.080 --> 00:28:51.080]  各個裡面
[00:28:51.080 --> 00:28:52.080]  我們靠自己的能力
[00:28:52.080 --> 00:28:53.080]  去過我們的生活
[00:28:53.080 --> 00:28:56.080]  但今天你
[00:28:56.080 --> 00:28:57.080]  再一次向我們
[00:28:57.080 --> 00:28:59.080]  作出一個做門徒的呼召
[00:28:59.080 --> 00:29:01.080]  讓我們願意帶著信心
[00:29:01.080 --> 00:29:03.080]  勇氣去回應上帝的自己
[00:29:03.080 --> 00:29:05.080]  是我們知道
[00:29:05.080 --> 00:29:06.080]  成為你的門徒裡
[00:29:06.080 --> 00:29:07.080]  不是一件容易的事情
[00:29:07.080 --> 00:29:09.080]  我們今天甚至乎要負大家
[00:29:09.080 --> 00:29:12.080]  但我們願意
[00:29:12.080 --> 00:29:13.080]  因為這是上帝
[00:29:13.080 --> 00:29:14.080]  你所交付給我們的使命
[00:29:14.080 --> 00:29:17.080]  求主幫助我們
[00:29:17.080 --> 00:29:19.080]  我們的心能夠歸向你
[00:29:19.080 --> 00:29:22.080]  我們的生命能夠去見證你
[00:29:22.080 --> 00:29:24.080]  我們願意遵守你的道
[00:29:24.080 --> 00:29:27.080]  成為你所愛的門徒
[00:29:27.080 --> 00:29:30.080]  願你親自的幫助
[00:29:30.080 --> 00:29:31.080]  與我們眾大兄弟妹同在
[00:29:31.080 --> 00:29:33.080]  多謝主我們願意在你面前
[00:29:33.080 --> 00:29:34.080]  獻上感恩
[00:29:34.080 --> 00:29:35.080]  禱告
[00:29:35.080 --> 00:29:36.080]  奉耶穌基督
[00:29:36.080 --> 00:29:37.080]  明治祈求
[00:29:37.080 --> 00:29:38.080]  阿門
[00:29:38.080 --> 00:29:40.080]  (音樂停止)

