
[00:00:00.000 --> 00:00:05.520]  在領受上帝的話前,我們一起禱告
[00:22:31.160 --> 00:22:32.720]  可不可以這樣
[00:22:32.720 --> 00:22:33.720]  我又可以堅忍
[00:22:33.720 --> 00:22:34.640]  但我又不用受苦
[00:22:34.640 --> 00:22:35.640]  可不可以呢?
[00:22:35.640 --> 00:22:40.480]  這個世界就沒有什麼不勞而獲的事
[00:22:40.480 --> 00:22:42.280]  如果我們在信仰裡面
[00:22:42.280 --> 00:22:46.240]  我們知道我們的信仰是著重恩典
[00:22:46.240 --> 00:22:47.760]  但是不是廉價的
[00:22:47.760 --> 00:22:51.040]  是需要有真正的付出
[00:22:51.040 --> 00:22:55.640]  我們才能夠換得一個刻骨銘心的真實回憶
[00:22:55.640 --> 00:22:57.160]  最後用一個見證
[00:22:57.160 --> 00:23:00.080]  就是和大家作為一個結束
[00:23:00.080 --> 00:23:02.000]  我記得我十幾年前
[00:23:02.000 --> 00:23:03.880]  我帶了一個中學生營
[00:23:03.880 --> 00:23:06.640]  晚上就安排夜行
[00:23:06.640 --> 00:23:10.040]  那段路是我帶了這麼多年營
[00:23:10.040 --> 00:23:12.400]  第一段你伸手上來
[00:23:12.400 --> 00:23:14.680]  是看不到自己的五隻手指的
[00:23:14.680 --> 00:23:18.400]  我叫他們走進去
[00:23:18.400 --> 00:23:19.200]  都是自願的
[00:23:19.200 --> 00:23:20.200]  你不走也可以的
[00:23:20.200 --> 00:23:21.400]  你就等吧
[00:23:21.400 --> 00:23:23.600]  我就跟他們說
[00:23:23.600 --> 00:23:25.040]  只要你走過這段路
[00:23:25.040 --> 00:23:26.160]  你就會看到我
[00:23:26.160 --> 00:23:27.160]  我現在先走過
[00:23:27.160 --> 00:23:28.800]  我就走進去了
[00:23:28.800 --> 00:23:31.520]  過了一段時間都沒有人走進去
[00:23:31.520 --> 00:23:33.160]  終於有中學生
[00:23:33.160 --> 00:23:33.840]  高中生
[00:23:33.840 --> 00:23:34.360]  來吧
[00:23:34.360 --> 00:23:35.440]  我們進去了
[00:23:35.440 --> 00:23:37.800]  不過你基本上目的
[00:23:37.800 --> 00:23:39.080]  就是在終點裡面
[00:23:39.080 --> 00:23:40.240]  就聽到他們在唱歌
[00:23:40.240 --> 00:23:43.000]  唱得很大聲
[00:23:43.000 --> 00:23:45.880]  但是其實我們也有一些導師
[00:23:45.880 --> 00:23:48.560]  其實是在這段漆黑的路裡面隱藏了
[00:23:48.560 --> 00:23:50.720]  就是萬一有什麼意外就會撲出來
[00:23:50.720 --> 00:23:55.200]  所以看到很多他們進了這條路的狀況
[00:23:55.200 --> 00:23:58.600]  我們事後知道他們
[00:23:58.600 --> 00:23:59.480]  告訴我們
[00:23:59.480 --> 00:24:02.960]  原來有些嚇得蹲在那裡不敢動
[00:24:02.960 --> 00:24:03.760]  很害怕
[00:24:03.760 --> 00:24:05.640]  他說當然有些狗吠聲
[00:24:05.640 --> 00:24:07.000]  真的很害怕
[00:24:07.000 --> 00:24:07.720]  不敢動
[00:24:07.720 --> 00:24:13.040]  但是到最後他們全部都完成了整個的挑戰
[00:24:13.040 --> 00:24:14.640]  我真的問他們
[00:24:14.640 --> 00:24:15.960]  伸手不見五指
[00:24:15.960 --> 00:24:17.480]  我這麼大個
[00:24:17.480 --> 00:24:19.280]  你問我走進去我也有點害怕
[00:24:19.280 --> 00:24:21.160]  為什麼你們敢走進去呢
[00:24:21.160 --> 00:24:24.840]  他們的回覆是我今天還記得的
[00:24:24.840 --> 00:24:27.400]  他們的回覆就說
[00:24:27.400 --> 00:24:28.440]  他們回答我
[00:24:28.880 --> 00:24:30.000]  他說你說的
[00:24:30.000 --> 00:24:31.520]  只要我們去到終點
[00:24:31.520 --> 00:24:33.000]  我們就會一定見到你的
[00:24:33.000 --> 00:24:34.000]  還有
[00:24:34.000 --> 00:24:36.720]  我們相信我們的導師
[00:24:36.720 --> 00:24:38.840]  其實一直都在漆黑的裡面
[00:24:38.840 --> 00:24:40.520]  如果有意外的話
[00:24:40.520 --> 00:24:42.520]  你們一定會彈出來的
[00:24:42.520 --> 00:24:45.280]  結果大家完成了
[00:24:45.280 --> 00:24:46.320]  我也很欣賞他們
[00:24:46.320 --> 00:24:51.320]  所以我們的導師就湊錢請他們吃宵夜
[00:24:51.320 --> 00:24:52.600]  他們有五十人的
[00:24:52.600 --> 00:24:54.680]  所以他們吃了差不多過千塊
[00:24:54.680 --> 00:24:56.200]  不過我們也覺得很開心
[00:24:57.320 --> 00:25:01.840]  就是環顧回今天我們面對的狀況
[00:25:01.840 --> 00:25:06.600]  將來大家可能不再是歷期活動
[00:25:06.600 --> 00:25:10.600]  而是換了一個新的真實場景
[00:25:10.600 --> 00:25:14.160]  但是我希望大家記住
[00:25:14.160 --> 00:25:17.120]  當我們在人生裡面面對漆黑的路
[00:25:17.120 --> 00:25:19.800]  我們要信任上帝
[00:25:19.800 --> 00:25:20.800]  要信任耶穌
[00:25:20.800 --> 00:25:24.680]  祂一定在陰暗的地方守住我們
[00:25:25.560 --> 00:25:27.960]  只要我們走過這段路
[00:25:27.960 --> 00:25:29.960]  我們一定會見到耶穌
[00:25:29.960 --> 00:25:32.280]  耶穌到時會伸出
[00:25:32.280 --> 00:25:35.800]  祂一雙被釘過的手
[00:25:35.800 --> 00:25:37.680]  然後迎接我們
[00:25:37.680 --> 00:25:39.240]  歡迎我們回來
[00:25:39.240 --> 00:25:42.360]  因此我們一起禱告
[00:25:42.360 --> 00:25:49.560]  主要是我們面對的未來
[00:25:49.560 --> 00:25:51.680]  是帶著不同的心情
[00:25:52.120 --> 00:25:55.800]  倘若我們心情感覺到未來都是黑暗
[00:25:55.800 --> 00:25:58.440]  主要是求祢預備我們
[00:25:58.440 --> 00:26:00.040]  裝備好我們
[00:26:00.040 --> 00:26:03.440]  特別教我們怎樣去靠祢
[00:26:03.440 --> 00:26:05.280]  去操練堅忍
[00:26:05.280 --> 00:26:08.040]  讓我們學習
[00:26:08.040 --> 00:26:09.840]  預備受苦
[00:26:09.840 --> 00:26:11.360]  不容易
[00:26:11.360 --> 00:26:19.200]  特別在現在螢光幕的弟兄姊妹這麼年輕
[00:26:19.200 --> 00:26:21.720]  但是過去那幾年
[00:26:21.960 --> 00:26:23.320]  我們見到
[00:26:23.320 --> 00:26:26.280]  真的不要小看他們年輕
[00:26:26.280 --> 00:26:30.560]  我們真的清楚見到每一個年輕人
[00:26:30.560 --> 00:26:35.720]  他們都願意經歷
[00:26:35.720 --> 00:26:37.720]  捱過不少苦頭
[00:26:37.720 --> 00:26:44.320]  現在我們要將這些體驗或經驗轉化
[00:26:44.320 --> 00:26:46.360]  成為我們為主擺上
[00:26:46.360 --> 00:26:49.160]  為主堅忍的信心
[00:26:49.160 --> 00:26:50.400]  求主幫助我們
[00:26:50.400 --> 00:26:52.100]  祈禱奉耶穌基督的名
[00:26:52.100 --> 00:26:54.100]  阿門

