
[00:00:00.000 --> 00:00:04.000]  既然敬拜隊搬了台在前面,我也沒理由站在台上
[00:16:25.000 --> 00:16:27.000]  (然後要求神)
[00:16:27.000 --> 00:16:29.000]  (在這短短的八節裡)
[00:16:29.000 --> 00:16:31.000]  (其實我們已經看到)
[00:16:31.000 --> 00:16:33.000]  (在當時兩個)
[00:16:33.000 --> 00:16:35.000]  (在以色列人當中最普遍的二分法)
[00:16:35.000 --> 00:16:39.000]  (第一個是麻瘋病人和健康的人)
[00:16:39.000 --> 00:16:41.000]  (即是不潔的人和潔淨的人)
[00:16:41.000 --> 00:16:43.000]  (第二種就是)
[00:16:43.000 --> 00:16:45.000]  (這個回來感謝耶穌的人)
[00:16:45.000 --> 00:16:47.000]  (叫撒瑪利亞人)
[00:16:47.000 --> 00:16:49.000]  (就是外邦人和以色列人)
[00:16:49.000 --> 00:16:51.000]  (就是神的選民和外邦人)
[00:16:51.000 --> 00:16:53.000]  (以色列人)
[00:16:53.000 --> 00:16:55.000]  (以色列人)
[00:16:55.000 --> 00:16:57.000]  (但是在這個故事裡面)
[00:16:57.000 --> 00:17:01.000]  (耶穌不單止潔淨了十個大麻瘋病人)
[00:17:01.000 --> 00:17:03.000]  (讓他們可以重返正常的生活)
[00:17:03.000 --> 00:17:05.000]  (即是復常)
[00:17:05.000 --> 00:17:07.000]  (在那十個經歷神蹟的人當中)
[00:17:07.000 --> 00:17:09.000]  (居然還要只有一個人)
[00:17:09.000 --> 00:17:11.000]  (願意回頭去感謝耶穌)
[00:17:11.000 --> 00:17:13.000]  (將榮耀歸給神)
[00:17:13.000 --> 00:17:15.000]  (那個人還要是撒瑪利亞人)
[00:17:15.000 --> 00:17:17.000]  (連耶穌都下一條)
[00:17:17.000 --> 00:17:19.000]  (可能下一條是傳之)
[00:17:19.000 --> 00:17:21.000]  (被潔淨的人不是有十個嗎)
[00:17:21.000 --> 00:17:23.000]  (那十個去了哪裡)
[00:17:23.000 --> 00:17:24.000]  (除了這個外邦人之外)
[00:17:24.000 --> 00:17:26.000]  (就沒有其他人回歸榮耀給神嗎)
[00:17:26.000 --> 00:17:28.000]  (但是耶穌最後一句)
[00:17:28.000 --> 00:17:30.000]  (才最令以色列人頭大)
[00:17:30.000 --> 00:17:32.000]  (就是他和撒瑪利亞人說)
[00:17:32.000 --> 00:17:34.000]  (起來 起來 走)
[00:17:34.000 --> 00:17:36.000]  (你的信救了你)
[00:17:36.000 --> 00:17:38.000]  (從來沒有人會對以色列人)
[00:17:38.000 --> 00:17:40.000]  (以我為人說 你的信救了你)
[00:17:40.000 --> 00:17:42.000]  (得救這件事本身)
[00:17:42.000 --> 00:17:45.000]  (就應該是以色列人自己的事)
[00:17:45.000 --> 00:17:48.000]  (聽到這裡大家應該開始明白)
[00:17:48.000 --> 00:17:50.000]  (其實所謂的二分化是什麼)
[00:17:50.000 --> 00:17:53.000]  (二分化是一種將和自己不同的人)
[00:17:53.000 --> 00:17:57.000]  (排斥在自己群體之外的一種手段)
[00:17:57.000 --> 00:17:59.000]  (以色列人作為神的選民)
[00:17:59.000 --> 00:18:01.000]  (本來他們應該做什麼)
[00:18:01.000 --> 00:18:05.000]  (他們應該要做的是要按照神對阿巴拉罕的應許)
[00:18:05.000 --> 00:18:09.000]  (來為世上萬國祝福)
[00:18:09.000 --> 00:18:12.000]  (本來他們應該要包括所有的國)
[00:18:12.000 --> 00:18:13.000]  (世上萬國)
[00:18:13.000 --> 00:18:14.000]  (但是他們現在反過來)
[00:18:14.000 --> 00:18:17.000]  (用二分化來排斥所有外邦人出去)
[00:18:17.000 --> 00:18:19.000]  (或者用不潔為由)
[00:18:19.000 --> 00:18:23.000]  (將那些像麻風病人一樣的人全部排斥出去)
[00:18:23.000 --> 00:18:25.000]  (甚至更甚的就是)
[00:18:25.000 --> 00:18:27.000]  (就像瑞姐套號的故事一樣)
[00:18:27.000 --> 00:18:32.000]  (將同胞以賣國為理由的邊緣人排除出去)
[00:18:32.000 --> 00:18:35.000]  (到底耶穌說的這個比喻)
[00:18:35.000 --> 00:18:37.000]  (是不是做了一種相反二分化呢)
[00:18:37.000 --> 00:18:39.000]  (他是否想告訴我們)
[00:18:39.000 --> 00:18:41.000]  (其實你們這些以色列人才是最壞最驕傲)
[00:18:41.000 --> 00:18:44.000]  (外邦人和麻風病人才是好人)
[00:18:44.000 --> 00:18:47.000]  (還是其實他是在消除那種)
[00:18:47.000 --> 00:18:53.000]  (令以色列人自高自大自滿驕傲的獨特條件呢)
[00:18:53.000 --> 00:18:57.000]  (如果路加記載麻風病人的神蹟)
[00:18:57.000 --> 00:18:59.000]  (是重新定義什麼是真正的信)
[00:18:59.000 --> 00:19:02.000]  (什麼是誰才是真正得救的人)
[00:19:02.000 --> 00:19:04.000]  (那麼瑞利的禱告)
[00:19:04.000 --> 00:19:06.000]  (是不是同樣對當代人說)
[00:19:06.000 --> 00:19:10.000]  (重新定義什麼才是義人呢)
[00:19:10.000 --> 00:19:12.000]  (說到二分化)
[00:19:12.000 --> 00:19:14.000]  (排除異己)
[00:19:14.000 --> 00:19:16.000]  (我想在座的年輕人)
[00:19:16.000 --> 00:19:20.000]  (應該不會不想起社會事件)
[00:19:20.000 --> 00:19:22.000]  (雖然我這個有點危險)
[00:19:22.000 --> 00:19:24.000]  (我沒有立場的)
[00:19:24.000 --> 00:19:29.000]  (在這個城市真正意義在2019年2020年被撕裂了)
[00:19:29.000 --> 00:19:33.000]  (有一個很長的分裂)
[00:19:33.000 --> 00:19:36.000]  (但是我自己在2019年2020年)
[00:19:36.000 --> 00:19:40.000]  (經歷了一個很個人層面的撕裂)
[00:19:40.000 --> 00:19:42.000]  (話說在2019年到2020年之間)
[00:19:42.000 --> 00:19:44.000]  (我還在讀神學)
[00:19:44.000 --> 00:19:47.000]  (在剛剛社會事件之外)
[00:19:47.000 --> 00:19:50.000]  (我們又在搞在野系的群體)
[00:19:50.000 --> 00:19:55.000]  (基本上除了社會事件之外)
[00:19:55.000 --> 00:19:58.000]  (在我讀書的地方都出了一些風波)
[00:19:58.000 --> 00:20:01.000]  (風波的詳細內容就不便跟大家分享)
[00:20:01.000 --> 00:20:03.000]  (但基本上在那時候)
[00:20:03.000 --> 00:20:05.000]  (我的學院裡面)
[00:20:05.000 --> 00:20:07.000]  (就好像香港一樣)
[00:20:07.000 --> 00:20:09.000]  (出現了一個很明顯的分裂)
[00:20:09.000 --> 00:20:11.000]  (當時立場鮮明)
[00:20:11.000 --> 00:20:13.000]  (兩邊人覺得自己正義自私)
[00:20:13.000 --> 00:20:15.000]  (站在上帝那一邊)
[00:20:15.000 --> 00:20:17.000]  (在那段時間)
[00:20:17.000 --> 00:20:19.000]  (我和我當時在神學院裡面)
[00:20:19.000 --> 00:20:21.000]  (最好的同學都決裂了)
[00:20:21.000 --> 00:20:22.000]  (真的絕交了)
[00:20:22.000 --> 00:20:24.000]  (直到現在一句話都不能說)
[00:20:24.000 --> 00:20:26.000]  (但我必須坦白地說)
[00:20:26.000 --> 00:20:28.000]  (在這個決裂之後)
[00:20:28.000 --> 00:20:30.000]  (坦白跟大家說)
[00:20:30.000 --> 00:20:33.000]  (直到現在我都原諒不了對方)
[00:20:33.000 --> 00:20:36.000]  (不是因為我覺得我對他錯)
[00:20:36.000 --> 00:20:38.000]  (這種很立場鮮明的理由)
[00:20:38.000 --> 00:20:40.000]  (而是我直到現在)
[00:20:40.000 --> 00:20:44.000]  (都有一種被判為異己的感受和傷害)
[00:20:44.000 --> 00:20:46.000]  (接受不到我遲一天仍然可以)
[00:20:46.000 --> 00:20:48.000]  (無話不談的資深好朋友)
[00:20:48.000 --> 00:20:51.000]  (今天就不再當我是一回事)
[00:20:51.000 --> 00:20:54.000]  (原來二分法就是這樣)
[00:20:54.000 --> 00:20:56.000]  (我在想)
[00:20:56.000 --> 00:20:58.000]  (在現在這個階段)
[00:20:58.000 --> 00:20:59.000]  (我還未說得出)
[00:20:59.000 --> 00:21:01.000]  (我可以去原諒寬恕放過的)
[00:21:01.000 --> 00:21:03.000]  (這個決定的時間)
[00:21:03.000 --> 00:21:05.000]  (我就好像那個法理財人一樣)
[00:21:05.000 --> 00:21:08.000]  (其實用著我都不像的那個稅利)
[00:21:08.000 --> 00:21:10.000]  (去審判對方)
[00:21:10.000 --> 00:21:13.000]  (所以第一節我一起來學習這件事)
[00:21:13.000 --> 00:21:16.000]  (二分法是什麼呢)
[00:21:16.000 --> 00:21:17.000]  (是一種排斥)
[00:21:17.000 --> 00:21:19.000]  (是一種審判)
[00:21:19.000 --> 00:21:22.000]  (但是由始至終)
[00:21:22.000 --> 00:21:23.000]  (審判是什麼呢)
[00:21:23.000 --> 00:21:26.000]  (審判其實是將對方判為異己)
[00:21:26.000 --> 00:21:27.000]  (異端)
[00:21:27.000 --> 00:21:29.000]  (但是由始至終其實)
[00:21:29.000 --> 00:21:31.000]  (真正的審判者)
[00:21:31.000 --> 00:21:33.000]  (唯一的審判者只有耶穌)
[00:21:33.000 --> 00:21:35.000]  (在十四節裡面的內容)
[00:21:35.000 --> 00:21:37.000]  (是耶穌作為審判官)
[00:21:37.000 --> 00:21:41.000]  (對於那個法理財人和稅利所下的判斷)
[00:21:41.000 --> 00:21:42.000]  (我告訴你們)
[00:21:42.000 --> 00:21:45.000]  (這人回家去被那人補算為異了)
[00:21:45.000 --> 00:21:47.000]  (因為凡自高的必降為卑)
[00:21:47.000 --> 00:21:49.000]  (自甘卑微的必升為高)
[00:21:49.000 --> 00:21:53.000]  (這句話不是在二分兩批人)
[00:21:53.000 --> 00:21:55.000]  (而是在說你怎樣做)
[00:21:55.000 --> 00:21:58.000]  (你才不會成為二分的人)
[00:21:58.000 --> 00:22:01.000]  (然後我們一起來學習)
[00:22:01.000 --> 00:22:03.000]  (放下這個審判的眼光)
[00:22:03.000 --> 00:22:05.000]  (看到原來)
[00:22:05.000 --> 00:22:07.000]  (稅利和法理財人都是人)
[00:22:07.000 --> 00:22:10.000]  (學習將人當成人般看待)
[00:22:10.000 --> 00:22:14.000]  (我不知道大家有多少人)
[00:22:14.000 --> 00:22:15.000]  (在這裡有多少人)
[00:22:15.000 --> 00:22:17.000]  (是經歷過這種)
[00:22:17.000 --> 00:22:19.000]  (撕心裂肺的難過)
[00:22:19.000 --> 00:22:21.000]  (但是有一首歌)
[00:22:21.000 --> 00:22:22.000]  (我想跟大家一起去唱)
[00:22:22.000 --> 00:22:24.000]  (也是在野蟹的)
[00:22:24.000 --> 00:22:25.000]  (等一下)
[00:22:25.000 --> 00:22:27.000]  (有沒有麥克風)
[00:22:27.000 --> 00:22:28.000]  (先看看)
[00:22:28.000 --> 00:22:30.000]  (有的)
[00:22:30.000 --> 00:22:34.000]  (接下來的PowerPoint)
[00:22:34.000 --> 00:22:36.000]  (就靠後面的撲克牌)
[00:23:03.000 --> 00:23:05.000]  (這首歌)
[00:23:05.000 --> 00:23:08.000]  (我真的為了在野蟹)
[00:23:08.000 --> 00:23:10.000]  (還有一個系列)
[00:23:10.000 --> 00:23:12.000]  (直接就是說到底)
[00:23:12.000 --> 00:23:15.000]  (那種撕裂的冤仇)
[00:23:15.000 --> 00:23:19.000]  (在那種情況下寫出來的)
[00:23:19.000 --> 00:23:27.000]  (我們也有一點時間安靜)
[00:23:27.000 --> 00:23:31.000]  (這段時間我想大家)
[00:23:32.000 --> 00:23:34.000]  (去想一下)
[00:23:34.000 --> 00:23:36.000]  (對你們來說)
[00:23:36.000 --> 00:23:38.000]  (你到底是)
[00:23:38.000 --> 00:23:41.000]  (發脾氣的人還是睡你呢)
[00:23:41.000 --> 00:23:48.000]  (到底你在你的生命裡面)
[00:23:48.000 --> 00:23:50.000]  (你有沒有做過)
[00:23:50.000 --> 00:23:52.000]  (這種義憤的行為呢)
[00:23:52.000 --> 00:23:56.000]  (你有沒有將人判為異端呢)
[00:24:01.000 --> 00:24:04.000]  (你有沒有像耶穌說的那樣)
[00:24:04.000 --> 00:24:09.000]  (將自己看為高)
[00:24:09.000 --> 00:24:11.000]  (或者是將自己看為卑)
[00:24:11.000 --> 00:24:23.000]  (又或者你曾經經歷過這種義憤)
[00:24:23.000 --> 00:24:25.000]  (你經歷過被人審判)
[00:24:25.000 --> 00:24:30.000]  (你經歷過那種傷痛)
[00:24:31.000 --> 00:24:33.000]  (你經歷過那種痛苦)
[00:24:33.000 --> 00:24:35.000]  (你經歷過那種痛苦)
[00:24:35.000 --> 00:24:37.000]  (你經歷過那種痛苦)
[00:24:37.000 --> 00:24:39.000]  (你經歷過那種痛苦)
[00:24:39.000 --> 00:24:41.000]  (你經歷過那種痛苦)
[00:24:41.000 --> 00:24:43.000]  (你經歷過那種痛苦)
[00:24:43.000 --> 00:24:45.000]  (你經歷過那種痛苦)
[00:24:45.000 --> 00:24:47.000]  (你經歷過那種痛苦)
[00:24:47.000 --> 00:24:49.000]  (你經歷過那種痛苦)
[00:24:49.000 --> 00:24:51.000]  (你經歷過那種痛苦)
[00:24:51.000 --> 00:24:53.000]  (你經歷過那種痛苦)
[00:24:53.000 --> 00:24:55.000]  (你經歷過那種痛苦)
[00:24:55.000 --> 00:24:57.000]  (你經歷過那種痛苦)
[00:24:57.000 --> 00:24:59.000]  (你經歷過那種痛苦)
[00:24:59.000 --> 00:25:01.000]  (你經歷過那種痛苦)
[00:25:01.000 --> 00:25:03.000]  (你經歷過那種痛苦)
[00:25:03.000 --> 00:25:05.000]  (你經歷過那種痛苦)
[00:25:05.000 --> 00:25:07.000]  (你經歷過那種痛苦)
[00:25:07.000 --> 00:25:09.000]  (你經歷過那種痛苦)
[00:25:09.000 --> 00:25:11.000]  (你經歷過那種痛苦)
[00:25:11.000 --> 00:25:13.000]  (你經歷過那種痛苦)
[00:25:13.000 --> 00:25:15.000]  (你經歷過那種痛苦)
[00:25:15.000 --> 00:25:17.000]  (你經歷過那種痛苦)
[00:25:17.000 --> 00:25:19.000]  (你經歷過那種痛苦)
[00:25:19.000 --> 00:25:21.000]  (你經歷過那種痛苦)
[00:25:21.000 --> 00:25:23.000]  (你經歷過那種痛苦)
[00:25:23.000 --> 00:25:25.000]  (你經歷過那種痛苦)
[00:25:25.000 --> 00:25:27.000]  (你經歷過那種痛苦)
[00:25:27.000 --> 00:25:29.000]  (你經歷過那種痛苦)
[00:25:29.000 --> 00:25:31.000]  (你經歷過那種痛苦)
[00:25:31.000 --> 00:25:33.000]  (你經歷過那種痛苦)
[00:25:33.000 --> 00:25:35.000]  (你經歷過那種痛苦)
[00:25:35.000 --> 00:25:37.000]  (你經歷過那種痛苦)
[00:25:37.000 --> 00:25:39.000]  (你經歷過那種痛苦)
[00:25:39.000 --> 00:25:41.000]  (你經歷過那種痛苦)
[00:25:41.000 --> 00:25:43.000]  (你經歷過那種痛苦)
[00:25:43.000 --> 00:25:45.000]  (你經歷過那種痛苦)
[00:25:45.000 --> 00:25:47.000]  (你經歷過那種痛苦)
[00:25:47.000 --> 00:25:49.000]  (你經歷過那種痛苦)
[00:25:49.000 --> 00:25:51.000]  (你經歷過那種痛苦)
[00:25:51.000 --> 00:25:53.000]  (你經歷過那種痛苦)
[00:25:53.000 --> 00:25:55.000]  (你經歷過那種痛苦)
[00:25:55.000 --> 00:25:59.000]  (是我令暗色之處)
[00:25:59.000 --> 00:26:07.000]  (未見一日也找尋不著歡舒)
[00:26:07.000 --> 00:26:11.000]  (浪裡漂流翻轉)
[00:26:11.000 --> 00:26:14.000]  (夢見了多少片段)
[00:26:14.000 --> 00:26:22.000]  (心力匱乏在無力扭轉)
[00:26:22.000 --> 00:26:29.000]  (越過風浪 願你能給我安慰)
[00:26:29.000 --> 00:26:36.000]  (在你跟前 我被你稱為寶貴)
[00:26:36.000 --> 00:26:44.000]  (是你喝停風雨 踐踏暴風是因為)
[00:26:44.000 --> 00:26:51.000]  (解開冤仇 以愛終結亂世)
[00:26:51.000 --> 00:26:58.000]  (大海翻騰 是我令暗色之處)
[00:26:58.000 --> 00:27:06.000]  (未見一日也找尋不著歡舒)
[00:27:06.000 --> 00:27:10.000]  (浪裡漂流翻轉)
[00:27:10.000 --> 00:27:13.000]  (夢見了多少片段)
[00:27:13.000 --> 00:27:20.000]  (心力匱乏在無力扭轉)
[00:27:21.000 --> 00:27:28.000]  (越過風浪 願你能給我安慰)
[00:27:28.000 --> 00:27:35.000]  (在你跟前 我被你稱為寶貴)
[00:27:35.000 --> 00:27:44.000]  (是你喝停風雨 踐踏暴風是因為)
[00:27:44.000 --> 00:27:51.000]  (解開冤仇 以愛終結亂世)
[00:27:51.000 --> 00:27:56.000]  (在你跟前 我被你稱為寶貴)
[00:27:56.000 --> 00:28:01.000]  (是你喝停風雨 踐踏暴風是因為)
[00:28:01.000 --> 00:28:06.000]  (解開冤仇 以愛終結亂世)
[00:28:06.000 --> 00:28:11.000]  (在你跟前 我被你稱為寶貴)
[00:28:11.000 --> 00:28:16.000]  (是你喝停風雨 踐踏暴風是因為)
[00:28:16.000 --> 00:28:21.000]  (解開冤仇 以愛終結亂世)
[00:28:21.000 --> 00:28:26.000]  (在你跟前 我被你稱為寶貴)
[00:28:26.000 --> 00:28:31.000]  (是你喝停風雨 踐踏暴風是因為)
[00:28:31.000 --> 00:28:36.000]  (解開冤仇 以愛終結亂世)
[00:28:36.000 --> 00:28:41.000]  (在你跟前 我被你稱為寶貴)
[00:28:41.000 --> 00:28:46.000]  (在你跟前 我被你稱為寶貴)
[00:28:46.000 --> 00:28:51.000]  (在你跟前 我被你稱為寶貴)
[00:28:51.000 --> 00:28:56.000]  (在你跟前 我被你稱為寶貴)
[00:28:56.000 --> 00:29:01.000]  (在你跟前 我被你稱為寶貴)
[00:29:01.000 --> 00:29:06.000]  (在你跟前 我被你稱為寶貴)
[00:29:06.000 --> 00:29:11.000]  (在你跟前 我被你稱為寶貴)
[00:29:11.000 --> 00:29:16.000]  (在你跟前 我被你稱為寶貴)
[00:29:16.000 --> 00:29:21.000]  (在你跟前 我被你稱為寶貴)
[00:29:21.000 --> 00:29:26.000]  (在你跟前 我被你稱為寶貴)
[00:29:26.000 --> 00:29:31.000]  (在你跟前 我被你稱為寶貴)

