
[00:00:00.000 --> 00:00:04.000]  歡迎大家回到青少年的崇拜
[00:20:08.560 --> 00:20:09.960]  在年輕的時候
[00:20:09.960 --> 00:20:12.360]  每一個人都渴望成為主角
[00:20:12.360 --> 00:20:16.160]  在舞台上有Spotlight照著自己
[00:20:16.160 --> 00:20:18.560]  期待別人發現自己的能力
[00:20:18.560 --> 00:20:19.560]  自己的恩賜
[00:20:19.560 --> 00:20:21.760]  我們會追逐其他人的肯定
[00:20:21.760 --> 00:20:25.560]  希望有一個機會能夠表現自己的能力
[00:20:25.560 --> 00:20:30.160]  我們都會把握任何能夠展示自己的機會
[00:20:30.160 --> 00:20:33.760]  「語不驚人,勢不休」等等
[00:20:33.760 --> 00:20:35.760]  我以前就是一個這樣的人
[00:20:35.760 --> 00:20:37.760]  也很害怕做Project
[00:20:37.760 --> 00:20:42.160]  和一班同學拍Project
[00:20:42.160 --> 00:20:44.760]  因為我自己心底裏覺得
[00:20:44.760 --> 00:20:47.960]  做設計的每個人都性格巨星
[00:20:47.960 --> 00:20:50.960]  心底裏覺得自己的idea一定是最好
[00:20:50.960 --> 00:20:53.760]  而其他人說出來的都是廢的
[00:20:53.760 --> 00:20:57.960]  永遠都覺得這個Project不如由自己一個人做
[00:20:57.960 --> 00:20:59.160]  就是最好
[00:20:59.160 --> 00:21:03.360]  很多時候表面上很禮貌、謙卑
[00:21:03.360 --> 00:21:06.360]  但心底裏其實是暗爽
[00:21:06.360 --> 00:21:09.160]  暗地裏是驕傲
[00:21:09.160 --> 00:21:14.960]  眼裏看到的是其他人的不足、不濟、自己的美好
[00:21:14.960 --> 00:21:19.160]  在那時候的自己好像是很懂得
[00:21:19.160 --> 00:21:22.360]  或者有時甚至會犧牲其他人
[00:21:22.360 --> 00:21:24.560]  令自己成功
[00:21:24.560 --> 00:21:27.960]  回想這些片段其實是很醜的
[00:21:27.960 --> 00:21:29.760]  非常醜
[00:21:29.760 --> 00:21:33.360]  當然也不需要做到那麼醜
[00:21:33.360 --> 00:21:37.560]  不一定是犧牲其他人
[00:21:37.560 --> 00:21:40.360]  有時你不提醒其他人
[00:21:40.360 --> 00:21:42.360]  不需要踩低其他人
[00:21:42.360 --> 00:21:47.560]  不提醒其實你已經達到你的目的
[00:21:47.560 --> 00:21:51.360]  這是很多時候年輕的時候的我們
[00:21:51.360 --> 00:21:53.760]  或者我自己是這樣
[00:21:53.760 --> 00:21:55.160]  到成年了
[00:21:55.160 --> 00:21:56.960]  成年也是18歲而已
[00:21:56.960 --> 00:22:00.760]  成年去到大專、大學
[00:22:00.760 --> 00:22:03.360]  發現原來這個世界很大
[00:22:03.360 --> 00:22:05.160]  我去到讀設計
[00:22:05.160 --> 00:22:09.760]  我以前是全級美術都是第一的
[00:22:09.760 --> 00:22:11.360]  沒有人比我厲害
[00:22:11.360 --> 00:22:12.560]  但原來不是
[00:22:12.560 --> 00:22:15.560]  進到大專每個人都是全級第一
[00:22:15.560 --> 00:22:18.360]  原來這個世界很大
[00:22:18.360 --> 00:22:21.760]  面對稱讚開始學會了
[00:22:21.760 --> 00:22:25.760]  不影響情緒地說一聲多謝
[00:22:25.760 --> 00:22:28.160]  發現原來稱讚
[00:22:28.160 --> 00:22:29.760]  其他人的稱讚背後
[00:22:29.760 --> 00:22:31.960]  開始認識真正的自己
[00:22:31.960 --> 00:22:34.160]  自己的能力是去到哪裡
[00:22:34.160 --> 00:22:36.960]  你稱讚我的畫畫漂亮嗎?
[00:22:36.960 --> 00:22:40.360]  其實哪裡有缺點我當然自己知道
[00:22:40.360 --> 00:22:41.960]  我會說一聲多謝
[00:22:41.960 --> 00:22:45.360]  但我亦不會因此而太驕傲
[00:22:45.360 --> 00:22:48.760]  出來工作後發現
[00:22:48.760 --> 00:22:52.160]  原來我要成為設計界裡面
[00:22:52.160 --> 00:22:55.360]  或者我自己的能力在設計界裡面
[00:22:55.360 --> 00:22:59.160]  可能只不過是再努力一點
[00:22:59.160 --> 00:23:00.960]  或者盡我的努力
[00:23:00.960 --> 00:23:04.360]  都可能只是達到中上的水平
[00:23:04.360 --> 00:23:08.360]  你要去到最高層次的設計師
[00:23:08.360 --> 00:23:10.360]  基本上不到我
[00:23:10.360 --> 00:23:13.960]  開始明白了自己能力的定位
[00:23:13.960 --> 00:23:16.560]  不要說要成功
[00:23:16.560 --> 00:23:19.760]  在職場裡面要生存都很難
[00:23:19.760 --> 00:23:22.760]  開始重視對工、團隊
[00:23:22.760 --> 00:23:25.360]  因為靠自己一個真的應付不來
[00:23:25.360 --> 00:23:27.360]  亦都不可能自己做完所有事情
[00:23:27.360 --> 00:23:28.360]  年紀大了
[00:23:28.360 --> 00:23:30.560]  其他人對你的要求亦都多了
[00:23:30.560 --> 00:23:33.560]  那個憐憫亦都少了
[00:23:33.560 --> 00:23:36.760]  看見的不再是其他人的不濟
[00:23:36.760 --> 00:23:38.760]  反而是自己的限制
[00:23:38.760 --> 00:23:41.560]  在這個時候不再犧牲其他人
[00:23:41.560 --> 00:23:42.560]  要自己成功
[00:23:42.560 --> 00:23:46.760]  反而期望的是大家一切的成功
[00:23:46.760 --> 00:23:48.960]  去到……我也不知道怎樣形容
[00:23:48.960 --> 00:23:50.160]  我都不是步入中年
[00:23:50.160 --> 00:23:53.160]  不過是再大一點
[00:23:53.160 --> 00:23:56.160]  開始我們缺乏的不再是機會
[00:23:56.160 --> 00:24:00.360]  反而是沒有再上一層的能力
[00:24:00.360 --> 00:24:03.960]  你會發現原來我習慣的一個平台
[00:24:03.960 --> 00:24:05.560]  可能對其他人來說
[00:24:05.560 --> 00:24:07.760]  已經是一個很巨大的舞台
[00:24:07.760 --> 00:24:09.560]  在一個講台上
[00:24:09.560 --> 00:24:12.560]  可能我講了幾百篇
[00:24:12.560 --> 00:24:13.960]  但對其他人來說
[00:24:13.960 --> 00:24:16.160]  可能他很期待
[00:24:16.160 --> 00:24:17.160]  或者有朝一日
[00:24:17.160 --> 00:24:19.960]  他都能夠站在這個台上
[00:24:19.960 --> 00:24:22.760]  去分享或者去唱歌
[00:24:22.760 --> 00:24:24.960]  我發現原來
[00:24:24.960 --> 00:24:29.360]  發掘其他人的潛能是更加好玩
[00:24:29.360 --> 00:24:32.560]  我們經常覺得教會
[00:24:32.560 --> 00:24:36.760]  當然是給予大影子妹最高質素的東西
[00:24:36.760 --> 00:24:38.160]  這是正確的
[00:24:38.160 --> 00:24:43.160]  但原來不一定每一個崗位
[00:24:43.160 --> 00:24:45.160]  都要出一些最好的人
[00:24:45.160 --> 00:24:48.760]  反而可以讓更加年輕的大影子妹
[00:24:48.760 --> 00:24:50.360]  發揮他們的潛能
[00:24:50.360 --> 00:24:54.360]  這才是我們牧區的發展方向
[00:24:54.360 --> 00:24:56.360]  需要對抗的東西其實很多
[00:24:56.360 --> 00:24:57.360]  你坐在下面
[00:24:57.360 --> 00:25:00.760]  你一定知道這個人說話不太行
[00:25:00.760 --> 00:25:02.760]  就是說李回中
[00:25:02.760 --> 00:25:07.560]  但你要給他機會
[00:25:07.560 --> 00:25:10.760]  你聽起來總是有些東西是隱喻的
[00:25:10.760 --> 00:25:12.960]  但你要給他機會發揮
[00:25:12.960 --> 00:25:15.760]  要忍耐的是
[00:25:15.760 --> 00:25:17.560]  按耐自己不出手
[00:25:17.560 --> 00:25:18.760]  也不出口
[00:25:18.760 --> 00:25:23.560]  容許錯誤或者缺陷存在
[00:25:23.560 --> 00:25:26.560]  當我們要讓別人成功的時候
[00:25:26.560 --> 00:25:30.360]  反而要對抗的是我們這種心態
[00:25:30.360 --> 00:25:33.960]  有時迫不得已的確要降低質素
[00:25:33.960 --> 00:25:36.360]  幫助其他人去成功
[00:25:36.360 --> 00:25:41.360]  在這個時候看見的是一些正面積極的
[00:25:41.360 --> 00:25:44.560]  不是看見其他人的不濟
[00:25:44.560 --> 00:25:45.560]  到了這個位置
[00:25:45.560 --> 00:25:49.160]  我又未至於很大膽地說
[00:25:49.160 --> 00:25:51.760]  不需要有我
[00:25:51.760 --> 00:25:54.760]  在《功成不必在我》
[00:25:54.760 --> 00:25:56.760]  習主席所說的
[00:25:56.760 --> 00:25:59.760]  我又未至於大膽地說
[00:25:59.760 --> 00:26:02.360]  我可以做到這樣
[00:26:02.360 --> 00:26:05.760]  但我覺得為何會有這樣的心態轉換
[00:26:05.760 --> 00:26:08.760]  可能和做了爸爸有關
[00:26:08.760 --> 00:26:10.760]  一個為父的心腸
[00:26:10.760 --> 00:26:13.760]  一個為父的心腸
[00:26:13.760 --> 00:26:14.760]  其實很簡單
[00:26:14.760 --> 00:26:16.760]  你不會和兒子爭
[00:26:16.760 --> 00:26:19.360]  有甚麼能力他做到的
[00:26:19.360 --> 00:26:21.360]  你會為他高興
[00:26:21.360 --> 00:26:23.360]  你會單純地去支持他
[00:26:23.360 --> 00:26:26.760]  你不會因為他做到的事情而妒忌、競爭
[00:26:26.760 --> 00:26:28.760]  或者覺得他搶風頭等等
[00:26:28.760 --> 00:26:32.760]  我覺得到了這個年紀
[00:26:32.760 --> 00:26:35.760]  或者到了這個身份
[00:26:35.760 --> 00:26:38.760]  我們需要擁抱一個這樣的身份
[00:26:38.760 --> 00:26:39.760]  一個為父的心腸
[00:26:39.760 --> 00:26:43.760]  才可以幫助其他人去成功
[00:26:43.760 --> 00:26:44.760]  到了最後
[00:26:44.760 --> 00:26:46.760]  因為已經過了時間
[00:26:46.760 --> 00:26:50.760]  最近有一些紀錄片
[00:26:50.760 --> 00:26:53.760]  都是關於教會、邪教
[00:26:53.760 --> 00:26:55.760]  在幫助別人的時候
[00:26:55.760 --> 00:26:58.760]  我們都要去審查
[00:26:58.760 --> 00:27:01.760]  究竟我們如何運用那份權力
[00:27:01.760 --> 00:27:06.160]  操控和幫助其實只是一線之差
[00:27:06.160 --> 00:27:08.160]  有些書形容
[00:27:08.160 --> 00:27:12.160]  當一個人被推上金字塔頂端的時候
[00:27:12.160 --> 00:27:14.160]  他不會再有同事
[00:27:14.160 --> 00:27:15.160]  只有下屬
[00:27:15.160 --> 00:27:17.160]  有些人登上頂端之後
[00:27:17.160 --> 00:27:20.160]  也會把那條梯順手收起
[00:27:20.160 --> 00:27:24.160]  因為他會視每一個下屬為潛在的敵人
[00:27:24.160 --> 00:27:27.160]  我盼望我們不是這樣的人
[00:27:27.160 --> 00:27:30.160]  幫助別人可能需要一種權力
[00:27:30.160 --> 00:27:32.160]  或者需要一個崗位
[00:27:32.160 --> 00:27:34.160]  才可以做這麼多的事情
[00:27:34.160 --> 00:27:36.160]  但是耶穌警告門徒
[00:27:36.160 --> 00:27:38.160]  如何運用權力
[00:27:38.160 --> 00:27:41.160]  不可以像當時的政治領袖一樣
[00:27:41.160 --> 00:27:43.160]  去主宰其他人
[00:27:43.160 --> 00:27:47.160]  反而是要退居後面的人之後
[00:27:47.160 --> 00:27:49.160]  才能夠為大
[00:27:49.160 --> 00:27:51.160]  要當眾人的僕人
[00:27:51.160 --> 00:27:54.160]  讓我們去審查
[00:27:54.160 --> 00:27:56.160]  幫助其他人
[00:27:56.160 --> 00:27:58.160]  不是操縱其他人
[00:27:58.160 --> 00:28:01.160]  今天的訊息到此為止
[00:28:01.160 --> 00:28:05.160]  希望我們能夠成為弟兄姊妹
[00:28:05.160 --> 00:28:07.160]  生命裏的巴拿巴
[00:28:07.160 --> 00:28:09.160]  不需要爭奪寶羅
[00:28:09.160 --> 00:28:11.160]  成為對方的巴拿巴
[00:28:11.160 --> 00:28:13.160]  我們一起去祈禱
[00:28:18.160 --> 00:28:22.160]  耶穌多謝祢讓我們有一個教會的群體
[00:28:22.160 --> 00:28:25.160]  讓我們在這裏有弟兄姊妹
[00:28:25.160 --> 00:28:30.160]  有時一班弟兄姊妹可以很陌生
[00:28:30.160 --> 00:28:32.160]  亦都可以很熟悉
[00:28:32.160 --> 00:28:35.160]  有時是為我們帶來安慰
[00:28:35.160 --> 00:28:38.160]  但亦都有時是帶來很多衝突
[00:28:38.160 --> 00:28:41.160]  但你說鐵磨鐵
[00:28:41.160 --> 00:28:43.160]  其實是磨出任來
[00:28:43.160 --> 00:28:46.160]  有時這些衝突其實都是幫助我們成長
[00:28:46.160 --> 00:28:48.160]  求祢也祝福我們
[00:28:48.160 --> 00:28:51.160]  幫助我們在座每一個弟兄姊妹
[00:28:51.160 --> 00:28:53.160]  讓我們調教我們的心態
[00:28:53.160 --> 00:28:58.160]  讓我們能夠成為對方的配角
[00:28:58.160 --> 00:29:01.160]  幫助對方成長
[00:29:01.160 --> 00:29:06.160]  看的不是自己得益的好處
[00:29:06.160 --> 00:29:10.160]  而是渴望對方能夠因此而成功
[00:29:10.160 --> 00:29:14.160]  求祢也帶領我們在這裏的團契
[00:29:14.160 --> 00:29:17.160]  我們的小組能夠互相的助紂
[00:29:17.160 --> 00:29:19.160]  一起去成長
[00:29:19.160 --> 00:29:20.160]  多謝你聽我們禱告
[00:29:20.160 --> 00:29:21.160]  奉耶穌基督之名
[00:29:21.160 --> 00:29:22.160]  阿門
[00:29:22.160 --> 00:29:23.160]  感恩

