
[00:00:00.000 --> 00:00:02.880]  剛才主席也說了明天是什麼日子
[00:22:06.200 --> 00:22:09.200]  我們能
[00:22:09.200 --> 00:22:11.200]  耶穌就說
[00:22:11.200 --> 00:22:16.200]  我所學的杯你們要學
[00:22:16.200 --> 00:22:19.200]  可使坐在我的左右
[00:22:19.200 --> 00:22:21.200]  不是我可以持的
[00:22:21.200 --> 00:22:24.200]  而是我父為誰預備
[00:22:24.200 --> 00:22:26.200]  就此給誰
[00:22:26.200 --> 00:22:32.200]  耶穌沒有譴責撒羅米所求的事
[00:22:32.200 --> 00:22:34.200]  更加
[00:22:34.200 --> 00:22:40.200]  耶穌只糾正了他的動機
[00:22:40.200 --> 00:22:43.200]  他的偏差
[00:22:43.200 --> 00:22:45.200]  其實這裡看到
[00:22:45.200 --> 00:22:48.200]  耶穌是認同他們的
[00:22:48.200 --> 00:22:49.200]  認同他們什麼
[00:22:49.200 --> 00:22:51.200]  你們會能學的
[00:22:51.200 --> 00:22:54.200]  你們一定要學
[00:22:54.200 --> 00:22:55.200]  對的
[00:22:55.200 --> 00:22:58.200]  但是他所賜的
[00:22:58.200 --> 00:23:01.200]  不是我作主
[00:23:01.200 --> 00:23:03.200]  好像出埃及企
[00:23:03.200 --> 00:23:06.200]  上帝要恩代誰就恩代誰
[00:23:06.200 --> 00:23:09.200]  主權在誰
[00:23:09.200 --> 00:23:12.200]  在上帝
[00:23:12.200 --> 00:23:17.200]  耶穌這一刻不是掌權當中
[00:23:17.200 --> 00:23:20.200]  為什麼那些人生氣
[00:23:20.200 --> 00:23:21.200]  那些人生氣
[00:23:21.200 --> 00:23:22.200]  為什麼生氣
[00:23:22.200 --> 00:23:24.200]  是啊,你是老表
[00:23:24.200 --> 00:23:26.200]  當然給他
[00:23:26.200 --> 00:23:30.200]  你找媽媽出頭
[00:23:30.200 --> 00:23:31.200]  當然可以
[00:23:31.200 --> 00:23:33.200]  不是,耶穌已經說了
[00:23:33.200 --> 00:23:34.200]  已經回答了
[00:23:34.200 --> 00:23:36.200]  他們生氣的時候
[00:23:36.200 --> 00:23:37.200]  耶穌叫他們過來
[00:23:37.200 --> 00:23:40.200]  其實耶穌不是罵他們
[00:23:40.200 --> 00:23:43.200]  是澄清給他們聽
[00:23:43.200 --> 00:23:45.200]  是權力的問題
[00:23:45.200 --> 00:23:46.200]  在地上
[00:23:46.200 --> 00:23:49.200]  人有權力就會變成什麼
[00:23:49.200 --> 00:23:51.200]  就好像什麼
[00:23:51.200 --> 00:23:54.200]  治理,操控
[00:23:54.200 --> 00:23:57.200]  當人有權的時候
[00:23:57.200 --> 00:23:59.200]  會偏了一邊
[00:23:59.200 --> 00:24:01.200]  所以我們做牧者也好
[00:24:01.200 --> 00:24:03.200]  做任何事也好
[00:24:03.200 --> 00:24:05.200]  一有權的時候
[00:24:05.200 --> 00:24:07.200]  要小心
[00:24:07.200 --> 00:24:10.200]  要小心走向另一邊
[00:24:10.200 --> 00:24:13.200]  所以耶穌很實實在在
[00:24:13.200 --> 00:24:16.200]  說屬天的標準是什麼
[00:24:16.200 --> 00:24:17.200]  那就是屬地標準
[00:24:17.200 --> 00:24:20.200]  屬天的標準就是
[00:24:20.200 --> 00:24:23.200]  要服侍人
[00:24:23.200 --> 00:24:27.200]  他的為首就是要服侍人
[00:24:27.200 --> 00:24:30.200]  你想做,做頭就要服侍人
[00:24:30.200 --> 00:24:33.200]  這個服侍人更加不是我們
[00:24:33.200 --> 00:24:36.200]  為我們的興趣去服侍
[00:24:36.200 --> 00:24:41.200]  不單是為我們的滿足感去服侍
[00:24:41.200 --> 00:24:44.200]  不單是討人喜悅的服侍
[00:24:44.200 --> 00:24:47.200]  還要是捨命
[00:24:47.200 --> 00:24:51.200]  當你願意捨命的時候
[00:24:51.200 --> 00:24:56.200]  你是眾人的為首
[00:24:56.200 --> 00:24:58.200]  真的很難
[00:24:58.200 --> 00:25:02.200]  一到捨命就很難
[00:25:02.200 --> 00:25:05.200]  但是這個媽媽很有趣
[00:25:05.200 --> 00:25:07.200]  一說到捨命
[00:25:07.200 --> 00:25:08.200]  要死的嗎?
[00:25:08.200 --> 00:25:11.200]  她沒有叫兒子不要跟耶穌
[00:25:11.200 --> 00:25:13.200]  她沒有
[00:25:13.200 --> 00:25:17.200]  她仍然都讓他跟耶穌
[00:25:17.200 --> 00:25:24.200]  她知道這個捨命是必須的
[00:25:24.200 --> 00:25:29.200]  所以這個同行的母親
[00:25:29.200 --> 00:25:34.200]  她有堅定的心跟從耶穌同行
[00:25:34.200 --> 00:25:35.200]  我們要同行
[00:25:35.200 --> 00:25:38.200]  與子女同行的時候
[00:25:38.200 --> 00:25:41.200]  其實我們最重要的是與耶穌同行
[00:25:41.200 --> 00:25:43.200]  我們與上帝同行的時候
[00:25:43.200 --> 00:25:46.200]  你看到撒羅米服侍耶穌
[00:25:46.200 --> 00:25:49.200]  在路加福音看到
[00:25:49.200 --> 00:25:51.200]  十字架的時候都不怕
[00:25:51.200 --> 00:25:53.200]  都要出來
[00:25:53.200 --> 00:25:57.200]  在墳墓裡為祂包紮
[00:25:57.200 --> 00:26:03.200]  想著為祂包裹屍布的時候
[00:26:03.200 --> 00:26:04.200]  祂都出現了
[00:26:04.200 --> 00:26:06.200]  祂見證復活
[00:26:06.200 --> 00:26:08.200]  祂還有在流房禱告的時候
[00:26:08.200 --> 00:26:09.200]  視同人傳
[00:26:09.200 --> 00:26:12.200]  祂和門徒一起祈禱
[00:26:12.200 --> 00:26:18.200]  看到這個母親多麼愛耶穌
[00:26:18.200 --> 00:26:29.200]  我盼望每一位母親都能夠與主同行
[00:26:29.200 --> 00:26:33.200]  最後說一個例子
[00:26:33.200 --> 00:26:35.200]  我剛剛進來工作的時候
[00:26:35.200 --> 00:26:41.200]  去了一間醫院探望兒童病房
[00:26:41.200 --> 00:26:46.200]  那個兒童病房很嚴重
[00:26:46.200 --> 00:26:49.200]  全部都是癌症
[00:26:49.200 --> 00:26:53.200]  有一個小妹妹八歲患了腦癌
[00:26:53.200 --> 00:26:55.200]  剛剛做了第一次手術
[00:26:55.200 --> 00:26:59.200]  頭蓋還沒有蓋上
[00:26:59.200 --> 00:27:01.200]  因為要做第二次
[00:27:01.200 --> 00:27:05.200]  所以頭蓋就拿出來放在一旁
[00:27:05.200 --> 00:27:07.200]  這裡就凹進去了
[00:27:07.200 --> 00:27:10.200]  樣子很難看
[00:27:10.200 --> 00:27:13.200]  很心酸
[00:27:13.200 --> 00:27:15.200]  我走近她
[00:27:15.200 --> 00:27:18.200]  她的眼睛很精靈
[00:27:18.200 --> 00:27:21.200]  我和她聊天
[00:27:21.200 --> 00:27:25.200]  她很開心
[00:27:25.200 --> 00:27:29.200]  我問她有什麼祈禱
[00:27:29.200 --> 00:27:32.200]  她說她很想上學
[00:27:32.200 --> 00:27:37.200]  很想和同學一起玩
[00:27:37.200 --> 00:27:39.200]  我說很有趣
[00:27:39.200 --> 00:27:40.200]  她做了一次手術
[00:27:40.200 --> 00:27:42.200]  為什麼不祈求手術平安
[00:27:42.200 --> 00:27:45.200]  快點上帝醫好她
[00:27:45.200 --> 00:27:46.200]  我就問她
[00:27:46.200 --> 00:27:50.200]  為什麼不祈求手術成功
[00:27:50.200 --> 00:27:52.200]  不用祈求
[00:27:52.200 --> 00:27:55.200]  我相信耶穌會醫治我
[00:27:55.200 --> 00:27:58.200]  她的信心很大
[00:27:58.200 --> 00:28:03.200]  她說因為媽媽跟她說
[00:28:03.200 --> 00:28:06.200]  耶穌愛我們
[00:28:06.200 --> 00:28:08.200]  她很聽媽媽的話
[00:28:08.200 --> 00:28:14.200]  我和她媽媽聊天
[00:28:14.200 --> 00:28:17.200]  她媽媽和我分享
[00:28:17.200 --> 00:28:19.200]  她以前是怎樣
[00:28:19.200 --> 00:28:21.200]  她以前信耶穌
[00:28:21.200 --> 00:28:23.200]  生了女兒
[00:28:23.200 --> 00:28:25.200]  為了女兒
[00:28:25.200 --> 00:28:28.200]  就開始請傭人
[00:28:28.200 --> 00:28:30.200]  她兩夫妻去工作
[00:28:30.200 --> 00:28:32.200]  很少回教會
[00:28:32.200 --> 00:28:33.200]  為什麼
[00:28:33.200 --> 00:28:36.200]  因為她說要賺多點錢照顧女兒
[00:28:36.200 --> 00:28:38.200]  又要補習
[00:28:38.200 --> 00:28:40.200]  經常去補習社
[00:28:40.200 --> 00:28:42.200]  女兒又不想
[00:28:42.200 --> 00:28:43.200]  又要迫女兒
[00:28:43.200 --> 00:28:45.200]  女兒其實很憎恨她
[00:28:45.200 --> 00:28:51.200]  她和她老公經常吵架
[00:28:51.200 --> 00:28:53.200]  怎樣教女兒
[00:28:53.200 --> 00:28:58.200]  甚至錢方面
[00:28:58.200 --> 00:29:00.200]  大家經常說不夠錢
[00:29:00.200 --> 00:29:01.200]  經常在錢上吵架
[00:29:01.200 --> 00:29:04.200]  她甚至和老公說想離婚
[00:29:04.200 --> 00:29:07.200]  後來她女兒八歲病了
[00:29:07.200 --> 00:29:09.200]  有腦癌
[00:29:09.200 --> 00:29:11.200]  她第一次聽到腦癌
[00:29:11.200 --> 00:29:13.200]  她就立即說
[00:29:13.200 --> 00:29:20.200]  是不是上帝懲罰我
[00:29:20.200 --> 00:29:24.200]  不回教會
[00:29:24.200 --> 00:29:28.200]  但她發覺到這一刻
[00:29:28.200 --> 00:29:30.200]  她說不是懲罰
[00:29:30.200 --> 00:29:32.200]  原來是上帝的拯救
[00:29:32.200 --> 00:29:35.200]  她拯救了整個家庭
[00:29:35.200 --> 00:29:39.200]  她和她老公復和了
[00:29:39.200 --> 00:29:43.200]  她帶女兒一起祈禱
[00:29:43.200 --> 00:29:47.200]  她經歷了很多神蹟、歧視
[00:29:47.200 --> 00:29:51.200]  她整個家庭都歸向上帝
[00:29:51.200 --> 00:29:53.200]  和上帝一起同行
[00:29:53.200 --> 00:29:55.200]  我們給上帝掌聲
[00:29:55.200 --> 00:30:05.200]  我相信大家都能做到
[00:30:05.200 --> 00:30:08.200]  這個抉擇在你們的手裏
[00:30:08.200 --> 00:30:11.200]  不是在別人當中
[00:30:11.200 --> 00:30:15.200]  只要你們願意和上帝同行
[00:30:15.200 --> 00:30:18.200]  你們整個家庭不再一樣
[00:30:18.200 --> 00:30:22.200]  因為上帝就住在你們家庭裏
[00:30:22.200 --> 00:30:27.200]  祝願每一位母親有堅定的信心
[00:30:27.200 --> 00:30:29.200]  與主同行
[00:30:29.200 --> 00:30:31.200]  我們一同低頭禱告
[00:30:31.200 --> 00:30:33.200]  親愛的天父感謝你
[00:30:33.200 --> 00:30:36.200]  感謝你藉著這個見證告訴我們
[00:30:36.200 --> 00:30:40.200]  上帝是愛我們每一個
[00:30:40.200 --> 00:30:43.200]  他不會懲罰我們每一個
[00:30:43.200 --> 00:30:46.200]  他更加拯救我們每一個
[00:30:46.200 --> 00:30:49.200]  但願我們每一個
[00:30:49.200 --> 00:30:52.200]  願不願意跟隨主同行
[00:30:52.200 --> 00:30:56.200]  如果我們願意擺上的時候
[00:30:56.200 --> 00:31:00.200]  我們心裏每一個都說願意
[00:31:00.200 --> 00:31:03.200]  願意跟隨你的時候
[00:31:03.200 --> 00:31:08.200]  上帝就必住在你家裏
[00:31:08.200 --> 00:31:11.200]  成為你家裏的祝福
[00:31:11.200 --> 00:31:17.200]  求主看顧每一個母親
[00:31:17.200 --> 00:31:20.200]  求主看顧每一個母親
[00:31:20.200 --> 00:31:22.200]  我知道很艱難
[00:31:22.200 --> 00:31:26.200]  小朋友真的很艱難
[00:31:26.200 --> 00:31:29.200]  我做隊伍都很辛苦
[00:31:29.200 --> 00:31:32.200]  看到小朋友真的很難教
[00:31:32.200 --> 00:31:36.200]  但願主你與我們一班母親同行
[00:31:36.200 --> 00:31:38.200]  加力量給他們
[00:31:38.200 --> 00:31:39.200]  以上禱告
[00:31:39.200 --> 00:31:40.200]  奉主耶穌
[00:31:40.200 --> 00:31:42.200]  得性命之祈求
[00:31:42.200 --> 00:31:44.200]  阿門

