
[00:00:00.000 --> 00:00:09.000]  辛苦勁拜隊,更辛苦後面的panel,各位服務人員
[00:19:14.000 --> 00:19:17.000]  它比起其他的種子小一顆
[00:19:17.000 --> 00:19:21.000]  但是它彷彿軟弱
[00:19:21.000 --> 00:19:25.000]  但是它在天國的價值觀裡面慢慢成長
[00:19:25.000 --> 00:19:29.000]  它卻可以成長到像一棵樹一樣大
[00:19:29.000 --> 00:19:31.000]  當上帝使用它的時候
[00:19:31.000 --> 00:19:33.000]  它的影響力可以很大
[00:19:33.000 --> 00:19:40.000]  芥菜種般的信心是什麼呢?
[00:19:40.000 --> 00:19:43.000]  上星期有一位弟兄訪問我
[00:19:43.000 --> 00:19:47.000]  他說要訪問一些祖長、牧者
[00:19:47.000 --> 00:19:50.000]  究竟如何經歷神、如何信耶穌
[00:19:50.000 --> 00:19:53.000]  訪問期間我們都一起思考了
[00:19:53.000 --> 00:19:55.000]  什麼叫信呢?
[00:19:55.000 --> 00:19:57.000]  我們有一個位置是一起很共鳴的
[00:19:57.000 --> 00:19:59.000]  就是我們起初經歷過上帝
[00:19:59.000 --> 00:20:01.000]  被上帝感動
[00:20:01.000 --> 00:20:03.000]  但是你知道這一份感動
[00:20:03.000 --> 00:20:05.000]  其實大部分時間
[00:20:05.000 --> 00:20:07.000]  信主的時間都不是經歷的
[00:20:07.000 --> 00:20:11.000]  你只會想究竟信耶穌是什麼呢?
[00:20:11.000 --> 00:20:13.000]  信耶穌是怎樣呢?
[00:20:13.000 --> 00:20:15.000]  當時我的狀態就是
[00:20:15.000 --> 00:20:17.000]  其實我已經崇拜了一整天
[00:20:17.000 --> 00:20:18.000]  然後很累
[00:20:18.000 --> 00:20:21.000]  然後很自然地回應了他一句
[00:20:21.000 --> 00:20:24.000]  就是理所當然地信
[00:20:24.000 --> 00:20:25.000]  我聽到之後
[00:20:25.000 --> 00:20:27.000]  我看著他的反應
[00:20:27.000 --> 00:20:29.000]  他的反應就是立即拿筆記
[00:20:29.000 --> 00:20:32.000]  然後抄下理所當然地信
[00:20:32.000 --> 00:20:33.000]  他的反應很棒
[00:20:33.000 --> 00:20:35.000]  很單純
[00:20:35.000 --> 00:20:37.000]  我講一句,他又抄下一句
[00:20:37.000 --> 00:20:39.000]  然後我想起自己的回應
[00:20:39.000 --> 00:20:41.000]  都很棒
[00:20:41.000 --> 00:20:43.000]  很單純
[00:20:43.000 --> 00:20:45.000]  原來我生命
[00:20:45.000 --> 00:20:48.000]  剛才我說的那些自責、指控
[00:20:48.000 --> 00:20:50.000]  經歷了很多事情
[00:20:50.000 --> 00:20:51.000]  起起跌跌
[00:20:51.000 --> 00:20:55.000]  但是原來當刻我還可以很單純地說
[00:20:55.000 --> 00:20:57.000]  信耶穌
[00:20:57.000 --> 00:20:59.000]  就是理所當然地信
[00:20:59.000 --> 00:21:02.000]  理所當然地信
[00:21:02.000 --> 00:21:06.000]  是放下自己對成敗的結果
[00:21:06.000 --> 00:21:10.000]  放下別人的指控和自責
[00:21:10.000 --> 00:21:12.000]  而那種情緒
[00:21:12.000 --> 00:21:14.000]  很大喜樂的感動
[00:21:14.000 --> 00:21:16.000]  有時其實都未必是需要的
[00:21:16.000 --> 00:21:20.000]  有時就只是單單理所當然地信
[00:21:20.000 --> 00:21:25.000]  就是上帝要我經歷的所有事情
[00:21:25.000 --> 00:21:27.000]  所有成長
[00:21:27.000 --> 00:21:29.000]  不論起跌也好
[00:21:29.000 --> 00:21:33.000]  我們都謙卑敬畏上帝給我們所經歷的一切
[00:21:33.000 --> 00:21:35.000]  這個就是信耶穌
[00:21:35.000 --> 00:21:41.000]  理所當然和耶穌的關係是怎樣建立的呢
[00:21:41.000 --> 00:21:45.000]  就是藉著認識和經歷去建立
[00:21:45.000 --> 00:21:49.000]  為什麼越信就越信得理所當然呢
[00:21:49.000 --> 00:21:52.000]  就是因為我們藉著經歷
[00:21:52.000 --> 00:21:53.000]  藉著認識
[00:21:53.000 --> 00:21:56.000]  我們知道神是一個怎樣的神
[00:21:56.000 --> 00:21:59.000]  就是上帝是一個慈愛
[00:21:59.000 --> 00:22:00.000]  是一個信實
[00:22:00.000 --> 00:22:02.000]  祂的本質就是這樣
[00:22:02.000 --> 00:22:04.000]  祂的本質就是不撇棄我們
[00:22:04.000 --> 00:22:06.000]  沒有離開我們
[00:22:06.000 --> 00:22:10.000]  就是因為就算我們做得不好
[00:22:10.000 --> 00:22:14.000]  但是耶穌都要一次又一次地來拯救我們的生命
[00:22:14.000 --> 00:22:18.000]  而理所當然的聖靈就常與我們同在
[00:22:18.000 --> 00:22:21.000]  感覺就像拍拖一樣
[00:22:21.000 --> 00:22:23.000]  有時候有些資訊你要知道
[00:22:23.000 --> 00:22:25.000]  祂是一個怎樣的人
[00:22:25.000 --> 00:22:27.000]  祂是一個這樣的特質的人
[00:22:27.000 --> 00:22:29.000]  就會有這樣的特質回應你
[00:22:29.000 --> 00:22:31.000]  而上帝也是一樣
[00:22:31.000 --> 00:22:32.000]  上帝是這樣的特質
[00:22:32.000 --> 00:22:35.000]  所以上帝就這樣回應我們的生命
[00:22:35.000 --> 00:22:39.000]  所以最後總結
[00:22:39.000 --> 00:22:41.000]  未奉獻
[00:22:41.000 --> 00:22:46.000]  今天希望我們都認清我們的信
[00:22:46.000 --> 00:22:52.000]  是的,我們要與世間的不信和叛逆去爭戰
[00:22:52.000 --> 00:22:56.000]  但是耶穌都邀請我們不要再被那些指責
[00:22:56.000 --> 00:22:59.000]  指控和自責的聲音主導
[00:22:59.000 --> 00:23:03.000]  鼓勵我們嘗試去栽種一種天國的信心
[00:23:03.000 --> 00:23:05.000]  是一種理所當然的信
[00:23:05.000 --> 00:23:09.000]  在破碎和不完美當中仰望上帝
[00:23:09.000 --> 00:23:11.000]  沒有撇棄過我們
[00:23:11.000 --> 00:23:13.000]  祂仍然是愛我們的主
[00:23:13.000 --> 00:23:16.000]  理所當然的上帝就是這樣的上帝
[00:23:16.000 --> 00:23:18.000]  我們一起祈禱結束
[00:23:18.000 --> 00:23:27.000]  原來信是一件很簡單的事
[00:23:27.000 --> 00:23:33.000]  但是很簡單的背後卻是一大段的經歷
[00:23:33.000 --> 00:23:35.000]  不同的起起跌跌
[00:23:35.000 --> 00:23:38.000]  但是即使經歷完這些起起跌跌
[00:23:38.000 --> 00:23:41.000]  最後我們仍然很單純地對著你說
[00:23:41.000 --> 00:23:44.000]  耶穌你理所當然是我們的主
[00:23:44.000 --> 00:23:47.000]  理所當然是我們的拯救主的時候
[00:23:47.000 --> 00:23:50.000]  主啊這份信心就栽種在我們裏面
[00:23:50.000 --> 00:23:54.000]  願你的芥菜種般的信心就算是多微小也好
[00:23:54.000 --> 00:23:56.000]  我們仍然仰望你
[00:23:56.000 --> 00:23:58.000]  仰望你那份天國的價值觀
[00:23:58.000 --> 00:24:01.000]  仰望你就是愛我們的主
[00:24:01.000 --> 00:24:04.000]  仰望你就是拯救我們的主
[00:24:04.000 --> 00:24:08.000]  願我們在所有的人生經歷不同的階段裏
[00:24:08.000 --> 00:24:11.000]  我們仍然敬畏你
[00:24:11.000 --> 00:24:13.000]  我們仍然讚美你
[00:24:13.000 --> 00:24:15.000]  因為主你就是我們源頭
[00:24:15.000 --> 00:24:17.000]  我們的一切
[00:24:17.000 --> 00:24:19.000]  我們將我們的禱告
[00:24:19.000 --> 00:24:21.000]  我們的一切去交上
[00:24:21.000 --> 00:24:23.000]  奉主耶穌基督成名
[00:24:23.000 --> 00:24:25.000]  祈禱
[00:24:25.000 --> 00:24:30.000]  好,麻煩回中
[00:24:30.000 --> 00:24:32.000]  (字幕製作:貝爾)

